ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c3fe2b5-9e16-4b3e-b1c5-902cf0006110,2404,,"[60.0, 3.1]",69226,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Daniel Piatti,6763.0,Left Center Forward,111,Almería,403,['dadeff34-8d86-4c5b-ac60-9a4ed37f7411'],58,,,,,,,,,,,,,,,,,Almería,403,00:12:58.239,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e95f10d3-f0a0-457d-9bd2-4b5e914a69d5,2406,,"[68.6, 66.3]",69226,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,112,Barcelona,217,['69a2c6be-4c4e-4ebc-8dde-d10505c268e3'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:12:59.363,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08885891-f51f-4b3a-ac63-1ff535c96b0b,2413,,"[73.2, 41.8]",69226,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,112,Barcelona,217,['aabf17cf-0a4d-4390-a70a-c8bbff3f6da7'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:13:04.496,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f9ad3a-e71b-4240-8b68-3e73f1da811e,2428,,"[80.2, 4.3]",69226,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,112,Barcelona,217,['5f647ab7-1917-493f-ad26-001a7c0b9cfa'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:13:11.135,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46cd45d1-566f-4200-8180-a63af778d740,2431,,"[85.4, 20.1]",69226,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,112,Barcelona,217,['38e61e6f-7849-4853-8524-7ce9b89e1928'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:13:14.411,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feb81eb3-bce6-40fa-893c-c9b6e0cc4bc7,2434,,"[93.4, 38.6]",69226,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,112,Barcelona,217,['2d8acf53-0082-40c2-8bcc-64e01274d25d'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:13:16.684,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0181d4c7-f85d-4660-9ae0-ecc918d76677,2446,,"[55.3, 11.9]",69226,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Domingo Cisma González,26238.0,Center Back,113,Almería,403,['591b4072-53cf-453e-b8e8-96e8e65b6654'],50,,,,,,,,,,,,,,,,,Almería,403,00:13:50.569,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5f01063-b84e-430c-8be7-20e99e82681e,2448,,"[74.9, 25.0]",69226,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Daniel Piatti,6763.0,Left Center Forward,113,Almería,403,['5c871adb-1417-49e2-b7e4-8b8bdd200fa4'],52,,,,,,,,,,,,,,,,,Almería,403,00:13:52.206,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9be1bb20-3ac1-4df1-af03-560801e99cb4,2455,,"[6.6, 46.6]",69226,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,114,Barcelona,217,"['50afeaaf-01b1-4954-acbd-4aadcba51e84', 'adab7cfb-aa8b-4a19-8d9a-7850841968d6', 'aeca264a-ed8d-41a4-968e-3ac3dc982639']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.223,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24f1951-b8af-4508-90ef-f2eff4ee1ec5,2458,,"[10.4, 69.5]",69226,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,114,Barcelona,217,['8d644f31-6d2c-4617-b9d7-7cf91563ab3a'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:14:00.240,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8075766c-94fc-41e0-861b-639d3d59e0ff,2461,,"[32.3, 11.1]",69226,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,114,Barcelona,217,['75dc2c4c-7769-4701-beaf-3da08d83b159'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.137,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3e1a555-2e72-425e-b397-912dcde8f5de,2464,,"[38.6, 25.2]",69226,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,114,Barcelona,217,['778773a9-58a1-4d07-a105-8b0e97eeecd5'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:14:11.444,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86d53637-9cf8-42cc-8e11-21d9df7656a4,2466,,"[52.0, 26.4]",69226,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,114,Barcelona,217,['c05a4136-1418-46db-8c82-66dbec1dcb94'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:14:12.304,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1da86e1d-e63b-4d97-86b8-b9003ad745d8,2469,,"[72.4, 21.6]",69226,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,114,Barcelona,217,['28dc8c05-da86-453d-a82d-1139618a92dd'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:14:15.386,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f62446e1-fcab-48a1-8b17-1526e9df69ca,2472,,"[64.2, 53.7]",69226,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,114,Barcelona,217,['1fd9777a-63bd-4688-966a-972ba7441e86'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:14:18.704,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,034c183d-ab3b-4de7-97de-c434b545d26a,2475,,"[84.6, 32.3]",69226,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,114,Barcelona,217,['3702c99e-bd6b-46d4-85aa-67d48d89ec53'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.522,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbf3d14-68c1-4f8e-be17-ab0f26e1f871,2478,,"[98.2, 8.6]",69226,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,114,Barcelona,217,['5766b812-4547-48b4-90fd-4efe9171edad'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:14:26.664,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1434ae1-3d1c-42a0-b9b2-7b3cf7dc5050,2481,,"[90.7, 27.7]",69226,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,114,Barcelona,217,['7c4e8692-bf24-460a-a855-d814ed973bb6'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.261,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b83a49fb-92fa-4899-bd03-c8cc771c9e97,2486,,"[27.0, 63.0]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Darío Pellerano,26494.0,Left Center Back,115,Almería,403,['3e931d25-5b7f-48ee-9d38-de4df6ff9a9b'],8,,,,,,,,,,,,,,,,,Almería,403,00:16:08.852,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01fa67d2-3c05-47a5-8185-a0e0ca94a978,2489,,"[46.1, 77.1]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Manuel Ortiz Palazón,26440.0,Right Wing Back,115,Almería,403,['88f02a7b-9ed5-4ea2-8c26-ab161e80a2cf'],11,,,,,,,,,,,,,,,,,Almería,403,00:16:11.467,Ball Receipt*,,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff0ec19-3a95-49ff-a255-0ec9411b395f,2492,,"[95.9, 70.6]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Albert Crusat Domene,26437.0,Right Center Forward,115,Almería,403,['3d0424e0-55bb-43d3-89bb-331456286016'],16,,,,,,,,,,,,,,,,,Almería,403,00:16:16.081,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15983a3c-1d37-436b-8390-3b2b9718a0e8,2496,,"[68.6, 65.9]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Darío Bernardello,26651.0,Right Center Midfield,116,Almería,403,"['847554ee-4e45-46ce-adc0-175959fec3c8', 'd31da024-6797-4c5c-9a6a-d9b37d140394']",30,,,,,,,,,,,,,,,,,Almería,403,00:16:30.698,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01992940-e49e-4c33-8ebe-418a56abdefe,2499,,"[55.1, 60.3]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Darío Pellerano,26494.0,Left Center Back,116,Almería,403,"['225e96cd-d85d-4781-8cf3-60f1159cf3d0', 'd31da024-6797-4c5c-9a6a-d9b37d140394']",33,,,,,,,,,,,,,,,,,Almería,403,00:16:33.059,Ball Receipt*,True,2009/2010
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8684fed7-6ddf-40d5-8594-157101928965,2502,,"[67.9, 77.5]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Ortiz Palazón,26440.0,Right Wing Back,116,Almería,403,['58708105-c848-45f6-ac07-5c36f3d7fd14'],36,,,,,,,,,,,,,,,,,Almería,403,00:16:36.342,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ad98b2f-b546-4d77-bee1-131a476d0bc2,2504,,"[21.8, 18.2]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,117,Barcelona,217,['22518d24-76cb-4029-b06a-ebf0f9849b52'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.006,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ecd8f94-d82f-4eb3-995e-84d6e251c07d,2507,,"[37.3, 44.9]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,117,Barcelona,217,['788acc1d-d6c4-4586-bea0-18679885f828'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.841,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09b7435f-138b-4113-81b8-f18fd02a87d0,2510,,"[49.7, 51.4]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,117,Barcelona,217,['539981fd-9785-41bc-ab86-8f17cac8c4ae'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:16:49.508,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f74519ef-4314-4a8b-8fff-f816c559f96f,2514,,"[42.8, 37.3]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,117,Barcelona,217,['b7091d61-22bd-4f3a-8a9d-3babf6c92f52'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.496,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c37d74a-6cf0-4d98-9e79-5eb50396ba7a,2517,,"[39.6, 20.9]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,117,Barcelona,217,['7404a736-0b8e-43e4-b5a6-58add9ea915e'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:16:54.528,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be3224bc-41bc-4115-b99e-e65e1dc37e08,2520,,"[35.0, 51.6]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,117,Barcelona,217,['8957e891-ed07-4c92-b054-823ab06e7852'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.464,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ae9bdec-e6b5-44fe-9eb6-242cd310c24c,2523,,"[55.0, 59.4]",69226,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,117,Barcelona,217,['7adc5934-1161-4f16-ba96-c0eaff75b65d'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:16:59.379,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fda2d72-27f2-4eaf-b5fb-4e65da0f1b32,2526,,"[78.5, 7.3]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,117,Barcelona,217,['c7bbdf47-3a2a-4da9-afd0-6451fdab1930'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.802,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d631e6ea-cdf1-481d-aea7-9ff068ba4a3f,2529,,"[92.6, 5.2]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,117,Barcelona,217,['4133110f-2964-4931-b558-6015fc22b677'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:17:08.407,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5551ebaf-5e72-4a3f-b9d7-82d222ab7c94,2532,,"[80.0, 7.1]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,117,Barcelona,217,['a26c17bf-6633-4e10-8bfc-b95bf011aa57'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.628,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c79602f-9d9d-4a94-aac0-227bcd55f764,2535,,"[75.8, 20.1]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,117,Barcelona,217,['fc271c25-fe19-4790-be62-2f90e8375526'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:17:12.234,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659df12f-ccd8-414a-a0c1-d3c1556baa32,2539,,"[84.0, 72.0]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,117,Barcelona,217,['178a9849-a681-40a8-9410-70f60b38edb2'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.607,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465a60d-4cb7-41a7-b220-e0764c436cd9,2542,,"[85.6, 56.7]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,117,Barcelona,217,['4dfba672-e78d-44d4-b4e2-2927e79d267f'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.705,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36c45647-8dbc-4334-971d-2b7f69fdcdaf,2545,,"[85.6, 32.7]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,117,Barcelona,217,['12162c86-a779-42d6-bf2c-bfd5dc8a942c'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:17:19.754,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584eaf2-98e9-4433-a77a-abe124780877,2549,,"[98.7, 63.2]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,117,Barcelona,217,['a342a2a1-3fe9-40e9-a059-593cda943bfe'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:17:25.593,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839ee1aa-9745-4761-8d40-f8b700d87f04,2553,,"[99.9, 51.2]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,117,Barcelona,217,"['401cac70-9318-4c9a-b8b2-9fd0d62442b0', 'b1aa8612-afd7-46e3-b229-bfb43a1accab']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.529,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c430fd7-9fd9-4bf2-9232-24d2f67740d6,2557,,"[93.8, 56.0]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,117,Barcelona,217,"['8d8115a5-5c6f-484e-9c23-e8e1ac8eb0f0', 'c4012cf4-ba61-4ba2-a95e-f7cff46d1ffc']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:17:28.492,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe4c3c16-51c3-43a7-b795-53f1ccd6a23c,2560,,"[97.6, 49.3]",69226,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,117,Barcelona,217,['6efad680-ac41-4eb5-b741-6f8f277aeca2'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.440,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08500080-821e-42b7-9ace-7b4840ccc09b,2568,,"[53.9, 6.0]",69226,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Guilherme Oliveira Santos,26650.0,Left Wing Back,119,Almería,403,['8af43cb4-bda5-4825-a92a-0fac73e08e16'],42,,,,,,,,,,,,,,,,,Almería,403,00:18:42.524,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd2a5410-80d8-4688-b78a-7beb5b0bebd7,2570,,"[36.6, 13.4]",69226,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Domingo Cisma González,26238.0,Center Back,119,Almería,403,['57d8d4de-5216-4b35-8b5f-d443bc7f3bb3'],43,,,,,,,,,,,,,,,,,Almería,403,00:18:43.724,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdd4d7a6-a379-4f6b-a6e8-f449ddc28b1e,2572,,"[54.9, 26.8]",69226,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fernando Soriano Marco,26435.0,Center Attacking Midfield,119,Almería,403,['10bf0cbc-9990-48ec-834e-7df60b4f47bf'],44,,,,,,,,,,,,,,,,,Almería,403,00:18:44.819,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159db72-7f94-40f9-9ede-47ab6e20e602,2575,,"[37.7, 38.0]",69226,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hernán Darío Bernardello,26651.0,Right Center Midfield,119,Almería,403,['a32de886-5032-456c-b286-c83b3560dd84'],46,,,,,,,,,,,,,,,,,Almería,403,00:18:46.490,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f9453a8-6071-406e-b6de-464eaea660e3,2578,,"[32.6, 61.3]",69226,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hernán Darío Pellerano,26494.0,Left Center Back,119,Almería,403,['b4734ce8-0486-447d-9484-5b16de15e82a'],48,,,,,,,,,,,,,,,,,Almería,403,00:18:48.623,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b91409a8-290b-4ae6-8494-27ee123def8d,2581,,"[65.6, 60.1]",69226,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Modeste M''bami,26648.0,Left Center Midfield,119,Almería,403,['34242b14-7786-42af-ab9f-611b1135858a'],51,,,,,,,,,,,,,,,,,Almería,403,00:18:51.313,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6bf974e-eb5a-4e48-a665-327e9c3c7d04,2584,,"[45.0, 61.3]",69226,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hernán Darío Pellerano,26494.0,Left Center Back,119,Almería,403,['540dc650-d027-40f2-a997-7596acfac9a7'],52,,,,,,,,,,,,,,,,,Almería,403,00:18:52.885,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db68d7f0-af8d-4031-88ea-7b21971dee50,2588,,"[52.0, 51.2]",69226,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hernán Darío Bernardello,26651.0,Right Center Midfield,119,Almería,403,"['8ca440e9-56a4-4f40-9d40-58e31124974e', 'bebe6984-800e-42a5-be4f-44a7cbdc7299']",54,,,,,,,,,,,,,,,,,Almería,403,00:18:54.517,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fdf1e62-b745-42bd-a324-2ab6ca08df24,2591,,"[83.1, 76.9]",69226,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Albert Crusat Domene,26437.0,Right Center Forward,119,Almería,403,['6b1fa429-e196-4364-bcdd-bc0ac3e8ce51'],58,,,,,,,,,,,,,,,,,Almería,403,00:18:58.682,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a07656a-adc5-48f2-808c-452d80de236d,2595,,"[68.6, 75.4]",69226,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Modeste M''bami,26648.0,Left Center Midfield,119,Almería,403,"['ebd90629-6336-4f7a-8da4-ec97fba13ffd', 'f947637d-311c-4b9c-90af-4e0ef676b9a4']",3,,,,,,,,,,,,,,,,,Almería,403,00:19:03.137,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5899a375-076c-4b70-a08b-a8357f1d0091,2598,,"[64.6, 59.6]",69226,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hernán Darío Bernardello,26651.0,Right Center Midfield,119,Almería,403,"['04ef8826-5fec-4423-8856-317b373af08d', 'ebd90629-6336-4f7a-8da4-ec97fba13ffd']",4,,,,,,,,,,,,,,,,,Almería,403,00:19:04.197,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bd618e0-200a-460a-8f1e-16e230dfe7b6,2601,,"[36.8, 73.7]",69226,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hernán Darío Pellerano,26494.0,Left Center Back,119,Almería,403,"['6a18b94e-94b3-4ed0-8425-d1b9f6f2cd4b', 'ebd90629-6336-4f7a-8da4-ec97fba13ffd']",6,,,,,,,,,,,,,,,,,Almería,403,00:19:06.667,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f9afef5-26e4-4bac-93d2-80e28a043e8f,2604,,"[17.3, 57.3]",69226,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,119,Almería,403,['17c77616-3d0d-48d5-acdd-45f66c51d9dd'],9,,,,,,,,,,,,,,,,,Almería,403,00:19:09.826,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a13681e-9f89-427c-a9c1-e785def09831,2608,,"[27.0, 17.8]",69226,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Manuel Flores Moreno,26653.0,Right Center Back,119,Almería,403,"['3fa28555-25cb-4451-9250-4120b143cc4a', '8e96368d-9e43-45c0-bfb8-0f9304756f0b']",14,,,,,,,,,,,,,,,,,Almería,403,00:19:14.309,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09ea4937-bf4b-46f1-bf93-bc4d62d91509,2614,,"[52.8, 16.3]",69226,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Soriano Marco,26435.0,Center Attacking Midfield,120,Almería,403,['ec14542a-1b64-4557-b161-45e8b5f24189'],31,,,,,,,,,,,,,,,,,Almería,403,00:19:31.332,Ball Receipt*,,2009/2010
