50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[68.7, 55.4]",,,,,,,,,,,,,1.000445,,,,,,,,,,,,,702dc17c-988c-4f11-8626-1b136593d6df,402,,"[65.3, 43.2]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Francisco Torres Belén,6375.0,Right Back,19,Atlético Madrid,212,"['3b09e3b3-e886-4bcc-92dd-c1441f75f162', 'd5af7962-0941-407a-bc72-f47ca8f04141']",4,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:04.526,Carry,,2017/2018
,,,,,"[64.6, 69.5]",,,,,,,,,,,,,2.888465,,,,,,,,,,,,,06316357-10e1-4ef3-882f-86eded0c7487,405,,"[65.7, 72.9]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,19,Atlético Madrid,212,"['1fad98a9-bcf5-4202-8842-e6d2dcb73859', '805df53f-c1db-4714-8a3e-b0605d536ef8']",7,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:07.031,Carry,,2017/2018
,,,,,"[48.0, 53.9]",,,,,,,,,,,,,1.402763,,,,,,,,,,,,,5fbb4017-d9e2-45f0-9b68-886b3147d0e3,410,,"[47.7, 54.9]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stefan Savić,6376.0,Right Center Back,19,Atlético Madrid,212,"['54b40abd-3ca3-4bc7-922d-9980448357fc', '7169fcc0-5a25-4f50-b9ae-dbb80f383f10']",12,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:12.861,Carry,,2017/2018
,,,,,"[52.7, 25.6]",,,,,,,,,,,,,1.611199,,,,,,,,,,,,,07a64c39-f7b8-4209-872e-0783fe942d04,413,,"[47.7, 27.5]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Filipe Luís Kasmirski,6320.0,Left Back,19,Atlético Madrid,212,"['b9834a24-ffbc-4e79-8de1-69f6437e3465', 'f6bf4449-c8d8-458d-af93-d2af697c805c']",16,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:16.062,Carry,,2017/2018
,,,,,"[76.2, 22.2]",,,,,,,,,,,,,1.416701,,,,,,,,,,,,,f8bb90d8-7bb5-4d0c-8acc-3cde8c35a162,416,,"[77.7, 22.0]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ángel Martín Correa,6377.0,Right Center Forward,19,Atlético Madrid,212,"['19559f6b-72bf-4c26-9b63-557b8feb9763', '1bc02c99-8ec9-4714-bd74-db29d160f38f', 'b9187ac4-a254-49f8-a0dc-e4aba68b4721']",18,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:18.912,Carry,True,2017/2018
,,,,,"[69.3, 23.3]",,,,,,,,,,,,,0.063811004,,,,,,,,,,,,,3c02d21d-a967-4c33-8c50-12d81157be53,420,,"[67.6, 26.0]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Filipe Luís Kasmirski,6320.0,Left Back,19,Atlético Madrid,212,"['4411d91a-1ca7-4cc0-8f62-717229849816', 'a62755d6-8a00-4d3a-bd33-33096111d7fd']",21,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:21.220,Carry,,2017/2018
,,,,,"[73.6, 7.2]",,,,,,,,,,,,,2.910882,,,,,,,,,,,,,75ce3a7e-b6bc-4ecb-a1f2-1b23776932c7,423,,"[72.6, 7.4]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yannick Ferreira Carrasco,5633.0,Left Midfield,19,Atlético Madrid,212,"['c7c24821-6a45-4919-b639-4a75bde38851', 'cb5e7bb9-2729-4bae-951a-801775314209']",22,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:22.454,Carry,,2017/2018
,,,,,"[56.9, 16.4]",,,,,,,,,,,,,1.387577,,,,,,,,,,,,,7a5b0adc-484c-4328-b83e-2626be7a4c9a,426,,"[60.8, 14.1]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,19,Atlético Madrid,212,"['2ec07d6a-6791-483c-8af5-dd2fe0f2259d', 'b5d6bc60-1811-4e48-a93e-7eb095da10cf']",26,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:26.733,Carry,,2017/2018
,,,,,"[45.2, 27.5]",,,,,,,,,,,,,0.820889,,,,,,,,,,,,,82b46f7f-5f2b-433e-bfbb-03bd1173b0d6,429,,"[45.0, 25.6]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Diego Roberto Godín Leal,5249.0,Left Center Back,19,Atlético Madrid,212,"['19920ec3-49ae-4d90-9182-0b5e0d68b258', 'e5a384cf-7906-4085-b9b1-d56a6885db77']",29,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:29.590,Carry,,2017/2018
,,,,,"[42.2, 50.4]",,,,,,,,,,,,,0.916404,,,,,,,,,,,,,93e7149e-a44b-4d25-9e13-a716937575ca,432,,"[43.0, 50.0]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stefan Savić,6376.0,Right Center Back,19,Atlético Madrid,212,"['4ef8d72a-1975-47f1-a93d-5cdf3c1a443d', 'd6e6e6a0-5caa-4552-9ba2-fe7ad02a7889']",31,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:31.765,Carry,,2017/2018
,,,,,"[54.2, 41.2]",,,,,,,,,,,,,3.726944,,,,,,,,,,,,,4a4bf857-97d8-4fa5-bf04-af32975a93db,435,,"[55.4, 41.9]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,19,Atlético Madrid,212,"['25f1f7d3-b1f5-42a5-ab41-7311caaebb18', 'd92324b8-dbd8-4e77-8c59-2789fc7694d1']",33,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:33.753,Carry,,2017/2018
,,,,,"[68.7, 32.5]",,,,,,,,,,,,,2.310983,,,,,,,,,,,,,0d4c9ce1-0b2a-4c5c-ad18-f7d1f6dac4f9,438,,"[54.8, 17.7]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,19,Atlético Madrid,212,"['0b85aad0-7856-40c5-b5a8-f89973f1160c', 'a2a14309-bdbd-4c8e-b6ff-5b13d9614255']",39,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:39.552,Carry,,2017/2018
,,,,,"[96.3, 26.7]",,,,,,,,,,,,,3.481768,,,,,,,,,,,,,9fb801ae-9ac8-4a87-8174-607b6220d002,446,,"[78.5, 20.3]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Left Center Forward,19,Atlético Madrid,212,"['30d579b9-88d2-4659-ad59-77e5f59b7187', 'ad7c8c03-b024-4d1a-9fcf-c33b898416a4', 'cdf78d15-5d68-4be0-af43-9b70f07985b9']",46,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:46.527,Carry,True,2017/2018
,,,,,"[107.1, 32.6]",,,,,,,,,,,,,1.199999,,,,,,,,,,,,,d3f7b161-5c45-4ebf-84be-29985da44d2d,449,,"[96.3, 26.7]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Left Center Forward,19,Atlético Madrid,212,"['30d579b9-88d2-4659-ad59-77e5f59b7187', '3dd50f7b-32d9-4db1-b0cb-b77b4791b01b', '9fb87413-0aca-4edb-95fd-fbe763494fac', 'ad7c8c03-b024-4d1a-9fcf-c33b898416a4']",50,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:50.009,Carry,True,2017/2018
,,,,,"[9.0, 3.8]",,,,,,,,,,,,,0.352813,,,,,,,,,,,,,6a752355-e21b-44d0-b5af-b443237028d9,455,,"[5.8, 2.7]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,19,Atlético Madrid,212,"['65714867-5f75-4f04-ae0b-76c3f2d87c0a', 'dcee3c6b-a70c-4c30-9bd4-eea13af52c81']",57,,,,,,,,,,,,,,,Barcelona,217,00:08:57.549,Carry,,2017/2018
,,,,,"[31.1, 3.1]",,,,,,,,,,,,,0.281259,,,,,,,,,,,,,0965fde3-bf97-42bd-8328-10da69ab9d5e,458,,"[29.6, 5.1]",9642,8,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Midfield,19,Atlético Madrid,212,"['3b1f6ab4-7f83-4a6b-8939-5b5511fbc54e', '8c43947a-fc05-4d69-9c8c-ac96bf11c5b5', 'b802ac7d-c22b-40b1-9527-356ce45025e8']",59,,,,,,,,,,,,,,,Barcelona,217,00:08:59.633,Carry,True,2017/2018
,,,,,"[103.8, 77.8]",,,,,,,,,,,,,1.715841,,,,,,,,,,,,,24174526-aa7e-4094-812f-6bbfdb7f2bf9,466,,"[103.8, 77.8]",9642,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,20,Atlético Madrid,212,"['35485abb-b6a8-40d9-adcc-f03488083e6d', '6db4f030-ad71-4ef0-9b0f-7be590dc3f04']",7,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:07.940,Carry,,2017/2018
,,,,,"[10.8, 33.5]",,,,,,,,,,,,,10.012258,,,,,,,,,,,,,6d8573e4-7ac0-44d1-98d2-ae2dbbb91373,471,,"[4.8, 32.2]",9642,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,21,Barcelona,217,"['0d80344d-5ce2-4773-bb64-f88f3f511db5', '4f39d4c2-260f-42db-9143-f3adf11394bb']",11,,,,,,,,,,,,,,,Barcelona,217,00:09:11.726,Carry,,2017/2018
,,,,,"[28.9, 30.3]",,,,,,,,,,,,,1.123563,,,,,,,,,,,,,d776ee09-dc22-469c-94c2-4dd2ba58341c,474,,"[26.6, 30.1]",9642,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,21,Barcelona,217,"['11909ae0-4492-4c8a-a3f5-b5a59065cb96', 'b7f9ffe9-cc4e-4ae5-92d1-606c24d97a9e']",22,,,,,,,,,,,,,,,Barcelona,217,00:09:22.942,Carry,,2017/2018
,,,,,"[71.5, 26.2]",,,,,,,,,,,,,2.927334,,,,,,,,,,,,,f0c2bd6b-5502-4525-8e34-448a6beb8851,477,,"[55.2, 37.2]",9642,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,21,Barcelona,217,"['2f120bf5-f3a1-48bb-b770-a47a71272db9', '78710c2a-a043-4e17-86e8-82e531dbade4']",25,,,,,,,,,,,,,,,Barcelona,217,00:09:25.224,Carry,,2017/2018
,,,,,"[90.1, 15.1]",,,,,,,,,,,,,2.379895,,,,,,,,,,,,,266488df-6e1a-4b17-946e-fcc47a436939,482,,"[79.0, 12.1]",9642,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,21,Barcelona,217,"['7cab7bde-4ba2-453b-b8f6-5ea0588ab795', '9958361f-d4cf-4e37-a9bb-3712176312a4', 'a52607b1-fb36-4656-9a61-1a31130e8899']",30,,,,,,,,,,,,,,,Barcelona,217,00:09:30.801,Carry,True,2017/2018
,,,,,"[95.7, 7.2]",,,,,,,,,,,,,0.207443,,,,,,,,,,,,,c162c70c-0ea0-4fe1-aaa7-35dcca14d8e7,486,,"[95.5, 6.8]",9642,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,21,Barcelona,217,"['8fe49d30-d51f-4579-a5ea-fde510db8d5e', '9ea88a0b-9d76-463b-bc4d-91cc9db02532']",34,,,,,,,,,,,,,,,Barcelona,217,00:09:34.182,Carry,,2017/2018
,,,,,"[83.5, 17.3]",,,,,,,,,,,,,1.000046,,,,,,,,,,,,,dfd39ef6-be8c-47d6-a7aa-ef05678c33ef,489,,"[81.1, 17.0]",9642,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,21,Barcelona,217,"['598dda1b-fbec-4b54-88cd-721a24301617', '8525b8fc-8ffb-45a2-927b-609e69b868a1']",35,,,,,,,,,,,,,,,Barcelona,217,00:09:35.602,Carry,,2017/2018
,,,,,"[16.3, 76.7]",,,,,,,,,,,,,2.675966,,,,,,,,,,,,,36c726eb-125f-4fc5-9232-61f06f3257ac,494,,"[22.5, 69.0]",9642,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,21,Barcelona,217,"['71c5c743-4581-4d60-86c3-1ddec1cc52d6', 'a5436baf-5202-4641-8dc9-c611c0433b51', 'ba402b9e-0555-4b1f-9925-4e793d2a71b7']",39,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:39.888,Carry,True,2017/2018
,,,,,"[48.0, 75.7]",,,,,,,,,,,,,0.446561,,,,,,,,,,,,,8b471490-4b83-400d-8d3c-e9adfa97a587,504,,"[51.6, 74.8]",9642,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,23,Atlético Madrid,212,"['406b2d12-77ea-451d-a3f0-dad13fd09ab3', '9e0409df-2387-409c-ad9e-33fe322e88de', 'fdb560dd-215d-4cc3-9225-4e9a4f2c88c7']",22,,,,,,,,,,,,,,,Atlético Madrid,212,00:10:22.888,Carry,True,2017/2018
,,,,,"[50.5, 3.8]",,,,,,,,,,,,,0.184182,,,,,,,,,,,,,e9d59256-bda5-4df1-b92b-bbdb0df3031e,510,,"[48.6, 4.2]",9642,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,24,Barcelona,217,"['17c3d397-e3f9-4dd8-be34-fc5d3dfa8d0f', '65c5ef67-e4a7-487c-98ee-e35746977a3b', '8fad18e3-0110-4dc3-954e-83bac2aa965e']",50,,,,,,,,,,,,,,,Barcelona,217,00:10:50.398,Carry,True,2017/2018
,,,,,"[59.5, 54.3]",,,,,,,,,,,,,2.820482,,,,,,,,,,,,,fc8058e7-4cfc-499d-9641-41dbab4d7ded,513,,"[42.6, 52.8]",9642,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Right Midfield,24,Barcelona,217,"['241eeb38-778d-4d0d-8f29-f8d159bbc13e', 'a4defc6a-082c-4646-9e2a-1ec7e0d7969c']",52,,,,,,,,,,,,,,,Barcelona,217,00:10:52.554,Carry,,2017/2018
,,,,,"[75.1, 71.4]",,,,,,,,,,,,,2.347695,,,,,,,,,,,,,247b3ba7-7b5a-4834-af8e-52546c3c7563,516,,"[71.9, 72.7]",9642,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,24,Barcelona,217,"['56bf6105-8afb-4f1d-b203-8df459335420', 'e7cc4fcd-2704-4f16-acf7-3cf153706dc8']",57,,,,,,,,,,,,,,,Barcelona,217,00:10:57.050,Carry,,2017/2018
,,,,,"[75.1, 63.0]",,,,,,,,,,,,,0.269889,,,,,,,,,,,,,18ef8cb7-a690-47e3-a708-873b4942e5b1,519,,"[75.1, 63.0]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Right Midfield,24,Barcelona,217,"['864aabdb-acbf-4813-871b-54f7491ec7f9', 'f3d5f305-d4b6-4561-8baa-d7997e652939']",0,,,,,,,,,,,,,,,Barcelona,217,00:11:00.134,Carry,,2017/2018
,,,,,"[64.7, 67.5]",,,,,,,,,,,,,1.551238,,,,,,,,,,,,,ffaba633-251d-4a79-a0d2-cd2b469e5ab9,522,,"[64.7, 67.7]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,24,Barcelona,217,"['364c08ff-c400-4d4e-bb66-c12a5cc9f097', '753ea653-dd26-43b2-8b99-0b8d47842a93']",1,,,,,,,,,,,,,,,Barcelona,217,00:11:01.250,Carry,,2017/2018
,,,,,"[64.2, 36.7]",,,,,,,,,,,,,2.131898,,,,,,,,,,,,,f7746f89-7dfc-437f-96f9-d09045f31cb2,525,,"[64.2, 36.7]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,24,Barcelona,217,"['79044504-555f-47ac-acc4-42499812094c', 'd761d51f-38c7-4a7d-ba4d-d02942fc241c']",3,,,,,,,,,,,,,,,Barcelona,217,00:11:03.888,Carry,,2017/2018
,,,,,"[72.6, 52.3]",,,,,,,,,,,,,0.054191,,,,,,,,,,,,,ffba2c0c-ecb5-4583-ba5e-64c64a90d502,528,,"[72.6, 52.6]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,24,Barcelona,217,"['014b0b75-682b-425f-8197-3d6095e4dff1', '084fcc46-8edc-4757-9562-17aea79de58d']",7,,,,,,,,,,,,,,,Barcelona,217,00:11:07.245,Carry,,2017/2018
,,,,,"[64.2, 54.3]",,,,,,,,,,,,,1.427034,,,,,,,,,,,,,f3357761-0416-401c-b97e-f625e15926a7,531,,"[58.7, 54.5]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,"['1c220696-876e-4bbe-8e20-b707c2b0d677', '85e0331c-2e1d-4616-937a-f4ef349523c6']",8,,,,,,,,,,,,,,,Barcelona,217,00:11:08.890,Carry,,2017/2018
,,,,,"[70.9, 58.5]",,,,,,,,,,,,,1.946771,,,,,,,,,,,,,f145166a-c80f-406b-aaa2-70c365b67f80,534,,"[71.1, 55.8]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,24,Barcelona,217,"['1b73e101-729c-458b-8568-36a7d020ae10', '8db1abb2-3e9f-40cd-a84e-bddf17b88e32']",11,,,,,,,,,,,,,,,Barcelona,217,00:11:11.289,Carry,,2017/2018
,,,,,"[88.2, 72.2]",,,,,,,,,,,,,2.349585,,,,,,,,,,,,,5cbfdca4-6826-4d45-83c5-843a875ef849,537,,"[83.9, 73.3]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,24,Barcelona,217,"['5e691173-82ae-4c0a-b45e-97fd5fce9dd2', '8aec329e-44c4-4b55-b5ce-bca7abc1acf9']",14,,,,,,,,,,,,,,,Barcelona,217,00:11:14.744,Carry,,2017/2018
,,,,,"[77.9, 66.2]",,,,,,,,,,,,,1.841598,,,,,,,,,,,,,72abc6b0-b17b-4e71-b168-98306902c132,540,,"[76.4, 68.4]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,24,Barcelona,217,"['5932bf7d-7029-4fc5-9af8-4412b2da1572', '80e1a1b0-ccdb-48fd-848b-31647a864b82']",18,,,,,,,,,,,,,,,Barcelona,217,00:11:18.257,Carry,,2017/2018
,,,,,"[76.6, 17.0]",,,,,,,,,,,,,1.435385,,,,,,,,,,,,,d8bf881f-59fa-4c50-a611-e3ca783eecf2,543,,"[76.6, 19.4]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,24,Barcelona,217,"['3cba0150-9b8a-4386-83d0-45c40feec8e6', '4884ff63-38b9-46ce-bc1c-3224d79ad397']",22,,,,,,,,,,,,,,,Barcelona,217,00:11:22.317,Carry,,2017/2018
,,,,,"[72.1, 10.2]",,,,,,,,,,,,,1.3993,,,,,,,,,,,,,e4d77365-e532-43aa-95e7-3ecfba348968,548,,"[70.6, 9.1]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,24,Barcelona,217,"['379d6110-e847-4372-875d-82135e97a1ab', 'cf478639-a6a4-4752-a48b-3adf03465aed']",26,,,,,,,,,,,,,,,Barcelona,217,00:11:26.294,Carry,,2017/2018
,,,,,"[70.9, 25.2]",,,,,,,,,,,,,0.184221,,,,,,,,,,,,,4242df02-eddd-42a9-be29-b431638aa6c2,551,,"[70.9, 24.7]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,24,Barcelona,217,"['8a376eb2-b5da-47c2-a886-7e823d01f6bd', '8c9b9d66-bd27-47f1-930b-f9341469d99a']",28,,,,,,,,,,,,,,,Barcelona,217,00:11:28.546,Carry,,2017/2018
,,,,,"[64.0, 25.0]",,,,,,,,,,,,,0.598112,,,,,,,,,,,,,588a0c2e-5564-416a-b36e-6a3c7a6f477f,554,,"[62.7, 24.7]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,24,Barcelona,217,"['76922b5d-4fad-44be-8829-63b506ed6e1c', '7bd62374-4260-485f-b8b2-f577bd83cba2']",29,,,,,,,,,,,,,,,Barcelona,217,00:11:29.869,Carry,,2017/2018
,,,,,"[70.4, 49.1]",,,,,,,,,,,,,1.801773,,,,,,,,,,,,,649e5bcc-08a8-4c29-b0b3-0dccc4141965,557,,"[64.0, 43.8]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,"['4aebb088-94a3-4dd3-8b9b-158c3b579979', '5f4fdde1-1044-4d06-bb84-3c2862976096']",31,,,,,,,,,,,,,,,Barcelona,217,00:11:31.793,Carry,,2017/2018
,,,,,"[94.4, 64.5]",,,,,,,,,,,,,4.229452,,,,,,,,,,,,,df62907c-3844-47f4-a78e-cff45b5055a7,560,,"[91.6, 71.2]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,24,Barcelona,217,"['6447900e-7092-4042-9aa9-b44063f8fbec', '653ec3d3-7842-46ac-863d-cffca3a2d981']",34,,,,,,,,,,,,,,,Barcelona,217,00:11:34.967,Carry,,2017/2018
,,,,,"[89.3, 60.3]",,,,,,,,,,,,,0.841593,,,,,,,,,,,,,dd045044-8658-449d-a2ec-504bc7be60ae,563,,"[86.3, 59.4]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,24,Barcelona,217,"['78ad2f84-7601-45bb-92eb-15f2524d7629', 'dbdce849-f7f9-49c1-a03b-940f43b450db']",40,,,,,,,,,,,,,,,Barcelona,217,00:11:40.301,Carry,,2017/2018
,,,,,"[100.4, 73.1]",,,,,,,,,,,,,1.160381,,,,,,,,,,,,,ff7bd70f-bdf5-4669-ad42-9e8d9737bdc9,568,,"[98.0, 73.1]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Right Midfield,24,Barcelona,217,"['1b83e07c-8da9-4762-a26e-fca0a8450592', 'bc8e475b-e24c-4f9e-a19a-f226af23c3a0']",44,,,,,,,,,,,,,,,Barcelona,217,00:11:44.642,Carry,,2017/2018
,,,,,"[95.7, 60.5]",,,,,,,,,,,,,2.092866,,,,,,,,,,,,,6f49bf45-5be9-46b3-b0e5-5b5f6dd43208,574,,"[88.2, 66.2]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,24,Barcelona,217,"['5f56704f-da72-48eb-ac4a-33cc009cd238', 'cc2e384f-2c76-49e6-93e4-754949f4bc7f']",48,,,,,,,,,,,,,,,Barcelona,217,00:11:48.891,Carry,,2017/2018
,,,,,"[67.0, 51.9]",,,,,,,,,,,,,0.626384,,,,,,,,,,,,,d0c4a6fd-e2c9-4af1-af31-2da8680bb0c6,580,,"[67.0, 51.9]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,"['4167dd6a-6493-4706-b52a-39519bc32084', 'b4487056-8fb6-4b32-952c-884c3aa42015']",55,,,,,,,,,,,,,,,Barcelona,217,00:11:55.848,Carry,,2017/2018
,,,,,"[63.2, 34.4]",,,,,,,,,,,,,0.814344,,,,,,,,,,,,,8da38511-4a7d-407b-ac35-c5d567e20efc,583,,"[63.2, 34.4]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,24,Barcelona,217,"['a4abc005-f014-4de8-a944-46a5e6da56a9', 'f1532078-19c4-48fe-8e4f-03898ec79b21']",57,,,,,,,,,,,,,,,Barcelona,217,00:11:57.764,Carry,,2017/2018
,,,,,"[73.6, 15.8]",,,,,,,,,,,,,1.218561,,,,,,,,,,,,,22cf71f1-8019-4f11-9dbc-8f73b17a7fbe,586,,"[72.1, 14.9]",9642,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,24,Barcelona,217,"['28a710a7-3e44-483e-8d97-89f7f1873477', '3b8a83f0-b2f4-4a57-9cc0-2e7d2753a442']",59,,,,,,,,,,,,,,,Barcelona,217,00:11:59.585,Carry,,2017/2018
,,,,,"[98.5, 21.3]",,,,,,,,,,,,,0.026414,,,,,,,,,,,,,bcc467c4-8bf7-4943-96d4-e315fda5ed7e,589,,"[98.0, 20.5]",9642,12,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,24,Barcelona,217,"['7d03ca09-d50e-4872-964f-fcf02d795b85', 'e44a7778-a3ea-4c29-84d1-c8711f8f9f62']",2,,,,,,,,,,,,,,,Barcelona,217,00:12:02.057,Carry,,2017/2018
