ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c51ee7d3-e10b-44af-b857-ed5cf21a4f47,2034,,,"[79.6, 53.8]",3773661,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,57,Barcelona,217,['f5acf8cf-2a63-4f88-9dcc-a4471015e84c'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:44:06.354,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bff8203-2007-4df7-8e4f-ffd9370f7f88,2037,,,"[89.6, 70.2]",3773661,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,57,Barcelona,217,['3bb1f248-c072-471e-9325-214c2d536625'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:44:09.499,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa3d772-5dca-436c-808d-ab08bc6d0d4a,2043,,,"[116.9, 26.0]",3773661,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,['fa209c48-a61d-4e62-a442-2efd7a6ab32b'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:44:57.262,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44f12c10-795d-4eae-861f-4569505fc323,2045,,,"[58.0, 5.4]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Cucurella Saseta,17620.0,Left Back,59,Getafe,216,['39f44902-a7af-479f-b802-bd87ecc6efe5'],29,,,,,,,,,,,,,,,,,Getafe,216,00:45:29.702,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cbcc110-aa8a-48b5-b660-502adefb9a3b,2049,,,"[76.9, 3.9]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Takefusa Kubo,31090.0,Left Wing,59,Getafe,216,"['7c017c71-910e-4e1d-8eb3-daeda76b033e', 'fc6dd610-031f-4d8a-97d7-894ac76a5b82']",32,,,,,,,,,,,,,,,,,Getafe,216,00:45:32.168,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07c2b1b4-a6cb-438a-9a04-72cb3cee4f32,2058,,,"[47.9, 60.8]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,60,Barcelona,217,['b9101ca6-44e3-4366-aca0-f9b324e71294'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:45:36.936,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a2b325-cec9-4e72-8012-21c64118c330,2062,,,"[46.4, 73.7]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing Back,60,Barcelona,217,['1e587a12-923b-454e-9bb3-1663f202d389'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:45:39.141,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d62e810b-7b51-442a-81dd-87abbbcafb9d,2065,,,"[28.0, 60.0]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,60,Barcelona,217,['5d91fceb-8018-43d1-806d-7b05e53d5543'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:45:40.083,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37f93595-0d29-4af5-92f8-2e9ef561b0eb,2068,,,"[27.6, 32.0]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,60,Barcelona,217,['335bd8a7-547d-4911-9fdf-d93a3992e237'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.358,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e99e6578-66ea-4edb-99a1-65477bb8bde8,2071,,,"[33.7, 14.8]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,60,Barcelona,217,['d6265706-76bc-4029-ba8d-bedc3d4e5296'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:45:46.497,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31cf7aff-66de-4600-988c-4ed372bb4dc8,2074,,,"[29.7, 26.2]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,60,Barcelona,217,['68b0ab63-be92-4924-ac9b-eb170fce0d1c'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.441,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7750fa3e-6bdd-4074-acf2-0166f618f029,2077,,,"[34.0, 47.9]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,['70198503-047b-4aed-a5e8-d8ed1af5f7d8'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:45:50.959,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa7920ef-be20-4b01-977a-e3ab240d1ea2,2079,,,"[28.5, 33.5]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,60,Barcelona,217,['ae580a0e-7bfb-408c-9065-b9abde6afade'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:45:52.220,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42dae11f-9c5b-4fb2-abc9-11d892a63811,2082,,,"[28.5, 19.8]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,60,Barcelona,217,['c05a85be-0317-413a-9cf9-b87b9c53ce32'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:45:54.626,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608a514e-2e28-4a3a-ad35-5c5deadc2e12,2085,,,"[10.2, 37.2]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,60,Barcelona,217,['6df63102-8996-4cb5-9d32-023b06cf9d41'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.455,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a465d6bf-3dcb-4515-bcb0-6d8ccd820e6e,2087,,,"[20.3, 16.8]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,60,Barcelona,217,['73b65085-59af-4142-9b36-50f37062e957'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:46:02.096,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f49ca1d0-9659-4e5a-a973-d422987833c8,2100,,,"[47.2, 47.9]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moriba Kourouma Kourouma,39073.0,Left Center Back,61,Barcelona,217,['ce6e9e3b-3b72-4416-83ea-df6036e3e3c5'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.304,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a585eb60-14f6-4698-bb88-f790231e8100,2103,,,"[48.9, 40.0]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,['fb53e579-9d22-46be-bc8c-ce5934c9f22b'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.397,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9382fa56-2be8-4768-adc2-e6a4ad8ba63f,2105,,,"[40.0, 60.2]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,61,Barcelona,217,['e84e71c1-0e29-4dfc-bccb-618edcea7aa5'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.819,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659e9b18-0542-4ad1-a23e-32405355bd5e,2108,,,"[48.3, 78.4]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Wing Back,61,Barcelona,217,['57b9b428-84ea-43ee-b3cc-61a8dfac17d3'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.713,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0aa9a29f-36b4-412d-add8-43b2bb35ac0c,2111,,,"[50.5, 68.8]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moriba Kourouma Kourouma,39073.0,Left Center Back,61,Barcelona,217,['85651b02-c1bd-40e2-a953-1c51aaba2df1'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.358,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1b4ab1c-e2c4-4dcb-b88b-7b70a081db51,2114,,,"[35.4, 69.9]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,61,Barcelona,217,['054f4b67-d41c-4d81-8eb6-6caf6790bb2e'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.210,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ca992b0-d2bc-4ce0-8a4a-e645d2244745,2117,,,"[27.7, 42.1]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ronald Federico Araújo da Silva,32480.0,Center Back,61,Barcelona,217,['d158d357-9f69-4632-80a5-a05a1a2e61df'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.229,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce0e15ea-f7ba-412c-a1f7-fff263dd2ed6,2120,,,"[35.6, 19.7]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,61,Barcelona,217,['fbd927f2-558c-4493-bb1d-65f1c371b246'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.362,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c2b2681-8ee5-4048-9715-580048288a6c,2123,,,"[42.6, 35.2]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,['92d33e36-4567-4c1c-821d-611c32eabae7'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.460,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d0e048-3955-44dc-b6f1-8d05747a7e57,2126,,,"[28.1, 26.9]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,61,Barcelona,217,['987dc7cc-b736-4d99-a94d-1347865b1a5c'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.832,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c380d669-ac9d-4d14-b0ec-ad16e873a5db,2130,,,"[2.9, 40.4]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,61,Barcelona,217,"['1a4ba6cc-9b83-4d27-8c6e-8eb84cad94bf', '31aeb795-5906-47bc-b600-9ec18f91f05a']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.268,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6acdde41-282c-4fb2-b7c0-434355bcc71d,2133,,,"[7.7, 68.8]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,61,Barcelona,217,['9d3c37f1-d14e-4dac-90e2-255ac0298855'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.864,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af41559b-6cb5-4c4f-834d-89d43d3c5e7f,2136,,,"[24.7, 77.4]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Wing Back,61,Barcelona,217,['37e6c751-cf89-4ef6-9e7f-d914f3fec4f1'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.025,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5fd053-0a23-44c3-8e2a-20556a2ec2de,2140,,,"[40.9, 67.5]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moriba Kourouma Kourouma,39073.0,Left Center Back,61,Barcelona,217,"['0c1bc1a5-dfeb-4d64-8277-8d049210b11d', '7be9422a-0f3c-47e1-9bd6-8663e56076a6']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.216,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66cf8328-9a42-4eeb-bd04-49d28561bbd9,2145,,,"[50.5, 74.7]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Wing Back,61,Barcelona,217,['2669b4c3-33aa-46ba-98da-bbe7c792c2dc'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.264,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b9aa64b-58f0-487b-8d21-e3d1398c82e1,2148,,,"[55.9, 68.1]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,61,Barcelona,217,['9a09951b-1204-419b-aee2-f4f65988e19d'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.125,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282aeb07-4d58-40e5-a822-e5c21c6f80a0,2151,,,"[51.3, 73.8]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moriba Kourouma Kourouma,39073.0,Left Center Back,61,Barcelona,217,['820156b5-4585-4af7-b141-88e85ff7b9ec'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.812,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f287624-93df-4176-b8cb-5802ca013d1e,2154,,,"[37.3, 70.9]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,61,Barcelona,217,['86e8c2b2-1cec-4108-b674-145f357a4444'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.708,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d94f1f1-8ef1-4621-a09f-009bb0da0b2f,2157,,,"[31.3, 48.5]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ronald Federico Araújo da Silva,32480.0,Center Back,61,Barcelona,217,['65ec14cb-6464-47a0-afda-e85dffa7fb8e'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.815,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a214e059-de59-4746-9d6f-abae87c47f8e,2160,,,"[38.5, 22.8]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,61,Barcelona,217,['96dbe3bd-11ca-4c43-9fc7-b90e38201062'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.093,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4cb16bd-fe02-4f50-a8e8-b03cdc3bf828,2163,,,"[51.4, 5.7]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,61,Barcelona,217,['35498114-83c8-44ee-89fc-0e44ba8c8b21'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.816,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0542c74-0f4d-47f2-ab25-70df81c0227e,2165,,,"[41.8, 13.2]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,61,Barcelona,217,['0db90d49-6ddb-40e7-9321-2a0c410d24d6'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.149,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5416b0c4-013e-4e5a-a62f-1b20f54a058a,2168,,,"[42.1, 52.7]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moriba Kourouma Kourouma,39073.0,Left Center Back,61,Barcelona,217,['48a465f4-0b8c-4eaa-bde8-353c78883378'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.468,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f151f1-4ec0-4381-bad5-2669f3910512,2171,,,"[44.8, 68.8]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,61,Barcelona,217,['4b887c1d-a099-493e-be73-75708f648d03'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.091,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb74d245-4add-440f-bfcb-1d3fb6f49810,2174,,,"[58.7, 62.5]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,61,Barcelona,217,['3847a550-f310-45f4-a8c7-6fba411e6afb'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.199,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa5df3b4-9034-4124-8b17-b34d05c26fac,2176,,,"[53.4, 72.9]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,61,Barcelona,217,['512987b5-2407-4e47-8809-817a525a0776'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.147,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7659ea31-259f-46bb-b123-541cd34d7070,2179,,,"[63.4, 79.3]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Wing Back,61,Barcelona,217,['14951489-16c9-428b-96e4-2ca8724f081d'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.676,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa75b020-6d3f-4acc-85f6-053912e27634,2182,,,"[55.5, 75.2]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,61,Barcelona,217,['c3453048-4495-43d7-b4cd-9169ab4389f1'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.481,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629dedb-0f50-4f23-bcbe-c9aee12dd116,2185,,,"[80.9, 68.8]",3773661,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,61,Barcelona,217,['ef925488-a84e-4115-af66-3d419001f687'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.066,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4eca9e0-8aa0-42f2-946d-da77be180e35,2189,,,"[33.5, 77.0]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronald Federico Araújo da Silva,32480.0,Center Back,62,Barcelona,217,['7ea653d2-1150-4bc3-b27d-341332ba1f0e'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.376,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da03327-9d8a-4c98-9c86-c546d2e28e54,2192,,,"[34.6, 47.5]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Center Back,62,Barcelona,217,['16d90450-28fd-4c4d-93f4-7e4ba23e83c8'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.199,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c6f83c0-f8ee-41c8-99a2-7947f95439f7,2195,,,"[36.7, 26.0]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,62,Barcelona,217,['ef9abac8-b874-4fda-bbb4-98963497cf6d'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.316,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97330646-40f8-4fbb-b43a-5509e303eb41,2199,,,"[30.2, 40.0]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Center Back,62,Barcelona,217,['407d3a5e-8443-4731-84be-0e2f15910741'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.863,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376d079-b91f-4590-82bf-fab6cb64cf10,2202,,,"[35.6, 57.1]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronald Federico Araújo da Silva,32480.0,Center Back,62,Barcelona,217,['c4a7186e-9083-476c-8438-fdd48f3cadb5'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.927,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070e3302-0490-4533-9d08-573dd7571f08,2205,,,"[46.3, 77.9]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,62,Barcelona,217,['c539794a-a1ca-4c81-871e-d02eab4c394c'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.875,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5fc565e-56cd-4f73-a9cc-b966f53c1021,2208,,,"[80.5, 79.5]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,62,Barcelona,217,['6e08df9c-0f25-43ed-a5bb-95a0e31544b9'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.098,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5bdc026-6a7e-46ef-ba0a-d9d7e611c17e,2211,,,"[75.8, 70.4]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,62,Barcelona,217,['faeac7c2-b52b-4fa1-ae3b-f83a9b4851a6'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.892,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98769fd9-aa63-465b-b8b9-cb36ace62fa3,2214,,,"[65.5, 49.2]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['c916c3d8-6b35-486f-84de-6d68e569d7af'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.476,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b5f0c1-c0f8-4d4b-b7cc-5b9afd37129a,2217,,,"[65.4, 29.3]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Center Back,62,Barcelona,217,['86d1d75f-cc87-4e2e-8ac5-17e18ae6295a'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.633,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88dfffbb-67f8-433f-b15b-88bbe15b6c63,2220,,,"[67.1, 35.6]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['d79606c7-0698-4402-93b7-280e1f0cfa7a'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.052,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea9dd074-6852-4fec-ad18-94f3a2d69381,2223,,,"[75.6, 29.8]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Left Center Midfield,62,Barcelona,217,"['1004c4bd-337b-41d5-b732-c8e601012893', '825c177b-4f7b-42ec-8ada-53e5ebb132f2']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.664,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4528243b-386e-43c5-aaae-715325a7eb42,2226,,,"[67.6, 10.5]",3773661,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,62,Barcelona,217,['9cd84cda-61be-44ab-82db-117d64ccbbc2'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.509,Ball Receipt*,,2020/2021
