ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[41.0, 42.2]",,,,,,,,,,,,1.013931,,,,,,,,,,,,,,b8a3de53-0717-417d-849c-60025112abea,337,,"[42.2, 47.8]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,18,Barcelona,217,"['2bdee108-c76e-441a-b824-850e13f21f2c', 'a7123119-9480-480f-9834-b3b011f46ac8']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.063,Carry,,2015/2016
,,,"[53.0, 24.9]",,,,,,,,,,,,2.913766,,,,,,,,,,,,,,30ac734f-45ba-411c-8c9d-b4afe303d264,340,,"[49.4, 24.9]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,18,Barcelona,217,"['0a67b81c-a1d7-42b1-9252-256d4bad6e39', '7e3f4b0c-2f7b-4fde-a6b2-2ba3f493b818']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:06:37.633,Carry,,2015/2016
,,,"[55.6, 42.2]",,,,,,,,,,,,1.823513,,,,,,,,,,,,,,80a6fbc8-9aec-41de-af37-fa221a8561b2,343,,"[55.2, 39.1]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,18,Barcelona,217,"['0011f7de-9981-4661-a3a1-a364f1750ed0', 'c1143547-a702-4480-bce2-7dcc91e9cc87']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.344,Carry,,2015/2016
,,,"[66.7, 53.0]",,,,,,,,,,,,3.199796,,,,,,,,,,,,,,d347c0f1-fd94-474c-a052-dfe11d3b9a46,346,,"[68.9, 58.8]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,18,Barcelona,217,"['03449566-40ca-452d-9375-dbca0a2bb0a2', '4ba34ee7-6411-4c5f-b44e-c3fb0dae6dac', 'a258cf57-6b81-46aa-9a7e-40b0d4536dc0']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.331,Carry,True,2015/2016
,,,"[73.3, 36.0]",,,,,,,,,,,,0.187475,,,,,,,,,,,,,,2829b632-b328-45fa-a654-55b8cde00768,351,,"[73.7, 37.9]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,18,Barcelona,217,"['1b610b33-7eb8-4153-b769-d1c7203bd74b', '1cf681d4-3419-4a8e-b3aa-c0229278481b', '306b9cf9-fef7-4ce6-8863-1640f493a3f0']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:06:48.295,Carry,True,2015/2016
,,,"[58.0, 35.5]",,,,,,,,,,,,0.040024,,,,,,,,,,,,,,465c7097-3b1f-4a7e-9137-d8f1d6b641bc,354,,"[58.0, 35.9]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,18,Barcelona,217,"['a9c4e0c4-625d-4a6b-9b83-6eaa83f493e5', 'e5fb1a2a-c439-4ee6-a75c-7a148afd813e']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.634,Carry,,2015/2016
,,,"[70.9, 15.4]",,,,,,,,,,,,0.884524,,,,,,,,,,,,,,fe590604-2771-4726-834b-59208591909c,357,,"[70.2, 17.4]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,18,Barcelona,217,"['45a77193-52a7-42d2-92fc-d5f66ee84c72', 'bd960476-009f-4c28-ac5f-763d96253667']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.206,Carry,,2015/2016
,,,"[72.3, 24.6]",,,,,,,,,,,,5.021416,,,,,,,,,,,,,,9a1d69f0-105d-4f1b-9c06-6900b4c82540,361,,"[84.3, 3.8]",266490,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,18,Barcelona,217,"['1387bd1e-ee61-4144-920d-ae218f11e55a', '55545839-1398-4d95-aa22-a742011207b8', '7b99b304-33da-46da-920e-fa38d493d040', 'bc521e87-de56-4d11-92c2-ba3b876170fe']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:06:53.263,Carry,True,2015/2016
,,,"[90.7, 68.8]",,,,,,,,,,,,1.981154,,,,,,,,,,,,,,205cddf8-cd95-4793-964d-78453f5402d6,365,,"[88.7, 68.8]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,"['7088532e-de65-4597-bf3e-28e572780842', '7877d165-9d24-42d5-8aad-201d808b08dd']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.396,Carry,,2015/2016
,,,"[24.2, 23.1]",,,,,,,,,,,,1.923605,,,,,,,,,,,,,,a62b7a32-861f-4137-80fc-623cd2b93ed1,368,,"[23.0, 22.7]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,18,Barcelona,217,"['1035772f-1927-4cf0-ac41-5706c94458b3', '50df2929-8cca-47af-9643-32b3bcc90687', 'c269c180-f0dd-4c74-9e0c-fff21cc68c2a']",4,,,,,,,,,,,,,,,,,Levante UD,221,00:07:04.829,Carry,True,2015/2016
,,,"[80.8, 61.5]",,,,,,,,,,,,0.079975,,,,,,,,,,,,,,6ae8c74f-54c8-4e69-8a83-71571e9730af,375,,"[81.0, 60.5]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,18,Barcelona,217,"['7610ed34-4116-4bf1-854b-bff0c5e8ca12', '9c9d86e7-6a34-45e2-b84d-a740e1c2bbd1']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:07:09.349,Carry,,2015/2016
,,,"[89.2, 57.7]",,,,,,,,,,,,0.039957,,,,,,,,,,,,,,3b017d31-9868-443f-91b7-e3965e66cd25,378,,"[89.2, 57.7]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Ramírez Castillo,3508.0,Center Forward,18,Barcelona,217,"['139cff9a-ccb9-4bfd-95e9-f31997f1ae40', '8ffd4750-5e9e-44aa-9fab-e8a14f5c77a2']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:07:10.050,Carry,,2015/2016
,,,"[84.8, 70.4]",,,,,,,,,,,,0.03997,,,,,,,,,,,,,,62c0635b-4bbc-4b64-bf53-12b8c3ede32b,381,,"[84.8, 70.4]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,"['23c20b7b-bcbf-43cc-85f5-b899cf6e0922', '763ded30-b9fc-423c-98fc-aabbc2ca9af6']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:07:11.357,Carry,,2015/2016
,,,"[80.8, 52.6]",,,,,,,,,,,,3.382726,,,,,,,,,,,,,,1e523989-a199-4dd6-a091-20a4e6c31816,384,,"[80.8, 59.4]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,18,Barcelona,217,"['23751018-c903-4108-a113-cf37c8234016', '3cf5f7cb-4a9a-49f1-9c2e-7bf7b6aca410']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:07:12.550,Carry,,2015/2016
,,,"[92.5, 21.7]",,,,,,,,,,,,2.544565,,,,,,,,,,,,,,9ff0e9c9-2278-47ed-a225-ff6c56fb3b18,387,,"[86.3, 14.0]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,18,Barcelona,217,"['4f027014-3313-4ce5-af9f-7b5d62185534', 'ac50c957-24ab-48d5-8861-0484725bc87b']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.645,Carry,,2015/2016
,,,"[109.7, 67.8]",,,,,,,,,,,,2.026831,,,,,,,,,,,,,,f3803f91-0378-4217-bd42-2b297e1f357c,390,,"[100.1, 67.5]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,"['0a482e08-4979-4d87-a022-5a27919d0e6c', '66c01bcd-bb2e-4d97-8814-0d7c24243455']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.836,Carry,,2015/2016
,,,"[94.0, 22.4]",,,,,,,,,,,,0.240031,,,,,,,,,,,,,,10b103ba-ee1c-4d55-9f7f-d5d551c9e29a,395,,"[94.0, 22.4]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,18,Barcelona,217,"['be348b40-4d04-4e17-a5ea-9a159621922a', 'f01ac9b3-861c-4948-b1b4-48d2a7cac375']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:07:30.522,Carry,,2015/2016
,,,"[23.2, 78.2]",,,,,,,,,,,,2.8074,,,,,,,,,,,,,,8976bdc5-226a-46d8-af28-1c3d7580ab3b,398,,"[24.6, 75.8]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván López Mendoza,8801.0,Right Wing Back,18,Barcelona,217,"['ae57d54b-55df-4838-b6de-f5eed745bd02', 'f8eab6e9-a8fd-475f-a963-fc504b7084fe']",33,,,,,,,,,,,,,,,,,Levante UD,221,00:07:33.393,Carry,,2015/2016
,,,"[78.4, 35.9]",,,,,,,,,,,,3.266912,,,,,,,,,,,,,,119b831c-b842-45e6-b201-ff8058890de5,402,,"[68.4, 24.4]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,18,Barcelona,217,"['1766d840-d30f-4e1b-84c3-bca0ee04b1b1', '68133385-7fb3-4d87-97ca-3e8cc414b537', 'b3589399-43d4-41ab-8576-2486053907cc']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.280,Carry,True,2015/2016
,,,"[92.8, 38.1]",,,,,,,,,,,,1.874279,,,,,,,,,,,,,,76108387-6d98-4c37-9aeb-f71450023db7,406,,"[90.9, 33.7]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,18,Barcelona,217,"['33dcdf68-6c25-445a-a24b-4555cbb80dce', '98d8e7bb-e304-4775-8fbb-13e61b8bda8c']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:07:43.130,Carry,,2015/2016
,,,"[107.8, 59.4]",,,,,,,,,,,,1.013297,,,,,,,,,,,,,,425b727b-90d4-4ae6-b465-b3b307adcbe6,409,,"[104.6, 61.5]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,"['19a268e2-8869-4a83-9ca7-4e50ae5b8f0c', 'e12a5272-9859-4a17-aeda-a79f81217423']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.065,Carry,,2015/2016
,,,"[86.1, 46.8]",,,,,,,,,,,,0.040007003,,,,,,,,,,,,,,cd9b98c3-6b56-4c10-bb2b-d7e42d321670,422,,"[85.8, 45.8]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,18,Barcelona,217,"['5ea16f39-0d70-45ba-af93-b59951048b8e', '94f24b1e-2cd1-476d-b222-ff163c40914b', 'c1bb8d9b-e1d7-4488-bfef-5e29d4620cb0']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:07:56.024,Carry,True,2015/2016
,,,"[87.7, 57.0]",,,,,,,,,,,,0.396833,,,,,,,,,,,,,,230a23e4-498a-4c7e-b619-f89bf13b8a07,425,,"[84.8, 52.6]",266490,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,18,Barcelona,217,"['b61db8ab-98d8-4122-85d9-91369aafd587', 'eab526ed-7858-40a8-9df8-9faf809c5a7b']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.088,Carry,,2015/2016
,,,"[110.4, 67.0]",,,,,,,,,,,,0.208742,,,,,,,,,,,,,,79045f12-8700-4483-87ba-fe6894d14627,428,,"[110.9, 67.0]",266490,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,"['2ab20844-87a4-4416-a8d5-6b9a0efff125', '4131babe-9a1f-477b-956c-f211962ba9df']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:08:00.197,Carry,,2015/2016
,,,"[113.6, 3.3]",,,,,,,,,,,,1.419273,,,,,,,,,,,,,,d512b000-8d23-44f3-80a6-fdb84f5efa21,433,,"[115.8, 2.4]",266490,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,19,Barcelona,217,"['046a8b79-323f-4e49-980a-cb805b4aa06e', '67cb0547-8bde-4a76-920f-c69910531597']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:08:28.690,Carry,,2015/2016
,,,"[90.7, 3.9]",,,,,,,,,,,,0.331733,,,,,,,,,,,,,,e76f0ae1-e235-4372-bd1c-6e808ebc1092,436,,"[91.8, 4.3]",266490,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Defensive Midfield,19,Barcelona,217,"['2cab3c20-eee2-4225-a3ef-45e8429d7648', 'be9669ab-8fe1-456c-a8f8-080db9b3aa0d']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.386,Carry,,2015/2016
,,,"[79.5, 39.8]",,,,,,,,,,,,1.384934,,,,,,,,,,,,,,332bcb06-c96f-4efa-b8cd-79fe505aa965,439,,"[78.1, 35.7]",266490,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,19,Barcelona,217,"['46f4488f-f1f1-455b-8d93-e28beba0b821', '5cd6a1eb-c721-40f4-af38-b44fb4b0bcb0', 'a974797f-aae5-422c-b4e6-1634f56e9bec']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.290,Carry,True,2015/2016
,,,"[56.5, 54.5]",,,,,,,,,,,,2.457982,,,,,,,,,,,,,,cfc37c10-e225-4bc7-b3e5-8629265b676e,447,,"[54.8, 69.2]",266490,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,20,Levante UD,221,"['03fd6208-7c39-461e-898d-db071c684ceb', '15d18f16-8ce5-404d-bcd7-1e099d352ce3', 'bbcdf41e-5cea-4c41-9627-bcdc7946829b']",54,,,,,,,,,,,,,,,,,Levante UD,221,00:08:54.181,Carry,True,2015/2016
,,,"[53.9, 76.7]",,,,,,,,,,,,2.648841,,,,,,,,,,,,,,5af86841-0f4b-4e1d-9a3b-d0ee88649464,451,,"[49.2, 63.5]",266490,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Antonio García Rabasco,24149.0,Center Defensive Midfield,20,Levante UD,221,"['3254b045-9582-4f38-a2eb-d4c9be1bf252', '68aa5355-26d6-4602-893a-bb77207d0622']",57,,,,,,,,,,,,,,,,,Levante UD,221,00:08:57.327,Carry,,2015/2016
,,,"[68.3, 70.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,b31ec296-6273-49c7-9ec6-f1ae00e3b510,454,,"[68.3, 70.7]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nabil Ghilas,27250.0,Right Center Forward,20,Levante UD,221,"['23edcc75-5055-4de3-b747-bf48021ef77c', 'bae48d14-caba-4faa-85d1-26e67ad5a4cd']",0,,,,,,,,,,,,,,,,,Levante UD,221,00:09:00.777,Carry,,2015/2016
,,,"[69.0, 77.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,fd6b02b0-1ebc-4d4f-aa13-e68066cae0cf,457,,"[67.6, 76.8]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iván López Mendoza,8801.0,Right Wing Back,20,Levante UD,221,"['b5550ad3-7f13-48a9-809e-a0c075c4625f', 'fc736999-09a6-4be7-a1db-57d9ffddd513']",1,,,,,,,,,,,,,,,,,Levante UD,221,00:09:01.745,Carry,,2015/2016
,,,"[67.1, 70.7]",,,,,,,,,,,,0.882082,,,,,,,,,,,,,,25bee965-3a9c-457f-9848-82cb7bd07c9f,461,,"[68.1, 71.9]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roger Martí Salvador,6684.0,Left Center Forward,20,Levante UD,221,"['0bf473d4-5002-4b10-bee3-3acbd853e909', '15abf1c6-7afc-4f42-b8d9-0fe3bc200907', '1a4cacdb-c8e7-4e5d-aed5-8d5148e2810a']",2,,,,,,,,,,,,,,,,,Levante UD,221,00:09:02.455,Carry,True,2015/2016
,,,"[60.0, 11.6]",,,,,,,,,,,,2.593457,,,,,,,,,,,,,,51832e0a-58ed-4405-8077-1dc54675d25c,465,,"[56.2, 9.1]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,20,Levante UD,221,"['933bf9ac-9085-4626-b3f3-678ea3ec764b', 'd2678ae3-117a-4cd9-b0f7-2720203fea48']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.806,Carry,,2015/2016
,,,"[98.6, 20.3]",,,,,,,,,,,,2.818032,,,,,,,,,,,,,,8b95d71c-38c9-424a-92d8-68bbc59ed44d,468,,"[82.0, 6.3]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,20,Levante UD,221,"['4276523f-f3ed-4468-86b8-715f90c49392', '4be505e4-2d54-4003-a904-b0b79f094839', 'adc10ed9-f143-4452-b99a-83d89572ab8c']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.162,Carry,True,2015/2016
,,,"[29.2, 61.0]",,,,,,,,,,,,2.183847,,,,,,,,,,,,,,65a00902-c668-4789-b491-6da8ffac3115,474,,"[23.5, 61.5]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iván López Mendoza,8801.0,Right Wing Back,20,Levante UD,221,"['d89b225b-3ce6-40d0-8b2e-6ac96a89f66f', 'f5087e77-15f4-4df9-905f-3c6f55437cb8']",13,,,,,,,,,,,,,,,,,Levante UD,221,00:09:13.254,Carry,,2015/2016
,,,"[41.0, 20.2]",,,,,,,,,,,,0.891436,,,,,,,,,,,,,,d594f180-91e1-407b-ba69-2f048a196123,478,,"[38.0, 25.6]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,21,Barcelona,217,"['0a9098c9-1e3f-45cf-aa31-5f6474921628', '4f57a8b0-7080-4dd1-b3ab-b3aeb26712e2']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:09:20.112,Carry,,2015/2016
,,,"[55.9, 4.1]",,,,,,,,,,,,2.075207,,,,,,,,,,,,,,5bbc2237-dad1-4615-99a5-6e14146f1c55,481,,"[54.4, 3.8]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,21,Barcelona,217,"['151e4607-af28-44d7-9792-5f6eac868594', '30defbd6-37a3-48b0-a8dd-96a2be8c91d2']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.317,Carry,,2015/2016
,,,"[50.4, 52.6]",,,,,,,,,,,,2.368443,,,,,,,,,,,,,,4028dea2-82a8-4b2b-9619-c847bda4f400,484,,"[40.9, 50.6]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,21,Barcelona,217,"['2a055f72-801b-4903-ae1b-056aa32bfab7', '79e4b732-586b-4471-89a8-d19e65aee465']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:09:28.175,Carry,,2015/2016
,,,"[68.7, 62.9]",,,,,,,,,,,,3.097945,,,,,,,,,,,,,,67110619-248f-4055-9409-ca25b7771ee0,487,,"[64.8, 66.8]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['77042110-9333-4bf6-bba2-e7b8e4662744', 'dad23fec-304d-4528-9b43-16eb2b97b75d']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:09:32.115,Carry,,2015/2016
,,,"[81.5, 76.0]",,,,,,,,,,,,1.153054,,,,,,,,,,,,,,4d0a782f-da7a-47e1-9993-6619c5753139,490,,"[84.8, 76.2]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir El Haddadi Mohamed,6616.0,Right Wing,21,Barcelona,217,"['32ec1215-8423-48df-abc7-a922b3047b2f', '57df1e32-54a2-4a73-9a97-62b59908114f', '62a034a6-b411-4867-8cfd-9fc5ebbaa77e']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:09:36.614,Carry,True,2015/2016
,,,"[69.9, 64.7]",,,,,,,,,,,,1.890166,,,,,,,,,,,,,,f33fa614-d3f0-4de4-b231-325e51658b9c,494,,"[68.2, 67.0]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['8804d64d-4b6f-45d2-b5ea-1f00a5d041a9', 'fff0a767-3ef5-43c5-8c11-83adbabf5dfc']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:09:38.703,Carry,,2015/2016
,,,"[61.5, 45.8]",,,,,,,,,,,,1.353709,,,,,,,,,,,,,,751a39b1-1e20-4e68-93e3-7c78b8367c42,497,,"[56.9, 51.6]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,21,Barcelona,217,"['036db964-437d-4ce3-8f79-a800ab099a77', 'dafd9455-de37-4c8d-a04a-0564beaa539c']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:09:42.397,Carry,,2015/2016
,,,"[64.8, 3.3]",,,,,,,,,,,,0.996752,,,,,,,,,,,,,,f0499083-187c-458b-95aa-a71a0d83eb63,500,,"[68.7, 3.3]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,21,Barcelona,217,"['730b3b6b-8ef7-42a2-809e-9f59101f1d71', 'bc76e400-cbaa-4fc0-946d-ec5690aef9a5']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:09:45.878,Carry,,2015/2016
,,,"[75.4, 3.1]",,,,,,,,,,,,0.376606,,,,,,,,,,,,,,1d5cc21d-58a5-4d42-b0fb-36e06c5488be,503,,"[76.4, 3.4]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,21,Barcelona,217,"['13b8ec20-6a18-4f74-add5-bc404066ceda', 'c9cd9f10-ad03-422d-bcc8-ab36fcf3cfe3']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:09:47.994,Carry,,2015/2016
,,,"[79.0, 14.4]",,,,,,,,,,,,0.039964,,,,,,,,,,,,,,ba0c1b26-1af3-4a93-ac41-12fa8fb0ad17,506,,"[79.0, 14.4]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,21,Barcelona,217,"['e4e01854-85b6-4d29-a2f5-c3b6f0f4cb90', 'f04a098d-c534-40ad-b115-6c6d639dd9bb']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.133,Carry,,2015/2016
,,,"[66.3, 3.1]",,,,,,,,,,,,0.246886,,,,,,,,,,,,,,3f5a4cbd-ba37-47c8-9c3c-bbc5109f3b1f,509,,"[66.7, 3.3]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,21,Barcelona,217,"['0b53953d-b37c-4ccd-b098-8250b0ed03dc', '33fa10d0-55f2-48aa-b8d1-058bc891fbe4']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:09:50.708,Carry,,2015/2016
,,,"[62.2, 33.8]",,,,,,,,,,,,2.05772,,,,,,,,,,,,,,8dfe0a1b-27df-44e5-8274-a0cb73aa9a79,512,,"[60.5, 30.6]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,21,Barcelona,217,"['f22061f1-2684-4f6e-b971-c31cff795d72', 'f916f10f-d031-4dca-9e1b-43c0a8c61ccd']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.875,Carry,,2015/2016
,,,"[82.2, 70.0]",,,,,,,,,,,,2.196969,,,,,,,,,,,,,,902d596a-b248-4d37-8f76-39ad2b452667,515,,"[71.6, 68.7]",266490,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,21,Barcelona,217,"['2eb64d47-a3d7-4271-abfb-19e29109b983', '858adc03-577f-49c2-8d33-93cd6c11445c']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.776,Carry,,2015/2016
,,,"[86.1, 76.2]",,,,,,,,,,,,0.080027,,,,,,,,,,,,,,f0e0239f-729d-40d1-aa18-03cac534e45c,518,,"[86.1, 76.2]",266490,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['41ca20a9-ac0c-4c75-8ae2-382b67955a15', 'acd8eb18-7fe6-4dc4-9011-f5a2a38824fd']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:10:00.848,Carry,,2015/2016
