50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.746464,,,,,,,,,,,,,45ad9761-7006-493e-9cb5-1a4f45d08750,3627,,"[34.1, 45.5]",69237,90,,,,,3.1415927,,Head,,,,"[9.5, 45.5]",,Low Pass,,24.6,,,,David de Gea Quintana,3333.0,,,,,,Recovery,2,From Free Kick,Luis Amaranto Perea Mosquera,26120.0,Right Center Back,215,Barcelona,217,"['3fae06d8-c9d2-422d-a577-e62b9502caa3', 'f526ab94-d6fd-4639-92d5-589ed4ab7316']",55,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:45:55.478,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.549642,,,,,,,,,,,,,77d1e138-b6e7-423e-86a7-786f7979dd82,3629,,"[10.8, 45.5]",69237,91,,True,,,0.13867256,,Drop Kick,,,,"[80.3, 55.2]",,High Pass,,70.173645,,Incomplete,,,,,,,,,,2,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,215,Barcelona,217,['0ff05f17-1e0d-4d28-bcbb-5854a8802ba2'],8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:08.340,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.3523,,,,,,,,,,,,,0ff05f17-1e0d-4d28-bcbb-5854a8802ba2,3630,,"[40.7, 25.8]",69237,91,,,,,-0.32175055,,Left Foot,,,,"[53.3, 21.6]",,Low Pass,,13.281567,,,,Bojan Krkíc Pérez,4913.0,,,,,,Recovery,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,215,Barcelona,217,"['64f16b32-3d37-435f-b631-27b9f79e918f', '77d1e138-b6e7-423e-86a7-786f7979dd82']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:10.890,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.00482,,,,,,,,,,,,,dc5516ee-d954-4063-a9b0-d42d9f518a6e,3634,,"[54.7, 20.5]",69237,91,,,,,2.4980915,,Right Foot,,,,"[49.1, 24.7]",,Ground Pass,,7.0,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Left Center Midfield,215,Barcelona,217,"['5eb12f57-d9f0-48c1-a126-9698e43646bc', '6375dcee-3918-48d0-b597-8f7260695660']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:12.355,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.728933,,,,,,,,,,,,,1b830536-eba9-4b6f-90d1-0ac90ac1f0da,3637,,"[49.7, 27.3]",69237,91,,,,,0.4029116,,Right Foot,,,,"[80.2, 40.3]",,High Pass,,33.154938,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,215,Barcelona,217,"['5788e907-3c74-4c99-a97f-2b3add48a6df', 'd1f0eef6-2d5d-4d04-8735-955c345251de']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:13.830,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.959267,,,,,,,,,,,,,5788e907-3c74-4c99-a97f-2b3add48a6df,3639,,"[40.8, 40.7]",69237,91,,,,,0.11710875,,Head,,,,"[44.2, 41.1]",,High Pass,,3.4234486,,,,Paulo Assunção da Silva,26502.0,,,,,,Recovery,2,From Free Kick,Álvaro Domínguez Soto,26677.0,Left Center Back,215,Barcelona,217,"['1b830536-eba9-4b6f-90d1-0ac90ac1f0da', 'a4c02151-73ef-47ff-92ac-c1529eb8cc71']",15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:15.559,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.2439,,,,,,,,,,,,,22b2cbf3-da70-41c5-8cf7-2cb1a3b5b8ba,3641,,"[44.4, 41.8]",69237,91,,,,True,-1.6381102,,,,,,"[43.8, 32.9]",,High Pass,,8.920202,,Incomplete,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,,2,From Free Kick,Paulo Assunção da Silva,26502.0,Left Center Midfield,215,Barcelona,217,"['55a72289-aa60-46d7-974b-16ea758b6c51', 'a5de605c-c32a-40c5-895b-f696f371e645', 'bb7b2593-d334-4145-9eef-efa3287fde51']",17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:17.518,Pass,True,2009/2010
,,,,,,,,,,,True,,,,,,3.269,,,,,,,,,,,,,bb7b2593-d334-4145-9eef-efa3287fde51,3644,,"[77.2, 48.1]",69237,91,,,,,1.3058794,,Right Foot,,,,"[85.8, 79.8]",,High Pass,,32.84585,,Out,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Interception,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,215,Barcelona,217,"['17ca0ddb-7ebc-4341-959f-9c89f3af2294', '22b2cbf3-da70-41c5-8cf7-2cb1a3b5b8ba']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:18.762,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.6401,,,,,,,,,,,,,65191da6-e200-48ab-a914-4dfc5a8ea5af,3647,,"[36.0, 1.0]",69237,92,,True,,,0.21243203,,,,,,"[56.4, 5.4]",,High Pass,,20.869116,,Incomplete,,Ibrahima Baldé,24069.0,,,,,,Throw-in,2,From Throw In,Antonio López Guerrero,26118.0,Left Back,216,Atlético Madrid,212,"['1a4cd209-0b88-4074-ac9c-1cac7544d9ad', 'd7ccd89b-cbf3-4762-a632-a2386eb94828']",3,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:03.039,Pass,,2009/2010
,,,,,,,,,,,,,,,,,3.292752,,,,,,,,,,,,,321219a6-fa45-42e0-b515-c1b44aa16164,3650,,"[52.0, 1.0]",69237,92,,,,,0.14233316,,,,,,"[84.1, 5.6]",,High Pass,,32.42792,,Incomplete,,Ibrahima Baldé,24069.0,,,,,,Throw-in,2,From Throw In,Antonio López Guerrero,26118.0,Left Back,217,Atlético Madrid,212,"['820204ec-8b27-44e1-bc43-28b061400c38', 'ff81b32c-0e4c-4146-82cb-594b35b76f1c']",15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:15.605,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.664,,,,,,,,,,,,,8b959e34-2e09-4829-9ee8-6dde24c9e6de,3653,,"[64.8, 28.3]",69237,92,,,,True,0.37394193,,,,,,"[88.5, 37.6]",,High Pass,,25.45938,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Tiago Cardoso Mendes,20669.0,Right Center Midfield,217,Atlético Madrid,212,"['bc0d42d5-9b7c-4c44-bdc5-3c8b05ecc960', 'c01d608f-d783-4958-a13f-1bba424c9538']",21,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:21.713,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,2.551803,,,,,,,,,,,,,c01d608f-d783-4958-a13f-1bba424c9538,3655,,"[32.5, 43.4]",69237,92,,,,,-1.2890245,,Left Foot,,,,"[41.3, 13.0]",,High Pass,,31.648066,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,Recovery,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,218,Barcelona,217,"['264ae4cc-af5c-4c28-83f8-5b49eb41c3e7', '8b959e34-2e09-4829-9ee8-6dde24c9e6de']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:24.377,Pass,,2009/2010
,,,,,,,,,,,,,,,,,3.1938,,,,,,,,,,,,,7ff1cf34-a61e-44e5-b579-5db0f3b6b19c,3661,,"[40.5, 9.8]",69237,92,,True,,,0.5393454,,Left Foot,,,,"[95.3, 42.6]",,High Pass,,63.86611,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,Free Kick,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,219,Barcelona,217,"['921546ee-1487-4e9e-8d57-67507f93851c', 'f7ac138a-0a1e-4f09-aadf-591a560852ba']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:42.567,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.874825,,,,,,,,,,,,,09cafc13-87a9-42d4-bd5c-a15ee18657d7,3667,,"[85.8, 44.9]",69237,92,,,,,-0.9179497,,Right Foot,,,,"[100.1, 26.2]",,High Pass,,23.541027,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,219,Barcelona,217,"['1ed432b4-3576-400a-be5e-57d9851984c3', 'f2154923-31b3-48b1-bdfa-c01a24338f79']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:47.863,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.827821,,,,,,,,,,,,,6759ac33-ecbf-472b-bc61-4726d7331ef4,3671,,"[44.2, 44.9]",69237,92,,,,,-1.4464413,,Right Foot,,,,"[45.4, 35.3]",,Low Pass,,9.674709,,,,Ibrahima Baldé,24069.0,,,,,,Recovery,2,Regular Play,José Manuel Jurado Marín,6870.0,Right Center Forward,220,Atlético Madrid,212,"['c2ba0bf0-04e0-4172-8bdf-8a2fafe625b8', 'f1700803-5fd1-4b61-ad70-d1ae0e07993b']",52,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:52.358,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,4.2468,,,,,,,,,,,,,30622163-23f3-4907-ab3b-0b02fd5368de,3693,,"[14.8, 36.3]",69237,93,,,,,0.062326305,,Drop Kick,,,,"[82.1, 40.5]",,High Pass,,67.43093,,Unknown,,,,,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,221,Barcelona,217,,7,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:07.676,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698e727b-a9df-4cc6-bf89-f90363ee6584,6,,"[60.4, 37.8]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,2,Atlético Madrid,212,['f8f3356b-e76d-485e-a962-10eb4d49db3a'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:00.873,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dec024e-5481-48f6-8b61-34ef4884a597,9,,"[48.2, 2.9]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antonio López Guerrero,26118.0,Left Back,2,Atlético Madrid,212,['48fadcf0-17f9-4063-88a4-4d98a2e16c6a'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:04.514,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d38ad9f6-5741-4cef-bcd7-68e97fc5d673,12,,"[64.6, 3.3]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,2,Atlético Madrid,212,['03756f5e-f280-48d3-a354-b3450735b99d'],6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:06.384,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5f68e72-8f39-4aba-85ea-d0ccbda956f9,16,,"[77.7, 15.7]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Diego Forlán Corazo,26199.0,Right Center Forward,2,Atlético Madrid,212,"['45364bdc-a1ad-4044-ad94-ba4824923fc9', 'fff9d640-d005-4812-b69c-5e49ea8aad8c']",8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:08.296,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91c03a09-ed2a-42f4-bebf-7fa0912b7258,20,,"[85.4, 3.7]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,2,Atlético Madrid,212,['1327d93e-f5c9-4e1b-980c-7b716d21e943'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:10.821,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ca0c48-2650-4621-919f-9126b8b8b664,27,,"[23.8, 75.2]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,['1ac30179-1129-40a5-b02f-4a09011ddf26'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.609,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf1ac2ec-7741-4bc1-ac22-ac90f8224276,31,,"[56.0, 34.2]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,3,Barcelona,217,"['594cb403-4388-4f6f-91fc-44b04d34a3cf', 'bbdde310-bfc5-43dd-9a43-6a6799119903']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.984,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d92fe7b9-749c-40d6-be50-dd875c8aa0ec,34,,"[58.5, 16.1]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,3,Barcelona,217,['b70f10c7-a9cd-446e-a73c-67130ca91aae'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.492,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34eb2653-a0fa-4ab0-b65a-63ad6c626357,37,,"[64.8, 19.5]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,3,Barcelona,217,['f5a0f076-613f-4bf2-9110-e18ca5601870'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.675,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c669a45e-2f95-459e-bf3a-b15b5629b3a9,40,,"[68.4, 3.7]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,3,Barcelona,217,['be3faed9-1ba4-459a-90f4-8de57a22d2e7'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.442,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165510d-7ac4-4446-bb33-4d63e6069d32,43,,"[42.7, 24.1]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,3,Barcelona,217,['eddf3a7b-4b1c-4fac-8ca0-cd41d0baaa96'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.201,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613dd9c-8b7e-4ef1-bc5c-bd7c014aaa18,46,,"[79.9, 25.4]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,3,Barcelona,217,['103819fa-2dc1-4084-b5a6-839972292097'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.313,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564fa66-90e8-43a6-841f-88eee9540061,51,,"[52.9, 65.3]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Midfield,4,Atlético Madrid,212,['f9ae6819-a4d9-4605-a1e0-b092876a75a8'],40,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:40.518,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08bf2df2-8967-4b2a-96f5-4b20fe564564,55,,"[43.0, 25.2]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,4,Atlético Madrid,212,['ccc599a4-917e-44b7-bd17-7a5eb6c34fbd'],44,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:44.804,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62f776b6-1d13-4b25-a425-d477952cbf1e,60,,"[61.0, 23.7]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,4,Atlético Madrid,212,"['7acb6a01-32e6-4d75-97c9-1d745b9f70cc', '7e02d1e8-67aa-413c-a9ae-e50e1b9c5c70']",46,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:46.758,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7723c67-6d2e-40f7-824b-fdbce010c86a,70,,"[80.5, 65.9]",69237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Atlético Madrid,212,['2c4a0003-ec96-4d10-9d59-38bb1f829dad'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.597,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31829ed7-8f0a-41cf-bc92-3fbf6ea60964,73,,"[103.7, 37.4]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,4,Atlético Madrid,212,['70691b44-b923-413d-bde3-760f6cae8089'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.735,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652ce5b7-fb08-4570-a97b-a67c082e106a,76,,"[69.0, 25.4]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Diego Forlán Corazo,26199.0,Right Center Forward,5,Atlético Madrid,212,['f9106710-4a41-4afa-94ee-cd2f6c9a5c53'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:14.484,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74676ae4-010b-42b9-a6ca-d54f0af611b8,79,,"[73.2, 25.2]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,5,Atlético Madrid,212,['9a34928f-25be-4ddf-9857-f7e31111f1e9'],16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:16.802,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba8b724-a71e-405a-9b97-d1639bf6a562,83,,"[28.6, 57.5]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gabriel Alejandro Milito,25919.0,Left Center Back,5,Atlético Madrid,212,"['0769f8aa-04cc-44ab-a589-9187c23b9939', 'f7ab4e53-39be-4f59-ad8e-156ddcb8ef43']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.194,Ball Receipt*,True,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5194aa3-f7d1-446b-867c-ec72832e7f2f,86,,"[67.1, 69.1]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Atlético Madrid,212,['bb81f81e-614f-4922-aa3b-a240df7ec37d'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.446,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05af761-0035-4317-b8cd-bff42034884e,92,,"[57.3, 2.9]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Simão Pedro Fonseca Sabrosa,19765.0,Left Midfield,5,Atlético Madrid,212,"['d4e7a804-cdff-4a52-b068-37c911c065ea', 'dcccb7bc-6604-4848-a677-bb6359d11c43']",27,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:27.445,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f341d83-3fca-4a90-9fb8-b9c9f46ab09f,95,,"[48.0, 14.9]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paulo Assunção da Silva,26502.0,Left Center Midfield,5,Atlético Madrid,212,['3ca2ab74-1c8c-4c62-a2ce-815c4e7d7c5b'],28,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:28.465,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf97dd94-9c01-497a-87e6-9d6e652030f3,100,,"[53.7, 44.5]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tiago Cardoso Mendes,20669.0,Right Center Midfield,5,Atlético Madrid,212,"['8f3334d4-1385-43bb-9b4b-436722af20e1', 'db85cd08-1d55-4388-ad7c-5bce0db0a715']",33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:33.169,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5ed61b3-7f34-45c7-9f7a-b442d786ef37,104,,"[39.8, 54.8]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Amaranto Perea Mosquera,26120.0,Right Center Back,5,Atlético Madrid,212,"['6832f5c9-ed3d-47b6-b9fc-3b46b76bc93f', '7ce4db53-e897-4133-8a1e-18738641dbd2']",35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:35.369,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49df8216-341e-4a08-99fb-1ccc949de050,111,,"[31.6, 27.9]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,6,Barcelona,217,['c37cfc76-4fb2-4206-80d8-2627ea04ef7d'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.922,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c8cdd1-086d-4944-8c53-00fa38ea1171,114,,"[33.5, 46.2]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['215e105b-1498-4511-9b60-e4954f07253d'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.224,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939d11aa-e802-4f76-b65a-2628baaaf1b9,117,,"[45.2, 48.1]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['94f51c1e-07c2-4358-ae61-805f0608486f'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.609,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78862f27-5b47-46f7-920b-2a1cdf123edd,121,,"[41.7, 30.4]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['373bdb6b-7547-4e82-b307-c6aa8cd9c1cb'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.153,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0679d754-04cc-426f-91c4-0d644e97933d,124,,"[54.9, 39.7]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['516ea843-9727-49fe-90a1-9d350c5c72d9'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.180,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b830c17c-4f4e-4227-ab21-2bfd8eeafa67,127,,"[36.0, 55.4]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['826b32c2-a3b7-4755-b204-a86306a04fb4'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.898,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31560df4-1c63-40b1-93b6-710aed2896e6,130,,"[11.0, 50.0]",69237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,6,Barcelona,217,['15b52a6e-add0-4146-ac8a-11505caa5361'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.987,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d566a5ab-99ef-479a-a6f5-1e4d0dc8206f,132,,"[31.6, 78.5]",69237,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Back,6,Barcelona,217,['36b5b939-72df-4fd7-b79a-d9cb59afb1e2'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.023,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8533946-3d1d-49ca-95cc-8cce99491e0a,135,,"[41.2, 64.9]",69237,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['22c0de75-98ac-4355-a1cf-435793ef5c28'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.926,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acfd95bd-a1b9-45d3-800a-2aafa2ec9f56,138,,"[63.3, 77.9]",69237,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['9766217a-e756-4114-8429-293bd5c5a86c'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.885,Ball Receipt*,,2009/2010
