ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6fdcb0aa-ad1a-450f-84be-0c2eaa62cf04,2923,,"[68.8, 31.9]",69155,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,168,Barcelona,217,['22f503e4-cacf-4766-be22-b68a77b2e0e7'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:48.329,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e6a0aeca-091d-4806-9ba9-a606c0f1a336,2930,,"[96.7, 31.4]",69155,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Romero Poyón,25940.0,Center Attacking Midfield,170,Villarreal,222,['4dfe6986-ac30-4701-a055-2a853a69f7ff'],17,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:17.419,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,d5bd704f-f56d-4100-8f0b-1e30ac2a65dc,2938,,"[70.6, 48.0]",69155,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessio Tacchinardi,26416.0,Left Defensive Midfield,170,Villarreal,222,['8dddd4fb-f8d2-4c35-ac5e-d1cac4c308e1'],23,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:23.237,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,4d14eb90-2dba-4b9e-a288-0b77ba51ee4e,2941,,"[84.9, 51.2]",69155,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,170,Villarreal,222,['f2b14ef1-b9b9-405f-a8d9-3f027e4a28c7'],24,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:24.818,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6753a505-8461-4438-9656-ec38659e3b22,2946,,"[110.3, 40.7]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pascal Cygan,26194.0,Left Center Back,171,Villarreal,222,['d9eec504-3bce-4be5-b4b6-f9bc3d48e477'],6,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:06.543,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,ce017618-82bd-4a03-b627-2e35f05e8dd6,2952,,"[33.1, 51.6]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,171,Villarreal,222,['0f2d1792-9e20-4d72-b7c7-ecc7e925fc59'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.633,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,34a8aa95-9bcd-43fd-bed8-0a2bb9317e0b,2956,,"[58.7, 48.5]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,171,Villarreal,222,['febd84bd-463c-4238-94eb-458cfc13d407'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.235,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,ed983cbe-2adf-4015-8d60-d248552a1ea1,2959,,"[70.6, 3.9]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos García Barreno,7669.0,Left Wing,171,Villarreal,222,['f3104b9d-4d47-442d-b2e6-839727a16f26'],18,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:18.585,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,fbf31dd4-1447-44a2-89a3-781a6023f4f2,2966,,"[41.9, 78.1]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,172,Barcelona,217,['e1eb0996-3fff-4b31-83f6-56dd0cc91b47'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:24.450,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,5efd95a9-31f9-460f-995b-63367e8542fa,2969,,"[54.1, 58.8]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,172,Barcelona,217,['3e65f9d9-5836-4504-952d-970c62bc3c43'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.712,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,419ae610-382e-45b7-882f-63d45fe967a2,2973,,"[80.2, 43.6]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,172,Barcelona,217,['dfde195a-0d87-482e-b83e-60e9d2141fe3'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.720,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,debcdbe6-a847-4570-88cd-73ff81c4dc16,2983,,"[57.4, 41.9]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Romero Poyón,25940.0,Center Attacking Midfield,173,Villarreal,222,['6721010f-71a2-40f6-9f6f-f2efa2f3177a'],37,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:37.234,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,a0242220-3c86-42f8-aa9a-2cf7cc417af9,2989,,"[47.7, 12.1]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Enrique de la Sánchez Diaz,26418.0,Left Back,173,Villarreal,222,['b1f62c91-00d8-4b0e-8a51-f4ead9281e25'],40,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:40.908,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,4e69fc24-8940-4ec9-8421-ad0e56b2d644,2996,,"[49.9, 18.0]",69155,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,173,Villarreal,222,"['3d057069-260d-46d9-a9ec-116dbedd17ba', 'cd3db661-a1b4-4b76-9a98-5fc20f46e24a']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.195,Ball Receipt*,True,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b97985b1-bfad-47c5-8b16-0910f78e9ff7,2999,,"[60.2, 9.4]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,173,Villarreal,222,['409fd2bf-9973-47ee-9a25-7eda9cbe4440'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.433,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,cb95b861-be4e-45c7-9655-a7b6da656386,3001,,"[52.5, 64.8]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,173,Villarreal,222,['2e54a620-2655-4d9a-8016-ff76669d8f9a'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:01.285,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,dd78d74d-72ee-40a9-b24e-0221a04479c0,3005,,"[70.6, 54.3]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,173,Villarreal,222,['1588d893-bbc0-4370-b543-274acddaa2d9'],4,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:04.042,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,98902ccd-4607-469b-bb32-36d816f098bb,3009,,"[62.4, 49.5]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Romero Poyón,25940.0,Center Attacking Midfield,173,Villarreal,222,['0f5d482a-321a-44dc-9526-4e58312e140c'],5,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:05.143,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,6bfb676b-f207-46c8-baeb-44a1871b9c69,3015,,"[49.0, 41.9]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Tacchinardi,26416.0,Left Defensive Midfield,173,Villarreal,222,['72f1e2de-9164-41ec-a5d5-3b1d6c2be4e4'],7,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:07.840,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,acf61908-e673-4173-aa15-14b88a8a3ec2,3018,,"[76.5, 14.6]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos García Barreno,7669.0,Left Wing,173,Villarreal,222,['59e9aad0-6519-4ee7-8efc-811db263b2c5'],9,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:09.804,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,e0d9f1a9-6dff-4465-9ca6-5e11077c9855,3022,,"[86.2, 17.3]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Forlán Corazo,26199.0,Center Forward,173,Villarreal,222,['24657ecb-ba17-4f4c-9ea3-25c2416b7e25'],14,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:14.070,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,08655597-d564-4a80-b12f-3083cdf3e0dc,3026,,"[77.3, 6.2]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos García Barreno,7669.0,Left Wing,173,Villarreal,222,"['31c65144-5aad-4500-8e10-26101f4f1aa3', 'f09d82d9-389b-4c7c-819f-a48e6c0b165a']",16,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:16.005,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,eaa1a118-69e9-4b7b-942e-4851280ac178,3029,,"[83.8, 0.7]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Enrique de la Sánchez Diaz,26418.0,Left Back,173,Villarreal,222,['e21fe068-a342-4d86-b708-afb5c698e91d'],17,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:17.641,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,280b1610-bb81-4e44-9da4-a3a44874fb94,3037,,"[20.7, 65.5]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,174,Barcelona,217,['9668372c-f62d-4e32-9ddf-4ac007f7dd84'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.410,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,032db95d-5a90-4ce2-ac13-0b25901a2f46,3040,,"[37.1, 51.2]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,174,Barcelona,217,['a451f2a3-b8dc-4375-924a-a7206dea84fa'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:28.322,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,a02303bf-5bae-4a47-914e-e2fe2a8a521d,3043,,"[41.5, 57.9]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,174,Barcelona,217,['80169df1-634c-417c-9301-f763eb604740'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.903,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,31f2dc90-ddba-491f-b8c9-e3a631334e44,3046,,"[42.3, 44.7]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,174,Barcelona,217,['d6b76d57-fc01-4435-bca3-1336178898bd'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:31.838,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,66795127-cfec-4ad3-8ee9-a96a8808ad84,3049,,"[75.6, 21.2]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,174,Barcelona,217,['b7d7ce91-4d12-4a04-bed2-4c04eb9cee68'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:37.529,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,871df819-be46-45d0-b832-1514363f69da,3053,,"[106.0, 48.1]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,174,Barcelona,217,['e74dde75-c1f6-411c-8cc1-7a398b3384e3'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.826,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f12cf05d-44ee-488f-b8cc-39dd2ae3698e,3057,,"[63.5, 12.9]",69155,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos García Barreno,7669.0,Left Wing,174,Barcelona,217,['efd356b3-8c50-4273-86e9-42b904e5a82e'],53,,,,,,,,,,,,,,,,,,Villarreal,222,00:27:53.239,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f5b8d2ed-8dd7-4d0b-ad3a-acabfae3b601,3066,,"[94.5, 19.9]",69155,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,175,Villarreal,222,['a25cb103-1e95-453a-a2b9-27699af79085'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.337,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,b64bd61f-6d64-4800-bef9-b58ef9b76af0,3074,,"[42.2, 64.6]",69155,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Right Defensive Midfield,175,Villarreal,222,['88b372c2-deab-42d1-83ef-08636dd772fc'],42,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:42.174,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,31af5316-c6cd-497d-a09c-5d747b16dcfb,3079,,"[39.3, 47.4]",69155,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessio Tacchinardi,26416.0,Left Defensive Midfield,175,Villarreal,222,['ff5b47ab-b75c-4a1d-b58f-fbebdf40ff33'],48,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:48.493,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,ff37bb8c-dc99-4535-80f6-a559595b4680,3082,,"[32.8, 52.2]",69155,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabricio Fabio Fuentes,26196.0,Right Center Back,175,Villarreal,222,['899272fd-7718-4787-8a13-0d2ced8a8524'],51,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:51.031,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d347ed12-762a-4c39-9903-b61ffb8144dc,3085,,"[58.4, 33.1]",69155,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Forlán Corazo,26199.0,Center Forward,175,Villarreal,222,['e6019767-b156-4207-8bfa-58cb8564121c'],54,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:54.157,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,d1f22723-5587-4b0e-9bc1-b80840ce86f0,3090,,"[40.6, 5.4]",69155,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Enrique de la Sánchez Diaz,26418.0,Left Back,175,Villarreal,222,"['c6d52c37-8b43-4e1f-87c8-d5f9ac582270', 'f9aa7bb0-40a6-49c7-844f-96fb2911963e']",58,,,,,,,,,,,,,,,,,,Villarreal,222,00:28:58.234,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,eac5ae93-a665-4811-b7f3-a2b6c45e7690,3094,,"[105.3, 2.0]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Romero Poyón,25940.0,Center Attacking Midfield,175,Villarreal,222,"['7e4d94e5-5f4c-4e7d-a552-b74dd81fce5f', '7fbe418b-3fb8-4cd6-8add-905d81f05be2']",2,,,,,,,,,,,,,,,,,,Villarreal,222,00:29:02.997,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,062c4883-3b59-49c5-a499-09edcd46ab9f,3098,,"[34.6, 74.7]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,176,Barcelona,217,['3b4feba2-06a8-4bf3-af40-06f5bd3f5a4e'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.956,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,bf5f8fb4-66fa-4176-bdbf-82e6d63064f5,3103,,"[41.9, 57.7]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,176,Barcelona,217,"['bbcfdf52-adff-4389-814c-96896d170f6f', 'fa084a32-5e2f-433b-960e-ec8af4cbf1fb']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:23.588,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,2e0231fe-2cab-4395-ab3b-165150756df9,3106,,"[27.0, 71.0]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,176,Barcelona,217,['39d71093-8cb8-41ed-a91d-6899f53568ff'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.690,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,68e73332-e381-4d63-9a86-17e88cd7c3cc,3110,,"[36.0, 62.1]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,176,Barcelona,217,['250075ba-474c-469b-9278-0ec680b6a5da'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:27.652,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,b7d03ddf-57fd-4db5-8e94-f22d1b0f7a91,3113,,"[50.1, 62.6]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,176,Barcelona,217,['4edfe093-e618-4791-a30f-dcf9540f72db'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:35.129,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,78b8783f-9edb-4953-b860-56d1123f09ac,3116,,"[71.3, 49.1]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,176,Barcelona,217,['54f22da9-fd85-41a7-a526-83796ae730af'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.482,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,7d9552e7-7f5c-489d-9763-9c560b9a908f,3123,,"[114.2, 51.2]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Back,176,Barcelona,217,['d6324741-bf52-4d68-bb49-ec4c86eba6a8'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.668,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d92fdadc-d01d-4658-868e-3c70f2d3e4ef,3128,,"[108.1, 47.0]",69155,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,176,Barcelona,217,['a9fa2105-23d5-40b9-9601-f022a7d4fd9e'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:47.002,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,c76233bd-3fea-4577-8429-3c70bdb2569f,3133,,"[50.6, 11.2]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos García Barreno,7669.0,Left Wing,177,Villarreal,222,['3200374b-dc0e-4fff-b81c-5ed83c88bee4'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:01.569,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,b8689101-de22-48f0-a6e1-9eaf98447fac,3138,,"[38.9, 11.9]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Enrique de la Sánchez Diaz,26418.0,Left Back,177,Villarreal,222,"['bc4d0492-fbdf-4e07-920d-8de8233d7001', 'edff2db4-3ce3-4b37-a277-58067feda5b2']",3,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:03.752,Ball Receipt*,True,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a2080639-fd16-4ce6-8249-48983d2a39c9,3141,,"[57.8, 3.9]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos García Barreno,7669.0,Left Wing,177,Villarreal,222,['d40f3b40-0038-4dc5-91c8-9a5a7182388f'],5,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:05.606,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,5304dbe1-2c39-4776-8510-42d33a118c82,3145,,"[82.3, 64.2]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,177,Villarreal,222,['d0d666b0-96e1-4cfa-a995-593295faf7bf'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.913,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b16d7440-a929-4faf-b57a-039afa546913,3148,,"[98.2, 50.0]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,177,Villarreal,222,['ef9f69c6-fdbf-48ae-9ae4-fd33d6ff3aea'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.587,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,6efa2dc5-9623-4f84-989c-2bfe0e3ad7e0,3154,,"[44.5, 44.2]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,177,Villarreal,222,['3f6941f6-faf5-444f-9091-ddc41f3914b7'],15,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:15.846,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,cc9a2df7-d2c4-4b37-a7a0-48045d7d7570,3157,,"[40.6, 29.1]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Tacchinardi,26416.0,Left Defensive Midfield,177,Villarreal,222,['a1158c51-fd32-470d-bd1e-1bc97bdacb17'],17,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:17.793,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8361b066-aa0f-4828-a6b6-2d3ee822ebf9,3160,,"[63.0, 21.5]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos García Barreno,7669.0,Left Wing,177,Villarreal,222,['4dd2dad6-d768-43c8-88ae-f5f33f1c2292'],19,,,,,,,,,,,,,,,,,,Villarreal,222,00:30:19.427,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,c6196c1f-1fce-45ab-a99f-80f3c5cb6361,3167,,"[6.4, 53.5]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,178,Barcelona,217,['82282403-e023-456f-869d-a5daa428a1ff'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:26.253,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,fc5f17ce-62b6-4962-9a89-3a3aa1d9f923,3170,,"[17.1, 36.9]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,178,Barcelona,217,['b7493865-1d22-4282-9540-073180159b7c'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:28.854,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,cc3f7c8f-14b6-44a7-a951-b45854757ec2,3174,,"[36.9, 3.7]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,178,Barcelona,217,['8977d155-5a64-4eb7-bffd-e98b20911f96'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.352,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,601b9397-87cc-4466-b3fd-5fc8e9c6aedc,3179,,"[68.6, 4.8]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,178,Barcelona,217,"['0140ded9-1a1d-4c07-ac5b-adb9c84519fb', '2300392c-121d-4f08-838e-adbb9a29d174']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.634,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,36626dda-36fd-497a-a82b-f53872d02c0d,3185,,"[50.8, 6.2]",69155,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,179,Barcelona,217,['6d0cfc0a-c0ec-4186-b567-fa6c9df45e9f'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:49.175,Ball Receipt*,,2006/2007
