ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,d2cc85df-d8d9-4bdd-a9a5-189632ee831f,1799,,"[84.8, 75.2]",69302,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,71,Barcelona,217,['e11f6576-c882-490a-be17-3592106c469c'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:37:51.756,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,056703a4-2ea0-448a-a007-f8c02e57f12c,1802,,"[71.3, 73.7]",69302,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,71,Barcelona,217,['76bdb996-1181-4caf-b51d-d174652b25ec'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.341,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,14ff155a-38ce-4e3d-bd9f-8c63c2902831,1805,,"[69.5, 60.9]",69302,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,71,Barcelona,217,['7030480c-ec49-4e0b-b785-977ee40d152a'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.733,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,d80e5250-49f0-4055-b53e-cb6776d6c896,1808,,"[72.0, 74.7]",69302,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,71,Barcelona,217,['299aea59-3fab-4cef-9fbc-03765ad33554'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.378,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c210579-6131-4e11-afdf-478018e18a5d,1811,,"[84.8, 74.3]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,71,Barcelona,217,['9490b287-1114-431d-85c9-4b2a9eab945f'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.977,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1c2670e3-4210-45d8-9a95-10be9f8c7fd8,1816,,"[36.8, 8.8]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,71,Barcelona,217,['ce9e4394-5e2c-416f-a9cb-a8585d9426fd'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:03.422,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,12b8a53c-ca06-4d8a-bb9b-d409dec619a9,1820,,"[93.2, 48.3]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,71,Barcelona,217,['eb77c84d-f3a5-47e4-80ff-070af5be5e78'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.368,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,4528cf06-aa4e-4894-8269-2b9799b0dfd9,1822,,"[45.4, 35.7]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Aranburu Eizagirre,26449.0,Left Center Midfield,71,Barcelona,217,['2ca5b70f-5f19-4e30-b9c3-d07f6406a80b'],7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:07.433,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,875be936-ea77-486e-b7ad-3ef004eb94d5,1825,,"[57.6, 54.2]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Right Midfield,71,Barcelona,217,['5e2240f7-6ba6-4cf3-b19e-19ce92c2d6c0'],10,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:10.238,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,1433ccb3-e591-4ae2-955c-d8645cb3009c,1828,,"[76.6, 30.4]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,71,Barcelona,217,"['394bc1ce-71f9-4fb5-a064-80d6cb33620e', 'da00766c-3356-4cbf-8df6-d112384eb908']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.491,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,84b6512e-2797-48c3-8dcd-937a83238427,1833,,"[77.2, 32.9]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,['5ad5f883-264f-48a8-9b47-b23007b7197c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.034,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,6f58eaf3-0c70-439c-a907-6a7a92f84dcc,1836,,"[77.0, 28.1]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,72,Barcelona,217,['62e66211-320a-4a94-8da2-5574dd04f0d3'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.831,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc095dc1-3efe-4702-9d4d-3a9d18d72e22,1839,,"[78.1, 36.3]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,['fefecd06-955f-4e85-b471-9ec4e0dae9be'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.634,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,775b2d17-f6fb-4ecd-b028-f9313e27b2de,1842,,"[71.8, 56.3]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,['28b660ed-16f8-4235-a8c8-3b5be8bc7004'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.251,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,170d3875-f36e-4676-b49b-6ba0298a7803,1845,,"[74.3, 42.8]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,['73abe571-bdcd-493b-94bd-fc2d670caa84'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:38:31.807,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,4a9e5bdf-4ca8-4a79-bdeb-43028aaf8f39,1847,,"[69.9, 55.2]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,['0d1c8c7d-0d3c-49e9-b2b4-bc0662b6ea67'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.764,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,b6952982-2448-4d14-9424-8c8eb12f91af,1850,,"[74.7, 41.5]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,72,Barcelona,217,['3477435f-2ff8-4714-bb56-41f22bfc1292'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.041,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,1fcb6368-6cfd-4a45-a53d-993d00912a12,1853,,"[59.4, 35.5]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,72,Barcelona,217,['135620cb-fde5-4ce7-9d54-cb738732d756'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.289,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,0462c151-c5b1-4a22-9a8e-4b8132d10c90,1857,,"[55.2, 48.1]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,72,Barcelona,217,"['521195c0-53c2-4074-951c-5885c18c16c8', '6f4870ee-2d67-49c1-8cd2-7830ae3a073e']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:38:39.698,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,70c8fbc4-9855-47df-8c28-4c3862f1de94,1861,,"[68.4, 62.4]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,"['82259ec7-05a9-489c-80bc-3052f2ab73b7', 'cd8bde1e-8e4a-421e-a753-5a24951c11d0']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.276,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea99a889-a987-41ea-a05d-e8efd245d271,1864,,"[65.0, 51.4]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,['20a60706-56b9-43f6-ab38-f93b6b15a071'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.798,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,d4c4f239-3426-4da0-b49f-64a3bff9c10d,1867,,"[78.3, 38.4]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,72,Barcelona,217,['63521630-1629-4ec7-84ba-2fcefb5f1b75'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.481,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,42d5ee81-d50b-4fed-9fdf-a0ecf551ab52,1871,,"[110.9, 21.4]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,72,Barcelona,217,['f748e616-f660-4925-843a-55a3a1810fe0'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.099,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,85fbc32b-9513-48c1-bdc0-49f1a435574b,1873,,"[105.2, 53.7]",69302,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,['c86f0f5f-c609-4ba5-ac2b-904b5c60c1dd'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.700,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,c35a57a2-ef56-4a65-b372-cc958b246676,1880,,"[13.1, 54.8]",69302,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,74,Barcelona,217,['9d4ba74c-6312-46e7-8c01-0b5396d24064'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.779,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,645ad416-a705-4e67-b95e-9dc6bee3b215,1883,,"[12.1, 20.9]",69302,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,74,Barcelona,217,['fd016df7-aed8-4016-b9b7-9fad6e6a4804'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:39:19.310,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,8cf01c9c-6805-4fde-951f-f847f8acdc8e,1886,,"[31.0, 24.3]",69302,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,74,Barcelona,217,['29500bcf-b18a-48b7-bfc1-c2bd71e7a6bd'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.311,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,e160dce7-2abc-43f2-aab4-d0d2b07342b3,1889,,"[48.4, 38.0]",69302,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,74,Barcelona,217,['11fe2ba0-633c-457a-9696-eaa9c63ad03c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.606,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,33e1c741-c6f0-48f5-a9bc-6d9002768a37,1892,,"[57.5, 35.2]",69302,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,74,Barcelona,217,['2fbdd736-4930-4c37-8134-850b64092020'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.641,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,ebd92c98-be96-4752-ba67-640961cc25b5,1894,,"[69.0, 68.2]",69302,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,['647f4c53-e4eb-4154-aa0f-2156bc6d176e'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.474,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,15c25e5d-ea47-4989-a661-a4739c1b8a2e,1897,,"[101.0, 52.5]",69302,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,74,Barcelona,217,['e8f7aacc-59bf-4091-8156-4ff94923a7d1'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.576,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,89b245d3-232c-4206-bf00-b234e7745c89,1902,,"[108.1, 44.9]",69302,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,74,Barcelona,217,['32dcf534-a81e-4055-a892-c3274463a727'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:39:37.167,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2bec92a-29e0-4f30-9dbe-dbdf45de3902,1905,,"[16.0, 25.0]",69302,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,75,Real Sociedad,210,['3cdc6a8c-5b11-4596-abb9-d419c65741b9'],39,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:39.969,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,7509cf85-877b-4647-bf90-3f670aaa9e4d,1912,,"[74.5, 39.7]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Right Midfield,76,Real Sociedad,210,['71552fec-43ad-471f-a567-a3c07b242dee'],16,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:16.274,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8b2de09b-1fa0-4d32-bacd-b01a0fe3b341,1915,,"[93.8, 41.8]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joseba Llorente Etxarri,26191.0,Center Forward,76,Real Sociedad,210,['25124e0e-2849-4e1f-84c9-548d8e42a122'],17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:17.335,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,d3c04f14-ec2e-417f-9ba4-c8d17e778d6d,1917,,"[35.8, 25.4]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,77,Barcelona,217,['09755562-00d6-4006-b47e-55e1b7d5c87d'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:40:33.080,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b88e2a-250c-4c83-967f-25c19fd8ef6d,1919,,"[49.3, 27.0]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,77,Barcelona,217,['16a8f3df-295e-43e0-860d-29fc6e157d77'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:40:35.143,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,d888211a-fae0-4ed6-a862-96df0e7e3cbb,1922,,"[35.4, 36.7]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,77,Barcelona,217,['e2d10608-f2ce-4672-b5c5-87d2ebc95bb2'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:40:36.319,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,053b20df-4171-489e-ad11-f59e990be15f,1925,,"[29.9, 48.5]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,77,Barcelona,217,['d6ff8bc7-684b-4792-a3f8-858849f08a4f'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:40:39.456,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,7ccd1905-42b6-464b-9e54-269c05935818,1928,,"[47.2, 60.5]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,77,Barcelona,217,['177e4086-801a-46e3-bc67-bf4eda14d99c'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.763,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,389a34fc-c688-4997-9202-670833cef411,1931,,"[57.1, 75.6]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,77,Barcelona,217,['05344469-57da-426c-82e8-da2cd5e6230c'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:40:44.247,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3cf7645-b9d9-409f-ab42-b3748d57a731,1934,,"[57.9, 65.5]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,77,Barcelona,217,['be9586ae-b94c-40f2-b66e-c7870f3c13c2'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:40:44.977,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7a0bf9-f7df-4767-abea-e5ade79d3cc2,1937,,"[69.5, 74.5]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,77,Barcelona,217,['7b1307c0-39bb-4b39-9ff7-c9b8c8f2a6e9'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.672,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,773cbba0-d261-4ce8-b4ca-f9eb6fdd46f6,1940,,"[68.0, 74.5]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,77,Barcelona,217,['fe324b5c-73b4-4da1-82bc-80d4a5297e17'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.272,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,8962dc77-2361-4813-8705-71a06c1431ff,1943,,"[62.9, 59.6]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,77,Barcelona,217,['adfd529c-006e-485e-9466-c0a68348bcca'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.029,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8a4fdf-1442-497a-83cf-230d5d938a54,1946,,"[71.6, 15.1]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,77,Barcelona,217,['980fb1df-48e4-471a-b38f-865198d5403b'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:40:55.110,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,95696dec-fe91-4f8e-8e6d-c756dbc4c22c,1949,,"[90.7, 8.1]",69302,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,77,Barcelona,217,['26a43b67-c3e8-42d9-8293-93b4f142a4bb'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.806,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,b86ab43c-cac8-4b71-b2b3-f5a77a235595,1952,,"[67.8, 24.7]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,77,Barcelona,217,['5a3ae8c5-ff32-49e2-890d-5c9915fe1a45'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.794,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b7eee6-a680-49d8-a65d-37b48b1d6b9b,1955,,"[84.6, 52.3]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,77,Barcelona,217,['709d839b-a967-44c1-963a-a386d744481f'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.199,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,60f96f43-e82d-474c-a32d-6c3e707986d5,1958,,"[89.6, 39.0]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,77,Barcelona,217,['f6981e66-5d6a-4497-92a3-dfea82ab17f6'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.003,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7699f8c-97af-4450-aca7-7798ea22e932,1961,,"[87.9, 36.7]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,77,Barcelona,217,['b3be2945-a707-48a6-bedd-452fb44e9494'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:41:07.536,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,72f462a4-415b-45ea-8ef0-4a5baf1904d3,1964,,"[107.9, 21.2]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,77,Barcelona,217,['117edf46-0798-463f-b94d-0a6082769133'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.199,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,784b0678-6bdf-4a37-ab54-51a791e0733e,1967,,"[110.6, 38.6]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,77,Barcelona,217,['a70b670c-3f76-4abf-8276-c3d8a6b29709'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.968,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,fd71d6ee-8142-4047-b62c-e2955dfa88c4,1972,,"[77.9, 37.3]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,77,Barcelona,217,['0e0374ab-ab4b-405f-8f9a-65c50f0c50f4'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.618,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,df9b9eef-728f-4556-9f46-83f6f7b0bedb,1975,,"[78.5, 64.0]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,77,Barcelona,217,['f143395c-db43-4f40-8f23-394125286454'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.507,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,dad3d1ef-ea21-43b1-9f90-8f5b83ce9206,1977,,"[85.6, 74.3]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,77,Barcelona,217,['bf44286a-04f5-4abe-8fe7-ad5c084a20f2'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.507,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,78449c5c-578c-40c2-9043-078248a20188,1980,,"[72.0, 68.4]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,77,Barcelona,217,['4d9fe6b5-d465-4049-8724-d416117b9cb2'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.243,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,db9254b0-d5ca-4798-acb1-74ff9410a982,1983,,"[54.5, 44.1]",69302,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,77,Barcelona,217,['dc393d8d-7e24-4f7a-b99c-5a75a85275d4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.939,Ball Receipt*,,2010/2011
