50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.566421,,,,,,,,,,,,3e68180b-8654-46cf-be14-bf23033e693a,3246,,"[42.3, 47.1]",267590,85,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,184,Barcelona,217,"['0b69cbb6-2200-4d29-9080-d731d311fa4d', '4c092739-1221-43c7-9838-ab29a5fb8e53']",52,,,,,,,,,,,,,,,,,Málaga,223,00:40:52.408,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.748861,,,,,,,,,,,,b5fdd689-bdc7-4f2e-bb5a-2a831129f859,3271,,"[82.0, 73.7]",267590,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Right Center Forward,185,Málaga,223,['6ace34b7-98d0-4f5b-bf38-1ab762142ac3'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.488,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,4.64492,,,,,,,,,,,,8cdc2ea0-a6d3-4a32-aa01-167860fc832e,3281,,"[11.2, 69.3]",267590,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Alcácer García,6402.0,Right Center Forward,186,Málaga,223,['1a2e9257-2086-4786-872e-a734e1c5dd64'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:41:56.371,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.693061,,,,,,,,,,,,b04fb6ef-32eb-45d7-8fec-f132b3ff1734,3292,,"[97.8, 18.2]",267590,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,187,Barcelona,217,['dd7ca18a-20b1-4532-aa10-38704a6289cc'],5,,,,,,,,,,,,,,,,,Málaga,223,00:42:05.597,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.668622,,,,,,,,,,,,6e12879d-4168-4b25-9763-0a0d8dddab6a,3296,,"[106.7, 36.8]",267590,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,187,Barcelona,217,"['11f8d3bb-1343-4212-998a-bf1ddce99928', '941ae3b1-aa62-4d26-9306-2dc946e0430a']",7,,,,,,,,,,,,,,,,,Málaga,223,00:42:07.758,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.075539,,,,,,,,,,,,3ff6aeb3-6474-4216-8e0b-d0eebe05fa99,3300,,"[107.0, 11.3]",267590,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,187,Barcelona,217,['0764ced3-2892-435a-972d-1c6973f980a9'],10,,,,,,,,,,,,,,,,,Málaga,223,00:42:10.295,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.613371,,,,,,,,,,,,7dbd16f2-71fe-476d-8985-d1c5b435c343,3318,,"[52.6, 17.2]",267590,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,187,Barcelona,217,['8916ab36-53f9-440a-92ea-91cf5abbf8cb'],37,,,,,,,,,,,,,,,,,Málaga,223,00:42:37.491,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.919882,,,,,,,,,,,,d1c440d0-dcf8-4ef1-a89f-7c8a88012fb9,3353,,"[23.1, 55.6]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,187,Barcelona,217,['723375c4-75f0-453e-80e2-bb5e41e43fff'],15,,,,,,,,,,,,,,,,,Málaga,223,00:43:15.906,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.65716,,,,,,,,,,,,0be2ef1d-4fd2-488b-9dbf-e0155c324fe8,3365,,"[66.1, 22.5]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,189,Barcelona,217,['b479f59a-0877-402b-99f0-31aaf5b27ffb'],50,,,,,,,,,,,,,,,,,Málaga,223,00:43:50.285,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.700553,,,,,,,,,,,,29e7f5de-d7f3-437c-8e3b-5e60359fa541,3366,,"[64.1, 11.4]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,189,Barcelona,217,['60e5765d-3ec3-4524-8789-333b6a8d28e7'],51,,,,,,,,,,,,,,,,,Málaga,223,00:43:51.411,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.125547,,,,,,,,,,,,32a0054d-4a78-425e-8447-8be6582d0d6d,3392,,"[87.4, 48.2]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing Back,191,Málaga,223,"['29725444-8cef-4eb4-9adb-fe518e02756a', '8dedb4dc-b9cd-413f-9b55-a2de1cea6421']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.320,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.037819,,,,,,,,,,,,44d65f43-1f1d-4892-bc42-377e10ad2654,3397,,"[91.2, 19.7]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,192,Barcelona,217,['e421084a-e241-41ce-98c9-d1dcdf085d88'],16,,,,,,,,,,,,,,,,,Málaga,223,00:44:16.205,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.077378,,,,,,,,,,,,68fb6642-6141-4574-97ac-f17861cef287,3401,,"[111.0, 31.9]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,192,Barcelona,217,"['318a6983-ba0c-44c9-83f1-3c167700dee2', '5283e40b-01cd-443f-b631-699a75e81609']",19,,,,,,,,,,,,,,,,,Málaga,223,00:44:19.439,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.614135,,,,,,,,,,,,7954c47e-17c7-4336-8381-99fb31e73676,3424,,"[84.0, 32.6]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,193,Málaga,223,"['4d2d96d4-5e43-4aed-80a6-fec95673ace2', 'b4d540cd-a469-494d-98e7-8628af5d3d71']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:44:44.198,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.428708,,,,,,,,,,,,836b9b90-c3d8-45d8-8191-f365d71c36af,3427,,"[81.0, 35.2]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,193,Málaga,223,['b4d540cd-a469-494d-98e7-8628af5d3d71'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:44:45.376,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.140939,,,,,,,,,,,,d66e4972-a1ee-432f-b436-814203ed417a,3451,,"[42.9, 69.2]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pablo Fornals Malla,6764.0,Left Center Midfield,194,Barcelona,217,['6a3efec7-711d-4cc5-b9a4-26fd81b8da71'],26,,,,,,,,,,,,,,,,,Málaga,223,00:46:26.498,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.411613,,,,,,,,,,,,7cfb4899-358e-47ae-8861-17e551569133,3462,,"[91.7, 56.1]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,194,Barcelona,217,['d91cea9d-9974-4bae-a78c-61a329e5a17a'],40,,,,,,,,,,,,,,,,,Málaga,223,00:46:40.376,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.37319,,,,,,,,,,,,72373f39-9f0f-41b8-b459-be04a4bf048b,3465,,"[105.8, 44.6]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,194,Barcelona,217,,41,,,,,,,,,,,,,,,,,Málaga,223,00:46:41.733,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.121012,,,,,,,,,,,,1a7b452e-b467-4da6-ad36-597781bc89da,3471,,"[66.4, 40.6]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Federico Ricca Rostagnol,6844.0,Left Center Back,194,Barcelona,217,"['3c154def-9a17-4d53-b611-57f072a70b5c', 'd93f38a5-b5df-47a8-aa15-9c24a12a75da']",49,,,,,,,,,,,,,,,,,Málaga,223,00:46:49.238,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.516879,,,,,,,,,,,,dc3c4885-1d58-4769-b74b-bf4875f70a5b,3489,,"[20.6, 5.0]",267590,92,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Rodríguez Menéndez,6581.0,Left Wing Back,195,Barcelona,217,['bb06d3b9-850f-4d63-a0e1-7fbdf8cd036e'],11,,,,,,,,,,,,,,,,,Málaga,223,00:47:11.204,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.558271,,,,,,,,,,,,1e968739-d534-477f-94a4-64e17c418a48,3515,,"[56.2, 55.8]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Wing Back,198,Málaga,223,['781f4afa-9597-477a-a347-585605034d72'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:48:05.870,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,0.487664,,,,,,,,,,,,31f79e9d-5d3c-4938-a797-504dd54cbc25,3518,,"[60.4, 31.7]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Ricca Rostagnol,6844.0,Left Center Back,199,Barcelona,217,"['2c575a67-e71e-4db5-a6e2-ed9376f24def', 'a758a1b2-3c7c-4979-bc9c-967a24fe61b9']",7,,,,,,,,,,,,,,,,,Málaga,223,00:48:07.074,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.617588,,,,,,,,,,,,715618e5-b68f-40fb-b547-3f908f6d8cc6,3528,,"[11.0, 10.7]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Ricca Rostagnol,6844.0,Left Center Back,199,Barcelona,217,"['62d9dc71-0827-435e-960b-7c6bf85f1c60', '9108d02b-e297-4aa7-a80a-3310bd1ece3f']",15,,,,,,,,,,,,,,,,,Málaga,223,00:48:15.878,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.856984,,,,,,,,,,,,e83d9e53-0358-4a1f-b35e-c234095f4b7d,3529,,"[7.0, 14.0]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis García del Pozo,6580.0,Right Center Midfield,199,Barcelona,217,"['62d9dc71-0827-435e-960b-7c6bf85f1c60', '9108d02b-e297-4aa7-a80a-3310bd1ece3f']",16,,,,,,,,,,,,,,,,,Málaga,223,00:48:16.866,Pressure,,2016/2017
,,,,,,,,,,,True,,,,,,1.649353,,,,,,,,,,,,96dae99f-af87-49f2-b3d5-b2c416b52d1f,3535,,"[112.8, 70.0]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Right Center Forward,199,Barcelona,217,"['2b6131e7-94dc-4cbb-8bd8-846798cf15a2', '2b67c309-e1d8-4346-83ca-4a632955d1c6']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:48:19.461,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,1.342662,,,,,,,,,,,,3b5afbaf-4401-4c2f-a99f-e0e7c007ff25,3541,,"[28.3, 50.0]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,199,Barcelona,217,['bd58a3d2-fd07-4c7e-860d-b88f0f3a9efb'],25,,,,,,,,,,,,,,,,,Málaga,223,00:48:25.606,Pressure,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8cdddde6-3afb-40ac-b789-c3a1131536fb,21,,"[54.1, 5.7]",267590,0,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Center Back,3,Barcelona,217,['a0807d93-fca5-405f-942b-cc443eba1041'],15,,,,,,,,,,,,,,,,,Málaga,223,00:00:15.744,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a6cec7ff-b8b4-4a57-9b74-bdca38d21ae3,262,,"[72.6, 75.8]",267590,4,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Right Center Midfield,11,Málaga,223,['31b54c32-e9cf-4644-a9e9-3f181587e998'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.001,Block,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,895fe83e-c6dc-4f67-9b87-0b1b82e22ae4,270,,"[50.5, 11.3]",267590,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,13,Barcelona,217,['0aceba35-2c04-4d62-9874-c4ea60deceea'],45,,,,,,,,,,,,,,,,,Málaga,223,00:04:45.491,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1722bdbb-a7cf-4169-afdc-7c3ea80892b5,339,,"[48.3, 1.9]",267590,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Ricca Rostagnol,6844.0,Left Center Back,15,Barcelona,217,['88e2d7de-c826-4b41-911c-41f1c80faf01'],29,,,,,,,,,,,,,,,,,Málaga,223,00:06:29.839,Block,,2016/2017
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,edddec02-1fb4-4f4b-bbc7-3d02376f8607,433,,"[58.3, 63.3]",267590,9,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis García del Pozo,6580.0,Right Center Midfield,19,Barcelona,217,['895be857-5386-4045-9753-729326574f71'],18,,,,,,,,,,,,,,,,,Málaga,223,00:09:18.720,Block,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,5626471d-0116-4565-93d4-2a43c035807b,593,,"[75.8, 44.5]",267590,12,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,23,Barcelona,217,['20f44017-5e00-4820-957b-4bd7107e1ed4'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:12:19.984,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,65d35488-825f-4ec3-8ca5-b71678109437,671,,"[56.5, 35.0]",267590,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,30,Málaga,223,['6bd1d152-2d47-4201-a566-a1b661c91017'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:14:06.631,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,84939ec2-a0e9-4e20-82c0-884eeb329f8c,699,,"[40.9, 74.2]",267590,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto José Rosales Altuve,6569.0,Right Wing Back,31,Barcelona,217,['85100ba0-2109-484b-bad7-30c6e21011ba'],28,,,,,,,,,,,,,,,,,Málaga,223,00:14:28.415,Block,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,7a93d5ac-b67d-402d-83ba-1050ccb7461e,709,,"[71.6, 4.9]",267590,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,32,Málaga,223,['1efb80fe-267a-49fe-ad60-e5d52bdbae22'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.446,Block,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,86957fdd-2cf7-4af9-bf84-ceea17eeb7d2,803,,"[55.7, 35.0]",267590,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Left Center Midfield,40,Barcelona,217,['b482fc4d-d0b0-4299-9cab-27bd3e92a8f0'],1,,,,,,,,,,,,,,,,,Málaga,223,00:18:01.595,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,447a200f-c432-482f-94ef-e67dc94935da,1130,,"[53.3, 30.0]",267590,27,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,60,Barcelona,217,['a15032aa-88a0-4cd4-855a-3c5f3bdcb37f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.793,Block,,2016/2017
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,268531c2-8406-4cc6-b51b-178955650b1a,1276,,"[75.8, 19.0]",267590,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,64,Barcelona,217,['5d4f844e-6ece-4cbd-b640-370aa057f699'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.336,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ee12f29d-e68b-4134-98f3-f51608290e05,1374,,"[2.5, 13.1]",267590,33,,True,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Carlos Pérez López,6559.0,Left Wing Back,66,Barcelona,217,['9aa174af-7874-464b-a100-48815f5974ab'],38,,,,,,,,,,,,,,,,,Málaga,223,00:33:38.203,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e59a78e6-f05b-4ff5-ae83-a67a870c8bd1,1635,,"[7.8, 32.2]",267590,40,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,86,Barcelona,217,['b253673c-7cbb-46f7-bd26-df31eba312f4'],22,,,,,,,,,,,,,,,,,Málaga,223,00:40:22.984,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,86c12c27-c836-4ba0-b78d-ee0208e4359b,1749,,"[13.7, 52.5]",267590,44,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,96,Málaga,223,['3717de34-2a3c-425f-9a3c-2cc225b0d8c1'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:44:04.166,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9864cbaa-7168-42b6-9359-5ec3d22ba791,1891,,"[3.6, 51.2]",267590,47,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,101,Málaga,223,['273917c5-e022-47f1-ab2f-56e2bc56e328'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.783,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,af38513c-4a15-446d-81eb-711dc1b18312,1939,,"[35.6, 77.0]",267590,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Fornals Malla,6764.0,Left Center Midfield,104,Barcelona,217,['b2697793-34b9-4ec8-a399-c3400eb5d20b'],58,,,,,,,,,,,,,,,,,Málaga,223,00:03:58.028,Block,,2016/2017
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,ff757f2d-82e3-4dec-8519-dae89e2d4707,2061,,"[93.9, 17.6]",267590,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,112,Málaga,223,['37ae31d3-4979-4fc9-acd0-16055de8d706'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:07:10.436,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5bb59994-4aef-46eb-b493-c0ba5d8953d5,2216,,"[62.0, 46.1]",267590,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Fornals Malla,6764.0,Left Center Midfield,121,Barcelona,217,['6329c31f-9acf-4e25-ae3f-03d830fe140a'],38,,,,,,,,,,,,,,,,,Málaga,223,00:11:38.997,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eb31c037-bf47-47c3-87b7-04cb3f3b6405,2239,,"[28.7, 33.9]",267590,57,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pablo Fornals Malla,6764.0,Left Center Midfield,124,Barcelona,217,['0d0b85ba-73c8-40d1-905e-aa13937c9823'],2,,,,,,,,,,,,,,,,,Málaga,223,00:12:02.041,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b8cd59f5-c0e7-4fbb-b9b5-5e84039e7a80,2470,,"[28.3, 4.1]",267590,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Center Back,137,Málaga,223,['783171ae-163e-417f-a21c-749c9262ff11'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.444,Block,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,2f46a205-05fe-4246-9c3a-599456ce593f,2507,,"[42.5, 28.5]",267590,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Hernández Rodríguez,6561.0,Center Back,140,Barcelona,217,['c7e90587-3978-43c5-9600-653c93cf6a13'],16,,,,,,,,,,,,,,,,,Málaga,223,00:19:16.323,Block,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,9a951082-2d37-49f0-90f9-0bcc87b2e2a9,2530,,"[70.8, 20.6]",267590,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,141,Málaga,223,,33,,,,,,,,,,,,,,,,,Barcelona,217,00:19:33.129,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38e7367e-f8ee-48f9-8af6-4f32ce6c136f,2635,,"[20.7, 41.9]",267590,68,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,146,Barcelona,217,['9670f69e-e0af-4805-9bb1-c1ebe894a3c2'],39,,,,,,,,,,,,,,,,,Málaga,223,00:23:39.978,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,692588aa-c4cf-469c-897c-0a853ee8ab12,2765,,"[13.5, 54.0]",267590,72,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,156,Málaga,223,['4661cb0d-f4d7-49fb-9751-95e99fc6aad6'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.949,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ae2739ba-e681-4c8c-b81f-1b09c71472b3,2976,,"[7.8, 38.8]",267590,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,167,Barcelona,217,['02c9ea31-d6da-4594-9294-4e35f4469a12'],45,,,,,,,,,,,,,,,,,Málaga,223,00:33:45.121,Block,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5d777a62-1241-4a41-8794-6898beae5997,3200,,"[9.5, 58.9]",267590,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto José Rosales Altuve,6569.0,Right Wing Back,179,Barcelona,217,['75f9d8a0-6956-44d9-a866-c17c87db0295'],21,,,,,,,,,,,,,,,,,Málaga,223,00:39:21.907,Block,,2016/2017
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,7bbe5a0b-f3e9-4827-b4a7-631f96a06164,31,,"[57.1, 53.5]",267590,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,5,Málaga,223,"['5803b84e-0626-4557-b45f-5308c8b09d30', 'cc832fde-f94d-4d95-819f-3bde25cb0df8']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.019,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4a1731ab-1060-4eb8-9fa7-badf9960a893,159,,"[87.5, 42.3]",267590,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Málaga,223,['14411950-9e07-4c32-a545-542752381ba9'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.786,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67042b3f-e289-4707-b549-586918252c38,357,,"[89.3, 13.0]",267590,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,15,Barcelona,217,['80260102-5ce7-4aa3-bf97-a308f385579f'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:06:45.662,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9562d8ec-4013-4a0e-8cc0-3f868f22f018,411,,"[41.9, 52.1]",267590,8,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Fornals Malla,6764.0,Left Center Midfield,17,Barcelona,217,['d16798c0-bd6d-4e30-801e-97c839d83e43'],22,,,,,,,,,,,,,,,,,Málaga,223,00:08:22.894,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2853e247-51fb-4f15-9215-fa21d488a65b,532,,"[54.9, 13.0]",267590,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,21,Málaga,223,['9635af05-e55d-43a1-aeac-bebed773166b'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:10:59.288,Foul Committed,,2016/2017
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a65b7bf3-3f77-4ece-92a8-824d00250644,626,,"[51.7, 22.0]",267590,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,25,Málaga,223,['d719d8e3-ae07-40a0-beec-7c21cfa93ff6'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:13:15.423,Foul Committed,,2016/2017
