bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3446bf82-dd38-4858-974a-bc2c1fcef25b,3874,,"[59.3, 52.9]",69328,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,200,Barcelona,217,['087b7598-3238-413c-8d5b-070886618ea4'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:30.649,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92b1426b-ccf3-4a97-b6d4-40d1a983a9db,3877,,"[102.4, 25.2]",69328,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,200,Barcelona,217,['5581d047-5e56-4e3c-87b4-1bcb48741d30'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:35.456,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764d0a09-a80e-4c6e-890c-048cceebbc2b,3880,,"[98.0, 17.0]",69328,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Tello Herrera,6658.0,Left Wing,200,Barcelona,217,['bc45b30c-f502-4618-b68c-766150713f84'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:37.012,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ad51397-2c3d-4b50-bf3f-b435c48bbd28,3883,,"[102.4, 27.1]",69328,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,200,Barcelona,217,['1ed0dc24-f55d-41d4-9099-69657f4588bc'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:38.811,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc015cf1-3c85-4c5c-bdb4-351c203d0db5,3887,,"[102.6, 63.4]",69328,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,200,Barcelona,217,['286a2195-9f1f-4c68-9224-4abcaf58de24'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:43.180,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14cd4162-61c6-4500-9e9f-bb37fe9ba585,3892,,"[16.7, 26.2]",69328,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,201,Valencia,207,['47c56340-ba95-4b9d-8b85-c19fbe6cc378'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:46:46.916,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b43503db-b77d-4a77-9966-4b071666e0de,3895,,"[46.1, 40.1]",69328,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Feghouli,18724.0,Right Wing,201,Valencia,207,['df0b3125-30ee-4a90-bce9-c7ee8b09c83b'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:46:51.471,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7230cc-18a5-452c-9050-bdfba85da8c4,3903,,"[63.6, 76.6]",69328,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,202,Valencia,207,"['1dabbcb5-77a7-4656-8906-defe9438c237', 'f840b675-6a14-4aca-a393-642b035139a9']",3,,,,,,,,,,,,,,,,,,Valencia,207,00:47:03.113,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f4d3ab9-de68-448f-81ea-29822124707b,3906,,"[42.6, 67.2]",69328,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Miguel Moreira da Costa,19454.0,Right Back,202,Valencia,207,['c906151b-1b16-4dd0-bdaf-94e147db04a1'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:47:06.546,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c3c2a96-3b3e-46ef-b893-cb40b2a74285,3909,,"[49.1, 53.7]",69328,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Albelda Aliqués,20128.0,Left Center Midfield,202,Valencia,207,['4341db5c-23a4-457c-93b4-ab5721b51c69'],7,,,,,,,,,,,,,,,,,,Valencia,207,00:47:07.942,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9749446-7338-4125-b40d-de300e2e51eb,3913,,"[31.6, 58.1]",69328,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adil Rami,3253.0,Right Center Back,202,Valencia,207,"['81825a17-0854-46c6-ae8e-3fa1af56d9bc', 'f1d4e1be-bc06-40c2-afb3-809eefe6b644']",10,,,,,,,,,,,,,,,,,,Valencia,207,00:47:10.576,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2d15089-8ca5-442c-a4a7-a22afa76e4e0,3916,,"[7.7, 60.0]",69328,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,202,Valencia,207,['a97a3eb1-d665-47da-813f-60b4e426a23b'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:47:17.035,Ball Receipt*,,2011/2012
,,,,,,"[61.3, 44.1]",,,,,,,,,,,,0.039989,,,,,,,,,,,,,,599a716a-d6d0-43ea-820d-ce6649c7059a,7,,"[62.6, 45.4]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roberto Soldado Rillo,26009.0,Center Forward,2,Valencia,207,"['15ba5f38-a970-45f4-a577-3b3144a08010', 'c20a0f58-184b-4f51-a1a9-d25b72f67acf']",0,,,,,,,,,,,,,,,,,,Valencia,207,00:00:00.415,Carry,,2011/2012
,,,,,,"[50.3, 40.0]",,,,,,,,,,,,1.52066,,,,,,,,,,,,,,53ee1ce2-d187-4a83-a45c-317ec4426760,10,,"[50.9, 40.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alberto Facundo Costa,26728.0,Right Center Midfield,2,Valencia,207,"['1c67b81e-b25d-4f5f-8a1d-09c4f1813051', 'bebcfb86-cb82-44fe-9ef4-f5ce330241db']",1,,,,,,,,,,,,,,,,,,Valencia,207,00:00:01.446,Carry,,2011/2012
,,,,,,"[31.3, 27.7]",,,,,,,,,,,,0.975443,,,,,,,,,,,,,,7818c94b-ee66-4334-918f-51e35b6ffab2,13,,"[29.5, 27.2]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Víctor Ruíz Torre,6752.0,Left Center Back,2,Valencia,207,"['175cfc4f-361b-4e5f-8be6-e33411fcd047', 'f4027032-a074-490c-8b18-82275ee3cc87']",4,,,,,,,,,,,,,,,,,,Valencia,207,00:00:04.792,Carry,,2011/2012
,,,,,,"[43.1, 74.3]",,,,,,,,,,,,4.475902,,,,,,,,,,,,,,c1c275db-7658-4666-b0ac-2c230b98214a,16,,"[30.6, 54.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adil Rami,3253.0,Right Center Back,2,Valencia,207,"['0ab4ed53-2fe9-4242-b5d3-68e379195825', '63b735e1-4211-48ca-9e1b-0af66ae8aa3e', '84c5f5d0-d2d3-4be2-8baf-651ebfe29d24']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:00:06.793,Carry,True,2011/2012
,,,,,,"[73.5, 80.3]",,,,,,,,,,,,0.042592,,,,,,,,,,,,,,0f97387d-b2b6-4808-a2be-59b353ef75a8,21,,"[73.2, 80.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sofiane Feghouli,18724.0,Right Wing,2,Valencia,207,"['12445b0b-bac2-425d-b575-8300acda267c', '8a458d6e-d15e-4cb2-ad3c-9a226e4e8abf']",12,,,,,,,,,,,,,,,,,,Valencia,207,00:00:12.848,Carry,,2011/2012
,,,,,,"[50.6, 6.2]",,,,,,,,,,,,0.0342,,,,,,,,,,,,,,9f0baf37-991c-4c03-a270-1801bafe4bee,32,,"[50.9, 5.7]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,3,Barcelona,217,"['77a79cfc-cbff-4e84-b84c-bd4053c4b304', 'a81edfec-75da-40b5-b38f-ce4e938da295', 'de1eaf61-30a6-4c08-bb4f-5f6b0bb4f365']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.798,Carry,True,2011/2012
,,,,,,"[62.3, 24.6]",,,,,,,,,,,,0.592325,,,,,,,,,,,,,,f75ca87d-f1cf-47c7-ba96-18e9d9740eca,35,,"[66.8, 22.8]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,"['0c721bfa-dcd2-420f-9284-196826a5be38', '5c7c2a97-834b-444f-9548-43663156673c']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.621,Carry,,2011/2012
,,,,,,"[69.1, 58.2]",,,,,,,,,,,,0.383867,,,,,,,,,,,,,,410c01c3-1729-4848-a56e-1b40eb4e13e2,41,,"[69.6, 58.7]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Gonçalves Oliveira,17083.0,Center Attacking Midfield,4,Valencia,207,"['3351a1ac-a3e4-4456-8bb6-71156b43fa68', '873daf2e-e7fc-4d77-a295-7e16523ca491', 'bb3113f3-4d01-4fa6-b7f8-169956a8a74a']",33,,,,,,,,,,,,,,,,,,Valencia,207,00:00:33.972,Carry,True,2011/2012
,,,,,,"[63.6, 55.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,0e2fcdd9-66d5-404e-ad74-4f7cd72b8f5c,44,,"[63.1, 55.3]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,4,Valencia,207,"['52f72292-f1d6-432d-ab44-c814cca86e42', '61f132d9-1fa8-4949-a7d0-e1681dcc2dcb']",34,,,,,,,,,,,,,,,,,,Valencia,207,00:00:34.792,Carry,,2011/2012
,,,,,,"[43.9, 23.6]",,,,,,,,,,,,0.119955,,,,,,,,,,,,,,5253b95e-20eb-4892-91db-1f11eee7c8cc,48,,"[43.9, 23.6]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Barcelona,217,"['443d5bac-a007-4c38-849f-2261d688e8c0', '903c7b73-a9f2-43b2-ab4c-8864ccc52a39']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.469,Carry,,2011/2012
,,,,,,"[50.6, 17.1]",,,,,,,,,,,,0.040697,,,,,,,,,,,,,,44736fb1-cfad-4b7b-9a00-d412b189099c,51,,"[50.6, 17.1]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,"['22e63a90-148a-4c4e-a6e5-d1592d62bc43', '376225fd-b413-4450-a736-1625aeaa0aee']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.540,Carry,,2011/2012
,,,,,,"[54.0, 30.9]",,,,,,,,,,,,1.359766,,,,,,,,,,,,,,75b2bc0e-4743-48ac-a2c4-acf6cd845a41,54,,"[54.0, 34.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,"['25e66933-bd45-467b-9ec1-8048433568fc', '4ff2ba70-9f4e-4ea5-939c-2c2cb8f269e3', '84f060fe-8163-46ee-9176-202df740e15b']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.188,Carry,True,2011/2012
,,,,,,"[51.2, 22.6]",,,,,,,,,,,,0.080031,,,,,,,,,,,,,,42cbf409-e592-4a08-9182-6a9a86a61385,58,,"[51.2, 22.6]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,"['1e068087-dd15-44af-84f7-a8662bc33fb9', 'a68d76d1-fe70-4555-94c7-17bdea54b518']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.093,Carry,,2011/2012
,,,,,,"[46.7, 26.5]",,,,,,,,,,,,0.408229,,,,,,,,,,,,,,9ccf8e5a-df27-42e1-9ba4-a8a9fe372ce2,61,,"[46.2, 26.2]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Barcelona,217,"['03845a80-0936-48a8-a294-b493910fafac', '66afb058-5c18-4337-ab17-38237ba6f88f', 'd18d141a-80c2-43f2-ac2b-966f9dc6acff']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.745,Carry,True,2011/2012
,,,,,,"[52.7, 18.9]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,7e4a27f2-eba6-4359-a60f-2826cc726b6c,65,,"[52.7, 18.9]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,"['01dc02ba-3105-42b0-bba8-6b0cbd168e47', '920ff630-8e8e-4cd0-8600-9e2bbcd62ee6', 'd18d141a-80c2-43f2-ac2b-966f9dc6acff']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.723,Carry,True,2011/2012
,,,,,,"[37.1, 23.9]",,,,,,,,,,,,2.71538,,,,,,,,,,,,,,e1047795-e836-4a17-8af8-b31dbd21513c,68,,"[38.4, 15.0]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Barcelona,217,"['497a4fd0-1671-4fa4-8a87-93aa3a784ed1', 'f08fd816-9504-4eb1-a4aa-88f7f6edb4f1']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.587,Carry,,2011/2012
,,,,,,"[18.1, 51.4]",,,,,,,,,,,,0.119987,,,,,,,,,,,,,,bb9807f7-d617-483c-811f-1a1018523f67,72,,"[17.3, 51.7]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['20e9985d-55f9-4563-b541-d70fddd6ad85', '69d8cc86-df15-4329-8608-d30f812ed4d2', '94063615-a187-4a2b-a54f-051409a53b0b']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.737,Carry,True,2011/2012
,,,,,,"[4.6, 44.7]",,,,,,,,,,,,1.515613,,,,,,,,,,,,,,efadb2dd-6f1f-4c48-b024-246749fc4e67,75,,"[4.6, 43.9]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,"['5bfe101f-ea9c-490a-a010-e7739b397aea', '66a950c6-0bb5-42e2-99e8-6342569a58b3']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.586,Carry,,2011/2012
,,,,,,"[24.4, 68.1]",,,,,,,,,,,,0.223413,,,,,,,,,,,,,,61ffb728-1142-4ec1-bac5-77d40ec76f99,82,,"[21.5, 68.9]",69328,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['0d32d20e-1373-4ac4-8783-33ee5c2cd1ab', '94955d44-b498-4763-b46f-52d92db9a5b1', 'eece3657-2343-412e-a381-b4017f487bfb']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.994,Carry,True,2011/2012
,,,,,,"[64.2, 70.2]",,,,,,,,,,,,0.626768,,,,,,,,,,,,,,dac9c94d-e830-4d3a-8388-b0a43f6738fe,89,,"[65.2, 69.4]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,5,Barcelona,217,"['9e9ecdc4-e2a0-435e-8069-072b8c61e02e', 'cc8f1b2e-75dc-463e-bcf7-bd79828c1d37', 'd85f15e0-437c-47a8-b52c-0c4269f97a34']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.252,Carry,True,2011/2012
,,,,,,"[77.1, 10.8]",,,,,,,,,,,,1.537072,,,,,,,,,,,,,,8b99c522-ece4-4b39-a306-ba243f792295,95,,"[69.1, 14.0]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Gonçalves Oliveira,17083.0,Center Attacking Midfield,5,Barcelona,217,"['1ca02cb3-8e07-4a45-918d-83b99da0f899', '473068e2-ede4-4cb2-b5dd-da9c5c1d2891', '75ed9bcb-8345-4745-91ad-593deadfe824']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:01:06.117,Carry,True,2011/2012
,,,,,,"[44.9, 68.1]",,,,,,,,,,,,1.092176,,,,,,,,,,,,,,dc4ac794-5769-4248-b05e-b1067f4c22b1,101,,"[44.1, 69.1]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['2d937e44-d543-42d6-aa47-50fd0975902f', '6a6d4914-ed31-49f3-ba5d-6dc5a44f3515', '7164f252-2cef-44f3-9c46-bae928bcd1bf']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.075,Carry,True,2011/2012
,,,,,,"[47.3, 65.5]",,,,,,,,,,,,0.996728,,,,,,,,,,,,,,1d0eb0f7-0cec-4c37-a6e5-bca27c3ccb89,105,,"[44.9, 68.1]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['4801cb99-f386-4429-99e2-a36802b5e33a', '4bb7fc00-e287-44d9-a58e-bc66cda06a86', '7164f252-2cef-44f3-9c46-bae928bcd1bf']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.167,Carry,True,2011/2012
,,,,,,"[48.3, 38.2]",,,,,,,,,,,,0.853709,,,,,,,,,,,,,,f48ac824-3913-4b3e-8b9f-f34d7f59f358,108,,"[49.3, 36.1]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,5,Barcelona,217,"['24d7fd09-27bd-4397-9f3e-334a7de5a4ef', '37b30e25-f27e-40c2-a534-9e6628ca88d5', '7dbc24a0-f38b-4998-864c-33d19e334ca2']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.199,Carry,True,2011/2012
,,,,,,"[42.3, 50.4]",,,,,,,,,,,,2.84363,,,,,,,,,,,,,,78945eaa-7198-429b-a5f2-a9914afb18df,112,,"[48.3, 38.2]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,5,Barcelona,217,"['03d9dd86-d871-4a8d-ad26-540df1666870', '24d7fd09-27bd-4397-9f3e-334a7de5a4ef', '37b30e25-f27e-40c2-a534-9e6628ca88d5', '863d4a2e-545c-451e-bc5b-41ea7720efe0']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.053,Carry,True,2011/2012
,,,,,,"[36.6, 40.5]",,,,,,,,,,,,1.28898,,,,,,,,,,,,,,e6a903de-3c4a-49b2-965c-462121930cf8,115,,"[33.7, 40.8]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Barcelona,217,"['0284b0d4-f8f0-4d8b-b70e-81b363c134af', '16e3e101-f72f-4a95-a112-45834fd063b8']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.826,Carry,,2011/2012
,,,,,,"[40.2, 11.1]",,,,,,,,,,,,3.256124,,,,,,,,,,,,,,f9798be9-4b93-4fc3-b46a-0c66f071da44,118,,"[40.5, 7.2]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Barcelona,217,"['4da3b057-9cd7-4646-a7fa-ec2a229df31b', '601c6ce6-138a-44a5-bdbd-36250e10141e', 'a2869a89-7e5a-4315-8fef-7486d75db61d']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.646,Carry,True,2011/2012
,,,,,,"[28.5, 25.9]",,,,,,,,,,,,1.361462,,,,,,,,,,,,,,c10f73af-30b8-47d6-b8ba-3d1f6092a461,122,,"[28.5, 25.7]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Barcelona,217,"['d205fc58-50bf-4e40-9818-6866f2045f47', 'f609fe45-3327-4081-9a2b-145b1ff2bcb8']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.193,Carry,,2011/2012
,,,,,,"[41.8, 29.3]",,,,,,,,,,,,0.967295,,,,,,,,,,,,,,5e84c534-c355-465a-8f8d-83cb1c723579,125,,"[44.1, 26.5]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,"['117c40b9-973f-4421-9991-e6a05ac53254', '47278c2c-3464-4955-b6a5-15ed1210ec28']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.903,Carry,,2011/2012
,,,,,,"[22.8, 41.0]",,,,,,,,,,,,2.320804,,,,,,,,,,,,,,738f8e74-ba76-4b35-99e8-c09c9b9f55b2,128,,"[19.7, 52.2]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['8434d199-7494-435b-9848-784bf40d5e16', '9afd49e5-b0da-4b73-950a-9c73c3f55af6', 'e6f12cce-c59d-42b9-8869-6a1597fd1575']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.074,Carry,True,2011/2012
,,,,,,"[6.2, 43.4]",,,,,,,,,,,,0.681767,,,,,,,,,,,,,,fc1f8f99-6d3e-4c5c-b048-2ffc76ad6e83,132,,"[6.2, 43.6]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,5,Barcelona,217,"['10068329-2657-4821-a520-42a9a8a638d3', 'd5dbc5ab-4786-48d3-bc02-30c3ef6f125a']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.830,Carry,,2011/2012
,,,,,,"[32.9, 74.1]",,,,,,,,,,,,2.790653,,,,,,,,,,,,,,d208dc96-7419-40ee-8fef-970af33cfa3b,135,,"[31.6, 77.4]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,5,Barcelona,217,"['1b1d1723-aeb6-43aa-907e-c8f564a525a9', '5ac7786b-4de7-4638-ac36-31081618de71']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.452,Carry,,2011/2012
,,,,,,"[39.7, 64.2]",,,,,,,,,,,,5.088134,,,,,,,,,,,,,,9d24fca0-7d6a-4214-832a-9a6537d38e6a,138,,"[24.6, 63.7]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['6836e4cc-a01b-495e-871d-379e7fe9f20c', '69eb64a4-b837-43a9-8eef-9a8c87af979e']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.587,Carry,,2011/2012
,,,,,,"[63.6, 57.7]",,,,,,,,,,,,0.137268,,,,,,,,,,,,,,eaa347ab-5ba5-4153-9c14-3f0ebf6e0dcd,141,,"[63.6, 57.7]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,5,Barcelona,217,"['20a48e44-42db-4bca-8bf5-36df799350e3', 'b4d6261a-f85c-4b28-8a02-331f18408b13']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.248,Carry,,2011/2012
,,,,,,"[98.8, 63.4]",,,,,,,,,,,,4.241244,,,,,,,,,,,,,,b6e2d484-3b03-49e2-9999-69c180045db5,144,,"[79.8, 76.1]",69328,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,5,Barcelona,217,"['52b96a48-3577-48a1-a8c8-701cff071624', '85642b75-6bb0-4f55-9393-430f7d31ccfa']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.037,Carry,,2011/2012
,,,,,,"[23.8, 38.9]",,,,,,,,,,,,1.804501,,,,,,,,,,,,,,db779125-59c9-443e-92d3-631834822d09,156,,"[26.4, 37.1]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,7,Barcelona,217,"['1b526d14-2676-4285-8b63-84fa1da1f0cf', '6647c53e-3896-408d-8756-250d426cacee', 'f0c495fc-7143-4c70-8cfe-5a623c5175e4']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.027,Carry,True,2011/2012
,,,,,,"[33.2, 46.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,3ef2774c-9698-4bbb-b2d9-37d94e3426ca,160,,"[33.5, 45.2]",69328,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['1501327f-cd42-44e1-8fd1-3f98cb1d884a', '3d35675f-dfa3-47c7-8913-a01fcb748238', '9d25cd82-3b99-44f0-bcb5-ed480052e9ec']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.419,Carry,True,2011/2012
