50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_end_early_video_end,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,3.043343,,,,,,,,,,,,,,f3b3ebdb-eb1d-4a54-83fe-02439c9272ce,1078,,"[27.6, 41.0]",68347,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Orbaiz Lesaka,26086.0,Left Center Midfield,71,Barcelona,217,['5131bf16-4d09-498c-ad0b-0bc1b9f96c93'],7,,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:07.237,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.348187,,,,,,,,,,,,,,610dde4b-550a-45f9-8578-ba24a2652bb9,1113,,"[22.1, 30.4]",68347,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ustaritz Aldekoaotalora Astarloa,26100.0,Left Center Back,74,Barcelona,217,,18,,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:18.257,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,0.846086,,,,,,,,,,,,,,adea3c21-4884-49d5-b9e7-006fe512154f,1122,,"[111.2, 34.7]",68347,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Center Forward,74,Barcelona,217,['18886243-5f26-4463-a010-ff623c161428'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:23.318,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.534345,,,,,,,,,,,,,,495cb17b-acf5-4ac5-838a-0b3bbf7acb10,1136,,"[44.9, 68.3]",68347,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,77,Barcelona,217,"['af71ada5-194a-4401-9705-d82aa37840e1', 'c0d4df01-c0ac-415b-9274-aaa98b26a44b']",20,,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:20.350,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,1.9363,,,,,,,,,,,,,,24f079da-673a-400f-b26a-6ab44889ddd5,1145,,"[95.8, 11.6]",68347,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,77,Barcelona,217,['b22f356d-b41f-44e8-bf01-24ae1bd90b97'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.912,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.334446,,,,,,,,,,,,,,0bbdb19c-388a-4f4e-af6a-64e80d19c431,1164,,"[67.1, 33.9]",68347,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,78,Athletic Club,215,['45f43080-2c72-4d07-a125-72ae5f2371a4'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:15.880,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.375283,,,,,,,,,,,,,,ec8f0ebb-4739-4737-82a6-0e3b0f131036,1203,,"[31.9, 43.4]",68347,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Midfield,79,Barcelona,217,"['e1b2026e-9b30-4f78-913f-a1d3d02cb3bd', 'fe71eaef-f1fd-4c44-835d-ab4b349fbffa']",49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:49.825,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.000909,,,,,,,,,,,,,,99154884-188d-49c2-875d-25d09ae8dc7a,1210,,"[24.2, 52.4]",68347,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Midfield,79,Barcelona,217,"['63a9dc4c-fa1f-4a8b-8774-947e45f2ff5f', 'cd92ac76-f64b-4c03-9b56-3437e5ab159c']",54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:54.824,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.513553,,,,,,,,,,,,,,3135b88d-0492-4bb2-819e-a2cca963b148,1214,,"[20.7, 17.1]",68347,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Expósito Medina,26032.0,Left Back,79,Barcelona,217,"['27a344de-dc1d-4966-8d7d-7710e3b17c12', 'a421637c-2b7a-4956-8882-1ab5f393625b']",0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:00.043,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.468163,,,,,,,,,,,,,,a2901eb4-878d-4cbc-9207-2049fe52f9e0,1222,,"[2.4, 65.9]",68347,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,79,Barcelona,217,,6,,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:06.941,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.996755,,,,,,,,,,,,,,87ee52f0-fc96-43a0-a646-384a2e31a77a,1245,,"[63.7, 58.6]",68347,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,81,Athletic Club,215,"['2c2de531-4638-4ba4-8ec6-927de7d081c4', '7e74ea19-12a8-4914-a1b1-60f0ccdf792a']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:07.595,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.935501,,,,,,,,,,,,,,efbabd1f-de38-42b9-985c-ede8fc7591b7,1248,,"[64.2, 62.0]",68347,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ludovic Giuly,25878.0,Center Defensive Midfield,81,Athletic Club,215,"['7e74ea19-12a8-4914-a1b1-60f0ccdf792a', 'f2de47f3-c747-478a-9e60-aa435d33da3a']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.936,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.112702,,,,,,,,,,,,,,a98bb373-939d-4609-93e1-23409dc1e6b4,1281,,"[52.3, 22.2]",68347,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Garmendia Elorriaga,26101.0,Center Forward,82,Barcelona,217,"['35ca1cda-ae3a-4d40-9a81-89f39036cdec', 'd338aa5f-432e-4dd7-a305-35b81730fe86']",53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:53.972,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.774372,,,,,,,,,,,,,,37198a9f-8c30-435b-9540-5e7e7e549e92,1286,,"[39.3, 18.2]",68347,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Expósito Medina,26032.0,Left Back,82,Barcelona,217,"['06831361-1158-4a98-afc0-4f757e31b924', '85f3539b-22b0-429c-9fa5-ff2015145796', 'fb21ec5d-1f8a-47ce-8b01-06aa60b2cbed']",58,,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:58.170,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.930886,,,,,,,,,,,,,,5d0a86ef-5fc4-4cb0-95d7-13b5d3bbb40e,1299,,"[31.9, 53.7]",68347,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josu Sarriegi Zumárraga,25983.0,Right Center Back,82,Barcelona,217,"['1c4e2f4a-14ed-461b-9b11-46c90a49c386', '3a06a4f4-074d-4cc3-87d6-240c3ac7a789', 'f763d8a5-9543-439e-95bd-3165b2ca5288']",7,,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:07.885,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.416544,,,,,,,,,,,,,,060e1bdb-41c5-4560-b9a3-f6fa615e2ccc,1314,,"[110.6, 78.5]",68347,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Center Defensive Midfield,82,Barcelona,217,['407e6e11-8bd3-4aca-8b7f-1a9843f38cae'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.675,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,0.22957,,,,,,,,,,,,,,aadcd6b2-a132-4515-a472-896f31a24f49,1325,,"[16.5, 15.1]",68347,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Expósito Medina,26032.0,Left Back,84,Barcelona,217,"['9e20953c-ce60-418e-96d9-673040e104ce', 'a3c82008-eb41-4c7a-81fd-b686280be440']",44,,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:44.816,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.100853,,,,,,,,,,,,,,966f110d-7883-496c-992f-0b764684f29d,1341,,"[53.3, 53.9]",68347,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Martínez Aginaga,9399.0,Right Center Midfield,85,Barcelona,217,['dd156a6a-ee0b-40d8-979c-2d805e41bc48'],9,,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:09.194,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.675992,,,,,,,,,,,,,,35f7db2c-fc56-4780-b21d-ec832b9bdd2f,1351,,"[37.4, 22.7]",68347,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Yeste Navarro,26035.0,Left Wing,85,Barcelona,217,"['a9ec0836-03ae-4cbc-99c9-44b1edc73645', 'aa2c192f-6619-4f5c-9f01-615545d6d1c4']",16,,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:16.280,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.501901,,,,,,,,,,,,,,2bf1e7cc-37ce-4398-919b-d442adb6f8e1,1368,,"[32.4, 42.9]",68347,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Midfield,87,Barcelona,217,"['1ac9d706-1041-4e52-b6c9-8f9c6a0b854c', '62a1f26e-7026-4a48-a538-a73c8c93980d']",42,,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:42.709,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.572912,,,,,,,,,,,,,,fee97663-cb3e-4b9f-91cc-3523d8002df8,1378,,"[23.4, 49.0]",68347,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Midfield,87,Barcelona,217,"['0790e68e-4208-48e1-9ca3-d89aaa2a2a62', '19f3e9be-39a0-4b3b-affd-9c09fd14419b']",47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:47.139,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.601589,,,,,,,,,,,,,,bcb1e701-110e-44a7-9ceb-9bc3e72a4308,1388,,"[9.3, 13.5]",68347,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,88,Athletic Club,215,"['5dc981f1-ead7-4e33-89aa-9d2cc23d773a', 'b65d1a0d-e94a-4e03-95b6-aa5ca7653c14']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.943,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.061505,,,,,,,,,,,,,,7faaaae3-99a9-4ce8-a8b2-64ad37a931ba,1394,,"[4.7, 14.0]",68347,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,89,Athletic Club,215,"['629db477-bf35-4fd0-b3ba-9cef4e2daafa', 'd6753f7d-54b2-4d64-ab70-8292999d470a', 'fbb4c6b3-2ac3-438c-8ed2-36c866ca4aa7']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:12.319,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.93912,,,,,,,,,,,,,,7e7ba070-7b3c-4c37-8100-09fc9dfa7e83,1404,,"[40.6, 54.5]",68347,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Josu Sarriegi Zumárraga,25983.0,Right Center Back,90,Barcelona,217,"['6170a84b-5509-4a08-8b6a-b5f099499386', '9e720f33-1831-43c8-87f0-2e7c2a5cbdc2', 'd191b0a7-0fa0-419e-b23e-7a0cf4e2a97e']",36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:36.522,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,0.676267,,,,,,,,,,,,,,cc5fbc71-6c08-42d9-b7e4-063540964af2,1429,,"[76.9, 40.0]",68347,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,91,Barcelona,217,,56,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:56.306,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.666499,,,,,,,,,,,,,,3ec2fd3f-9fd8-4115-b615-89860efa7610,1453,,"[67.4, 41.1]",68347,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,93,Athletic Club,215,"['a3126994-d42c-465e-8d53-c70978dc768f', 'b11dc32a-434d-4a9f-ac66-4e29e1ebb4d4']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:23.605,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.593633,,,,,,,,,,,,,,c3fdcf12-68fe-4d37-a608-24cbaf630932,1460,,"[14.6, 11.9]",68347,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,93,Athletic Club,215,['ff5a7dce-619a-4bb4-97d3-67be296db869'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:33.375,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.555169,,,,,,,,,,,,,,c407d555-23c8-4c7f-8b53-73b1c450f8f5,1464,,"[36.8, 27.3]",68347,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,93,Athletic Club,215,"['4da83df0-b338-4e22-9016-ebd37fb40634', 'a34307fb-0aae-44c6-9f28-8bb510637d5f']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:36.944,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.499265,,,,,,,,,,,,,,ce0977ed-44f5-4fdd-bf72-c6a8c9e2d58e,1470,,"[31.8, 38.9]",68347,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,93,Athletic Club,215,"['25e79062-703a-4536-95a1-1f16c86d5bf6', '96a44821-1fa3-4873-8918-a2c1594b2461']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:39.280,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.289054,,,,,,,,,,,,,,c39dc48c-b6ef-4a0b-a4cc-5314923df7f3,1481,,"[100.0, 75.8]",68347,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,94,Barcelona,217,,5,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:05.023,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,2.44629,,,,,,,,,,,,,,a807026a-c535-4889-bc62-d905243db232,1491,,"[53.1, 10.7]",68347,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Garmendia Elorriaga,26101.0,Center Forward,96,Barcelona,217,"['4d14fb3c-05fc-473e-b6b8-6e981292d05d', '6f4e7fee-d179-41be-b517-ef06f331d7ef', '7637ab87-1505-4ea2-acd0-cce872bf3ef8', 'b49f2f25-b135-4672-9718-7495be4c3c6e', 'b71dbc83-0fe1-4eec-9ddb-178414af0031']",35,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:35.142,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,0.728004,,,,,,,,,,,,,,ff96bec0-0500-478e-a21f-608a98b98fd4,1508,,"[66.3, 44.0]",68347,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,97,Athletic Club,215,"['135c4fdf-50b8-48c7-ac2e-46110523b9f3', '1bb2abad-92b9-4a6f-8b0e-24082daea570', '2da4e385-208f-4f6c-9174-4d438f61ef98', '67b5ebb7-9415-4118-bc9a-703dee7d00ac']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:43.212,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.750968,,,,,,,,,,,,,,d3ddac74-7b2d-42c3-8506-6ed41f904584,1520,,"[30.1, 54.0]",68347,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,97,Athletic Club,215,['99508252-434e-4da7-839a-ed94e6b47a41'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:58.597,Pressure,,2006/2007
,,,,,,,,,,,,,,,,4.413553,,,,,,,,,,,,,,5b06e8da-8ba0-40b1-ac39-6efceaadbd80,1524,,"[14.0, 61.0]",68347,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,97,Athletic Club,215,['de1ac811-4c7b-4776-a200-08d26f597059'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.751,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.069677,,,,,,,,,,,,,,3cd611cf-ba68-473e-92d9-b8c69b29ef47,1525,,"[8.2, 72.9]",68347,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,97,Athletic Club,215,,5,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.881,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.897193,,,,,,,,,,,,,,3e93cf81-e603-43d3-94eb-58a5d43e8637,1543,,"[2.2, 23.0]",68347,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Expósito Medina,26032.0,Left Back,98,Barcelona,217,"['0c3cde2f-8261-42b3-898d-3e831a18025f', '14f451ad-5c92-414f-b078-624991247c9f']",29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:29.130,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.051725,,,,,,,,,,,,,,ae7e63aa-12fc-4edf-9297-0e41dc75d75c,1553,,"[1.6, 63.8]",68347,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andoni Iraola Sagarna,26031.0,Right Back,99,Barcelona,217,"['7587d0ed-76ff-4126-92c7-7233e30b7627', '9eec6ab7-e18c-4688-9e79-0c6291ec5a6e']",54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:54.923,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.677326,,,,,,,,,,,,,,afb3054d-da9d-496f-905b-cb2f93f999ef,1602,,"[34.9, 53.3]",68347,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ustaritz Aldekoaotalora Astarloa,26100.0,Left Center Back,102,Barcelona,217,,29,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:29.682,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.887709,,,,,,,,,,,,,,c9411738-75ec-493b-9863-d1940ab4b057,1623,,"[29.8, 67.5]",68347,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Midfield,103,Barcelona,217,"['a5ba1db4-259f-458b-980a-b4aafa433600', 'c6ad4e51-1358-4c26-83b0-1bfb0c5fd6a3']",8,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:08.126,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.621101,,,,,,,,,,,,,,3d2753c6-6f75-4132-b7b5-c4b5778405c2,1669,,"[46.3, 68.9]",68347,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseba Garmendia Elorriaga,26101.0,Center Forward,103,Barcelona,217,['1bb47cb8-f170-4b65-9593-7c51213bab89'],39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:39.562,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.621491,,,,,,,,,,,,,,8a485944-adb7-4760-b415-dfd5242de373,1674,,"[22.3, 43.9]",68347,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josu Sarriegi Zumárraga,25983.0,Right Center Back,103,Barcelona,217,['3a0ad1a7-6632-435d-9fad-60216b80c00f'],47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:47.251,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.321054,,,,,,,,,,,,,,34419a0f-51bf-4e00-bfd8-dd6498d83b69,1716,,"[100.0, 24.1]",68347,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joseba Andoni Etxeberria Lizardi,15606.0,Right Wing,105,Athletic Club,215,['660e66e8-4b5d-45f4-aa8e-824326d29c32'],7,,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:07.048,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,1.617238,,,,,,,,,,,,,,6827a44d-f54e-466c-a7de-bc509a561f80,1747,,"[62.8, 45.0]",68347,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,107,Athletic Club,215,"['a47a9cea-d235-4415-89c2-647e3dadd740', 'aafcf51c-1e2b-4101-b3e9-ed5936d8aded']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.330,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,0.878202,,,,,,,,,,,,,,ead023cf-55ad-4480-b824-90531087c7f2,1750,,"[55.7, 44.6]",68347,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,107,Athletic Club,215,"['4e8f4f9f-d2d5-4d51-a4e2-683552fff6ff', 'aafcf51c-1e2b-4101-b3e9-ed5936d8aded', 'f6ddca82-3854-4689-bff0-463f8ef95c08']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.457,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.545909,,,,,,,,,,,,,,ea26f0dd-7cee-40cc-80cd-96b82c7d1d8c,1762,,"[57.8, 64.6]",68347,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Defensive Midfield,107,Athletic Club,215,,47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.826,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.876817,,,,,,,,,,,,,,591edb57-e2b5-4dac-b633-0d590e2ff1d5,1783,,"[49.0, 57.7]",68347,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Yeste Navarro,26035.0,Left Wing,108,Barcelona,217,"['b29a511a-daf9-4f5a-a90e-9c4f13711b3a', 'cdeadc06-c9f3-4225-9d14-84fcc3e21360']",7,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:07.670,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.563177,,,,,,,,,,,,,,80168f4f-67fc-47e8-b2d1-8951888c79c3,1790,,"[36.7, 6.4]",68347,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Expósito Medina,26032.0,Left Back,108,Barcelona,217,"['1933ec6f-f260-45ac-9468-f878c3f28c44', '44268540-209b-4a24-aeec-6a674266adf4']",13,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:13.688,Pressure,,2006/2007
,,,,,,,,,,,,,,,,0.557202,,,,,,,,,,,,,,ef2afeb5-4c96-4976-8a4f-abcb0fdf85d2,1816,,"[31.2, 43.9]",68347,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ustaritz Aldekoaotalora Astarloa,26100.0,Left Center Back,108,Barcelona,217,"['788565f6-471f-4776-ba6e-109a8756422d', 'f002ca7e-af82-4fca-a6dc-8e98870b0599']",36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:36.685,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.62507,,,,,,,,,,,,,,b8fd7270-49e4-4542-aa12-9211691a72a6,1831,,"[64.2, 35.1]",68347,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,110,Athletic Club,215,"['2939dd72-730c-4db1-958f-35af160e2dd6', '5435d98d-e8ee-4173-92fb-ee9683633412']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.482,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.544134,,,,,,,,,,,,,,01907a1e-ae94-4019-b33b-175aa8475b88,1859,,"[26.6, 11.3]",68347,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Expósito Medina,26032.0,Left Back,112,Barcelona,217,"['8abf195e-016c-4bf3-b560-45c5374bb20c', '9f51bf1a-98b7-4369-8992-e25fae1402b4']",46,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:46.311,Pressure,,2006/2007
,,,,,,,,,,,,,,,,2.441791,,,,,,,,,,,,,,b45c03cc-6c27-4e37-a464-b584407daf62,1863,,"[76.2, 10.5]",68347,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,113,Athletic Club,215,"['1841a2eb-52c4-44a6-94bc-9c1d98c07c00', '1f96e010-2fbf-4a41-b11c-0d65c6b00c59', 'd2984aa3-fd5e-4039-940a-51a0ea016f57']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.070,Pressure,,2006/2007
,,,,,,,,,,,,,,,,1.448748,,,,,,,,,,,,,,f5a5c338-cbc6-48fe-9121-f6a8fef2a146,1866,,"[79.0, 8.6]",68347,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,113,Athletic Club,215,"['1f96e010-2fbf-4a41-b11c-0d65c6b00c59', 'd2984aa3-fd5e-4039-940a-51a0ea016f57']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.060,Pressure,,2006/2007
,,,,,,,,,,True,,,,,,1.350083,,,,,,,,,,,,,,da86f981-83c0-4b97-aeb7-eddc506f98e9,1945,,"[57.5, 27.3]",68347,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josu Sarriegi Zumárraga,25983.0,Right Center Back,120,Barcelona,217,"['0a53ab5e-0643-425d-b107-a318d4112534', '81a5682b-44ab-4b64-b918-4591cb663a56']",0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:10:00.448,Pressure,,2006/2007
