50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce02ad70-4beb-42c2-a656-ab50be7d0503,2745,,"[90.5, 18.3]",266148,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,132,Barcelona,217,"['110edd99-6147-449e-8fa0-5e59f45f5e99', '4194c614-e37f-42db-95f7-597eaed1b29c']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.339,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2507935-623a-4b9b-8579-f694ae297e72,2748,,"[106.9, 15.6]",266148,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,132,Barcelona,217,['17896d8b-50c8-4af9-8057-d3074ce69e52'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.393,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be7b965f-a8c1-479a-9037-d334e22f8b83,2755,,"[113.4, 21.7]",266148,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,132,Barcelona,217,['78e00652-dd9e-4409-8fd0-3ca4f2233801'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.776,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcc22cb0-93b8-4e1a-90ca-235a28cff937,2760,,"[12.6, 75.8]",266148,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Jorge Luz Horta,10868.0,Right Midfield,132,Barcelona,217,['20036f21-3ba4-4d89-bc9a-7e1617e57357'],49,,,,,,,,,,,,,,,,,Málaga,223,00:20:49.505,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e3fb63a-06cc-4056-884f-416fecbca028,2763,,"[27.9, 76.0]",266148,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel García Sánchez,6783.0,Right Center Forward,132,Barcelona,217,['8595b597-3d81-406a-ad4a-c0263e624298'],49,,,,,,,,,,,,,,,,,Málaga,223,00:20:49.706,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c0361a6-f374-42f2-b067-83cff7f83e0e,2766,,"[66.0, 75.8]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Castillejo Azuaga,6829.0,Left Center Forward,133,Málaga,223,['d90cfd69-597c-437d-83e3-5e5bf7c41e4b'],10,,,,,,,,,,,,,,,,,Málaga,223,00:21:10.559,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33efa2d5-afde-4192-af1f-9b4f95758767,2768,,"[39.2, 30.9]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,134,Barcelona,217,['e816143a-c8ff-410a-898a-49bcbbe7b8bb'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.298,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a40cc54-afac-4e2c-8182-405f63e2ce93,2771,,"[40.7, 31.7]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,134,Barcelona,217,['c5aae0c2-71e4-403b-ab50-07b7dd722331'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.882,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41f2a3df-5dbd-4ab7-a711-850b9329671b,2774,,"[64.6, 41.1]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,134,Barcelona,217,['bc08f3d2-b2a5-4961-95c6-708c7072b006'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.950,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bdaa385-c688-444b-ba0d-7afd2ace0882,2777,,"[76.9, 76.4]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,134,Barcelona,217,['d0598fcf-55d6-4416-992d-d2ef3ecda1f9'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.658,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92e726e2-ba04-4e97-9e5f-a811d75bff89,2780,,"[87.4, 67.1]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,134,Barcelona,217,['9a0a763b-2ae1-48e3-8985-c198e5825006'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.874,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202dce5b-a86a-4ce6-99d6-1f5a56f18dc2,2783,,"[85.8, 77.5]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,134,Barcelona,217,['40f5a815-18ad-40d2-b8ab-5478944755b6'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.908,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eef196a8-8f64-46db-a95c-c8fa412579a5,2786,,"[72.1, 65.6]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,134,Barcelona,217,['3c20b7ee-30d5-4e6e-a0c1-98b2573a4681'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.275,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d073861-caae-423a-a564-e0f033ec4a09,2789,,"[74.2, 35.1]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,134,Barcelona,217,['656aef94-ea21-4718-bc2d-581cc311a4b3'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:21:31.089,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59455e00-3a2f-4923-acf8-9f0d06370199,2792,,"[105.6, 13.8]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,134,Barcelona,217,['85bd8b0b-64a1-47b8-b305-549c30360ce5'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.643,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65067277-7629-4c11-a865-5792122da39f,2795,,"[96.7, 20.4]",266148,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,134,Barcelona,217,['8d435bc0-fd0f-4f8c-92d5-a0dbd690f06c'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.303,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c14ab273-988f-4c1a-8931-654311fa507d,2812,,"[95.6, 77.7]",266148,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,136,Barcelona,217,['5269b092-d6fd-4389-9dcf-2d78533a69d9'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.797,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34861083-d8e0-4665-89de-ad1f51d3da11,2815,,"[96.2, 62.4]",266148,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,136,Barcelona,217,['6af341af-49bf-44ac-acf7-ad88518cf695'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.603,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786a981e-3511-4932-aac4-2906e7d747b0,2819,,"[90.9, 59.2]",266148,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,136,Barcelona,217,['b8a1b954-a5b0-48d7-a3c6-b7f8e9546bea'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.872,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29aa1fe-4ace-41ab-9833-9baa4017aa92,2824,,"[96.7, 23.6]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Midfield,137,Barcelona,217,['0486f59c-de19-43a7-97e9-beffe91da626'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.963,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d862858-489f-4d1b-834c-1e85b83cdbea,2827,,"[111.5, 30.9]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,137,Barcelona,217,['cb02a52e-2449-4669-a51f-8c6c91c38ff4'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.475,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fece8ad-0741-476d-8386-eccdf099b362,2829,,"[62.8, 63.2]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel García Sánchez,6783.0,Right Center Forward,138,Málaga,223,['38e79b0f-0cb6-4028-9d07-e8f9193559ba'],38,,,,,,,,,,,,,,,,,Málaga,223,00:23:38.392,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64c5eabc-d524-4df5-8636-f59c3544aefe,2832,,"[78.2, 17.7]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,138,Málaga,223,['04f7770d-5405-4ad8-99f1-e13cad82f2c5'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:23:39.365,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd61a883-6d40-4d81-849f-7a12f264a554,2834,,"[90.8, 19.4]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,138,Málaga,223,['e266b9fa-210d-4255-a89f-673ea835096e'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.372,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fc563fc-aa7e-4e88-b5c2-62eb3d314030,2838,,"[40.6, 60.5]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Jorge Luz Horta,10868.0,Right Midfield,138,Málaga,223,['094da892-ba8f-4112-a111-1af6ad5d7bfa'],43,,,,,,,,,,,,,,,,,Málaga,223,00:23:43.768,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9ccbc59-fe9f-436c-9dc6-93e7362ea8be,2841,,"[63.3, 57.8]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Castillejo Azuaga,6829.0,Left Center Forward,138,Málaga,223,['85aaf461-292e-4560-8f0c-ccded200d16f'],47,,,,,,,,,,,,,,,,,Málaga,223,00:23:47.003,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e1cf4b3-899b-48fc-85d9-3827bd40c4b8,2844,,"[70.5, 25.8]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['815177db-cbc7-47f7-80ed-a8e071433752'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:23:48.762,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aef25baa-03e2-47ba-b0ed-191a54f42b99,2847,,"[57.3, 49.0]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['2998c58c-af49-4fa3-9185-c0d80d5b41b5'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.538,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6762b47d-3888-4f57-b15a-623b3d32e1a8,2850,,"[64.8, 36.2]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['48802771-5036-4049-bf55-447b2641f292'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.951,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791895f2-43b9-4c17-9dea-2912a192948a,2853,,"[76.6, 13.5]",266148,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,['b1c23abe-8c64-4676-be92-927a19d33600'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.002,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599cefeb-b3f8-4e32-8f9e-d04f20e837b2,2856,,"[91.6, 7.0]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,139,Barcelona,217,['03cbf6bf-0c82-4487-8acb-77bc8e0a65ff'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:24:00.869,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e40505bf-5866-491d-8743-1ee162f8f6a2,2859,,"[78.8, 27.9]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['8fe7831f-2107-448d-871e-d27994fb9ade'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.468,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec23808-12fa-4aa0-8bdb-06c60603343d,2862,,"[81.4, 50.6]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['09b49de3-fd3f-4174-bb1c-c1a2166d5875'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:24:06.748,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046d699-1355-46d3-b016-d4fa1b8647a7,2869,,"[101.8, 45.9]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,139,Barcelona,217,['5f3af88b-22bb-4ccb-b3db-67b7ca6758ef'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.816,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a832324e-bb92-4490-82b8-d61f078df476,2874,,"[42.2, 38.6]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,139,Barcelona,217,['44d5bc8f-819b-4cf1-a109-5f154652a9fa'],12,,,,,,,,,,,,,,,,,Málaga,223,00:24:12.779,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a70f56a7-b96f-487c-8735-57990c6fe70f,2884,,"[69.9, 49.8]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,139,Barcelona,217,['879f7366-8e6d-4aec-b784-9d5f44e07aa6'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.884,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241140f9-5671-4ccb-a415-6b6a7080a9b7,2887,,"[81.4, 75.0]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['da4f4f3f-988b-42b9-8d2c-bc164f15aa15'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.066,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfe4ab20-9bf0-412f-9444-ecddec526d6a,2891,,"[80.1, 60.9]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,139,Barcelona,217,['460190db-a2e1-4db5-aa03-f2d10ddb6796'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.282,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f7c8083-f9d5-430e-a120-348f23cf508e,2894,,"[86.2, 53.7]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['e75cedc9-29d2-4fc4-bbb8-5d0ece7bdd95'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.046,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e68c2ec7-1435-4e1f-9a85-89eeba9f8a64,2898,,"[99.6, 76.9]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,139,Barcelona,217,['f68b3934-0ed5-45d3-bd8c-51eaa9651d5c'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.968,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276e76a3-a856-4c4d-b785-a33a480766e8,2901,,"[104.0, 33.8]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,139,Barcelona,217,['bb66e3e4-6047-4afa-afee-72972a555654'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:24:35.078,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2adce885-eb44-4142-9393-50c23cdf96b4,2906,,"[84.9, 8.9]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,['1311c27c-c4e7-4805-adea-d84f97a98eec'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.322,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e2efef5-63aa-4108-b505-1481ab2a44d7,2909,,"[99.9, 5.7]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,139,Barcelona,217,['211c3f06-21fd-41f9-a9a2-e346c56d569c'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.022,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c52a0e93-a307-42fb-94e2-59d2c3d77c20,2917,,"[40.5, 49.7]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel García Sánchez,6783.0,Right Center Forward,140,Málaga,223,['5da279c2-591a-4fc9-b7f2-694c4ab7b25f'],48,,,,,,,,,,,,,,,,,Málaga,223,00:24:48.308,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03e7ab27-ac16-410b-8cc2-c17f30265c58,2922,,"[50.5, 47.9]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Left Midfield,140,Málaga,223,"['0881b8cf-cf8f-4555-9d00-ca54ec064af9', '0ed5ea70-3120-4fe0-8ccd-ee936ea2cf0c']",51,,,,,,,,,,,,,,,,,Málaga,223,00:24:51.211,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c3b0b11-8f98-473b-8b96-2ff223d6ef91,2928,,"[68.9, 73.8]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Jorge Luz Horta,10868.0,Right Midfield,140,Málaga,223,['4e487d61-e346-4ff7-8f71-ae28a7325167'],55,,,,,,,,,,,,,,,,,Málaga,223,00:24:55.013,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f64ddb5-c9ea-4e60-b39f-2ccbc85772a0,2932,,"[56.0, 74.6]",266148,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Añor Acosta,6563.0,Left Midfield,140,Málaga,223,"['0875c1c2-d923-4b83-b927-d338518dc066', '09cd40f5-8e89-4058-9ead-46aab95b35b7']",57,,,,,,,,,,,,,,,,,Málaga,223,00:24:57.197,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63ddfdb2-c17d-48e6-a458-ba9326259f07,2936,,"[41.5, 10.3]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,141,Barcelona,217,['cc8b4443-78ae-4f42-a3b9-067740e24bfb'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:25:04.150,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d484801e-2f8a-433e-975b-c00edcb1ae40,2939,,"[53.9, 59.6]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,141,Barcelona,217,['6f39c120-09a2-442f-b0b5-e86b378cb481'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.878,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49128643-0e2f-4463-bfc9-b2a7007fee58,2942,,"[68.0, 50.2]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,141,Barcelona,217,['388b4933-a0f4-43e3-a447-084d1ff794ce'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.681,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defe95c7-2885-4fa6-8b0f-0f77ee511574,2945,,"[73.4, 44.5]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,141,Barcelona,217,['aed53d64-3257-4a16-98f8-d2820b3dc42a'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.731,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e463ee-8d76-4698-8d6c-c19708653d4a,2948,,"[103.4, 9.2]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,141,Barcelona,217,['d05c8d93-9220-4f16-ae97-2c9f1715aad3'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:25:18.203,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56cf5d88-9296-4e57-a0b1-4d9084db23c3,2952,,"[91.3, 9.5]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,141,Barcelona,217,"['a006b04b-1ffb-4d36-a360-3745369ed0a8', 'af1ff6c9-9014-4f8b-a9f8-40bf2b694d3e']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.774,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396a7656-20c8-4840-97cb-762ac78b214d,2955,,"[87.4, 35.5]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,141,Barcelona,217,['f1e0b8fd-1499-4d28-b922-f9c717dad539'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.246,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486280e4-a5e0-47e1-b6fa-141ca3dc71e2,2971,,"[27.4, 13.5]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,141,Barcelona,217,['22855529-1165-4b9d-92ac-06101b959d3d'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.891,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add67b56-8a93-46ab-be36-90f679c8beaa,2974,,"[42.1, 15.1]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Center Midfield,141,Barcelona,217,['5570de33-734f-4aa3-9bbc-6fe71d6f74fc'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.424,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b1de935-d489-48d8-b144-f528c8686dab,2977,,"[78.2, 69.5]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,141,Barcelona,217,['119f0f19-dca3-4795-90b3-b84422f02df3'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:25:50.369,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040369d1-cb87-4fc2-897d-a29cb8fe27f0,2980,,"[78.0, 60.3]",266148,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,141,Barcelona,217,['689b43a7-1e32-4947-ac8a-2a647cef872c'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:25:55.367,Ball Receipt*,,2014/2015
