bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a51c9139-a7fc-4924-9122-44f73c862fd2,1449,,"[88.5, 36.4]",69221,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Andrés Guardado Hernández,5563.0,Left Wing,79,RC Deportivo La Coruña,219,"['78b8c041-8d85-4182-844e-135fba41bd29', '8fcfab15-14f1-406b-9e57-a9c9cf3f7ba1']",8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:08.104,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a3a709e-3c33-4825-92a0-f59a1f2bed9b,1455,,"[57.9, 57.5]",69221,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,80,Barcelona,217,['0fe9f967-40d7-48a0-b422-0c471e54d65c'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.423,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a639f44a-6bb1-4a9d-b5ae-4760787be318,1470,,"[92.9, 13.0]",69221,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,81,Barcelona,217,['0236b86a-f9e9-46c9-9d1b-b63ca5268a57'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:34:45.223,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e202eba1-ec66-4d86-8719-d8adb1d9c640,1474,,"[80.6, 24.7]",69221,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,"['328534fd-06a3-4b05-8b4f-4e86ab4b5588', 'f003e3ea-57be-4d5a-a891-69da644205bd']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:34:47.299,Ball Receipt*,True,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08cf1548-32fc-4d38-8722-34c08bb803a6,1477,,"[94.3, 14.4]",69221,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,81,Barcelona,217,['010264e2-0fe5-4aa9-8dad-b141a190c7f4'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:34:50.676,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a8ac9b7-6813-4245-b8ba-521cf8fd9643,1480,,"[108.5, 46.1]",69221,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,81,Barcelona,217,['c163f579-f091-4562-a80c-a1f98105a438'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.833,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39a3564f-2f9e-45b9-975d-ec66ce4d3470,1482,,"[81.9, 55.8]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Wing,82,RC Deportivo La Coruña,219,['1b5e1a9b-97fd-419b-a394-89eb096aad7e'],26,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:26.055,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501809f-bc44-4d1f-9743-c5dde6c8e37a,1487,,"[91.8, 62.6]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Wing,82,RC Deportivo La Coruña,219,['94d52d79-a6ab-424c-b03d-6ca836350628'],30,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:30.038,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aed01d58-1eeb-4e71-b08b-9e75197cd871,1490,,"[78.0, 58.2]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio González Soriano,26206.0,Right Center Midfield,82,RC Deportivo La Coruña,219,['7ff3aab3-a557-41b9-8591-75cc603780c7'],32,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:32.852,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b7e2782-b37c-46d0-89ae-29bb6e03005d,1492,,"[86.7, 63.9]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Wing,82,RC Deportivo La Coruña,219,['fc083ef7-688a-44a5-a6c4-bc9c0a7e764e'],34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:34.000,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e64bb4d-db20-4636-b413-586c07dbb4b3,1494,,"[38.6, 23.3]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,83,Barcelona,217,['1a3d2a11-1fa6-4ffd-8c6c-676b8eb2660d'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:35:35.439,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f8d4368-3381-44e0-bb02-7373922ee292,1498,,"[43.0, 28.4]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,83,Barcelona,217,['9344d30d-29e8-4d3f-8b2e-a79a19567187'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.804,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a28f0f07-fe87-4765-a1ff-f975a6cd58e0,1501,,"[61.5, 46.0]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,83,Barcelona,217,['c103556e-1803-4318-8016-91f99c95ce68'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:35:40.764,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b14633a3-ee0f-486e-8ae2-6323eb64ffb8,1505,,"[82.5, 4.2]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,83,Barcelona,217,['6bd70d7b-8265-430f-8793-6e8309bec835'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.159,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938ea68d-fd62-4748-bbb8-420eba8c39cf,1507,,"[47.0, 69.0]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio González Soriano,26206.0,Right Center Midfield,84,RC Deportivo La Coruña,219,['c663a3ad-96e7-47c6-838a-5b44c57c57a7'],52,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:52.228,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c1ee244-dda9-4790-a4bf-692956383750,1510,,"[68.0, 69.1]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván Sánchez Rico Soto,26055.0,Center Forward,84,RC Deportivo La Coruña,219,['54c6627d-36eb-4eb8-9753-a88d849246d5'],53,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:53.235,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eb845aa-12e0-4c49-86ad-dd9bf59fcc3f,1514,,"[63.0, 28.1]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,85,Barcelona,217,['b501b15f-4d94-43f0-9ea8-d79fb9f7e8cc'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:35:54.703,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8777cb-fec1-46fe-8ba9-c70014ba540c,1517,,"[72.1, 62.3]",69221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['a6f463ba-bba1-4df5-9983-be65a51a8d35'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.815,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c965b796-aea7-418e-a270-eab8671fc7b1,1520,,"[64.7, 44.9]",69221,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,85,Barcelona,217,['7c4cab32-5497-4f98-b7f3-4a792cbdd8a1'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:36:02.113,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a5cb8d3-34d3-4817-9977-1e02168e87d6,1523,,"[70.9, 29.6]",69221,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,85,Barcelona,217,['6467cd47-3b52-4f70-813e-f58c73cbc75b'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:36:04.624,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40095848-2ff5-4e3e-8351-68d809961f7f,1526,,"[88.5, 4.5]",69221,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,85,Barcelona,217,['0e7079b9-a7c7-4d5e-90ab-6612e32c0b4a'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:36:07.907,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970fca55-19bb-45b0-a10f-0fc6090ad9fe,1530,,"[84.3, 21.9]",69221,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,85,Barcelona,217,['78151da4-5963-4cb6-90a2-c2a5140e06a8'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.427,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930c4d46-e60c-4cad-8547-faff4ab7ecb4,1533,,"[84.5, 74.8]",69221,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['dc95d62d-ed7c-4fe6-ba72-4bca582f3202'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:36:15.346,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9c145ba-df0f-4947-89a9-c1e44d6216f6,1536,,"[79.5, 58.3]",69221,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,85,Barcelona,217,['64ef1121-1bfd-462c-ab00-b3f363d7b510'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.442,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffff1c98-217f-4ec4-b256-28971f838d5a,1540,,"[84.6, 76.2]",69221,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['f8ec391c-d3be-4e7d-92fc-bb81d95991db'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.146,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dc98805-7054-4bee-842e-d3334a5faf45,1543,,"[106.2, 68.7]",69221,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,85,Barcelona,217,['605e8e30-07e0-4258-b52d-f3f3241e08d4'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.798,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a18b18f-b0b2-44bc-900b-941e8cf99b8e,1555,,"[62.4, 46.4]",69221,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,86,Barcelona,217,['06fad00c-5dc8-4444-a95e-9e771866a804'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:36:56.714,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7967488-8500-445b-b063-241a5f3d0a3b,1559,,"[63.0, 26.1]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,86,Barcelona,217,['949770df-829f-41ee-ab95-7626ed5efc3d'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:37:01.305,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e00eec33-213d-4155-aff3-28349d191b08,1562,,"[38.5, 22.1]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,86,Barcelona,217,['74633496-40ad-41c8-8557-5cd6b32704f9'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:37:04.112,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7fcda9d-7838-4984-9fbe-1b9e1f0d0906,1565,,"[22.4, 38.3]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Víctor Valdés Arribas,20176.0,Goalkeeper,86,Barcelona,217,['1f54716e-b8b9-48eb-ad96-b43e737dc47b'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:37:08.067,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63d24fe0-7f38-4330-ab84-0e27f5c9e331,1568,,"[43.1, 11.1]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,86,Barcelona,217,['804f34c1-36e4-4b4a-b1d0-e4985f5e6895'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:37:09.557,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892f414-3eaf-410b-b1d3-c789acfe467c,1571,,"[70.3, 5.3]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,86,Barcelona,217,['7a21a1a4-d287-457b-abe8-d722b92e45eb'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.642,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97f15f65-ab23-44ed-b67f-a402713a486b,1574,,"[66.4, 17.1]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,86,Barcelona,217,['e945e09d-b23e-4c12-82ab-593876446bc5'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.179,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12c3e6ed-18e6-4559-b27f-378d8c183425,1577,,"[76.7, 75.6]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,86,Barcelona,217,['1f28b1cd-1752-4d28-8760-d13907492228'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:37:23.770,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20c31bde-7f99-469e-bd2f-5829be7da89b,1580,,"[80.4, 59.1]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,86,Barcelona,217,['80d3b410-296c-4d7f-a04c-57ffc7cf81bc'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.685,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c308b9a9-7dc6-4f6d-8986-d5e027a263e6,1583,,"[75.2, 64.8]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,86,Barcelona,217,['9900f698-fecf-43f4-9aeb-cb98d71d0bbd'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.450,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedff214-c4d0-4f48-9853-6d9a83078993,1585,,"[84.0, 76.5]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,86,Barcelona,217,['712c0b21-3b41-445e-9f01-5a021bc71ff4'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.557,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f5026ad-b917-4dd2-ac7c-d554986fcdbf,1588,,"[56.1, 34.3]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,86,Barcelona,217,['24a3cb9b-d360-48b1-bc72-7ad50972d44e'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.642,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ccd0d20-12fb-40eb-a3d5-079fdbf433c1,1591,,"[49.8, 51.8]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rafael Márquez Álvarez,5558.0,Right Center Back,86,Barcelona,217,['b74c1cd7-a486-4463-a504-6a5cdce30232'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:37:34.345,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b93116b-caf0-4721-b2e2-6e8f51416b40,1594,,"[51.1, 32.6]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,86,Barcelona,217,['65e53892-8ee7-4bc5-b401-fe55d2f1e5ba'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:37:38.044,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f8d202d-bb45-415a-a35c-3b6e289888ad,1597,,"[84.0, 3.4]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,86,Barcelona,217,['600af60c-ed06-4a7d-b0eb-52212de40992'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.406,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d63537b-9301-4ec7-8e4f-be15287d0328,1600,,"[68.1, 18.4]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,86,Barcelona,217,['d3b8ff49-16a7-46ee-bbf1-30dc47fa7539'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.422,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06c6e962-bcb2-4314-a426-24e08c3672d9,1603,,"[92.9, 76.1]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,86,Barcelona,217,['d54c18e1-1572-4581-964b-5229e8d5e1ad'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:37:52.836,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43ef1a04-95fe-49a3-a6d0-3469e729d2a5,1611,,"[49.3, 22.7]",69221,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Sánchez Rico Soto,26055.0,Center Forward,87,RC Deportivo La Coruña,219,['6338df8d-c75d-4a4f-ab65-da909102e172'],59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:59.602,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcb71812-3641-4855-ab9c-47a341ccb5f1,1614,,"[43.8, 5.6]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pablo García Díaz,26209.0,Left Back,87,RC Deportivo La Coruña,219,['d42610ff-d37a-4411-9dc9-afeeb888dac9'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:01.451,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c3edb05-479e-4b67-a349-6e393fb1bafc,1618,,"[66.6, 20.2]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Sánchez Rico Soto,26055.0,Center Forward,87,RC Deportivo La Coruña,219,['12b07f8d-fc5f-4c61-948e-d143f6f6b392'],4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:04.044,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae6aa11-afa8-45ed-969f-f0053fbb8e58,1622,,"[74.8, 4.8]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,87,RC Deportivo La Coruña,219,['0a1bb5cf-e99c-48db-9ada-ea1ad79e0547'],6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:06.362,Ball Receipt*,,2009/2010
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4cd833f-8715-4ddc-8660-be6e758782cc,1629,,"[92.8, 5.9]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Sánchez Rico Soto,26055.0,Center Forward,87,RC Deportivo La Coruña,219,['f2e2d4e8-c783-4e9b-ad6a-2e32fe6451ea'],12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:12.927,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708f877-26b1-4f1d-ad66-5f38e23ef0f2,1632,,"[36.0, 54.2]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,88,Barcelona,217,['33bbca15-6d91-4968-938f-66d6d46d6437'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.104,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc2c42a-4357-47c1-9250-8addba6ed574,1635,,"[43.4, 22.5]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,88,Barcelona,217,['26c24eaa-5614-4689-a428-a6805fe263f8'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:38:20.996,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e1443dd-6698-4148-8ece-7cf7a3a7d68f,1638,,"[51.6, 36.4]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,88,Barcelona,217,['ff06f0e7-5885-48dd-901d-742ddf4cafcd'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.398,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c71b42ec-83ac-4a0b-8c20-22c6c0cb8ca5,1641,,"[44.7, 52.0]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,88,Barcelona,217,['b094b3e8-901a-4f1d-afc2-4dfd3f70b1b3'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.279,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11efc4b5-0c34-4851-98e3-876bbf8f9c88,1645,,"[56.2, 29.0]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,88,Barcelona,217,['7a0fc1dc-1f95-44a8-a626-bfe6459b497f'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:38:33.831,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dfb7b93-9462-4545-a369-249f918ce978,1648,,"[70.3, 35.0]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,88,Barcelona,217,['8e4d5b6b-89a5-4e1f-94fa-ef21d16eb70f'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.573,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19f84626-9e24-4d7f-8a72-6e5f482548d8,1651,,"[61.3, 21.9]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,88,Barcelona,217,['1485cf7d-221f-4157-82c8-e6493d2d6878'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.739,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5871a59-cc41-4d36-9b81-3f9b51ccb988,1654,,"[76.9, 4.2]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,88,Barcelona,217,['b12f106f-ab41-427e-a93d-c7570fceebe7'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.621,Ball Receipt*,,2009/2010
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f26fe13-dc55-4b3e-863d-0f8b509eb127,1657,,"[63.0, 11.7]",69221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,88,Barcelona,217,['39f83f0d-705e-441d-94de-9339945cd697'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.426,Ball Receipt*,,2009/2010
