bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[76.7, 75.7]",,,,,,,,,,0.777157,,,,,,,,,,,410cfb79-1356-4691-9c72-1e35738c53cb,1686,,"[76.7, 75.6]",69146,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oleguer Presas Renom,25873.0,Right Back,114,Barcelona,217,"['0264f090-befd-4443-b884-a4d03de72fa2', '843a9e5a-55de-4c20-98b4-68caed218c18']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:42:50.371,Carry,,2007/2008
,,,,"[63.0, 63.9]",,,,,,,,,,0.2269,,,,,,,,,,,3202f096-5076-4717-9c57-cd3be050402a,1691,,"[63.0, 64.0]",69146,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,114,Barcelona,217,"['0e4455ed-cf1f-432e-9638-f4c807535955', '40f4e669-937d-4d2e-b035-dd344cc4fac9']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:42:53.191,Carry,,2007/2008
,,,,"[42.5, 59.4]",,,,,,,,,,1.319658,,,,,,,,,,,338a2519-0264-4cca-a067-c4c4f52e365e,1695,,"[42.5, 59.4]",69146,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,114,Barcelona,217,"['3a131df4-082b-4257-9b37-f58679ebf2d4', '9922c5a6-d8f8-4901-86c3-b315f0402cbd']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.589,Carry,,2007/2008
,,,,"[49.4, 50.6]",,,,,,,,,,0.18,,,,,,,,,,,dd488cc3-9b26-496c-99c2-c8d186ca2fc5,1698,,"[49.0, 50.5]",69146,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,114,Barcelona,217,"['24ad6f5f-5c39-446e-a692-f44e122ccd93', 'a9fa8afe-e22b-4993-b381-470014e4dc56']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.950,Carry,,2007/2008
,,,,"[75.2, 76.2]",,,,,,,,,,2.472282,,,,,,,,,,,15424a91-8dd3-4755-8090-98371a361303,1701,,"[53.6, 75.6]",69146,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,114,Barcelona,217,"['16b08512-d842-4223-b31d-93e86d417255', '7fcf77dc-2950-4c8f-baae-2bbea158d51a', '8a89d9fd-56c9-4741-b850-d650f79c3f94']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.145,Carry,True,2007/2008
,,,,"[86.9, 65.9]",,,,,,,,,,0.550772,,,,,,,,,,,39be3fde-f875-4fb7-b19a-420381186903,1705,,"[86.9, 63.3]",69146,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,114,Barcelona,217,"['ab01e69c-6f6d-4424-8b11-b4222dd06527', 'd6158076-e0ba-4df6-b3eb-fb093270974d']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:43:03.309,Carry,,2007/2008
,,,,"[101.4, 74.4]",,,,,,,,,,0.875657,,,,,,,,,,,23257781-7c77-498a-97f5-2c6f4aedaa4b,1708,,"[95.9, 75.1]",69146,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oleguer Presas Renom,25873.0,Right Back,114,Barcelona,217,"['e93882b5-c6d8-4eca-9532-893c7e375b72', 'ee17e650-a991-4760-906e-6045ec22f6a0']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:43:04.830,Carry,,2007/2008
,,,,"[78.4, 54.9]",,,,,,,,,,2.702036,,,,,,,,,,,e25d2cd8-f4a6-4aaa-afa5-53a4a9f6b96e,1714,,"[86.3, 60.8]",69146,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,115,Barcelona,217,"['0f02e3cd-40ca-458d-839e-753350d35ab6', '61d44c02-fee0-414f-8c74-356898a07d16']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.521,Carry,,2007/2008
,,,,"[87.5, 33.6]",,,,,,,,,,2.313022,,,,,,,,,,,6c14ef02-d1be-45c2-86c0-266d152b7e39,1717,,"[80.0, 28.7]",69146,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,115,Barcelona,217,"['d240d91a-ef55-4a88-8359-41ec65058ef7', 'fcd1a179-855f-4f32-9f48-558d26e362c8']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:43:18.489,Carry,,2007/2008
,,,,"[47.7, 52.9]",,,,,,,,,,5.936137,,,,,,,,,,,7e461e2c-53e2-4379-be47-3f2fdf908437,1722,,"[26.1, 72.3]",69146,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Alves da Silva,4324.0,Right Back,117,Sevilla,213,"['2b29ed7e-7a41-4eae-af8b-d8c6df18ca16', 'ad6c8036-b58e-404d-85a2-14ede22c1d62', 'f2b3189d-15fd-4f15-bb1b-3c2f4793a59f']",27,,,,,,,,,,,,,,,,,Sevilla,213,00:43:27.695,Carry,True,2007/2008
,,,,"[95.8, 49.4]",,,,,,,,,,2.140401,,,,,,,,,,,aaf3e3bb-9c30-4f8c-bde1-670f71867a99,1731,,"[82.4, 41.3]",69146,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Bjørnshøj Poulsen,20150.0,Left Center Midfield,118,Sevilla,213,"['19516ab2-a370-4fe2-87dd-e2d56cbc3e07', '26ce35ac-0205-479a-af3b-a7c65cac254a']",47,,,,,,,,,,,,,,,,,Sevilla,213,00:43:47.701,Carry,,2007/2008
,,,,"[111.8, 60.9]",,,,,,,,,,0.953581,,,,,,,,,,,a41c2cf9-d6fa-417d-9f55-285338e796d3,1734,,"[110.0, 60.6]",69146,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Navas González,6821.0,Right Midfield,118,Sevilla,213,"['3b825aa8-a8e7-464c-9a7c-a97d0101de3e', 'da9835e2-7569-43e5-97c8-0fc37421365c']",51,,,,,,,,,,,,,,,,,Sevilla,213,00:43:51.763,Carry,,2007/2008
,,,,"[30.9, 17.1]",,,,,,,,,,8.370963,,,,,,,,,,,9c1d496f-39ca-4380-98a0-de14cee9d640,1745,,"[15.5, 24.1]",69146,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,120,Barcelona,217,"['5ab5d1f6-2ddd-4544-a007-59ec0b4e7db0', 'dd076ad1-65e4-4969-abf0-278b6c7f17d8']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:44:26.311,Carry,,2007/2008
,,,,"[46.5, 36.3]",,,,,,,,,,3.531464,,,,,,,,,,,295b26cb-d316-4b74-886d-ac807c15f3fc,1748,,"[36.0, 33.6]",69146,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,120,Barcelona,217,"['1573c53f-736c-4c45-8d27-fa3ee5c0cbba', '4318de46-8ce1-479a-b90a-dd211c4eb5ac']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:44:35.837,Carry,,2007/2008
,,,,"[72.7, 23.9]",,,,,,,,,,5.152507,,,,,,,,,,,c64482da-bffe-4de0-b18c-b7ca8b9ceae3,1753,,"[53.5, 44.6]",69146,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,120,Barcelona,217,"['4f311dd8-4583-455b-8433-6444a9d4a155', '7d282f82-4946-4f6c-8b59-138008a185f3', 'e4261286-a34e-487d-8d03-d45efeb0bc09']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:44:41.839,Carry,True,2007/2008
,,,,"[64.3, 65.4]",,,,,,,,,,3.164709,,,,,,,,,,,a065e770-1de4-4291-8eb0-c4faaedbe097,1759,,"[52.6, 62.0]",69146,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Midfield,121,Sevilla,213,"['1c327457-d4e5-417e-a738-a449057310d3', '1d2e174e-1d88-4aec-b9df-6d9c4df46f36', '49688f85-0086-41d1-a5f4-a66513b84e07']",48,,,,,,,,,,,,,,,,,Sevilla,213,00:44:48.239,Carry,True,2007/2008
,,,,"[60.6, 38.2]",,,,,,,,,,0.199958,,,,,,,,,,,021c6cd2-00fb-4c4c-809b-16f70e1f4e25,1778,,"[61.7, 39.3]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luís Fabiano Clemente,25943.0,Left Center Forward,123,Sevilla,213,"['1ea2fdd8-c8f8-4305-90b0-d31ec3b15ee0', '5b89a322-9061-4f87-9ebd-659328c44b55']",0,,,,,,,,,,,,,,,,,Sevilla,213,00:00:00.934,Carry,,2007/2008
,,,,"[56.3, 37.0]",,,,,,,,,,0.198261,,,,,,,,,,,844d37d2-72a8-4675-b8cd-0974e64d8bac,1781,,"[56.3, 37.0]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Seydou Kéita,20169.0,Right Center Midfield,123,Sevilla,213,"['1d71df2f-71bb-473e-b0fc-f3c8fad0db6c', 'e9364a3b-be49-421b-90c7-5288ab266a5b']",2,,,,,,,,,,,,,,,,,Sevilla,213,00:00:02.102,Carry,,2007/2008
,,,,"[49.2, 23.7]",,,,,,,,,,1.814782,,,,,,,,,,,1d913eb7-eea1-4e1c-bc15-e0e4f95227a7,1784,,"[49.4, 23.5]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adriano Correia Claro,22102.0,Left Back,123,Sevilla,213,"['26a7ac5c-7bd5-4fa9-9f01-1e81588df521', '802244a9-f6ae-4e31-88d8-857a3af3e2b1']",3,,,,,,,,,,,,,,,,,Sevilla,213,00:00:03.676,Carry,,2007/2008
,,,,"[35.5, 33.1]",,,,,,,,,,0.622207,,,,,,,,,,,9ae927a7-c7a9-4736-bdbb-9b0d2098c312,1787,,"[34.0, 33.1]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivica Dragutinovic,25952.0,Left Center Back,123,Sevilla,213,"['b4092536-aa3d-4cff-9d51-9b424091628d', 'f0ffa122-9d09-4560-9fe6-188828b2ead9']",6,,,,,,,,,,,,,,,,,Sevilla,213,00:00:06.760,Carry,,2007/2008
,,,,"[32.6, 59.0]",,,,,,,,,,1.992665,,,,,,,,,,,757934e7-52cb-4e2d-9273-3d2b968b01b9,1790,,"[30.3, 56.5]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Julien Escudé,26018.0,Right Center Back,123,Sevilla,213,"['14c35d91-9c29-40ea-b3e8-b76391964e81', 'afa80f09-2921-4e37-b142-e2eafc1a9832']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:00:08.874,Carry,,2007/2008
,,,,"[38.4, 71.7]",,,,,,,,,,2.607107,,,,,,,,,,,1879b619-1ca2-475f-bfd3-f952ed3bce7e,1793,,"[41.9, 75.4]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,123,Sevilla,213,"['56babecc-b19c-4bab-a1e3-be1db059c789', 'd102d964-7df0-42fc-9679-d4a457963e5d', 'f7a1d037-110d-4d52-ba24-2342724dc1d3']",12,,,,,,,,,,,,,,,,,Sevilla,213,00:00:12.198,Carry,True,2007/2008
,,,,"[62.7, 55.3]",,,,,,,,,,0.08,,,,,,,,,,,099da332-d70c-4954-b6eb-3958f61ab044,1797,,"[62.7, 55.3]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Frédéric Oumar Kanouté,25960.0,Right Center Forward,123,Sevilla,213,"['3f866943-f2ac-45d2-8820-c153bbf30cb0', 'c037bb0a-0dbd-44ae-9664-ddeceab7737c']",16,,,,,,,,,,,,,,,,,Sevilla,213,00:00:16.459,Carry,,2007/2008
,,,,"[54.8, 21.6]",,,,,,,,,,1.327308,,,,,,,,,,,6681d42a-a0d5-4def-bf34-9bfdd7f31542,1801,,"[52.3, 23.0]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gabriel Alejandro Milito,25919.0,Left Center Back,123,Sevilla,213,"['5b2b2b17-5976-4992-bd6b-8d390b825c7e', '8bc36247-0b1e-4e55-857c-ee13384dc1ff']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.219,Carry,,2007/2008
,,,,"[38.0, 77.1]",,,,,,,,,,0.198524,,,,,,,,,,,8cf2a281-d0f7-4e93-828f-3e5d28fabdeb,1810,,"[38.0, 76.5]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,123,Sevilla,213,"['874aa869-be36-4044-b29c-24646eeaa737', 'cb6c4d88-48e8-4f33-a1b6-2bd56b5be84f', 'ffac838a-6273-43e9-98d7-07dcb698924e']",37,,,,,,,,,,,,,,,,,Sevilla,213,00:00:37.816,Carry,True,2007/2008
,,,,"[55.8, 76.3]",,,,,,,,,,0.08,,,,,,,,,,,eafbe306-9b0d-41bb-bb90-96d20a1a976e,1813,,"[55.6, 76.5]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jesús Navas González,6821.0,Right Midfield,123,Sevilla,213,"['b6c84eea-2d13-4579-afbd-29a876a3867e', 'cefa6b88-914a-4ca2-bdd8-d5325846439b']",39,,,,,,,,,,,,,,,,,Sevilla,213,00:00:39.293,Carry,,2007/2008
,,,,"[48.8, 69.2]",,,,,,,,,,0.08,,,,,,,,,,,7fd4db45-faa5-4e42-a3d6-81057d402096,1816,,"[48.8, 69.2]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,123,Sevilla,213,"['2f7b5d5d-e53c-4e0d-a438-f0a1a2ff7657', 'a6d51827-9415-49fc-82fb-217ed02efaeb']",39,,,,,,,,,,,,,,,,,Sevilla,213,00:00:39.886,Carry,,2007/2008
,,,,"[90.1, 5.4]",,,,,,,,,,1.609806,,,,,,,,,,,a5faac52-5655-4b36-b459-5300d2006a49,1821,,"[82.0, 8.5]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,123,Sevilla,213,"['20dab9d5-5dd8-4c3a-bb6b-ccf7fc28aeec', '2de253b1-abbf-4bed-9ac8-69170173fc10', '86978125-2247-4f0c-9a2b-dbe151c5a77a']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.605,Carry,True,2007/2008
,,,,"[26.8, 75.4]",,,,,,,,,,1.009508,,,,,,,,,,,88a0ebe4-f10c-43b6-9bea-54babb9e359d,1825,,"[30.9, 75.6]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christian Bjørnshøj Poulsen,20150.0,Left Center Midfield,123,Sevilla,213,"['b3b10824-2a5b-40e3-b3a7-5225e82087a3', 'e2caa35a-6132-4768-982e-b97786c45dd8']",47,,,,,,,,,,,,,,,,,Sevilla,213,00:00:47.214,Carry,,2007/2008
,,,,"[29.3, 71.9]",,,,,,,,,,0.080018,,,,,,,,,,,e87df4e2-9601-4a34-a5d5-3ee3f8ea749b,1830,,"[29.3, 71.9]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Bjørnshøj Poulsen,20150.0,Left Center Midfield,124,Sevilla,213,"['56ccc591-50d0-40d0-a70c-49b8da18c2c8', '8de29ff2-ce4d-4350-825d-2e855abac523']",55,,,,,,,,,,,,,,,,,Sevilla,213,00:00:55.093,Carry,,2007/2008
,,,,"[31.5, 77.3]",,,,,,,,,,0.503128,,,,,,,,,,,e7c00b2e-9302-45eb-97f8-629834a6ee4c,1833,,"[31.7, 77.5]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,124,Sevilla,213,"['c97d289e-a252-4b87-8c10-0b984df16736', 'cdd6b0b7-53c0-4d90-8b2a-fc6988c1a615']",56,,,,,,,,,,,,,,,,,Sevilla,213,00:00:56.224,Carry,,2007/2008
,,,,"[43.8, 70.0]",,,,,,,,,,0.0546,,,,,,,,,,,193ff921-b9c8-4058-bfd1-b479b62dc9e5,1836,,"[43.8, 70.0]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Right Center Forward,124,Sevilla,213,"['2ee2aa5f-e9f5-4c52-9ba2-2104f06aa857', '3368d265-78d9-4032-afd7-5c175d97b18e']",57,,,,,,,,,,,,,,,,,Sevilla,213,00:00:57.949,Carry,,2007/2008
,,,,"[38.2, 70.2]",,,,,,,,,,2.158886,,,,,,,,,,,d70c0e95-e7a9-4ad9-a698-af59d111fe4e,1839,,"[33.6, 68.8]",69146,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Bjørnshøj Poulsen,20150.0,Left Center Midfield,124,Sevilla,213,"['62b43b67-d0cb-48e7-8d54-fd9c80ade23e', '69eb7fa0-0821-48f1-83fd-310c1ed08578', '86ced216-0177-4a6f-b0b9-bf283909f075']",58,,,,,,,,,,,,,,,,,Sevilla,213,00:00:58.729,Carry,True,2007/2008
,,,,"[61.9, 70.9]",,,,,,,,,,0.021000002,,,,,,,,,,,01f09d28-c276-4a85-9d78-4368c0c4cb55,1845,,"[61.9, 70.9]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Right Center Forward,125,Sevilla,213,"['15f90d74-276a-44d7-982a-c8b2b30cdb89', 'c093305c-87b0-4806-a588-76ca62db44ac']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:01:09.609,Carry,,2007/2008
,,,,"[41.1, 58.8]",,,,,,,,,,0.08,,,,,,,,,,,d1af71bf-2198-4b75-a30e-43c008f628b2,1852,,"[41.1, 58.8]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Bjørnshøj Poulsen,20150.0,Left Center Midfield,125,Sevilla,213,"['69f6d871-873c-4fa8-a9d7-6f7212bc0121', 'ad4609f2-1ffe-4c22-970e-1155f6c2004c']",14,,,,,,,,,,,,,,,,,Sevilla,213,00:01:14.704,Carry,,2007/2008
,,,,"[54.8, 58.4]",,,,,,,,,,2.704686,,,,,,,,,,,59dafe33-a58f-4902-aa40-269eab680d8e,1859,,"[53.6, 60.9]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Bjørnshøj Poulsen,20150.0,Left Center Midfield,125,Sevilla,213,"['4f9f7174-6368-4002-921e-74dc18e3f3da', '5147d276-66a2-4495-8d07-0df1d7a5fd55', 'b2a5d57e-10f8-4456-967a-04e5f78c56a0']",19,,,,,,,,,,,,,,,,,Sevilla,213,00:01:19.192,Carry,True,2007/2008
,,,,"[53.6, 75.0]",,,,,,,,,,0.808677,,,,,,,,,,,d2f36496-79e6-4a10-9e14-3e4be128db70,1864,,"[53.1, 73.1]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,125,Sevilla,213,"['6605965a-92b5-4980-a92e-5925f7393b46', '7a53f856-ebc6-43f6-a274-5dd55d30b1cb', '99d40354-4337-4a72-a477-36c19120f65c']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:01:23.059,Carry,True,2007/2008
,,,,"[65.0, 75.8]",,,,,,,,,,0.08,,,,,,,,,,,7451185d-a854-47d5-8743-7149d160abd2,1868,,"[65.0, 75.8]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Midfield,125,Sevilla,213,"['137526e6-56e3-4216-a438-56d527909e16', '42261300-b1c5-4199-82c8-484746918fac']",24,,,,,,,,,,,,,,,,,Sevilla,213,00:01:24.817,Carry,,2007/2008
,,,,"[51.0, 6.2]",,,,,,,,,,1.080256,,,,,,,,,,,fe1224aa-a16d-43f0-9213-37c2c7c64488,1871,,"[51.0, 5.4]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,126,Barcelona,217,"['65cf3148-a535-49b5-8304-df24c48307a7', '6ed79f36-b562-4d76-86a0-49f204b0019c', 'cc7f710a-e701-41a1-8ed0-6166a0db71c3']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.576,Carry,True,2007/2008
,,,,"[57.1, 28.6]",,,,,,,,,,2.641185,,,,,,,,,,,a4dca76c-6ad4-4f01-92d5-671034fe7299,1875,,"[50.8, 19.5]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,126,Barcelona,217,"['566cf5e1-5b2e-4bae-91b0-51afa77e2a13', '7e2ebf17-12a0-417b-877e-0e037716246f']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.341,Carry,,2007/2008
,,,,"[66.4, 45.5]",,,,,,,,,,2.595827,,,,,,,,,,,564938a5-345b-4496-925c-4ec654681df0,1878,,"[65.2, 31.3]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Right Center Midfield,126,Barcelona,217,"['6a75ec4d-3a2a-4215-9220-91e2055d7d92', 'd32a1bef-42d1-479f-95cd-61c11f9b856a']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.808,Carry,,2007/2008
,,,,"[60.6, 14.8]",,,,,,,,,,2.399966,,,,,,,,,,,292ea7ff-41f6-4a20-bf7b-295e51ead906,1882,,"[43.2, 16.0]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,127,Sevilla,213,"['0f8bedfa-d6dd-43e7-ae1a-89e183e9d2bc', 'fe2faed8-0ea2-423f-a8ba-416209b24a8e']",34,,,,,,,,,,,,,,,,,Sevilla,213,00:01:34.750,Carry,,2007/2008
,,,,"[75.0, 32.4]",,,,,,,,,,0.131419,,,,,,,,,,,97cca2d6-37ea-46c2-aa89-2ee22a3f7601,1886,,"[70.4, 31.8]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luís Fabiano Clemente,25943.0,Left Center Forward,127,Sevilla,213,"['03169d3f-647a-49e5-a408-e93bda094eb7', '3b994f80-8896-4d21-88b3-ca5e042fe5bf', '8b6e8719-6663-45a1-812c-a928d19320fa', 'dc2f73b1-c221-43d0-8c50-1ec28c1030b0']",38,,,,,,,,,,,,,,,,,Sevilla,213,00:01:38.577,Carry,True,2007/2008
,,,,"[94.5, 26.8]",,,,,,,,,,2.711899,,,,,,,,,,,5613937f-0642-4236-af54-3ac3de3eb960,1889,,"[75.0, 32.4]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luís Fabiano Clemente,25943.0,Left Center Forward,127,Sevilla,213,"['3b994f80-8896-4d21-88b3-ca5e042fe5bf', '67e16ee4-2235-4c90-8334-99f8d7b4506e', '8b6e8719-6663-45a1-812c-a928d19320fa', 'dc2f73b1-c221-43d0-8c50-1ec28c1030b0', 'e6e4410b-2793-4e5e-92fe-b7514bac6e6c']",38,,,,,,,,,,,,,,,,,Sevilla,213,00:01:38.708,Carry,True,2007/2008
,,,,"[112.8, 7.7]",,,,,,,,,,3.07731,,,,,,,,,,,f97b051e-cf61-4cf2-a687-eed456b3d364,1894,,"[100.7, 5.6]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Ángel Capel Trinidad,24683.0,Left Midfield,127,Sevilla,213,"['4246cf37-8c8f-469f-8fca-acef0a65b870', '69e72ddc-9c1f-4f89-a8bb-a1cab66e2fff', 'bbf49e7e-528c-4b07-b51a-fbb69c823ddb']",44,,,,,,,,,,,,,,,,,Sevilla,213,00:01:44.061,Carry,True,2007/2008
,,,,"[8.9, 57.5]",,,,,,,,,,0.682496,,,,,,,,,,,3d68a338-cb72-48ae-9175-ccfea3491e63,1902,,"[5.7, 56.1]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,128,Barcelona,217,"['060d64e6-a363-49db-a43d-a49644e4f64b', '9ed297c9-90ac-4151-b311-70a55cdb3682']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.015,Carry,,2007/2008
,,,,"[37.3, 62.9]",,,,,,,,,,2.273955,,,,,,,,,,,cec98169-d91e-40ed-860a-8952d6231f76,1905,,"[24.6, 59.0]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,128,Barcelona,217,"['03331760-b1d1-4f35-9edf-27c49f84f86e', '337c18ea-bf0d-4697-95c4-dfab410224d6']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.501,Carry,,2007/2008
,,,,"[48.7, 46.1]",,,,,,,,,,1.609852,,,,,,,,,,,2d6a27e3-1471-4ae9-9a07-e386b5819a9f,1908,,"[39.4, 51.3]",69146,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,128,Barcelona,217,"['2a05e51f-9d52-4fb3-a00b-6339946d8d57', 'e4906bf5-315b-401b-a957-dbf84e3db120']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.554,Carry,,2007/2008
,,,,"[86.6, 9.5]",,,,,,,,,,4.583275,,,,,,,,,,,fa37bc9c-e7a7-4e3b-ab88-26a432fab3fb,1911,,"[71.0, 5.4]",69146,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,128,Barcelona,217,"['65271fd6-5c17-4916-b5fc-e498f47f65f4', '9d201cc0-4d63-4a69-837e-4c3988354a6a']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.669,Carry,,2007/2008
