50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[64.3, 37.9]",,,,,,,,,,,,,0.040041,,,,,,,,,,,,e2e1dee8-2f27-4e9f-9dd6-f217e920221e,531,,"[64.3, 37.9]",69254,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,"['9201f4bf-ce3a-408b-adb0-7d8ad70a2efb', 'bb2de09f-2626-4f7c-8c3d-125a9dba102d']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:40.188,Carry,,2009/2010
,,,,,"[69.1, 23.4]",,,,,,,,,,,,,1.382209,,,,,,,,,,,,2000a4b0-be6a-496a-8a6d-645002fc2bc2,534,,"[70.6, 24.5]",69254,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,26,Barcelona,217,"['02680f46-3cbc-40da-afbf-60e95e7e0205', '249a4c9c-1c85-45e8-806f-5e1339ab8321', '4a691f03-13cc-4c51-baa2-c4f629677bc7']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:41.087,Carry,True,2009/2010
,,,,,"[17.7, 46.1]",,,,,,,,,,,,,9.124728,,,,,,,,,,,,5bb04ea6-b355-4425-b02f-45ceb4b5eb1a,543,,"[7.6, 36.8]",69254,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,27,Racing Santander,1217,"['98e90caa-2fdb-4ec6-a9c8-cb7f401d8f76', 'c98fad00-d4b0-4249-be8a-8e5ad499ac38']",47,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:12:47.510,Carry,,2009/2010
,,,,,"[80.2, 68.2]",,,,,,,,,,,,,1.1709011,,,,,,,,,,,,fc1c9db3-6335-484a-9412-2b824c94fdb0,548,,"[75.6, 69.4]",69254,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Jesús Arana Rodríguez,26665.0,Right Midfield,27,Racing Santander,1217,"['6361c71c-b47e-489f-92af-ea7b49839341', '7ca1ad63-350b-485c-b081-1e36d1a882e0']",1,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:13:01.339,Carry,,2009/2010
,,,,,"[45.8, 29.4]",,,,,,,,,,,,,3.463399,,,,,,,,,,,,aa428fbb-9d69-4cd9-956b-5029a9c14aed,552,,"[39.5, 16.7]",69254,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Barcelona,217,"['9793ee43-50a6-47f2-9f9c-47f036949695', 'f406fefa-e211-484c-8207-119e75bdf46c']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.075,Carry,,2009/2010
,,,,,"[55.4, 46.1]",,,,,,,,,,,,,1.943333,,,,,,,,,,,,2ab4c213-92c7-4c38-8a94-f19365466b39,555,,"[50.9, 41.7]",69254,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,28,Barcelona,217,"['c09130dc-fdd5-45d7-abb4-0bb33c4e74c9', 'ea242bda-a56b-4d9a-ab9f-701a4763f6e3']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.271,Carry,,2009/2010
,,,,,"[88.6, 46.8]",,,,,,,,,,,,,1.8606,,,,,,,,,,,,809ee1b4-c7db-4238-9501-9c7ab07b32dc,559,,"[83.1, 57.6]",69254,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,28,Barcelona,217,"['03d6dc68-a974-40ac-bc3f-9a99c61523a2', '34962232-c980-489a-b7ed-d5f1d387abbe', 'c6e01eef-2882-4785-8d23-604491b89bf1']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:10.830,Carry,True,2009/2010
,,,,,"[96.5, 35.9]",,,,,,,,,,,,,0.548413,,,,,,,,,,,,913511ed-d2aa-41da-80c5-72d26d8e7117,562,,"[90.6, 36.6]",69254,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,28,Barcelona,217,"['1dbe4d9d-4fc6-45c8-a264-151848dc6108', '88e3afd1-c9d7-4b77-9a70-94035e6520e4']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:13.831,Carry,,2009/2010
,,,,,"[102.0, 25.5]",,,,,,,,,,,,,0.119973004,,,,,,,,,,,,00ab0316-7e7c-4401-984c-66e91e4a6be8,565,,"[102.0, 25.5]",69254,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,28,Barcelona,217,"['0346d7d7-33f9-4bb8-aa13-0a4c1dec5752', '993b77fe-b157-4cbc-b69e-664075addd03']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:15.140,Carry,,2009/2010
,,,,,"[91.8, 31.1]",,,,,,,,,,,,,1.053899,,,,,,,,,,,,91f942f9-6f41-4709-95b0-1a76d6215ad0,568,,"[91.8, 30.6]",69254,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,28,Barcelona,217,"['4295504a-a350-41ec-ac97-dcf69efce5b1', '65eca420-dc8e-4c4e-8574-6ccddb6bc33f', 'f99891bc-074a-47d6-858a-7813832c042e']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:16.435,Carry,True,2009/2010
,,,,,"[114.0, 9.5]",,,,,,,,,,,,,0.254044,,,,,,,,,,,,37a5d953-1d4d-44a1-85f7-34f6dc0d3b3d,594,,"[114.8, 9.9]",69254,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Serrano Rodriguez,26137.0,Left Midfield,33,Racing Santander,1217,"['7998b9be-be47-492a-bd3a-3f3aa8ef44e3', 'b1916bed-9443-4bb0-af70-420c7b84656b', 'c2d4054c-a584-41ae-ada8-5750810f1611']",46,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:15:46.693,Carry,True,2009/2010
,,,,,"[48.7, 39.1]",,,,,,,,,,,,,0.843581,,,,,,,,,,,,87885ee4-6bfa-453e-a964-9c9fc61ea694,610,,"[48.7, 40.2]",69254,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,37,Racing Santander,1217,"['1a8307c4-b4bc-4d0e-910d-e7f7643afe92', 'f0df77b0-80ab-49c0-8dac-17c93668bca1', 'feed799f-763c-4a2c-ad71-87fce0aaf83d']",3,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:03.904,Carry,True,2009/2010
,,,,,"[63.9, 31.7]",,,,,,,,,,,,,2.498103,,,,,,,,,,,,17d9268e-ddf1-4b66-8b37-82d0c50af347,614,,"[50.4, 23.9]",69254,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,37,Racing Santander,1217,"['59013999-08f2-4140-a280-eee466a232d5', 'b3d3b53e-7bd5-4741-bcce-c289a36b3a7e']",5,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:05.848,Carry,,2009/2010
,,,,,"[108.6, 71.6]",,,,,,,,,,,,,1.4455,,,,,,,,,,,,c4430e74-e356-465a-9cea-8abed82c073b,617,,"[97.0, 73.3]",69254,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Jesús Arana Rodríguez,26665.0,Right Midfield,37,Racing Santander,1217,"['105d38ac-4b6f-4563-b898-1696ea6ab398', '8922914d-0c61-44b5-8685-ae25b745f0f6', 'dd3fe938-fd85-4ad2-9e06-66e2644964b2']",11,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:11.308,Carry,True,2009/2010
,,,,,"[30.1, 7.7]",,,,,,,,,,,,,0.2,,,,,,,,,,,,3ee48569-5ea2-4c81-9b89-f6d82faf00cd,624,,"[30.1, 7.7]",69254,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,38,Racing Santander,1217,"['5cf2b620-ced2-4358-8290-c3359b486d98', '70138bbb-a941-40f5-bb61-020eb4f25b72', 'fcd88b0a-e035-4a0d-971f-b09380b5dabb']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:56.271,Carry,True,2009/2010
,,,,,"[43.3, 4.2]",,,,,,,,,,,,,1.4807,,,,,,,,,,,,308804d6-5a02-4d77-bb0a-feebc037d2af,627,,"[30.1, 7.7]",69254,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,38,Racing Santander,1217,"['5cf2b620-ced2-4358-8290-c3359b486d98', 'aefa4a09-e5cd-4adb-b715-d7e004b55fb4', 'fcd88b0a-e035-4a0d-971f-b09380b5dabb']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:56.471,Carry,True,2009/2010
,,,,,"[20.3, 44.8]",,,,,,,,,,,,,1.4282,,,,,,,,,,,,fd2ad76d-6b8d-4cfc-9b7e-543615dfe889,631,,"[20.3, 44.8]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Rodríguez Martínez,26070.0,Goalkeeper,38,Racing Santander,1217,"['d55247d3-fed6-4762-b778-0cd38c4dacda', 'db0e06e6-fb15-4427-b102-34b6daab283c']",2,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:02.820,Carry,,2009/2010
,,,,,"[30.9, 21.8]",,,,,,,,,,,,,0.367856,,,,,,,,,,,,410e717f-c230-489b-bc90-d127ce497dfc,634,,"[36.0, 22.2]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,László Sepsi,26597.0,Left Back,38,Racing Santander,1217,"['566475df-ab98-4269-b4f1-1a99598bfe23', 'bb7dd854-2308-42c9-880f-73a9e8bf5dd6']",6,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:06.011,Carry,,2009/2010
,,,,,"[47.6, 43.6]",,,,,,,,,,,,,2.4407,,,,,,,,,,,,63edd5aa-bc39-4eaa-b692-03634cf57718,641,,"[48.9, 52.1]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henrique Adriano Buss,25358.0,Right Center Back,38,Racing Santander,1217,"['60ced150-5f4a-449d-85ca-f2e89d17b69c', 'c4ddcde6-bfcb-4d7c-866b-df2ff9f159f7']",15,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:15.725,Carry,,2009/2010
,,,,,"[40.6, 28.7]",,,,,,,,,,,,,0.3696,,,,,,,,,,,,e5b59210-a770-4720-920a-e13e616d80a0,644,,"[40.6, 28.7]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mogammat Nasief Morris,26642.0,Left Center Back,38,Racing Santander,1217,"['9b97485f-dcc1-4512-8e18-8006f04472e7', 'c7b36309-53eb-419b-bd0b-e5ce69c4b6a9']",19,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:19.281,Carry,,2009/2010
,,,,,"[55.7, 9.9]",,,,,,,,,,,,,1.840308,,,,,,,,,,,,345063e1-1fb9-4814-bea1-078620b62a68,647,,"[46.5, 13.9]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,László Sepsi,26597.0,Left Back,38,Racing Santander,1217,"['262edb03-98eb-4b9a-80c6-f8954a156e0f', 'ee24796e-4091-447a-878b-95d55fe9df7b']",21,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:21.268,Carry,,2009/2010
,,,,,"[64.4, 3.5]",,,,,,,,,,,,,1.327509,,,,,,,,,,,,12b61906-715b-4a48-b641-17590428b01f,650,,"[61.6, 2.2]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Serrano Rodriguez,26137.0,Left Midfield,38,Racing Santander,1217,"['1052e0da-ae88-4c01-8165-3ca884f99364', '5c672dcd-6592-4f1b-a85b-a9d6718a03f9']",24,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:24.186,Carry,,2009/2010
,,,,,"[79.6, 18.6]",,,,,,,,,,,,,0.905938,,,,,,,,,,,,f485fb8d-43da-4fc4-a012-469dc69416cd,653,,"[79.6, 18.6]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Manuel Munitis Álvarez,19577.0,Right Center Forward,38,Racing Santander,1217,"['38760159-c900-425a-bd8a-48f1434d321a', '7027b56d-b3d3-4c16-9bef-dbc50865e41e']",26,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:26.437,Carry,,2009/2010
,,,,,"[83.8, 27.7]",,,,,,,,,,,,,1.087191,,,,,,,,,,,,020ce5f6-576c-4b3c-8ca7-00e7992a631f,659,,"[83.9, 25.3]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Manuel Munitis Álvarez,19577.0,Right Center Forward,38,Racing Santander,1217,"['6ac5fa64-5066-4af9-a359-1c30fe45f18c', '78d728e4-fc7c-45f9-8d2b-29abc0363a9d']",29,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:29.023,Carry,,2009/2010
,,,,,"[16.0, 34.3]",,,,,,,,,,,,,1.076191,,,,,,,,,,,,555a2fa8-0aeb-45ac-8bc0-d685a742be8e,663,,"[12.6, 33.8]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,39,Barcelona,217,"['c7727a4d-d9b8-411c-810f-d9ef246d860e', 'e0c77ae3-b039-44c9-9424-eedfe86e9a82']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.297,Carry,,2009/2010
,,,,,"[23.4, 21.9]",,,,,,,,,,,,,2.802661,,,,,,,,,,,,507d5035-3465-45de-86d9-043c1362357f,666,,"[16.0, 30.0]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,39,Barcelona,217,"['b75f605e-07fd-42d8-9e07-0e1ddb28d8fa', 'bb1d9ee0-071a-42ae-812a-6506a599526a']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:35.573,Carry,,2009/2010
,,,,,"[21.9, 40.4]",,,,,,,,,,,,,1.185532,,,,,,,,,,,,9d6677e8-5e36-45f2-ac3f-708d9cd205fa,669,,"[20.0, 38.1]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,39,Barcelona,217,"['7c550126-d1ab-4a1b-b1db-a364000931bf', 'd6c566a4-296c-41ed-b8e5-c7a2d44ac739']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.064,Carry,,2009/2010
,,,,,"[34.6, 68.0]",,,,,,,,,,,,,1.697289,,,,,,,,,,,,2aaaee78-3007-430d-ad6b-69e95ac90f1e,672,,"[30.1, 68.0]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,39,Barcelona,217,"['458a468d-dec7-4ab2-9cc1-7ad08a3e1933', 'a8980d1f-8dbf-47fe-9851-15317f3646aa']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:42.755,Carry,,2009/2010
,,,,,"[47.8, 54.0]",,,,,,,,,,,,,5.03184,,,,,,,,,,,,5ee36c51-d5ac-475d-8f81-325c45f83aac,675,,"[36.3, 52.3]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,39,Barcelona,217,"['1feb411f-2ae5-45e5-b9cc-c5de595361c2', '2ca91fdf-2a9e-45dd-8c0d-ca886c5643b6']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:45.331,Carry,,2009/2010
,,,,,"[62.8, 66.9]",,,,,,,,,,,,,2.05905,,,,,,,,,,,,2bc0e4cb-4151-4eb8-a6bf-e43dc236a8d7,678,,"[59.0, 66.3]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,39,Barcelona,217,"['b1c97d93-104d-452d-9a1b-8c4c9a5cedba', 'b4644675-c66f-442e-8c0c-d59c92421293', 'ee304fd1-9da9-41a1-8858-7f72ce0d87cf']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.807,Carry,True,2009/2010
,,,,,"[69.4, 72.2]",,,,,,,,,,,,,1.351727,,,,,,,,,,,,ff3c2e51-303a-450e-bd45-b4c5faded9fd,684,,"[65.1, 69.2]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,39,Barcelona,217,"['4494dc86-4dbc-49c6-8730-af2c251599a7', '7f62fe08-4657-4733-9975-9b63a6bf050b']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:55.933,Carry,,2009/2010
,,,,,"[78.9, 42.7]",,,,,,,,,,,,,0.89530003,,,,,,,,,,,,bb7a4564-0fbe-4cf5-98f7-b200097f6d12,688,,"[73.6, 44.6]",69254,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,39,Barcelona,217,"['75c8ac7a-c709-4c7d-8a12-b460ca95c6db', 'aaca494b-626b-4be6-beaa-2d10c484dfb8', 'e254b84a-e03f-43f6-b317-597dd8c936fe', 'fbe7063b-a49e-429a-8b9d-e6b3491a0247']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:58.452,Carry,True,2009/2010
,,,,,"[105.4, 60.9]",,,,,,,,,,,,,1.29375,,,,,,,,,,,,6ba3cf7a-8175-4b82-bff3-fabc00746a3c,693,,"[104.6, 66.0]",69254,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,"['039d8c49-28cd-4dd4-8776-ebe8f9e95b04', '1bc4ab75-5899-4337-a219-f8ddb8cb3b78']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:57.095,Carry,,2009/2010
,,,,,"[114.6, 51.4]",,,,,,,,,,,,,1.35729,,,,,,,,,,,,5d00a810-72f8-4522-be7c-8b983564bfe1,711,,"[108.5, 55.6]",69254,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Zlatan Ibrahimović,3672.0,Center Forward,42,Racing Santander,1217,"['9d9b0fc7-8ab3-4dd4-9f37-d294d63383f3', 'b011daee-05d3-40ec-94ae-78639e74a7b3']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.800,Carry,,2009/2010
,,,,,"[11.2, 53.1]",,,,,,,,,,,,,0.932,,,,,,,,,,,,22e4d2f3-a1c8-482d-9016-4b148dfb90f6,717,,"[11.2, 53.1]",69254,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pablo Pinillos Caro,25889.0,Right Back,42,Racing Santander,1217,"['889e4970-2f58-4ebc-b386-52bf6a15faa9', 'f2f1f0e1-6d32-4c13-9ce3-78834a3d7a34']",55,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:55.420,Carry,,2009/2010
,,,,,"[31.1, 57.1]",,,,,,,,,,,,,0.912039,,,,,,,,,,,,d7b19fe8-a380-4ed3-bcee-4faad3a59d6f,725,,"[28.8, 54.0]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Henrique Adriano Buss,25358.0,Right Center Back,42,Racing Santander,1217,"['117c6dee-ae5b-4cfd-bf7d-d83c83bfa218', '7c455763-4ba5-4fa6-ba41-5c4855dea9bc', 'cc1ffe09-9a8b-45c8-b459-444a9631685e']",2,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:21:02.037,Carry,True,2009/2010
,,,,,"[76.6, 20.3]",,,,,,,,,,,,,3.0872,,,,,,,,,,,,3c00af14-da03-4bf3-bd26-154ea5e2911c,731,,"[71.1, 21.3]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,43,Barcelona,217,"['7764ff53-5a58-4ed3-9ae4-db46457c27cb', '9a224fdd-f30e-4c15-b0e8-9fa0d9c3cb47']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:06.218,Carry,,2009/2010
,,,,,"[72.3, 5.9]",,,,,,,,,,,,,2.002943,,,,,,,,,,,,dfb439ed-615e-41fb-8ce0-2cd7d042ea04,734,,"[71.3, 6.1]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,43,Barcelona,217,"['668370f7-33be-4a8f-948d-49ebb7743071', 'ad7c916f-c067-458e-8357-d3bb75243f33']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.646,Carry,,2009/2010
,,,,,"[67.5, 22.8]",,,,,,,,,,,,,1.378027,,,,,,,,,,,,5e55832d-1bdb-4765-9e92-630c874652ef,737,,"[67.5, 16.2]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,43,Barcelona,217,"['6c26cf47-b409-4d73-80e5-c3781feee9b3', 'b458b654-8d8c-4735-86a6-87f71d4826b2', 'fad0d8ad-c3a7-406b-8b3f-0d89aae34705']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:13.517,Carry,True,2009/2010
,,,,,"[53.3, 60.5]",,,,,,,,,,,,,0.703282,,,,,,,,,,,,e7a39b4c-e44e-431d-889c-56896f53a08e,741,,"[53.3, 58.6]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Barcelona,217,"['bd8e8234-7309-4f0c-b3af-81c4f2b25ea1', 'c1a34859-5cf9-4d0b-bde1-ecb6ea26ed5b']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:17.016,Carry,,2009/2010
,,,,,"[69.8, 56.1]",,,,,,,,,,,,,3.143074,,,,,,,,,,,,38e02cf6-6038-4b87-a5fb-f743290c8633,744,,"[68.3, 56.7]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,43,Barcelona,217,"['0bdb69c8-8a8a-40b0-8a90-677cf00a4850', 'cdb43957-9f71-4dfc-a4d8-3ea02ac9c2b4']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:18.819,Carry,,2009/2010
,,,,,"[76.2, 31.1]",,,,,,,,,,,,,1.494186,,,,,,,,,,,,066f8852-1ece-4348-82d0-ea1179439f4a,747,,"[72.7, 33.2]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,43,Barcelona,217,"['a5a15164-2c89-48a8-a63c-928780d8f937', 'ed3de468-c92b-4bf7-92bf-fd083e3a041c']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.884,Carry,,2009/2010
,,,,,"[44.6, 47.8]",,,,,,,,,,,,,1.665,,,,,,,,,,,,5df18321-4018-4016-96ad-96c15af61576,752,,"[39.1, 42.7]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Papa Kouly Diop,6867.0,Right Defensive Midfield,44,Racing Santander,1217,"['a3d3c624-1311-4c92-a745-daf0f86fe745', 'af99c2bc-305b-42f5-bdaf-c668c7a5c32e', 'b6119d06-8b87-41d3-b0a8-0914969d6b5d']",26,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:21:26.463,Carry,True,2009/2010
,,,,,"[62.7, 40.8]",,,,,,,,,,,,,0.3123,,,,,,,,,,,,f9f22dd2-0026-44f4-9aea-3aa5b0480bf7,756,,"[62.7, 40.8]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alexandre Geijo Pazos,26182.0,Left Center Forward,44,Racing Santander,1217,"['64694a2b-7e48-4b95-98db-061ea5a7b35a', 'd3303050-008e-4053-88de-e83afdcb042c']",29,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:21:29.207,Carry,,2009/2010
,,,,,"[65.8, 46.3]",,,,,,,,,,,,,2.674653,,,,,,,,,,,,472a4c3d-d578-468e-a0fd-5f0f8bd3c321,760,,"[48.2, 50.8]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,"['18b5500d-7e1f-48ff-ade7-0fbc819d2e48', '719b7991-9a43-4933-82cb-ddbb27ecad1b']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:30.676,Carry,,2009/2010
,,,,,"[62.4, 30.6]",,,,,,,,,,,,,1.658453,,,,,,,,,,,,db95b991-8f73-4d04-a72f-020ff3032abf,763,,"[61.9, 29.4]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,45,Barcelona,217,"['5dafe5cf-df41-4e91-b8c3-d5cc198e6cd9', '9f3cb947-4450-486d-8a89-b930d5d97bd2']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.161,Carry,,2009/2010
,,,,,"[68.5, 43.4]",,,,,,,,,,,,,0.62714,,,,,,,,,,,,b656b7c5-5953-421a-9518-b32969b266d5,766,,"[68.7, 44.0]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,"['4acf2800-82b4-4ca1-95d8-c84f0357b5fc', 'd80abd97-4100-4321-9bba-f9fe9d306e4e']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:36.723,Carry,,2009/2010
,,,,,"[68.7, 24.5]",,,,,,,,,,,,,2.127324,,,,,,,,,,,,c1743fee-1f84-4ef4-b0a4-b61b8b84343d,769,,"[67.0, 28.3]",69254,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,45,Barcelona,217,"['0bffcf05-6ca1-4a91-bc0f-d17a0c167aa0', 'dd4d81d3-eba1-42d6-a048-cc84527ae197']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.752,Carry,,2009/2010
