bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f97480d-61a8-4479-a650-70822f3c2d3c,1512,,,"[69.5, 79.0]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marius Stankevičius,26681.0,Right Back,84,Valencia,207,['41cf018a-8eb7-4cd0-b093-7aeb34fb82fa'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:33:03.692,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f83f8842-a478-447b-93e3-4372122bb447,1515,,,"[85.4, 51.4]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,84,Valencia,207,['376d95e9-de73-4915-9e1e-500355fcf890'],5,,,,,,,,,,,,,,,,,,Valencia,207,00:33:05.597,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd3b9a9-a4e0-4a38-8498-220ccd6ffa7f,1517,,,"[48.0, 16.5]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['cb09a089-13a6-4fc2-9726-abe532a561e9'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:07.337,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c03b9f38-546d-427b-a2c6-94265b56ff91,1521,,,"[62.9, 20.1]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,85,Barcelona,217,['b7222479-9eed-4c7a-b2b5-4592ed21fb6f'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.674,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc1c3874-323c-4dc1-b536-f2abbe4795f3,1532,,,"[89.8, 26.8]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,85,Barcelona,217,['a1d1ee12-7d70-4c55-bf77-aa0753963e1a'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.509,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e802689-dde2-474b-a5dd-624db4cd27a7,1537,,,"[105.3, 45.3]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,85,Barcelona,217,['2bbc6078-933d-4348-aa36-b29c19d42f36'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.744,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a279f71-0e30-4209-bd26-c66320dd60a3,1543,,,"[98.4, 76.9]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,86,Barcelona,217,['268fdbcc-e7e2-47c0-8583-3f7d1956fa16'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.721,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a00d1dac-54f8-4d3e-a6a4-1ab2c90cf3d3,1545,,,"[91.7, 78.3]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,86,Barcelona,217,['1b8e66bc-b684-481d-b99d-c0637684668a'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.196,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6edcc79-de44-4716-9f18-a87d2c8f378d,1548,,,"[90.0, 78.3]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,86,Barcelona,217,['4a4fe9fa-d4e1-4325-85a0-1d642ad7d139'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:29.560,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf0f9f4f-3fd4-4a99-8212-01f53a8b56b1,1551,,,"[81.4, 75.0]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,86,Barcelona,217,['6d01ae13-d991-4a59-9104-70dce97960cd'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.053,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d84920b9-83df-4725-8723-32282b4fc483,1555,,,"[93.2, 65.7]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,86,Barcelona,217,"['209943fc-88ed-4ee5-9f42-969d7f61d8fa', '8ed078de-0c28-4178-95db-3959890750fe']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:34.145,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afe68d9a-2acf-49b9-9905-e73dc65bb2d4,1558,,,"[89.8, 74.1]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,86,Barcelona,217,['1999fbbb-d6c4-4c3b-a33c-0ea3692dac7b'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:37.559,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cc9e1d9-ede4-4cf1-801c-dbd937ae0abf,1566,,,"[48.7, 28.1]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Center Forward,87,Valencia,207,['77a027db-965c-405e-8314-eff31942ea4c'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:33:41.547,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca545b85-3a67-49de-bf4d-fea83c84f4ce,1568,,,"[38.1, 27.9]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,87,Valencia,207,['2ba92368-aab3-49cf-a967-921fa81544a5'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:33:42.350,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687a421-984a-405e-a572-2196cf4603e9,1571,,,"[52.4, 40.9]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Facundo Costa,26728.0,Right Center Midfield,87,Valencia,207,['fb322ec6-ab09-48ba-aaa5-0f510515dbc4'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:33:44.288,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5b8f4a2-7850-4865-83e5-2d7983263114,1576,,,"[66.5, 46.4]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,"['1871f4fa-97ea-4e74-a272-67b8e733f67b', '4734bcf9-74c4-4454-935e-e1ca8d90d7ca']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:46.896,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6769e7d4-7a7b-4400-bac2-65c99b5ddbd0,1580,,,"[77.0, 56.3]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,88,Barcelona,217,"['8daae557-90e4-4d73-b319-5240f6918f5c', 'd4d11364-a298-4848-8052-1edabf5effa7']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:48.598,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a4c2f85-bb26-455c-9650-53b909b584d0,1586,,,"[69.4, 47.2]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,['7d67d129-b685-4829-877f-8b59b68a4b28'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.877,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88082a3d-cf5e-4262-8595-4a7b176419ba,1589,,,"[76.6, 11.9]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Wing Back,88,Barcelona,217,['b10c4a65-ba84-46ca-a185-be1bed3a6491'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.736,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e79f5e5-17a0-439c-aa97-56429edb0588,1592,,,"[103.7, 63.4]",69274,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,88,Barcelona,217,['12e5dcb5-4fb4-4c22-906c-ee5cc17950d5'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.558,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cab5077-706e-4a0c-92f8-15e1a75e18a9,1596,,,"[116.9, 77.9]",69274,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,89,Barcelona,217,['233d747b-eef8-409d-8d33-9763a0e40d7b'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.049,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d053534d-b5eb-4b45-836d-677526e35eeb,1598,,,"[105.8, 77.9]",69274,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,89,Barcelona,217,['0a864a21-1f1b-40ff-988d-3e9e286ea543'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.399,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e4d1c26-4517-43ea-b7cc-1805c292df89,1602,,,"[98.4, 77.5]",69274,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,89,Barcelona,217,['6776e1e1-3e4d-4211-ab24-7f742b55b940'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.303,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936e00f-aeb9-493d-ac22-54249845e90a,1605,,,"[104.1, 57.9]",69274,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,89,Barcelona,217,['18fe56ee-6356-415b-bcb2-799ca164e235'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.184,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f316526a-b8ba-4516-bddd-a409441ff3e0,1608,,,"[113.3, 60.9]",69274,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,89,Barcelona,217,['da08eb2f-2758-4e52-927b-deb944dc3114'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.078,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883bb63f-3408-4d39-b6ce-0fd122fb1122,1617,,,"[59.1, 33.2]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,91,Barcelona,217,['008d685b-527e-4672-868b-c6ce8cf9a816'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.998,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0703df-5c44-4469-894b-70b31eefa3c4,1621,,,"[69.4, 30.0]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,91,Barcelona,217,['03170977-36b1-40cc-88e4-5340e8d2f091'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:15.701,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bf83a84-ed23-4b18-af69-f32a7d2eb78b,1624,,,"[65.4, 24.5]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Wing Back,91,Barcelona,217,['cc2529b0-a093-4cc4-b3b8-74cd157000d7'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.412,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1402487-0281-4db6-9526-89585bbf4bd4,1627,,,"[80.1, 7.3]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,91,Barcelona,217,['bc1cec52-6e57-48e8-aded-5f7be56926d5'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:18.774,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9103de8-cde2-4318-8f23-6c4025c82a04,1630,,,"[82.6, 21.2]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,91,Barcelona,217,['f97ecd68-2ecf-4c85-afb0-91f05203994e'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:22.384,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e186c6a-5665-46f6-a28b-7892b6761f18,1633,,,"[100.9, 5.2]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,92,Barcelona,217,['28c7e46b-6e9d-4048-a3d7-a7f060654a59'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:36.933,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d43dfcb9-211d-4837-88b7-84b7417ba429,1635,,,"[86.2, 4.8]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Wing Back,92,Barcelona,217,['4f58c699-df1d-4b3e-9496-e02475c4d5e6'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:38.439,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335f47c9-783c-4e57-834e-0969a769ed14,1638,,,"[81.8, 26.4]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,92,Barcelona,217,['f44067d7-503a-4d00-998e-763715dfd644'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.392,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330262ea-b71a-43f8-9d28-bbb9f6b640d5,1644,,,"[75.9, 28.1]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,92,Barcelona,217,['e67a014e-2cba-4cf7-95ea-7ae6cadf192e'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:43.962,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b946170-9ca3-4030-9e3b-e10ea7e64cf8,1648,,,"[81.0, 44.3]",69274,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,92,Barcelona,217,['4245e68f-b145-46de-8e2e-81731c8487c8'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.845,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba4d57a6-e357-4997-b495-8e7cc7b44968,1659,,,"[112.7, 68.0]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,['50630dda-275b-463b-b653-21930e3d9e53'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.329,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb95c61a-d2a2-4373-b280-d44662b30eef,1663,,,"[110.6, 77.9]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,93,Barcelona,217,['a1f63b88-ff63-4912-8683-076c2e0583f8'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:09.058,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1bc7503-c7c2-4a85-b55a-20718f089c6f,1666,,,"[107.9, 74.3]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,['1d51101d-a2f5-4eaa-bfe7-c309a3316eb7'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:09.916,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5e4eb9-046c-41eb-bac0-b45d28c50cb5,1669,,,"[104.9, 77.3]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,93,Barcelona,217,['e4f8e3d7-a2d7-4194-adca-27416f543cf4'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.114,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90a0358f-2478-44a1-b27b-c9a413ae090b,1672,,,"[78.9, 76.9]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Barcelona,217,['0d016cc2-8fdc-446c-a158-40117c74fb2d'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.352,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28d0fafd-81fc-4abe-bfb1-e774f5f25289,1676,,,"[78.9, 27.5]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Sánchez Rodríguez,6651.0,Right Wing,93,Barcelona,217,['6fdeaa52-da10-47f9-adcf-61895b3bae80'],18,,,,,,,,,,,,,,,,,,Valencia,207,00:36:18.780,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c619e9ad-7d10-4a49-9906-1ce905723f8d,1680,,,"[34.7, 72.7]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,93,Barcelona,217,['2782d63f-a8bf-4362-a4c8-3495a41a6c4a'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.433,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b6b674d-8db2-40e3-bd0b-354d554c9fda,1683,,,"[37.3, 77.5]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Barcelona,217,['ac53b4a1-bd52-4639-86e6-605def7b9288'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:26.060,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb50ebd-b122-43c8-a415-fe2da0423761,1688,,,"[75.3, 52.5]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,94,Barcelona,217,['e5627a12-68c7-433e-bf37-cae22e02ea22'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.058,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf759c7f-4c90-4a05-a8ef-956373b4e72d,1691,,,"[85.0, 36.3]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,94,Barcelona,217,['50060065-63ff-4322-ac7e-97fb8c020a46'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.516,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ef77c69-e03d-464e-b1fd-ab777e7c6ebf,1694,,,"[111.4, 25.8]",69274,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Wing Back,94,Barcelona,217,['b00cec06-3230-43e4-8e6d-323a2a7054cf'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.457,Ball Receipt*,,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30392a18-0a1d-44a0-aeec-6e8767724b47,1707,,,"[60.2, 24.5]",69274,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,97,Valencia,207,['99acd60e-4a85-45e0-9765-98acaf57a9d9'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:24.537,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b6996b1-c975-49ea-be87-8ec9d26f2b91,1713,,,"[60.0, 69.1]",69274,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marius Stankevičius,26681.0,Right Back,97,Valencia,207,['10c797ae-f4a0-4a13-8ba3-9d8ff4deeea4'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:37:27.135,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae264415-3364-4758-aafe-63ae0fc9b1ea,1716,,,"[68.0, 76.2]",69274,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Center Attacking Midfield,97,Valencia,207,['4ee34e75-336b-4f12-a918-3534638e562e'],28,,,,,,,,,,,,,,,,,,Valencia,207,00:37:28.343,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969b5f2a-5db5-4b8e-be36-408d35fe03e7,1719,,,"[65.9, 62.4]",69274,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,97,Valencia,207,['5500938c-eea6-43d0-95a8-1503af36eea6'],29,,,,,,,,,,,,,,,,,,Valencia,207,00:37:29.682,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8bbe0cc-17a3-4a39-a456-b1ead40b5e2c,1722,,,"[60.8, 67.0]",69274,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marius Stankevičius,26681.0,Right Back,97,Valencia,207,['69bc063c-73b2-4694-be97-28f86055badc'],30,,,,,,,,,,,,,,,,,,Valencia,207,00:37:30.444,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d03f0dac-7cbb-4485-90ee-77dbd95881b7,1729,,,"[35.8, 37.1]",69274,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Back,98,Barcelona,217,['17424270-ec51-4d76-ba45-1201c3fa9144'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.871,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0ae221e-7e15-4a9f-8219-05ea92a86bd0,1732,,,"[8.7, 44.1]",69274,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,98,Barcelona,217,['64980edb-c520-4900-ba96-38782caf4a2a'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:40.417,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5381941a-d8ad-454b-b3ae-2288e20ab394,1736,,,"[28.2, 64.3]",69274,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,98,Barcelona,217,"['d5e3a64b-a45a-466a-bd94-9202cadd5180', 'e1546e1d-4a99-4ca1-833c-0d222e1fcbab']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.700,Ball Receipt*,True,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393ff965-c228-4125-9475-20bf268e886a,1741,,,"[50.5, 75.6]",69274,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,99,Barcelona,217,['315b0033-70c0-4803-9f7d-220f1ee20d39'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.981,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038dd12-a517-4af5-bdc7-c25a4f0334d9,1744,,,"[54.5, 23.5]",69274,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Miguel Moreira da Costa,19454.0,Right Center Back,99,Barcelona,217,"['00ea2182-aad6-49b9-9636-5ac2d0f55f0d', '85aebce0-9bc6-4cb1-a221-e467718857e0']",2,,,,,,,,,,,,,,,,,,Valencia,207,00:38:02.705,Ball Receipt*,True,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b24e9a65-fff4-4dc8-a3f2-25407ffeac7a,1747,,,"[63.6, 5.4]",69274,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing,99,Barcelona,217,['eca80069-b4e2-4c26-bb90-d2bfea7bd33d'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:38:04.473,Ball Receipt*,,2010/2011
