bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.691285,,,,,,,,,,,,,22262af5-96e4-426e-9ffd-ad5b1c133556,3975,,"[108.2, 49.8]",3773497,93,,,,True,-1.5232133,0201ea9b-1589-4919-ada6-211d1821cd68,,,,"[108.8, 37.2]",,High Pass,,12.614278,,,,,Moriba Kourouma Kourouma,39073.0,True,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,176,Barcelona,217,"['56ffc574-064d-4846-94fd-807b2799b611', 'a7d4fd60-a232-416c-a81b-4a81548075f3']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:48:52.682,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf2abd5e-7e94-453b-aadd-91f1e272a263,6,,"[50.4, 44.6]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,2,Barcelona,217,['4bb5ef98-f35a-46a0-86d2-4300f39bdce7'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.544,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c54bed4-49c2-4ced-bf2a-882514690c48,9,,"[43.9, 28.0]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['5f18fc92-4412-47db-80fe-8bb3d78da122'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.175,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379cd38-4dfb-41a0-8762-96f1273bdcb8,12,,"[53.4, 28.6]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,2,Barcelona,217,['f92ab228-1310-448b-83d0-86a44ff555a1'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.735,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78a91b18-ea26-43dc-986f-ea87efad65ff,16,,"[42.5, 23.1]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,"['72073a34-f24c-4f34-a2c7-6727a1549d20', 'f5cd6211-92b3-423b-875d-fd9bc840e50b']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.821,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9497213e-d9e6-48dc-a36f-a4238a5fb251,19,,"[48.6, 7.5]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['0123ab54-c18a-47bf-9382-de9e8f437e6e'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.384,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cb6b08e-bfba-4e44-936c-7cc00e0c0b5b,22,,"[50.3, 17.6]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,2,Barcelona,217,['ca0594c8-1fbd-4fdf-870d-069bd2b53319'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.365,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580e6368-4cdb-4c65-978e-5cebf2ff9849,26,,"[43.0, 9.7]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['087c89a5-75b8-4fc6-a141-f38c965bd67c'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.388,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c51b0b7-933e-4659-a6de-1c5c70384f34,30,,"[22.9, 17.9]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,"['3d7e3773-cdca-41b8-88bd-813b8b57f52a', 'bc773ca2-2935-4491-bc3d-0bc5e02f49f3']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.356,Ball Receipt*,True,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e674afc-e404-4960-a82f-8084291ae13f,33,,"[45.7, 5.5]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro González López,30486.0,Left Wing,2,Barcelona,217,['be4a6df8-bec2-4a89-a75b-a11dc6d6bc0d'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.633,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0bfc413-dd89-4a73-9812-31b22efc2e0b,38,,"[83.1, 63.0]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,2,Barcelona,217,['cafff843-685f-49af-8bc5-1ef2587327a9'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:17.583,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50b4df31-2e6c-43db-886e-c2e5053e2148,41,,"[80.7, 61.7]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Barcelona,217,['2cd777af-32a1-4332-9fbc-a938de06fc63'],18,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:18.276,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1edeadd-f45e-4c2c-9b47-b20284f6e77a,54,,"[86.5, 13.7]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ousmane Dembélé,5477.0,Center Forward,2,Barcelona,217,['a0ae93ed-8c5e-425b-a3c7-a7c4cf457d06'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.405,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469e85c9-a9d4-4e78-b442-2c99c4742a47,58,,"[17.1, 74.4]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Back,3,Real Madrid,220,['8180944b-2b91-47d1-bd61-0c2f2e39f29a'],29,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:29.966,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55fee51c-c7c7-4b22-b488-0097ab50d0d4,62,,"[3.0, 56.5]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,3,Real Madrid,220,['24cb10ee-32f1-435a-8110-4eca0bfefa38'],33,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:33.920,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d890ec36-4dc2-415a-aa78-211737a29a5f,65,,"[56.1, 59.8]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Midfield,3,Real Madrid,220,['d90a5f0e-d282-4306-9f7d-8425b0f422c0'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:36.921,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110a9081-d02f-4156-8852-53c752420dd4,67,,"[71.9, 31.3]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,4,Barcelona,217,['3af9b10a-3a7b-49b4-858f-540fc974891f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.011,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb998298-6462-4d39-b61c-6092577725fa,71,,"[56.0, 16.7]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Barcelona,217,['5e0ff8d4-b084-41cf-8a86-e996b29ffb5d'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.026,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d613840e-0fe3-4fa6-b605-15f212d18eb6,75,,"[60.3, 17.9]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,4,Barcelona,217,['f510af58-8e3d-40d2-8e6b-c6c32f3b7871'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.010,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a44211fe-219f-45f3-ac7e-f2c2185f893d,78,,"[53.1, 60.6]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,4,Barcelona,217,['8f3f5f38-e789-4436-be5a-f11f3addf1b0'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.901,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e86b6200-7d6e-47bf-bbd6-74410c81997e,81,,"[56.3, 53.3]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,4,Barcelona,217,['174e2d2b-807d-48a9-84ca-9fbe08381963'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.457,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4bec987-accb-4fd2-9496-e8f8716a27e8,85,,"[67.8, 47.4]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,4,Barcelona,217,"['9245558a-5884-47f6-bcd3-402fdb13673c', 'bd57d471-aa02-49be-9915-b945b7368da3']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.224,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af2de5bd-3386-4fd9-8e19-43c0758be42a,88,,"[86.1, 49.1]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,4,Barcelona,217,['fb0b3af2-3419-4eb8-a7f9-249e1bce7c63'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.324,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d51c6ea-a408-4e85-8fd4-d7141d0510d9,92,,"[79.2, 53.1]",3773497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,"['53ce11aa-0701-4b0b-8441-cab9a62dc082', '7a7396b5-0e40-4935-a846-3ee3396ef2e0']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.012,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4ee1804-7434-4202-a41c-675e089a6c24,99,,"[84.3, 76.6]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,4,Barcelona,217,['7ced7ebb-2708-455d-8dba-28d8ee605942'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.145,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33c087d9-de24-49bb-9704-5807681d6a45,102,,"[62.8, 67.8]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,4,Barcelona,217,['7e951f73-34e7-4ccb-a42f-1837b51e17ad'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.450,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61da6521-d533-4de4-bc29-2afe257c05d1,105,,"[48.9, 49.1]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Center Back,4,Barcelona,217,['5aa3fbd5-baa9-4b93-94d6-2b40816538ea'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.615,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f72e05d3-004e-4775-81f0-32fd28f86b80,108,,"[56.6, 21.6]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Barcelona,217,['d03b1399-2a0f-403b-9dc3-a0a70cee1dee'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.203,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d72aa792-2a3e-4b23-b045-8f04f9a9889e,111,,"[82.9, 31.8]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,4,Barcelona,217,['2aa37c31-6c4a-4d78-b7aa-f58b2c197bb8'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.563,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e66f19e-1301-4da5-b213-94d50fa1a4b3,114,,"[83.3, 17.4]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Wing,4,Barcelona,217,['417a14f2-78ea-4321-8018-e31bda02942d'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.283,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777d9a5-417f-4d49-8f52-6ce79289d2c8,116,,"[52.4, 52.1]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,4,Barcelona,217,['bbc27705-41d2-4353-8c06-598d01fe01b4'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:17.616,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17cc5686-123c-4320-8570-43b28dc528c6,118,,"[64.2, 20.3]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Barcelona,217,['2038be84-592c-4f25-9879-eef6d230680c'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.473,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59f2e454-1441-4f2e-9330-59c90369a87d,121,,"[67.2, 4.8]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,4,Barcelona,217,['dd8695e0-6e58-4a7b-80f4-017c1e639bbf'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.934,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd1acab9-7c34-415c-93a4-d12b89dc71ae,125,,"[71.9, 12.9]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Wing,4,Barcelona,217,"['529660d9-3963-4382-8844-20f9f42cc519', 'a7b869d7-c90d-4b91-b02c-1fed7189247b']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.664,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f2ac53a-eb0a-4927-87a2-ceed604e06b1,128,,"[62.7, 10.7]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,4,Barcelona,217,['1312e55c-bc15-4b7c-b2af-4f0cca4a0b98'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.863,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190a560-be8e-4c58-bad4-af4656d5fd1b,132,,"[39.7, 29.8]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Center Back,4,Barcelona,217,['ffbff970-eeae-4a0f-8989-68e2c83170b6'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.258,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a39bf404-1d4c-4b13-b0d9-ac31dffb9650,135,,"[11.9, 44.9]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,4,Barcelona,217,['39bf7ab4-c465-4e75-b5d1-99eb5bb6951a'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.353,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aadcbc93-41c8-4719-8d2d-c01eed2046d4,139,,"[56.6, 37.2]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Wing,4,Barcelona,217,['2d814fad-0f5f-47c7-9a14-b32f7da4dfe1'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.322,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac4a830b-a861-4ef8-a9c2-a3b58f990cf7,141,,"[110.6, 42.4]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,4,Barcelona,217,['d40a336a-06dd-423e-acb6-b301bb49fdf0'],39,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:39.846,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eab7e865-8053-462e-b480-000191cdd17d,145,,"[29.6, 50.6]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,4,Barcelona,217,['325b2fef-da88-4882-883c-30a0c54dfb99'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.612,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24b7e8dd-1898-499e-a745-21d94e868da7,149,,"[18.4, 48.6]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Center Back,4,Barcelona,217,['158fa33f-f9b8-428f-acef-b60f1f27c4eb'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.015,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b602d7-c33f-499d-9e82-fb97aa54a95d,152,,"[48.4, 64.3]",3773497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,['78d707b9-375d-41b8-b68f-0055be9c82f7'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.648,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a48f789-35df-4fe4-95c2-ea57af330228,158,,"[41.7, 60.6]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['623a23a4-4c00-4049-ac30-ad33ad8ca3d0'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.795,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e49d464-6e10-4d46-ae27-68315a46097a,160,,"[55.8, 42.7]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,5,Barcelona,217,['fbb0a4d5-cb1f-43d8-981a-265a9a23f0b5'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.598,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c7aaebd-7982-4408-9088-9874f1f54172,163,,"[57.3, 22.6]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['116fad2a-5ef9-48fd-a626-d564c2bfc4ae'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.486,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013df78a-8fbe-4e3b-8e2d-6d96fb2c4546,166,,"[70.0, 8.0]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,5,Barcelona,217,['9179d989-e7d6-48f6-aa89-bcdfa9254144'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.224,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0040403d-39e3-4095-99f2-f16effb320a0,169,,"[70.9, 22.6]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,5,Barcelona,217,['e79ac011-ed04-4b3f-a016-f795ef8860a5'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.687,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915f4843-9a83-42b5-84cf-caa113d6e551,173,,"[55.8, 14.9]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,"['5f3c4cd5-3300-451d-8102-d7aef213d1f5', '9a685dcd-7aaa-41c2-bd39-d5a0be5d7e86']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.073,Ball Receipt*,True,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4de8d2d-5642-4474-b55e-5493d3577a76,176,,"[78.7, 43.7]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['f929b914-0c80-4078-848d-bd15da31ec37'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.342,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8580086b-2dcd-4c6a-9104-42a592bd3012,178,,"[59.3, 32.9]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Benzema,19677.0,Center Forward,5,Barcelona,217,['af538aa5-fe91-4f50-a5a5-26817941f24d'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:17.299,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa685d73-714f-4c11-bb07-651745fe93cb,182,,"[56.0, 48.1]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,5,Barcelona,217,['7184a083-8a07-4c9f-bee4-48ce2fb466c9'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.232,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a1322f9-e230-4439-9d0f-8d5eee87852e,185,,"[57.1, 39.5]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,5,Barcelona,217,['d5b50564-0d3e-4366-821b-13895eaa9e37'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.715,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e7ae531-50aa-49ec-8dcb-1351879bbb87,188,,"[77.9, 8.7]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,5,Barcelona,217,['4e30207b-3f5a-46de-bcf4-0e6fca3af391'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.055,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d0f4fa-4dc8-4b68-8b7b-45459863d7c8,191,,"[71.4, 20.8]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,5,Barcelona,217,['0f3bfcde-2847-4274-8684-359d508dfd4a'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.214,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf0e9fd-2b9e-4057-8238-bc9617059b8d,194,,"[74.0, 37.2]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['ccc2ab61-d6ce-4f8d-ad6f-449f3da20a7b'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.990,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3abedf6-22e7-4a8d-a433-bd0a07f6a22b,197,,"[70.9, 29.8]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,5,Barcelona,217,['2d8cdfe1-56ce-4f9c-92bd-b6e4750f7a0f'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.073,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ddbaf3-7ba3-4f7e-97f6-12a2d3714e83,200,,"[69.5, 34.3]",3773497,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['61773028-4416-4df5-ba28-f0b81ade53b9'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.726,Ball Receipt*,,2020/2021
