ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758942c7-b0a0-457e-8a50-6ca57ff18aa0,1753,,"[51.8, 18.3]",68321,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,97,Sevilla,213,['b836047c-a5c6-4572-8136-6f2fc1779079'],32,,,,,,,,,,,,,,,,,Sevilla,213,00:39:32.925,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618a83a4-c0c7-4682-aa8f-3fd2158da50d,1756,,"[86.5, 49.1]",68321,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Pedro Saviola Fernández,25962.0,Right Center Forward,97,Sevilla,213,['0ee5ecb9-6bd8-42cf-83f9-e89265bc396b'],35,,,,,,,,,,,,,,,,,Sevilla,213,00:39:35.450,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36672ec0-2267-4ba8-8b57-e6fd55f464d3,1762,,"[21.5, 43.3]",68321,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,['9f693478-b806-4b28-8a0f-638b02de29f7'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:39:40.765,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b3b59a9-7522-465a-a2c9-d46e1864f378,1765,,"[36.6, 36.0]",68321,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,98,Barcelona,217,['4361cd1e-cdc3-4917-b270-8d2cbdc4813d'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:39:42.550,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53d5428d-f068-446a-ac78-e53666f99e46,1768,,"[48.4, 4.7]",68321,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,98,Barcelona,217,['17144be9-76f2-402d-9182-729f46b2582f'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:39:47.609,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61c53d2a-3dc5-457c-833c-4bd647ff14db,1771,,"[40.0, 26.0]",68321,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,98,Barcelona,217,['afceadc9-47bf-4ab9-b1e6-fcef6b07ab0a'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.372,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58c678b2-4926-4ef3-90da-ec7b82ffa9a3,1774,,"[39.0, 45.1]",68321,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,['bc23b3ce-7d24-4107-9a15-5e13d5d7eb9b'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:39:54.248,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264b0fe-23df-4c2c-89c8-4e6382e15bd9,1777,,"[46.6, 26.2]",68321,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,98,Barcelona,217,['8da7c9f2-7a3c-42e9-bf3f-a999622868a5'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.653,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a65a59eb-319e-4952-b58a-eb5998202fec,1779,,"[55.1, 23.5]",68321,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,98,Barcelona,217,['3eeb8a3a-1b20-46bc-90c1-8c185cc52888'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:39:59.545,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947b5b79-90f5-47d1-b47c-7302ad584559,1782,,"[41.1, 48.6]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,['cc8de242-8e6e-45dd-a21c-5ed5cd87ca59'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:40:01.679,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d143f69-f396-47ba-a13d-f162a15510b9,1786,,"[65.2, 56.6]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,98,Barcelona,217,"['405befa6-f625-4638-b366-11473999edfe', '818e29f9-e3af-49a5-938a-c4e9b7bac9a4']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.275,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d99ee2-93bc-4d6d-997b-0c42280f325b,1790,,"[46.4, 51.7]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,98,Barcelona,217,['30320fc8-75f3-4c33-ad70-e696b24e8569'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.315,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350afd2b-8d5f-411f-b7f7-e5353234faac,1793,,"[47.2, 22.9]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,98,Barcelona,217,['84562efc-59c6-42cd-b814-67fe8652c566'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:40:11.914,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b4130f-54ba-4511-ac6a-e01660889e80,1796,,"[62.3, 24.5]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,98,Barcelona,217,['743ca006-b4e8-4460-ad16-ad7ff3c3493f'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.981,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02c85ba0-2a05-4818-875e-abb0ed27141b,1799,,"[93.3, 11.1]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,98,Barcelona,217,['6d8dd452-a756-45d8-9d04-2be43789a6bb'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:40:18.897,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e0fc0e0-cc3c-43f2-b550-bb4d5c251acd,1804,,"[49.9, 19.7]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Castedo Escudero,25956.0,Left Back,99,Sevilla,213,['2732950a-e5b7-4613-ad4c-42aaeaddbb19'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:40:48.560,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,052277d6-774f-449c-a4b7-9898c741615f,1806,,"[71.8, 38.3]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Pedro Saviola Fernández,25962.0,Right Center Forward,99,Sevilla,213,['5b0df40a-5ea5-41b8-9ce8-b72e7b882401'],50,,,,,,,,,,,,,,,,,Sevilla,213,00:40:50.900,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326bef38-efac-46b5-a001-d4bdc1e47409,1809,,"[74.5, 20.3]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,99,Sevilla,213,['32e926b1-e075-4dfe-bbce-50a5771353e8'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.782,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741790a3-7bd8-4467-9ff6-baa97509e92f,1812,,"[37.7, 52.8]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jose Luis Martí Soler,25948.0,Right Back,99,Sevilla,213,"['67a14e1e-ec2b-4260-bbb9-6145ddba0a64', '99643520-bb4d-43a2-895d-57826a7660db']",55,,,,,,,,,,,,,,,,,Sevilla,213,00:40:55.018,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa545e01-c4b7-410d-a491-b1563f4ae46e,1815,,"[29.3, 43.8]",68321,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aitor Ocio Carrión,25950.0,Right Center Back,99,Sevilla,213,['4d539e8b-88ba-4fb2-a814-e4e4544a5dcd'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:40:57.316,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7e7dc92-313a-4586-9eff-53f16cece3f4,1819,,"[71.0, 27.9]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Frédéric Oumar Kanouté,25960.0,Left Center Forward,99,Sevilla,213,['0cebfc5f-f879-4cb6-8fa1-8c86f0637c3b'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:41:01.756,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beee27ec-7e70-4bd3-a153-ae35c1b1f254,1822,,"[66.3, 32.6]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Enzo Maresca,25954.0,Left Defensive Midfield,99,Sevilla,213,['6024799a-c1b8-49dc-bad2-7bd3b8b089e1'],2,,,,,,,,,,,,,,,,,Sevilla,213,00:41:02.712,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6513adc4-6881-45f0-8666-df0ee77c5901,1827,,"[60.7, 54.4]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi López Felpeto,25958.0,Right Defensive Midfield,99,Sevilla,213,['9b7c7812-2947-484d-aea4-94c93dc9e5c2'],7,,,,,,,,,,,,,,,,,Sevilla,213,00:41:07.671,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e6cd74d-1e25-4afe-8372-01b3a0c67eaf,1830,,"[62.8, 73.0]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jose Luis Martí Soler,25948.0,Right Back,99,Sevilla,213,['4ec0dee9-c97f-413a-8899-a7465e44b89c'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:41:08.958,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324df9d-d4ec-4623-bd85-3b165ab698c1,1833,,"[93.6, 78.9]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jesús Navas González,6821.0,Right Midfield,99,Sevilla,213,['b7f15e48-0370-4dfd-aa38-24fbdbb2d3ee'],12,,,,,,,,,,,,,,,,,Sevilla,213,00:41:12.786,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35e99de2-6ac6-432b-841d-5b27a303cf68,1837,,"[74.4, 77.7]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jose Luis Martí Soler,25948.0,Right Back,99,Sevilla,213,['74d0801c-e2fa-4098-8d15-b06587ba939f'],16,,,,,,,,,,,,,,,,,Sevilla,213,00:41:16.539,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a82d881-6dc3-4858-90ba-8e823d4c7e82,1841,,"[80.8, 60.7]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jesús Navas González,6821.0,Right Midfield,99,Sevilla,213,"['70bbd799-d837-451e-ba3a-370d2d1ae993', 'b2329f69-7f01-4c58-b8d1-13e2b45e780e']",19,,,,,,,,,,,,,,,,,Sevilla,213,00:41:19.085,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be07d5ee-226e-4892-ba76-72d0c91ade0b,1843,,"[71.6, 61.6]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi López Felpeto,25958.0,Right Defensive Midfield,99,Sevilla,213,['c2f9c49f-3576-4845-9bec-777fdb93b52d'],19,,,,,,,,,,,,,,,,,Sevilla,213,00:41:19.980,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b65c533c-a40d-41e1-b192-370b3744cd2a,1847,,"[73.0, 34.6]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Enzo Maresca,25954.0,Left Defensive Midfield,99,Sevilla,213,"['3f4619fe-3897-4361-b550-ffa3f8b48dbd', 'fcc84326-ae63-406e-ba29-eaf40e29a77a']",22,,,,,,,,,,,,,,,,,Sevilla,213,00:41:22.859,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294d9b0c-5ad5-4601-a996-7619a708c861,1850,,"[50.8, 34.8]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivica Dragutinovic,25952.0,Left Center Back,99,Sevilla,213,['fca1774f-1866-4d97-a4dd-86a583bc20c3'],25,,,,,,,,,,,,,,,,,Sevilla,213,00:41:25.831,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61d0ec45-2ad3-4733-b87a-ec59d3dcb21b,1853,,"[51.6, 54.8]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aitor Ocio Carrión,25950.0,Right Center Back,99,Sevilla,213,['430eb1a9-8e0f-465e-9386-07ac18594c36'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:41:27.706,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d715cb11-2382-4d7b-8252-f4c77eeaa1cd,1857,,"[95.9, 79.7]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Pedro Saviola Fernández,25962.0,Right Center Forward,99,Sevilla,213,['0404d49c-c1d8-4155-98f7-08beca1e70dd'],32,,,,,,,,,,,,,,,,,Sevilla,213,00:41:32.812,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a7357cd-54f7-4f86-9f6c-5896c8f2245a,1861,,"[37.2, 18.2]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,100,Barcelona,217,['356d3ed8-f5bd-4dc8-8392-e898919826e6'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:41:40.723,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83463ba8-4a60-4e6a-a240-6bb8526cc79b,1868,,"[30.3, 39.7]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivica Dragutinovic,25952.0,Left Center Back,101,Sevilla,213,['2a4707e4-501e-49c3-bfd9-db4a29bc3bea'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:41:53.166,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f54bf89-222d-42fd-8f8b-7b798f2eaf15,1871,,"[45.6, 33.8]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,101,Sevilla,213,['2192c067-a098-4069-99a1-8986c3f9f11a'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:41:55.384,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e229e4dd-7056-45bf-a7ec-6f5976d12c8c,1874,,"[30.9, 25.0]",68321,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivica Dragutinovic,25952.0,Left Center Back,101,Sevilla,213,['09299bd5-d6bc-4546-91c9-4fe15c84e72c'],57,,,,,,,,,,,,,,,,,Sevilla,213,00:41:57.160,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a45ca7f-e265-4268-9e14-89f39a1ebc53,1878,,"[34.0, 45.2]",68321,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Ocio Carrión,25950.0,Right Center Back,101,Sevilla,213,"['28bcc52c-843c-464d-8224-f458ece503f3', '9a3f551e-6445-4515-b7f7-85e7960887d4']",2,,,,,,,,,,,,,,,,,Sevilla,213,00:42:02.321,Ball Receipt*,True,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e680912e-4b45-4108-9689-650ab958f8e8,1881,,"[82.6, 31.8]",68321,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frédéric Oumar Kanouté,25960.0,Left Center Forward,101,Sevilla,213,['b002067c-2c3e-43ee-86d5-74be76f6461a'],6,,,,,,,,,,,,,,,,,Sevilla,213,00:42:06.288,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10d79261-dd74-4bf1-bd3b-796cb6197856,1887,,"[32.1, 46.2]",68321,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,102,Barcelona,217,['7ef00118-8c63-4f23-be79-fae081ffc4f2'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.562,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a78aff40-bd49-4a3f-b285-fdf07cb6758e,1891,,"[46.6, 75.6]",68321,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,102,Barcelona,217,['6b47e32d-2fea-4add-aeed-44535a3c87ba'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.244,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e263067-61b2-4dcc-9bd6-2590fc138f51,1897,,"[47.0, 27.6]",68321,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,103,Barcelona,217,['9f1306fa-6d03-41e8-ae42-5faea26a5b9d'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.200,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607c7582-e7d7-445f-ba1e-764693870602,1899,,"[74.9, 23.5]",68321,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,103,Barcelona,217,['c2b80d5c-4663-4d55-97d5-6d65e180b95b'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:42:59.670,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c55b0fdb-c702-4d24-9020-3802f4f096d7,1903,,"[45.6, 63.8]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi López Felpeto,25958.0,Right Defensive Midfield,104,Sevilla,213,['a71047d1-1a52-4799-87a1-37c2295b0950'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:43:01.593,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399c288-a425-4e93-a419-928161775501,1911,,"[68.1, 77.5]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frédéric Oumar Kanouté,25960.0,Left Center Forward,105,Sevilla,213,"['879dab8f-de38-4d7c-a417-9d89c773a108', 'a6075a99-763c-41f9-9a18-edf3d9644a59']",15,,,,,,,,,,,,,,,,,Sevilla,213,00:43:15.477,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fc80612-eb61-4e97-b375-df19000140b0,1916,,"[50.0, 23.5]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,105,Sevilla,213,"['2faeede9-478c-4699-9820-2ce42293f9b9', '843821eb-cc1e-46c0-8ccd-f4155c07f342']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.329,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b83a638-78c8-444a-b686-a48db0c7f5a3,1924,,"[70.8, 41.4]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Pedro Saviola Fernández,25962.0,Right Center Forward,105,Sevilla,213,['93156ce8-f41e-4712-86f4-7f469d85c880'],27,,,,,,,,,,,,,,,,,Sevilla,213,00:43:27.396,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6bd15cc-0459-43a9-8aac-adcc4c5e7ae7,1928,,"[81.2, 26.7]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Midfield,105,Sevilla,213,['bc10e43b-5698-4042-9055-3076b51c5526'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:43:30.023,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe22464-2fbd-4b68-baa3-370c2cd64a8e,1931,,"[94.6, 31.8]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Pedro Saviola Fernández,25962.0,Right Center Forward,105,Sevilla,213,['bcf225e4-a9de-40d8-9bba-387426daeba3'],32,,,,,,,,,,,,,,,,,Sevilla,213,00:43:32.586,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273a3112-5b93-4af6-baf2-84007aca6fd0,1937,,"[65.7, 32.6]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Maresca,25954.0,Left Defensive Midfield,105,Sevilla,213,"['bce233c1-668e-4e72-84db-b235b1666d22', 'bdaccbbb-8ef0-4e86-ada3-c09f28442e75']",37,,,,,,,,,,,,,,,,,Sevilla,213,00:43:37.304,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87f23c9-47f1-4fb4-a5e0-0bafe8e81843,1939,,"[47.3, 37.5]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivica Dragutinovic,25952.0,Left Center Back,105,Sevilla,213,['bda3b508-4a37-425b-af81-3733723be104'],40,,,,,,,,,,,,,,,,,Sevilla,213,00:43:40.007,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25b0e348-8e67-4331-858e-bda491c109ef,1942,,"[38.7, 46.5]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitor Ocio Carrión,25950.0,Right Center Back,105,Sevilla,213,['d9d5f82a-2c8c-4e61-986f-dcd960fcf028'],41,,,,,,,,,,,,,,,,,Sevilla,213,00:43:41.328,Ball Receipt*,,2005/2006
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e113a3b6-6375-4be0-b997-eab37d36ed9a,1946,,"[87.3, 49.9]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frédéric Oumar Kanouté,25960.0,Left Center Forward,105,Sevilla,213,['ebf925e4-0513-4bbf-816b-9c41ca71aa1f'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:43:46.634,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8a6dad3-13a9-4bcd-9147-901e6ebe5567,1950,,"[68.0, 30.7]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,106,Barcelona,217,['d1701b46-88f4-4d01-bcbd-63413c9dd395'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:43:52.267,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27311fe3-939d-4786-a034-df83f955cfe7,1957,,"[82.7, 9.8]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,106,Barcelona,217,['dabcdd33-6827-4bf7-a013-77b3dee9e01e'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:43:55.780,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f09d2ee-7481-4f47-a1f9-e61554381528,1960,,"[82.9, 28.0]",68321,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,106,Barcelona,217,['77fa4e9d-fb91-404b-b612-291c83ed936d'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:43:59.949,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be750b0-e162-4217-a05e-5a58bbe81dd8,1964,,"[101.5, 22.9]",68321,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,106,Barcelona,217,"['1db978fb-ce9e-4a6d-beb9-bd48783bd4d9', '4ee2780c-f662-4d97-b3f0-959906f68b51']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:44:02.162,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9263284c-1018-4fcd-bb13-98f5443799a1,1969,,"[46.3, 17.9]",68321,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,David Castedo Escudero,25956.0,Left Back,107,Sevilla,213,['c9778deb-6529-423c-9027-2541f0159395'],33,,,,,,,,,,,,,,,,,Sevilla,213,00:44:33.519,Ball Receipt*,,2005/2006
