50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a9e01eb-a440-44f5-beec-ab792296e868,575,,"[52.6, 5.1]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pione Sisto Ifolo Emirmija,5516.0,Left Center Forward,27,Celta Vigo,209,['09478867-94c7-4fd2-88ff-bb70636b4af1'],6,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:06.061,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723f7ba6-3708-4f2e-b67c-2900168f7695,578,,"[81.8, 63.7]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,27,Celta Vigo,209,['c1ce0961-42a5-4f2f-8684-e6241f2d60a8'],8,,,,,,,,,,,,,,,,Barcelona,217,00:11:08.064,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbab4c00-5704-4947-9ecf-c77068a49f76,581,,"[46.2, 46.2]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stanislav Lobotka,6798.0,Right Center Midfield,27,Celta Vigo,209,['0e3ede4b-693d-4660-8829-0e54cc4a14a1'],10,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:10.569,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7ef97c9-70f7-4fd0-9ce5-004f755a37be,584,,"[49.4, 70.3]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hugo Mallo Novegil,6805.0,Right Wing Back,27,Celta Vigo,209,['191a602e-eba0-44a1-a18c-3f9fe42ea14c'],12,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:12.743,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f64b113e-4e43-4f6c-a916-f22981d7b5f7,587,,"[83.8, 48.9]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iago Aspas Juncal,5217.0,Right Center Forward,27,Celta Vigo,209,['8be279fa-6e5f-4d87-aa47-23e6a980f71b'],15,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:15.857,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c56bf538-90bd-4aec-b73a-b47d7190b241,590,,"[87.9, 30.1]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pione Sisto Ifolo Emirmija,5516.0,Left Center Forward,27,Celta Vigo,209,['9f2ed53b-6495-4472-98e1-800d7d87c28b'],17,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:17.380,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6760ce49-0707-4596-a1d2-3e7a741050cd,592,,"[38.6, 28.4]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,28,Barcelona,217,['f5b9deb8-94ba-4ebb-8f15-d028538f249c'],18,,,,,,,,,,,,,,,,Barcelona,217,00:11:18.304,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69384499-5070-4bc0-b49c-ac9bc860e190,595,,"[47.4, 36.9]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,28,Barcelona,217,['11e571bc-bdee-493c-9551-723f8cb72d1a'],23,,,,,,,,,,,,,,,,Barcelona,217,00:11:23.302,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71f78c31-74d1-4c9c-b7fd-ef04bb51ec42,598,,"[37.3, 20.5]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,28,Barcelona,217,['712dc8fe-90a2-452a-bf55-7d3e4d774155'],25,,,,,,,,,,,,,,,,Barcelona,217,00:11:25.511,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505d26ab-f480-4cfc-a2fb-98d25c21b6bc,601,,"[44.2, 29.0]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,28,Barcelona,217,['3387a613-4524-4eca-9b88-930b9ac92993'],28,,,,,,,,,,,,,,,,Barcelona,217,00:11:28.978,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fd53520-ef75-43b7-9eb1-3da8beb637bb,605,,"[27.1, 52.6]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,28,Barcelona,217,['7c03d555-af76-4a9c-ac52-aa2633f7098c'],33,,,,,,,,,,,,,,,,Barcelona,217,00:11:33.011,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3fdeddf-df5d-40b0-ab8b-8ef433357334,608,,"[39.1, 70.9]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,28,Barcelona,217,['7f235a89-4225-4182-9e7a-dda901ce92f4'],35,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.187,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc89f574-0bed-4db4-934f-e81b3675414c,611,,"[20.9, 53.4]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,28,Barcelona,217,['53c6d927-6eec-42d9-ad36-59113b0b57d1'],37,,,,,,,,,,,,,,,,Barcelona,217,00:11:37.653,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeb7312c-6597-4017-b8a4-07a4897446b4,614,,"[7.2, 34.8]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,28,Barcelona,217,['bdec6df2-f385-4288-8f1b-39974593f640'],40,,,,,,,,,,,,,,,,Barcelona,217,00:11:40.525,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5932725b-dc24-4f13-81ed-d8e531a22ba2,618,,"[31.8, 74.4]",303487,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,28,Barcelona,217,['b650264e-52f7-47fe-b95a-f5491cd06497'],47,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.826,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e065609-1d2c-4e50-954a-7346dd89438d,626,,"[29.2, 50.8]",303487,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,30,Barcelona,217,['ccaf2768-6bc0-46fb-a3c7-bc3c970a6941'],30,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.878,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965bb7d2-6914-4e21-bce5-fe1396de5daf,629,,"[43.1, 63.2]",303487,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,30,Barcelona,217,['992e8ce0-ea10-4024-9a8c-85a3803c095d'],34,,,,,,,,,,,,,,,,Barcelona,217,00:12:34.526,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902710e4-2ce4-4254-a63f-6e8c5b5d65c1,632,,"[97.0, 46.6]",303487,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,30,Barcelona,217,['764bd923-6aee-4e9d-8356-c41eb6356de5'],39,,,,,,,,,,,,,,,,Barcelona,217,00:12:39.779,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c3dc093-d13b-4b8b-b925-ef8276ef6f7d,636,,"[35.1, 45.5]",303487,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stanislav Lobotka,6798.0,Right Center Midfield,31,Celta Vigo,209,['bd06b0ed-f32a-45ee-a349-f86e3b7d8537'],43,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:43.451,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e71ef8da-1ba8-4bc8-91d8-963842730757,640,,"[33.6, 71.0]",303487,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Wing Back,31,Celta Vigo,209,"['68ee472e-c4a3-4749-8ebc-cd0cbf597209', 'c31ff5f1-46a5-499f-b093-f6f51db851ad']",47,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:47.068,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2410912-b9fa-42ae-8f76-f027c996a6d3,643,,"[15.6, 53.0]",303487,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseph Aidoo,16555.0,Right Center Back,31,Celta Vigo,209,['152869d2-33db-42c4-94cd-77a30140c04c'],49,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:49.156,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3801c59c-b5bc-41ba-a168-25c39de9bb15,646,,"[17.5, 22.8]",303487,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Center Back,31,Celta Vigo,209,['70b19098-492d-4275-a33e-e8ad8bf344f1'],52,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:52.605,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c7ce4ef-34be-46ea-9e95-55d1c5664a25,651,,"[21.4, 3.6]",303487,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas René Olaza Catrofe,24730.0,Left Center Back,31,Celta Vigo,209,"['accdcf6b-4d98-4a90-9846-6f0021f83537', 'e2c63d21-ae72-42d6-baae-5ce2c41f57fd']",55,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:55.452,Ball Receipt*,True,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82ea2dac-db5f-4064-94f3-127bbda458a8,654,,"[40.6, 14.3]",303487,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape Cheikh Diop Gueye,4558.0,Left Center Midfield,31,Celta Vigo,209,['da655cd1-ca56-4f60-ac22-8605a0e49a43'],57,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:57.338,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06a16007-fe3b-4fdb-9f8d-f8a1072ca3ed,665,,"[88.5, 54.3]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,32,Barcelona,217,['291d00a9-c099-4542-a418-9acd278230c5'],2,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.844,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f5cd42-86e6-48fd-8ae8-bd711dd9162b,668,,"[76.3, 54.3]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,32,Barcelona,217,['98187fa5-90c2-404c-afb0-c74d5cfb6b40'],4,,,,,,,,,,,,,,,,Barcelona,217,00:13:04.136,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37b6ea4f-8daf-478d-97bc-d57ccb762457,671,,"[77.3, 35.4]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,32,Barcelona,217,['b622d055-84a5-4dc7-963d-5f53f6b62700'],5,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.092,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629963ba-5ab9-47e9-8fa7-0a678b1bc09b,674,,"[86.5, 13.4]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,32,Barcelona,217,['63e49ae1-417b-4c93-b15f-baccd7623303'],7,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.656,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d70b1420-1c2b-44a4-aa7a-c112f4cc5f68,677,,"[92.3, 21.8]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,32,Barcelona,217,['efb06d26-9a3b-47cc-8790-dabc92214069'],9,,,,,,,,,,,,,,,,Barcelona,217,00:13:09.025,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81246bc1-91e3-4091-9baa-06de55751ff3,680,,"[85.5, 29.0]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,32,Barcelona,217,['c87456ef-8713-4815-bce1-0bad280079c5'],11,,,,,,,,,,,,,,,,Barcelona,217,00:13:11.408,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea408578-ead3-4132-b0e7-d50f901b83a6,683,,"[83.8, 55.8]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,32,Barcelona,217,['6f0b3e8c-029c-49ec-af91-18b9d87c6eda'],14,,,,,,,,,,,,,,,,Barcelona,217,00:13:14.411,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334374ea-fa44-4b9f-9b1e-02307883f13b,686,,"[90.6, 64.1]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,32,Barcelona,217,['0d2f1679-122a-4fef-9ad4-a59ffeff4683'],15,,,,,,,,,,,,,,,,Barcelona,217,00:13:15.603,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366f6df-db58-48d5-b714-0490217cc192,689,,"[104.9, 52.8]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,32,Barcelona,217,['ea6ff963-1f24-436a-a24e-1f889b2f20d7'],17,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.964,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24112e9d-529a-4c1f-9cad-18f7dd9a2e9d,692,,"[14.3, 31.4]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Beltrán Peinado,11389.0,Center Defensive Midfield,32,Barcelona,217,['90efb6e5-acf0-464b-a290-d8121ff35b2e'],19,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:19.164,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0d94ba1-b7af-41c8-b775-cf7c51466c18,698,,"[79.3, 24.7]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,32,Barcelona,217,['b0bfd4e9-0263-46e7-9af0-10287d7df009'],24,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.568,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4614c0-d16b-453e-b333-ec2836b82554,701,,"[82.9, 29.7]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,32,Barcelona,217,['a1a24baa-53a6-4acf-969f-1d2e20cdd0eb'],26,,,,,,,,,,,,,,,,Barcelona,217,00:13:26.490,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a868b6a5-945f-420a-b1f3-af5c31e91460,706,,"[95.5, 43.1]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,32,Barcelona,217,"['42979e52-5a35-4491-8980-c18db1243d0e', '50e936ee-ad43-4009-85c3-26a0097210f4']",28,,,,,,,,,,,,,,,,Barcelona,217,00:13:28.638,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114b9825-3de2-4046-97fd-1cda1604a3ab,713,,"[95.1, 45.3]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,32,Barcelona,217,['d9e015d0-b337-4598-97f6-6aa9be395bea'],31,,,,,,,,,,,,,,,,Barcelona,217,00:13:31.493,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aad90e35-ced3-4ed9-b27c-80b124785799,716,,"[96.6, 41.4]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,32,Barcelona,217,['cfb12517-c561-49a3-9ccc-fd90272d1af8'],32,,,,,,,,,,,,,,,,Barcelona,217,00:13:32.103,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eeaf1be-6203-4a10-bedd-ad0f264f96d1,727,,"[13.9, 21.6]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lucas René Olaza Catrofe,24730.0,Left Center Back,34,Celta Vigo,209,['852ce462-eb6d-4e98-8d8c-a9f885b73e8f'],42,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:42.080,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe962fc0-aece-4223-a46f-1a3823e70ed8,730,,"[32.7, 24.3]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape Cheikh Diop Gueye,4558.0,Left Center Midfield,35,Celta Vigo,209,['09d07412-670a-4a3d-bbf1-e042ce949f31'],46,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:46.027,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1b5be6-3569-4aa2-a689-756bcbcafb91,734,,"[35.7, 31.6]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Beltrán Peinado,11389.0,Center Defensive Midfield,36,Celta Vigo,209,['303afd4e-a0ae-47ad-86d6-0b1ea743fd40'],47,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:47.433,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94f3e426-ee73-4911-9166-bee31acf5c0a,738,,"[26.5, 56.2]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseph Aidoo,16555.0,Right Center Back,37,Celta Vigo,209,['c4a73302-1556-495d-8f5e-7f5f2062aa0f'],49,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:49.523,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5d0bba8-3347-49b3-b1d4-9700b036d3c0,741,,"[42.3, 73.3]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Wing Back,38,Celta Vigo,209,['55984558-5b6a-4321-8d30-dacf4e208add'],51,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:51.710,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54a63e79-d550-4f38-a469-41c200b453cd,744,,"[63.3, 56.6]",303487,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Right Center Forward,39,Celta Vigo,209,['84d133e4-3689-480b-9a27-b78fa6637af6'],54,,,,,,,,,,,,,,,,Celta Vigo,209,00:13:54.901,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e9dd96e-3b56-43bc-8073-9999bf9bc3d8,750,,"[34.0, 25.0]",303487,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas René Olaza Catrofe,24730.0,Left Center Back,40,Celta Vigo,209,['f51fa141-2209-4263-ba4c-0bd3b8f6158d'],17,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:17.509,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cfae10e-3bd1-4ba7-9d22-30ac4de7e3fe,752,,"[46.8, 5.1]",303487,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Juncà Reñé,6776.0,Left Wing Back,40,Celta Vigo,209,['74ac247e-b402-4564-8a2e-3b4840d7e3ca'],22,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:22.652,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398420e1-b67f-494d-8e13-db90bff6ba0e,757,,"[53.5, 15.8]",303487,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pape Cheikh Diop Gueye,4558.0,Left Center Midfield,40,Celta Vigo,209,"['395f25fd-108f-4114-a6d8-003670a3c013', '9e353b81-04c9-4841-a2d6-d8adb9c135d9']",24,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:24.924,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f287a99c-5cef-4d7e-8709-b1e6b5670fb9,762,,"[41.3, 63.5]",303487,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joseph Aidoo,16555.0,Right Center Back,41,Celta Vigo,209,['54fde99f-3e1f-4bcf-a4b4-95d56332515f'],56,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:56.559,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dc085dc-798d-46a2-aec7-f58ac9b34317,766,,"[71.4, 66.3]",303487,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stanislav Lobotka,6798.0,Right Center Midfield,41,Celta Vigo,209,['75f28fae-3b74-48c2-98a4-0a9c2f016561'],59,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:59.448,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86d2702c-a15b-42d2-9780-4724425e0e68,770,,"[78.1, 57.1]",303487,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iago Aspas Juncal,5217.0,Right Center Forward,41,Celta Vigo,209,"['75a774f8-25d2-4058-9b73-0d44ba2c0375', 'af75ca21-5002-45b6-bb27-f546b4045145']",3,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:03.645,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36313ad5-8f2a-4524-a43f-ab350984cee1,776,,"[28.4, 21.8]",303487,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,42,Barcelona,217,"['2da4f9b9-fadb-4426-b265-e4f4668809a7', '409bbf6d-3cb4-4919-bf98-d127eef63a3d']",7,,,,,,,,,,,,,,,,Barcelona,217,00:15:07.406,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d47d217-640a-4d2e-a0ec-060a60b798c3,778,,"[37.6, 25.8]",303487,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,42,Barcelona,217,['2cfd33b6-1db7-482f-91e8-8665b72d8ce3'],8,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.072,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285c54ce-563e-4cbb-9c69-f97f9b07e2cc,781,,"[35.4, 18.5]",303487,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,42,Barcelona,217,['57a92cda-8e96-4312-b934-2f4beed90fdd'],9,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.068,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58522bcb-ea3f-4e27-9baf-e6a1b2779aa9,783,,"[36.1, 27.1]",303487,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,42,Barcelona,217,['73219142-d8fd-4df5-b2ad-ce229c228496'],9,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.858,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eb1ef1f-1a77-4017-baed-61700d05697b,786,,"[32.6, 6.4]",303487,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,42,Barcelona,217,['32072cc0-451b-4347-9ecb-624a662c7efd'],12,,,,,,,,,,,,,,,,Barcelona,217,00:15:12.195,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0edeee35-a7b3-4f6a-8bcf-a35a4bfadd0b,789,,"[33.7, 56.6]",303487,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,42,Barcelona,217,['38ac61ab-31c5-45fc-992e-e9c2264cba45'],16,,,,,,,,,,,,,,,,Barcelona,217,00:15:16.616,Ball Receipt*,,2019/2020
