50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb9c4467-5248-488b-97e5-be0e72c1775c,1759,,"[55.5, 71.4]",303680,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Guardiola Navarro,17027.0,Right Center Forward,73,Real Valladolid,901,['5771beed-6b48-4f1c-818a-0d58012b396c'],45,,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:45.991,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3b854b2-a771-46f3-83a8-8822305408d1,1762,,"[72.8, 14.3]",303680,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricard Puig Martí,24841.0,Left Center Midfield,73,Real Valladolid,901,['fe9d3ca5-9618-4fa2-a76c-bb60c8fb89a1'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:42:47.051,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e8f858b-518e-4b60-b926-7b18da6e7557,1768,,"[49.7, 48.3]",303680,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,73,Real Valladolid,901,"['a1790946-5a39-472b-b73e-d1965db97d54', 'f28d32bc-bf88-4e35-b317-173c38f39b07']",49,,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:49.933,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8521d8b-ba7b-4c7b-8f12-8afe1ccc5249,1771,,"[35.1, 53.4]",303680,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco José Olivas Alba,11304.0,Right Center Back,73,Real Valladolid,901,['8d2493cd-01a0-4484-9a36-717e99b30f9e'],51,,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:51.673,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78cad698-024a-49bb-aa82-3f3eb41efd19,1774,,"[46.7, 75.2]",303680,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Moyano Lujano,11297.0,Right Back,73,Real Valladolid,901,['ba5d62ff-da8d-4adc-aa06-5525467fc594'],54,,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:54.433,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6a6639e-d6aa-4b15-8b17-5a53011bcfde,1777,,"[99.7, 61.5]",303680,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enrique Pérez Muñoz,40881.0,Center Attacking Midfield,73,Real Valladolid,901,['5248974a-df26-4710-b4a9-bf2f3ea7cd83'],0,,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:00.251,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbe5c312-4bf6-4bc3-8387-f5f8df7daf53,1779,,"[3.3, 39.3]",303680,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,74,Barcelona,217,['72c3a253-7ac6-49e3-ace1-5383d1d9a463'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.399,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a416b10-75fe-42e3-a94a-d43ecc5e9408,1782,,"[10.7, 76.7]",303680,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,74,Barcelona,217,['aaeba5c6-07ed-4822-9444-4b7feee5276a'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.342,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c43ccdf-070a-439d-8d6d-5d031d4f526d,1785,,"[23.8, 77.8]",303680,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,74,Barcelona,217,['9296b316-6698-4b5b-93df-39eefbb5e99e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:43:08.511,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7665519a-f108-4500-96f1-379f6e8ea3f4,1790,,"[43.2, 77.8]",303680,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Center Attacking Midfield,74,Barcelona,217,"['0a46ef03-8946-4044-ad20-40b11edce2e8', '9da11a83-b4fc-480c-a0a4-ee792d9f8aed']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.481,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9388e125-031f-49ef-a742-aaab4652216b,1795,,"[97.4, 3.8]",303680,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Guardiola Navarro,17027.0,Right Center Forward,75,Real Valladolid,901,"['15fedf1e-d650-4135-a798-b55aa620fcf7', 'a202a496-15f8-47db-b145-cdd834ac81df']",40,,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:40.075,Ball Receipt*,True,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7182a2b-3290-461a-8edd-cbee6c84de3d,1798,,"[97.6, 0.1]",303680,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ignacio Martínez García,11298.0,Left Back,75,Real Valladolid,901,['6deaabfc-39c3-4d27-a67e-7d375dae628e'],43,,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:43.937,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c93c8529-ac1d-403e-97a4-95c264ca8bb2,1801,,"[117.5, 8.5]",303680,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Guardiola Navarro,17027.0,Right Center Forward,76,Real Valladolid,901,['bc96e662-296c-4bbb-a8a3-dd9d2be5ecb6'],49,,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:49.117,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ea24519-6c7e-4e7d-956f-711ee583a9d2,1803,,"[35.3, 59.6]",303680,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,77,Barcelona,217,['3872f57a-1b54-456c-9d58-a6340e2e07af'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:44:23.159,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df7867d9-843e-485f-bfba-5a9401108e0a,1805,,"[64.2, 79.7]",303680,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,77,Barcelona,217,['fac78d28-f60a-4a9c-bc86-beb9a843cfe8'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.918,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0557439b-1190-42f5-9b83-98bdaf937c08,1809,,"[77.5, 61.6]",303680,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,77,Barcelona,217,['725c9706-8dfe-4e44-bc36-004ffe12c40f'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:44:31.128,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ded1fa-1aa1-4e78-a620-4882155960c6,1812,,"[85.4, 76.7]",303680,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,77,Barcelona,217,['ab511f67-0d9e-44d4-ab11-f26773264f66'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:44:33.687,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c293b1ee-bb2c-4a75-93a0-db490d09836a,1815,,"[77.0, 72.9]",303680,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,77,Barcelona,217,['f0bac27d-5e75-4f0a-b04b-c70fce299ce0'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:44:35.759,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561c9f8e-625c-458c-98f1-41f6bc762b42,1822,,"[79.6, 72.0]",303680,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,78,Barcelona,217,['c2a714ae-97da-4fbe-9f7c-7c9e74244bcd'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:44:49.301,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d324e13-0569-4510-90e5-293f42491576,1824,,"[74.3, 68.8]",303680,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Center Attacking Midfield,78,Barcelona,217,['0dab59d5-3af4-44b3-81a9-01e255e0200c'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:44:50.253,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27e09872-df52-44d8-aaa4-c2edb0f04604,1827,,"[91.8, 61.8]",303680,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,78,Barcelona,217,['3c01324f-0dfa-4084-988a-0a75a781238d'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:44:52.759,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0e5266c-7be3-47c3-8e3a-770d08c4448d,1831,,"[86.5, 77.4]",303680,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,78,Barcelona,217,"['1edf4753-269d-4f26-915d-04aa833fe059', 'dca98ef7-1cc3-42b8-bd91-779bfbecaa6d']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:44:53.784,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc4ac4ea-0a4f-402d-90ad-76b4298ea988,1836,,"[42.2, 73.9]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Moyano Lujano,11297.0,Right Back,80,Real Valladolid,901,['3f8856f4-e3ef-4cba-abbb-ec1025be5d2f'],1,,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:01.918,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a074f992-7c45-4ee0-a749-b2fb27c61e18,1839,,"[63.4, 75.0]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Guardiola Navarro,17027.0,Right Center Forward,80,Real Valladolid,901,"['2514afdf-434c-4fdd-88db-275fb20ed010', 'b70c3d59-a320-4d15-b78a-9ce799aaf613']",4,,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:04.288,Ball Receipt*,True,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0245e2a0-ff30-492d-ba4d-9830c6daa0a0,1843,,"[77.3, 68.0]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Enrique Pérez Muñoz,40881.0,Center Attacking Midfield,80,Real Valladolid,901,['4ef0fc79-0142-4ccc-9848-1f2f71e20a33'],7,,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:07.453,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f712d59-df3c-499b-bad4-0a9e2b97e98a,1847,,"[8.8, 36.1]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,['70d093b5-a7a2-4aae-a403-3f2dea735b82'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:46:11.208,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be491d2a-a1e5-41ff-a581-fa1eafacc077,1850,,"[30.4, 28.8]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,81,Barcelona,217,['9a950adc-4ab2-4c49-94ec-ff74d518521b'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:46:16.174,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53c6b256-6c54-443f-9c37-6f15dc79da7b,1854,,"[43.0, 74.6]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,81,Barcelona,217,['873fec26-619f-46cf-8e47-9c645903e773'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:46:20.131,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef8d810e-d5d1-4503-8bc2-3f16ebf9925f,1859,,"[97.2, 28.2]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enrique Pérez Muñoz,40881.0,Center Attacking Midfield,81,Barcelona,217,['6c537a65-a365-461d-9c2d-5f1ed6f45504'],23,,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:23.401,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e86a7925-e8ec-4f4e-ae99-d8b09e2cc2fb,1864,,"[31.3, 8.1]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['f8b68de3-89d8-433d-ad54-ee65b50d49fe'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:46:29.097,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4d9a278-42d5-43ec-8ff1-8010b2f68869,1867,,"[20.4, 12.6]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,81,Barcelona,217,['2502731a-1c72-4f77-9e48-bc46df8c0f03'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:46:33.464,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc4c1458-ab6f-4aee-b669-6acf13cb229e,1870,,"[7.1, 36.3]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,['af483913-f5fa-4e4d-8a03-9ffffc71a072'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:46:36.298,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf412808-815c-4691-bd32-db59d29e0553,1873,,"[18.9, 41.9]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,81,Barcelona,217,['3f6ed4fd-725d-40a6-b6e3-454ad0244ed0'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:46:40.019,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f23f515a-7209-44b0-85c7-add48e52be12,1876,,"[46.0, 71.6]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,81,Barcelona,217,['d966d559-62fd-4d6b-a9c1-5032c0205b0f'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:46:45.452,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39a651a5-c811-44db-bab7-449c03291e19,1879,,"[36.4, 61.1]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,81,Barcelona,217,['f027eb48-ec47-49e5-8c9f-49bf2a3d21a3'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:46:50.024,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a193cfbc-4841-4bb4-9aed-76d6e04e94eb,1882,,"[35.8, 29.0]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,81,Barcelona,217,['e2f99147-21a0-45a7-b16d-965872385305'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:46:57.084,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af56fc16-5817-430a-93f4-0b4de3a8f0dc,1885,,"[19.1, 42.1]",303680,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,['9799626b-a72b-4864-9118-9de25e5d87f8'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:46:59.174,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6e7851d-ee0b-40d4-9d7b-0aa55f859c41,1888,,"[36.4, 59.8]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,81,Barcelona,217,['6f9dbbc4-45fa-4678-b0b1-c0b799a4ac64'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:47:02.448,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ce5aad9-4959-4c4f-ba69-bb5fcda8fca3,1893,,"[27.2, 46.8]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,"['514a441f-f77a-4eea-9846-e44457756965', 'c531b0dd-08b5-46bc-8592-cdd420d7aeb3']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:47:10.210,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec732c9b-8d08-4d3d-b219-c3d51d1c69b5,1895,,"[28.9, 24.1]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,81,Barcelona,217,['67ccc275-a8d3-4e2b-96f9-8b549140f66b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:47:12.730,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62fcadcc-2a50-456c-b8ac-bf2b6280fc44,1899,,"[16.1, 33.8]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,['115366c2-8bbc-4d2b-bb03-5bd5697aa2de'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:47:21.983,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecf02e09-3eab-4b28-bfe0-dc0aa7a45d51,1902,,"[44.7, 65.8]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,81,Barcelona,217,['690d162b-71ac-4acd-9087-e7dc7bbf7264'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:47:25.507,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c36afc-2bbd-4655-94a2-bc6025a3fc83,1905,,"[50.5, 59.8]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,81,Barcelona,217,['15bad4b6-3f77-4f42-b5f0-3872845bcca1'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:47:29.148,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277f3ae-c672-48b9-ba13-650b57cd7ccc,1909,,"[84.5, 9.2]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['d0cdade3-8d56-43d8-8eba-a2a857cb7916'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:47:32.696,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28743f18-961e-4165-a223-826b1fa494bf,1912,,"[92.9, 41.0]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,81,Barcelona,217,['352e2533-bd83-49cc-b9b6-efeb1d1a9aa9'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:47:35.610,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d552da-619b-43cd-9706-a24f6e5ae262,1915,,"[104.4, 60.1]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,81,Barcelona,217,['d212e559-0695-4af3-9090-367fed18bae4'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:47:39.332,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68b34547-ca57-477e-acd0-fe64a2c302ab,1918,,"[93.7, 57.9]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,81,Barcelona,217,['df28905a-6087-47e5-98cb-9d4bfa02bf29'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:47:40.782,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218b26d5-c2c2-453d-8b3e-cd3e619b22f2,1922,,"[97.8, 53.0]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,81,Barcelona,217,['8fdb7df1-32b9-4775-8d16-b127a3eca7c3'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:47:42.796,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9d9ddf7-ceb3-4f18-846b-5cec06b6fb07,1927,,"[27.7, 16.6]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,81,Barcelona,217,['e7ca51cb-2361-4e25-88be-a6291e8a8690'],46,,,,,,,,,,,,,,,,,Real Valladolid,901,00:47:46.642,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e9103b2-7eff-43c6-bbd4-c5de2841f119,1931,,"[89.2, 75.7]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,81,Barcelona,217,['0ff216f0-ecec-4cfa-9b1b-ce09f0239aec'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:47:49.149,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d34a612e-ed0d-4832-9ce7-091049b67698,1934,,"[84.1, 73.1]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,81,Barcelona,217,['0cb67162-9b23-48cb-b139-8b5650f15a6b'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:47:50.650,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfae14c5-ce2a-4dba-b313-b3fc783ebfbf,1937,,"[90.7, 62.8]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,81,Barcelona,217,"['a53563f2-d8dc-4bf7-8b92-e0c50a8437ad', 'ee82a8e1-7d1d-45ab-86e4-d92301c91f97']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:47:51.391,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf0649bb-5af1-4d1b-9928-4a98b9e3b4e6,1939,,"[82.4, 72.3]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,81,Barcelona,217,['3b205246-8bd9-4789-b513-bcec5316b84e'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:47:52.143,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc2b4479-2252-426e-a8f5-4cc032df7fff,1943,,"[71.7, 50.9]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,81,Barcelona,217,['bcd56283-d2b8-4c6b-9359-8f435d640067'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:47:55.075,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8432efc-6026-4d4e-bf9a-bcef1d601216,1945,,"[62.9, 27.5]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,81,Barcelona,217,['cb181a20-54c5-4a0f-aad6-0f84e1507e74'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:47:57.474,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e93ff5-3e9d-4cc5-967d-1c6dc1c22571,1948,,"[71.1, 11.7]",303680,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['6c5d5676-cff4-4f80-a8b9-0cae850c1e45'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:47:58.774,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635aa8e3-c55f-4abc-a4ca-e1ef84560783,1951,,"[55.7, 30.8]",303680,48,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,81,Barcelona,217,['ce57e429-53da-46a7-9cd0-cfe017b48023'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:48:01.101,Ball Receipt*,,2019/2020
