50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7020f189-33b7-4f2d-84da-4a9ac346c745,2723,,"[45.1, 78.6]",69333,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Center Back,134,Barcelona,217,['36f43378-6c48-4767-b0e9-15254b329009'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:43.539,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b15b8f7b-c34a-4ef4-97bf-502c569e0225,2726,,"[39.9, 70.1]",69333,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,134,Barcelona,217,['98169255-51ad-4010-922a-e1c9ed965fc9'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.681,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ba98b24-e0c1-4328-ae82-62db74e0ad9e,2729,,"[41.6, 22.8]",69333,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,134,Barcelona,217,['fbf47f5a-5f9d-49cb-9094-37c6749544e5'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:48.184,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316e42fb-01a4-4ba5-81b8-d860812c167b,2732,,"[63.5, 28.6]",69333,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,134,Barcelona,217,['89d28870-e4c8-46eb-88d4-d8f5d45bd4f2'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:51.809,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64bcda5d-c6da-49c1-a21f-b8b19a7f6536,2735,,"[57.1, 23.0]",69333,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,134,Barcelona,217,['2136e8d6-35c3-46a4-9703-b089b78d299d'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.727,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844c6b57-b02c-4f83-ba44-94d7657252e4,2738,,"[63.9, 32.8]",69333,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,134,Barcelona,217,['5909c39e-7ab2-478f-a80d-00f68ab31071'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:54.141,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8be7f639-94c0-40fa-8d02-93cb4737596b,2741,,"[79.4, 49.7]",69333,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,134,Barcelona,217,['74dd7370-55f0-43de-bb83-3bc82d5007fe'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:57.129,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533357ee-3c83-4466-8408-c17b7549fd5e,2744,,"[67.4, 41.7]",69333,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,134,Barcelona,217,['70f88954-a799-4f84-8e16-5d5a05168cad'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:58.035,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a283d874-82fe-47b4-9a9d-b828fd789fad,2747,,"[88.4, 69.0]",69333,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,134,Barcelona,217,['333b2c6b-4d48-40b5-a050-ba0af5195cc1'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.947,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ec8bae-eaa9-4ba8-9870-03af6abba871,2751,,"[80.5, 67.8]",69333,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Center Back,134,Barcelona,217,['ffdd4cb0-2ba4-4eb9-b739-4f3f7beffc8e'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.363,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec55f24b-6fa1-4239-9260-eed84f01b5a6,2754,,"[79.9, 58.9]",69333,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,134,Barcelona,217,['5c23bb42-1037-4a5b-9e25-7e122376432e'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:05.224,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67ca2cb4-b5b8-4960-b654-627681c2fe3c,2757,,"[79.9, 42.1]",69333,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,134,Barcelona,217,['033d32c7-aaa3-455d-ad4e-1858eb41c4c0'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:08.735,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f52d5d81-44cf-4067-9350-997581d26de9,2761,,"[73.4, 55.9]",69333,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Center Back,134,Barcelona,217,['a6ae5c0e-3ac3-4c9d-9e6a-578910fde6aa'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:11.324,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791a85e-b76b-4f92-b3f8-aa9d82620d05,2764,,"[86.1, 23.2]",69333,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,134,Barcelona,217,['450d52e7-03f9-432f-a771-94db0985dd55'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.251,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4828cbe8-a858-485c-ab37-698fe018ea30,2767,,"[92.2, 4.2]",69333,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing Back,134,Barcelona,217,['28b018ef-d0b8-43c9-a5f2-a1e47b057746'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:17.314,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7dce4061-4156-4522-ac5d-2c5d59db1af8,2771,,"[93.7, 29.6]",69333,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,134,Barcelona,217,['b4c20712-60eb-4afe-a3ac-2f389ea72ba7'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:23.406,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b86b6a6f-8fd4-472b-a75d-ec9627dcf730,2775,,"[12.6, 58.8]",69333,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,135,Levante UD,221,['c7b86b96-2b89-45fd-ba92-5254f586a677'],25,,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:25.276,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3d19c8ef-b978-4d84-a80b-e4fd5660583f,2782,,"[56.7, 71.0]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arouna Koné,26696.0,Center Forward,136,Levante UD,221,['913e5759-d4c4-4e5f-9882-ce46d740b755'],4,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:04.567,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,99a04d47-a05c-4a56-9361-994416a909b2,2784,,"[86.0, 4.2]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,136,Levante UD,221,['d49c5240-02f2-4bb3-b6ab-cecfe878f29f'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:07.051,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ba43bc8-35a6-425f-90ee-0c6560205a10,2786,,"[56.7, 70.2]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Suárez Estrada,26805.0,Right Back,137,Levante UD,221,['23fd41c9-fe4c-4e63-a983-0e9952f16fa7'],16,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:16.213,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d256144-d467-4b60-ac78-cddab1b74018,2792,,"[66.3, 27.7]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,138,Barcelona,217,['9bfde738-e2a1-4c9b-8562-4566f440192a'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:18.116,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd99783f-bb9b-4cce-851b-962e70150dd2,2795,,"[84.6, 10.4]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,138,Barcelona,217,['f91a4019-fe1d-4885-9b8f-6998aeb587a9'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:21.658,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15fffce8-2198-4d13-8bef-06308599b37c,2798,,"[71.6, 18.6]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,138,Barcelona,217,['4dbbca94-4578-46e1-a786-2cb27d0216ce'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.488,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf2d0ccd-e163-4a2a-9848-0c0f4d941539,2802,,"[74.2, 29.7]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,138,Barcelona,217,"['8281a345-2a20-4573-9c03-19511cb42b79', 'abc3c96b-609f-472a-bde8-d5a2b61cc141']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.537,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96545f98-a2b4-40ba-8cc6-5c7b08842843,2809,,"[80.9, 4.2]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing Back,138,Barcelona,217,['79f38583-40f8-4616-9121-6c24aaf30cae'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:29.965,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ce6e447-2ccb-4a71-9b17-41534b41e5eb,2813,,"[70.6, 4.2]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,138,Barcelona,217,['2cf0cc7e-442a-44e0-b301-330738d5b2d9'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:31.569,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5373cea-9ba3-454a-a470-9e2b6180b93f,2816,,"[71.5, 29.0]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,138,Barcelona,217,['e159b55a-b2ca-4e60-910f-a79ff95bbd39'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:35.217,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,528e4038-392a-4d7d-ad94-6ad2df7d9d78,2819,,"[79.4, 78.3]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,138,Barcelona,217,['c5cb05f3-07f8-43df-9999-dbc27548ba29'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:39.112,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f089c9-e36c-401d-bfa2-2e8e9c9bfd4c,2823,,"[50.2, 31.0]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Suárez Estrada,26805.0,Right Back,139,Levante UD,221,['e3c7dd1c-1502-4ec0-b9f4-2c60130945e1'],42,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:42.970,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9052bf0b-de36-4025-b79c-5bec12ab7893,2826,,"[52.6, 20.6]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Left Center Midfield,139,Levante UD,221,['fc3a090d-397c-4249-bdd6-5ad1369854f0'],44,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:44.201,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad3860cb-156a-464a-965a-f05d2db20b53,2829,,"[90.8, 3.3]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,139,Levante UD,221,['46a3839c-352b-4538-98f1-127e4526d6f8'],50,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:50.455,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ece3435-dd15-42ab-b5fc-3fbdae799c96,2832,,"[91.2, 21.6]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Left Center Midfield,139,Levante UD,221,['342371b9-443a-49d9-a08a-ec7612ecd57f'],51,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:51.845,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,36b33c62-e8a3-41fa-b41d-98d2cb80407e,2835,,"[105.7, 23.0]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Center Forward,139,Levante UD,221,['53ff62be-3e50-488b-9755-5e3840a1ad78'],54,,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:54.084,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,054cb8eb-f384-426e-9c28-84d82167eedf,2839,,"[38.0, 62.4]",69333,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,140,Barcelona,217,['2834e85f-6715-4440-950a-5502b93fe9f2'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.949,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d312b16-70a3-426c-94f2-00276527b737,2844,,"[73.9, 34.8]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Xavier Hernández Creus,20131.0,Right Center Midfield,140,Barcelona,217,"['20bed374-aded-4d6e-a10f-6667352b5dd2', 'c388c992-24d1-42bc-9f9b-4fae6cca6b9f']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:05.324,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b47c4cb1-67e1-4e19-940c-d89e90a2466a,2849,,"[81.8, 45.5]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,141,Barcelona,217,['90dd4aa0-58ba-4993-ad31-15e7ab49310a'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:13.623,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee117e60-07bf-4ecd-9033-070c5db80e3c,2852,,"[92.7, 70.1]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,['794aa6fd-93e3-47dc-9ec6-ea80aa13d49e'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.888,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13b094ff-419d-460c-add1-fc2c1099bc9f,2855,,"[110.1, 46.1]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing Back,141,Barcelona,217,['049796fb-ebfd-4182-9d60-78e39b632dd6'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:19.323,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c121df6-b67e-47b3-b50e-b69231bf9793,2860,,"[9.3, 45.1]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,143,Barcelona,217,['daa98e39-fb0b-454c-97fa-9bac01b40256'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.431,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d907e478-d8b0-4845-9edb-78af3cabbe7d,2863,,"[29.8, 25.6]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,143,Barcelona,217,['8a1ee35e-1005-4eeb-8ee3-881aef71b17e'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:41.677,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56802dce-24f0-404e-b3ed-b91626005725,2866,,"[52.7, 28.7]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,143,Barcelona,217,['f2ffdac0-bc48-4ad8-b7ea-7f178aed1d39'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:44.408,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a3a5f7-f69f-4959-9077-de96717b3d19,2869,,"[72.9, 20.8]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,143,Barcelona,217,['1043bc1b-30ab-4f72-a0cb-c100a613596b'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:46.778,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d19e3d65-5832-45de-856b-dc5b6d98a9a5,2872,,"[73.9, 4.6]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Juan Isaac Cuenca López,26776.0,Left Wing Back,143,Barcelona,217,['675c0c1a-5c6f-4960-a028-62d03329d7d9'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.303,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b556eb9-5421-4718-be6a-9140749a75e7,2875,,"[49.4, 23.8]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,143,Barcelona,217,['2e5f3998-cb3e-44c6-9fba-96fbdd5b377c'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.896,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c08c6df-4981-45dc-b408-60838ddc0924,2878,,"[42.3, 54.2]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Alejandro Mascherano,5506.0,Center Back,143,Barcelona,217,['87be9bd1-e8a4-4c1f-9f06-e9e17f6aa5fb'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.795,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09bc3064-1461-42c7-b44a-4297cc6d8331,2881,,"[58.5, 47.9]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Seydou Kéita,20169.0,Center Defensive Midfield,143,Barcelona,217,['7710993b-6739-4394-ba10-1edd89d8217d'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:55.521,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bb4ce7f-b790-43b0-b6da-e0fc68ca64cb,2885,,"[78.0, 73.4]",69333,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,143,Barcelona,217,"['8e326128-9b4d-41ff-9aff-6dd84e43b030', 'e274ddef-8d95-40c9-a210-623e66755a1f']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:59.057,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3dec4e2-4a61-48db-90e7-8cc6b616e337,2888,,"[86.1, 78.7]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,143,Barcelona,217,"['8e326128-9b4d-41ff-9aff-6dd84e43b030', 'a2c741b5-c07d-4791-b91a-2f58d812952d']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.142,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae755fb9-f4a2-4c2e-8743-bae905ed3ff1,2891,,"[71.0, 60.4]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Seydou Kéita,20169.0,Center Defensive Midfield,143,Barcelona,217,['f259e83d-4b83-4d5b-9ccb-c2d82302876b'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.178,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f75bc42b-4d5e-46e4-b480-7419d97cc7ee,2894,,"[63.6, 64.2]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Alves da Silva,4324.0,Right Center Back,143,Barcelona,217,['2e3e04ec-53b0-4d05-ada9-ccd23cbf1781'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:04.447,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71092223-eb12-4390-a10f-aa5d7bf10db6,2897,,"[72.9, 63.5]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,['523887f0-775c-4456-884e-d0c47a5ee062'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.073,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe2c2332-fd87-4089-8286-ffc1d4db38ad,2900,,"[64.9, 63.8]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Alves da Silva,4324.0,Right Center Back,143,Barcelona,217,['4e5b3b68-0530-4ed5-9bd1-f8383f439ba7'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.691,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6701842c-c8b4-475d-b9c1-70dc764e4d62,2904,,"[63.0, 55.2]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Seydou Kéita,20169.0,Center Defensive Midfield,143,Barcelona,217,"['5d4d785c-e131-4f6d-a934-fb0e5e258af9', 'e958cae6-1bda-4e9e-b430-53685206b32b']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.752,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308888de-d173-4ce7-9509-5249baef5c3d,2907,,"[68.4, 57.6]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,['c4562370-f08c-4664-ae49-2a218303886e'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:08.505,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5cda2393-05c0-4971-adf8-42a6acfa1a75,2911,,"[78.4, 77.9]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,143,Barcelona,217,['3d2af81a-74f1-43b5-9467-9d94411c9660'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.491,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b086220f-ce6f-4dcd-8bb0-a81762014df6,2914,,"[77.4, 62.7]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,144,Barcelona,217,['db8345f1-38ac-42b2-833d-033e02e407a5'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.383,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fb23a92-b833-4756-9a31-afa4da83551d,2916,,"[95.3, 7.0]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Isaac Cuenca López,26776.0,Left Wing Back,144,Barcelona,217,['e39a7de4-ca96-4900-9749-19a66730e793'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.782,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3a9cbaf-e699-4342-8309-d8f55a63b969,2918,,"[85.7, 7.3]",69333,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,144,Barcelona,217,['37e797db-325c-49cd-b660-627d2a2143a0'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.084,Ball Receipt*,,2011/2012
