ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,77dcc4ec-18a9-484f-9e1f-a6bd01fb3c8f,2035,,,"[32.5, 13.7]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,93,Barcelona,217,['57fa1ccc-4261-4133-91be-0fa4486d9213'],17,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:17.772,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25158511-68fa-47ff-af20-3fe5293c04c6,2039,,,"[57.9, 70.0]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,93,Barcelona,217,['d46e8299-733d-4ab9-9ec5-a3fd27757063'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.168,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73b7ba62-7e28-4b39-b2ab-8e408bf7c7b7,2042,,,"[53.2, 44.8]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['292ba3eb-b6ce-4a70-87aa-e99fbf9975e5'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.832,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b4f6589-c715-407f-a571-17ffd95a296d,2045,,,"[56.5, 26.1]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['9c0a8ea9-52b8-44f7-85bb-4956bc756ac0'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.047,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,952bf9b3-d495-40fa-abaa-090608db3c3e,2048,,,"[67.4, 10.1]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,93,Barcelona,217,['d16d841d-e5b0-4162-bfcb-5a08dd6a1762'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.039,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7638b32d-00e7-482c-9d92-a37df44a6559,2051,,,"[55.8, 16.8]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['bd7cf2fd-a86c-463e-a431-2e5a0af1c4ac'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.104,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce141c4-2e8c-4758-ba4f-dae7fe779a0a,2054,,,"[63.5, 18.6]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,93,Barcelona,217,['c3676885-423e-4fda-b942-69b7390de5a6'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.197,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e47a976f-f549-4cce-8faf-6366c790c7a7,2056,,,"[57.1, 15.0]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['10b8cb5d-eead-4d6a-80a4-73ba31cc3afb'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.030,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83bdfa1c-9b14-4852-9153-346bc61c166c,2058,,,"[57.5, 19.3]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,93,Barcelona,217,['2beb1323-5aca-4c75-9608-41d6e8cb7641'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.878,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bb74109-66fc-4a14-ac1d-5e0638f1cb5d,2061,,,"[43.2, 30.5]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['1d6591d7-3797-44b1-896d-aca04b059bb0'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.629,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,447b516f-4115-43db-9473-f08987fb2fa9,2063,,,"[16.6, 38.0]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Norberto Murara Neto,6590.0,Goalkeeper,93,Barcelona,217,['a4e86a3b-78a2-42de-95d7-4d2201c882ca'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.744,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89e9cf57-ccee-434d-b811-bf4bb6903a7c,2065,,,"[29.5, 28.2]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['d3fec50b-1cd7-402a-bf41-dff74385087b'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.039,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34fe8511-2819-4bee-ab9e-29e1f7bdd975,2068,,,"[36.7, 56.6]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,93,Barcelona,217,['f5585fc3-2d65-4d8c-a27e-0c757f806ecb'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.935,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,756147db-b414-467b-bb1c-4263feb14f08,2071,,,"[52.3, 44.8]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['c91e606a-8e1c-4c49-aa5d-aa712440a1c8'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.678,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45bbf602-ce4c-4666-8669-8162ffd523f3,2073,,,"[43.6, 25.7]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['ba6859a2-e875-4e6d-97d4-8d6cc8f9c74b'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.988,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91bbfb6c-4385-4072-b8e6-02f50b442d11,2075,,,"[31.3, 32.9]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['d1a0cc08-2705-449c-aa0d-1536d36d92d2'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.169,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e36a8642-90f9-46ef-9072-8a2d092ddac9,2078,,,"[36.7, 33.9]",303421,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['abf65631-e2fd-4109-977f-98d7f2a20ce4'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.455,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,096b59f7-9832-4c8e-bc59-15347a8a555f,2080,,,"[27.6, 49.6]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,93,Barcelona,217,['6893349b-8d52-4803-ae85-db0edd1c0610'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.236,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,285dae0d-56a0-43c7-a575-950df78011fc,2083,,,"[29.2, 39.6]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['4460bb4b-9b88-4d19-b133-c9540d570c14'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.666,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a19126ca-db40-446c-8935-549e9b9ae158,2086,,,"[41.8, 45.0]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['20f00458-5821-48fb-9c73-b86f2e1f5cec'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.632,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,353a5e53-d3aa-4838-baa8-89f19f661805,2088,,,"[34.6, 57.3]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,93,Barcelona,217,['28f3fbed-679e-4302-93fc-adca5aa2f1bd'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.767,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e227480-888c-4d32-b186-966efdcbd9fd,2091,,,"[36.9, 76.4]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,93,Barcelona,217,['2362b128-0d7e-4ab3-a579-4f29763014e9'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.099,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e69fa9a3-2996-47eb-bfc0-66e4ca30cbdb,2094,,,"[46.9, 64.9]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['15c1ba72-c5af-4512-ab9e-31d0cd281f5b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.941,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2b86efc-8533-406f-b439-0c417c3d92a3,2098,,,"[38.4, 70.5]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,93,Barcelona,217,['de2f6db0-4898-4f6c-a528-0a4ad58d6192'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.307,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1197d14-02e9-4aab-b026-f2222bd8c2f4,2106,,,"[96.0, 16.6]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,93,Barcelona,217,['a8dd5748-0ea6-46c5-b43f-6ae6bb794c4a'],18,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:18.890,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,14e50137-7dca-4dd8-bca6-a1fa4d336faf,2109,,,"[35.5, 58.1]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['549392b8-f025-4d40-8e8c-c7fbfdd546ef'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.540,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,580591cc-8398-47ea-bfb2-b2a623ece5af,2112,,,"[35.1, 47.5]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,93,Barcelona,217,['ea5a5f9f-5f0f-4dda-9c43-49fbc9a178d6'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.748,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23b52f83-ab99-40de-9be8-8980a3f26d86,2116,,,"[25.3, 55.8]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,93,Barcelona,217,['0734fe49-b803-4464-b24a-665835104559'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.632,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d15fe154-dba5-474d-a0cf-6cab37d1aaca,2118,,,"[34.4, 23.5]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['b156e47b-f05e-497d-afd4-43841ea3e022'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.492,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e993284-f28c-427c-99fa-696ea4f686b2,2121,,,"[53.7, 5.0]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,93,Barcelona,217,['8036f972-a6dc-45e2-8bc7-c4841d15c13e'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.666,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3e6dd02-9699-4f16-bed1-fa133cb274d0,2124,,,"[46.9, 11.0]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['fae6a0cf-e7f1-40fd-ba0f-9301b98b016a'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.863,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,816581c5-95af-40ae-bd7e-cd5226dc9faa,2128,,,"[31.3, 22.8]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['cc098b94-7fb5-432c-ab85-b4f8fbde5579'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.729,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e77d0c-7cc7-4a08-823f-674f2aae001d,2131,,,"[37.6, 51.9]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,93,Barcelona,217,['812d9d41-5900-4852-846c-a0e716ec52db'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.446,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dd3daa6-7630-4db5-876b-0f2a4bf65e97,2134,,,"[20.7, 39.6]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Norberto Murara Neto,6590.0,Goalkeeper,93,Barcelona,217,['27f9829e-3072-49aa-bb6c-8242145f6014'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.953,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bdf1996-cfe9-4ee0-89f8-85a0c6f40b16,2136,,,"[32.8, 36.1]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['d111cc8f-aa09-479c-a25f-04d3269ced48'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.888,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9bb3f5-42f5-428f-aa3b-4a4f68dfa438,2139,,,"[43.2, 41.9]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['d85c20b9-1330-4a5c-9c3e-212c4a3b5792'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.445,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a0ba715-bc12-40f5-a2e1-41f0bdb7bf03,2141,,,"[38.8, 21.8]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,93,Barcelona,217,['306e941f-8ae5-4c95-a994-c30eddf2dcd5'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.994,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a74bc581-2a2b-45ee-85ca-af7af6ffe1d1,2144,,,"[43.8, 12.4]",303421,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,93,Barcelona,217,['a53e11fd-b54c-4b7b-bf79-c6e0a8eeec71'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.116,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24976173-7b39-450d-ab3b-049b553fd600,2147,,,"[47.1, 28.9]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,['503b564b-a85f-4f7d-a79f-5a17f7cf878e'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.616,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63ac013b-98fa-42d4-900f-da28a1899602,2150,,,"[64.3, 44.6]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,93,Barcelona,217,['192d85ff-c6ba-48b2-adfa-45193c02fe6e'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.582,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0197c4da-b54d-4d6d-9004-a1e30ddc800a,2153,,,"[94.6, 70.5]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,93,Barcelona,217,['a0f8b7dc-2738-4dde-944d-6956eaee98d0'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.069,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f262326-8c48-412f-a99d-600bf7b40d47,2156,,,"[100.2, 48.8]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,93,Barcelona,217,['aeada080-0071-4f66-afb2-dc0ff0b17c3b'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.388,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5ae236-d566-405a-8bbb-b0b9547bb900,2158,,,"[21.4, 21.2]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Marín Gómez,6935.0,Left Back,94,Deportivo Alavés,206,['4989a645-f9e1-41b1-8c20-0effc8d6bc5c'],12,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:12.375,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,508e8fd4-d00b-4a95-8fd3-e7284eca96be,2162,,,"[27.9, 35.9]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pere Pons Riera,6565.0,Right Center Midfield,94,Deportivo Alavés,206,['30211aa8-5227-46c7-8a3a-0923b35e7782'],13,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:13.733,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7119b877-a5b6-4817-95c2-69bcd94d933d,2166,,,"[20.9, 50.2]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Aguirregabiria Padilla,6618.0,Right Back,94,Deportivo Alavés,206,['a23fc76b-d36d-4f28-9e1d-f80a1911a6bd'],15,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:15.782,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8410ec63-cfe9-460e-ba24-a0854d436fd0,2170,,,"[56.0, 71.8]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,94,Deportivo Alavés,206,['9c882c44-f276-4c9a-89aa-93f8158378af'],20,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:20.167,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d42068e0-0247-4d85-a3d3-0b1177712289,2175,,,"[74.1, 74.1]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Aguirregabiria Padilla,6618.0,Right Back,94,Deportivo Alavés,206,['3b272e32-0d1b-49a2-a1c3-fc2dbffac146'],28,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:28.031,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fb703fa-4989-4558-96a3-8cd47a0cd8ce,2178,,,"[83.4, 77.0]",303421,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,94,Deportivo Alavés,206,"['9e1821ff-8de3-461a-a0b7-bab89a24ccea', 'dc10b985-2a5a-40d2-8b72-dded558cdff9']",29,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:29.107,Ball Receipt*,True,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,69730a93-d88d-4395-b98d-b5d6c0183ba7,2186,,,"[105.1, 42.4]",303421,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Rodríguez Baró,30419.0,Right Center Back,95,Deportivo Alavés,206,['e996dd5c-398f-404c-92dd-b553fd149609'],18,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:05:18.751,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e90c0f95-aa92-47ab-8c7c-44208851f2eb,2189,,,"[110.0, 42.1]",303421,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Alejandro García Sánchez,6632.0,Center Defensive Midfield,96,Deportivo Alavés,206,['a68fa014-eabb-4923-957b-5aa966112f4c'],44,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:05:44.542,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7881739d-4930-481c-973b-c540c2007f88,2195,,,"[110.8, 63.8]",303421,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,96,Deportivo Alavés,206,['1f5d9e5d-7747-4ee5-b6d5-d4e2ebfc70ba'],50,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:05:50.782,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179fc7a-ab75-4116-8bb9-056c347997db,2199,,,"[9.3, 54.3]",303421,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,97,Barcelona,217,['c6ecdc5e-eef8-4104-8123-7991127251c7'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.322,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9ada7a1-5741-4ec6-b587-84ec8a4a5d2d,2201,,,"[13.7, 35.2]",303421,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Back,97,Barcelona,217,['b85cbee3-3507-4634-9913-7b6cef4af423'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.083,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d721ab2e-6733-4f48-86ca-6e126ba6e8f0,2204,,,"[29.9, 52.1]",303421,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,97,Barcelona,217,['0c8b0f34-0824-4417-adad-1fc9a9f25cc7'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.231,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b64df9b0-65f9-45fa-a0b8-2cba57b5f503,2207,,,"[38.8, 70.3]",303421,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,97,Barcelona,217,['0ef0ce42-e857-439d-8733-776b5c4b79cd'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.594,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,be30c803-aa22-4fd1-9d39-7956836ec965,2210,,,"[57.1, 74.7]",303421,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,97,Barcelona,217,['0c5527a9-0591-475f-a5be-3fd65eba1027'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.433,Ball Receipt*,,2019/2020
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9711a4b7-333b-4531-9c52-4083003adaf0,2214,,,"[104.7, 42.9]",303421,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,98,Deportivo Alavés,206,['daf7aca9-4665-4155-bb05-94d61ce3785f'],25,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:06:25.746,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c88c657b-a3d7-475c-825d-950b85687e11,2220,,,"[105.4, 49.6]",303421,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,98,Deportivo Alavés,206,['fc17fcf2-b8ae-466e-9d44-c4fce3693407'],29,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:06:29.034,Ball Receipt*,,2019/2020
