bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.715575,,,,,,,,,,,,,,,,,4109cd3b-d4fa-4dcf-808a-4c2f239d61e8,1573,,"[72.2, 65.5]",69336,40,,,,,0.7771339,,Right Foot,,,"[84.4, 77.5]",,Ground Pass,,17.112568,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,96,Barcelona,217,['2c6a3c94-1b38-49b6-8da4-4503208bb0df'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.944,Pass,,2011/2012
,,,,,,,,,,,,,,,1.7218,,,,,,,,,,,,,,,,,ab159286-5d3c-4a97-9a00-df1444e20d08,1576,,"[89.3, 78.9]",69336,40,,,,,-2.1246507,,Right Foot,,,"[84.6, 71.3]",,Ground Pass,,8.935883,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,96,Barcelona,217,['220e16c6-725a-4ebf-9db1-2d3eee803ede'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.502,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0676,,,,,,,,,,,,,,,,,165080c3-3b3d-482c-8140-b3d9d789e22a,1579,,"[84.6, 71.3]",69336,40,,,,,-1.3711125,,Right Foot,,,"[86.3, 62.9]",,Ground Pass,,8.570297,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,96,Barcelona,217,['eea134db-aae1-4daf-a05d-c8888b7ef2fd'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.263,Pass,,2011/2012
,,,,,,,,,,,,,,,0.4055,,,,,,,,,,,,,,,,,ee4be864-5471-4ced-a3d7-ed39dbddea41,1582,,"[86.3, 62.9]",69336,40,,,,,1.4711276,,Right Foot,,,"[86.8, 67.9]",,Ground Pass,,5.0249376,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,96,Barcelona,217,"['3567146f-7742-4f47-a9c3-02c03f4ea116', 'c17f7ec8-a783-4c4c-80bf-2814b9fbe92e']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.371,Pass,,2011/2012
,,,,,,,,,,,,,,,0.6918,,,,,,,,,,,,,,,,,985221d8-889a-4de2-b083-688e6288f0d4,1585,,"[43.6, 11.6]",69336,40,,,,,-3.051946,,Right Foot,,,"[34.7, 10.8]",,Ground Pass,,8.935883,,,,Javad Nekounam,26002.0,,,,,,Recovery,1,Regular Play,Raúl García Escudero,6391.0,Right Center Midfield,97,Osasuna,422,['1e9f87c4-135f-44a5-b61d-8ad774b27e08'],17,,,,,,,,,,,,,,,,,Osasuna,422,00:40:17.256,Pass,,2011/2012
,,,,,,,,,,,,,,,1.138314,,,,,,,,,,,,,,,,,cf9fa9dd-913a-4c03-ada3-d739b0a4562e,1589,,"[34.9, 10.3]",69336,40,,,,,-1.6591731,,Right Foot,,,"[34.2, 2.4]",,Ground Pass,,7.930952,,,,Juan Francisco Martínez Modesto,24166.0,,,,,,,1,Regular Play,Javad Nekounam,26002.0,Left Center Midfield,97,Osasuna,422,['ba8893e8-9473-4bf9-a7c0-af485ae2bb41'],18,,,,,,,,,,,,,,,,,Osasuna,422,00:40:18.338,Pass,,2011/2012
,,,,,,,,,,,,,,,1.3707,,,,,,,,,,,,,,,,,9151926f-1327-4b02-bbfa-fc2a75f22481,1592,,"[34.4, 3.5]",69336,40,,,,,2.5292704,,Right Foot,,,"[26.0, 9.4]",,Ground Pass,,10.264989,,,,Jukka Raitala,15416.0,,,,,,,1,Regular Play,Juan Francisco Martínez Modesto,24166.0,Left Wing,97,Osasuna,422,['111a43fa-41af-459f-9d39-50689846495f'],20,,,,,,,,,,,,,,,,,Osasuna,422,00:40:20.321,Pass,,2011/2012
,,,,,,,,,,,,,,,7.6369,,,,,,,,,,,,,,,,,e68484c1-ace9-434b-b18d-0bdc06cf6fe1,1596,,"[26.0, 9.2]",69336,40,,,,,-0.068567045,,Left Foot,,,"[109.0, 3.5]",,High Pass,,83.195496,,Incomplete,,,,,,,,,,1,Regular Play,Jukka Raitala,15416.0,Left Back,97,Osasuna,422,"['216606fa-9a89-4948-9b53-be1ed76893c4', '97dc8a94-6519-47c2-b73e-062c65766183']",21,,,,,,,,,,,,,,,,,Osasuna,422,00:40:21.772,Pass,True,2011/2012
,,,,,,,,,,,,,,,2.5994,,,,,,,,,,,,,,,,,216606fa-9a89-4948-9b53-be1ed76893c4,1598,,"[12.0, 77.5]",69336,40,,,,,-1.7939097,,Right Foot,,,"[6.6, 53.7]",,Ground Pass,,24.404917,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,98,Barcelona,217,"['56fa66d2-1225-4c17-b381-1655420f375e', 'e68484c1-ace9-434b-b18d-0bdc06cf6fe1']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:40:29.409,Pass,,2011/2012
,,,,,,,,,,,,,,,3.0583,,,,,,,,,,,,,,,,,3c8bf0ac-e221-44dd-bf69-cf7527f7b220,1601,,"[9.0, 46.2]",69336,40,,,,,-1.4248482,,Right Foot,,,"[15.6, 1.3]",,Ground Pass,,45.382484,,Out,,Eric-Sylvain Bilal Abidal,20177.0,,,True,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,98,Barcelona,217,['c610502c-21fe-447c-9f9f-1fafbe2b950d'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:40:33.373,Pass,,2011/2012
,,,,,,,,,,,,,,,2.2395,,,,,,,,,,,,,,,,,f6f57151-267a-45af-a54d-658d8670e734,1603,,"[108.3, 80.0]",69336,41,,,,,-1.5736617,,,,,"[108.2, 45.1]",,High Pass,,34.900143,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Marc Bertrán Vilanova,26807.0,Right Back,99,Osasuna,422,['028874ce-e692-4c85-b2dd-318cba63f547'],1,,,,,,,,,,,,,,,,,Osasuna,422,00:41:01.297,Pass,,2011/2012
,,,,,,,,,,,,,,,1.6692,,,,,,,,,,,,,,,,,cae558e3-bec1-4ada-9e65-e43dd2979b40,1606,,"[25.3, 41.2]",69336,41,,,,,1.0077152,,Head,,,"[35.4, 57.2]",,Low Pass,,18.921152,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,99,Osasuna,422,['03612f01-7edd-4444-b0c7-d9a22990d067'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.094,Pass,,2011/2012
,,,,,,,,,,,,,,,0.1703,,,,,,,,,,,,,,,,,d62ca16b-218b-4436-84f5-3a7b305432b3,1610,,"[37.0, 57.2]",69336,41,,,,,-0.5123895,,Left Foot,,,"[38.6, 56.3]",,Ground Pass,,1.835756,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Osasuna,422,"['72825eb6-4e31-47c3-9c90-a6c7416e9761', 'bfb7155e-9a91-4df6-8613-6f1b42852f96']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:41:07.342,Pass,,2011/2012
,,,,,,,,,,,,,,,1.438284,,,,,,,,,,,,,,,,,8128251e-12c5-40e6-ac42-60718c7b4d82,1613,,"[81.6, 25.7]",69336,41,,,,,2.872425,,Right Foot,,,"[70.0, 28.9]",,Ground Pass,,12.033287,,,,Francisco Puñal Martínez,25874.0,,,,,,Recovery,1,From Throw In,Jukka Raitala,15416.0,Left Back,99,Osasuna,422,['a06f5737-9e63-4a53-8848-743e823d7d93'],8,,,,,,,,,,,,,,,,,Osasuna,422,00:41:08.711,Pass,,2011/2012
,,,,,,,,,,,,,,,3.928242,,,,,,,,,,,,,,,,,aff52d6e-dd46-4974-9521-f09b63cc25dd,1616,,"[70.0, 28.9]",69336,41,,,,,-3.1209345,,Right Foot,,,"[21.6, 27.9]",,Low Pass,,48.410328,,,,Andrés Eduardo Fernández Moreno,8697.0,,,,,,,1,From Throw In,Francisco Puñal Martínez,25874.0,Center Defensive Midfield,99,Osasuna,422,['26b05a35-e375-429b-a6ef-3a70b8b3a4eb'],10,,,,,,,,,,,,,,,,,Osasuna,422,00:41:10.678,Pass,,2011/2012
,,,,,,,,,,,,,,,2.3708,,,,,,,,,,,,,,,,,4bcacd27-f3b2-4aae-b5e4-62141c45b632,1619,,"[21.6, 27.9]",69336,41,,,,,0.06885649,,Right Foot,,,"[68.0, 31.1]",,High Pass,,46.510216,,Incomplete,,,,,,,,,,1,From Throw In,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,99,Osasuna,422,['74f950d5-abeb-4fad-9ea7-5072d9858984'],15,,,,,,,,,,,,,,,,,Osasuna,422,00:41:15.816,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0032,,,,,,,,,,,,,,,,,74f950d5-abeb-4fad-9ea7-5072d9858984,1620,,"[53.0, 49.9]",69336,41,,,,,0.07080343,,Head,,,"[67.1, 50.9]",,Low Pass,,14.135417,,,,Sergi Roberto Carnicer,6379.0,,,,,,Recovery,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,99,Osasuna,422,"['4bcacd27-f3b2-4aae-b5e4-62141c45b632', '930424ad-fa74-48a8-9599-393cdf6cba88']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:41:18.186,Pass,,2011/2012
,,,,,,,,,,,,,,,2.3087,,,,,,,,,,,,,,,,,f83ba023-8e16-4db7-b44c-7e68e7202099,1624,,"[54.6, 34.1]",69336,41,,,,,-0.09384121,,Right Foot,,,"[63.1, 33.3]",,High Pass,,8.537564,,,,Dejan Lekić,23975.0,,,,,,Recovery,1,From Throw In,Francisco Puñal Martínez,25874.0,Center Defensive Midfield,99,Osasuna,422,['2a16e417-773a-454c-9deb-9b89f46b95a5'],19,,,,,,,,,,,,,,,,,Osasuna,422,00:41:19.763,Pass,,2011/2012
,,,,,,,,,,,,,,,0.655,,,,,,,,,,,,,,,,,b827ffad-5764-4234-8aaa-8716ef5b9e7d,1627,,"[63.1, 33.3]",69336,41,,,,True,-0.24781151,,,,,"[71.4, 31.2]",,High Pass,,8.561542,,,,Raúl García Escudero,6391.0,,,,,,,1,From Throw In,Dejan Lekić,23975.0,Center Forward,99,Osasuna,422,"['467f22a4-0920-4e37-b595-85c5ede9d8a1', 'c83f0cc4-0925-4594-81f2-ede723486a9b']",22,,,,,,,,,,,,,,,,,Osasuna,422,00:41:22.072,Pass,True,2011/2012
,,,,,,,,,,,,,,,2.881002,,,,,,,,,,,,,,,,,5d6b9d88-a4d0-4573-b56b-5db8cc675088,1629,,"[71.4, 31.2]",69336,41,,,,,0.40164295,,Left Foot,,,"[90.0, 39.1]",,Low Pass,,20.208166,,Pass Offside,,Álvaro Cejudo Carmona,26723.0,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Right Center Midfield,99,Osasuna,422,['cc7d0ceb-213d-4e53-a9df-23e7adb321f6'],22,,,,,,,,,,,,,,,,,Osasuna,422,00:41:22.727,Pass,,2011/2012
,,,,,,,,,,,,,,,2.5793,,,,,,,,,,,,,,,,,b16c35c0-c9a1-480f-bd93-42671d6e39fb,1631,,"[35.4, 42.0]",69336,41,,True,,,0.32442078,,Right Foot,,,"[80.3, 57.1]",,High Pass,,47.37109,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,100,Barcelona,217,['0e36b285-bbf1-4464-ad77-98468244e551'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.115,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0013,,,,,,,,,,,,,,,,,b6f8a273-b448-4508-85f1-1acaa67a4efc,1633,,"[80.3, 57.1]",69336,41,,,,,-0.7992862,,Left Foot,,,"[87.4, 49.8]",,Ground Pass,,10.18332,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,100,Barcelona,217,['1117c9de-4ee0-41f5-b647-29f7dacbd7fa'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:41:40.800,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0149,,,,,,,,,,,,,,,,,c438e11a-941a-4f91-a63b-4844d8bbbcd0,1635,,"[87.4, 49.8]",69336,41,,,,,2.9090357,,Right Foot,,,"[83.6, 50.7]",,Ground Pass,,3.905125,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,100,Barcelona,217,['f75516b5-d1f9-4a00-b62e-666c25867655'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.801,Pass,,2011/2012
,,,,,,,,,,,,,,,1.6915,,,,,,,,,,,,,,,,,088430ae-5ec8-4981-a7b7-3c816b7bdd38,1638,,"[85.2, 42.8]",69336,41,,,,,-0.946918,,Left Foot,,,"[98.3, 24.6]",,Ground Pass,,22.424316,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,100,Barcelona,217,['a21dd52d-8f4d-4af4-a571-d1f486fb9816'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:41:43.402,Pass,,2011/2012
,,,,,,,,,,,,,,,0.728,,,,,,,,,,,,,,,,,96edbd34-f460-466e-b8aa-73326fbc1508,1641,,"[106.1, 25.1]",69336,41,,,,,1.4084449,,Left Foot,,,"[108.0, 36.7]",,Ground Pass,,11.754574,,Incomplete,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,100,Barcelona,217,['b2ed51b4-0db1-42b4-9387-2242ac66915d'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:41:46.310,Pass,,2011/2012
,,,,,,,,,,,,,,,2.5311,,,,,,,,,,,,,,,,,f445677b-d7f1-4d8b-bca2-8094987cb4ae,1647,,"[3.7, 76.8]",69336,41,,,,,-0.5201043,,Right Foot,,,"[37.4, 57.5]",,High Pass,,38.835293,,Incomplete,,,,,,,,,,1,Regular Play,Marc Bertrán Vilanova,26807.0,Right Back,101,Osasuna,422,['2a684a12-8f40-45c4-bbe0-86cbe9709502'],52,,,,,,,,,,,,,,,,,Osasuna,422,00:41:52.412,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2851,,,,,,,,,,,,,,,,,2a684a12-8f40-45c4-bbe0-86cbe9709502,1648,,"[83.6, 23.5]",69336,41,,,,,2.3435369,,Head,,,"[71.9, 35.5]",,Low Pass,,16.759773,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,101,Osasuna,422,"['6c5f6ec2-3dc9-4e5b-971e-18e4345cb9ce', 'f445677b-d7f1-4d8b-bca2-8094987cb4ae']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.943,Pass,,2011/2012
,,,,,,,,,,,,,,,1.5197,,,,,,,,,,,,,,,,,6c5f6ec2-3dc9-4e5b-971e-18e4345cb9ce,1649,,"[49.1, 45.5]",69336,41,,,,,1.9701388,,Left Foot,,,"[44.5, 56.4]",,Low Pass,,11.830892,,,,Raúl García Escudero,6391.0,,,,,,Recovery,1,Regular Play,Dejan Lekić,23975.0,Center Forward,101,Osasuna,422,"['2a684a12-8f40-45c4-bbe0-86cbe9709502', '96fa0c8a-4ba4-4eb9-ba89-525d5606d5b5']",56,,,,,,,,,,,,,,,,,Osasuna,422,00:41:56.228,Pass,,2011/2012
,,,,,,,,,,,,,,,0.240206,,,,,,,,,,,,,,,,,2874e97e-e536-43f6-a7b2-44779cbc9819,1651,,"[44.4, 56.6]",69336,41,,,,,0.0,,Right Foot,,,"[48.3, 56.6]",,Ground Pass,,3.9,,Incomplete,,Dejan Lekić,23975.0,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Right Center Midfield,101,Osasuna,422,"['664e3be4-c6a0-49b4-a4ef-ddcd59a76545', 'c55f6d4b-955f-4c2f-8919-840806525291']",57,,,,,,,,,,,,,,,,,Osasuna,422,00:41:57.748,Pass,,2011/2012
,,,,,,,,,,,,,,,0.753,,,,,,,,,,,,,,,,,80684477-b973-43d0-9572-a8b48ed4e480,1659,,"[73.5, 24.9]",69336,42,,,,,-1.0957856,,Right Foot,,,"[77.1, 17.9]",,Ground Pass,,7.8714676,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,102,Barcelona,217,['4f1dc80e-ad91-4015-9ab1-0cf6d95d4a0d'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:42:02.213,Pass,,2011/2012
,,,,,,,,,,,,,,,1.6035,,,,,,,,,,,,,,,,,fd579fc5-04d9-425d-a109-94601703c3eb,1667,,"[27.7, 63.1]",69336,42,,,,,-0.26270896,,Right Foot,,,"[77.9, 49.6]",,High Pass,,51.983555,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Sergio Fernández González,25969.0,Right Center Back,103,Osasuna,422,['a2b5ba53-cdf5-4152-9316-785fe3fb4002'],59,,,,,,,,,,,,,,,,,Osasuna,422,00:42:59.982,Pass,,2011/2012
,,,,,,,,,,,,,,,0.625949,,,,,,,,,,,,,,,,,a480b63b-c37b-4423-8acb-c01e2b1ae0e1,1671,,"[49.6, 29.2]",69336,43,,,,,1.539061,,Left Foot,,,"[49.8, 35.5]",,Low Pass,,6.303174,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,104,Barcelona,217,"['9bf07c14-70dc-4c3a-b94f-8a8c678603cb', 'a343be8d-dd01-41d0-8c2f-927e9e56b7f9']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.419,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.207919,,,,,,,,,,,,,,,,,b4a5380f-e340-492f-89f7-ebf0de60ac53,1675,,"[51.1, 35.1]",69336,43,,,,,-0.776995,,Right Foot,,,"[57.1, 29.2]",,Low Pass,,8.414867,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,104,Barcelona,217,"['1f0ca642-7fc3-4569-92a4-273357b928a4', 'ab94d8b1-58f2-4ecf-a388-42e80d42e008']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:43:03.701,Pass,True,2011/2012
,,,,,,,,,,,,,,,2.825052,,,,,,,,,,,,,,,,,b772fc7e-c189-45fc-9d65-e578f79f0bf8,1678,,"[55.9, 29.8]",69336,43,,,,,1.0991275,,Right Foot,,,"[78.7, 74.5]",,High Pass,,50.178978,,,,Daniel Alves da Silva,4324.0,,,True,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,104,Barcelona,217,['b8060b26-8a38-42fe-9136-022da0fa0441'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.363,Pass,,2011/2012
,,,,,,,,,,,,,,,1.946842,,,,,,,,,,,,,,,,,8e40dd00-aad4-4547-acaa-33e995447cb9,1681,,"[86.9, 74.2]",69336,43,,,,,0.026483873,,Right Foot,,,"[102.0, 74.6]",,Ground Pass,,15.105297,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,104,Barcelona,217,['671443d9-8a1a-4bb0-b62c-2da182a3b766'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:43:11.240,Pass,,2011/2012
,,,,,,,,,,,,,,,0.652541,,,,,,,,,,,,,,,,,c625648d-b1ac-44e6-b2f9-7a4a95382528,1684,,"[100.4, 76.1]",69336,43,,,,,-2.7610862,,Left Foot,,,"[90.4, 72.1]",,Ground Pass,,10.770329,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,104,Barcelona,217,['edd0a757-a4e4-4a99-b716-ea4689fea3be'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.899,Pass,,2011/2012
,,,,,,,,,,,,,,,0.0978,,,,,,,,,,,,,,,,,18b46eaf-2e36-473e-aaed-953210a3fe16,1688,,"[95.2, 70.2]",69336,43,,,,,-0.4636476,,Right Foot,,,"[98.6, 68.5]",,High Pass,,3.8013155,,Incomplete,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,104,Barcelona,217,"['705cbee9-c1e2-4864-ad00-2e8e77e2b3f1', 'ea0239a4-4f1b-49db-b208-38cb12e9bb1f']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.440,Pass,True,2011/2012
,,,,,,,,,,,,,,,3.448,,,,,,,,,,,,,,,,,cb3d7d43-67c9-4b51-a710-22acf17cf05b,1697,,"[6.0, 36.0]",69336,43,,,,,-0.2724399,,Right Foot,,,"[64.7, 19.6]",,High Pass,,60.94793,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,105,Osasuna,422,['880c6697-d6b7-4d61-8ca6-cc661c159ddd'],54,,,,,,,,,,,,,,,,,Osasuna,422,00:43:54.160,Pass,,2011/2012
,,,,,,,,,,,,,,,1.329478,,,,,,,,,,,,,,,,,880c6697-d6b7-4d61-8ca6-cc661c159ddd,1699,,"[56.3, 61.4]",69336,43,,,,True,1.9931238,,,,,"[49.2, 77.2]",,Low Pass,,17.32195,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,105,Osasuna,422,"['7613a14d-32cc-4cee-b8c7-346c30c3e4ae', 'c6a97f25-72b8-46e0-bd92-8668d15fa32d', 'cb3d7d43-67c9-4b51-a710-22acf17cf05b']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:43:57.608,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.691019,,,,,,,,,,,,,,,,,727dc959-3072-44be-b49e-7fb9ed31e687,1702,,"[70.8, 3.5]",69336,43,,,,,-0.021273386,,Right Foot,,,"[94.3, 3.0]",,Low Pass,,23.505318,,,,Dejan Lekić,23975.0,,,,,,,1,From Goal Kick,Juan Francisco Martínez Modesto,24166.0,Left Wing,105,Osasuna,422,['34e3daff-a128-45c7-af97-0b9dbc0f7479'],59,,,,,,,,,,,,,,,,,Osasuna,422,00:43:59.825,Pass,,2011/2012
,,,,,,,,,,,,,,,0.0493,,,,,,,,,,,,,,,,,35459311-e2c4-4b37-824a-613b2756cacb,1705,,"[113.1, 7.3]",69336,44,,,,,1.3258177,,Left Foot,,,"[113.9, 10.5]",,Low Pass,,3.2984846,,Incomplete,,,,,,,,,,1,From Goal Kick,Dejan Lekić,23975.0,Center Forward,105,Osasuna,422,['f70e59cf-d15c-4d5f-a55c-6d6f2317947a'],6,,,,,,,,,,,,,,,,,Osasuna,422,00:44:06.115,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0485,,,,,,,,,,,,,,,,,ef251a49-1ea6-4362-8516-94c032be6a45,1707,,"[120.0, 1.0]",69336,44,,,,,1.7329952,,Right Foot,,,"[115.5, 28.5]",,High Pass,True,27.86575,,,,Dejan Lekić,23975.0,,,,Inswinging,,Corner,1,From Corner,Álvaro Cejudo Carmona,26723.0,Right Wing,106,Osasuna,422,['58cd8da3-a1d7-4ba5-b3e4-69c1d1580c9c'],37,,,,,,,,,,,,,,,,,Osasuna,422,00:44:37.169,Pass,,2011/2012
,,,,,,,,,,,,,,,0.925693,,,,,,,,,,,,,,,,,e4aa2db8-39a1-4600-ab05-57ef112d5aa2,1709,,"[115.5, 28.5]",69336,44,,,,,0.91596425,,Head,,,"[119.8, 34.1]",,High Pass,,7.0604534,,Out,,,,,,,,,,1,From Corner,Dejan Lekić,23975.0,Center Forward,106,Osasuna,422,,38,,,,,,,,,,,,,,,,,Osasuna,422,00:44:38.258,Pass,,2011/2012
,,,,,,,,,,,,,,,3.2903,,,,,,,,,,,,,,,,,58168994-4e2e-4039-9bfa-9dfd74a04872,1710,,"[7.0, 45.0]",69336,45,,,,,0.57796186,,Right Foot,,,"[57.9, 78.2]",,High Pass,,60.77047,,Unknown,,,,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,107,Barcelona,217,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.150,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2526,,,,,,,,,,,,,,,,,fb884b5e-27e4-4540-acd5-e19a90cd216a,1713,,"[56.2, 76.7]",69336,45,,True,,,-1.3086765,,Right Foot,,,"[58.4, 68.5]",,Ground Pass,,8.489994,,,,Javier Alejandro Mascherano,5506.0,,,,,,Free Kick,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,108,Barcelona,217,['95283346-ca84-459f-8d88-824ca691b253'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.823,Pass,,2011/2012
,,,,,,,,,,,,,,,0.912272,,,,,,,,,,,,,,,,,6fc9a777-b625-42f1-8d24-bb5dc9f68a39,1715,,"[58.4, 68.5]",69336,45,,,,,-0.5209098,,Right Foot,,,"[70.6, 61.5]",,Ground Pass,,14.06556,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,108,Barcelona,217,['6186c44d-1d0f-4ee2-8682-e067737a7c2e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.115,Pass,,2011/2012
,,,,,,,,,,,,,,,1.7763,,,,,,,,,,,,,,,,,5df9adde-d6bb-45f4-a276-10a23dad7c4a,1727,,"[43.7, 45.1]",69336,45,,,,,0.6299669,,Right Foot,,,"[64.0, 59.9]",,Ground Pass,,25.122301,,Incomplete,,Raúl García Escudero,6391.0,,,,,,,1,From Free Kick,Sergio Fernández González,25969.0,Right Center Back,108,Barcelona,217,"['78577697-ad99-49e2-b91b-77ac1490175a', '974b1fe6-c156-437d-b49b-1e087d269554']",24,,,,,,,,,,,,,,,,,Osasuna,422,00:45:24.556,Pass,,2011/2012
