bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731d593-b5fa-4f3e-9468-bf081d2be3a7,3835,,,"[77.0, 46.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Forward,170,Barcelona,217,['5f09076a-8617-4539-ade9-009f66c6812d'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:00.902,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42061beb-e09c-43a2-8863-4d4ed099e066,3838,,,"[85.0, 49.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,170,Barcelona,217,['3316f99b-ffd9-4e86-b6f5-4e8ca138e545'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:03.648,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83a8f79c-b51b-4425-b7f2-cd307c534f50,3841,,,"[102.0, 33.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Aleña Castillo,13599.0,Left Defensive Midfield,170,Barcelona,217,['02da0835-4f01-4e9e-a71d-94cfdb7403bd'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:06.023,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fa19328-b7c6-4b2f-ba83-bd7e6ee9f137,3847,,,"[86.0, 39.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,170,Barcelona,217,['47ce5a9b-2ba0-4fcb-ae2b-9bf92444292c'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.343,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f176e7b9-3760-4b4d-95b5-0a81460198d2,3850,,,"[89.0, 49.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,170,Barcelona,217,['83dc04be-857a-46a9-a8ef-895279de7c05'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:12.028,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a35ae94-5193-44c3-948f-298aaae6886d,3856,,,"[28.0, 10.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cristian Tello Herrera,6658.0,Left Wing Back,172,Real Betis,218,"['56ef0e8a-b1a8-4e28-97e1-6f0879b661e8', 'f7da61b8-6be8-4f27-a73c-8f931170391f']",23,,,,,,,,,,,,,,,,,,,Real Betis,218,00:45:23.519,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16fe8f7e-9044-4506-8d41-a0e459109a63,3859,,,"[22.0, 23.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,173,Real Betis,218,['f6b9bf8d-4404-4d28-8cb0-81b1d173b7bb'],25,,,,,,,,,,,,,,,,,,,Real Betis,218,00:45:25.863,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e9b2a04-0dce-40b8-b08c-059b1cc46c50,3862,,,"[6.0, 30.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,174,Real Betis,218,['f23b88c7-28b1-4d33-b0bb-046e30c73691'],27,,,,,,,,,,,,,,,,,,,Real Betis,218,00:45:27.844,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a472944-1a55-4a51-b994-888886b2ee25,3866,,,"[16.0, 54.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Right Center Back,175,Real Betis,218,['538d7fc2-825b-40bd-8355-3af30a59237a'],31,,,,,,,,,,,,,,,,,,,Real Betis,218,00:45:31.450,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ecf9347-d03b-4428-9e00-553c7b256cdd,3868,,,"[26.0, 63.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Lainez Leyva,22915.0,Right Center Forward,176,Real Betis,218,['fee9273d-2721-4dac-9e43-deac74061318'],40,,,,,,,,,,,,,,,,,,,Real Betis,218,00:45:40.051,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca9a8f9-257a-4e5f-8e5b-b9242dd80a0f,3870,,,"[74.0, 77.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Wing Back,177,Real Betis,218,['4a6b564a-1216-4d48-b65c-64ce4b520391'],41,,,,,,,,,,,,,,,,,,,Real Betis,218,00:45:41.539,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3a87738-59f4-47ea-bfcc-6aa32dde1caf,3872,,,"[44.0, 16.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,178,Barcelona,217,['f28ad50b-544f-4021-a778-fcd589225950'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:51.086,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ac03aee-5ba0-4d6e-99dd-8132ed5a4e5c,3875,,,"[36.0, 43.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,178,Barcelona,217,['b44bbfb8-11df-48fb-8af9-8065e9f78700'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:53.523,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249e87f-b350-40d2-a836-e3b8fdea1414,3878,,,"[55.0, 53.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Midfield,178,Barcelona,217,['117e9dc4-0fe7-4abe-bb2f-084c3caa2244'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:55.967,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221d8f1-73e3-4fbe-8863-3a5e890bfa6e,3882,,,"[65.0, 71.0]",16215,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,178,Barcelona,217,['384e5231-c927-4b1b-bf4a-94a9b011cd17'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:59.117,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a510462-73be-443c-a330-755ef66f897e,3885,,,"[92.0, 72.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Forward,178,Barcelona,217,['2c9bc625-3d2e-4c33-a27e-00929eef9888'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:01.325,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9417d3-c188-4843-b982-d1c9cad31f55,3888,,,"[94.0, 51.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,178,Barcelona,217,['218578cb-7506-430e-a312-870a88214c2c'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:04.222,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2d92472-2acf-4309-aa60-201280904888,3891,,,"[92.0, 50.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Forward,178,Barcelona,217,['492f51ed-f67c-4d1e-b905-2806279bce14'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:05.808,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4d28298-3a5e-4d6c-bd5e-d3f6761b41c0,3895,,,"[119.0, 59.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,178,Barcelona,217,['9017b896-25a4-4962-bb92-7c817606f255'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:12.105,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4936174-89c1-4d36-99a6-3d17a9a47228,3898,,,"[113.0, 68.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,178,Barcelona,217,['a24233c5-af95-41e1-9d08-4b1857c94abb'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:14.018,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b74b0156-ab5f-49f5-a9a3-ceed5c45cd84,3901,,,"[94.0, 65.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Midfield,178,Barcelona,217,['a660f4ac-bc81-443b-88bc-599e94d91d91'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:17.279,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91992363-6f78-460d-bc8f-05000c5e16f8,3904,,,"[87.0, 53.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,178,Barcelona,217,['19e747ad-7407-439a-a41a-d516cec5d72b'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:18.541,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac566483-e299-444e-8e35-27acb87bbd7f,3909,,,"[85.0, 43.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Aleña Castillo,13599.0,Left Midfield,178,Barcelona,217,"['24eb7cd1-cb8f-441b-ad8b-0b10aa9bf0dc', '514112c4-ebd2-443d-93b4-b1c14a71b61c']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:20.720,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fb1498b-75cc-4348-8122-b61f0f892fc0,3912,,,"[91.0, 15.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,178,Barcelona,217,['4299df32-a984-4d73-8acf-76e2a63e9911'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:23.390,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82e739b8-82c2-4f3b-bbba-a653f8dfc332,3916,,,"[91.0, 27.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Forward,178,Barcelona,217,['9636da25-1829-4cad-b1ab-cf4d786601e6'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:25.335,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34d76b52-45bd-43c9-847c-e4b4b0b85e56,3920,,,"[90.0, 19.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,178,Barcelona,217,"['344a732c-ecbb-4841-b330-7a035ff92262', 'acf0ced2-e4cd-4fa0-b6e7-76f9bb6b9d52']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:26.292,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22c988b5-605d-4d44-8de1-308e17949714,3923,,,"[110.0, 15.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Forward,178,Barcelona,217,['25ae6113-134b-4d20-ba75-e46c64944479'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:28.904,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b83bfa8a-7fb3-4245-902b-83cab37e31ee,3927,,,"[102.0, 18.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,178,Barcelona,217,['8edf10cb-73e5-40ef-af8c-00bc045dc023'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:35.458,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eb88cde-4874-494d-8cb0-d8a214d76dfc,3931,,,"[106.0, 14.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Forward,178,Barcelona,217,"['06c2a6ea-175f-4300-a289-824509d0f18d', '3d4bae9e-d83e-4ead-b892-29a3f68c7872']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:36.680,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511b266-d725-429c-a28a-1c4eec3c623e,3934,,,"[97.0, 20.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,178,Barcelona,217,['e0a0bb2c-c706-4c29-89ca-bf89873f3459'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:38.529,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6cbf24a-8491-481d-9b1d-0c61ed1e69ef,3938,,,"[93.0, 15.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,178,Barcelona,217,['a9053026-4794-4dd2-854b-74271d479141'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:39.832,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a62d0ae5-7a44-4742-a4a1-6edd8beb8321,3940,,,"[99.0, 11.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Forward,178,Barcelona,217,['e6db1b8e-b3bb-4fae-8f1c-5e0ad666d333'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:41.862,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3af0ed0-d627-487b-ad08-646f7140848a,3943,,,"[30.0, 73.0]",16215,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Lainez Leyva,22915.0,Right Center Forward,179,Real Betis,218,"['42508bda-d56e-4e85-802d-7d3332b3b1f1', 'c1349200-27ed-413d-968b-65761ccf625d']",47,,,,,,,,,,,,,,,,,,,Real Betis,218,00:46:47.359,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24bc9b42-d383-4491-956e-fdc815a94eb0,3948,,,"[36.0, 68.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Andrés Guardado Hernández,5563.0,Right Center Midfield,180,Real Betis,218,['f929a191-924c-4174-965a-d5de1a334728'],7,,,,,,,,,,,,,,,,,,,Real Betis,218,00:47:07.912,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e348fe8a-c09c-4d20-a93d-bae1709cebd7,3951,,,"[22.0, 54.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Center Back,180,Real Betis,218,['d3e4e4d0-f337-40fa-ad9f-935643250bc5'],12,,,,,,,,,,,,,,,,,,,Real Betis,218,00:47:12.078,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f30da4-0a3f-493a-abce-e453bbcc2dc7,3954,,,"[29.0, 29.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,180,Real Betis,218,['7a42fab3-2082-48a5-8f7c-c8ca85f0a25c'],13,,,,,,,,,,,,,,,,,,,Real Betis,218,00:47:13.112,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5e930fd-7a2b-4a0e-b707-248ec3fdcece,3957,,,"[23.0, 51.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Center Back,180,Real Betis,218,['95ff1907-bde3-4f70-81a8-e7a18fe5956f'],16,,,,,,,,,,,,,,,,,,,Real Betis,218,00:47:16.818,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6515f231-65db-432e-9ea1-ed4ac9f652a3,3960,,,"[29.0, 66.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,180,Real Betis,218,['6210b759-5516-4539-be47-e42dda542f6e'],18,,,,,,,,,,,,,,,,,,,Real Betis,218,00:47:18.774,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdc2e619-9f01-4893-97c8-fbf437761714,3964,,,"[22.0, 51.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Bartra Aregall,7068.0,Center Back,180,Real Betis,218,['c12809c3-7c92-445c-bd88-9dcf56b2130c'],21,,,,,,,,,,,,,,,,,,,Real Betis,218,00:47:21.459,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6071d57f-1faa-4710-89b9-720ace09c013,3967,,,"[36.0, 15.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Left Center Midfield,180,Real Betis,218,['05be63e1-111b-4dd1-8fbf-b3a5e1f65935'],24,,,,,,,,,,,,,,,,,,,Real Betis,218,00:47:24.660,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35533b34-9325-46c7-b5b2-5ff145897a1a,3971,,,"[70.0, 9.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesé Rodríguez Ruiz,3990.0,Left Center Forward,180,Real Betis,218,['835ca2b1-b3e5-4029-9f43-d5aad7a65a52'],28,,,,,,,,,,,,,,,,,,,Real Betis,218,00:47:28.632,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae57aba2-b4a9-476a-9f6c-e36fce673a37,3973,,,"[55.0, 79.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,181,Barcelona,217,['88ca7a5d-cb37-44f5-8269-e90a07611df7'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:30.036,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebfac4fc-5db4-416e-a49d-3e10874dd414,3976,,,"[56.0, 62.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,181,Barcelona,217,['6f726e42-41c9-4d06-b990-6fc81624dd4a'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:32.134,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a852110f-1873-4947-8bec-e33a2dbd4fcf,3980,,,"[60.0, 54.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,181,Barcelona,217,"['38a6bc0e-eadf-4e9a-b9a6-76389ce3fae9', 'b1dce10c-911c-4d0e-94f7-4b755c93a2df']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:33.156,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61abead2-60f1-4b40-a505-6d1259e7d4d4,3983,,,"[65.0, 40.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Left Midfield,181,Barcelona,217,['f78e652f-cbc4-4efb-8530-25caa3a64cc9'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:34.692,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee6a9cf-5f23-46de-ac75-37b8cbd03c7e,3986,,,"[78.0, 50.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,181,Barcelona,217,['85ae5d23-1706-4df1-b2df-c6bdff385d7a'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:39.363,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa81256-1bda-48ef-afd6-05b79d4eaa67,3989,,,"[99.0, 55.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Midfield,181,Barcelona,217,['9a02d8e1-4b98-4613-b350-c54179879a2d'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:43.763,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39563ef2-3d44-4c55-87e2-806932417f99,3992,,,"[110.0, 42.0]",16215,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,181,Barcelona,217,['37379b42-36ee-4ce7-9ba4-d118fd218841'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:46.504,Ball Receipt*,,2018/2019
,,,,,"[56.0, 33.0]",,,,,,,,,,,,,1.963745,,,,,,,,,,,,e7d81dac-1cfa-4162-a7ba-2837e1e46556,7,,,"[54.0, 38.0]",16215,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Andrés Guardado Hernández,5563.0,Left Center Midfield,2,Real Betis,218,"['5f4d15ad-da66-4625-b5a8-29803fab6f45', 'c96e3bae-8c5b-4ae6-b132-7177fe5cb6e9']",1,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:01.206,Carry,,2018/2019
,,,,,"[44.0, 26.0]",,,,,,,,,,,,,1.031368,,,,,,,,,,,,ad3f946a-6e75-44f8-8f60-6df95beb4faa,10,,,"[44.0, 26.0]",16215,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,2,Real Betis,218,"['89921bc2-8045-45fd-b820-e73613620a50', '9b43342f-ea6f-4149-9ae9-ffb49b278202']",4,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:04.727,Carry,,2018/2019
,,,,,"[41.0, 38.0]",,,,,,,,,,,,,2.225315,,,,,,,,,,,,8f8a2931-6f67-4680-b778-41b3e2069b4e,13,,,"[36.0, 37.0]",16215,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Center Back,2,Real Betis,218,"['68baadb1-2040-4ac3-a6ff-194035363728', '7a320b9b-b0ab-4c50-8a52-b7a4f9202872']",7,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:07.723,Carry,,2018/2019
,,,,,"[41.0, 55.0]",,,,,,,,,,,,,0.1355,,,,,,,,,,,,0c6ba9ce-5a0f-43ca-ad34-c72e1613f288,16,,,"[41.0, 55.0]",16215,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aïssa Mandi,6648.0,Right Center Back,2,Real Betis,218,"['c4d7f44e-5703-4625-a67b-dc77215f90a9', 'cb8d1db7-4664-4080-aff2-9ed7d4ba81ea']",11,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:11.187,Carry,,2018/2019
,,,,,"[32.0, 41.0]",,,,,,,,,,,,,0.7207,,,,,,,,,,,,d7251047-cd1a-4fc1-9de5-54d115343b8d,19,,,"[32.0, 41.0]",16215,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Center Back,2,Real Betis,218,"['8194f1fb-f953-48e5-8a46-452eb8274a33', 'e7677d07-7d1f-43f1-9713-3ceeed097b58']",12,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:12.782,Carry,,2018/2019
,,,,,"[26.0, 26.0]",,,,,,,,,,,,,1.8944,,,,,,,,,,,,03cdec4a-3431-45c6-b8c8-7d63987e6555,22,,,"[28.0, 27.0]",16215,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,2,Real Betis,218,"['40ccb609-e00f-4148-a316-09e97e43ef4b', '6f3e8b46-3852-46c6-aa52-8ef427620569']",14,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:14.552,Carry,,2018/2019
,,,,,"[24.0, 55.0]",,,,,,,,,,,,,0.486,,,,,,,,,,,,af9fafca-3fb3-4951-87a1-960e661f5a0d,25,,,"[24.0, 54.0]",16215,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aïssa Mandi,6648.0,Right Center Back,2,Real Betis,218,"['252836a9-a8c0-4e7e-9ca6-d5ab66957e5e', 'e86e0002-9506-4dda-a3bb-4cfd55a76a27']",17,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:17.905,Carry,,2018/2019
