ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4dcab64-ac27-4496-a72c-c4a73c3c6763,3321,,"[66.3, 26.0]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Center Attacking Midfield,139,Getafe,216,['2260ddb7-e40b-4556-8b6c-7d58fff869c8'],10,,,,,,,,,,,,,,,,,Getafe,216,00:25:10.512,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642d54a1-a4b7-41fc-aaf2-070db2da2be5,3324,,"[82.2, 2.5]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Castro Giménez,26252.0,Right Midfield,139,Getafe,216,['fdb8d18e-babe-4990-bcc6-0bbf0f182c53'],13,,,,,,,,,,,,,,,,,Getafe,216,00:25:13.410,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638b0112-3154-4155-88ca-bc10dabf6108,3327,,"[40.0, 75.0]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,140,Barcelona,217,['1d908cbf-1f60-4f49-b333-3fc64170cbdf'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.807,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d44e503-dd5a-4266-9771-0263b170d145,3329,,"[35.8, 73.5]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,140,Barcelona,217,['393ee7fb-d086-4ef6-b660-1c05ab76afa5'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.341,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8e61b1b-8b01-4587-901a-b14d1516fda3,3336,,"[73.6, 8.1]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,141,Getafe,216,['80757877-c776-462b-af94-a7fbd4f52739'],26,,,,,,,,,,,,,,,,,Getafe,216,00:25:26.939,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2120f08-b8d0-4d65-85e6-69de1f8360b6,3338,,"[80.8, 16.5]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Center Attacking Midfield,141,Getafe,216,['86759325-ce82-4d43-9cbb-b42840929fbb'],28,,,,,,,,,,,,,,,,,Getafe,216,00:25:28.280,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11d52307-6f34-4dec-aa4d-75d13e2f1588,3341,,"[90.8, 23.7]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Colunga Pérez,26652.0,Center Forward,141,Getafe,216,['3d269a46-f405-4565-a477-98a72e9e8672'],29,,,,,,,,,,,,,,,,,Getafe,216,00:25:29.329,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613a3194-4e9b-4c33-a2d3-dabb03343076,3344,,"[106.0, 13.6]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Castro Giménez,26252.0,Left Wing,141,Getafe,216,['5d7929ae-464a-4087-a8c7-98e6b28bc5bd'],31,,,,,,,,,,,,,,,,,Getafe,216,00:25:31.598,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6876e218-c07a-47d7-85f0-c02a61c80b49,3348,,"[17.8, 75.6]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,141,Getafe,216,['babe4f4e-1a8d-4101-ab4e-6a195d92316b'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.881,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07090c47-f51b-47df-9fbd-ba6ba8ce1b54,3351,,"[34.8, 31.9]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,141,Getafe,216,['96a18bbe-29a6-48fb-b96f-751535220a83'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:25:37.399,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bf8bff0-5068-4e21-8006-90fc884a37e7,3354,,"[81.6, 33.6]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Fernández Fernández,11294.0,Right Defensive Midfield,141,Getafe,216,['9ac74790-b046-4332-9b42-a28d8a79e165'],39,,,,,,,,,,,,,,,,,Getafe,216,00:25:39.038,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9c467c4-6b0c-4d5e-a4ed-0700e8a21698,3356,,"[93.6, 30.0]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián Colunga Pérez,26652.0,Center Forward,141,Getafe,216,['c1a11456-ab31-4146-afab-7c3cf9e8be39'],40,,,,,,,,,,,,,,,,,Getafe,216,00:25:40.167,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2817da0-eada-49c6-a8a5-cab08ae8f6b3,3359,,"[97.8, 30.8]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Center Attacking Midfield,141,Getafe,216,['fcd4e3ae-0fe9-47ef-92cb-23b343d60d6a'],41,,,,,,,,,,,,,,,,,Getafe,216,00:25:41.868,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da969d7b-8336-4e87-b3ee-189deb888bf3,3369,,"[44.2, 30.8]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,142,Barcelona,217,['49d58fcd-8b6b-4bfd-8b6c-308c0f3b0f80'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.591,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7376350-a026-493c-a5a9-ad2ca146f5b4,3372,,"[64.6, 44.3]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,142,Barcelona,217,['7abdd371-e634-413a-a968-ec288170efd2'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:25:57.661,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c19286b-672e-4f35-9625-6def49dc20e7,3375,,"[69.0, 50.2]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,142,Barcelona,217,['35ea0c85-a4bd-41fe-9026-8ea56b22fd72'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.776,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf5ef2c7-8bb6-4849-9540-42d5643a8bbe,3377,,"[63.2, 42.0]",70297,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,142,Barcelona,217,['4855dff3-f8da-46d9-9691-812c8e1afa5c'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:25:59.536,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48b3369c-977f-467f-8740-73c716ddb9cc,3380,,"[65.0, 35.0]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,142,Barcelona,217,['7be99e8b-5029-4d9c-aace-490c09d01cd5'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.443,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a75b79ea-6e00-4b78-bfbb-8d93ba30e3c4,3384,,"[66.3, 46.6]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,142,Barcelona,217,['2eb05b3f-8ab9-4470-aea1-c698fa5307d9'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.095,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85c57dcf-b765-486c-8a29-ce6b23f9b28d,3387,,"[53.9, 39.9]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,142,Barcelona,217,['2c1169e9-1dee-43f8-b0a3-e0731d3ef4cf'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:26:04.770,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ff8f21b-21aa-43d4-b966-d8fde280ab3c,3390,,"[56.6, 26.4]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,142,Barcelona,217,['9989caca-d315-4a85-bcd1-9a6c0f234581'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.238,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00f1c90a-fe0c-4260-a5c5-d44f8149c3b0,3393,,"[52.9, 39.4]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,142,Barcelona,217,['14b43a47-439f-4bd4-84d1-57bc477f219e'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.651,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196bbe16-295d-4c22-b78a-a10979567d09,3395,,"[54.1, 25.2]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,142,Barcelona,217,['af837ed6-bbe5-4437-92ac-60b22f582835'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.671,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9d6a919-070a-4b84-8d3d-d987f7c9a953,3398,,"[54.3, 39.2]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,142,Barcelona,217,['a1dcd7a5-8539-425c-b80d-29ae7d4647a0'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:26:15.408,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d4c547d-8d86-4217-9128-2175e999a33a,3400,,"[48.0, 36.1]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,142,Barcelona,217,['164cc052-e356-476c-be50-0a97e178e958'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.236,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab527b1-3edb-4ccd-a7d2-590466b69333,3402,,"[54.5, 40.5]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,142,Barcelona,217,['efcdab03-c404-48f3-b8ee-c66a5641ccac'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.330,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f6e271e-4a86-4f13-ae51-733dccca32e3,3405,,"[52.4, 35.2]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,142,Barcelona,217,['e0df99a7-9e57-4049-ba4a-208ad3265314'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.570,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf5b176c-e082-4097-acd6-3ccd30d59b85,3408,,"[48.0, 43.4]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,142,Barcelona,217,['f70163a4-cbd4-4d29-8ed4-d7f3894b5fe3'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.588,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cbae968-c693-4624-b97d-901b65fa0683,3411,,"[65.5, 38.0]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,142,Barcelona,217,['3ad848ce-9f9e-4b33-8063-dd315732cbfb'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.266,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ce59f7-54a2-450a-b794-26d55332bc94,3418,,"[55.6, 30.0]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,142,Barcelona,217,['b49df6b1-f341-4094-baa0-ec3652a9ff59'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.297,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c5643b5-24e9-4930-8db8-bcfe6d12a668,3421,,"[53.5, 3.7]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,142,Barcelona,217,['9f1fe1c6-b7e8-4384-b85a-106931cb6f9f'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:26:30.783,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192fffee-ec7e-4e8c-abc4-2f7dd743abe2,3424,,"[36.3, 20.9]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,142,Barcelona,217,['524d5014-c1bd-4fb5-97df-7b61eb3ab5df'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:26:34.610,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f95e662-7a25-4109-bde5-a742b6ecf4d4,3426,,"[10.0, 32.9]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,142,Barcelona,217,['d06f98d6-31f6-4f86-86aa-6f19cf5dade1'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.618,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90853231-f92f-43aa-990d-2c319b94b48a,3432,,"[51.0, 66.3]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,142,Barcelona,217,['8cd4e64a-6d42-4020-8fcf-513f4df26d12'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:26:43.144,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9251e73d-b302-463a-a3fc-e5d47b27ef74,3435,,"[34.4, 48.1]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,142,Barcelona,217,['65a79068-eb15-40af-96a4-23247448612f'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.111,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179e71a6-9325-42d7-81eb-bf7d63fedf19,3438,,"[62.1, 30.0]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,142,Barcelona,217,['519f74be-4506-4cff-99b7-454afdc75276'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.691,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf6df3f3-6838-4c63-b061-661c49ef30a7,3441,,"[78.5, 41.5]",70297,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,142,Barcelona,217,['6f344899-6190-4803-b079-7ae1701fa189'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.461,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821e0773-edcd-4b30-b1cc-7a7f1140b2e8,3450,,"[93.6, 39.4]",70297,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,142,Barcelona,217,"['04517be2-0fd2-48cd-a08a-b7d969484da4', 'd6fa4ed2-3bec-40e9-a863-12517c5f41ad']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.334,Ball Receipt*,True,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd32aee-6a0e-423e-bed1-a06165ab0889,3459,,"[98.0, 35.2]",70297,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,142,Barcelona,217,['33544f8b-4554-456d-8bc5-4d086e1127f3'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.157,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8985dbb7-9c60-4e10-b7ec-b995b5ac7187,3467,,"[27.0, 19.7]",70297,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,143,Getafe,216,['65774cc5-1d29-4cd5-9310-6b01b69a9435'],15,,,,,,,,,,,,,,,,,Getafe,216,00:27:15.466,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f45d811-439f-428e-89eb-9b6535c005bc,3476,,"[41.9, 31.5]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Fernández Fernández,11294.0,Right Defensive Midfield,145,Getafe,216,['91e5a498-4eba-4d60-ab35-f17b54818b35'],7,,,,,,,,,,,,,,,,,Getafe,216,00:28:07.413,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128e146f-dc7d-48f1-a14c-5792aebdb4c7,3479,,"[52.0, 50.8]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,145,Getafe,216,['220b5129-6639-43cf-b264-29d841757c34'],10,,,,,,,,,,,,,,,,,Getafe,216,00:28:10.537,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12b9914b-610f-4321-a2ab-0e195cc96655,3481,,"[53.6, 73.3]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Torres Gómez,6878.0,Right Back,145,Getafe,216,['63719668-ce87-4d2b-bbee-ce6fdab162e0'],12,,,,,,,,,,,,,,,,,Getafe,216,00:28:12.744,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c06d913-ff4c-4728-b96d-dda2141fd0ad,3491,,"[30.3, 52.9]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Fernández Fernández,11294.0,Right Defensive Midfield,145,Getafe,216,"['6c17043f-95b1-41fd-aeff-1b682e0a0f4e', 'a93232f1-347a-428c-a0ae-6e02768b52f8']",22,,,,,,,,,,,,,,,,,Getafe,216,00:28:22.210,Ball Receipt*,True,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f08ce99-3a0d-4d2d-a8e5-f10fc7d375e2,3494,,"[37.7, 44.3]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,145,Getafe,216,['b88b3475-96af-4da7-8ba4-81fa96bc61f5'],22,,,,,,,,,,,,,,,,,Getafe,216,00:28:22.645,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02f3f304-d89d-418f-9072-ff17d228bdbe,3500,,"[83.1, 40.5]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,146,Barcelona,217,['6b215552-3565-427b-bd62-787aa3f0949d'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:28:27.857,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ea75df-a81f-4898-b47b-cc88ccce9625,3503,,"[91.1, 25.4]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,146,Barcelona,217,['35c519b5-fedf-4f99-be2e-c60128c99485'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:28:29.283,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e1541f2-6d55-4f35-8c9e-d05d62279285,3506,,"[102.5, 13.0]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,146,Barcelona,217,['5d158706-384e-43c4-aff0-5aa531a54ee0'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.381,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14f9940c-57b3-45b7-b9e1-ed0144aea8f2,3509,,"[90.5, 15.9]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,146,Barcelona,217,['8980e8a5-6795-4d8b-8ffb-2a9d3fcafe27'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:28:34.883,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba3ddca-30a3-44df-b865-f2baca22a7cc,3512,,"[89.0, 21.2]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,146,Barcelona,217,['bc981c5e-431a-46de-bddf-8ecb08b7eaff'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:28:37.973,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262a5de0-971b-4a12-9ae8-a389453f40f5,3514,,"[91.7, 16.3]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,146,Barcelona,217,['8d9cac97-67fa-4c0b-ac6f-5503ac3f2d46'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.549,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e90806-7ee3-46e8-8812-415ecc748fc7,3516,,"[79.5, 22.6]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,146,Barcelona,217,['7a2a1dc1-bbd9-422c-8f9a-50cbb74b14c7'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:28:39.770,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb87751a-44c4-455f-b996-9bebbbeb836c,3520,,"[85.8, 37.1]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,146,Barcelona,217,"['14775347-8ba9-4a6b-8c8d-37e294926fcc', '95365020-32c4-409f-a964-a229cf25a36f']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:28:41.884,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90a107b9-2fb2-4058-833f-e41809d89241,3526,,"[81.4, 15.7]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,146,Barcelona,217,['1238b2e1-17d9-474f-8cd5-e19734f2a2a3'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:28:46.423,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0967a5bc-bc37-499e-a779-805c0ae019a6,3528,,"[94.5, 3.9]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,146,Barcelona,217,['dcb87e3a-428d-4b79-8977-ae84a0e9a984'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.855,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9793c5cb-09fe-45aa-827d-1aa14551286d,3531,,"[112.1, 23.5]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,146,Barcelona,217,['09ca6e2e-c4e8-4e17-b097-8e3a27fff210'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.696,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f8ef922-fbaa-44e6-b475-21708029d0f2,3536,,"[4.5, 56.9]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Lopo García,26107.0,Right Center Back,147,Getafe,216,['81053cb5-106c-4d84-b1e2-2f7c54f23f25'],55,,,,,,,,,,,,,,,,,Getafe,216,00:28:55.618,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89443a95-f7b7-4927-962a-abbc16f4429c,3539,,"[46.7, 67.8]",70297,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Center Forward,147,Getafe,216,['dd48fe3a-1e8c-4dfd-8a44-2e53eb676e6e'],58,,,,,,,,,,,,,,,,,Getafe,216,00:28:58.088,Ball Receipt*,,2012/2013
