ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[16.0, 63.1]",,,,,,,,,,1.445152,,,,,,,,,,,,9c06809a-8b6f-4878-8945-aac7ed381028,1190,,"[14.5, 63.1]",267039,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,60,Barcelona,217,"['0d788c1d-6794-47a5-9179-6e468a824446', 'e2aa0d17-6a01-4b68-848d-9a1b3780f277']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:31:08.650,Carry,,2016/2017
,,"[23.1, 52.2]",,,,,,,,,,8.575821,,,,,,,,,,,,f47674fe-cf8d-4a9a-96a2-71fcc8f5d35b,1193,,"[10.3, 47.4]",267039,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,60,Barcelona,217,"['c58c888b-1219-4267-ab6c-b663f18b1625', 'd4846c4c-1b63-4199-bc65-10f2d8fa0750']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.952,Carry,,2016/2017
,,"[17.0, 64.2]",,,,,,,,,,0.7261,,,,,,,,,,,,b558f8d2-4184-4ae9-ac94-0b6b40b04b4c,1198,,"[16.6, 64.2]",267039,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,60,Barcelona,217,"['b3da7fd0-aadf-45b4-96d8-e4d5347832b0', 'bfe47111-b8bd-45b1-814a-fb3ffa138688']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:31:24.098,Carry,,2016/2017
,,"[41.0, 74.3]",,,,,,,,,,0.591,,,,,,,,,,,,66169f70-bc69-4339-85b8-8c83c74500d7,1201,,"[43.9, 73.4]",267039,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lucas Digne,6849.0,Right Back,60,Barcelona,217,"['84011008-3081-4601-9c95-77982e95525e', '9839204d-bbe9-47a3-b9c1-d08ba90cdb67', 'b5f32133-4a34-4423-b035-69ae4502eeab']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:31:26.544,Carry,True,2016/2017
,,"[8.5, 27.7]",,,,,,,,,,0.1042,,,,,,,,,,,,5c72a930-c7c4-4041-a43c-2099bcc8c49f,1208,,"[42.3, 13.6]",267039,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,61,Las Palmas,208,"['45d6720c-d84e-4745-9390-5c64234fde6e', 'a51b0267-0d36-45f5-9e15-7267d82e69c9', 'dc8e04b5-ced8-4f08-ab67-c50e5059d453']",30,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:30.017,Carry,True,2016/2017
,,"[50.8, 6.7]",,,,,,,,,,0.645054,,,,,,,,,,,,7639e9bb-a44c-4ec3-a5e2-85f53e54eb02,1213,,"[49.9, 5.2]",267039,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hélder Filipe Oliveira Lopes,27565.0,Left Back,62,Las Palmas,208,"['5618fed7-aa61-4865-bc59-3ab7c2f76752', 'db762d59-b0de-4478-a391-78dd3b403e09']",38,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:38.397,Carry,,2016/2017
,,"[53.1, 26.0]",,,,,,,,,,3.591463,,,,,,,,,,,,9a849f06-6c14-4ea2-932e-bc1102ec95e6,1216,,"[48.4, 12.3]",267039,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,62,Las Palmas,208,"['254a6437-d28e-442d-86dd-85615277802b', '85df1fa6-6efb-40b4-9436-2efe8eb2de0f', 'edc7dd9a-7eac-4cef-b27b-ccb9f1ba98f1']",40,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:40.231,Carry,True,2016/2017
,,"[35.9, 60.0]",,,,,,,,,,6.4526,,,,,,,,,,,,cc2d8e22-4327-44f2-98a7-0cae3fcb6d58,1224,,"[20.6, 45.9]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,63,Barcelona,217,"['64e53733-5306-4172-a21a-83de51bc57a1', 'e71a1d4a-835c-4ffb-a127-745f42f908af']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:32:02.946,Carry,,2016/2017
,,"[42.2, 47.0]",,,,,,,,,,0.515063,,,,,,,,,,,,0c4e24a3-c292-431e-85e1-4f3421cec26d,1228,,"[43.5, 47.6]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,63,Barcelona,217,"['682aff3a-3b8b-4886-98a4-9efab4ce0ba3', 'df2deaab-2aa5-4fa5-8b23-a8443aeb49bf', 'e203a412-1f1a-4aba-84bd-c47a6aa310d6']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.467,Carry,True,2016/2017
,,"[27.9, 25.3]",,,,,,,,,,2.349314,,,,,,,,,,,,5ebc906f-3f50-4390-a184-2269ae78adf8,1231,,"[27.9, 30.6]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,63,Barcelona,217,"['520d8a60-2f45-41bd-979d-678d3d951212', 'b638f8ce-3e53-4073-a73b-0297b959f1d1']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:32:12.729,Carry,,2016/2017
,,"[16.4, 40.7]",,,,,,,,,,1.2601,,,,,,,,,,,,88c79388-105f-4ccf-9400-899fe57390c7,1234,,"[14.7, 40.9]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,63,Barcelona,217,"['1fd4a652-3348-4420-9755-6e9d85c7020e', '66f06713-ca0f-439d-af85-bf4aefef70d3']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.900,Carry,,2016/2017
,,"[9.2, 44.0]",,,,,,,,,,2.3012,,,,,,,,,,,,1c9fd620-a455-40bf-99b7-fa615c90577f,1240,,"[9.2, 40.2]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,63,Barcelona,217,"['5f0e7b4e-f1b6-429b-9bfe-207135365aa9', 'a76b5249-2550-429f-971e-5a68ee414846']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:32:21.436,Carry,,2016/2017
,,"[11.6, 67.1]",,,,,,,,,,0.9123,,,,,,,,,,,,2331f07a-0b19-402c-bdaa-b3c7b8b5a789,1243,,"[10.9, 67.1]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,63,Barcelona,217,"['885dc017-c831-4675-9d58-63e0fe85563d', '98251ae2-db9f-44fd-8789-c587074bc9ca', 'e3566afc-438d-4c4f-b47c-081bbe872ce7']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:32:25.294,Carry,True,2016/2017
,,"[36.6, 73.7]",,,,,,,,,,1.5206,,,,,,,,,,,,c6638391-5903-46f9-b1c1-0dd962f31a0e,1247,,"[30.7, 72.4]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Right Back,63,Barcelona,217,"['418b3a65-3474-4a43-a915-929423629029', '64b1e15e-1ece-4d9c-9ff4-af6c9f21f191', 'be6710ad-7598-4e8b-be40-530830f455a3']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:32:27.655,Carry,True,2016/2017
,,"[56.8, 4.6]",,,,,,,,,,1.055223,,,,,,,,,,,,5cc760a5-e8fb-43b1-8937-03f02d45ff1c,1254,,"[64.0, 9.2]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Filipe Oliveira Lopes,27565.0,Left Back,64,Las Palmas,208,"['425afa7b-e012-4c46-9156-17b59f1d5a20', '42b54d4d-0206-4528-b134-5ab45ddea8bf']",32,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:32.693,Carry,,2016/2017
,,"[37.5, 9.8]",,,,,,,,,,2.923978,,,,,,,,,,,,e8ab7446-6e07-4ccc-bf0f-07364f42945f,1257,,"[37.5, 6.9]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,64,Las Palmas,208,"['1048d0ac-a8ba-4251-bfea-141d4cb1e15e', '6e704fef-7cc7-478c-bccb-98ca44c12cfc']",35,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:35.138,Carry,,2016/2017
,,"[41.9, 32.5]",,,,,,,,,,1.1385,,,,,,,,,,,,f5fa2592-a321-47a4-988c-ff9495aa51b9,1260,,"[36.9, 29.8]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Lemos Merladet,7692.0,Right Center Back,64,Las Palmas,208,"['7938c6a7-6aa3-4d14-9b13-4b9c524ac8f3', 'cf065d5c-3abf-4240-ab48-c3613216a75a', 'f25e8bf7-ce6a-4107-8e30-aef4254dee0b']",39,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:39.592,Carry,True,2016/2017
,,"[50.1, 69.7]",,,,,,,,,,1.670961,,,,,,,,,,,,2cac2d17-ca92-44d1-bf44-0b674e107e87,1264,,"[50.5, 69.3]",267039,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Míchel Macedo Rocha Machado,6922.0,Right Back,64,Las Palmas,208,"['6b76f8b7-867e-4cb4-a889-b397b43047b8', 'bd52e97d-5926-4306-ac42-8bae9d747248']",42,,,,,,,,,,,,,,,,,Las Palmas,208,00:32:42.684,Carry,,2016/2017
,,"[70.6, 14.6]",,,,,,,,,,0.0491,,,,,,,,,,,,4e80730f-c552-413e-a1e0-5afc2925c98a,1274,,"[70.4, 15.1]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,65,Barcelona,217,"['7afa0150-1cf3-408d-a33c-29cbb51a395a', '7f66d37c-9346-4107-99f5-ae43892c01ef']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:33:00.797,Carry,,2016/2017
,,"[70.8, 17.7]",,,,,,,,,,0.343284,,,,,,,,,,,,71d8aa31-d431-4ac4-8082-6d4d3e9ac40f,1279,,"[70.8, 17.7]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,65,Barcelona,217,"['bb075f68-e59b-4028-b15a-adfe32136d3e', 'ea41dafa-1185-4fa1-9fe4-75ecd6d5b1ee']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.042,Carry,,2016/2017
,,"[102.8, 9.8]",,,,,,,,,,3.566009,,,,,,,,,,,,68404749-c472-46d4-ad26-db57b4e4ac4c,1282,,"[91.0, 10.2]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,65,Barcelona,217,"['50f22363-0eea-4386-8e6e-a81e48baa78f', 'fb72a1d6-5b87-4838-9711-95b6be7b9f44']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.792,Carry,,2016/2017
,,"[83.6, 28.3]",,,,,,,,,,2.2126,,,,,,,,,,,,0e2c28f8-599f-42b5-9e95-44712b1c755c,1285,,"[84.3, 26.6]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,65,Barcelona,217,"['13519012-9a5b-4491-90e1-33d7a2a9e066', '3b3e67a4-c502-4c9d-92cc-297e7c00b23d']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.759,Carry,,2016/2017
,,"[78.2, 15.9]",,,,,,,,,,1.140911,,,,,,,,,,,,c786b329-27e9-40f4-906e-f2883c584714,1288,,"[78.2, 15.9]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,65,Barcelona,217,"['6da2a8bb-6fb0-49cd-829b-d153090204d2', '797ed914-2ffc-499d-bb41-dc0deb0fb15d']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:33:13.040,Carry,,2016/2017
,,"[71.2, 19.4]",,,,,,,,,,0.040000003,,,,,,,,,,,,f0437d05-3375-43f4-8ba5-1ffe52e4030c,1291,,"[71.2, 19.4]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,65,Barcelona,217,"['3d0d2fba-8dbb-45b4-ae15-86aa064dd6c8', '9e6ad8c5-982b-4bd5-9ea8-199896c0ec78']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.258,Carry,,2016/2017
,,"[77.5, 15.9]",,,,,,,,,,1.6463,,,,,,,,,,,,28d2815e-2e3c-4bf2-92d3-7aedd36a1f3f,1294,,"[77.5, 15.9]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,65,Barcelona,217,"['ca60e7fe-6697-4f43-9a64-3d67fb715cd7', 'dc98ce13-5c64-44bf-accf-7a70ba8cf5d4']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:33:16.590,Carry,,2016/2017
,,"[76.9, 19.0]",,,,,,,,,,1.167363,,,,,,,,,,,,501063bd-397f-48ff-a3a5-a5bc64eb6a55,1299,,"[76.9, 19.0]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,65,Barcelona,217,"['0170048a-230e-436a-82b3-f37b549878d3', 'a38bdb70-da99-4930-877a-1d3ef03a6ee9']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.024,Carry,,2016/2017
,,"[69.1, 71.5]",,,,,,,,,,4.2903,,,,,,,,,,,,d988880c-f78f-4fd3-9c42-3705428b9c8a,1302,,"[63.7, 53.3]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,65,Barcelona,217,"['7768b868-014c-404a-82fc-a58b8c7ea93a', 'fdf0c30f-b60e-460d-a710-c2781e784490']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:33:22.643,Carry,,2016/2017
,,"[70.6, 55.6]",,,,,,,,,,1.2076,,,,,,,,,,,,07d22c35-2408-4f45-88cc-f2b9aa84dfdd,1305,,"[74.8, 53.3]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,"['039dc84a-0b35-4d60-8924-269e3f09ddc6', '457dcc8f-71ad-4583-81eb-abce6ea0172f']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.989,Carry,,2016/2017
,,"[64.7, 68.6]",,,,,,,,,,1.024092,,,,,,,,,,,,41354687-c5d7-4d58-a754-2f08b2c77049,1308,,"[64.7, 68.6]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,65,Barcelona,217,"['7e1f03d1-27f1-499a-a3ea-6a82b0e4ba66', '97e9f5ac-d2fc-469e-8e5e-b97ab8c48f5b']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.518,Carry,,2016/2017
,,"[64.9, 60.0]",,,,,,,,,,0.021000002,,,,,,,,,,,,5991273d-ce33-47bd-b330-5ab30dacc3e4,1311,,"[64.9, 60.0]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,"['00d1235d-c68d-4030-a496-b2aea8591b4a', '8f8ca04d-9967-4134-af87-2cc9d5702b8d']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:33:32.977,Carry,,2016/2017
,,"[1.2, 14.2]",,,,,,,,,,3.471506,,,,,,,,,,,,7297b1db-07ba-4e5e-b387-078d43aee3e6,1317,,"[8.1, 21.6]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Filipe Oliveira Lopes,27565.0,Left Back,66,Las Palmas,208,"['3c64e4d1-9913-4963-9652-aa9138e3955e', '7b4c7ac4-5104-4c5b-be79-c10fc0247506', '8c90e0f1-fa68-4056-83e2-47a3fdc01562']",40,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:40.670,Carry,True,2016/2017
,,"[15.4, 18.4]",,,,,,,,,,0.039976,,,,,,,,,,,,1a175f92-fa67-4bd1-9808-84b2424e2039,1321,,"[15.0, 15.3]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Midfield,66,Las Palmas,208,"['0de1c423-5727-4767-a544-b7ce50a2b1d4', '560ed1ef-1136-4a06-b729-a52d32a179e9']",46,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:46.242,Carry,,2016/2017
,,"[14.4, 24.1]",,,,,,,,,,0.040000003,,,,,,,,,,,,de995337-ca5b-4ecb-a80d-41ac45810ad1,1324,,"[14.4, 24.1]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Montoro Sánchez,24144.0,Center Defensive Midfield,66,Las Palmas,208,"['64267fca-ca39-4040-a474-1021abba2e84', '871a0702-9658-41bd-b464-f91a075a3446']",46,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:46.590,Carry,,2016/2017
,,"[105.7, 75.3]",,,,,,,,,,1.149391,,,,,,,,,,,,739f71a5-ca83-43a6-95c6-59a13f603851,1329,,"[104.7, 71.8]",267039,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Right Back,67,Barcelona,217,"['1f4fdd02-b775-4a6e-9a20-33d81484dc95', '3d820a42-9dce-468b-a59f-42f3c7a0b31a', 'c154311e-0e79-4309-8d9f-bcfe79ea7a4d']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.553,Carry,True,2016/2017
,,"[48.1, 61.3]",,,,,,,,,,0.9206,,,,,,,,,,,,1a6529a4-4a7d-4fc5-aeca-b0cf7933a47b,1339,,"[48.1, 61.3]",267039,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Right Back,68,Barcelona,217,"['0f138ea9-5e0e-4d76-a3b6-641545c6f62e', 'aecf9621-a3ec-4336-8145-bcc02a887924']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:34:49.987,Carry,,2016/2017
,,"[51.2, 53.8]",,,,,,,,,,1.0947,,,,,,,,,,,,71562cac-9d48-4a19-b678-3250f9f16ae9,1342,,"[54.8, 56.0]",267039,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,68,Barcelona,217,"['bd158be9-54e1-45b6-858b-01b80aba757e', 'ed5bea05-5746-47d4-b103-4ad1c288013b']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:34:51.930,Carry,,2016/2017
,,"[49.3, 33.0]",,,,,,,,,,2.0687,,,,,,,,,,,,8265cddf-7e6a-4340-8a80-9c9c9243e9b4,1345,,"[48.1, 37.4]",267039,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,68,Barcelona,217,"['1b1f4fc6-140f-4743-9d83-66b4d3c3a590', 'e98ee1bc-6c81-4782-b234-9221b82c37a3']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.685,Carry,,2016/2017
,,"[65.8, 7.7]",,,,,,,,,,1.955101,,,,,,,,,,,,dfc6bbac-3794-4dd5-ab70-f074775cc9a1,1348,,"[68.8, 6.5]",267039,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,68,Barcelona,217,"['a707702d-dc40-495d-924c-3870383ca0ca', 'f7e01a27-9195-4180-91ae-2254301eed4d']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.749,Carry,,2016/2017
,,"[49.0, 24.7]",,,,,,,,,,0.984001,,,,,,,,,,,,31d27d5c-5fd6-4604-a731-bf2202e6dd38,1351,,"[49.2, 24.3]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,"['176302d0-ca87-4817-89b1-2b7940508cd9', '490f826e-6ec2-45c7-b105-e79a2ced2241']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:35:02.892,Carry,,2016/2017
,,"[43.1, 52.8]",,,,,,,,,,0.612799,,,,,,,,,,,,bd29376f-e38a-456f-941b-c024e69040c9,1354,,"[43.1, 52.8]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,68,Barcelona,217,"['86f78933-5984-4cef-9308-5df8ecf638ab', '9f1a80dc-17e4-4c5a-aecd-ef0b5973a7b1']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:35:05.338,Carry,,2016/2017
,,"[50.4, 25.3]",,,,,,,,,,2.94102,,,,,,,,,,,,17b8f05a-6a63-4360-b58f-d4e8e562656b,1357,,"[46.4, 32.7]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,"['baa5284d-c6e2-4103-bfda-3cd01728ead8', 'c1e080ae-6379-41d8-9bf6-0748dcda8eda']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:35:07.754,Carry,,2016/2017
,,"[56.1, 13.8]",,,,,,,,,,0.9766,,,,,,,,,,,,c28e5c12-a5c1-4f29-849e-043640dbe3b0,1360,,"[56.1, 13.8]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,68,Barcelona,217,"['2de56053-0e45-4f57-8517-4fbe920ba8e7', '75d08269-3460-402b-bc69-e799656ad460']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.034,Carry,,2016/2017
,,"[62.6, 27.8]",,,,,,,,,,0.372,,,,,,,,,,,,6470d4c4-dcef-4249-ae81-42c2a9e367d8,1364,,"[64.3, 23.8]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,"['31063008-161d-45fc-80ef-75aa1beebe5e', '456139bd-f67b-4800-a5cb-3280f1174caa', '5a949f22-3cdf-4cfd-923e-ad658b8815fe']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.346,Carry,True,2016/2017
,,"[50.4, 65.2]",,,,,,,,,,4.1819,,,,,,,,,,,,758587eb-94e7-46cb-9afa-3adc8c586bdf,1367,,"[48.8, 67.6]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,68,Barcelona,217,"['69637400-8fe1-4413-9ef9-b75a1bac23da', 'b1f38c7c-29fb-4556-b849-4d0085a24a64']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:35:18.096,Carry,,2016/2017
,,"[55.7, 52.2]",,,,,,,,,,0.3299,,,,,,,,,,,,e8f6aac1-5c64-4b87-b75f-153367fb2dcc,1370,,"[56.9, 50.1]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,"['18ae9c96-fd6d-457a-911c-c25c4a0ab883', '778649f0-e5ff-4871-a240-72120d3e0a67']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.573,Carry,,2016/2017
,,"[48.3, 61.9]",,,,,,,,,,0.521,,,,,,,,,,,,62f0aa5f-569a-484a-a451-9b818648b115,1373,,"[48.5, 64.6]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marlon Santos da Silva Barbosa,3362.0,Right Center Back,68,Barcelona,217,"['0b3bc645-a9f0-4f07-9008-196391e6f33a', '7ab2acfc-f53c-4188-82c4-c5ad138c4747']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.614,Carry,,2016/2017
,,"[37.0, 41.9]",,,,,,,,,,2.0119,,,,,,,,,,,,a76fd275-6f83-49bb-99bd-c79612725a4c,1376,,"[34.0, 42.8]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,"['3cc95afa-8064-4a0b-b4ff-4493474fdb1a', 'dd4b143d-636b-44b7-bfff-b62f528df114']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:35:28.451,Carry,,2016/2017
,,"[54.4, 27.2]",,,,,,,,,,0.021199,,,,,,,,,,,,ebcfea93-b48a-4b2a-ac8f-2ba4a4a35233,1379,,"[54.4, 27.4]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,"['fa9c8a64-326c-4d66-86cf-7f070b1bc198', 'fd8df116-2903-49a1-aa3d-8378803a4b51']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:35:31.375,Carry,,2016/2017
,,"[62.0, 48.9]",,,,,,,,,,0.187199,,,,,,,,,,,,0518d601-26a5-493b-8a1d-79737da70515,1382,,"[56.7, 48.0]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,68,Barcelona,217,"['6082c437-b3a0-482b-8037-3c9bc7b251ff', 'a50c5836-c2da-409f-b4f4-c58ae6863a79']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:35:33.131,Carry,,2016/2017
,,"[67.1, 36.3]",,,,,,,,,,0.375628,,,,,,,,,,,,05a274f6-07f7-48fb-b1c6-c9f513427363,1387,,"[66.5, 36.5]",267039,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin-Prince Boateng,8668.0,Center Forward,69,Las Palmas,208,"['0d1752e1-9c2e-4a81-b2f4-77c57d983853', 'b8ba41c5-8b34-43aa-af34-d31a8b1ab9ed', 'fc168aa8-eafa-4224-b81f-12bf9b22e8a5']",35,,,,,,,,,,,,,,,,,Las Palmas,208,00:35:35.696,Carry,True,2016/2017
