50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.0624,,,,,,,,,,,,,,,1eff7a75-80db-41a8-bc73-151bfd1687ef,3255,,"[85.7, 47.4]",266201,90,,,,,0.54428047,,Right Foot,,,,"[97.1, 54.3]",Ground Pass,,13.32554,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,['9a3a3bd6-c3e9-4aec-86dd-73aede4e1000'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:45:05.403,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.5178,,,,,,,,,,,,,,,8e0d1e54-0b52-4529-97f1-8b4e14ac717f,3260,,"[95.5, 47.0]",266201,90,,,,,-1.4827889,,Right Foot,,,,"[96.4, 36.8]",Ground Pass,,10.239629,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,188,Barcelona,217,['d67e7c2a-6a81-40fb-81cb-0cee8d2f76ef'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.146,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.1056,,,,,,,,,,,,,,,cb9c9f5c-53ae-4773-8ef1-7d4c0c08db9c,3264,,"[96.7, 35.2]",266201,90,,,,,-0.48995733,,Left Foot,,,,"[99.7, 33.6]",Low Pass,,3.4,Incomplete,,Cristian Tello Herrera,6658.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,188,Barcelona,217,"['38075830-bfb7-434a-bccc-bd3ddf480323', '3d964a25-bc12-4791-a2da-a1b1497d2996', 'f2cc981e-6144-4116-8337-f2856fdd3bf7']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.132,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.5185,,,,,,,,,,,,,,,f53c6f79-6d6c-4795-bcd5-b64528589c0b,3268,,"[79.6, 7.6]",266201,90,,,,,-0.10419644,,Left Foot,,,,"[94.9, 6.0]",Ground Pass,,15.383432,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,188,Barcelona,217,['6700cab5-1bd3-486e-a716-df9250c7ba81'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:45:16.334,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.7468,,,,,,,,,,,,,,,86a54308-91ea-491b-b53e-d52a463dc164,3272,,"[100.2, 11.9]",266201,90,,,,,2.2760744,,Right Foot,,,,"[93.9, 19.3]",Ground Pass,,9.718539,,,Cristian Tello Herrera,6658.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,188,Barcelona,217,['c1dd5d9b-0339-4572-9b92-493d68ace0b0'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:45:20.565,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.4224,,,,,,,,,,,,,,,3286bb73-7b7d-4e77-a2a1-17c9d8c73934,3274,,"[94.2, 19.5]",266201,90,,,,,-1.6332152,,Right Foot,,,,"[93.3, 5.1]",Low Pass,,14.428098,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,188,Barcelona,217,['a67f930c-4675-4f87-8cce-ad7148d5b15e'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:45:21.311,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0176,,,,,,,,,,,,,,,c9ddc7c6-f60a-4869-b5e3-f560a4546f32,3277,,"[95.3, 6.5]",266201,90,,,,,2.456387,,Right Foot,,,,"[84.9, 15.0]",Ground Pass,,13.431679,,,Cristian Tello Herrera,6658.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,188,Barcelona,217,['383932ac-e533-43ef-80f1-1a38454d8796'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:45:25.432,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9572,,,,,,,,,,,,,,,bc1f1c45-4b02-4af3-92c3-766eb5bc23c6,3280,,"[85.0, 14.1]",266201,90,,,,,1.068494,,Right Foot,,,,"[92.8, 28.3]",Ground Pass,,16.201235,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,188,Barcelona,217,['58227bc0-4e42-4ee0-a200-10799d235019'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.541,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8424,,,,,,,,,,,,,,,e4098bfb-15bf-4b2f-a48f-8e10ef87bbc7,3290,,"[111.2, 1.0]",266201,91,,,,,2.714965,,,,,,"[100.2, 6.0]",Low Pass,,12.083046,,,Adriano Correia Claro,22102.0,,,,,,Throw-in,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,190,Barcelona,217,['146aa116-9f54-49ee-b4c4-c297e3c37bea'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:46:47.828,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.050322,,,,,,,,,,,,,,,e57e98db-050f-4b9d-aa0f-cca7c21c8023,3293,,"[100.2, 5.5]",266201,91,,,,,-0.04702413,,Right Foot,,,,"[108.7, 5.1]",Ground Pass,,8.509406,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,190,Barcelona,217,['8e818f63-6e66-4d7b-80ee-de87dfcb7648'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:46:49.475,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.202238,,,,,,,,,,,,,,,4148d00a-6cba-4c64-bc61-8416cb2ed162,3296,,"[108.0, 5.3]",266201,91,,,,,1.5083776,,Right Foot,True,,,"[109.8, 34.1]",High Pass,,28.856195,Incomplete,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,190,Barcelona,217,['a2cf745d-a9ee-4de1-ac08-564830966e65'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:46:51.510,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.5115,,,,,,,,,,,,,,,484a6d5e-0cf3-42aa-a036-9ad5a8179f62,3298,,"[94.6, 20.9]",266201,91,,,,,-2.1050336,,Head,,,,"[83.3, 1.8]",Low Pass,,22.19234,Out,,Adriano Correia Claro,22102.0,,,,,,Recovery,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,190,Barcelona,217,['f62d6de4-1c44-4525-88de-230d079dc108'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:46:53.378,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.675761,,,,,,,,,,,,,,,937d7389-49f5-48e3-998a-8074a32051df,3300,,"[39.8, 80.0]",266201,92,,,,,-2.5283854,,,,,,"[23.6, 68.6]",Low Pass,,19.80909,,,David Rodríguez Lombán,6702.0,,,,,,Throw-in,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,191,Elche,1042,['d36cd94f-9808-4af5-ae03-c3b1f8fe2d7b'],38,,,,,,,,,,,,,,,,,Elche,1042,00:47:38.151,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.408148,,,,,,,,,,,,,,,e70c8ca4-0624-457b-9435-4c84dcae0008,3304,,"[23.1, 66.5]",266201,92,,,,,-2.2995389,,Right Foot,,,,"[7.3, 48.8]",Ground Pass,,23.726147,,,Manuel Herrera Yagüe,27207.0,,,,,,,2,From Throw In,David Rodríguez Lombán,6702.0,Right Center Back,191,Elche,1042,"['26adf622-6c32-4fef-b425-36e61acd8d40', 'f2dbaa91-442f-433d-845e-feb0618eb063']",41,,,,,,,,,,,,,,,,,Elche,1042,00:47:41.077,Pass,True,2013/2014
,,,,,,,,,,,,,,,,3.017,,,,,,,,,,,,,,,4f3877d2-fad4-4560-9d14-caf26ccb7e85,3307,,"[6.4, 49.0]",266201,92,,,,,0.051678084,,Right Foot,,,,"[64.4, 52.0]",High Pass,,58.077534,Incomplete,,Richmond Yiadom Boakye,15960.0,,,,,,,2,From Throw In,Manuel Herrera Yagüe,27207.0,Goalkeeper,191,Elche,1042,"['59060833-0ccc-4cef-8ebc-8254c37c0936', 'bce4fb70-cbfe-49d1-bdd1-dc4c0e36d5ee']",43,,,,,,,,,,,,,,,,,Elche,1042,00:47:43.526,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3705,,,,,,,,,,,,,,,bce4fb70-cbfe-49d1-bdd1-dc4c0e36d5ee,3310,,"[56.6, 29.0]",266201,92,,,,True,1.3374573,,,,,,"[61.9, 51.3]",Low Pass,,22.92117,Incomplete,,,,,,,,,Recovery,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,191,Elche,1042,"['4f3877d2-fad4-4560-9d14-caf26ccb7e85', '5dbdbd60-0d04-49fa-a10a-3a547fa809ed', '5ee762f9-28f1-49af-b680-b6561164b081']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:47:46.543,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.821514,,,,,,,,,,,,,,,5ee762f9-28f1-49af-b680-b6561164b081,3311,,"[59.1, 29.7]",266201,92,,,,,-2.030354,,Left Foot,,,,"[49.4, 10.1]",Low Pass,,21.868927,,,Domingo Cisma González,26238.0,,,,,,Recovery,2,From Throw In,Fidel Chaves de la Torre,23825.0,Center Forward,191,Elche,1042,"['54193cf0-7eb2-402d-be5d-33f9da7b145d', 'bce4fb70-cbfe-49d1-bdd1-dc4c0e36d5ee']",47,,,,,,,,,,,,,,,,,Elche,1042,00:47:47.913,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.6133,,,,,,,,,,,,,,,d7b22097-29af-4f20-8acb-5057bd9a9e06,3314,,"[63.9, 3.9]",266201,92,,,,,2.113986,,Left Foot,,,,"[60.7, 9.2]",Ground Pass,,6.1911225,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,,2,From Throw In,Domingo Cisma González,26238.0,Left Back,191,Elche,1042,['4b0f5caa-6a22-4d5d-8efd-ce9933d3d194'],54,,,,,,,,,,,,,,,,,Elche,1042,00:47:54.913,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1471,,,,,,,,,,,,,,,1c1965ac-c1d6-46aa-8836-354232d3dffe,3317,,"[63.2, 7.1]",266201,92,,,,,-0.07006058,,Right Foot,,,,"[80.3, 5.9]",Low Pass,,17.142054,Incomplete,,Fidel Chaves de la Torre,23825.0,,,,,,,2,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Center Midfield,191,Elche,1042,"['c780ccb5-5668-44a9-9d34-34064e58b1ec', 'd1cd98f0-0f2b-41d8-8484-2180f4c444ba']",57,,,,,,,,,,,,,,,,,Elche,1042,00:47:57.409,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1873,,,,,,,,,,,,,,,951801d1-a99e-492d-9244-4ea7d82c4272,3323,,"[75.0, 14.9]",266201,93,,,,,-0.2504431,,Right Foot,,,,"[79.3, 13.8]",Low Pass,,4.438468,,,Fidel Chaves de la Torre,23825.0,,,,,,,2,From Throw In,Alberto Rivera Pizarro,25893.0,Center Attacking Midfield,191,Elche,1042,['e156f077-d42d-4642-ae03-ed31b54e979b'],0,,,,,,,,,,,,,,,,,Elche,1042,00:48:00.977,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.440892,,,,,,,,,,,,,,,14db7865-7cbc-47bf-a4dd-21030d67b9ff,3327,,"[85.5, 10.6]",266201,93,,,,,-0.8379812,,Left Foot,,,,"[90.9, 4.6]",Ground Pass,,8.072174,,,Garry Mendes Rodrigues,16001.0,,,,,,,2,From Throw In,Fidel Chaves de la Torre,23825.0,Center Forward,191,Elche,1042,['1bb00933-ca79-4aa9-983e-65fa7c91c644'],3,,,,,,,,,,,,,,,,,Elche,1042,00:48:03.740,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778a241-2a86-41b0-a579-e99a4d24ef4a,6,,"[58.9, 41.5]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,['0565bd3a-3214-4a94-a238-61215b6b072d'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.374,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8ea3fea-0cda-4cea-b3fb-2a2f806f8bb2,8,,"[48.0, 43.6]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['428c0299-44c1-4db4-aaa9-2ba559c43879'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.432,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77bc60c2-cf10-4142-aee7-c15763b7ed5a,11,,"[49.7, 15.1]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adriano Correia Claro,22102.0,Left Back,2,Barcelona,217,['70a379e7-e19c-49b2-9c68-d2118d34c939'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.183,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5571e4af-6e23-465e-9b7e-220f86b4e87e,14,,"[33.3, 23.5]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Right Center Back,2,Barcelona,217,['ca5328d2-d05c-49ff-ae50-18eede420736'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.881,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bdb8f39-9dcc-4ac8-9afc-41c4bb45cf40,17,,"[34.8, 56.7]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,2,Barcelona,217,['44bd14ba-6b61-4161-8b6f-fc2f57f8d64d'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.906,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7745dcb-2b64-4dd6-87c3-d1fca402d0a4,21,,"[55.0, 39.7]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['36a8fd5c-0380-442e-8703-f1635890c05d', 'b2fcd0dc-b54d-430a-ac44-3c1ba7435dc1']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.236,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573bc00-9b48-496a-8470-d5bd26f5f37e,30,,"[65.7, 28.1]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,2,Barcelona,217,['b67f46b7-8dc6-4054-8d0d-4ce046e9586e'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.067,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ed8a460-9429-4bee-bee1-ed3dc8bd05e5,33,,"[49.1, 30.6]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marc Bartra Aregall,7068.0,Right Center Back,2,Barcelona,217,['77813aad-19ac-4b4b-84b9-91bc4d8e413a'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.755,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f592b74-4469-41ce-9323-bc984c389e5c,36,,"[50.3, 57.3]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,2,Barcelona,217,['d44eb42b-6785-494d-b362-fe687779ac4f'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.817,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b722f36-a265-4aef-ac20-bb47a17e944d,39,,"[106.4, 4.1]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,2,Barcelona,217,['ffed69a1-66c4-40b6-8de9-46b565df48b1'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.213,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74aeae49-debb-4656-8499-f1df5158e933,49,,"[98.0, 9.2]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,3,Barcelona,217,"['0905c846-4e6c-4bdc-afe5-d840d9f14446', 'd7d68463-b961-4d9c-b0f9-72064fb504c2']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.814,Ball Receipt*,True,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84f5d509-f9c3-4fd3-b050-030bfae26142,52,,"[116.5, 47.6]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,3,Barcelona,217,['bbf87184-c708-4e0d-a361-7e5da67879da'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.784,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d75cc0e-a7f0-4a17-81fa-b1b6acf49cc8,56,,"[21.1, 53.5]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,David Rodríguez Lombán,6702.0,Right Center Back,4,Elche,1042,['1acb63f2-0a3d-40be-8d7c-01172f7ed9f5'],49,,,,,,,,,,,,,,,,,Elche,1042,00:00:49.569,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,012f065c-c51f-40a8-9808-c83ae65a1b08,59,,"[43.6, 76.0]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Damián Nicolás Suárez Suárez,6627.0,Right Back,4,Elche,1042,['8e83e730-ff69-42e3-8d8b-6a9740b02156'],54,,,,,,,,,,,,,,,,,Elche,1042,00:00:54.493,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46b5e634-8079-457d-979d-feb4df3341c6,62,,"[63.9, 73.5]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carles Gil de Pareja Vicent,6800.0,Right Wing,4,Elche,1042,['b910f9cb-1786-4581-864f-cf52beb501d5'],55,,,,,,,,,,,,,,,,,Elche,1042,00:00:55.839,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd5a981f-bef1-4318-a363-03aef53b4abf,65,,"[49.7, 5.0]",266201,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,5,Barcelona,217,['80d03956-9cda-4718-9a5a-09033a36e219'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.559,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdc0594a-03c7-456a-aed2-e9be8fcbce92,69,,"[48.9, 19.3]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['25952b02-b7fb-4bbd-8731-44482e82b118'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:01:00.696,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ad1bd85-e832-4ba7-897d-037c3da4c3a3,72,,"[33.9, 22.2]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,5,Barcelona,217,['b94de372-a80e-4196-93de-cc3cde10a044'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.923,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dce6144-58ae-46af-89f4-7ba0da74c846,75,,"[40.5, 60.2]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['f37f6a38-c59f-4bd7-8d3e-edf6221125b4'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.664,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45c4861a-2402-451e-bd16-458154c51df8,78,,"[31.4, 54.8]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,5,Barcelona,217,['251ace08-1709-422f-b7a6-538df490012a'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:01:09.958,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b474367e-c7ea-4eb8-bfa6-1984422c70e4,81,,"[41.5, 24.1]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['647df2b5-74aa-4b58-a8a2-e0f664783e33'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.354,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f7c3112-0cb6-466b-b1cc-7436bd26f8f3,84,,"[57.5, 17.8]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,5,Barcelona,217,['355b17ac-d2a0-4b9a-96a0-56db9a68e8c0'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.084,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50369583-b9f7-4696-9659-f895d11bcf6d,87,,"[48.0, 34.4]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,5,Barcelona,217,['85f94319-45b8-4ec1-936b-c86e916ac62a'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.098,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4a6d6ae-1347-41b3-bee1-c18305e3d6dc,90,,"[52.6, 50.6]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Barcelona,217,['d8c87946-f608-41c6-bd94-fbd2c87fb176'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:01:21.023,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2b0c1f6-b1d2-4c79-9abb-8540578596d3,94,,"[66.5, 75.2]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['ac384ddd-9629-4901-bcc4-fe5b8475bf65'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.902,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46c0d1d3-7a27-495f-9498-313247d884dc,96,,"[49.5, 61.9]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,5,Barcelona,217,['eecc11f2-8c06-4e69-92b3-502b767c519d'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.644,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351f9605-d856-427a-af53-d45d6877f13d,99,,"[47.8, 33.3]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,5,Barcelona,217,['bfa3d19f-ece2-4f46-8240-0f84b3473e2e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.269,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f255022-f6f6-4209-86ad-1cc584bc756f,102,,"[63.2, 40.5]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['913c1e91-9052-4549-b391-9aa14734c3db'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.518,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba00cf3e-0844-412d-80f7-c148896cd691,106,,"[69.9, 60.0]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,['425615f5-6119-4724-a247-f72becc0b706'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.743,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be3fd64-49ab-48c5-b2fc-ff376f638ed0,109,,"[87.9, 57.7]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,5,Barcelona,217,['9eb4d5a7-92d0-49d8-b7ee-ec3cb9f2aef8'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.381,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0ece35f-8330-4c6e-99af-499a23275c94,111,,"[79.1, 58.4]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,['2f2ef8f3-0b22-4ad5-86fe-9f99b54d7d7b'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.230,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d1ed158-b55a-4dbd-ae1e-d8a86c6bdcd4,115,,"[105.4, 22.6]",266201,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,5,Barcelona,217,['4a9ae991-f0d2-47dd-970a-19809f60d41c'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.210,Ball Receipt*,,2013/2014
