bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,1.2351,,,,,,,,,,,,,8fd35171-d3bb-4e8b-b9b4-9538511cf0e6,1852,,"[71.2, 80.0]",266191,45,,,,-0.77622414,,,,"[82.2, 69.2]",,High Pass,,15.415577,,,,Xabier Prieto Argarate,6690.0,,,,,,Throw-in,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,118,Real Sociedad,210,['b327b3f5-88b0-489b-b268-fc0c354caaf8'],25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:25.486,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.3417,,,,,,,,,,,,,f698a10b-6d05-4045-84d6-945110f1b136,1856,,"[81.8, 69.0]",266191,45,,,True,-0.42331076,,,,"[90.9, 64.9]",,High Pass,,9.980982,,,,Willian José da Silva,6721.0,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Center Midfield,118,Real Sociedad,210,"['44ccd667-0026-49c9-85af-5aa5beaf0911', 'b9ff84d8-db05-4b4c-bb0b-0533c8323012']",26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:26.801,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,0.9129,,,,,,,,,,,,,0677480e-1872-4828-887d-000c34db7ba7,1863,,"[30.2, 20.1]",266191,45,,,,0.072599456,,Right Foot,,"[35.7, 20.5]",,Ground Pass,,5.5145264,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,119,Barcelona,217,['4e1b1507-a142-43d7-8c0b-6212e4bf997e'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.660,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.8415,,,,,,,,,,,,,48290a14-0cf4-49e2-8b6a-a2ffeae1305f,1867,,"[41.2, 20.5]",266191,45,,,,0.22729562,,Right Foot,,"[55.9, 23.9]",,Ground Pass,,15.088075,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['7e1909fc-c8e9-4fde-b116-7b62ddbfa29f'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.844,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.9091,,,,,,,,,,,,,0de034de-943a-4b38-9054-c654c63a506e,1874,,"[66.3, 49.7]",266191,45,,,,-0.9254155,,Right Foot,,"[72.7, 41.2]",,Ground Pass,,10.640018,,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,119,Barcelona,217,"['1cce2cb2-7880-4995-8d05-9af836e2c977', 'ae067724-4597-408c-acbe-8cc03d0ac3df']",34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:34.451,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,1.3757,,,,,,,,,,,,,f1ead346-d7ed-4382-8146-23b60b8456da,1878,,"[73.5, 40.5]",266191,45,,,,0.022055246,,Left Foot,,"[87.1, 40.8]",,Ground Pass,,13.603309,,Unknown,,Willian José da Silva,6721.0,,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,119,Barcelona,217,"['5b0119be-bf4a-48fd-82b5-62a4a782b03b', '982abd1a-5e5b-474a-88e6-3130ecf1b203']",35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:35.934,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,2.1446,,,,,,,,,,,,,8dc113ba-ef85-469c-a814-1b387e4bee42,1882,,"[71.8, 40.3]",266191,46,,,,-0.35409918,,Right Foot,,"[109.4, 26.4]",,High Pass,,40.08703,,Incomplete,,Íñigo Martínez Berridi,6665.0,,,,,,Free Kick,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,120,Real Sociedad,210,"['463fc26e-b7b9-448b-a7de-8913a071f491', 'ef6826f1-c052-488f-aaa9-f90ccfe27ae8']",3,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:03.967,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,3.5912,,,,,,,,,,,,,2c7d3d28-1eca-49c5-99d5-074423a3c465,1886,,"[6.0, 36.0]",266191,46,,,,-0.27909353,,Right Foot,,"[55.9, 21.7]",,High Pass,,51.908573,,,,André Filipe Tavares Gomes,10802.0,,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,121,Barcelona,217,['ba0c76f0-9b5d-4e85-a2d8-9a3b1312937a'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.083,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.8013,,,,,,,,,,,,,460e87ee-2611-4f3e-bba2-06707fb31e35,1894,,"[57.9, 46.1]",266191,46,,,,-2.4863446,,Right Foot,,"[47.1, 37.8]",,Ground Pass,,13.62094,,,,Íñigo Martínez Berridi,6665.0,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,122,Real Sociedad,210,['0d06c6ce-6f38-445b-a1eb-f5e627c9b079'],32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:32.560,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.9778,,,,,,,,,,,,,12865377-77e5-4aa2-adcd-9ab3973861dd,1898,,"[44.7, 35.2]",266191,46,,,,3.084692,,Right Foot,,"[13.1, 37.0]",,Ground Pass,,31.651224,,,,Gerónimo Rulli,6694.0,,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,122,Real Sociedad,210,"['32a1018d-bb77-4e8e-9be8-110dec89a881', '71e5cb04-6380-4260-90c6-8498d947f8bd']",34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:34.579,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,3.0589,,,,,,,,,,,,,a91f1690-3dd2-4449-bab2-21c9adaef497,1901,,"[14.0, 43.3]",266191,46,,,,0.6554604,,Right Foot,,"[55.1, 74.9]",,High Pass,,51.843708,,,,Carlos Martínez Díez,8724.0,,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,122,Real Sociedad,210,['1d8d2223-e9d8-474a-a57f-3dacac66e4df'],38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:38.816,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,474fe6d9-5420-4141-92c2-bc6ee295d7e1,1903,,"[55.1, 74.9]",266191,46,,,,0.09844616,,Head,,"[63.2, 75.7]",,High Pass,,8.13941,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,,2,Regular Play,Carlos Martínez Díez,8724.0,Right Back,122,Real Sociedad,210,"['25e8bc23-75b5-4cc7-a7cf-0e27780b3a60', '69822b68-7f93-415c-ac63-4ac60fac3f06']",41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:41.875,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.479409,,,,,,,,,,,,,97f5a111-0603-409c-a541-3e1cc13b3f07,1906,,"[62.1, 80.0]",266191,46,,,,-0.058755822,,,,"[84.2, 78.7]",,Low Pass,,22.138203,,,,Xabier Prieto Argarate,6690.0,,,,,,Throw-in,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,123,Real Sociedad,210,['e0a70728-0722-4070-82bb-1d03af67a068'],46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:46.269,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.2072,,,,,,,,,,,,,5c942689-ac3f-4880-98cc-a10cfbf27007,1909,,"[84.2, 78.7]",266191,46,,,,-0.7651989,,Right Foot,,"[94.3, 69.0]",,Low Pass,,14.003571,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Center Midfield,123,Real Sociedad,210,"['c31e342d-568f-4d7c-b55d-3a92238502fd', 'fd5395fe-f6ed-4f89-a3bf-daabed62fc67']",47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:47.857,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,2.3541,,,,,,,,,,,,,fd5395fe-f6ed-4f89-a3bf-daabed62fc67,1911,,"[25.8, 11.1]",266191,46,,,,1.0632439,,Right Foot,,"[36.2, 29.8]",,Low Pass,,21.39743,,,,Denis Suárez Fernández,6609.0,,,,,,Recovery,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,124,Barcelona,217,"['5c942689-ac3f-4880-98cc-a10cfbf27007', '6d8a86ef-d910-44ad-a2bf-408e1064cb59']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.064,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.2179,,,,,,,,,,,,,ef247e07-bf73-4712-998b-22b6eec84ddb,1914,,"[37.6, 34.3]",266191,46,,,,1.8721416,,Right Foot,,"[33.0, 49.1]",,Ground Pass,,15.498387,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Right Center Midfield,124,Barcelona,217,['fc258f51-18bf-484b-8f04-b8b2e0aaaccd'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.707,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,2.39,,,,,,,,,,,,,16488512-f80a-4440-a17c-0603cd5a691e,1918,,"[33.2, 49.5]",266191,46,,,,0.995724,,Right Foot,,"[47.2, 71.1]",,Ground Pass,,25.74024,,,,Denis Suárez Fernández,6609.0,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,124,Barcelona,217,"['b115ccf3-7dc5-4f1e-b86a-c72f67e8fa73', 'cfc39413-9792-44f1-b48a-36e460b768be']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.309,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,2.233,,,,,,,,,,,,,261ef725-c3af-4971-9734-1343616374c5,1922,,"[33.6, 67.5]",266191,47,,,,-2.4720628,,Right Foot,,"[10.1, 48.9]",,Ground Pass,,29.970152,,,,Marc-André ter Stegen,20055.0,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Right Center Midfield,124,Barcelona,217,"['139df3d2-a366-4bbb-8e57-3ae4fe490639', '46529884-c7e1-4a18-af72-8c65790f0eb7']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.123,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,2.9057,,,,,,,,,,,,,b5cab1f1-f44a-4f65-ac3b-817ae1661320,1925,,"[11.6, 48.0]",266191,47,,,,0.20288397,,Right Foot,,"[64.1, 58.8]",,High Pass,,53.599346,,Incomplete,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,124,Barcelona,217,['007c58d6-342a-48c5-acc0-745eb9dd9903'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.356,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.7835,,,,,,,,,,,,,96e88dfa-f82c-49bb-9d49-c2ff325967ea,1928,,"[56.2, 21.3]",266191,47,,,,1.0571903,,Left Foot,,"[60.6, 29.1]",,Ground Pass,,8.955445,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,125,Real Sociedad,210,['10dfb685-41e0-4f5b-b0f5-9e17fd1036f9'],9,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:09.562,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.1306,,,,,,,,,,,,,f5706fe5-e804-4306-a21f-5bf5ddb8e677,1931,,"[60.4, 26.6]",266191,47,,,,-1.1695676,,Right Foot,,"[70.2, 3.5]",,Ground Pass,,25.092827,,,,Yuri Berchiche Izeta,3023.0,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,125,Real Sociedad,210,['fb979053-f0e8-472f-845a-45ffdddc926c'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:11.529,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.2447,,,,,,,,,,,,,c60d7aef-7f8f-4515-8272-03cdac837b44,1936,,"[65.9, 13.0]",266191,47,,,,-2.6894388,,Left Foot,,"[51.9, 6.2]",,Ground Pass,,15.564061,,,,Asier Illarramendi Andonegi,6671.0,,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,125,Real Sociedad,210,"['9362f3bc-d0a8-46a9-b95d-2088bef5ac8f', 'aead7419-5e58-4db0-8b01-82cfd68cc34e']",16,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:16.206,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,2.3077,,,,,,,,,,,,,138b7c02-b4eb-4672-9a59-740c6a9a782c,1940,,"[50.0, 10.9]",266191,47,,,,2.3810341,,Right Foot,,"[17.0, 42.3]",,Ground Pass,,45.551727,,,,Gerónimo Rulli,6694.0,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,125,Real Sociedad,210,"['0816f0ca-575c-4415-a49a-ee4a57ac8439', '47b2b7a9-e2ec-41c3-b48c-9a9524d4d2d8']",18,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:18.316,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,1.4058,,,,,,,,,,,,,1c168b4a-e975-448f-9fd5-5a01e3103357,1943,,"[22.0, 49.7]",266191,47,,,,1.226149,,Left Foot,,"[27.6, 65.3]",,Ground Pass,,16.57468,,,,Raúl Rodríguez Navas,6693.0,,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,125,Real Sociedad,210,['1f76fd21-4a90-4bb7-9637-feb063a2ae40'],25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:25.144,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.9831,,,,,,,,,,,,,49ce7bcc-a35a-4e94-b809-af03f4f45983,1946,,"[27.8, 65.3]",266191,47,,,,-2.0811388,,Right Foot,,"[16.1, 44.4]",,Ground Pass,,23.952036,,,,Gerónimo Rulli,6694.0,,,,,,,2,Regular Play,Raúl Rodríguez Navas,6693.0,Right Center Back,125,Real Sociedad,210,['11fd2f3e-8212-4eba-b93b-ffc284ad14fc'],27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:27.325,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.6273,,,,,,,,,,,,,db4387de-4a45-4d87-9bd6-e66c652c0449,1949,,"[18.9, 40.8]",266191,47,,,,1.0172628,,Right Foot,,"[35.4, 67.5]",,Ground Pass,,31.38694,,,,Raúl Rodríguez Navas,6693.0,,,,,,,2,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,125,Real Sociedad,210,['af3109e5-c9e6-4225-b77e-58792e8a8819'],33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:33.367,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.6935,,,,,,,,,,,,,5b111f94-0a2e-4fde-bad1-00343332ca7f,1952,,"[42.8, 70.2]",266191,47,,,,1.0336881,,Right Foot,,"[48.1, 79.1]",,Ground Pass,,10.358571,,,,Carlos Martínez Díez,8724.0,,,,,,,2,Regular Play,Raúl Rodríguez Navas,6693.0,Right Center Back,125,Real Sociedad,210,['34bf426d-b22c-4c33-a6d8-34a76a1e55b6'],37,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:37.143,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.8166,,,,,,,,,,,,,eca7b967-ee09-4462-a5a9-961ad3fb792b,1956,,"[47.5, 79.1]",266191,47,,,,-2.8292463,,Right Foot,,"[37.9, 76.0]",,Ground Pass,,10.088112,,,,Raúl Rodríguez Navas,6693.0,,,,,,,2,Regular Play,Carlos Martínez Díez,8724.0,Right Back,125,Real Sociedad,210,"['d1c2b13d-f52d-4396-ae98-4ea96e2f6947', 'f0ed4885-b6a7-4243-9183-77b35079f5b2']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:38.200,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,1.0899,,,,,,,,,,,,,0493d465-3ac6-4356-90c8-6a3359fee9eb,1959,,"[38.2, 77.9]",266191,47,,,,-0.18347995,,Right Foot,,"[57.6, 74.3]",,High Pass,,19.731194,,,,Xabier Prieto Argarate,6690.0,,,,,,,2,Regular Play,Raúl Rodríguez Navas,6693.0,Right Center Back,125,Real Sociedad,210,['ee07fc37-40d3-4ca1-8075-4b852643650c'],40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:40.887,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.428,,,,,,,,,,,,,29b64335-ed3e-46b5-b7ed-fc761465a47b,1962,,"[57.6, 74.3]",266191,47,,,True,-0.12512898,,,,"[73.5, 72.3]",,High Pass,,16.025293,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,,2,Regular Play,Xabier Prieto Argarate,6690.0,Right Center Midfield,125,Real Sociedad,210,"['c3538f3d-8a91-4b36-ada8-44fc293ed55b', 'c62f8e29-fa52-4e69-8d26-6b081b50e7a3', 'ec333712-117a-47de-a3dc-05c0c22e2774']",42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:42.017,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,1.1175,,,,,,,,,,,,,f2ef524a-538f-48d1-b600-17eb55ab449c,1965,,"[75.2, 80.0]",266191,47,,,,-0.8134282,,,,"[85.6, 69.0]",,Low Pass,,15.138032,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,Throw-in,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,126,Real Sociedad,210,['032e9ac7-fd11-4f06-a828-ab42dddbf668'],53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:53.607,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.6789,,,,,,,,,,,,,56f34794-015b-4a37-99b7-4b83006765a1,1973,,"[75.5, 59.2]",266191,47,,,,-1.9126015,,Right Foot,,"[64.4, 28.0]",,High Pass,,33.115707,,,,Yuri Berchiche Izeta,3023.0,,,,,,Recovery,2,From Throw In,David Zurutuza Veillet,6669.0,Left Center Midfield,126,Real Sociedad,210,"['687fa874-9dbf-445f-86bc-a75a337a051d', 'ea6d953e-4029-4533-b6c3-88d359a7a4dd']",58,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:58.083,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,9d2579ec-9d9f-49bb-b4ba-42912b281ec1,1976,,"[68.9, 29.3]",266191,48,,,,0.7048276,,Left Foot,,"[77.6, 36.7]",,Ground Pass,,11.421471,,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,,2,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,126,Real Sociedad,210,['8d793806-ac4f-4129-91e3-9f2aac3ee794'],2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:02.330,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.6997,,,,,,,,,,,,,3e4dc363-fb34-4fb1-a359-f65349c65eb8,1980,,"[77.6, 35.0]",266191,48,,,,-0.16685516,,Left Foot,,"[87.1, 33.4]",,Ground Pass,,9.633795,,,,Willian José da Silva,6721.0,,,,,,,2,From Throw In,Mikel Oyarzabal Ugarte,6685.0,Left Wing,126,Real Sociedad,210,['f486a9e3-52a5-4081-be37-1adcda5bcfa7'],4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:04.728,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.6599,,,,,,,,,,,,,63743ab2-9cf7-464b-bf5d-a0cb08ec6d8b,1983,,"[87.1, 33.4]",266191,48,,,,-2.9177647,,Right Foot,,"[74.8, 30.6]",,Ground Pass,,12.614674,,,,David Zurutuza Veillet,6669.0,,,,,,,2,From Throw In,Willian José da Silva,6721.0,Center Forward,126,Real Sociedad,210,['7f3907a4-d682-4ee6-840a-615502bda17d'],5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:05.508,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.1801,,,,,,,,,,,,,263fdd39-3f62-44e2-802d-d3009f4592b5,1987,,"[75.7, 34.0]",266191,48,,,,0.3770007,,Right Foot,,"[95.4, 41.8]",,High Pass,,21.18797,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,Through Ball,True,,2,From Throw In,David Zurutuza Veillet,6669.0,Left Center Midfield,126,Real Sociedad,210,"['8c72bdab-4c13-4667-9e48-6ba158042c02', '9a784096-c00a-4b20-bcfd-68e97c6360c0']",8,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:08.941,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.936,,,,,,,,,,,,,5ec18933-c402-4e9c-a1df-754d87599b64,1992,,"[35.3, 33.0]",266191,48,,,,-1.2870022,,Left Foot,,"[37.4, 25.8]",,Ground Pass,,7.5,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['2b1a98e2-81d5-472b-a678-3e79701e596a'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.541,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.1196,,,,,,,,,,,,,a1a3438b-1214-4996-ae31-ca67e63d7151,1996,,"[36.4, 26.0]",266191,48,,,,1.6382613,,Right Foot,,"[35.9, 33.4]",,Ground Pass,,7.4168725,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,127,Barcelona,217,"['5bc2a792-62ea-41f2-b7da-ee0325087359', 'c38cfc1a-832c-4e91-b6c1-2180e33697b5']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.321,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,1.2688,,,,,,,,,,,,,3081d360-9bf9-4a2f-8e61-2c56ea479287,2000,,"[34.5, 33.2]",266191,48,,,,2.910502,,Right Foot,,"[22.6, 36.0]",,Ground Pass,,12.224975,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,"['39f512dc-79f0-4049-82dc-49a8afd54925', 'f6d8772f-73d1-4963-8ebc-274a90323b0a']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.315,Pass,True,2016/2017
,,,,,,,,,,,,,,,,,,,,1.7952,,,,,,,,,,,,,12802ab4-3c64-41db-b2fe-d9a109e8350a,2002,,"[22.6, 36.0]",266191,48,,,,0.3439222,,Right Foot,,"[50.8, 46.1]",,Ground Pass,,29.954132,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,127,Barcelona,217,['d523c1c5-b7e8-4eb3-858f-db223263e76c'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.584,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.7171,,,,,,,,,,,,,a1e71385-5c55-480a-b57a-035535da147b,2008,,"[74.7, 42.5]",266191,48,,,,1.3101939,,Left Foot,,"[80.7, 65.0]",,Ground Pass,,23.286263,,,,Denis Suárez Fernández,6609.0,,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,128,Barcelona,217,['756a800e-185d-4bba-a021-19f73e3b95a6'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.302,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.9151,,,,,,,,,,,,,207bcdf5-7161-4bc1-a193-712af375a6e9,2011,,"[83.8, 69.6]",266191,48,,,,0.83868104,,Right Foot,,"[90.9, 77.5]",,Ground Pass,,10.6216755,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Free Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,128,Barcelona,217,['d9a40a04-89d6-4f92-81e6-681318dc1f3e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.111,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.684,,,,,,,,,,,,,d3705d7a-8e9d-4ed5-bc5e-f506c511a341,2015,,"[88.7, 65.2]",266191,48,,,,-1.9543239,,Right Foot,,"[86.4, 59.5]",,Ground Pass,,6.146544,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,128,Barcelona,217,['f8ed4791-6fea-4a1b-81da-b72c10f141bb'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.375,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,0.9378,,,,,,,,,,,,,d123c65c-149a-49eb-9d46-064f6b1af08e,2017,,"[86.4, 59.5]",266191,48,,,,1.802661,,Left Foot,,"[84.7, 66.7]",,Ground Pass,,7.3979726,,,,Sergi Roberto Carnicer,6379.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,128,Barcelona,217,['7ada8dcc-b1d1-49e7-8323-9a55d78c4cab'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.059,Pass,,2016/2017
,,,,,,,,,,,,,,,,,,,,1.0463,,,,,,,,,,,,,e3c12582-4bb8-4e94-8c81-bbbd7c5f28f9,2020,,"[84.7, 69.0]",266191,48,,,,0.7634237,,Right Foot,,"[94.0, 77.9]",,Ground Pass,,12.872451,,,,Denis Suárez Fernández,6609.0,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,128,Barcelona,217,['d2bdbe55-2f17-4d42-90f2-ad47c8f7fba5'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.410,Pass,,2016/2017
