ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[107.1, 29.5]",,,,,,,,,,,,1.9862,,,,,,,,,,,,,,,bd4eaf49-b42f-44c7-977e-e86f8b2c07f5,1671,,"[105.6, 29.6]",266254,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,91,Barcelona,217,"['5f02e912-a220-4678-8834-513bdabf0094', '7a2ec061-6bbc-48cd-a6ec-e1e399747e82', 'a6134d5c-f466-427b-a0a5-81b0c866b4f4']",50,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:50.158,Carry,True,2015/2016
,,,,,"[51.1, 42.8]",,,,,,,,,,,,2.2957,,,,,,,,,,,,,,,06f25543-cb51-41b1-a6cd-9cd783558b19,1684,,"[50.2, 42.3]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,"['9ebd3390-4d03-4da0-8cb6-fc9dd0073f80', 'f1f150e9-72ab-4df2-acb2-0ba99d89b988']",2,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.637,Carry,,2015/2016
,,,,,"[43.3, 56.4]",,,,,,,,,,,,1.2049,,,,,,,,,,,,,,,7d352e48-5c5b-4957-81be-dfc5b210866e,1687,,"[39.5, 59.8]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,92,Barcelona,217,"['015e1731-e26d-4479-a26c-a8e7af4cf541', '5800951c-28a1-40d5-b118-7a926038c4bf']",7,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.479,Carry,,2015/2016
,,,,,"[46.4, 34.1]",,,,,,,,,,,,2.269399,,,,,,,,,,,,,,,3108f0f8-af23-4676-a78b-68feea723478,1690,,"[42.2, 22.6]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,92,Barcelona,217,"['35e824de-cb99-478f-9d3c-8dc9c587846b', '9d8dd128-b5fd-48b9-96ab-67f2d51591e6']",10,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.872,Carry,,2015/2016
,,,,,"[50.2, 56.4]",,,,,,,,,,,,1.4741,,,,,,,,,,,,,,,d726b48a-da50-4f69-a200-fe20c91607f6,1693,,"[50.2, 56.4]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,92,Barcelona,217,"['428a0f66-35c8-454b-b765-b3bce838f563', '6cfd8173-8a29-4f4f-a4f8-8185db8104b6']",15,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.510,Carry,,2015/2016
,,,,,"[39.3, 25.7]",,,,,,,,,,,,2.1783,,,,,,,,,,,,,,,f10a4d0d-f5da-4710-96bd-f35fc884d8be,1696,,"[41.8, 23.4]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,92,Barcelona,217,"['0002806f-dcb3-4a7a-ab32-85de27d89a63', '0142e62e-5b32-45b2-99ed-cea70a6a11cf']",19,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.536,Carry,,2015/2016
,,,,,"[54.2, 73.4]",,,,,,,,,,,,0.7034,,,,,,,,,,,,,,,decee6d6-cbf8-471e-8abe-f1a4190625eb,1699,,"[51.3, 72.6]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,92,Barcelona,217,"['6a22328f-cb79-4607-a7a1-68008fbbf165', 'ceba55a2-4186-4eb5-9cf7-6eac9d8871f8']",24,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.910,Carry,,2015/2016
,,,,,"[70.8, 56.0]",,,,,,,,,,,,1.8824,,,,,,,,,,,,,,,6f0f1dba-89f5-45c2-af32-5c007d7e46d5,1703,,"[70.2, 56.0]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,"['1bb0e170-51dc-4ba2-b307-70ab65498cfb', '586e996f-afd2-45e5-9f7a-c34812c0d987', 'f1ac7914-51cd-452f-87f2-6b464912d824']",26,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.923,Carry,True,2015/2016
,,,,,"[77.1, 40.4]",,,,,,,,,,,,2.6182,,,,,,,,,,,,,,,16aa2c31-6fe2-45fc-8198-7f9c6d1ed486,1707,,"[77.8, 51.2]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,92,Barcelona,217,"['1aa5566e-1dc9-4eba-9a8c-d51450f91667', '2a9322f5-d4c6-4f75-9a08-b6e2e17a9c2f', '70e6eba6-1cce-492a-b590-19fd86b79944']",29,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.839,Carry,True,2015/2016
,,,,,"[83.8, 16.5]",,,,,,,,,,,,6.7249,,,,,,,,,,,,,,,0dd291e4-caed-41ac-88ad-d38ce68b2e61,1714,,"[71.9, 18.6]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,92,Barcelona,217,"['b79e783a-2817-4941-b7f2-0079003605f2', 'd65ee933-e08e-4589-b2f9-b5c26e87eda6', 'fee61407-83bc-4ad1-95f5-e15268d7d7b3']",37,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.198,Carry,True,2015/2016
,,,,,"[21.8, 47.8]",,,,,,,,,,,,0.3457,,,,,,,,,,,,,,,c1261592-e8b3-4109-8ad8-0d6bdf5c0cfc,1719,,"[23.0, 53.5]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hugo Mallo Novegil,6805.0,Right Back,92,Barcelona,217,"['8eacec37-b134-425e-a1f6-92f10b2fcaf8', 'd8754840-b37d-4a8f-b4e6-ee5921914d03']",46,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:46.000,Carry,,2015/2016
,,,,,"[100.7, 37.5]",,,,,,,,,,,,0.482,,,,,,,,,,,,,,,7893d3e0-97c3-47df-b8e5-5f8091c7fd09,1722,,"[98.3, 32.3]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,92,Barcelona,217,"['0baa4026-f510-4088-88a6-ce72c60e6e51', 'c7e97e7a-7788-4d60-956b-7933e0d76ea6']",46,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.446,Carry,,2015/2016
,,,,,"[9.8, 40.1]",,,,,,,,,,,,4.36939,,,,,,,,,,,,,,,b00d064b-6e75-4c6d-b7be-51ee9f83b6ca,1725,,"[8.3, 42.0]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,93,Celta Vigo,209,"['bfdff68c-f9dc-4f8c-96e1-2f6ed68aa6ca', 'cdfa8107-6256-462e-80c4-b0c4ccf3717f']",48,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:48.442,Carry,,2015/2016
,,,,,"[30.2, 8.1]",,,,,,,,,,,,0.16,,,,,,,,,,,,,,,304295d7-d9d8-449b-91fe-7d65f7d8ee9e,1728,,"[24.3, 19.1]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,93,Celta Vigo,209,"['a216fdc6-930e-44ba-b1fa-2db9e8546b39', 'b57232d0-4fe1-4de6-885e-7880671c8d0e']",55,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:55.281,Carry,,2015/2016
,,,,,"[31.2, 26.6]",,,,,,,,,,,,0.079952,,,,,,,,,,,,,,,26f6b584-2d0a-4a6d-8b81-780c7ec20bb1,1731,,"[31.2, 26.6]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,93,Celta Vigo,209,"['5b64d0cd-dc80-48e4-a7bf-939d73b99f24', '6c91fb11-8878-42ec-bcdb-b31d091ec7f5']",56,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:56.558,Carry,,2015/2016
,,,,,"[26.0, 2.7]",,,,,,,,,,,,1.543384,,,,,,,,,,,,,,,b14eaf13-1369-4e74-a0a0-cb4910dd2ce8,1734,,"[28.1, 12.5]",266254,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,93,Celta Vigo,209,"['0f7513a8-3225-4b92-bbc9-ab50af4660e6', '7450d7ff-e13e-464a-b5ac-8baa54540e0c', 'f0deeefd-b7fb-4b3b-b03e-6b68bc6049c5']",57,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:57.755,Carry,True,2015/2016
,,,,,"[55.0, 24.7]",,,,,,,,,,,,0.040017,,,,,,,,,,,,,,,09739d84-e3ba-4115-8773-79a63becf59c,1739,,"[55.4, 17.4]",266254,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Left Center Midfield,93,Celta Vigo,209,"['a102537e-b3c0-4199-8eb6-825d8c7ab5e2', 'cdffbe07-d777-431d-9ec3-299c14bf26f2']",2,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:02.741,Carry,,2015/2016
,,,,,"[56.0, 34.0]",,,,,,,,,,,,1.221913,,,,,,,,,,,,,,,3d684cf9-94fa-429e-b0c9-eff595e2b6d3,1742,,"[48.2, 34.4]",266254,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Center Defensive Midfield,93,Celta Vigo,209,"['15ed8956-5ba5-4178-8650-c0777448057a', 'cb0b017d-5fb2-47fb-9f40-cf2ff082231b', 'd7b7acea-7846-4c3c-b35d-3bb74a0f521e']",4,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:04.423,Carry,True,2015/2016
,,,,,"[65.1, 35.4]",,,,,,,,,,,,2.4774,,,,,,,,,,,,,,,21cbf9fe-05e5-4360-a310-faf376ccf95c,1746,,"[64.1, 46.1]",266254,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,94,Barcelona,217,"['2eac6dea-03bb-4b7d-9308-7ecb29358f60', 'aa82e4f3-14cc-4c67-8f82-4bedea66ca97']",5,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.645,Carry,,2015/2016
,,,,,"[109.3, 13.8]",,,,,,,,,,,,3.559734,,,,,,,,,,,,,,,0640c335-d5e6-4429-83b5-eb495b0a81ec,1753,,"[107.0, 3.2]",266254,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,95,Barcelona,217,"['47b383be-8780-4b6d-a1be-4bd2d01d32d0', 'efd966b4-1ff2-4af6-a8c2-053d3e99a98f']",18,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.504,Carry,,2015/2016
,,,,,"[118.3, 23.4]",,,,,,,,,,,,1.678586,,,,,,,,,,,,,,,cca588de-27aa-4623-910f-8ea4438b6cb0,1756,,"[109.3, 13.8]",266254,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,95,Barcelona,217,"['294aa013-509d-4654-b842-37c9b6c90479', '515cdad7-b15b-4e01-9bb5-40810919653b', 'efd966b4-1ff2-4af6-a8c2-053d3e99a98f', 'f35147af-34ed-4522-bb6a-af63121ef53e']",22,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:22.064,Carry,True,2015/2016
,,,,,"[119.2, 27.8]",,,,,,,,,,,,1.072289,,,,,,,,,,,,,,,6c3ec1bd-85e5-4270-8027-e661228b51dd,1760,,"[118.3, 23.4]",266254,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,95,Barcelona,217,"['294aa013-509d-4654-b842-37c9b6c90479', '902dc073-48d5-4ff8-8c6e-cbff8443c293', 'df330d70-f55b-4355-8f9b-f3413703216f']",23,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.743,Carry,True,2015/2016
,,,,,"[113.2, 48.4]",,,,,,,,,,,,0.6586,,,,,,,,,,,,,,,88e755c1-c9ae-4c96-b186-8237c4a0070d,1766,,"[113.3, 44.6]",266254,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,95,Barcelona,217,"['2a157f6a-a672-48ac-a0c9-d644a1300dc5', '5baf3889-80f5-4509-9d71-ed32aa1b3af3']",27,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.301,Carry,,2015/2016
,,,,,"[74.0, 6.4]",,,,,,,,,,,,1.4167,,,,,,,,,,,,,,,366471a5-8ec7-424a-a421-428409b78b54,1776,,"[67.2, 9.6]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,97,Barcelona,217,"['2870ba32-0b0d-49c9-8b32-adf42d46f169', 'c0988656-8525-4f10-aaa0-f70463f28f58']",16,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.772,Carry,,2015/2016
,,,,,"[73.8, 1.4]",,,,,,,,,,,,0.0544,,,,,,,,,,,,,,,fcad716c-04e7-4181-9125-1e3e0a9ed86a,1779,,"[73.3, 1.8]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,97,Barcelona,217,"['3a156d8e-1170-4a0f-a5e0-4ff32ebfc291', '45ba9da8-70bf-4e5b-97f9-32cb0692e3db']",18,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.760,Carry,,2015/2016
,,,,,"[78.4, 2.6]",,,,,,,,,,,,0.5503,,,,,,,,,,,,,,,3acab129-17a8-4017-8aaf-c926a64ddef0,1786,,"[77.5, 4.1]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,98,Barcelona,217,"['8262bd43-acb2-468e-9427-e119721e6cb4', '9fcac0de-ae7b-49b4-a8bc-bd9044b226a1', 'beec3330-538b-44cf-8a80-e03e0567fff4']",27,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.794,Carry,True,2015/2016
,,,,,"[88.5, 5.6]",,,,,,,,,,,,1.4285,,,,,,,,,,,,,,,839f5c8f-606f-433b-bb72-17b2bf586834,1789,,"[87.4, 7.5]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,98,Barcelona,217,"['a61b249b-46ed-4ff4-aed1-6b22df92b411', 'e13f0203-5d2f-413a-8317-02fef6ed7b03']",29,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.050,Carry,,2015/2016
,,,,,"[35.2, 75.8]",,,,,,,,,,,,3.769679,,,,,,,,,,,,,,,caa6a048-33b3-4f61-bcbf-fcbfee7e77e9,1799,,"[35.8, 76.4]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Beauvue,6600.0,Right Wing,98,Barcelona,217,"['74097847-8bda-4750-a35e-dbae34f98a3c', '91b91bff-bf4a-4a22-8545-5afde3278a90', 'a703039c-56f5-462f-bfd2-90be0f2d5f4b']",33,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:33.145,Carry,True,2015/2016
,,,,,"[77.3, 4.5]",,,,,,,,,,,,0.5206,,,,,,,,,,,,,,,94464176-1f8e-4fe4-bb2a-5e12a27e3b03,1805,,"[77.8, 4.5]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,98,Barcelona,217,"['974f13e1-9eb2-4fab-8e04-041fe00726af', 'd754f478-5819-461a-a54c-03943a02581e']",37,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.098,Carry,,2015/2016
,,,,,"[79.0, 10.0]",,,,,,,,,,,,1.1719,,,,,,,,,,,,,,,dd29e956-a46a-4cfc-90b1-d8265fe112c2,1808,,"[74.8, 9.8]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,98,Barcelona,217,"['876ddfd9-4799-457f-ac9f-47cdd4a5b27e', 'ea5e141c-1891-48a7-bd85-4e5830ed576f']",38,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.101,Carry,,2015/2016
,,,,,"[69.2, 40.1]",,,,,,,,,,,,2.920865,,,,,,,,,,,,,,,1a4574e4-80b4-40aa-8b43-9a1fd505d7a0,1813,,"[56.0, 56.0]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Guidetti,6038.0,Center Forward,99,Celta Vigo,209,"['a01030ed-6b89-4e70-8eb9-1ffc007d60bb', 'd8289832-cf6e-4da6-bce7-a3ba7753a871']",41,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:41.228,Carry,,2015/2016
,,,,,"[71.6, 35.9]",,,,,,,,,,,,1.532277,,,,,,,,,,,,,,,4f071f97-84de-43b9-8b2d-99cded791298,1816,,"[68.6, 32.5]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josep Señé Escudero,27342.0,Left Wing,99,Celta Vigo,209,"['464b60e4-eef0-48e6-bc8c-12fc79c4bbed', '9955b57c-0cd2-4ef5-8aff-428e4c9f3a35', 'd4f3d14c-00b9-4e45-b039-cf7ff75311b5']",45,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:45.228,Carry,True,2015/2016
,,,,,"[80.6, 55.2]",,,,,,,,,,,,2.861506,,,,,,,,,,,,,,,93882c03-c715-4b37-b509-4774412cb57d,1820,,"[71.6, 35.9]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josep Señé Escudero,27342.0,Left Wing,99,Celta Vigo,209,"['40b6d6c5-5742-4596-b442-092a7dccb8d5', '8760f6c7-dfad-468a-be4d-c959f6fddee8', 'd4f3d14c-00b9-4e45-b039-cf7ff75311b5']",46,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:02:46.761,Carry,True,2015/2016
,,,,,"[58.2, 39.4]",,,,,,,,,,,,1.1021,,,,,,,,,,,,,,,d2dafa24-3866-41a8-b482-858aa59964fb,1828,,"[56.1, 40.0]",266254,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,100,Barcelona,217,"['aa626a81-e932-4bd7-844d-dc39e1e88870', 'd4d71efb-58f6-49d1-985c-3b9ce6d6cbef']",53,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.873,Carry,,2015/2016
,,,,,"[114.1, 55.4]",,,,,,,,,,,,2.602,,,,,,,,,,,,,,,a4e4d582-1ccd-4ad6-a498-f33ebda0b5ab,1838,,"[104.7, 63.6]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,101,Barcelona,217,"['0f674c93-f6f8-4fe0-8653-0c3e676713ec', '95a9859c-3b0f-44e6-8280-3cd96bd9e4b6', 'd59cb0b9-1c04-4e21-9dd2-a53b5d7762ca']",8,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.837,Carry,True,2015/2016
,,,,,"[4.1, 9.0]",,,,,,,,,,,,1.916624,,,,,,,,,,,,,,,f0f06167-09c3-43b2-9c77-c6e931ebe62d,1842,,"[5.6, 20.1]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,101,Barcelona,217,"['4b17d679-274d-49a1-84d8-6dab43805447', '5f0037e9-b260-45e8-b14b-8ba752465210', 'b93beddc-3cfd-426e-a87f-b1a64198260d']",12,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:12.688,Carry,True,2015/2016
,,,,,"[27.0, 2.5]",,,,,,,,,,,,0.743661,,,,,,,,,,,,,,,1ea16e32-9bb4-435e-952e-4d1dc6f79456,1846,,"[24.7, 5.6]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josep Señé Escudero,27342.0,Left Wing,101,Barcelona,217,"['6da52840-53f9-4eb3-9912-7e986e219391', '75b71cbe-c4de-492d-8955-7e724d817cae', '8124193a-10ae-4692-9bcc-1c3c4b12e120']",16,,,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:16.248,Carry,True,2015/2016
,,,,,"[87.2, 73.2]",,,,,,,,,,,,0.930877,,,,,,,,,,,,,,,063fdd10-dd0b-47f9-9954-4adfb3aac2b4,1851,,"[84.7, 74.5]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,101,Barcelona,217,"['0b616235-cdde-4fdd-9281-1996e31e3603', '0bab1a35-f890-4816-94a3-5e996e0b3c72']",17,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.672,Carry,,2015/2016
,,,,,"[91.8, 77.6]",,,,,,,,,,,,1.717923,,,,,,,,,,,,,,,4e33aeb5-0781-4ff1-8a6e-9419d4ce270c,1855,,"[87.2, 73.2]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,101,Barcelona,217,"['0bab1a35-f890-4816-94a3-5e996e0b3c72', '2c15a56c-c432-4be8-ba75-f4255fb0b9e3', '4b5ccbb1-5a30-4bc2-ae87-68e10ae22779']",18,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.602,Carry,True,2015/2016
,,,,,"[91.6, 77.6]",,,,,,,,,,,,0.8041,,,,,,,,,,,,,,,cd71fd77-c320-4b11-84a4-ce45791ad03b,1857,,"[91.8, 77.6]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,101,Barcelona,217,"['2c15a56c-c432-4be8-ba75-f4255fb0b9e3', '487ce11a-1ac0-414b-b424-d9082605f1eb']",20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.320,Carry,,2015/2016
,,,,,"[92.3, 71.5]",,,,,,,,,,,,0.498851,,,,,,,,,,,,,,,408979fa-b8e0-4f65-8b4d-eb360e0c3a8d,1863,,"[92.3, 71.5]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,102,Barcelona,217,"['915bf754-d78d-499e-80e3-d3587dbafa39', 'e0181bc8-cb48-47fe-8d00-08472b8ca43a']",26,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.323,Carry,,2015/2016
,,,,,"[82.4, 78.5]",,,,,,,,,,,,3.3195,,,,,,,,,,,,,,,c5fc4f23-1855-48d3-a12d-caf15889d6bd,1866,,"[90.6, 78.3]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,102,Barcelona,217,"['c28bf0f4-7113-4820-a1b9-3fbccf45b53b', 'c48fe439-ba3d-412a-855b-fe7e37e9d3c3', 'c675b7d6-50aa-41bb-933c-19579e5f5b41']",27,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.262,Carry,True,2015/2016
,,,,,"[54.6, 68.4]",,,,,,,,,,,,0.9211,,,,,,,,,,,,,,,275068fc-bbc9-4a91-9fdd-89df480e2459,1870,,"[54.6, 68.4]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,102,Barcelona,217,"['c701f0c8-65b5-4741-a466-bf8201c3e8c1', 'e476a0ad-04f6-4b7c-8ac0-58684596fe09']",32,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.868,Carry,,2015/2016
,,,,,"[64.7, 42.5]",,,,,,,,,,,,8.2282,,,,,,,,,,,,,,,79847029-8305-429e-8435-0cce6ead0307,1873,,"[51.9, 37.7]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,102,Barcelona,217,"['bfedc5cc-849a-44c1-a309-dc8a1da26cd8', 'd6d8b501-9505-46d4-8fd9-a7d0cc62e387']",35,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.947,Carry,,2015/2016
,,,,,"[76.1, 35.2]",,,,,,,,,,,,3.5267,,,,,,,,,,,,,,,88d7a643-542e-45a0-a639-d464d1e23266,1877,,"[77.1, 56.4]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,102,Barcelona,217,"['3e97011f-f737-44e6-8b01-8a79fcf53862', 'e4eedbda-e18e-4c98-a2ab-0ab590fc53c4', 'f55fcbe0-66dc-4ffa-9f73-c44c8ccb31fb']",45,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.322,Carry,True,2015/2016
,,,,,"[54.6, 30.8]",,,,,,,,,,,,5.6751,,,,,,,,,,,,,,,f46133e2-7454-4b5b-bb75-063b47a0ae72,1883,,"[57.2, 28.9]",266254,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,102,Barcelona,217,"['32c2bd8d-9e24-4171-b1f2-7e2fad544e76', 'c5cf6757-68d4-48dc-8bfa-23e4bba3d782']",53,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.843,Carry,,2015/2016
