bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,900a609e-8044-429f-b4de-11e684a9c31c,1078,,"[83.1, 58.5]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ruud van Nistelrooy,19729.0,Center Forward,60,Real Madrid,220,['c34a70bf-663c-4705-ac38-7b1b9c3af411'],32,,,,,,,,,,,,,,,,Real Madrid,220,00:27:32.279,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8c1dd55e-df0c-4e14-9fc4-b966e2eff0a3,1082,,"[82.0, 32.5]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,60,Real Madrid,220,['d08f53fc-c573-4575-b3b3-d440ac380078'],37,,,,,,,,,,,,,,,,Real Madrid,220,00:27:37.426,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c288c83-046f-4bc5-a7fb-cccdf9b39b91,1086,,"[26.2, 51.5]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,61,Barcelona,217,['6a3fa4b0-5701-4c11-bd75-f671cb085bbc'],40,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.092,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,4013dc04-10bb-48aa-9a3f-a23ceaa70d74,1090,,"[58.0, 42.8]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,61,Barcelona,217,"['4c298211-5076-4177-b2f9-9efc183942c2', '5e97a160-c7cb-4871-b1c0-8b5ca30fe59c']",43,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.464,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,af427903-2ca5-4bae-a92a-101a7fb804ed,1093,,"[40.1, 47.4]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,61,Barcelona,217,['544e9585-8e73-4377-b514-4d2aee1fac1b'],44,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.880,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,bd6c706b-105e-4d74-86ad-c217a9d4ae1a,1096,,"[48.2, 56.3]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,61,Barcelona,217,['e091b269-53c3-41aa-acf5-dcea77354226'],47,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.666,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,7f6d1261-f75a-4de8-b818-85bc1e483f80,1099,,"[41.4, 53.5]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,61,Barcelona,217,['90c6a51e-a726-41ab-8151-3ba242297398'],48,,,,,,,,,,,,,,,,Barcelona,217,00:27:48.313,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,d01f608e-e4f4-4892-b224-240a4ebe8a04,1102,,"[60.6, 46.9]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,61,Barcelona,217,['b34cec1e-6862-42e4-93dc-c89563dab2b9'],50,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.189,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,383f81e0-b2e2-4794-9a14-15dff207ac01,1105,,"[85.6, 5.6]",68330,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,61,Barcelona,217,['90dbd13a-2c7f-4bde-bbb5-432138449e21'],55,,,,,,,,,,,,,,,,Barcelona,217,00:27:55.566,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,bf2744cd-44b6-4f61-9c38-257af037a5ec,1107,,"[97.2, 69.8]",68330,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ruud van Nistelrooy,19729.0,Center Forward,62,Real Madrid,220,['50a43cd3-2531-4aa3-adee-773a33eaf8a3'],23,,,,,,,,,,,,,,,,Real Madrid,220,00:28:23.665,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,83418cf8-a0e1-4ab4-b567-5094f35bc0fa,1111,,"[82.2, 70.9]",68330,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mahamadou Diarra,26021.0,Left Defensive Midfield,63,Real Madrid,220,['3c223dbf-e223-4e2b-800b-abb1385f4d06'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:28:38.910,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,317ec111-d7d0-4ef2-9b47-f5bb32895d03,1115,,"[92.4, 78.5]",68330,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Right Back,63,Real Madrid,220,['7912a87c-70f5-4ecc-9f39-704a308065a8'],41,,,,,,,,,,,,,,,,Real Madrid,220,00:28:41.401,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8882ae9-17d8-46be-b0be-cdb5bd5bae6f,1118,,"[33.8, 13.4]",68330,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Center Forward,64,Barcelona,217,['93327039-db02-4aa9-bc55-f71489579efd'],42,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.754,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f3471a1-4361-457e-8cf4-bcbe202ee97d,1123,,"[64.7, 48.0]",68330,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,64,Barcelona,217,['6b5e6e5d-7d7e-4ef1-b411-34c9dde75928'],50,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.709,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,2cdf9784-7f82-4b03-b943-c261b42a2b59,1128,,"[80.2, 51.1]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,65,Barcelona,217,['ec81058b-73fb-436f-9dbb-32d4848704ba'],6,,,,,,,,,,,,,,,,Barcelona,217,00:29:06.580,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,b61e1cfe-7a79-47a7-8efa-cb493fef7697,1130,,"[88.0, 45.6]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,65,Barcelona,217,['be90205b-e96e-4fc6-9f6b-1aae14aec8de'],7,,,,,,,,,,,,,,,,Barcelona,217,00:29:07.599,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,983468a1-dd64-495b-bcef-f4308a0d4f7a,1134,,"[98.0, 45.0]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Center Forward,65,Barcelona,217,['541bba91-0669-4163-9727-e7ebe227bd3f'],8,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.940,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,a28d5c50-451d-43aa-ad14-e8cf8920bf3b,1139,,"[34.5, 57.6]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl González Blanco,15607.0,Right Wing,66,Real Madrid,220,['071a3412-9089-47ba-8167-4f5d177ca3e1'],10,,,,,,,,,,,,,,,,Real Madrid,220,00:29:10.861,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c6535ee-6679-4d38-b1c9-1d7f7988b245,1143,,"[33.0, 66.7]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,66,Real Madrid,220,['4be444e4-98b9-48fb-94d4-4b709420142c'],13,,,,,,,,,,,,,,,,Real Madrid,220,00:29:13.776,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,07e193d3-1673-4359-907c-bdfbecebb453,1156,,"[85.6, 12.8]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,67,Barcelona,217,['0768aaa9-30d0-4a6f-bdcf-4b4eab86ab15'],19,,,,,,,,,,,,,,,,Barcelona,217,00:29:19.058,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,016901c7-2fd9-41f0-ac3c-1e82d09b20e0,1164,,"[72.1, 5.8]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,68,Barcelona,217,['3197953b-8d77-4366-b2a8-8c78c98ceeea'],40,,,,,,,,,,,,,,,,Barcelona,217,00:29:40.049,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,882561ee-3ddc-43ef-b2d8-65119b666247,1167,,"[59.9, 36.3]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,68,Barcelona,217,['ae733d3e-5b6f-4f36-a624-9e4f71fa1699'],43,,,,,,,,,,,,,,,,Barcelona,217,00:29:43.022,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,44c054a3-2f25-441f-b132-f170f2391d11,1172,,"[77.8, 61.3]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,"['535b9acb-ef16-4778-aba0-1d5a3a7355be', '7ed7813c-41b5-47fb-a17a-b36a19f6b40e']",48,,,,,,,,,,,,,,,,Barcelona,217,00:29:48.247,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ff37773-7200-42c3-aef3-5e36e3b8baf1,1177,,"[56.5, 23.4]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,69,Real Madrid,220,['80c10632-5aaa-4283-ab58-c37b5e22f0cb'],50,,,,,,,,,,,,,,,,Real Madrid,220,00:29:50.744,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,e6ed8838-e67f-46d9-bbf7-5ecaf4aa2793,1180,,"[58.0, 17.7]",68330,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Róbson de Souza,25930.0,Left Wing,69,Real Madrid,220,['8feb7920-4dcb-4714-89be-33fcf9e0780a'],52,,,,,,,,,,,,,,,,Real Madrid,220,00:29:52.077,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,18092bde-44d5-4c92-a426-020c2fb96268,1185,,"[34.9, 73.5]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['895f5fce-68df-4722-a616-2da67ece68ea'],6,,,,,,,,,,,,,,,,Barcelona,217,00:30:06.661,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,c9a8c3c7-0fc5-44ae-81b9-930aa9894e0f,1187,,"[25.5, 77.6]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,70,Barcelona,217,['8435fe9e-8768-4481-98f2-c891ac3a2b29'],7,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.967,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,709ed162-9e65-4a90-98e2-936d416918d9,1191,,"[36.0, 74.1]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['ebb02bbd-abe4-497c-822b-2e7ee034276c'],10,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.401,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,28f45912-d203-40aa-8323-31032e064896,1197,,"[31.8, 52.2]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,70,Barcelona,217,['adc77d00-9ccf-4592-ba4c-c35a2cc74cf9'],15,,,,,,,,,,,,,,,,Barcelona,217,00:30:15.103,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,78515907-ea03-4fe7-bb45-b127569fa5f3,1199,,"[105.3, 24.1]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruud van Nistelrooy,19729.0,Center Forward,70,Barcelona,217,['09a7a1d6-b849-4d78-866d-9fe2b2b38d30'],16,,,,,,,,,,,,,,,,Real Madrid,220,00:30:16.255,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,76f1f1e6-d2b2-49f8-954d-d8b01fe2363e,1203,,"[101.8, 24.7]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Róbson de Souza,25930.0,Left Wing,70,Barcelona,217,['18b14460-88b2-4de1-a796-61cb95eb9574'],19,,,,,,,,,,,,,,,,Real Madrid,220,00:30:19.874,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,f7030614-b720-48b6-b930-266611342df3,1211,,"[107.2, 20.1]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud van Nistelrooy,19729.0,Center Forward,71,Real Madrid,220,['534dd871-8e31-43a2-bb2b-70709a9a3248'],22,,,,,,,,,,,,,,,,Real Madrid,220,00:30:22.567,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,dea3dec1-4ae6-4224-b993-5689a62866ea,1220,,"[27.5, 14.5]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sylvio Mendes Campos Junior,25854.0,Left Back,73,Barcelona,217,['d03ee2f8-58c9-4660-9197-2982bd899100'],33,,,,,,,,,,,,,,,,Barcelona,217,00:30:33.402,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5fb7fc8-c97b-4f32-be84-123b8a1d8384,1223,,"[54.7, 7.7]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,74,Barcelona,217,['ec7a35b1-5167-4936-92d0-3605d326875a'],36,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.952,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,98206f86-f217-4e34-95ab-a320f470d35f,1226,,"[53.6, 41.3]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,75,Barcelona,217,['0f98a3f4-92d0-4e2f-a788-d137ec688486'],41,,,,,,,,,,,,,,,,Barcelona,217,00:30:41.560,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,daa05e8f-fc81-485c-8af5-de73ab543416,1229,,"[80.8, 57.8]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Barcelona,217,['abad900a-526a-4674-9ff0-8cd2d490aba8'],47,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.132,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,9395a1f4-6d0b-4866-b591-f037adce78e3,1232,,"[74.7, 63.7]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,77,Barcelona,217,['19fc12e4-79ea-46b3-9d65-b3aac84b74de'],48,,,,,,,,,,,,,,,,Barcelona,217,00:30:48.062,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,65d6d795-0190-4727-9fc1-2b2c442acf46,1237,,"[97.4, 72.8]",68330,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,79,Barcelona,217,['ad153a89-750d-46e2-b9b9-ab5257ef5ddd'],59,,,,,,,,,,,,,,,,Barcelona,217,00:30:59.818,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,f421c85f-d000-4995-aeab-d6d4f3f3258d,1240,,"[88.2, 78.1]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,79,Barcelona,217,"['1b176e16-2c06-407c-a622-44a80ae37adb', '6819fec1-a274-4bae-9a87-0f186bfc789b']",1,,,,,,,,,,,,,,,,Barcelona,217,00:31:01.117,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,e35003e9-341b-4338-a721-935c02a56078,1243,,"[87.1, 66.7]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,79,Barcelona,217,['a8af9d18-905e-43b2-a1d3-c14b38ecb1ff'],1,,,,,,,,,,,,,,,,Barcelona,217,00:31:01.850,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,8d724e20-5e47-412d-9aa6-8176c06b22cc,1246,,"[93.0, 77.4]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,79,Barcelona,217,['064e819d-fa80-45b1-b024-98d12c535ba8'],4,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.273,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,acc21299-1e2b-48ff-83ba-6811f24afcf0,1249,,"[94.5, 52.8]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,79,Barcelona,217,['75589f55-eaf6-4be1-8e2d-c943fcf6b789'],9,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.232,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,43586ef7-ade7-4a91-b40d-486cae587bae,1251,,"[110.0, 50.4]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,79,Barcelona,217,['c9e95956-544f-4629-8c0e-c1e3076fe7c2'],11,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.427,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,3a05ee36-04cf-4876-b02b-91441487bedd,1258,,"[109.5, 59.8]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,79,Barcelona,217,['9c9f5ccc-e556-4cd1-aee4-3b0def512000'],17,,,,,,,,,,,,,,,,Barcelona,217,00:31:17.044,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d352314-1670-4b13-971b-f36b2e77b381,1262,,"[63.7, 11.4]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mahamadou Diarra,26021.0,Left Defensive Midfield,80,Real Madrid,220,['cd172cec-27d0-486d-9f8c-2ceb31ff2e71'],50,,,,,,,,,,,,,,,,Real Madrid,220,00:31:50.917,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,de5054f6-7269-47c8-a1cc-5fa423b70a9c,1265,,"[42.4, 28.8]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabio Cannavaro,15775.0,Left Center Back,80,Real Madrid,220,['8852ff0c-e113-412f-bfc0-35e7b51cc51c'],53,,,,,,,,,,,,,,,,Real Madrid,220,00:31:53.595,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,b15064f3-2cc6-441a-9ebb-f13d01395368,1269,,"[73.7, 27.1]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ruud van Nistelrooy,19729.0,Center Forward,80,Real Madrid,220,['80d6ffb8-39b9-4603-b5ff-8e6ecc44d40e'],56,,,,,,,,,,,,,,,,Real Madrid,220,00:31:56.350,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,1398a700-36b5-43cc-b72d-90d44632ad4c,1272,,"[70.5, 9.9]",68330,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Róbson de Souza,25930.0,Left Wing,80,Real Madrid,220,['538ac0c7-c71f-427d-a165-f7f9e0c3822b'],58,,,,,,,,,,,,,,,,Real Madrid,220,00:31:58.643,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f0e4c77-e5c1-4200-90f7-9423b0f6b768,1275,,"[65.4, 26.9]",68330,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Maria Gutiérrez Hernández,25924.0,Center Attacking Midfield,80,Real Madrid,220,['c52348b7-47d6-4cf3-8626-a90ab76cf497'],0,,,,,,,,,,,,,,,,Real Madrid,220,00:32:00.349,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,dcf947a4-a861-452d-9f62-8e06014340df,1279,,"[63.9, 38.2]",68330,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mahamadou Diarra,26021.0,Left Defensive Midfield,80,Real Madrid,220,['90102f49-238c-4b9d-970d-aeb702e522c2'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:32:01.411,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,f8894602-2d27-44dd-a74b-9f29c759e676,1283,,"[53.0, 67.4]",68330,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Right Back,80,Real Madrid,220,['59c1a37c-c016-4132-ba1a-3d9ca5fa47ea'],5,,,,,,,,,,,,,,,,Real Madrid,220,00:32:05.469,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,42e0e595-5b7e-4638-9199-f279b25281f1,1287,,"[76.8, 76.5]",68330,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raúl González Blanco,15607.0,Right Wing,80,Real Madrid,220,"['573e3905-32d8-48e6-bbe3-dfda00cb8c36', 'fc372a6d-e0ee-4987-9025-02c3996a61e3']",9,,,,,,,,,,,,,,,,Real Madrid,220,00:32:09.240,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,0396deb4-6c4e-4ebd-b471-4d2b3de7cc1b,1292,,"[71.3, 57.4]",68330,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mahamadou Diarra,26021.0,Left Defensive Midfield,81,Real Madrid,220,['70c25244-5fa0-45f7-a828-678c61246264'],50,,,,,,,,,,,,,,,,Real Madrid,220,00:32:50.111,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc649132-06ba-41c4-b004-6242e0e7f6fc,1295,,"[55.2, 46.5]",68330,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván Helguera Bujía,15584.0,Right Center Back,81,Real Madrid,220,['f9c8d801-222e-4833-90e4-5e58f2b73bb6'],54,,,,,,,,,,,,,,,,Real Madrid,220,00:32:54.041,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,8a31612b-f197-4d78-be06-b8a4539682c6,1298,,"[15.6, 39.5]",68330,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iker Casillas Fernández,11179.0,Goalkeeper,81,Real Madrid,220,['9e169922-97a7-4edf-b2cc-63c19cbc7f22'],58,,,,,,,,,,,,,,,,Real Madrid,220,00:32:58.248,Ball Receipt*,,2006/2007
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e75bffe4-78f1-401d-9ff0-f7ddbbe3dbfb,1301,,"[70.0, 9.5]",68330,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Róbson de Souza,25930.0,Left Wing,81,Real Madrid,220,['85802d8a-9bfa-4bf8-baef-095e76534e01'],3,,,,,,,,,,,,,,,,Real Madrid,220,00:33:03.266,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,53b542f8-31b3-4785-80d8-939344c381c7,1305,,"[38.6, 39.5]",68330,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,82,Barcelona,217,['d318d18b-4da8-4d5d-baee-da5dba720fd4'],19,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.837,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,cada6408-3761-430b-9218-3421bc0ddd1a,1307,,"[56.0, 36.7]",68330,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,82,Barcelona,217,['6500772a-f5db-4e9a-872d-acae3cc80227'],22,,,,,,,,,,,,,,,,Barcelona,217,00:33:22.732,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,5f276f6d-99e5-48ac-81a9-da35dc7da531,1310,,"[50.3, 29.5]",68330,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,82,Barcelona,217,['512c2733-6673-4f7e-9911-71d3d4eaf589'],24,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.319,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,d38699d2-690f-40cc-9ef8-4d0859a85e3e,1313,,"[43.6, 55.0]",68330,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,82,Barcelona,217,['65ace69d-2b31-4631-8677-8185c426736e'],26,,,,,,,,,,,,,,,,Barcelona,217,00:33:26.685,Ball Receipt*,,2006/2007
