50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.980673,,,,,,,,,,,,,,,0ff1e28e-d8c8-40f5-b4ac-3330b85f9ac3,493,,"[5.9, 25.1]",68340,13,,,,-0.070132725,,Keeper Arm,,,"[30.1, 23.4]",,Ground Pass,,24.259638,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,26,Barcelona,217,['1fd7e2e4-cb8a-480b-bc0f-13fd1e3e45f0'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:13:04.382,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.971546,,,,,,,,,,,,,,,88497f2d-219a-4373-81bf-76274630d3e1,496,,"[32.7, 23.0]",68340,13,,,,2.8740876,,Right Foot,,,"[19.2, 26.7]",,Ground Pass,,13.997857,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,26,Barcelona,217,['ec1780d7-c377-40f9-9dfe-c9b55cd9720b'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:13:08.528,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,2.288774,,,,,,,,,,,,,,,fa3064ad-6a82-44ef-9fca-7a81d25d8b82,499,,"[19.6, 26.7]",68340,13,,,,1.2578089,,Right Foot,,,"[29.6, 57.6]",,Ground Pass,,32.47784,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,26,Barcelona,217,['bfcdfbf2-0d40-4acf-869d-7fe455d97333'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:13:10.793,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.609266,,,,,,,,,,,,,,,25e80cee-c903-4b1c-a928-725f85f7f61c,502,,"[41.8, 59.5]",68340,13,,,,-1.5090194,,Right Foot,,,"[42.4, 49.8]",,Ground Pass,,9.718539,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,26,Barcelona,217,['8073c5ca-f1a3-4dcd-b397-e610049a7857'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:13:16.402,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.969844,,,,,,,,,,,,,,,5e9d45b4-1b25-4c00-94ae-e3217360c86e,505,,"[40.9, 52.6]",68340,13,,,,0.93560946,,Right Foot,,,"[56.6, 73.9]",,Ground Pass,,26.460915,,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,['efc4fa4b-86f3-40df-8cd5-ab9d2d3bca95'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:13:20.959,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.177616,,,,,,,,,,,,,,,0aad6f5c-c4a3-4ec4-b338-f194e858b2a5,511,,"[71.4, 75.0]",68340,13,,,,3.1415927,,Left Foot,,,"[66.4, 75.0]",,Ground Pass,,5.0,,,,,Anderson Luís de Souza,19757.0,,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,27,Barcelona,217,['4ef70e8b-9fd6-4c67-a9b2-3772b38ee3dc'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:13:38.176,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.493412,,,,,,,,,,,,,,,dc13eb07-c1fd-4bfb-b206-c8ea64b3c51a,514,,"[66.4, 75.0]",68340,13,,,,-1.1203493,,Right Foot,,,"[72.3, 62.8]",,Ground Pass,,13.551753,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,27,Barcelona,217,['80b49fe4-be2e-4964-b6f2-ddd112caebc3'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:13:39.925,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.270594,,,,,,,,,,,,,,,38282833-6b26-47a7-ad6f-2c7c47337803,518,,"[74.0, 53.0]",68340,13,,,,-2.0576956,,Left Foot,,,"[69.5, 44.5]",,Ground Pass,,9.617692,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,27,Barcelona,217,['34c34651-3cea-4a4c-b647-5b06c49e59c0'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:13:42.768,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.792733,,,,,,,,,,,,,,,4520f915-19a3-4abf-84ad-d40bfabef3c0,521,,"[69.5, 44.5]",68340,13,,,,-0.7853982,,Right Foot,,,"[79.7, 34.3]",,Ground Pass,,14.424978,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,27,Barcelona,217,['ee79273b-d247-4629-9b47-e3a55c416ffa'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:13:44.440,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.965566,,,,,,,,,,,,,,,6502afbd-f959-4062-8695-aaeca8bd9579,525,,"[81.2, 34.7]",68340,13,,,,1.353685,,Right Foot,,,"[82.7, 41.5]",,Low Pass,,6.963476,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,27,Barcelona,217,"['1ff8e228-a821-4f84-94aa-494a48202305', '4274f48f-08d0-42d6-8a1d-565e5245d9c8']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:13:45.298,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,,1.222101,,,,,,,,,,,,,,,f2ffa9a1-3745-4098-b35b-305182e499c8,528,,"[83.4, 41.5]",68340,13,,,,-0.71680367,,Left Foot,,,"[90.4, 35.4]",,Ground Pass,,9.284934,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,27,Barcelona,217,['77fdf709-7030-47d3-95d3-c9b429907bdc'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:13:47.134,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.2472,,,,,,,,,,,,,,,5d09e655-4101-4ad6-9b9d-0037cdfb1fa9,531,,"[90.4, 35.4]",68340,13,,,,0.5585993,,Right Foot,,,"[92.8, 36.9]",,Low Pass,,2.8301942,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,27,Barcelona,217,"['31a77e00-2e2b-4423-bbcd-658f8614e180', '9b10aff4-e5ba-40a5-b7f8-71773b22f08d']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:13:48.430,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,2.4736,,,,,,,,,,,,,,,84db5aef-40dc-4730-980a-9cf35b594b2b,537,,"[120.0, 0.1]",68340,15,,,,1.861501,,Left Foot,,,"[105.4, 48.9]",,High Pass,,50.937218,,,,,Samuel Eto''o Fils,19298.0,,True,True,Straight,,Corner,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,29,Barcelona,217,['16a427ff-ee04-4fcb-9f74-460dc7e5cbaa'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.571,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.5125,,,,,,,,,,,,,,,8193e474-fc34-4746-9a23-2c924f735eff,540,,"[105.4, 48.9]",68340,15,,,,-1.091277,,Right Foot,,,"[108.0, 43.9]",,Low Pass,,5.635601,,,Incomplete,,,,,,,,,,1,From Corner,Samuel Eto''o Fils,19298.0,Center Forward,29,Barcelona,217,['505a7a56-c91e-48a2-a60b-b8fae4f6d46d'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.286,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,3.868579,,,,,,,,,,,,,,,57b2ca32-90b9-443b-8216-1189ce2f9ed9,543,,"[66.4, 58.4]",68340,15,,,,-2.87479,,Left Foot,,,"[20.3, 45.8]",,Low Pass,,47.790897,,,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,From Corner,Gianluca Zambrotta,15774.0,Right Back,29,Barcelona,217,"['71f3bfd5-06a9-4a34-8928-e416c7dc7068', 'a47dd010-7a4b-46d7-b527-978f33fe57b9']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:15:35.218,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,,2.279972,,,,,,,,,,,,,,,88c843d7-8b1d-473a-83d8-5e88b984cdd0,546,,"[20.3, 45.8]",68340,15,,,,0.96836007,,Right Foot,,,"[39.9, 74.3]",,Ground Pass,,34.58916,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Corner,Víctor Valdés Arribas,20176.0,Goalkeeper,29,Barcelona,217,['f51635be-fc98-4bc2-a0f5-a12c6d2b6c6c'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:15:40.029,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.922508,,,,,,,,,,,,,,,533452ed-4f50-4914-bf69-97e6583093d1,549,,"[39.9, 74.3]",68340,15,,,,-2.3359544,,Right Foot,,,"[15.7, 49.1]",,Ground Pass,,34.938232,,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Corner,Gianluca Zambrotta,15774.0,Right Back,29,Barcelona,217,['9da9c58a-91c5-4a00-acca-bb22f2e125b3'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:15:43.926,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,2.469662,,,,,,,,,,,,,,,df002e07-0d4f-4f6e-b25a-a90bd1d1c967,552,,"[15.7, 49.1]",68340,15,,,,-0.9976978,,Right Foot,,,"[26.8, 31.9]",,Ground Pass,,20.47071,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Corner,Víctor Valdés Arribas,20176.0,Goalkeeper,29,Barcelona,217,['a8a7ee3c-cf72-4882-9099-7a894e0b52ff'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.553,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.424323,,,,,,,,,,,,,,,91cd9afb-ae98-4fe7-a4ca-47a43af30666,555,,"[34.8, 33.6]",68340,15,,,,-1.0642796,,Right Foot,,,"[42.9, 19.0]",,Ground Pass,,16.696407,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,From Corner,Rafael Márquez Álvarez,5558.0,Left Center Back,29,Barcelona,217,['27353f18-a886-46d0-b598-b28dc4c14250'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:15:50.624,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,2.490216,,,,,,,,,,,,,,,6e330dad-a236-4038-a6f8-c374c083cdc5,559,,"[42.0, 21.4]",68340,15,,,,1.4772193,,Right Foot,,,"[44.9, 52.3]",,Low Pass,,31.035786,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Corner,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,29,Barcelona,217,"['b51f0859-cd7f-4aad-9d4f-2d1582546a76', 'f29ddda5-cbd3-4c45-b74d-699494f73667']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:15:53.322,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,,0.105898,,,,,,,,,,,,,,,6276cb84-a366-4c27-b505-6b30394b8fb1,562,,"[49.4, 53.4]",68340,15,,,,-1.080839,,Right Foot,,,"[51.8, 48.9]",,Ground Pass,,5.1,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Corner,Carles Puyol i Saforcada,20125.0,Right Center Back,29,Barcelona,217,['a38120d5-c96c-4e9d-bcf2-135d1b15ccad'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:15:58.353,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.254326,,,,,,,,,,,,,,,d0950284-5548-4521-ad08-5c102e97045f,565,,"[51.8, 48.9]",68340,15,,,,1.0593764,,Right Foot,,,"[57.3, 58.7]",,Ground Pass,,11.237883,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,29,Barcelona,217,['8cfccbc0-43bc-4924-bbaa-d50e4a96438a'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:15:59.351,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.859008,,,,,,,,,,,,,,,fe397a69-f609-4221-b3a7-fc8871f40467,568,,"[57.3, 58.7]",68340,16,,,,-2.1617143,,Left Foot,,,"[52.0, 50.8]",,Ground Pass,,9.513149,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Corner,Carles Puyol i Saforcada,20125.0,Right Center Back,29,Barcelona,217,['134e5b83-38dc-4e17-8aab-e55164bf0937'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.926,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.822837,,,,,,,,,,,,,,,22609193-73f8-44f1-9b0d-2ee532c2dd67,571,,"[56.8, 55.6]",68340,16,,,,0.8237425,,Right Foot,,,"[75.6, 75.9]",,Ground Pass,,27.668213,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,29,Barcelona,217,['c652e930-4e90-4912-b87b-42e574631a91'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:16:07.187,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.897561,,,,,,,,,,,,,,,d009cbeb-3e80-4ee8-b541-88c6b66d578e,574,,"[71.2, 66.9]",68340,16,,,,-0.34407935,,Left Foot,,,"[83.2, 62.6]",,Ground Pass,,12.747156,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Samuel Eto''o Fils,19298.0,Center Forward,29,Barcelona,217,['143df852-c6bd-4bb5-b736-377185a9c931'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:16:11.126,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,2.31818,,,,,,,,,,,,,,,b92629d4-d80f-4548-9871-fddd2661892f,581,,"[65.9, 12.1]",68340,16,,,,-0.224416,,Right Foot,,,"[93.5, 5.8]",,Ground Pass,,28.309893,,,,,Luis Fernández Gutiérrez,26069.0,,,,,,,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,30,Racing Santander,1217,['af203877-ff36-4905-b9ea-2b4370a21499'],18,,,,,,,,,,,,,,,,,Racing Santander,1217,00:16:18.381,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.811814,,,,,,,,,,,,,,,5667c9a3-5dd3-4867-9123-ae389697fc55,584,,"[102.9, 4.5]",68340,16,,,,1.5296574,,Left Foot,True,,"[104.6, 45.8]",,Low Pass,,41.334972,,,,,Nikola Žigić,26074.0,,,True,,,,1,Regular Play,Luis Fernández Gutiérrez,26069.0,Left Back,30,Racing Santander,1217,['3dcefcee-c789-4cd1-8e82-b4ee67a84f90'],21,,,,,,,,,,,,,,,,,Racing Santander,1217,00:16:21.228,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.228,,,,,,,,,,,,,,,b5054006-bf43-48d4-9802-b542fefb9789,587,,"[104.4, 46.5]",68340,16,,,,-2.5899377,1ddc6034-e157-4082-98af-1be484171eb1,Left Foot,,,"[96.6, 41.7]",,Low Pass,,9.158603,,,,,Felipe Melo de Carvalho,25430.0,True,,,,,,1,Regular Play,Nikola Žigić,26074.0,Left Center Forward,30,Racing Santander,1217,['57a66dc5-c402-4d58-998f-17616596dfd5'],23,,,,,,,,,,,,,,,,,Racing Santander,1217,00:16:23.173,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.630924,,,,,,,,,,,,,,,8c417a1a-4437-40f7-8531-9c3e24614461,591,,"[15.0, 40.8]",68340,16,,,,0.64912426,,Right Foot,,,"[32.0, 53.7]",,Ground Pass,,21.340338,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,32,Barcelona,217,['bf635f2c-55ec-422d-9462-6d2d5f91b315'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.338,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.315395,,,,,,,,,,,,,,,a8ed2ac3-e0bc-4b75-b49e-11d602b29183,594,,"[32.7, 53.4]",68340,16,,,,0.9140947,,Left Foot,,,"[40.1, 63.0]",,Ground Pass,,12.121056,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,33,Barcelona,217,['c93db2ca-d215-48a8-a719-5ddd13744f67'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:16:46.855,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.178001,,,,,,,,,,,,,,,78a9ad84-3ce2-422d-bf52-56bdd0596378,597,,"[40.9, 63.7]",68340,16,,,,0.9990195,,Right Foot,,,"[48.3, 75.2]",,Ground Pass,,13.67516,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,34,Barcelona,217,['2b602803-4e3d-40ab-b355-721fe4a33a01'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.997,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.341005,,,,,,,,,,,,,,,68ec94e8-dbd1-4513-8619-8158b2582844,600,,"[49.9, 75.0]",68340,16,,,,-0.58986133,,Right Foot,,,"[62.3, 66.7]",,Ground Pass,,14.921461,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,35,Barcelona,217,['c2bd1168-ec89-4bc6-a856-d1dae1e66632'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.022,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.673626,,,,,,,,,,,,,,,3dc6975d-c8ea-479c-b3df-76ba10d20e06,604,,"[63.4, 65.8]",68340,16,,,,-0.81170785,,Right Foot,,,"[70.8, 58.0]",,Ground Pass,,10.751744,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,36,Barcelona,217,['59ec569d-f829-4dad-8f05-a45345065b24'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:16:53.491,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.162934,,,,,,,,,,,,,,,13e0f70c-a002-4c15-b585-c109c02d7508,607,,"[70.8, 58.0]",68340,16,,,,-2.620683,,Left Foot,,,"[64.7, 54.5]",,Ground Pass,,7.03278,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,['fc264ea8-6e5f-4dae-8550-80a14c5b0c9c'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:16:54.686,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,2.036257,,,,,,,,,,,,,,,0c43cfd4-3121-41a6-9f22-943b0d7657bb,610,,"[64.7, 45.6]",68340,16,,,,-1.384703,,Right Foot,,,"[70.8, 13.2]",,Ground Pass,,32.969227,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,38,Barcelona,217,['c741bff7-bce0-464c-90c5-e8c3a3744e5d'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.694,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.776167,,,,,,,,,,,,,,,abca2715-cea6-47c1-b0ae-1e35756fd5f0,613,,"[83.8, 24.7]",68340,17,,,,1.6937681,,Right Foot,,,"[82.7, 33.6]",,Ground Pass,,8.96772,,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,39,Barcelona,217,['5917f9c1-c812-4411-827f-3efaa61e9252'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:17:01.639,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.484669,,,,,,,,,,,,,,,af5a3d2e-07bb-461e-8503-7be9c53e6f96,617,,"[83.0, 33.0]",68340,17,,,,1.667714,d369cdd7-8122-47b0-9286-6e8d957de941,Right Foot,,,"[82.3, 40.2]",True,Low Pass,,7.2339478,,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,40,Barcelona,217,['1d9e4731-5997-4eb0-bf13-1bca579e005f'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.503,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.3246,,,,,,,,,,,,,,,fc1f7eec-e736-4e12-a6da-029be0ec38f1,623,,"[60.0, 40.0]",68340,17,True,,,1.7033478,,Right Foot,,,"[59.6, 43.0]",,Ground Pass,,3.026549,,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,Kick Off,1,From Kick Off,Nikola Žigić,26074.0,Left Center Forward,41,Racing Santander,1217,['ebfc706a-c5c3-4f06-9e13-f2459c07a466'],44,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:44.428,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,2.148365,,,,,,,,,,,,,,,cb3e9ba8-c47b-4431-94c9-43bc22a1b2aa,625,,"[59.6, 43.0]",68340,17,True,,,-3.0947518,,Right Foot,,,"[40.4, 42.1]",,Ground Pass,,19.221083,,,,,Gonzalo Colsa Albendea,26073.0,,,,,,,1,From Kick Off,Pedro Manuel Munitis Álvarez,19577.0,Right Center Forward,41,Racing Santander,1217,['298ed03e-724c-4368-954b-ada6fd53fa11'],46,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:46.715,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.193751,,,,,,,,,,,,,,,e9c79913-8ed0-4989-8a35-06bf12686f53,627,,"[39.5, 44.5]",68340,17,True,,,0.4988237,,Right Foot,,,"[93.1, 73.7]",,High Pass,,61.037693,,,Incomplete,,,,,,,,,,1,From Kick Off,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,41,Racing Santander,1217,['e2e5e4dc-e34f-4f31-b38d-2bd833bb94b0'],52,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:52.034,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.7504,,,,,,,,,,,,,,,f062edeb-f658-4d05-8157-9f414a654ba4,629,,"[102.0, 80.0]",68340,18,,,,-1.2770557,,,,,"[110.5, 51.9]",,High Pass,,29.357452,,,Incomplete,,Nikola Žigić,26074.0,,,,,,Throw-in,1,From Throw In,Pablo Pinillos Caro,25889.0,Right Back,42,Racing Santander,1217,"['302b8925-a9cd-4fbc-bf6a-ced806376c77', 'ae675b36-519b-48c2-98cc-5282db9e4cf6']",5,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:05.219,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,2b12945f-719f-46e3-ac0f-dc26b056e090,634,,"[7.0, 36.1]",68340,18,True,,,0.31224716,,Right Foot,,,"[64.0, 54.5]",,High Pass,,59.896244,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,43,Barcelona,217,['85f54cdd-9a5d-4f54-ad61-c74f7bf74c81'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:18:26.117,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.742898,,,,,,,,,,,,,,,97833685-8477-4c6b-a793-de400fb99b6e,636,,"[63.4, 52.1]",68340,18,,,,-1.2977877,,Left Foot,,,"[66.2, 42.1]",,Ground Pass,,10.384604,,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,43,Barcelona,217,['5760be5d-287f-4c2c-9991-f868c2bdf317'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.854,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,0.828593,,,,,,,,,,,,,,,536b3389-eb83-4b67-96d1-39f5e9055de8,640,,"[71.9, 44.3]",68340,18,,,,-0.9744187,,Right Foot,,,"[81.2, 30.6]",,Low Pass,,16.558382,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,43,Barcelona,217,['b631bd6f-5f0e-4a25-9202-4d5c08e92bb3'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:18:38.574,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.283515,,,,,,,,,,,,,,,a00b837f-aa84-43c2-8404-b5585b368d6b,644,,"[82.7, 31.0]",68340,18,,,,-1.3482664,,Left Foot,,,"[85.8, 17.3]",,Ground Pass,,14.046351,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,43,Barcelona,217,"['a7e418d4-0193-4f99-81ef-d533f566eb56', 'e2f818e5-635a-4ebe-bada-b7cd76fd43b1']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.771,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,,1.304666,,,,,,,,,,,,,,,58743e83-f82c-4031-8ec2-b9654356e2aa,647,,"[89.9, 16.0]",68340,18,,,,1.8890133,,Right Foot,,,"[84.3, 33.0]",,Ground Pass,,17.898603,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,43,Barcelona,217,['a028ded6-8960-4032-90f0-2768eeda4f75'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.600,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,,1.409058,,,,,,,,,,,,,,,9e7c8c8c-d9ac-4289-9b3b-cf32a3efc6aa,651,,"[83.4, 34.3]",68340,18,,,,1.943009,,Right Foot,,,"[77.7, 48.9]",,Ground Pass,,15.673225,,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,43,Barcelona,217,"['1e689530-d428-4665-a093-56213f6fe373', 'f41e8d3c-360e-4631-adb7-14dde7f08d1a']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.957,Pass,True,2006/2007
