ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a72b7df9-3a3b-402d-83ff-9e81a3055132,1171,,,"[71.0, 14.0]",16029,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Left Center Midfield,75,Sevilla,213,['08f5075e-c3dc-44c3-b75b-c9a143099194'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:37.383,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129aba24-7fb8-4f9a-8858-931dd9928896,1174,,,"[75.0, 19.0]",16029,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Miguel Valente Silva,5218.0,Right Center Forward,75,Sevilla,213,['45c753f2-cccc-40ea-a2f5-33700f4383b9'],37,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:37.770,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a06f20d-bc74-436e-88e7-239ab676e28b,1176,,,"[64.0, 61.0]",16029,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,75,Sevilla,213,['9dd19f07-4696-4a84-9021-f90051becde3'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.567,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d22a4ea6-e183-455a-9366-0e8a252d8f72,1178,,,"[53.0, 28.0]",16029,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Defensive Midfield,75,Sevilla,213,['2d0115c7-82cb-411e-8abd-adffe4550f29'],41,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:41.070,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe847ef-c3ee-41ba-b984-0fdb72c6e390,1181,,,"[46.0, 24.0]",16029,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,75,Sevilla,213,['532f3418-c0e9-45e9-b9a9-122cccca44b1'],42,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:42.511,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f9c7935-c40a-42c7-b376-b911cf87d128,1184,,,"[35.0, 40.0]",16029,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Center Back,75,Sevilla,213,['3e809c40-eec5-4f74-a03a-82be4f573c38'],45,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:45.346,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d1eb417-3256-44b4-9ac6-164237d898da,1188,,,"[67.0, 49.0]",16029,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Center Midfield,75,Sevilla,213,"['af412013-d546-4529-9190-96a5979bd8cc', 'c0abb1b8-1ea3-44bf-87d9-d0e1f713d69d']",49,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:49.541,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de88b273-ace1-4234-bd93-23b04e7dcb68,1194,,,"[111.0, 62.0]",16029,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing Back,75,Sevilla,213,['b7eb856a-9480-4168-9e85-91dc985f0820'],58,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:58.711,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649c7077-6b7a-4217-add5-c76a510af184,1196,,,"[113.0, 45.0]",16029,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wissam Ben Yedder,6723.0,Left Center Forward,75,Sevilla,213,['01ab2736-4da2-4f03-bbd9-5d2437a3fbce'],58,,,,,,,,,,,,,,,,,,Sevilla,213,00:31:58.787,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d750fb8c-4412-4e4a-aa60-2009f66c74d4,1199,,,"[119.0, 72.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Éver Maximiliano David Banega,5504.0,Center Defensive Midfield,76,Sevilla,213,['5afce2d1-32be-4559-9a19-15f963528ad0'],17,,,,,,,,,,,,,,,,,,Sevilla,213,00:32:17.972,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2e6bb2f-261d-4312-ae3c-3234b4dfa7d6,1204,,,"[100.0, 35.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Gómez Solà,6804.0,Left Center Back,76,Sevilla,213,['ad445665-ddfb-48ac-9778-825bc653df09'],24,,,,,,,,,,,,,,,,,,Sevilla,213,00:32:24.508,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02f9a924-d3f0-4a36-a909-c088c12dbd02,1209,,,"[37.0, 56.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ousmane Dembélé,5477.0,Right Wing,76,Sevilla,213,['28d3d6dd-1119-46ac-9a03-f63ad12e850e'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:28.906,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf4c7ba0-b857-4325-8fa6-263f702e61f2,1212,,,"[67.0, 30.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Simon Thorup Kjær,5534.0,Center Back,76,Sevilla,213,"['790e5998-9790-4f8b-8ad2-dddc7c9912ea', 'c43b3ced-99b0-4aee-bf2f-d235712e220d']",30,,,,,,,,,,,,,,,,,,Sevilla,213,00:32:30.400,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83823fb6-1b07-4901-8d62-dbbfb12c529e,1215,,,"[72.0, 7.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Franco Damián Vázquez,6719.0,Left Center Midfield,76,Sevilla,213,['3116d7f7-77b1-447f-af7c-93cdf59b4935'],32,,,,,,,,,,,,,,,,,,Sevilla,213,00:32:32.474,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b61397c2-0f91-4689-b3e3-fa3ce90dd233,1222,,,"[49.0, 68.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,77,Barcelona,217,['f1a3d5d3-0b31-4960-80d9-b8f49b47b099'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:38.908,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d451e4-7228-4e29-97fc-57fad91930ee,1226,,,"[78.0, 70.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,77,Barcelona,217,"['1a7122a8-670d-4def-882e-dffde56afb52', '2a9066f4-ee77-4ba0-87e6-69407f643cfd']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:45.655,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d88aa151-e33d-43f4-adbf-048d38c41c96,1229,,,"[84.0, 52.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,77,Barcelona,217,['f8a012ca-1068-4351-b466-6b8fdbf3890c'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.306,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b56a06c1-03d9-4a11-8579-b358967b6005,1232,,,"[82.0, 51.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,77,Barcelona,217,['1dd18d5e-f942-4e2a-9035-0f42f43bb739'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:49.200,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cfcde44-bcc3-41af-85a8-cbe931b095a9,1234,,,"[38.0, 32.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wissam Ben Yedder,6723.0,Left Center Forward,77,Barcelona,217,['b6ae444d-062c-49de-915a-ab0ecfe9cd49'],49,,,,,,,,,,,,,,,,,,Sevilla,213,00:32:49.709,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71e8cbd5-6f44-420b-a1f7-a1df6ae62a9b,1238,,,"[47.0, 38.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Miguel Valente Silva,5218.0,Right Center Forward,77,Barcelona,217,['7aaf0705-4bae-48a3-a4a6-4c053aa11d37'],51,,,,,,,,,,,,,,,,,,Sevilla,213,00:32:51.693,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0564a1b-3567-4808-87be-28cfdd9234e2,1242,,,"[56.0, 47.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,77,Barcelona,217,['941728aa-c46a-495e-8eb7-ba40d311df58'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.489,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f5cbd5c-fc68-4432-9f40-d4806f4a2cc2,1245,,,"[101.0, 16.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,77,Barcelona,217,['d4e5f163-1f7f-4150-a840-109fad4ceca1'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:57.614,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5dca687-4651-4122-9d66-5a095f92c5b3,1247,,,"[4.0, 44.0]",16029,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Vaclík,11541.0,Goalkeeper,77,Barcelona,217,['53735546-ac68-4677-a8eb-dfae2be52f5e'],59,,,,,,,,,,,,,,,,,,Sevilla,213,00:32:59.261,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd41461-0ce2-4860-b0f3-04ac5162809b,1256,,,"[71.0, 25.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Miguel Valente Silva,5218.0,Right Center Forward,79,Sevilla,213,['6a59fea2-e32b-4cbc-939d-458b8c191784'],2,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:02.909,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eea5b2b-96a3-4bbb-a175-62a6a141b95f,1258,,,"[48.0, 31.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,80,Barcelona,217,['5efd71ee-816c-45ad-8e99-ebe88660d1f3'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:17.493,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028b64c-66db-4686-aad3-0fb3a4dd0b78,1262,,,"[60.0, 34.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,80,Barcelona,217,"['1541106c-b314-40c1-aa22-c381995ad719', '79cf4d27-c77d-4696-9f16-432b5519a19f']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:20.102,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f5ce3ee-ea46-49b2-9cc3-99d9302f05c4,1265,,,"[61.0, 28.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,80,Barcelona,217,['6c77fd6f-3fe1-476e-9bcc-776fe1abd80e'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.573,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7688e72c-2741-42a5-993a-1cfff1ba348e,1268,,,"[70.0, 51.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,80,Barcelona,217,['7a2ace19-4303-4fba-a7a1-b208b2be1a5b'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:26.845,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79a5c865-07d4-4f53-85f2-30de4f5cce58,1271,,,"[63.0, 51.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,80,Barcelona,217,['ddfb0473-cb3c-47e4-a4eb-346184c2e16e'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:27.749,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332e2819-19a8-4d5c-98db-1633b656206f,1274,,,"[77.0, 69.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,80,Barcelona,217,['b6542218-caac-4a71-9aed-638e7086f8c9'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.145,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c89d4651-b1cc-41cd-956b-cfe48de992f9,1277,,,"[75.0, 59.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,80,Barcelona,217,['c03950de-bc95-4954-8c40-466ae6f7731a'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.016,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf2ee218-e747-48ce-a979-b36a0722d3f9,1280,,,"[71.0, 46.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['dfc41609-ea73-47b7-8d75-eef8e619bb5b'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:35.192,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9641a4f-f481-4711-bdb4-9106da3fe9f2,1283,,,"[96.0, 50.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,80,Barcelona,217,['8e23dcbf-f4ec-4897-8349-b9b3d03f9202'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.699,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ddc074-779c-4032-8e68-a641914ce1b7,1287,,,"[95.0, 52.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,80,Barcelona,217,['fc7945a5-5bd5-4740-be00-98c432d73bb8'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.014,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e42d082-958a-496e-abc0-5ffa648ac1e7,1291,,,"[100.0, 60.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,80,Barcelona,217,"['0cb6ea5f-f8dd-43b0-bc99-69710e19779a', '3b4f1ec9-516f-4d23-bcff-5d3b07cf737c']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.572,Ball Receipt*,True,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c9fb003-7545-4fa2-956b-6b9a296b2ac5,1297,,,"[39.0, 12.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Miguel Valente Silva,5218.0,Right Center Forward,80,Barcelona,217,['8a889815-ca58-4c90-aa80-6b6f475d5994'],45,,,,,,,,,,,,,,,,,,Sevilla,213,00:35:45.013,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3a0aec-052c-4652-a5b0-cae571fbde4e,1302,,,"[90.0, 71.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,80,Barcelona,217,['a6dd7890-d880-470f-85df-eda174e6c5ab'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.871,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd412d2-95c9-4031-8a3c-625e4fea6083,1305,,,"[92.0, 45.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,80,Barcelona,217,['7d182c02-1c43-4992-b018-0ea46c066c55'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.002,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28458c2c-10d8-443c-939b-0270757a2070,1308,,,"[91.0, 31.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,80,Barcelona,217,['3d07936d-ee67-4f7e-9d39-dda6d9c1329b'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.608,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db0769ac-6eda-4d03-9dcb-5e8a87cc64b6,1311,,,"[96.0, 33.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,80,Barcelona,217,['9d6d271f-f82c-4ec8-a1ea-381ee5b1d65d'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:55.089,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382d0405-14bb-4180-99da-ca88d24af349,1314,,,"[93.0, 28.0]",16029,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,80,Barcelona,217,['d2aa21e7-14a5-4282-a283-904cdccc276f'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:55.904,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8149e1-360e-48c3-b5f3-2d402dfe7cf4,1318,,,"[66.0, 22.0]",16029,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Miguel Valente Silva,5218.0,Right Center Forward,81,Sevilla,213,['e23a32a6-506d-4610-b66b-af6e705fab5d'],21,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:21.431,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3f9b827-bb1c-4fa9-bb43-c6e4a549d0d7,1321,,,"[94.0, 18.0]",16029,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wissam Ben Yedder,6723.0,Left Center Forward,81,Sevilla,213,['1b8b7607-7b60-4fff-94c4-b872c860d029'],24,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:24.020,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378d15e-602f-4aa4-b5b1-07b133ca844d,1331,,,"[112.0, 39.0]",16029,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Miguel Valente Silva,5218.0,Right Center Forward,81,Sevilla,213,['f03ba092-8804-429a-8398-4c5169fb1f2a'],34,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:34.625,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9412ba40-083f-446c-8f24-73656652eb60,1336,,,"[98.0, 11.0]",16029,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wissam Ben Yedder,6723.0,Left Center Forward,81,Sevilla,213,['73224805-bc4f-41df-b2fe-4e65f7b64037'],40,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:40.499,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58fd9858-3561-4f40-b304-ed98726fa612,1340,,,"[79.0, 8.0]",16029,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,81,Sevilla,213,['1855ac3d-70fa-482f-88f2-b86cfd114ba2'],46,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:46.430,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dbb40cb-1b75-4b75-b502-732c85f8af63,1343,,,"[71.0, 24.0]",16029,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Éver Maximiliano David Banega,5504.0,Center Defensive Midfield,81,Sevilla,213,['c17ae585-5a3a-4fe7-961c-39ea1391533c'],48,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:48.658,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44d1cd41-ce4a-43f4-8850-4bf65bc60557,1346,,,"[87.0, 5.0]",16029,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Guilherme Antonio Arana Lopes,6919.0,Left Wing Back,81,Sevilla,213,['6e0da82f-3a61-4d9d-8cc0-bae2fa4c54c2'],54,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:54.548,Ball Receipt*,,2018/2019
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4a9e22-63ce-466e-97f8-f30b32f72035,1349,,,"[109.0, 40.0]",16029,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Miguel Valente Silva,5218.0,Right Center Forward,81,Sevilla,213,['ceb50ff3-fdda-4560-bfbd-d9d5c79a7705'],57,,,,,,,,,,,,,,,,,,Sevilla,213,00:36:57.799,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c357ecb-9555-44a2-974a-ab17935e7b5e,1352,,,"[118.0, 5.0]",16029,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pablo Sarabia García,6720.0,Right Center Midfield,82,Sevilla,213,['327239db-942c-4804-a94e-39734c6217d9'],19,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:19.562,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130326e8-595c-4989-8ab4-963a155c72af,1355,,,"[106.0, 12.0]",16029,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Éver Maximiliano David Banega,5504.0,Center Defensive Midfield,82,Sevilla,213,['7f14a7df-57e3-450b-801e-87a207ee95fa'],21,,,,,,,,,,,,,,,,,,Sevilla,213,00:37:21.669,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b096e565-a2d7-451a-95e2-12594372bd9d,1361,,,"[39.0, 64.0]",16029,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,83,Barcelona,217,['0b35ff51-c5ae-481c-92dc-0d042c616b02'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:27.193,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98be0edf-d91c-4e1d-93e1-04432ae8adfe,1364,,,"[84.0, 20.0]",16029,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ousmane Dembélé,5477.0,Right Wing,83,Barcelona,217,['01d7590a-e7fb-469c-921a-7ad31eb1b896'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:31.753,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc40d9e7-af50-4f09-8fb3-2549df156d9a,1369,,,"[24.0, 6.0]",16029,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Guilherme Antonio Arana Lopes,6919.0,Left Wing Back,84,Sevilla,213,['082d2b88-bd02-44a3-b759-5661c8fdd0f0'],0,,,,,,,,,,,,,,,,,,Sevilla,213,00:38:00.500,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8707f257-a0fd-409e-8923-1db3a2c60ba5,1371,,,"[54.0, 3.0]",16029,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Franco Damián Vázquez,6719.0,Left Center Midfield,84,Sevilla,213,['79310dbe-c39a-4257-b4a6-395b2fca6085'],2,,,,,,,,,,,,,,,,,,Sevilla,213,00:38:02.067,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c082fc-1e75-46ac-ac09-38e03cd08979,1375,,,"[20.0, 5.0]",16029,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergi Gómez Solà,6804.0,Left Center Back,84,Sevilla,213,"['2a7701e5-78d0-44f8-8b6a-4537bc60a719', '2d68ffdf-c3b7-450b-8279-ac9780112a6e']",5,,,,,,,,,,,,,,,,,,Sevilla,213,00:38:05.487,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57add9e3-7483-4700-8024-c7f852f338eb,1378,,,"[27.0, 5.0]",16029,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Guilherme Antonio Arana Lopes,6919.0,Left Wing Back,84,Sevilla,213,"['72c38e4c-2b36-4a87-a5c6-bad62fd54ee6', 'b0425cc7-ca1e-41e8-baf0-1cabcfb4409c']",6,,,,,,,,,,,,,,,,,,Sevilla,213,00:38:06.357,Ball Receipt*,True,2018/2019
