50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[48.2, 15.3]",,,,,,,,,,,,1.881547,,,,,,,,,,,,,,e4c7f7a4-ad35-4a92-a8ad-3cea1797f1e2,16,,"[45.5, 11.1]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,"['591f531c-a14d-4761-8887-f830a3f7e875', 'a2ed94be-55c2-4a82-b858-aff0633086ca']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.250,Carry,,2016/2017
,,,,,"[42.4, 39.1]",,,,,,,,,,,,1.491468,,,,,,,,,,,,,,77670712-637c-4075-874b-3069bace1d3b,19,,"[42.0, 34.9]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,"['67510d7c-f6ab-4c5e-bbd1-5f477362f33e', '9cd5fa59-f259-421e-8092-a3bab9f5992e']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.435,Carry,,2016/2017
,,,,,"[60.3, 67.4]",,,,,,,,,,,,2.985373,,,,,,,,,,,,,,faee7134-4815-4710-b769-201c88f9ffd5,22,,"[50.0, 67.3]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,"['043c5cf6-997d-4d40-9f03-eb3021ac1c4a', '24921046-c9ca-40a8-85f3-18a7da74846f', '83396d46-bc22-4e94-85ad-26a5772970fc']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.901,Carry,True,2016/2017
,,,,,"[67.8, 78.2]",,,,,,,,,,,,1.1456,,,,,,,,,,,,,,4b481542-d2ae-4ffe-80ce-9c983d765dcd,27,,"[69.3, 79.1]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Arda Turan,11094.0,Right Wing,2,Barcelona,217,"['0d8c74aa-1a15-4901-9059-b3baf435875e', '78d3a39b-6176-49a2-9e98-7f34f6b0787e', '883c8a6a-122d-4c29-83f6-764899d57e79']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.741,Carry,True,2016/2017
,,,,,"[66.9, 65.5]",,,,,,,,,,,,2.745278,,,,,,,,,,,,,,c6d2605b-2f68-4b83-aaa7-d060108beda0,31,,"[77.9, 78.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,2,Barcelona,217,"['69f38ddd-d533-47aa-be76-abb159c5b3bb', '70953fff-1998-49a8-abcb-b514f1303175', 'd291036c-7c12-472f-82e6-4d0bc1495ed7']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.309,Carry,True,2016/2017
,,,,,"[56.9, 25.7]",,,,,,,,,,,,1.713117,,,,,,,,,,,,,,9ae7ead4-ce53-4460-b9b6-907682c48e23,34,,"[51.3, 29.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,"['75efcc27-49c4-41c6-a885-33498c211504', 'fe05544e-7462-4bc0-b045-a22596c70349']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.641,Carry,,2016/2017
,,,,,"[77.5, 5.2]",,,,,,,,,,,,1.1856,,,,,,,,,,,,,,8ec430a1-9812-4188-9f8c-3a58e3aedd98,37,,"[78.9, 4.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucas Digne,6849.0,Left Wing Back,2,Barcelona,217,"['650d9110-9e59-4321-b425-ab730779c7f6', 'bcafff19-f172-4f71-a1e7-1d4ade1e5650']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.882,Carry,,2016/2017
,,,,,"[63.5, 16.7]",,,,,,,,,,,,1.643218,,,,,,,,,,,,,,f64403cc-ed11-4bc5-b380-1219eb58719c,40,,"[63.5, 10.8]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,"['1335bb03-d0be-4ff0-a191-077de0516331', '86f50f84-0b80-47d2-b84b-a5a1485df75e']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.276,Carry,,2016/2017
,,,,,"[53.7, 45.0]",,,,,,,,,,,,1.349917,,,,,,,,,,,,,,2ab9bb3f-703b-4711-a37a-567655e9aecf,43,,"[53.2, 39.1]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,"['6ef40b94-ecc2-4f42-b308-ba769d66ef53', '8ea09d3f-f6d5-4820-8fc4-4cfba580fb8f']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.321,Carry,,2016/2017
,,,,,"[65.4, 62.6]",,,,,,,,,,,,4.223452,,,,,,,,,,,,,,c91bdc90-1228-432c-bb6c-7a7b48e334e1,46,,"[58.2, 63.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,"['015976e9-3729-4f92-88a8-514f937b4c52', '389e79a7-94e5-403f-88c3-c365c370ac1c']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.882,Carry,,2016/2017
,,,,,"[68.5, 14.3]",,,,,,,,,,,,1.52391,,,,,,,,,,,,,,a3a21980-ec87-48d8-ae58-55a8ca6c60fa,49,,"[63.5, 20.1]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,"['2b9c5f00-373a-4f92-a76a-fdef76ba93a8', '5bd9ba53-ea61-4003-b72e-ed320248447d']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.063,Carry,,2016/2017
,,,,,"[82.7, 3.7]",,,,,,,,,,,,1.5883,,,,,,,,,,,,,,17388822-f892-4521-a375-336dd556abb1,52,,"[78.3, 3.3]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucas Digne,6849.0,Left Wing Back,2,Barcelona,217,"['1580c5d3-0615-4511-bf31-c9c0fc7e9d11', 'dcde1dcf-5bf7-4ee8-b84c-bf3882e30706']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.751,Carry,,2016/2017
,,,,,"[64.9, 10.8]",,,,,,,,,,,,1.101831,,,,,,,,,,,,,,6cfd6def-0f95-4b39-9a33-abfeccc9bc9e,56,,"[64.1, 10.2]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,2,Barcelona,217,"['24b578a7-25ed-42e9-a05a-ab3927199278', '2ffefe4f-4a32-49b9-b594-5613715b5647', 'ebbc4013-a2f4-407c-943d-6cf80634f44c']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.386,Carry,True,2016/2017
,,,,,"[53.2, 40.8]",,,,,,,,,,,,1.884453,,,,,,,,,,,,,,b999e68a-a775-4736-8ca0-438e3b47d82f,59,,"[48.2, 31.6]",267492,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,"['7a24b7a6-4846-4f1e-b821-6f06299cb921', 'b9216ecb-bca4-44f8-b58b-b95c98122fa2']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.294,Carry,,2016/2017
,,,,,"[35.6, 22.7]",,,,,,,,,,,,2.3104,,,,,,,,,,,,,,0a204924-731c-405f-a461-cd0798b40ec9,77,,"[34.9, 23.1]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guilherme dos Santos Torres,6729.0,Left Center Midfield,3,RC Deportivo La Coruña,219,"['0b05bc57-233a-4766-a557-a8ab9e85fa0c', '57ec6773-9ee7-4576-ad3a-1a2703739f3e', 'f21cbb84-1bb7-4920-9f9d-c35acea84e16']",29,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:29.958,Carry,True,2016/2017
,,,,,"[78.6, 28.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,b2923bac-83e5-42b1-9486-e449a66571e7,89,,"[78.6, 28.3]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,"['0f7b3e66-4de0-4ba5-b8ad-ad652b481069', '994f197a-dd41-4694-9b9e-ef1bb0b65db8']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.858,Carry,,2016/2017
,,,,,"[69.3, 48.6]",,,,,,,,,,,,4.242141,,,,,,,,,,,,,,d3f18a86-e827-42d2-b8d8-a7807228e424,99,,"[62.6, 51.4]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,4,Barcelona,217,"['8ad8884e-f20e-4e9f-ae6a-2a11197ef5b1', 'e2ffc61c-b204-4348-9d35-dfd5c32418d0']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.964,Carry,,2016/2017
,,,,,"[78.3, 72.9]",,,,,,,,,,,,2.192783,,,,,,,,,,,,,,4f670149-3509-48ff-ae9a-686effa2c3c3,102,,"[78.9, 76.3]",267492,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Right Wing,4,Barcelona,217,"['5b26d2cc-c9b0-4096-a8f6-07481dc06d86', 'ed24c1eb-443e-4d83-9db6-0df0b48d3d0f']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.410,Carry,,2016/2017
,,,,,"[65.8, 55.1]",,,,,,,,,,,,3.913485,,,,,,,,,,,,,,0e359cd5-fce4-4f29-8e90-9a3935913a66,105,,"[56.8, 73.6]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,4,Barcelona,217,"['16929700-ebd1-418b-833a-9cca6e4ad477', '2fa859af-bf21-409f-bffc-348543321094']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.303,Carry,,2016/2017
,,,,,"[76.1, 6.6]",,,,,,,,,,,,0.121801,,,,,,,,,,,,,,d6a68cfb-91a9-435c-a3d3-51ee6db9d0f6,108,,"[78.1, 4.4]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Wing Back,4,Barcelona,217,"['bc492cf1-f6e9-42ad-b7d1-7636a3b9e00d', 'd997c3d5-7dee-48d9-86d6-f46a6cf8332c']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.455,Carry,,2016/2017
,,,,,"[55.5, 29.1]",,,,,,,,,,,,2.487253,,,,,,,,,,,,,,04823183-86d5-4415-8478-363f391cbe50,113,,"[50.0, 29.2]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,4,Barcelona,217,"['10f5f0d1-d678-4ebf-8d41-338cc1c95ef2', 'c3729a47-b137-40be-988b-2fd3a28f8395']",12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.888,Carry,,2016/2017
,,,,,"[65.1, 5.7]",,,,,,,,,,,,1.443146,,,,,,,,,,,,,,37e85822-97ce-4596-99ca-8fc8124bb09c,116,,"[63.5, 8.0]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,4,Barcelona,217,"['8add2d8f-518b-4655-8346-2e634f5df619', 'f44fde5e-d81d-41ba-b842-18b152b872c5']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.692,Carry,,2016/2017
,,,,,"[83.7, 4.0]",,,,,,,,,,,,0.933903,,,,,,,,,,,,,,2919ab53-812c-409a-a60e-49065d744db3,119,,"[77.3, 3.0]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Wing Back,4,Barcelona,217,"['88cda3c4-9f90-4755-b20a-460c53e28909', 'c35f0131-ddf8-4ede-8682-25de263da628']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.030,Carry,,2016/2017
,,,,,"[90.8, 9.0]",,,,,,,,,,,,0.24,,,,,,,,,,,,,,a176fefc-05dd-4f80-bf91-c0b914935df4,123,,"[89.6, 11.2]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,"['3ec6f5c4-493f-4db8-876b-c35062c8a2cf', '64b5207c-e53b-4c4f-b46c-7c00d6800db6', 'b16de036-e7a6-4e5a-bcf1-dc43e0b52389']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.078,Carry,True,2016/2017
,,,,,"[25.9, 68.2]",,,,,,,,,,,,0.496,,,,,,,,,,,,,,dee9ead8-94d6-4477-86ca-2aeac1890e84,126,,"[26.1, 69.2]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,5,RC Deportivo La Coruña,219,"['673b396e-d09e-43fa-bfdc-305fca701865', '880aa7af-b57e-4da9-bae1-a23394f52a05']",22,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:22.130,Carry,,2016/2017
,,,,,"[29.9, 56.9]",,,,,,,,,,,,1.4054,,,,,,,,,,,,,,ccc2833b-1c6a-4726-9b1c-6df58545d800,129,,"[29.1, 62.8]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guilherme dos Santos Torres,6729.0,Left Center Midfield,5,RC Deportivo La Coruña,219,"['4cb70623-02b9-470a-b4fc-2fd8c462a2b8', 'bb7a9669-c794-4ffe-a90d-f1552dfaa08c']",23,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:23.078,Carry,,2016/2017
,,,,,"[57.5, 72.7]",,,,,,,,,,,,4.1732,,,,,,,,,,,,,,bddc5593-371f-4ed4-921b-240bc3b4d048,132,,"[46.6, 49.6]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Çolak,6779.0,Right Center Forward,5,RC Deportivo La Coruña,219,"['4bbadb50-1e65-4c9a-aebe-0ba8b742a644', 'd9d9ff6e-2d4b-4801-b049-841017f431c7']",25,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:25.572,Carry,,2016/2017
,,,,,"[64.9, 63.1]",,,,,,,,,,,,0.0101,,,,,,,,,,,,,,a2b8db2f-483a-4b27-8bd0-c5584a9799fb,136,,"[65.3, 65.8]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Midfield,5,RC Deportivo La Coruña,219,"['5e92ba6a-1c5c-41c2-9e32-0d2806bcc3a9', 'a9f4131d-7cc7-4a2b-9a96-aa056040535e', 'aa41d646-d69a-43a3-a0ae-94201ab66246']",30,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:30.582,Carry,True,2016/2017
,,,,,"[47.5, 22.6]",,,,,,,,,,,,0.7163,,,,,,,,,,,,,,88f6bb84-0929-4ad1-b646-9d884550eb8f,140,,"[49.2, 21.6]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Wing Back,6,Barcelona,217,"['3da77ac2-82bc-49c4-b750-6bee9c009f12', '818095e9-75f2-40c3-b07e-dac750615def', 'a8652492-929f-4987-8344-0f93504746a3']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.233,Carry,True,2016/2017
,,,,,"[19.2, 30.6]",,,,,,,,,,,,0.3898,,,,,,,,,,,,,,bfa63996-53c3-473a-ab81-28561f65566d,143,,"[20.2, 30.1]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,6,Barcelona,217,"['45201802-2521-4e3f-9aa4-43f17babb37a', 'c641e754-2f83-40b6-8574-7922dfbb10b7']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.555,Carry,,2016/2017
,,,,,"[4.8, 44.7]",,,,,,,,,,,,0.688,,,,,,,,,,,,,,e84736a0-0b86-4a3c-8e08-a580a6271590,146,,"[5.2, 44.0]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,6,Barcelona,217,"['a5175b7a-a62b-43a3-9905-f9a557957a2a', 'e8c98e5c-cbd4-499f-9b9a-7795d0ca7b73']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.518,Carry,,2016/2017
,,,,,"[16.2, 59.5]",,,,,,,,,,,,1.954549,,,,,,,,,,,,,,501e449b-36f5-47fb-a4ca-d1283619da8a,149,,"[14.5, 59.4]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,"['a9827ac8-b162-4254-8172-fc5420e7bc90', 'dd58cf7c-5ea6-430f-a5c6-996257bbf643']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.588,Carry,,2016/2017
,,,,,"[31.3, 12.3]",,,,,,,,,,,,2.280357,,,,,,,,,,,,,,be316792-d5c6-4347-97c2-39e936136948,152,,"[27.3, 18.1]",267492,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,"['c47456e1-32e3-4ee1-b504-3c4c98a18494', 'd9787802-55be-4ff9-a665-7744ef8f3fcb']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.581,Carry,,2016/2017
,,,,,"[85.8, 75.4]",,,,,,,,,,,,0.9157,,,,,,,,,,,,,,1b1cc5bc-7201-40c1-bf42-397dac7890ba,157,,"[91.8, 74.7]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Right Midfield,7,RC Deportivo La Coruña,219,"['0b44f66b-6086-455e-8983-98c4d6ebfff2', '4c6c3789-65e3-44d4-a204-5dcfd775554e', 'c32b4d25-ffda-41a4-b345-3d3abb12e707']",3,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:03.646,Carry,True,2016/2017
,,,,,"[86.4, 76.9]",,,,,,,,,,,,2.4846,,,,,,,,,,,,,,4107e229-2232-46ff-941f-a215c6cf3e5e,161,,"[75.4, 75.5]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guilherme dos Santos Torres,6729.0,Left Center Midfield,7,RC Deportivo La Coruña,219,"['33cb8dc8-4456-43d1-97c1-7b7beb6c6e2f', 'd04f9e82-6c63-4fd4-b5be-1525fccab9e8']",5,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:05.447,Carry,,2016/2017
,,,,,"[92.9, 71.0]",,,,,,,,,,,,1.2802,,,,,,,,,,,,,,b12213f0-4c82-410f-bc26-213190250188,164,,"[91.9, 69.3]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Right Midfield,7,RC Deportivo La Coruña,219,"['18d9d052-3cb1-49c0-a6a3-b571676a4db6', 'aaacbd1d-7eb1-4c7e-ad14-2d6b10b80bf4']",8,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:08.497,Carry,,2016/2017
,,,,,"[85.2, 42.8]",,,,,,,,,,,,0.7753,,,,,,,,,,,,,,d17913b3-3ee1-49d8-af18-52658e70920a,167,,"[85.2, 42.8]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Alexandre Vilela Gama,6868.0,Left Midfield,7,RC Deportivo La Coruña,219,"['32c5ff9c-e1a7-485a-8480-c8a8cfbb0fa4', '6878c75a-38a0-4d7d-bc19-c83219dcc55e']",11,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:11.002,Carry,,2016/2017
,,,,,"[93.3, 7.9]",,,,,,,,,,,,1.3416,,,,,,,,,,,,,,f0994366-fd6f-468f-b4d1-5e86d155c20f,170,,"[91.2, 8.6]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,7,RC Deportivo La Coruña,219,"['7ef02f3f-dc5f-49ee-af06-67f08d7cfa99', '99167270-2fac-4287-905f-4fa85ea97ee2']",14,,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:14.074,Carry,,2016/2017
,,,,,"[15.2, 22.5]",,,,,,,,,,,,0.872,,,,,,,,,,,,,,a08ca9d1-8fb6-4ca5-9300-12c77b6e1fce,176,,"[14.9, 22.5]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,"['4e678a9b-91db-4155-a404-34e195545c52', 'e88faa15-89f3-4489-8630-0f96663705d9']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.860,Carry,,2016/2017
,,,,,"[6.8, 23.3]",,,,,,,,,,,,0.4848,,,,,,,,,,,,,,d00912af-5aa9-481d-bcf1-fa7a0ce269b4,179,,"[7.0, 23.3]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Wing Back,8,Barcelona,217,"['1a420c32-ad54-4513-a96a-07074ee5d97e', 'd509cf22-66fa-4beb-b3ec-bb795cbfbe41']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.415,Carry,,2016/2017
,,,,,"[10.2, 6.0]",,,,,,,,,,,,0.876798,,,,,,,,,,,,,,b0a55e25-88a0-49b0-8cbe-13c311e25e82,182,,"[9.2, 7.0]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,"['d0eedd05-6f7e-432d-a3b3-92edd2151cc4', 'f8616ba3-0040-4393-93f0-26e3a57155a4']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.977,Carry,,2016/2017
,,,,,"[6.5, 38.2]",,,,,,,,,,,,1.2337,,,,,,,,,,,,,,c60284a8-7beb-4b97-b0ed-8c7a1749a48a,198,,"[5.6, 38.0]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,9,Barcelona,217,"['1411fc33-adf6-48ab-8ab8-79df8fcda7ba', '15b0d106-8699-4313-85e6-7960876b6302']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.871,Carry,,2016/2017
,,,,,"[55.4, 75.9]",,,,,,,,,,,,3.02372,,,,,,,,,,,,,,6f720b66-7314-4c5a-8c87-5c7eda22d0af,201,,"[36.1, 77.0]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Right Wing,9,Barcelona,217,"['4fab9e6d-41e8-4039-9ce2-8a1302b5c814', '5fc535d1-1568-4c61-9e08-e373ee7e28c5']",41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.344,Carry,,2016/2017
,,,,,"[61.7, 76.3]",,,,,,,,,,,,0.3849,,,,,,,,,,,,,,f31f6dab-bca4-4992-aaf4-129bef06b95b,204,,"[62.6, 78.7]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,9,Barcelona,217,"['319cfb8b-ea3e-4330-b7a9-53ee446e42e7', '8520b249-9cc0-4bb4-9c00-4b6732a2076e', 'd4657333-0922-4adb-b7a8-acac5c7ce6ef']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.817,Carry,True,2016/2017
,,,,,"[61.4, 63.9]",,,,,,,,,,,,1.7248,,,,,,,,,,,,,,29226d49-0da5-4d53-a59f-74df2053e017,207,,"[61.7, 76.3]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Wing Back,9,Barcelona,217,"['8520b249-9cc0-4bb4-9c00-4b6732a2076e', 'd4657333-0922-4adb-b7a8-acac5c7ce6ef', 'fb0458ad-4c10-4638-b2ff-82edcb6a29f6']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.202,Carry,True,2016/2017
,,,,,"[65.5, 48.1]",,,,,,,,,,,,1.9575,,,,,,,,,,,,,,28db3f82-a2c9-436e-aecb-11f95fe9324f,210,,"[56.2, 53.7]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,9,Barcelona,217,"['66172672-8ec2-4e10-9890-f6c73f6208c0', 'a3693a04-a465-44f8-b42c-dcfcc2346127']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.037,Carry,,2016/2017
,,,,,"[79.3, 17.5]",,,,,,,,,,,,3.474944,,,,,,,,,,,,,,7d9c09dc-b3c4-4526-a760-87be7f1b50d9,213,,"[58.2, 20.9]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,9,Barcelona,217,"['1d054547-9c29-47a6-a62a-ea4e5392e588', '50aa18c1-e591-4e89-83be-b2b3c40870d6']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.393,Carry,,2016/2017
,,,,,"[98.3, 4.6]",,,,,,,,,,,,2.3836,,,,,,,,,,,,,,299e0d6a-aa23-48b4-b758-0c5f1854a478,216,,"[91.3, 4.7]",267492,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Wing Back,9,Barcelona,217,"['5f0e42a6-d978-4c81-9d35-509ff3f10fa6', 'f4829e60-764e-417e-964c-92289d14df53']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.207,Carry,,2016/2017
