ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86ea6888-b642-4f75-8b67-ba06ce57632d,1364,,"[38.8, 39.7]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,72,Barcelona,217,['5907d898-9eb5-44b0-b262-e2fa0c1ea488'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:00.424,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3ae85e3-91eb-40e6-9dd9-0d434d33977e,1367,,"[43.9, 67.1]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,72,Barcelona,217,['7d127834-0653-40bf-ac9f-732c9f2ad725'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:03.206,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d5b0a5a-c2bf-4e7c-a4e2-ca961dcc2786,1370,,"[43.8, 54.9]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,72,Barcelona,217,['4a2f9598-8dac-4d90-8f26-476a28cf33d6'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.869,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f2bf7a-b97f-4581-88d4-646cd484476d,1373,,"[50.0, 24.0]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,72,Barcelona,217,['29106e4c-3e82-41b5-8d17-831c19aa8c2a'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:09.618,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56198cb8-29ed-470d-a846-4d2f4ddffb16,1376,,"[57.1, 46.4]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,72,Barcelona,217,['78c18eb5-8dbe-4851-a63d-bcd665a482c5'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.744,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75961231-a203-4205-96b3-ae40f0eecae4,1379,,"[96.4, 6.0]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,72,Barcelona,217,['417b4229-8479-43df-8d3a-45658a8f4db1'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.979,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b360bc42-af99-4599-a4a3-ab3e82c59c84,1383,,"[103.1, 11.2]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,72,Barcelona,217,['45083fc6-3df8-423c-b51b-631c383dd82a'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.851,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac71fe47-0c5d-4d46-9b01-70cc5d1da76e,1388,,"[76.4, 7.4]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,73,Barcelona,217,['e98bd8ad-6651-465c-ae56-e8b76aa4b896'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.120,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,815ced08-6dc9-4c5d-add7-ae0b0de5c917,1391,,"[63.7, 41.3]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,73,Barcelona,217,['abd45e8c-12d2-4846-82dd-7f83cce074c8'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:34.743,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5daf182-6220-49de-a12e-86f7d6388fdf,1394,,"[85.2, 74.2]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,73,Barcelona,217,['84596b54-571b-475d-bd7b-bf58281aab48'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.562,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4ef112-c876-4949-b8bc-7ea16e767da6,1397,,"[84.4, 66.1]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,73,Barcelona,217,['988a2db4-1a70-4217-99e6-493d08f2e774'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.873,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7cba00a-8935-4263-b6dc-02af7bf4a332,1400,,"[84.0, 52.5]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,73,Barcelona,217,['cecf7aaf-552b-4926-b03b-96b8514f7790'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:44.781,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91ac8803-2fe0-42a6-9d00-9f3c2f1661dc,1403,,"[78.5, 61.7]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,73,Barcelona,217,['38d4d082-23a2-44b4-9b7e-22bf53058f2f'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.603,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb66ca28-2b96-4298-a409-071ddfdabb66,1406,,"[93.0, 74.2]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,73,Barcelona,217,['d559f5ba-19a3-40c1-9069-b41c1c544d99'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:51.186,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f0946cd-9ed8-40a7-8de7-26ed89c96f65,1409,,"[90.1, 64.2]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,73,Barcelona,217,['bf6bd73e-cecb-4be8-8cfd-c6dcc6cf49e8'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:53.956,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,485b35dc-2aa6-46c6-aad1-f0e662a52042,1413,,"[68.6, 66.3]",9742,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,73,Barcelona,217,['3c3352db-b3df-4114-8318-ec8e49351e5e'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:58.868,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d4dc83f-75e6-4181-96b1-954cb72a5854,1416,,"[58.7, 31.9]",9742,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,73,Barcelona,217,['f6fcaebe-86cf-4bca-87c6-60f1c144119e'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:01.177,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e147491a-e3ad-47c7-aed1-ec62846e76d1,1419,,"[66.7, 52.6]",9742,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,73,Barcelona,217,['b0bd4548-e018-4b23-b7ce-9056d77b7de7'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:03.480,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e37a872d-2479-4383-9975-1d28cabe2d42,1422,,"[110.6, 64.1]",9742,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,73,Barcelona,217,['c0150799-d2eb-49dd-8c63-1332008a48cd'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:07.477,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8658da-731f-433e-a6c5-9a2e537a761a,1425,,"[105.5, 47.0]",9742,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,73,Barcelona,217,['2a666dbb-d9ed-4dd4-a853-1afc48856210'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:08.370,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a194fe1-e3a0-4d4a-8ade-ac557c8073ca,1432,,"[43.0, 25.4]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,75,Levante UD,221,['74157e7c-526b-481a-9a04-70a1ff05b7c0'],3,,,,,,,,,,,,,,,,,,,Levante UD,221,00:38:03.820,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12052258-7f89-4008-b966-e485cb23f89c,1434,,"[56.7, 3.9]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iván López Álvarez,6780.0,Left Midfield,75,Levante UD,221,['35a5e827-329d-4c1a-a298-b22bc4453348'],5,,,,,,,,,,,,,,,,,,,Levante UD,221,00:38:05.638,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25cf2e9f-06a0-49b2-bf4a-360d1181d974,1438,,"[39.0, 8.9]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antonio Manuel Luna Rodríguez,6675.0,Left Back,75,Levante UD,221,['1effe037-b61d-42b4-a50d-164fd9fc31a8'],7,,,,,,,,,,,,,,,,,,,Levante UD,221,00:38:07.397,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,234bd3e1-65dc-43bd-a628-ca62896a0f62,1443,,"[45.6, 21.4]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,75,Levante UD,221,"['35dafc93-c1e0-4434-9b67-dc2027c4590c', '36477b1c-1148-4485-ae26-5e0086d2b9f0']",9,,,,,,,,,,,,,,,,,,,Levante UD,221,00:38:09.662,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf42159e-36f0-4ef6-9897-23cffc89ac14,1446,,"[44.3, 35.3]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Saša Lukić,6687.0,Center Defensive Midfield,75,Levante UD,221,['c9450723-761a-4742-9fc2-caa88c9a88b5'],11,,,,,,,,,,,,,,,,,,,Levante UD,221,00:38:11.250,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80e9e95a-bca4-4c80-977c-a270e06ac1c7,1448,,"[32.5, 45.9]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Erick Cathriel Cabaco Almada,6809.0,Right Center Back,75,Levante UD,221,['f8cb7988-3474-4d6f-96f5-0f3aa242a0d5'],12,,,,,,,,,,,,,,,,,,,Levante UD,221,00:38:12.986,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e81e345-8395-4212-8d28-a8127a413315,1456,,"[110.4, 44.4]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,76,Barcelona,217,['2f3e144b-e35f-4414-8911-bc0153ee5faa'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:17.953,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cbdb4fd-ba45-4e9c-a915-b267ecd5b5b6,1461,,"[84.1, 74.6]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,76,Barcelona,217,"['ac528de9-d1e2-4700-b713-bf7180778393', 'c031152b-6872-4628-87ff-37f39551de1d']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.193,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee018e1c-43d9-4be2-a67a-02ad5e1d3fc3,1464,,"[62.1, 71.6]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,76,Barcelona,217,['6c0129e5-721d-44a9-aa83-66f602cd8999'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.309,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccbdbecf-17cf-42a7-b23e-862484b03eed,1467,,"[73.2, 65.7]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,76,Barcelona,217,['a364cb02-5d66-4cd2-b36f-3777ca10226a'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.501,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636e649-328b-4681-8629-9442cf07e267,1469,,"[63.2, 70.8]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,76,Barcelona,217,['071d991e-5e25-4857-a230-618dd8fc1c43'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.924,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89bfcc6b-877c-47f9-b42e-919f5e403126,1471,,"[65.2, 37.9]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,76,Barcelona,217,['9c810c05-5466-4b58-9d24-6bb67f243055'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.667,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf0864e8-4576-4473-b5b3-5d342b82ef15,1473,,"[78.7, 3.5]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,76,Barcelona,217,['f146bbc8-9987-46dd-9814-257734dd3096'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.070,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97b26a88-08ee-43b2-822d-84b0e1d84d94,1476,,"[72.7, 15.5]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,76,Barcelona,217,['357c4a03-e1f7-419c-8721-7fd360276320'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.392,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b82cc54-3867-4e74-a473-1510db1753ba,1480,,"[69.2, 24.5]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,76,Barcelona,217,['2e4045a8-0870-480f-92cf-aa3e3d211780'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:46.059,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47ebd90a-7400-463d-8636-351d226415ca,1483,,"[89.7, 48.4]",9742,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,76,Barcelona,217,['dec5a197-36b7-41c1-8143-efb94b70607d'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.061,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ca2d50-3957-4cdf-8fbd-05ed942894d4,1493,,"[101.8, 5.4]",9742,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Midfield,78,Barcelona,217,['1a23076a-5b27-4a34-a3bd-ff660613a534'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:17.866,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,912a53e9-5968-41ac-a271-aa3426b7d2aa,1497,,"[82.4, 14.5]",9742,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,78,Barcelona,217,['83fa5323-3910-491b-8742-37c307035af4'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:22.221,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2bc62f4-e27e-4a7d-b2d6-1d97efe5d764,1500,,"[96.7, 13.7]",9742,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ousmane Dembélé,5477.0,Right Midfield,78,Barcelona,217,['b99d5b22-00ad-4f23-b95c-51b394a0e5d9'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:24.136,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40d47d83-ca66-4d7a-8799-97c1ea0af989,1503,,"[113.4, 10.3]",9742,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Midfield,78,Barcelona,217,['9c4f1c72-3d6b-446a-a988-1b02ac3802ef'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:26.644,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89818a37-46f1-41ae-a22b-a7d94053cc8b,1506,,"[112.1, 45.1]",9742,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thomas Vermaelen,6332.0,Left Center Back,78,Barcelona,217,['6d290555-9abd-48b6-8197-d12eda75269a'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:28.988,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44c9c38a-6ad1-4ebb-ba02-d3553ed3e589,1512,,"[66.3, 64.7]",9742,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,80,Barcelona,217,['99059ffa-7c52-47cb-88db-48ab94d43733'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:44.864,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d06f422a-02ab-4390-9b81-3d60431bd223,1517,,"[82.7, 62.1]",9742,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,80,Barcelona,217,"['4103a0b5-743c-4bf3-8dfd-507a82fe1653', '89cb1675-6599-4177-b8f2-06c48bda5650']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.672,Ball Receipt*,True,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7538ab9a-9987-4a15-8d46-3c231960e40a,1519,,"[86.1, 69.9]",9742,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,80,Barcelona,217,['11397d06-f972-442f-a18f-4e7eda0473b4'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.116,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c19f71-4dd1-416f-adea-694d4ab8d70e,1530,,"[67.7, 71.1]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,81,Barcelona,217,['6c2ff260-57c0-407c-9182-141a67165813'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.080,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd536a2-97b5-4381-b86d-d86f7943c5ed,1533,,"[64.2, 44.3]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Defensive Midfield,81,Barcelona,217,['64c8f610-ab9f-418f-8d1c-e898c2aa0023'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.790,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53059b6f-aa92-439f-bc25-3398d5fab8ee,1536,,"[68.6, 16.2]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['0d24913a-3fbb-47d4-aa17-560971a7f521'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.008,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b748c75a-ee24-4e93-a3cd-43cf66b72cdc,1539,,"[82.2, 7.4]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,81,Barcelona,217,['56382c6c-4c0e-4776-b88c-922d8a70d968'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.583,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,443305c9-9ec2-476c-a8c6-59f513191ec2,1542,,"[81.4, 14.5]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,81,Barcelona,217,['79ad4f57-a0f5-4e7c-b15d-d9412543975c'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.143,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a568d6-13dc-469b-a8fd-719f4ea3124d,1545,,"[76.2, 8.2]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,81,Barcelona,217,['dad8d911-f106-4596-b5b3-765c83e3d2f2'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.857,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0a4646f-18a1-4be2-a8dd-b02b08093e80,1549,,"[84.0, 8.7]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['a57d6817-5f84-4fae-b7bf-f52d88884019'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.610,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6865a46a-62c5-4ee9-91b8-3fadc1e21b33,1552,,"[84.9, 3.9]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,81,Barcelona,217,['6a773d6a-0336-49f4-a623-6cfa14ef0333'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.680,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac5396c-91a2-4a40-930c-5ae78ec3e20a,1555,,"[84.0, 3.7]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,81,Barcelona,217,['79aaeef6-b4ec-4b3d-a8a9-a37c6c356407'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.491,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f8d98c-b8ed-496a-8985-2d5f596579d3,1557,,"[79.7, 12.6]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Midfield,81,Barcelona,217,['c9e1dc17-cfaa-48a2-a2b5-f5947b875f2a'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.345,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad00861e-f313-4e81-9197-f30325d9dc26,1563,,"[79.4, 60.9]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,82,Barcelona,217,['8b8c41e6-9629-4976-baab-7723867f25d3'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.870,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965b37c-123b-4a8a-9901-b85242aae5ff,1565,,"[79.3, 70.4]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,82,Barcelona,217,['6ab68546-75fd-4e29-aa05-e06a6f0976d1'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:52.114,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f59efb6-5e5b-4de0-b5df-f1477c49a807,1568,,"[90.9, 76.7]",9742,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,82,Barcelona,217,['9d798c15-fad3-41fc-94d8-334e23fed24a'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:53.856,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5d87d11-56c7-40de-997b-f84e340b47d9,1571,,"[57.6, 5.1]",9742,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iván López Álvarez,6780.0,Left Midfield,83,Levante UD,221,"['8f9868f9-11a1-4547-8dc2-9d7189b65c4b', '9bb89bf4-26c5-4194-890d-659011fc8ca8']",10,,,,,,,,,,,,,,,,,,,Levante UD,221,00:42:10.389,Ball Receipt*,True,2017/2018
