ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,deff36e3-68e3-43c1-8d59-46223cca9513,1423,,,"[71.3, 26.7]",3773665,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,66,Barcelona,217,['e3d6b01e-5f66-4428-8533-a48722f3ae63'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.814,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,ea879396-c275-4681-b136-a8b95965fc9c,1426,,,"[84.2, 25.9]",3773665,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,66,Barcelona,217,['e99cc109-9a1f-4b03-b150-1463bbcec62e'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:32:47.123,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,56e65831-661a-4da9-94f2-ef6f15730bb9,1429,,,"[70.8, 27.0]",3773665,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,66,Barcelona,217,['ab3aee66-0c6c-4754-9af3-16c352b7c799'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.034,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,039e1425-1073-4499-9c12-f1c03c7f352f,1432,,,"[76.6, 11.8]",3773665,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,66,Barcelona,217,['7ec5eb2d-a417-4684-a7a4-cd7f2da82319'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.781,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,462cc6eb-fb69-4ed2-84f8-7a2feb488252,1435,,,"[102.4, 29.0]",3773665,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,66,Barcelona,217,['3127d663-a4e4-4254-8273-835a8d76f3c4'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.702,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,eadba41c-2b66-4342-b7ed-463d17b0131f,1438,,,"[94.0, 24.9]",3773665,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,66,Barcelona,217,['ca3cf3ba-1799-4275-8cf9-7621e784758e'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:32:57.482,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,70a43f2d-e711-4802-9a5f-a6c6efdc770d,1441,,,"[111.2, 26.7]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,66,Barcelona,217,['bdf47902-c7e4-4250-8bbb-73ec446daedb'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:33:04.007,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,35ca9a7b-ae2b-4c5a-9476-3cebf96dc970,1446,,,"[108.0, 27.3]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,66,Barcelona,217,['5aaf0fba-8853-4b16-8ed3-3f487788deab'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.431,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,edf1e05a-03f3-480b-b232-a9b6a1008cd6,1448,,,"[11.3, 47.9]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Torró Marset,12419.0,Right Defensive Midfield,67,Osasuna,422,"['4403bd40-03b8-4af2-b112-b4a06437cfa8', '737bb615-7501-40f5-8fd1-6768fb0943c8']",5,,,,,,,,,,,,,,,,,Osasuna,422,00:33:05.760,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,5260b005-761a-4cc3-92cb-a492b8859d97,1452,,,"[14.8, 59.8]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jon Moncayola Tollar,30277.0,Left Defensive Midfield,67,Osasuna,422,['3ccfc3d3-4115-4f62-bcdf-bf836b737565'],7,,,,,,,,,,,,,,,,,Osasuna,422,00:33:07.758,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,c19c8448-e5c9-49f3-acf6-2dac215e3d6b,1454,,,"[22.0, 53.4]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Torró Marset,12419.0,Right Defensive Midfield,67,Osasuna,422,['4d313fb4-8b62-42fa-bf10-e81d340cb552'],8,,,,,,,,,,,,,,,,,Osasuna,422,00:33:08.492,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,a41a7a8b-1f5c-4e25-87b0-7b8420273cae,1457,,,"[36.5, 78.6]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Torres Morales,23947.0,Right Midfield,67,Osasuna,422,['0216a398-7bb2-4068-a749-42dedf1c8faf'],11,,,,,,,,,,,,,,,,,Osasuna,422,00:33:11.035,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,ac79e1aa-75d1-4beb-b5ac-1befab126c77,1460,,,"[63.8, 76.7]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jon Moncayola Tollar,30277.0,Left Defensive Midfield,67,Osasuna,422,['e355abc4-e58b-4653-9763-6b9471040010'],15,,,,,,,,,,,,,,,,,Osasuna,422,00:33:15.253,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,47c04b51-651c-41ee-be90-d15675038552,1464,,,"[105.7, 25.2]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén García Santos,23943.0,Left Midfield,67,Osasuna,422,"['64e15aed-4d60-4080-88ba-531bbbadd12a', 'fabd2425-1ba8-4873-8cb0-c07f4b4e32f4']",20,,,,,,,,,,,,,,,,,Osasuna,422,00:33:20.051,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,79c3a68a-b004-44fd-8361-1dee73b3492a,1472,,,"[17.3, 39.2]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Osasuna,422,['c7a9365e-3c61-41d7-bf52-15df22a8800d'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:33:25.284,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,06b7ae23-cc16-4626-bca3-b8c56d7f1439,1475,,,"[45.2, 9.3]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,67,Osasuna,422,['71bda843-7555-4a9b-819d-875f7eb76805'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.368,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,07da28b0-44db-4d57-b36e-11c469f6194f,1477,,,"[84.7, 62.4]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Torres Morales,23947.0,Right Midfield,67,Osasuna,422,['b7c0a7f3-67bb-4e8d-b456-7f62e93cac0d'],29,,,,,,,,,,,,,,,,,Osasuna,422,00:33:29.245,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,fb1ee166-a0da-404e-a7b1-c1c2ef5d8ca0,1480,,,"[91.1, 78.1]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Vidal Miralles,6591.0,Right Back,67,Osasuna,422,['e938e6c5-b8d3-496b-bcb0-b5f9dff5293d'],32,,,,,,,,,,,,,,,,,Osasuna,422,00:33:32.164,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,e56373d0-3afc-4108-9b1d-66bcaa07cabb,1483,,,"[105.1, 42.1]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Calleri,6930.0,Right Center Forward,67,Osasuna,422,['8998892d-3090-42de-9057-1075f7f55f23'],36,,,,,,,,,,,,,,,,,Osasuna,422,00:33:36.132,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,60647cec-f32b-45c3-8c7f-ede071d77a14,1492,,,"[100.3, 54.8]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enrique Barja Afonso,24315.0,Left Center Forward,67,Osasuna,422,['5441008a-b97d-4370-a3d1-d424a3c18ef9'],41,,,,,,,,,,,,,,,,,Osasuna,422,00:33:41.339,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,fbbb8e35-cc31-4afe-886a-958283bb0409,1496,,,"[106.3, 52.3]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Calleri,6930.0,Right Center Forward,67,Osasuna,422,"['a8cfcbae-7579-4ea3-b016-bc8fe45466f4', 'c4290d5d-f347-4c82-9aa9-aa310d491b33']",42,,,,,,,,,,,,,,,,,Osasuna,422,00:33:42.639,Ball Receipt*,True,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d7eff42a-0bbc-413b-8a93-12910c702698,1499,,,"[110.6, 44.4]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén García Santos,23943.0,Left Midfield,67,Osasuna,422,['e0dd30d5-8e99-4cc5-a218-d669da56c78f'],44,,,,,,,,,,,,,,,,,Osasuna,422,00:33:44.683,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,cd45722b-542d-456e-8b51-dc1392f2fb63,1502,,,"[104.6, 31.0]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Sánchez De La Peña,33339.0,Left Back,67,Osasuna,422,['dcc1448e-bed1-4933-8ab6-77cf4dc0194a'],48,,,,,,,,,,,,,,,,,Osasuna,422,00:33:48.504,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,a8dedaed-bc71-45a5-ae02-56b7f8bf4394,1504,,,"[105.4, 42.1]",3773665,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enrique Barja Afonso,24315.0,Left Center Forward,67,Osasuna,422,['af75efbe-a3c0-4fc5-a3f0-0ab6028e2ce2'],49,,,,,,,,,,,,,,,,,Osasuna,422,00:33:49.980,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,b780ab5d-81a0-48c1-b4c0-7c8baec53145,1511,,,"[31.9, 23.8]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,['aad0009a-ba16-47bc-a32b-4a1a186bfe3c'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:34:09.314,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,aadc531a-907d-4186-b841-d01d7571530d,1513,,,"[52.8, 20.6]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,68,Barcelona,217,['9cd78bb9-99b8-4997-a924-0d8d029e102a'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.001,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,e3179f9d-a565-4f5d-a9fb-77dd030039c4,1516,,,"[40.9, 15.7]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,['2c4c33a9-2706-438d-96f6-f944b28621d0'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:34:15.359,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,b2c1ff99-54e1-487d-9455-f8119b149f8f,1519,,,"[33.6, 32.7]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Center Back,68,Barcelona,217,['c0ecbeb6-21c6-4a4c-83e4-473f467b1f26'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.349,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,a505ac36-fd2a-4583-877c-a54a1731206b,1522,,,"[40.5, 52.2]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,68,Barcelona,217,['d0e0f6d8-457b-4aa2-b3f7-0799a0d403d0'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:34:23.283,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,05e9af3b-e9ca-4d8a-82b7-1b8547fdeeb9,1525,,,"[33.1, 39.5]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Center Back,68,Barcelona,217,['10586fc8-821e-4ada-a793-37bc4fe1cf34'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.359,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,27a7071f-f4fe-4cc3-99e9-e2433bf227c7,1528,,,"[46.1, 17.7]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,['d8eb2677-8356-47e0-b0f6-f4d191362ced'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:34:28.253,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,35fa7029-63f0-489b-868d-531287b1f5ae,1531,,,"[72.9, 17.1]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,68,Barcelona,217,['786b1c1d-87ab-4dfd-bd5f-940e85df346f'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:34:32.562,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,1a808727-c279-491e-b4f5-db530c18ff61,1534,,,"[68.4, 1.5]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,68,Barcelona,217,['9921af46-7f00-487c-8a72-5bac0f2d1c14'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:34:34.301,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,272bd34f-7795-4a98-b7af-1a20e66ca42c,1537,,,"[51.8, 20.6]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,['c24e34a9-8bb8-4f76-bafd-d427f277adb2'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.614,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,f57b2ac1-dc57-4651-a209-263644d305b5,1540,,,"[59.2, 10.1]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,['be0ea9c0-7451-463e-8d21-130724bfb287'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:34:44.221,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,b956ea0c-9f17-4bb8-9931-9e6f3a4b16ea,1543,,,"[67.8, 5.2]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,68,Barcelona,217,['92c89e44-bdfe-44a9-a10f-0c78af885d59'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.015,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,d0946cab-4f11-4ac1-ad37-9858caf8cca3,1545,,,"[63.8, 10.1]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,['c0ce98ce-e696-4d32-82e9-22810311ec93'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.747,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,fa6d74ca-8024-4812-96cd-df6610d76546,1548,,,"[71.7, 17.9]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,68,Barcelona,217,['8323a316-ef90-43dc-8a99-bcbd1be54b3c'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.036,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,711859ad-de62-4679-894f-7f87517f0e3a,1552,,,"[50.7, 26.4]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,['a747c03a-137c-41c1-a9a3-4d51f85663c7'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:34:50.789,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,d19f3433-a4d5-427d-9376-76ea3ecf9d91,1555,,,"[57.1, 13.4]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,68,Barcelona,217,['0c3411c3-b25d-40de-950a-fbe3ed05f9c3'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:34:53.173,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,23f93cab-dd29-433f-816a-4ca0c5f07cad,1558,,,"[53.4, 23.2]",3773665,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,['5ba9e169-275c-424b-aa5a-84b04dcaa20f'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.362,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,c8a89063-1754-4587-ada1-2879d4f3a8a2,1561,,,"[76.2, 73.1]",3773665,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,68,Barcelona,217,['85e68a09-38bd-4dee-a605-f875433280f5'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:35:02.742,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,cf4271b8-bd74-4c95-b5c8-7852c4404a40,1565,,,"[93.8, 47.9]",3773665,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enrique Barja Afonso,24315.0,Left Center Forward,69,Osasuna,422,['f5f48463-d05e-401a-8238-cf37873a5332'],37,,,,,,,,,,,,,,,,,Osasuna,422,00:35:37.357,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,4e941b1d-56eb-48d1-93c4-4d2ca5f86552,1571,,,"[17.1, 20.0]",3773665,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,70,Barcelona,217,['59c2ac6e-57d2-42d2-bc0c-1143de3319d6'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.664,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,b63b0519-de80-4c81-b819-a4c4e9d78da8,1574,,,"[7.5, 31.9]",3773665,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,70,Barcelona,217,['ddf4edf8-095d-4aa1-b827-f5d576db777c'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.162,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,001756e3-530d-4f6a-993a-344994cc5c17,1577,,,"[10.4, 54.9]",3773665,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Center Back,70,Barcelona,217,['1f97b2cf-6ce5-43c8-9455-6a0d2b8d5439'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:35:54.598,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,d833bb62-fd5c-4a8c-b2c4-5b084f13eb94,1580,,,"[20.2, 77.0]",3773665,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,70,Barcelona,217,['80d9a356-f0af-4f86-ae8b-d9c7d8539cde'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:35:57.307,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,51a2de6c-ad78-46e2-aed0-342c104f9ac9,1583,,,"[7.1, 73.1]",3773665,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Center Back,70,Barcelona,217,['54a2c109-c234-4a42-9aa7-04e30b98b366'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.115,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7c4bb7fc-fb4e-434b-b82c-8273760f0c01,1588,,,"[96.4, 30.2]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enrique Barja Afonso,24315.0,Left Center Forward,70,Barcelona,217,['3a5eeed0-a03d-4646-888f-cbdc6dfd579d'],6,,,,,,,,,,,,,,,,,Osasuna,422,00:36:06.898,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,8c60e521-d9fe-427c-9c1b-0ffed6ceea55,1592,,,"[15.3, 55.4]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Center Back,70,Barcelona,217,['9f7ebc4a-24d3-45ae-bb50-42edc9a9c6be'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:36:09.525,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,047fd3f7-297c-4d25-9602-ce7fa90b3bbe,1595,,,"[17.1, 36.8]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,70,Barcelona,217,['59b2126e-f857-4271-ac40-0b5dc4bb1e7f'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:36:12.373,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,f37ea1a6-b4ce-4196-8362-458af361da8d,1598,,,"[45.0, 3.8]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,70,Barcelona,217,['c680ffdc-69bb-4a29-b294-534045f208fa'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:36:16.736,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,f10a403f-8d46-4f1f-b89b-89e738a907a0,1601,,,"[48.1, 33.1]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,['6798f785-bcf1-4069-9321-7fb3f8cd42b9'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.613,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,9c37c512-eb23-4640-997b-7b01e2471138,1604,,,"[55.7, 40.7]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,70,Barcelona,217,['95cbafab-aed6-4d8d-abd6-9772d6b2a2bc'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:36:22.773,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,bc7a4597-689f-4d00-bed7-9c75eff565a2,1607,,,"[46.4, 35.4]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,['14aa4fc3-1be3-4735-8d9d-5fe322fb83af'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:36:24.332,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,c4369486-4808-4c24-bee6-3fdb3fd097c5,1610,,,"[52.2, 12.8]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,70,Barcelona,217,['578648fb-7655-4491-9eb5-c6ba7fbfd251'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:36:26.923,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,03bcffb0-b9bc-4124-bdb7-f00152d378b0,1613,,,"[56.5, 9.9]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,70,Barcelona,217,['ed29d6e7-8af4-4ac4-b544-9b58f21d5cb7'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.102,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,0798f6c0-382e-481e-8b66-b4c665574fb4,1617,,,"[68.4, 23.8]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,70,Barcelona,217,['381bc9f4-a39f-4ae7-90c7-904c3153807b'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.612,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3969002d-2fcb-49e9-b7f9-2b93c35f682c,1621,,,"[96.7, 32.5]",3773665,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,70,Barcelona,217,['30ae42e7-2d4c-4a89-9c19-dad120e79044'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.055,Ball Receipt*,,2020/2021
