ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[89.7, 53.1]",,,,,,,,,,,,6.369585,,,,,,,,,,,,,9896ed77-80c2-4a88-b351-1d06b4c5983c,3403,,"[51.4, 53.1]",267576,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,137,Barcelona,217,"['435168b6-94e9-4a64-872f-651e5761347f', '54935f46-2978-4340-a89e-64ef3353ed1f']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:38:52.235,Carry,,2015/2016
,,,,"[95.7, 37.1]",,,,,,,,,,,,0.321772,,,,,,,,,,,,,b9c85792-396a-4f6d-94e3-93542487c2e7,3407,,"[90.7, 35.8]",267576,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,137,Barcelona,217,"['1e479067-1f4b-4de1-a2e8-d58ba82a8b28', '8fc41804-94fe-45bb-b02d-b05fb131fb3f', 'f6528db1-9c91-45a9-abe8-307dd1d74c70']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:38:59.416,Carry,True,2015/2016
,,,,"[29.1, 41.3]",,,,,,,,,,,,1.1365,,,,,,,,,,,,,277fbeab-eafc-4724-adc2-e0bb6c962325,3412,,"[29.1, 41.3]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,137,Barcelona,217,"['5d8487e8-0dda-4454-8e6e-cf0470b21914', 'b7c3bcbb-9974-4837-9b74-b724069f261b']",1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:01.364,Carry,,2015/2016
,,,,"[61.4, 76.6]",,,,,,,,,,,,4.273263,,,,,,,,,,,,,c9161653-ecc6-4b6a-9709-b4e4742eaf6c,3415,,"[41.8, 65.1]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Center Forward,137,Barcelona,217,"['418894ad-861f-4f1d-a8cd-ad485d28a09e', 'a6f57654-5a3e-434e-a171-64421fcf4649', 'b3269c33-5031-49ed-a29b-d314daf8c0db']",4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:39:04.496,Carry,True,2015/2016
,,,,"[58.7, 3.5]",,,,,,,,,,,,1.105988,,,,,,,,,,,,,745a180e-de56-47f3-84f1-b638ce68acc9,3419,,"[58.7, 3.5]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,137,Barcelona,217,"['c415622e-fda2-46a0-a2bf-3f3b4ee0e25a', 'd38b0791-d88e-4a62-9f83-7960b3763954']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.769,Carry,,2015/2016
,,,,"[62.3, 4.1]",,,,,,,,,,,,1.378082,,,,,,,,,,,,,4e36db11-97ad-4924-8622-1db23a84eb02,3423,,"[64.6, 4.6]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,"['61c61afb-147a-4ce5-a05c-f989e21067ef', 'b3fa8a9f-13cd-4473-9e89-ab40284afa53', 'f8869dc4-740c-4f55-af99-bd726ab57d2f']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.753,Carry,True,2015/2016
,,,,"[41.5, 6.9]",,,,,,,,,,,,0.080049,,,,,,,,,,,,,90560684-989b-4e93-92d0-2999580dc91d,3426,,"[41.5, 6.9]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,137,Barcelona,217,"['19f6055a-bcaa-49ee-a1a7-24bc14b6ba70', 'd96d6898-72d5-4e26-8429-c7919428d905']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.542,Carry,,2015/2016
,,,,"[35.7, 24.4]",,,,,,,,,,,,1.740971,,,,,,,,,,,,,f0dc97b6-8a1e-4dc8-aa4c-f0f8de7cdf48,3429,,"[36.0, 26.3]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,137,Barcelona,217,"['6fd8ce80-39e7-443d-ac46-ec84c5d20807', '99847d7d-45e5-4917-a624-fcf044a0f92c', 'b029d9c0-53d7-47b2-bb44-5e253236bc1f']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.966,Carry,True,2015/2016
,,,,"[51.0, 66.7]",,,,,,,,,,,,0.12005,,,,,,,,,,,,,026174de-4430-40aa-ae1c-dd29650f51b3,3433,,"[51.0, 66.7]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,137,Barcelona,217,"['29577774-d7c8-404c-a63a-e12d2a829b45', '2dce71ea-fabb-4b28-8c00-a6f376e9ee4f']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.357,Carry,,2015/2016
,,,,"[73.9, 60.6]",,,,,,,,,,,,4.52444,,,,,,,,,,,,,afdf312c-3219-42a7-8ac2-4415b1fbc11a,3436,,"[64.6, 60.2]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,137,Barcelona,217,"['24ee9976-f929-4408-8832-0ced6f5600ba', 'dfd2bf6a-9945-43fe-8d5c-230f59e1144b']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:39:21.610,Carry,,2015/2016
,,,,"[77.4, 16.3]",,,,,,,,,,,,1.551797,,,,,,,,,,,,,f666ebf3-a148-4ffa-b63a-b5f44004def2,3439,,"[74.1, 18.8]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,"['824ae24b-21b3-4405-901a-025353c25f28', '89e617c0-a00a-42ef-ba6c-ebbcd9ec7eac']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.730,Carry,,2015/2016
,,,,"[101.9, 9.3]",,,,,,,,,,,,5.086952,,,,,,,,,,,,,3f4d5b17-9178-416a-b725-3fb55ce25a46,3442,,"[92.4, 5.8]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,137,Barcelona,217,"['169104ae-a2e3-4875-b148-81677da09fed', '51826264-63c4-4b7b-9314-3dc419ab8eb4', 'a1369ff5-db79-4a6e-a053-6d17042cf428']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.638,Carry,True,2015/2016
,,,,"[84.0, 16.8]",,,,,,,,,,,,0.26125202,,,,,,,,,,,,,6fcfb2dc-3b92-4cba-8826-146d581c7326,3446,,"[82.2, 16.6]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,137,Barcelona,217,"['f1f112c7-a7b1-4524-8fa4-c38ec3dcc6e4', 'fd31e5dd-465e-4740-9223-acdf24275d12']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:39:37.734,Carry,,2015/2016
,,,,"[92.1, 21.8]",,,,,,,,,,,,0.2,,,,,,,,,,,,,2080e949-fb15-4ab4-9b7b-988c95baa276,3449,,"[92.1, 21.8]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,"['28fdd5a3-f8b4-4a8b-810a-f9793ec0c4d0', 'e59313ec-182b-481e-b6a7-ae52df083052']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.524,Carry,,2015/2016
,,,,"[81.7, 19.2]",,,,,,,,,,,,1.141574,,,,,,,,,,,,,87e32aaf-9e0e-4dbb-be4e-89b6d2f8abf4,3452,,"[83.2, 19.9]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,137,Barcelona,217,"['50de1faa-3201-40df-9793-3d4a7421375f', '63fd22fc-1a8e-41ba-960e-8842bcddd4ff']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:39:39.766,Carry,,2015/2016
,,,,"[84.3, 13.0]",,,,,,,,,,,,3.096711,,,,,,,,,,,,,e73326fe-76bd-4288-b3e2-858f68b39c26,3455,,"[92.5, 6.9]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,137,Barcelona,217,"['023c590b-1758-4ca5-82ba-521b60092148', 'febb648c-7a0a-459b-9cf6-bd3d52cf9227']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.965,Carry,,2015/2016
,,,,"[105.1, 19.2]",,,,,,,,,,,,0.287633,,,,,,,,,,,,,645f40cd-5def-4d6c-a5e5-1199d6c0792d,3459,,"[104.4, 18.0]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,137,Barcelona,217,"['460f638d-1d2f-416a-b706-f8b8ab0a00c7', '65678313-7ce5-49a1-88a4-cf1cb0a06604', '8c255ec6-d4f5-469b-b6eb-2e9066497a70']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.015,Carry,True,2015/2016
,,,,"[105.4, 27.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,58763b53-bc84-4d8f-96ec-c3354da5f98b,3463,,"[105.8, 28.4]",267576,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,"['70c6f0d8-f03b-4497-b5cd-d4f62674dbfd', 'b1083517-72c7-428d-995a-0b32c57d4532', 'cb7d71a7-f305-464d-964e-a50585356c33']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:39:47.096,Carry,True,2015/2016
,,,,"[57.9, 3.5]",,,,,,,,,,,,0.450847,,,,,,,,,,,,,c1c1fc77-8ffb-45d7-9a94-fa75b7d23f30,3473,,"[55.8, 6.4]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,138,Atlético Madrid,212,"['b589c460-62f3-4136-ba7b-56d507deaa5d', 'ca00d362-8876-4691-8221-cf87124424f3']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:40:26.366,Carry,,2015/2016
,,,,"[52.2, 66.7]",,,,,,,,,,,,3.1736,,,,,,,,,,,,,99c2a0ea-ab44-4a2f-a008-7435c526dc57,3477,,"[55.4, 74.7]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Torres Belén,6375.0,Right Back,138,Atlético Madrid,212,"['7b88b24d-9dcc-44a1-a01a-000abf64aa39', '88cf6359-86f0-470c-a834-0e2ad20c2c28', 'adc55ef0-07d1-4878-9af5-c7f75e6c5dee', 'c01a0e66-52e1-4641-91ef-d52eafc56754']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:28.539,Carry,True,2015/2016
,,,,"[52.2, 70.3]",,,,,,,,,,,,1.2325,,,,,,,,,,,,,c54da10a-1677-448f-bd2c-7d6cdf4842ef,3481,,"[55.5, 69.4]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Ñíguez Esclapez,6381.0,Left Midfield,138,Atlético Madrid,212,"['27917ed9-a79c-4b9d-a617-a80fcfe9a74f', '35800659-eccc-4bed-9bdd-bf4fc87ced7c', 'c01a0e66-52e1-4641-91ef-d52eafc56754']",31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:31.913,Carry,True,2015/2016
,,,,"[36.2, 67.2]",,,,,,,,,,,,0.335932,,,,,,,,,,,,,7de59d76-2618-49d1-bfdb-ef302a8dbc81,3484,,"[36.2, 67.2]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan Savić,6376.0,Right Center Back,138,Atlético Madrid,212,"['79c8b5a1-588f-4f18-ab55-24fc8e3bb628', 'c6f46b4a-3c15-4255-a749-81687588cdeb']",34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:34.448,Carry,,2015/2016
,,,,"[13.4, 47.3]",,,,,,,,,,,,0.040027,,,,,,,,,,,,,e7373b66-7c48-4550-8570-cb1a9c0005fb,3487,,"[13.4, 47.3]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Oblak,6378.0,Goalkeeper,138,Atlético Madrid,212,"['0e79c35a-42d4-40b8-b706-0c2acdb71958', '990cb719-4369-4356-8104-b70c0f8e78a9']",37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:37.479,Carry,,2015/2016
,,,,"[55.5, 43.4]",,,,,,,,,,,,0.8844,,,,,,,,,,,,,4058bb50-6c35-41dc-883e-da192d7ac142,3493,,"[56.3, 42.6]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Teye Partey,6383.0,Center Defensive Midfield,138,Atlético Madrid,212,"['b57d8606-71b8-4fd3-9e81-a255bddb1b69', 'd4a484d1-308c-4a9a-9212-61e87f6851af', 'fc29a6c0-bc02-4ebd-b792-97fc1dc9d47a']",42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:42.939,Carry,True,2015/2016
,,,,"[52.5, 43.0]",,,,,,,,,,,,0.498363,,,,,,,,,,,,,c0cad572-576d-472d-8db8-a74f4a58d5ac,3499,,"[48.9, 41.3]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José María Giménez de Vargas,5259.0,Left Center Back,138,Atlético Madrid,212,"['3fbbbc55-09bf-4d0a-bbe1-7ae58f176852', '5e3e6188-e940-4cae-94e5-aff661a051ad', 'bf19cb9d-0987-4240-a182-2a208e2d5a5b']",46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:46.478,Carry,True,2015/2016
,,,,"[79.9, 54.1]",,,,,,,,,,,,2.343211,,,,,,,,,,,,,e4c37385-dcd1-47e8-bf43-09dbc9b39e9f,3502,,"[67.6, 37.1]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,"['2f2d9964-a7e7-45ae-bf5e-24ae1db977a6', 'eb01ae68-f725-4cc0-92cb-1526b2e82307']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.977,Carry,,2015/2016
,,,,"[70.3, 53.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,5ac9cff1-5337-45a3-ac3c-38a9dd64993b,3506,,"[69.0, 53.1]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,"['bdcbbf9a-1296-4180-9784-db9a6d845b92', 'cf1dc19a-6cda-4c13-a1a0-7b6fbbf2ef31']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.183,Carry,,2015/2016
,,,,"[75.0, 48.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,2a0624cc-d327-4801-a6a4-a70ac84d9420,3509,,"[75.0, 47.8]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,139,Barcelona,217,"['060bb1e8-bdc8-4eae-a424-c42799ef381f', '892e598c-e55f-48e8-9e23-c8d2d35ba49a']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.001,Carry,,2015/2016
,,,,"[86.9, 75.3]",,,,,,,,,,,,2.963827,,,,,,,,,,,,,9fd5e2a8-1ce7-41cb-95ad-12c72edb9d6a,3512,,"[69.3, 75.7]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,139,Barcelona,217,"['44a5976f-1973-480c-90fa-4c0b551464f0', 'ada931b5-de20-41ff-bdc8-37292d296575']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:40:53.730,Carry,,2015/2016
,,,,"[80.9, 71.4]",,,,,,,,,,,,0.040063,,,,,,,,,,,,,3f60b661-5638-4bd7-a11b-c11e83d99543,3515,,"[81.2, 71.6]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,139,Barcelona,217,"['872f80b9-b377-4dbd-885f-f8de16b58ef2', 'bb14535b-b9bc-4cf9-a135-98eb169d34ff']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.479,Carry,,2015/2016
,,,,"[90.2, 74.7]",,,,,,,,,,,,0.865712,,,,,,,,,,,,,f20c2d21-4aa3-4a61-b5ba-2e136239ef25,3518,,"[85.9, 76.7]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,139,Barcelona,217,"['264ac329-59c7-428e-9fb9-84cc2d851358', '5df5fd2c-dff3-4ca5-8a50-e58690777d56']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.048,Carry,,2015/2016
,,,,"[69.0, 66.9]",,,,,,,,,,,,2.749398,,,,,,,,,,,,,d9256f21-4e14-4f9e-9040-e02f32d070cd,3521,,"[78.0, 74.3]",267576,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,139,Barcelona,217,"['31e6a15b-ba03-4881-aebc-4d93497cebe9', '99c3b49f-c78d-4eb4-a64b-26eec4263d27']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:40:59.805,Carry,,2015/2016
,,,,"[56.8, 32.5]",,,,,,,,,,,,1.579572,,,,,,,,,,,,,1e5f71f3-66c4-4801-b59e-e8ee99df1f27,3524,,"[56.8, 32.5]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,139,Barcelona,217,"['1e5fee4b-a138-4d79-b889-c96cbfe5ec9e', 'b96c8db3-020c-4a1e-a0a4-762cf1bed010']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.533,Carry,,2015/2016
,,,,"[89.1, 13.4]",,,,,,,,,,,,2.247412,,,,,,,,,,,,,c09f8540-d26b-4933-ac01-8a537f334e0a,3527,,"[84.3, 5.5]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,"['05650e7f-93a8-4183-b42b-d3aa033bd698', '30a45e51-f7fa-4437-82a3-81777bd65990']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:41:07.704,Carry,,2015/2016
,,,,"[84.3, 16.3]",,,,,,,,,,,,0.646922,,,,,,,,,,,,,5e8a6499-e136-40a2-9479-a7a911828b06,3530,,"[84.0, 16.3]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,139,Barcelona,217,"['a1d7b9c9-d60d-4810-b438-2303304b5ca4', 'c7867b6e-1a03-47f5-a6eb-665f38032774']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.032,Carry,,2015/2016
,,,,"[98.6, 9.5]",,,,,,,,,,,,1.456009,,,,,,,,,,,,,8f67f907-d419-4eb2-b09d-632f88bbf639,3533,,"[98.6, 9.5]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,139,Barcelona,217,"['0ace1835-3467-4d8f-911a-d16a7f5a1c95', '4086e616-98f7-4332-bd6c-72b87c99b7c9']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.858,Carry,,2015/2016
,,,,"[92.1, 19.6]",,,,,,,,,,,,0.768576,,,,,,,,,,,,,17039b1c-c259-4166-81f5-9a3adbddcd75,3536,,"[89.2, 20.6]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,139,Barcelona,217,"['30cddad2-fbe1-4ad7-96e6-7a8e6ef3e2bb', '7c7ecf71-9433-471d-999b-b02dae6d077c', '957028af-81fc-4129-935a-b20bcd62d1e4']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.610,Carry,True,2015/2016
,,,,"[106.8, 66.8]",,,,,,,,,,,,0.883117,,,,,,,,,,,,,38598035-bbe8-4a48-b4a2-aa5eb44da513,3540,,"[106.8, 66.8]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,139,Barcelona,217,"['ccef4e72-0fe3-48e7-b5ec-bad41cb73af0', 'f0a00084-be6e-4587-b2bb-b29bb9e34d0a']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.268,Carry,,2015/2016
,,,,"[104.8, 55.0]",,,,,,,,,,,,1.704426,,,,,,,,,,,,,f40ad839-d737-480d-8b87-7d94976063b0,3543,,"[99.0, 57.3]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,"['4f807986-8df4-4c09-82d7-6f5b138c7452', '68f8d41a-26fc-444a-b901-2c5b939950bf', '7c0161e0-53f5-499f-8eed-c8e5d15e825c']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.381,Carry,True,2015/2016
,,,,"[109.0, 50.6]",,,,,,,,,,,,0.08002,,,,,,,,,,,,,f9f54c5f-11b5-4ffb-a6cb-c3c0836e29af,3547,,"[109.0, 50.6]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,139,Barcelona,217,"['1c5ed6b6-63b9-4abd-8be9-6ec325564f79', 'c66140e6-122f-43e5-b5a7-2f018adcbf01']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.614,Carry,,2015/2016
,,,,"[115.0, 55.0]",,,,,,,,,,,,0.205317,,,,,,,,,,,,,67aed470-e09d-419d-b058-14716fcf32b0,3551,,"[114.3, 54.4]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,"['18cf519f-3630-489f-a935-667b22f8c66f', '5f5916af-5454-4c30-b308-f087daa41a51', '91c5d6fe-779e-412b-82d9-416d4e33e312']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.495,Carry,True,2015/2016
,,,,"[54.8, 57.3]",,,,,,,,,,,,2.6515,,,,,,,,,,,,,a98fc6a1-cdb1-40b9-8297-dbe5829be3d0,3556,,"[66.6, 66.4]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,139,Barcelona,217,"['a6509a50-7172-4099-8fa9-e27f2db17fc6', 'b7514a39-61ac-4f24-8b6b-72f68bf8d830']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.445,Carry,,2015/2016
,,,,"[54.6, 28.1]",,,,,,,,,,,,1.658935,,,,,,,,,,,,,1a3a73fa-927e-4d8e-a32f-939121f484bc,3559,,"[54.6, 28.1]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,139,Barcelona,217,"['0a8b330c-a7f6-42b5-a2b7-a1fd7d2bf34c', '42678be9-b385-47c1-9737-45b6bfb972ca']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:41:33.528,Carry,,2015/2016
,,,,"[73.9, 9.1]",,,,,,,,,,,,0.999663,,,,,,,,,,,,,0d73fba8-6594-4bd9-a4fd-75fba480734a,3562,,"[72.4, 10.1]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,139,Barcelona,217,"['b7e5db63-d086-4df0-a0b6-85e0b958052e', 'd08a0135-1ec7-46cf-a1f1-e8145dd9c6a2']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.072,Carry,,2015/2016
,,,,"[75.1, 21.5]",,,,,,,,,,,,1.527622,,,,,,,,,,,,,d9266fff-145d-4326-9c78-9ffd77fcfd77,3565,,"[75.1, 21.5]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,139,Barcelona,217,"['a62e5a37-9e65-46fc-b734-f2b712be0719', 'acf9af29-4ee7-48ee-95ea-add24c105aba']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:41:39.322,Carry,,2015/2016
,,,,"[101.9, 68.7]",,,,,,,,,,,,4.552571,,,,,,,,,,,,,2f7c4412-12f3-440d-b816-087ab665f919,3568,,"[92.0, 73.4]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,"['39402b0b-b3f6-4193-87b3-faa5a220ae01', '5696a8b0-7edc-487e-b279-60e4594f9dad']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.125,Carry,,2015/2016
,,,,"[91.0, 68.7]",,,,,,,,,,,,2.486952,,,,,,,,,,,,,033ce145-4a4f-4478-a684-ea641e13f407,3571,,"[91.1, 68.7]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Right Center Midfield,139,Barcelona,217,"['48fe5c07-51a1-4031-911a-b1a98e786899', 'd6d9791b-4f7b-4c5f-9601-043c4fa479b5']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.787,Carry,,2015/2016
,,,,"[93.1, 39.0]",,,,,,,,,,,,5.010027,,,,,,,,,,,,,14d05e7c-9e47-47fc-a7ce-01fa8c2a0355,3575,,"[94.4, 61.0]",267576,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,"['701d183e-c015-4636-8519-766e3ea7a177', '878cacb9-036b-481a-8e1c-490716c11cb0', 'b2e00ff6-c07e-4381-9b6b-8b28fee872d3', 'e4252064-41bf-4655-be28-8ead6cf13026']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:41:52.977,Carry,True,2015/2016
