ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,489b71b7-da68-457b-b15f-075091d44c53,3011,,"[38.7, 70.9]",69331,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Lafita Castillo,26020.0,Right Wing,155,Barcelona,217,['bbbca35e-fb77-4f64-8e76-ef3e8d1f46d7'],10,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:10.741,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,133aa0e5-2c47-44fa-8475-06d24247cd66,3017,,"[43.5, 70.4]",69331,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando José da Silva Freitas Meira,20264.0,Right Defensive Midfield,156,Real Zaragoza,395,['5ecae4dc-aa38-438b-a9b4-93208bcfb342'],30,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:31:30.311,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,9b1d5b27-bfb1-447e-8594-9fe0b8cf1f38,3022,,"[66.4, 13.8]",69331,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,157,Barcelona,217,"['e2a777af-276c-43df-ae78-070b6d02cc62', 'ec515992-e431-40eb-a7bf-74c8d0e1e322']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.391,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,97069786-0653-4694-91a0-350f598fa544,3024,,"[61.6, 3.4]",69331,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,157,Barcelona,217,['2cd23bfa-6fab-4255-98f5-20c04ac9cb38'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.608,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,421587cb-050a-473d-bec5-67455ff51551,3027,,"[40.0, 38.2]",69331,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,157,Barcelona,217,['0c8dbc6f-0a8e-4781-a56c-73eda5b5a0d2'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.539,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,b2cd1504-8a93-4a1f-8e25-5d2dfb29638c,3030,,"[65.7, 68.4]",69331,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,157,Barcelona,217,['fbd60de8-9cb9-4bf0-9936-7414c1bb6439'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:50.729,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,db7117c0-ed88-4d8a-a9d8-0b905a295a7c,3033,,"[83.3, 48.5]",69331,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,157,Barcelona,217,['b7f6447c-cc32-4fe8-a2cd-096fb91de70c'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.769,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,fd38dbb9-e176-4246-bff6-25803a60823a,3037,,"[9.7, 36.1]",69331,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Jiménez Gago,6571.0,Goalkeeper,158,Real Zaragoza,395,['d393b62f-ee31-4806-8100-c513b677436b'],0,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:00.302,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,04855761-806c-4a42-82c3-5100693c19e3,3044,,"[79.9, 68.2]",69331,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Lafita Castillo,26020.0,Right Wing,160,Real Zaragoza,395,['4aaa73bb-a85d-4e5a-8b44-c879d5c1687b'],39,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:32:39.201,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,790e8fb7-e392-41ee-aaf3-5e68e20f15da,3060,,"[79.4, 14.0]",69331,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rúben Micael Freitas da Ressurreição,11161.0,Center Attacking Midfield,162,Real Zaragoza,395,['57ec94a3-1830-4e0f-94b6-d16a30717a20'],34,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:34.643,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1e47ba4f-ef72-45bc-bc30-2c6401eed29c,3065,,"[66.8, 25.6]",69331,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando José da Silva Freitas Meira,20264.0,Right Defensive Midfield,163,Real Zaragoza,395,['4db54ca8-b3fd-486c-a5a2-3e5f86eb68b8'],48,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:48.604,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,6337a245-b8d0-4a0b-868f-67415d9cf212,3068,,"[78.5, 72.1]",69331,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Lafita Castillo,26020.0,Right Wing,163,Real Zaragoza,395,['b7e49ef1-ce54-422b-9db2-3b4f1b015492'],52,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:52.964,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,15e818a6-efbd-461b-acb8-751bd7edbcde,3072,,"[80.4, 51.6]",69331,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rúben Micael Freitas da Ressurreição,11161.0,Center Attacking Midfield,163,Real Zaragoza,395,['58155a09-fa66-4e16-8026-daaa74871146'],59,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:33:59.009,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,36c60ee1-fab2-49d9-9ff1-e1bc66e766fe,3076,,"[66.1, 42.8]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leonardo Daniel Ponzio,25922.0,Left Defensive Midfield,163,Real Zaragoza,395,['c8709b63-53fb-456d-8f69-74025f75a58b'],1,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:01.539,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1791bfac-dd89-4c01-bb11-5d27578a83b9,3079,,"[89.5, 4.2]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Carlos Pérez López,6559.0,Left Wing,163,Real Zaragoza,395,['986241e9-4f5a-4340-b7f7-0c1895d53dcc'],4,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:04.448,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,64cbe889-5aee-4f87-a2c0-7159c1c38167,3082,,"[85.7, 29.0]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Lafita Castillo,26020.0,Right Wing,163,Real Zaragoza,395,['3dbf51ea-f1dc-4398-b031-1dbdec6aca67'],6,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:06.990,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,78d3cbbf-4588-4df6-864f-ac4387ac419f,3087,,"[74.4, 18.7]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando José da Silva Freitas Meira,20264.0,Right Defensive Midfield,164,Real Zaragoza,395,"['50707c31-9942-40d4-90e4-e34bf7b05cae', 'a0d7302d-c02a-4d4a-8734-df163de8f8ed']",28,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:28.028,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,d2dbfd0a-dac7-423d-9f41-10c65d2f0c94,3090,,"[76.7, 25.5]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Daniel Ponzio,25922.0,Left Defensive Midfield,164,Real Zaragoza,395,['93e321da-6a3b-41df-96a8-ff0871286112'],29,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:29.536,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1eee927d-54ef-4b3a-b2a2-89ca3566d4dc,3094,,"[54.5, 38.2]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maurizio Lanzaro,26715.0,Right Center Back,164,Real Zaragoza,395,['53dc4f96-efd8-44f6-843b-1e66be4382a9'],32,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:32.206,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e83d81a-4bee-4f00-9576-6177dc6934be,3097,,"[79.4, 75.0]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Efraín Juárez Váldez,16268.0,Right Back,164,Real Zaragoza,395,['4cc82760-3265-4219-a673-996ab79419a7'],37,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:37.151,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9c766d82-9795-4e4d-8469-600d72c33b1e,3102,,"[76.2, 59.8]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maurizio Lanzaro,26715.0,Right Center Back,164,Real Zaragoza,395,['e4fc6688-a5e4-4c71-9557-6396ceebf0c1'],39,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:39.786,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f893593-b556-4f37-ad4c-084dd3392698,3105,,"[17.5, 57.5]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Jiménez Gago,6571.0,Goalkeeper,165,Real Zaragoza,395,['31d44d8a-7d53-4330-8699-7376dfc70459'],49,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:49.654,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7e89a341-4ea6-4416-9992-1376e14f00e1,3108,,"[75.3, 52.7]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rúben Micael Freitas da Ressurreição,11161.0,Center Attacking Midfield,165,Real Zaragoza,395,['9054f2e5-8aba-4c39-aef3-ae9792a85ad3'],55,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:34:55.919,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ebd87b8-1df1-4ec7-abcf-493b74cdd00c,3111,,"[53.1, 33.3]",69331,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,166,Barcelona,217,['e0cfe929-60aa-4884-9b55-44abbe40c805'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.163,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,4527dd91-c337-4084-a004-6567e84758fb,3114,,"[10.3, 43.2]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,166,Barcelona,217,['bd269d05-e4a0-4d3a-aa00-4c90ff567c26'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:00.815,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,591e7413-e1df-4a60-a831-5f820587ef92,3117,,"[37.4, 55.4]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,166,Barcelona,217,['8a2c488a-6ade-4be4-8c8f-4b3f78b6c32d'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:04.517,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,f63da3ac-6750-4da2-8b9c-eaa5262435ba,3120,,"[65.3, 32.0]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,166,Barcelona,217,['43915b01-c67a-4bfd-9ee7-30eac96c8e65'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.576,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba0dfcac-0059-40b3-a6d1-51f81d7c182a,3123,,"[65.0, 4.8]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,166,Barcelona,217,['ae06a450-187b-4eaf-9ecd-d6163ce399d2'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.575,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,2ef4fbff-347f-477a-9a62-75c5858417b7,3126,,"[67.4, 15.6]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,166,Barcelona,217,['764a8175-b445-4ddf-a6d9-1b2c6994e2d4'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.706,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,7fb609fd-ebe0-4ac2-b193-63c4020f4dea,3129,,"[61.6, 27.8]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,166,Barcelona,217,['7af67171-60b2-4e84-a08d-888025efcc7e'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.716,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,91dc5600-f32b-4e61-994e-78c93a80243c,3133,,"[67.4, 32.6]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,166,Barcelona,217,['97e6bfb6-08a6-46dd-9b60-5ceb54f6b9fc'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:18.393,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,12516514-414d-48e6-8805-03245ee38654,3136,,"[75.2, 26.2]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,166,Barcelona,217,['e3a7a4b9-a8b0-41f2-ba3d-81bd2bf52401'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:20.308,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e4e9a21-4fa3-4841-af28-7f81d190895b,3139,,"[74.8, 32.6]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,166,Barcelona,217,['f8dd71dd-deb0-469d-a234-a5fd58eb779c'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:21.958,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ebf2148-6dfa-4125-8a77-298f8259cbb8,3142,,"[85.8, 28.7]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,166,Barcelona,217,['9e7a52e9-7c81-47a6-82ae-250a307b346a'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:22.886,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7088a930-f723-4a61-8446-27ec01011ad5,3148,,"[93.3, 12.0]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Carlos Pérez López,6559.0,Left Wing,167,Real Zaragoza,395,['d29a5f7a-30a7-4580-bbcc-7ff6204bda39'],53,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:35:53.025,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a5c5ff-2abe-44c5-b7f1-f613e5012b6b,3151,,"[41.1, 60.0]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Right Wing,167,Real Zaragoza,395,"['7f26d012-3d63-49b0-a566-14a3c458384d', '81bd4037-4c4b-47db-88d5-4d68bc320ce7']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:54.259,Ball Receipt*,True,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4d356dfc-bc26-4b42-a2ac-e65ee3b0e6ae,3154,,"[37.4, 42.5]",69331,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,167,Real Zaragoza,395,['d19e8917-72fc-4037-88d9-e9db4cd9b42b'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.077,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1792af21-0861-4170-91b6-a678aae8bdfd,3159,,"[111.9, 14.7]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Carlos Pérez López,6559.0,Left Wing,167,Real Zaragoza,395,"['251cfec2-00a9-47bf-8245-00354f4f7265', '3d816e68-1829-4009-83b8-e9ab8d3622d8']",0,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:36:00.018,Ball Receipt*,True,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,be854325-e088-4853-b54c-edeefbc5ff66,3162,,"[106.6, 32.2]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rúben Micael Freitas da Ressurreição,11161.0,Center Attacking Midfield,167,Real Zaragoza,395,['d9ffc6b4-43d4-4a8c-864a-7038bd3b3d4a'],1,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:36:01.178,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,039a87c7-dd0a-4489-8803-bd6d9ef9d04c,3167,,"[19.3, 76.4]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,168,Barcelona,217,"['2b18e93b-c6a4-489a-a7cd-f977e1ee5928', '795dc05a-7e0d-4535-9cec-356e42045304']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:05.162,Ball Receipt*,True,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,86333d2d-7543-49d8-acf7-080941fb5d8a,3170,,"[37.2, 68.4]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,168,Barcelona,217,['1da77fe5-7e73-431f-9c01-28b488d07c58'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:05.616,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,fe514ee8-e125-42ab-8f38-ad5c97e47600,3173,,"[34.9, 75.5]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,169,Barcelona,217,['9183d097-735a-45a1-b8ae-8ff22b2f209f'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.541,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c83ce5a-c568-496b-86e0-8f2c04b5e0ab,3175,,"[49.6, 78.5]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,169,Barcelona,217,['7922f23c-473a-4466-8f1f-a0e063a33b28'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:16.725,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,78860906-2fa2-4f99-9ecf-e5c3daab3783,3178,,"[55.4, 53.1]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,169,Barcelona,217,['2a38bbdc-9102-41ce-b363-fed450a97f0a'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.263,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc07017f-7971-4e91-83c5-7b955bb44d2b,3181,,"[72.2, 28.8]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,['6658b475-22ad-4383-a915-b7dda885f57c'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:22.044,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,c97bab76-96a0-49bc-8998-cabe0bcea121,3184,,"[96.8, 5.5]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,169,Barcelona,217,['b56b0c31-0c5e-4806-89b2-038d7d571002'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.133,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ffa27a1-d8bc-400e-81c4-2d67c0d51e33,3187,,"[116.2, 25.8]",69331,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,['911fc5c2-be3e-49af-8839-10f59ad1002e'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.977,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,b843eda6-b053-49c7-96fc-4e0a04fc8270,3198,,"[96.6, 73.4]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,171,Barcelona,217,['9fd1fb72-45cf-4345-a943-d0629927513b'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.016,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3753b287-baa0-48a2-9083-051959261c1a,3200,,"[101.0, 76.6]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,171,Barcelona,217,['8d1f7934-9554-443e-8a4b-2d859830f908'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:26.802,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,ad35f161-34e5-4e03-9766-c1e21e3329c1,3204,,"[82.5, 71.3]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,171,Barcelona,217,['d9d1e451-a551-44b1-82b7-34754dfd0846'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:29.046,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,4fa4a3e2-42f5-458f-add6-49b65d6f7fc2,3207,,"[98.2, 9.0]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,171,Barcelona,217,['db1a8934-5c42-499c-9731-2a4f66195b43'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:34.211,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0dcf22db-a496-4d98-910c-97820787ce21,3210,,"[97.8, 26.7]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,171,Barcelona,217,['9808e5a6-1418-4ae1-84f5-b5dbedc49c2f'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.840,Ball Receipt*,,2011/2012
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9ab6b0ab-ab4d-440a-86c4-9766c50f92d1,3214,,"[40.1, 71.8]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Lafita Castillo,26020.0,Right Wing,171,Barcelona,217,['33eecd46-9fa3-4cfe-bbef-0f1ada10eccd'],40,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:37:40.033,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6aac0e-6d28-4dd9-a602-8d060ed9cf78,3216,,"[65.5, 20.2]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,171,Barcelona,217,['c667626d-545f-4f0c-9344-4ea3089bb09a'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.601,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ede6eae-d81d-4c0b-a573-2b92fd191c98,3219,,"[75.9, 20.5]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,171,Barcelona,217,['89e1e32e-a5fa-4db7-8fcd-e79cc8e05318'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.933,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8da7509e-2d55-41b2-a95d-ce0441de5a36,3221,,"[73.4, 9.0]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,171,Barcelona,217,['26fa0d78-f9a0-419a-b286-3438bea53629'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.784,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3010fc70-45f6-45d6-8b67-c1f9535ca0f4,3224,,"[67.4, 15.1]",69331,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,171,Barcelona,217,['691a875b-0053-4481-b4d2-e84bbc63b11c'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.905,Ball Receipt*,,2011/2012
