bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[50.0, 40.0]",,,,,,,,,,,,0.7211,,,,,,,,,,,,,,e3169ac2-86bc-430f-ab91-dc2b989ccead,421,,,"[50.0, 40.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,"['bc2b9edc-2c59-45ac-a29c-6016a35ced97', 'e8d170fe-179b-428a-b28b-f150529dcd57', 'f95edf58-17ba-49da-913d-2a10eb3554f8']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:23.393,Carry,True,2018/2019
,,,,"[64.0, 77.0]",,,,,,,,,,,,2.207,,,,,,,,,,,,,,0762524a-b021-49af-bc6a-b01d07ec952b,424,,,"[59.0, 77.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,18,Barcelona,217,"['336d98d7-7517-4b52-bdaa-41aef1159bd3', 'ef11501a-7ee0-4868-bf1b-efc1f90adb90']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:26.374,Carry,,2018/2019
,,,,"[53.0, 59.0]",,,,,,,,,,,,1.085286,,,,,,,,,,,,,,1c8dc40a-4b9c-445f-b2cb-68dcb11b7e80,429,,,"[50.0, 64.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,"['1fb96957-8870-440f-8e04-e4da73c783ef', 'de6554b3-f0d1-4571-85c9-9756310fd95e']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:31.258,Carry,,2018/2019
,,,,"[64.0, 25.0]",,,,,,,,,,,,2.1602,,,,,,,,,,,,,,f9172ab3-3001-4208-b52a-9aa6d713c0bd,432,,,"[57.0, 29.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,18,Barcelona,217,"['3b6dbad5-5383-4b67-b5e2-a4eb5d6b408f', 'e48cf49e-92f1-45ac-8c37-0fc1b7d44b49']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.166,Carry,,2018/2019
,,,,"[84.0, 13.0]",,,,,,,,,,,,2.816167,,,,,,,,,,,,,,e0666688-aa8e-4560-97ae-9a93c18ca719,435,,,"[84.0, 4.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,18,Barcelona,217,"['282d73ee-cceb-4379-a851-638eef2532a3', '3b2505a8-1ef9-4bc1-aca0-a4019b7d1c57', '561eed42-384b-4fe8-8013-cbd47701a35d']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:37.986,Carry,True,2018/2019
,,,,"[80.0, 35.0]",,,,,,,,,,,,1.5408,,,,,,,,,,,,,,ebd43b6f-7002-4c96-8aa5-2058847a22a3,439,,,"[79.0, 25.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,18,Barcelona,217,"['5e1cc404-1ccb-421f-ae57-2c711bbe782c', 'e716d7f7-289d-4caf-8bbc-74bf4240cb7e']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:41.646,Carry,,2018/2019
,,,,"[84.0, 67.0]",,,,,,,,,,,,0.039998002,,,,,,,,,,,,,,f0c1b960-72c0-4bf6-94d7-57f7c5239092,442,,,"[84.0, 67.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,18,Barcelona,217,"['074ce819-360e-4c40-ab1c-4ab7daf3469f', 'd7a23adb-a14e-44cd-9946-a7231e07cca2']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.915,Carry,,2018/2019
,,,,"[98.0, 67.0]",,,,,,,,,,,,2.667602,,,,,,,,,,,,,,0b6adbd2-dd66-42d1-9613-424be94e0bbc,445,,,"[88.0, 77.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,18,Barcelona,217,"['7334fc3e-8773-429d-9d8c-9eb94864a93d', 'c116bbac-6dba-4798-a058-d43659719013']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:46.015,Carry,,2018/2019
,,,,"[70.0, 65.0]",,,,,,,,,,,,4.13673,,,,,,,,,,,,,,2e56efa7-a321-4bb3-9881-868f023bf651,450,,,"[71.0, 75.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,"['303aa216-3675-477f-bfb9-2b98379c1dcf', '5506eb5b-4f39-4863-97d4-35fe17517b72']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.309,Carry,,2018/2019
,,,,"[71.0, 40.0]",,,,,,,,,,,,1.0451,,,,,,,,,,,,,,8942a1d9-864c-41b6-bda3-983d05cffe22,454,,,"[71.0, 46.0]",16275,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,18,Barcelona,217,"['815097d1-d6a4-4565-85c8-6f2942b002d5', '86e2dec9-cd71-42c3-8160-b6022d5b0bf4', 'dca91dd6-8463-4189-ad44-d3477d3e1d00']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:59.034,Carry,True,2018/2019
,,,,"[85.0, 30.0]",,,,,,,,,,,,0.9486,,,,,,,,,,,,,,42a6e5f8-29c7-4214-8a1f-fd27886e66c4,457,,,"[85.0, 31.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,18,Barcelona,217,"['33342122-8227-465d-a95c-52a67dac279e', '6f0475f8-1e70-45b0-924f-b92674ebcaca', '792b0777-495a-4f75-989f-5049849e59cf']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:00.720,Carry,True,2018/2019
,,,,"[85.0, 42.0]",,,,,,,,,,,,2.2707,,,,,,,,,,,,,,eeccfcac-fede-4c4e-9897-d84a1b8d3534,461,,,"[85.0, 30.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,18,Barcelona,217,"['1f36f09f-4a6f-4232-9cf2-759542121679', '6f0475f8-1e70-45b0-924f-b92674ebcaca', '9ce608ef-95a6-417a-bdea-52068f5a0545', 'f48d0149-f07c-4cf4-ba1f-d5d2fbae8a3e']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:01.668,Carry,True,2018/2019
,,,,"[35.0, 33.0]",,,,,,,,,,,,1.0287,,,,,,,,,,,,,,1307ff22-f545-4544-9cf1-f25235725f4b,466,,,"[35.0, 39.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Left Center Midfield,18,Barcelona,217,"['4a1572e4-49a3-4cad-80da-78ee07cc3015', '72fe236d-4e5e-4a9f-adf9-d6daa90d622a']",4,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:09:04.545,Carry,,2018/2019
,,,,"[41.0, 28.0]",,,,,,,,,,,,2.6559,,,,,,,,,,,,,,7067eeb7-13e3-4235-a786-33cf0be680f2,473,,,"[52.0, 28.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,18,Barcelona,217,"['35469009-5829-469c-8aed-5ce6b2ced232', 'deabb3ac-e637-4d0f-b519-6fe105f428e2']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:10.559,Carry,,2018/2019
,,,,"[36.0, 36.0]",,,,,,,,,,,,0.8653,,,,,,,,,,,,,,4827a6e5-4854-4db3-b80c-63742a7605d7,476,,,"[36.0, 36.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,18,Barcelona,217,"['396c534c-aa44-4dda-84a4-84162d044ffb', 'eb32e9ce-b9d6-4485-8c78-e6baa9d90f16']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:14.029,Carry,,2018/2019
,,,,"[45.0, 39.0]",,,,,,,,,,,,0.7061,,,,,,,,,,,,,,45a18adb-1495-4cef-8b7e-3f4b4ee17910,479,,,"[45.0, 39.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,"['9b10e655-f290-4a62-8864-c39826f08805', 'd26075fc-f923-47ea-b9f7-c52fdc711a1e', 'f08b2868-5044-4342-963e-55925c2fa9ce']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:15.722,Carry,True,2018/2019
,,,,"[66.0, 73.0]",,,,,,,,,,,,2.884545,,,,,,,,,,,,,,50460d99-9077-4504-af74-a801ee5f0693,483,,,"[52.0, 77.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,18,Barcelona,217,"['3cb7f8ee-f0e3-4927-a51d-dd74d08d7112', 'fc6f36de-228a-487a-90a6-c4596d83e86e']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:18.559,Carry,,2018/2019
,,,,"[76.0, 65.0]",,,,,,,,,,,,4.3473,,,,,,,,,,,,,,2800136c-e583-4a8d-9ffa-0cdcec5a9403,486,,,"[73.0, 78.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,18,Barcelona,217,"['5d15f2bb-aec9-4b00-bd0e-1f4be25e69d2', 'ac56e406-1e7d-488e-8aaf-2a504b59c6f3']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:22.281,Carry,,2018/2019
,,,,"[73.0, 37.0]",,,,,,,,,,,,1.036835,,,,,,,,,,,,,,703a2c9f-2f00-4931-88fb-276f093c2721,489,,,"[72.0, 37.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,18,Barcelona,217,"['09acbacd-250e-4327-9ca3-32579369a770', '9c8a41bb-4dce-4079-9659-c1172f8cccc1']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.777,Carry,,2018/2019
,,,,"[85.0, 8.0]",,,,,,,,,,,,1.3677,,,,,,,,,,,,,,858fbf73-e034-4abe-9275-6d5377cb0875,492,,,"[84.0, 8.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,18,Barcelona,217,"['3fca071d-f19d-42f5-846a-f4fc66a4b9f2', 'ca2efd84-37f2-4720-8a84-eee2a45bd44f']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.997,Carry,,2018/2019
,,,,"[81.0, 33.0]",,,,,,,,,,,,2.0493,,,,,,,,,,,,,,dc38dcfd-1edb-4304-8ccd-dd3d622ee50c,495,,,"[78.0, 25.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,18,Barcelona,217,"['3e6735b5-cdfd-47cc-94b4-2558dbc8829e', 'e6f9ce94-bcb7-47ab-a1e4-14f3a4547e8c']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.750,Carry,,2018/2019
,,,,"[72.0, 57.0]",,,,,,,,,,,,0.617271,,,,,,,,,,,,,,11196d8c-4acb-4ded-b103-ce587fff32ce,498,,,"[75.0, 56.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,18,Barcelona,217,"['05b34721-f036-4330-8e2f-6997dc476cee', '6b76f085-225f-4cad-b8bd-365c988e8584']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.092,Carry,,2018/2019
,,,,"[86.0, 76.0]",,,,,,,,,,,,0.5832,,,,,,,,,,,,,,6f568048-8381-4e52-b6b0-3f2d9b8ef6b2,501,,,"[86.0, 78.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,18,Barcelona,217,"['3ca03b47-6a81-4511-86a5-0405a507c9f1', 'b679d431-c9ba-44e2-9aeb-7f7e585a7e14']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.405,Carry,,2018/2019
,,,,"[80.0, 67.0]",,,,,,,,,,,,0.972743,,,,,,,,,,,,,,10aa4ac3-2b4e-4b3d-9fc8-44e36027d4ea,504,,,"[80.0, 69.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,18,Barcelona,217,"['028eab42-4c42-40b8-8a4c-3d3e4700e2cb', 'c147fff0-489b-4ced-9d6a-f860119b314b']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.676,Carry,,2018/2019
,,,,"[88.0, 74.0]",,,,,,,,,,,,1.076429,,,,,,,,,,,,,,566e03bb-f271-48cc-b5f2-e1ec5ee72249,507,,,"[87.0, 78.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,18,Barcelona,217,"['40ca6cdb-9b7d-4115-829b-6f119698b802', 'bf1db091-955b-4dc1-a8b0-2c74682ad4ab']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:43.496,Carry,,2018/2019
,,,,"[78.0, 70.0]",,,,,,,,,,,,0.9447,,,,,,,,,,,,,,b81e3fba-a87c-494d-a5f4-881e74c13cf8,510,,,"[77.0, 71.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,18,Barcelona,217,"['03fe384d-ff14-4b24-8a93-bd4b5fa519e9', 'efa81d46-2003-4266-b50d-08afd25b382f']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:45.563,Carry,,2018/2019
,,,,"[15.0, 3.0]",,,,,,,,,,,,7.5171,,,,,,,,,,,,,,def5724e-3ed3-494a-a795-b4f20db239ff,519,,,"[15.0, 3.0]",16275,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Wing Back,19,Deportivo Alavés,206,"['11d521a5-f217-48ea-b7c6-7cd367286127', '7bdf5bb5-70ed-476f-aa3a-9af2b3a4d08c', '818afc6b-603f-41d0-a95f-dd63ce52131c']",50,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:09:50.635,Carry,True,2018/2019
,,,,"[78.0, 20.0]",,,,,,,,,,,,1.3349,,,,,,,,,,,,,,3d8c968b-c4ce-49a2-8aa2-ca5229bd9af9,528,,,"[80.0, 19.0]",16275,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja González Tomás,6566.0,Center Forward,20,Deportivo Alavés,206,"['3801f727-7a72-4b33-98aa-445bdc9c0c8b', '7b971d90-d9bd-4294-aa3c-bd96c92a12b3', 'c823d418-5143-4905-999c-0db14f9b0378']",32,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:10:32.194,Carry,True,2018/2019
,,,,"[70.0, 21.0]",,,,,,,,,,,,1.5246,,,,,,,,,,,,,,74fe462d-3577-4f5b-b8d0-fb2418dd0ba1,532,,,"[68.0, 21.0]",16275,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mubarak Wakaso,6626.0,Right Center Midfield,20,Deportivo Alavés,206,"['3991c3e6-4f8a-4a78-894e-a82394659ff3', '9baed367-f56f-4bf5-9a44-46df96b8da61', 'e9ad1216-e094-4728-8a0a-916bf090737a']",34,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:10:34.212,Carry,True,2018/2019
,,,,"[52.0, 62.0]",,,,,,,,,,,,0.7224,,,,,,,,,,,,,,b95f9776-bc46-4a07-9ce2-38d1fe9b0e5f,546,,,"[51.0, 62.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,21,Barcelona,217,"['15db11a1-6c00-4fad-a62a-ec559a087709', '2645d36e-6ca0-4cf2-97a2-0dafcbc53d76']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:10.959,Carry,,2018/2019
,,,,"[51.0, 77.0]",,,,,,,,,,,,1.892794,,,,,,,,,,,,,,d2ab0800-4f16-48ad-b26d-f4cc3e34da50,549,,,"[51.0, 77.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,21,Barcelona,217,"['8b99b933-af10-468d-8f49-aa1311603003', 'bb2e0898-1504-4aa8-b5b3-8ec21fb48e8b']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:12.477,Carry,,2018/2019
,,,,"[30.0, 59.0]",,,,,,,,,,,,2.149113,,,,,,,,,,,,,,8f92d567-c959-418c-930a-f721375294e0,552,,,"[34.0, 62.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,21,Barcelona,217,"['4acc542b-71f3-4891-bfe9-d3a3a204e788', '56269499-49ff-4612-9b60-d431b8858ac3', '627635c2-84ee-4c8f-b26f-b2a81271bc2b']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:15.648,Carry,True,2018/2019
,,,,"[14.0, 42.0]",,,,,,,,,,,,1.328404,,,,,,,,,,,,,,95f0b4ef-0e5b-4820-b60d-cb567675b481,556,,,"[13.0, 44.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,21,Barcelona,217,"['39155d3c-8c1f-47bc-9150-c05fdd8aaa81', '49cf7e12-303d-44ed-afeb-8d9ca7298368']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:20.567,Carry,,2018/2019
,,,,"[59.0, 13.0]",,,,,,,,,,,,3.603069,,,,,,,,,,,,,,097d81d2-7ec5-478c-b0be-75677385e398,559,,,"[32.0, 6.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Back,21,Barcelona,217,"['2acda202-229c-4d5c-88c1-a2d11abaa5bf', '3a0331ed-f954-440a-aea6-7189c8c0d124', 'd22f706a-b0b0-43a9-8591-b0cf7e8cf396']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:23.665,Carry,True,2018/2019
,,,,"[66.0, 50.0]",,,,,,,,,,,,1.3799,,,,,,,,,,,,,,1e7de40c-0110-4f7b-8ed8-c9ac8f1bb39b,567,,,"[63.0, 43.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,21,Barcelona,217,"['6b70316f-57b6-4f4f-9dbf-ba46c9d67bc4', '9d592711-9cff-4522-9261-b0ec585eefb8']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:30.300,Carry,,2018/2019
,,,,"[92.0, 68.0]",,,,,,,,,,,,2.536756,,,,,,,,,,,,,,aa0b311c-2f32-4576-abc4-981458d1d414,570,,,"[76.0, 68.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,21,Barcelona,217,"['472c62fc-a205-4921-82b8-4a30898a3b18', '4a4bf441-c625-4fc6-8bcd-27efa6915898']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:33.110,Carry,,2018/2019
,,,,"[104.0, 43.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,de28dee6-e7da-42fd-afb7-25e509719e4e,573,,,"[103.0, 43.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,21,Barcelona,217,"['2b24b810-8416-465b-b468-f59ce968156a', '727a2668-a925-4a38-b85a-051aa9a88cdc']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:36.792,Carry,,2018/2019
,,,,"[65.0, 70.0]",,,,,,,,,,,,1.005952,,,,,,,,,,,,,,92fa55b4-6a52-4be0-ae3d-94cc60d04dd5,578,,,"[65.0, 73.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,"['91a5da7b-4987-4f85-8b01-09cf2f2b11f7', 'e3d9be9a-fde7-4718-a101-d19ed831bd94']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.546,Carry,,2018/2019
,,,,"[77.0, 29.0]",,,,,,,,,,,,5.8151,,,,,,,,,,,,,,b5171eeb-f395-4758-95a3-eed15fb01429,581,,,"[60.0, 36.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,22,Barcelona,217,"['2b467c22-c6a0-42d9-b7ee-09ad32231214', 'aa4a66dd-61f3-4ee3-b2dc-7b191d497bd7']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.131,Carry,,2018/2019
,,,,"[80.0, 17.0]",,,,,,,,,,,,0.728156,,,,,,,,,,,,,,56cdca2c-ebfc-4015-bfdf-9e342d9f4b75,584,,,"[80.0, 17.0]",16275,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,22,Barcelona,217,"['8e591832-e9b5-419d-854b-fe6a229bd1a7', 'bacb3256-5c35-4f1f-a9a4-4ca8ce337226']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:56.727,Carry,,2018/2019
,,,,"[118.0, 17.0]",,,,,,,,,,,,0.0739,,,,,,,,,,,,,,7029ec17-0a59-4350-b2fb-acef47c42d45,587,,,"[112.0, 17.0]",16275,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,22,Barcelona,217,"['47156a51-d4cd-43b3-968d-433dc930d4b8', '568c6510-2c17-4667-a739-eece0d4cf61e']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:00.439,Carry,,2018/2019
,,,,"[106.0, 35.0]",,,,,,,,,,,,0.4112,,,,,,,,,,,,,,184d1e20-3c91-48db-9791-db7deb706e0d,590,,,"[106.0, 29.0]",16275,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,22,Barcelona,217,"['a4e79952-9d94-4307-81f9-55d183a70bb1', 'c5ba3036-fe6f-4357-b0b2-dc528d588356']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.141,Carry,,2018/2019
,,,,"[21.0, 49.0]",,,,,,,,,,,,1.0604,,,,,,,,,,,,,,1bda290b-da3e-4382-9867-d4873d4f7876,594,,,"[18.0, 48.0]",16275,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mubarak Wakaso,6626.0,Right Center Midfield,22,Barcelona,217,"['6cfd2e5b-1409-4851-a7c9-c48f5ac535a1', 'da182f71-9d32-4eb2-a236-87408be5e55d', 'ef7e3018-7d11-44cc-980e-72b392c83a05']",3,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:12:03.695,Carry,True,2018/2019
,,,,"[101.0, 25.0]",,,,,,,,,,,,1.6246,,,,,,,,,,,,,,e6317059-84b1-4813-8eb0-29080db40a70,599,,,"[92.0, 23.0]",16275,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,22,Barcelona,217,"['734695db-d272-4c31-b6db-eda77c358ae5', 'f93c7ce5-a100-475d-b470-cd0ba4d88c30']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:05.381,Carry,,2018/2019
,,,,"[112.0, 17.0]",,,,,,,,,,,,0.1298,,,,,,,,,,,,,,5899ac7a-d4a7-4fb4-844e-1e0a6c7303aa,603,,,"[112.0, 17.0]",16275,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,22,Barcelona,217,"['9e4203a8-4cc9-4e57-89db-0404620996b4', 'baefec65-7ba0-4ac6-904d-ce387764243d']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:08.840,Carry,,2018/2019
,,,,"[112.0, 4.0]",,,,,,,,,,,,0.9776,,,,,,,,,,,,,,36adf1e1-d143-4841-9810-9e11343fd884,610,,,"[112.0, 4.0]",16275,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,23,Barcelona,217,"['ba5685ef-2338-42b5-8eb9-440968b7edf8', 'dc571315-ca96-4c9f-9971-3e79561af9ac']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:17.749,Carry,,2018/2019
,,,,"[88.0, 15.0]",,,,,,,,,,,,2.059,,,,,,,,,,,,,,e87af982-3e01-4b63-b369-b561cde08d97,613,,,"[93.0, 5.0]",16275,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,23,Barcelona,217,"['04ec997c-49f1-4600-92f9-0c27f65d197a', '080d28af-7bda-4935-a582-df2549b5c5b6']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:19.950,Carry,,2018/2019
,,,,"[76.0, 49.0]",,,,,,,,,,,,1.91,,,,,,,,,,,,,,8d6e641c-1713-4fa2-ac81-1bb8f48b362a,617,,,"[80.0, 40.0]",16275,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,23,Barcelona,217,"['08040649-f4d6-464d-9889-f30998461a4a', '1644baff-4b1c-429a-890d-77921891772b', 'a5983eea-bab3-4e22-bd76-ce35ee8c3440', 'bad7817d-f3e8-4d7f-ae5b-034cb1bef4a9']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.442,Carry,True,2018/2019
