bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5ca926-1e06-4d83-907e-96e23c3a2efb,3779,,"[51.1, 48.7]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,158,Barcelona,217,['7bbf6783-db93-417f-b3f8-9e2f16b3aa40'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:05.467,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef218047-2ea1-4c4d-9dd5-8d98a263c396,3782,,"[56.6, 48.7]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,158,Barcelona,217,['be2475d1-ea8c-45c3-92d9-b2545bd55143'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:08.652,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040a6e91-573a-412c-942f-70652f4b5e4b,3785,,"[53.2, 37.1]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,158,Barcelona,217,['595d112f-10b5-482b-a164-750012afd746'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.334,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0910755-35dd-4d16-8e72-6568fc810ada,3788,,"[65.2, 39.0]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,158,Barcelona,217,['fcc161db-9855-47a3-82ff-c83bd14c1939'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:12.259,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f2ad8b7-a0c3-4dd6-83ab-d34677bc5407,3791,,"[57.2, 37.4]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,158,Barcelona,217,['7c8af6a2-8d45-4cdc-b6d2-4ee639d65cfe'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.195,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a447b725-b221-4386-b1fa-a2abc4d7753f,3794,,"[59.3, 44.7]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,158,Barcelona,217,['666cdea3-1e11-4ecd-bac6-92806f29bc3d'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:14.812,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71283efb-1cb3-4903-bee8-559f93045556,3797,,"[57.0, 36.3]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,158,Barcelona,217,['7c850a2f-c630-4787-a8ee-a13a0c30dae8'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:15.751,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85924479-39a9-4e21-aad5-e5b1b5e726d2,3800,,"[60.0, 44.5]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,158,Barcelona,217,['72724f91-f797-4b8e-8aff-05413f1f2bc3'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:19.647,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec22065a-59df-4ca4-89d3-3a3a341528bd,3803,,"[70.9, 47.4]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,158,Barcelona,217,['21d5cd8b-dcd5-48ce-9877-f753f0b9ecef'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.382,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a389e45-fc76-431f-aac4-e5019795081d,3806,,"[56.4, 34.2]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,158,Barcelona,217,['155ed5c3-f8ae-40ec-a78e-d24296dc4ff3'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.557,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043e21b6-8bd6-4986-a069-04ad5e5c05ce,3809,,"[65.4, 29.2]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,158,Barcelona,217,['bff5ff5d-6277-40af-b91a-3fa33ba11535'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:25.565,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c3264-3565-4028-addc-1bcab7deeb87,3812,,"[66.7, 57.3]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,158,Barcelona,217,['33175186-20a9-4da4-bbd6-db644bbb1e0d'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.997,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e2a31e-7f58-4b65-8d96-2385cde1a338,3815,,"[57.6, 56.1]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,158,Barcelona,217,['c3741508-f109-4ba7-bfbc-bc1a06216ae3'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:32.093,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35253941-0220-4e62-9b34-601f13818aca,3818,,"[66.3, 62.2]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,158,Barcelona,217,['7acf72eb-5f6a-4556-aad0-317b2a1297e3'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.260,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741f9d1c-5c66-41ca-a726-d6802bae95c3,3821,,"[64.6, 80.2]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Right Back,158,Barcelona,217,['ebba71d3-3e2e-4fac-a24c-e23a0861b938'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:36.334,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8524529-0b5e-42f5-8f4b-3820b31dd2be,3824,,"[54.1, 66.4]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,158,Barcelona,217,['80a52cb5-b6c1-4feb-892d-ebf2d248db47'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.632,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80c19c47-0b17-4866-ae50-2549b11e6ac7,3827,,"[54.5, 36.5]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,158,Barcelona,217,['2f20f83b-c45c-4458-af42-5afa8427b871'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.227,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b196c47-39bb-47da-9d2c-5fc580d3f004,3830,,"[65.8, 22.0]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,158,Barcelona,217,['7cbba1a5-0a81-4d65-a022-2454f553469c'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.174,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3fe0fe1-dc51-470d-8928-49134f4b0068,3833,,"[72.3, 32.3]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,158,Barcelona,217,['d19f34ac-688f-4e42-ab33-133ea178fbb0'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.090,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5423a64b-1528-4408-a14a-8391194b2fd2,3836,,"[67.3, 45.3]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,158,Barcelona,217,['5bf44c97-66c4-4a8b-bfc3-7dfa0f44a655'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.587,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c3ba5d0-a232-43f5-b8b0-e75123c58787,3839,,"[70.5, 56.5]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,158,Barcelona,217,['5ad3f0aa-c6ae-4d9c-a596-6109a69d3b2e'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.962,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8655be-b073-41cc-8e3a-53451f35c6c4,3843,,"[81.0, 62.6]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,158,Barcelona,217,['dce70a43-4ad5-4a57-ac30-b62c5723e9ad'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.104,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706c896-2161-4efa-952d-d4397e422f14,3846,,"[78.7, 57.7]",69295,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,158,Barcelona,217,['e1425330-aeb8-4ca5-8b38-c9f19011a117'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:52.082,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b324dc00-72d7-4253-adab-62e00183c313,3856,,"[52.6, 1.8]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christian Fernández Salas,24075.0,Left Back,160,Racing Santander,1217,['19535d6b-fafd-48fe-b7f6-08720a059457'],13,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:13.143,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8716166b-2a39-403f-b695-749a390246e9,3858,,"[66.5, 25.8]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Luque Conde,26756.0,Center Attacking Midfield,161,Racing Santander,1217,['66526bfd-5fa7-4c45-8876-19f51b31ac68'],17,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:17.445,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d80e19d7-bf55-48cd-9d3c-57f073726960,3861,,"[65.0, 11.5]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián González Morales,6557.0,Left Wing,162,Racing Santander,1217,['6fba0348-a0b2-42e0-b7a6-1d669d4a3a7b'],19,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:19.188,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6084a4d0-f17f-4ebc-8190-bb3790bf22fc,3866,,"[61.5, 25.2]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,163,Racing Santander,1217,"['5e9bc6d3-821e-4f79-9757-dcf78415f846', '91b52c3b-7620-491c-87d9-a0528e417513']",20,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:20.533,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5923059a-f910-4ab6-985b-4d94d25d416a,3869,,"[50.8, 32.7]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Center Midfield,164,Racing Santander,1217,['c82f1d4d-63c4-4d2c-b058-0ab6a245cd78'],22,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:22.159,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04addea6-7e3f-4996-9c10-9780e4d468ee,3873,,"[89.6, 77.7]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Jesús Arana Rodríguez,26665.0,Right Wing,165,Racing Santander,1217,['7158f2bc-f03e-4c20-a074-83c98e4e9216'],26,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:26.645,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b74ace3-1183-4519-8639-41e0b1768069,3880,,"[51.8, 17.8]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,166,Barcelona,217,['c07e077d-0308-4cd3-99cf-0393a3251cc6'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.922,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80dac3d3-34da-4e82-b676-4381dc8b832b,3887,,"[67.5, 46.0]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,166,Barcelona,217,['d4affeb6-d7ef-4fff-98e3-858bd371379b'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:37.831,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173aea9c-3f5b-45bc-be6f-dfb80c7d081e,3890,,"[70.7, 42.8]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,166,Barcelona,217,['be5b379b-c2de-45ad-ab6d-f008400bb81a'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:38.407,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d0fccab-26dd-44d4-bbe7-cbe8876d101a,3893,,"[63.9, 40.5]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,166,Barcelona,217,['553dff0f-193a-4037-b1d0-190dd530ef09'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:40.548,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f47c068-81a7-4ec8-a1a7-a8c269042e08,3896,,"[68.8, 35.9]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,166,Barcelona,217,['d4dfc342-2adb-4275-acfb-50780c66aef0'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:41.637,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454605e9-4bc5-40c3-9148-4e78543eff41,3899,,"[66.3, 40.5]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,166,Barcelona,217,['0ef854ed-2c45-4ecc-8789-14e3f4ca4c9d'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:43.136,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7763e39-6303-4fc9-b861-183e71840c6c,3902,,"[66.7, 52.7]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,166,Barcelona,217,['5cec79d0-15a5-4a4f-bce7-91433b4ecbff'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.431,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f723caf9-6045-42ee-abc9-2ce6dfed83de,3905,,"[73.0, 77.7]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,166,Barcelona,217,['38191d79-c9e4-40bd-8daf-6a5a7a7ac632'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:46.483,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7238a9-74da-465e-8457-2091fad9efe9,3908,,"[72.8, 71.6]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,166,Barcelona,217,['d62e4aa6-c7b9-4208-9571-66b85551cb43'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.019,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a824021-445b-44a1-be7b-9c466ae90101,3911,,"[70.9, 75.4]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,166,Barcelona,217,['1fbdce65-0b65-4012-9c1b-b13786a26902'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.469,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11da654e-4850-4782-a85d-92908e6909e7,3914,,"[66.5, 67.2]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,166,Barcelona,217,['c7afaee3-5df0-4870-bb59-1ce76aab8a72'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.026,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b1e68e8-0763-499e-836e-190cb9bee5e2,3917,,"[69.0, 34.6]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,166,Barcelona,217,['adc82896-f4ba-45e6-aba6-f7e54298efd3'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:52.746,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487b9f20-9411-4170-a04d-c00dc3503bcb,3920,,"[99.2, 4.1]",69295,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,166,Barcelona,217,['a9d7b657-63f3-411c-84a3-ae989cba2582'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:57.929,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d50ed15f-8f70-48c1-8e44-dffd48584c89,3923,,"[88.3, 11.5]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,166,Barcelona,217,['22b986d3-3128-4c06-8616-e1feb5dae8d1'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:01.432,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32ad8872-8ed5-446e-9222-84154b293026,3926,,"[67.7, 16.1]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,166,Barcelona,217,['6d912de9-6f1e-47ef-bd89-5433229e8983'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:04.122,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1480ca6-d870-438c-af58-ce35262c80ea,3929,,"[69.4, 59.6]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,166,Barcelona,217,['b5b9808e-0b72-42bb-9a40-cbef67e230fc'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:06.933,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90d68947-64b1-45be-a598-b7c7cd79c367,3932,,"[82.2, 76.7]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,166,Barcelona,217,['abeef950-cd85-4750-bfc9-a9ac5b2a6508'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.768,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53b77cd2-e092-47f0-a937-aef4bdf1418e,3935,,"[83.1, 65.5]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,166,Barcelona,217,['7e62d2fd-0ac3-45df-a077-2d0817910931'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:11.260,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21d8308a-a697-4503-b8d7-6c0c0f4d8022,3938,,"[67.7, 64.3]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,166,Barcelona,217,['8e003e4c-e892-4b42-8321-8ec8e8ef6fdb'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:13.840,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d384771-2595-40ad-a616-0783d9a51a79,3942,,"[77.2, 53.5]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,166,Barcelona,217,"['1ec84a69-d8ad-45cf-9b47-e4e9064c29d8', '82714a13-998a-47fa-8581-24d16d401e46']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.733,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09494bf4-84c8-4628-8d18-b3168262b56f,3946,,"[69.6, 55.0]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,166,Barcelona,217,"['2cbd4deb-f9c3-4fe5-8205-c191f7b03554', '96432410-051d-4ea2-a55a-266e30fa2d3e']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:16.791,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9084283-da63-47a8-94a8-1094104d1a55,3949,,"[77.4, 61.7]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,166,Barcelona,217,['9e427e39-60b0-4905-8b4f-1aec263f3cc9'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:17.807,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ab8a1a6-8dab-4a99-a573-3cf071d27764,3955,,"[64.4, 30.8]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,167,Barcelona,217,['6d8f6f21-05cc-4efa-82ec-7d599df474a5'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:33.782,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a18e3401-5423-4698-859d-62e5b3078943,3958,,"[64.2, 46.4]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,167,Barcelona,217,['945c8cd5-3bd2-47c7-ba40-9f6a1977e962'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:38.206,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700fd1e-cf94-4ea1-8fb3-2471e8542655,3961,,"[69.6, 60.3]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,167,Barcelona,217,['c69ed6b9-4118-4706-8e82-d0d661a8e8ad'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.149,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e8bb47f-000e-47be-9ef2-e52e03e08bdd,3964,,"[81.2, 32.9]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,167,Barcelona,217,['992f332f-bc1d-4305-b839-c22845390eba'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:44.323,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471f440f-8c9b-40d6-88a3-67a0e585b89d,3968,,"[110.2, 23.3]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,167,Barcelona,217,"['3f610539-d652-4da5-b590-08ca134a1b36', 'cdd1c19b-a722-48ac-868e-296e7bdb3446']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.534,Ball Receipt*,True,2010/2011
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e7eeb1b-4e6a-47fc-84d8-3b74d704d2e0,3971,,"[117.5, 34.8]",69295,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Villa Sánchez,12737.0,Left Wing,167,Barcelona,217,['73d8f825-a161-42ed-a9ad-7a3d8eddebc9'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:52.950,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628355cb-76db-483e-8b1d-046a151e5fe2,3973,,"[11.2, 1.8]",69295,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Lacen,6745.0,Right Center Midfield,168,Racing Santander,1217,['e9b69162-250b-4902-a11b-5cdeb55e58b8'],8,,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:34:08.039,Ball Receipt*,,2010/2011
