50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f059470-3a7b-4dbe-880a-6950ce521877,3397,,"[94.4, 18.2]",267597,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,157,Barcelona,217,['de5c16af-a7ed-425e-8463-906fd15cb0a9'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.352,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82dc488c-50ae-4317-aa2a-663d8e668890,3400,,"[111.3, 15.3]",267597,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,157,Barcelona,217,['9c36dca8-a954-4b3a-83b4-895ff53452c0'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.034,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da18a57d-eed9-4589-b3a4-9c8a82e37e8a,3403,,"[112.7, 41.7]",267597,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,157,Barcelona,217,['1fa943db-aa1c-4c88-aa26-c55843027609'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:40.372,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e345bb1-8af3-439e-be91-afc90029ee28,3407,,"[69.7, 19.4]",267597,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luciano Vietto,6744.0,Left Center Forward,158,Villarreal,222,['9c9001df-1d9d-4b40-8c56-bdca6e71b6ea'],52,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:52.494,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aedca4a-f340-4bc2-95f2-d3d7ace0156c,3410,,"[57.5, 43.3]",267597,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,159,Barcelona,217,['bb456669-86db-4510-9287-c3714777bf57'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.282,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b53ed3f-212e-41db-a071-fb097d754f61,3414,,"[49.4, 51.2]",267597,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,159,Barcelona,217,['4f59c300-0d48-443c-8b4c-e0193e308f5b'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:56.856,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5799e37a-ed3c-4e48-b4c0-c37917294796,3417,,"[61.8, 75.9]",267597,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,['be9f61d5-ada8-4902-8738-f3d775b54a49'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.967,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6c2dcfc-2e21-4e5b-8abb-d33d8e809fba,3420,,"[65.1, 62.0]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,159,Barcelona,217,['3660955a-7cbd-4875-ae34-e6a425c09fdc'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.317,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927a0ce-ffc8-4cfe-8330-9358ef0d9d4e,3423,,"[63.8, 73.4]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,['e196dfd4-07d2-4cb0-a49f-be977834b2a9'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.692,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9112691d-1681-451f-94f3-1e25cbfce464,3426,,"[79.7, 76.6]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,159,Barcelona,217,['27702eee-1207-4c15-81bb-26b8b74ed794'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.219,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f73e37e-ede9-4f7f-8d2b-23df11f4d770,3429,,"[68.3, 74.9]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,159,Barcelona,217,['a1f83836-1003-4f25-892e-c1eae9bb0ca1'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.077,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d60a7f8-21a3-4390-84ae-0161b9231778,3432,,"[53.3, 49.9]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,159,Barcelona,217,['f07b0ba0-83d3-496b-b3da-ac006b4d5815'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:10.758,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a092328-d3fa-40b3-b3f7-33422a5b5b01,3435,,"[70.8, 5.1]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,['a17f2996-324b-4d70-be42-6297c1dd1535'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.686,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9b9bb0f-d2f7-46aa-8c1e-66c3964b1fa0,3438,,"[79.1, 4.3]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['f2315bdf-5603-4e6f-9378-b02537956f92'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:17.182,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a8172ed-1a51-42a3-8748-5978630bd041,3441,,"[79.9, 18.8]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,159,Barcelona,217,['77751e4f-cf5f-44d6-8014-f0480c018b4f'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:21.010,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e33a1dc1-871a-419d-8011-f93eb6f41c7f,3444,,"[75.5, 24.0]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,159,Barcelona,217,['206ec445-e921-46d6-a227-044cc11976cb'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.215,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543692d2-ffe8-42d1-876b-790ca31503c4,3448,,"[110.3, 20.2]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,['96d03ea2-ab61-4111-8223-604df767160b'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.866,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388c6b4e-dfd5-455d-ae3f-26a4a87390f0,3451,,"[110.6, 36.2]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,159,Barcelona,217,['8795062a-3f38-4003-9883-43cc817ba90d'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.185,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c576e59-bab6-448b-8c6d-9a9cec17326e,3457,,"[44.0, 47.9]",267597,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Luciano Vietto,6744.0,Left Center Forward,160,Villarreal,222,['6d4782ae-8c94-4b3d-84fe-568b8425c5a8'],35,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:35.163,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9cbcc30-7a9a-49db-a087-2900cc330b42,3465,,"[50.2, 51.1]",267597,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,161,Villarreal,222,['f21a210f-866f-4c7c-81a4-4d6dce2aceb9'],46,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:46.232,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92ceb08-1acf-4064-b22c-d5e753fe9853,3467,,"[48.8, 37.8]",267597,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,161,Villarreal,222,['c652e85a-c0da-4dcb-b460-9b70f647b125'],49,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:49.015,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b94a6f0d-0ca7-4a32-a5db-bdc1de718508,3469,,"[68.2, 2.8]",267597,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Cheryshev,5186.0,Left Midfield,161,Villarreal,222,['2a23e614-0c82-4765-909c-f9765360c708'],53,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:53.871,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8087a375-7a69-4f69-89e8-63c1dc459271,3472,,"[79.6, 2.1]",267597,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,161,Villarreal,222,['1316c819-55f5-41b5-8f41-cede1b03c729'],55,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:55.652,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f224c07-81bd-4c70-92a4-790a329f4e9f,3475,,"[102.5, 32.6]",267597,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moisés Gómez Bordonado,11675.0,Right Midfield,161,Villarreal,222,['d2bfdf8a-5b35-466b-aa6e-a75829524462'],59,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:59.265,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23a7d3dd-15d5-458c-93a8-9fc114178c16,3479,,"[40.8, 35.8]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,162,Villarreal,222,['ee9efa79-8e9c-4c63-83bf-affae2780615'],8,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:08.373,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbb46148-839d-4198-be12-ba2cd82eeba5,3482,,"[56.8, 48.8]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,162,Villarreal,222,['0a117448-b318-46e7-906d-8988cad625f9'],11,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:11.687,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f927c28-8583-4e79-bb0c-f820fec60ff8,3486,,"[41.0, 53.8]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,162,Villarreal,222,['e337a8c5-a658-4ef6-b5bf-6fad4df1aa2a'],15,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:15.786,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446af78c-0f94-4435-b84f-01268c88081c,3491,,"[8.8, 39.1]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Asenjo Andrés,6755.0,Goalkeeper,162,Villarreal,222,"['aba2d605-add0-4afe-99ea-15f47c9ce1f0', 'eae7592f-f4af-4342-a7b6-ac089e67d013']",19,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:19.478,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b45b29ac-deee-4c25-afd9-f542707ef085,3494,,"[19.5, 75.5]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,162,Villarreal,222,['1b943aa5-a662-46e2-b90d-cacd6593b172'],22,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:22.640,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1a6367c-6ba6-46fb-89d2-cb557bafc781,3499,,"[93.0, 8.8]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,162,Villarreal,222,['44d5be54-9224-4afd-91ce-c618f1a73735'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.355,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6be28d6-0db6-4a75-be68-43092c20e6f4,3503,,"[31.3, 69.0]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Midfield,162,Villarreal,222,['b3b34e88-6142-4ccb-9e3d-a67543701fcf'],29,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:29.403,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edb5a29c-88d5-4518-9ce7-998eea8035ce,3506,,"[24.4, 56.1]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,162,Villarreal,222,['7341dab2-4167-487f-bbf6-1a2250b0f339'],30,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:30.684,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3d36781-67a6-4cee-b748-d889b89909f7,3509,,"[18.6, 40.7]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,162,Villarreal,222,['75720d2c-a8a1-4c5b-8e4c-d04bcb5c82cd'],32,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:32.247,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b65b14f-8004-48eb-8837-bd58c8fce8b7,3513,,"[31.4, 42.7]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,162,Villarreal,222,['afe8249c-18b8-4a8c-8ea3-521636c93a48'],34,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:34.818,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2865e480-e75b-4113-9a1c-04d659dc459b,3516,,"[32.5, 13.3]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,162,Villarreal,222,['b6ecc710-84d0-4503-a7f8-437452ab8d79'],39,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:39.295,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe38ff4-b124-4562-95cf-867364a05afe,3525,,"[90.7, 77.0]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,163,Barcelona,217,"['9ccb1227-8128-45ae-9c80-5811e632f209', 'd9fabfcf-6b73-495b-a102-482211529099']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:43.046,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43330e0b-2868-444a-9d80-32aa340714b4,3528,,"[109.4, 43.1]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,163,Barcelona,217,['ff6d2c95-7418-49b1-aa45-2a5bd24fd1bb'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:48.842,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29874ca9-e984-41fc-b266-698395dc8e8f,3530,,"[95.3, 50.2]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,163,Barcelona,217,['e8f92034-cd1e-4d0f-8a25-26f5558d2e90'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.153,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4073b13f-5db5-4769-9e07-cb21116a8d73,3534,,"[98.2, 55.5]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,163,Barcelona,217,"['994751d3-7e8e-495f-96c3-91ffece0aa60', 'bb4d036b-7a51-4b9f-a59a-468a473ffa1e']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:53.406,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c4427e8-b483-4d50-bf88-669ebd4b1d4e,3537,,"[93.8, 47.8]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,163,Barcelona,217,['11ccfad9-f8a5-42ea-af33-cfc952b8606b'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:55.478,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aade99ab-bab0-4cd8-a77b-eab301c40dc3,3541,,"[101.5, 52.1]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,163,Barcelona,217,['b6bc6034-4c47-4954-8601-3a74d9810bd9'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:56.737,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775bd258-68ce-4524-b59a-4b1caf303ef3,3548,,"[24.8, 33.2]",267597,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,164,Villarreal,222,"['392e9113-3e70-4f76-adc6-d917005c3c32', 'b86205bf-9b96-4717-97f3-ed95e5861262']",59,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:59.750,Ball Receipt*,True,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b63049c7-cc1a-41f3-a743-d561977c5202,3551,,"[26.7, 46.8]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Midfield,164,Villarreal,222,['2d22b7fc-a14f-41ce-b337-b5afa3a8c025'],0,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:00.288,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f3c1e25-491f-434f-9f20-a1d1ff4252eb,3555,,"[28.6, 49.2]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Right Midfield,164,Villarreal,222,['e3a5a1d8-0540-4db9-abe8-64e674e9ddc3'],2,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:02.852,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12999be4-3f25-4e14-a16d-9095016f0221,3562,,"[65.3, 35.8]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,165,Barcelona,217,['57122231-e92c-4132-893d-a73a71e66bee'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:07.730,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93fd0e3c-09b7-4cf1-a363-4ecabfe26985,3565,,"[55.2, 18.6]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,165,Barcelona,217,['f7cc1c9b-e11a-43ea-b1e8-80dd021a48c2'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:09.539,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942a8e6a-d552-4d88-9e45-12222712ea1e,3567,,"[64.6, 8.4]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,165,Barcelona,217,['f9e4b928-bf4d-4f40-ac02-04dc7d63ab78'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.156,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3a4f268-c4a8-4548-b0a3-2ef877ff684a,3570,,"[45.4, 34.2]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,165,Barcelona,217,['33c4a5d7-618b-4040-b179-a447398071c0'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:14.835,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862de6c1-485b-41fe-be11-f8cd135e1737,3573,,"[62.4, 43.1]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,165,Barcelona,217,['3c53d697-7979-4e7b-b154-32eae17030f5'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.340,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a90cd4-fa30-4633-8967-a9f660c0b856,3576,,"[47.7, 40.3]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,165,Barcelona,217,['5c322643-666b-4c61-abfe-6a9dfb31cfbb'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:18.556,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726c2ecf-8149-4abb-9a85-4c93775237d8,3579,,"[48.1, 17.8]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,165,Barcelona,217,['0df05801-95d2-459a-a74a-afe7663ad82a'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.170,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd818263-8d8d-4ab5-9129-0f1a818a60a6,3582,,"[57.1, 3.6]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,165,Barcelona,217,['280cb1fe-38e3-40ce-962b-14d60069d295'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:22.276,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8101fbd4-a2e7-4778-a7fb-77ea9c89a6b1,3585,,"[42.1, 9.8]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,165,Barcelona,217,['461abb0b-9c71-4584-813d-f5464d0c1eba'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.867,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2388074-aca6-4a66-9e62-e9fe0d69d16a,3589,,"[48.3, 27.6]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,165,Barcelona,217,['d019565c-7cb5-41af-846f-c6be694432fc'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.427,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c674357-e031-4054-9289-2c13d45515aa,3592,,"[11.4, 35.6]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,165,Barcelona,217,['450e890e-eceb-49b5-ab6c-833bc98aa4f9'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.123,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6fe7500-85a2-41b1-a5f7-a413c1394112,3597,,"[73.4, 53.1]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,165,Barcelona,217,['293c8cd0-ab26-47fc-9e42-645ea6321e42'],34,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:34.164,Ball Receipt*,,2014/2015
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,069a42ae-7531-41d1-b977-7b5abde7b365,3600,,"[86.0, 50.2]",267597,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Center Forward,165,Barcelona,217,['3b353e45-37fe-49a4-a872-ca51f85bd7bd'],35,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:35.403,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4bb0645-79b3-4687-9eb7-fb5484884c81,3607,,"[39.0, 17.2]",267597,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,166,Barcelona,217,['8fe75328-2465-447b-9f4d-b561db4f7925'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.444,Ball Receipt*,,2014/2015
