ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.7663,,,,,,,,,,,,,,,13c5ccbe-771c-4a8a-a365-68cdc204b274,99,,"[57.6, 65.3]",68320,2,,,,-0.21057196,,Right Foot,,,,"[70.7, 62.5]",,Low Pass,,13.395895,,,,José María Romero Poyón,25940.0,,,,,,Recovery,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,7,Villarreal,222,"['4042ef6c-fbb6-482f-9ce7-e3c5513ae45e', '4bf7ed82-86a4-4af3-9016-236a811ab1ac']",19,,,,,,,,,,,,,,,Villarreal,222,00:02:19.197,Pass,,2005/2006
,,,,,,,,,,,,,,,0.796966,,,,,,,,,,,,,,,1157fb5f-54ed-4ae4-acda-4dd5fec9cb55,104,,"[67.8, 71.8]",68320,2,,,,3.0111895,,Left Foot,,,,"[61.7, 72.6]",,Ground Pass,,6.1522355,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,,1,From Throw In,José María Romero Poyón,25940.0,Center Attacking Midfield,7,Villarreal,222,"['40bf4d2f-8b39-45ae-9b91-738eeae08057', '5e2d701c-3b29-4b25-b420-75ac583e081e']",22,,,,,,,,,,,,,,,Villarreal,222,00:02:22.425,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.166558,,,,,,,,,,,,,,,ed675b84-a924-48e9-9545-250dcf0bd8bc,108,,"[59.8, 73.5]",68320,2,,,,-1.7033478,,Right Foot,,,,"[57.8, 58.5]",,Low Pass,,15.132746,,,,José Joaquín Moreno Verdú,25939.0,,,,,,,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,7,Villarreal,222,['9618108c-e87f-4e19-9fea-d84f44ccb084'],24,,,,,,,,,,,,,,,Villarreal,222,00:02:24.137,Pass,,2005/2006
,,,,,,,,,,,,,,,1.118475,,,,,,,,,,,,,,,6bae3cdb-1e9c-4efc-9706-5a803b8c0f3e,113,,"[56.7, 57.6]",68320,2,,,,-0.14682312,,Right Foot,,,,"[70.9, 55.5]",,Low Pass,,14.354442,,,,José María Romero Poyón,25940.0,,,,,,,1,From Throw In,José Joaquín Moreno Verdú,25939.0,Right Center Midfield,7,Villarreal,222,"['a3d3c9e1-9418-42d2-bc42-116d82fe5595', 'f5510349-3ff8-4b40-b6fe-277912bfb494']",26,,,,,,,,,,,,,,,Villarreal,222,00:02:26.350,Pass,True,2005/2006
,,,,,,,,,,,,,,,0.467864,,,,,,,,,,,,,,,12dd2967-ff46-458b-ae01-0d41c85bc7f5,116,,"[72.1, 60.2]",68320,2,,,,2.751675,,Right Foot,,,,"[64.8, 63.2]",,Ground Pass,,7.892401,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,,1,From Throw In,José María Romero Poyón,25940.0,Center Attacking Midfield,7,Villarreal,222,['d70b6851-9273-4977-9e25-13ed9c2114eb'],29,,,,,,,,,,,,,,,Villarreal,222,00:02:29.845,Pass,,2005/2006
,,,,,,,,,,,,,,,3.453355,,,,,,,,,,,,,,,59660227-4785-4441-8380-0cf28a6b2dfc,119,,"[64.8, 63.2]",68320,2,,,,-0.8332489,,Right Foot,,,,"[98.6, 26.0]",,High Pass,,50.26211,,,,Juan Pablo Sorín,25938.0,,,,,,,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,7,Villarreal,222,['a2edefd8-48cf-4e8f-9c7c-11562b004abc'],30,,,,,,,,,,,,,,,Villarreal,222,00:02:30.478,Pass,,2005/2006
,,,,,,,,,,,,,,,3.5333,,,,,,,,,,,,,,,d41846bc-165c-4593-a4ee-42d7806d378b,125,,"[6.0, 44.0]",68320,4,,,,-0.048228033,,Right Foot,,,,"[72.3, 40.8]",,High Pass,,66.37718,,Incomplete,,Thiago Motta,4325.0,,,,,,Goal Kick,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,8,Barcelona,217,"['776e8dc4-391f-4258-9181-5d1585623983', 'e1ad66a6-e733-4593-8c62-d8a0c8481454']",5,,,,,,,,,,,,,,,Barcelona,217,00:04:05.068,Pass,,2005/2006
,,,,,,,,,,,,,,,0.752189,,,,,,,,,,,,,,,2cd9680d-65a9-4c9a-aa7a-dfb3d43a02f7,130,,"[63.4, 44.3]",68320,4,,,,-2.4180624,,Right Foot,,,,"[57.4, 39.0]",,Ground Pass,,8.005623,,,,Juan Pablo Sorín,25938.0,,,,,,Recovery,1,Regular Play,José María Romero Poyón,25940.0,Center Attacking Midfield,9,Villarreal,222,['1669d0da-57e9-4c1c-87e4-b3a09318d92a'],10,,,,,,,,,,,,,,,Villarreal,222,00:04:10.202,Pass,,2005/2006
,,,,,,,,,,,,,,,1.178093,,,,,,,,,,,,,,,cd376183-eaf0-4cd9-a080-3f5f2a42f31b,134,,"[57.6, 40.7]",68320,4,,,,-1.585288,,Left Foot,,,,"[57.4, 26.9]",,Ground Pass,,13.801449,,,,Juan Román Riquelme,25934.0,,,,,,,1,Regular Play,Juan Pablo Sorín,25938.0,Left Wing,9,Villarreal,222,"['49fc7b83-9350-4230-8478-93b96fc56aa6', '7dfa975b-f065-4481-800f-e8772069bcc9']",11,,,,,,,,,,,,,,,Villarreal,222,00:04:11.724,Pass,True,2005/2006
,,,,,,,,,,,,,,,2.807016,,,,,,,,,,,,,,,6742d9b3-f7c3-4d3c-a6a4-bea7a19a2d5a,139,,"[56.6, 45.0]",68320,4,,,,1.075186,,Right Foot,,,,"[75.9, 80.7]",,Low Pass,,40.583,,Out,,Javier Rodríguez Venta,25937.0,,,,,,,1,Regular Play,Juan Román Riquelme,25934.0,Right Wing,9,Villarreal,222,['23fec532-1546-466e-8b43-c91f6c7abbda'],16,,,,,,,,,,,,,,,Villarreal,222,00:04:16.340,Pass,,2005/2006
,,,,,,,,,,,,,,,1.623632,,,,,,,,,,,,,,,b470dcc2-b93f-4663-aeea-9aa0f3bd0476,141,,"[43.8, 1.0]",68320,4,,,,0.4163292,,,,,,"[58.5, 7.5]",,Low Pass,,16.072958,,,,Ronaldo de Assis Moreira,25879.0,,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,10,Barcelona,217,['470b8098-0eec-4530-a550-4549d571d774'],27,,,,,,,,,,,,,,,Barcelona,217,00:04:27.401,Pass,,2005/2006
,,,,,,,,,,,,,,,2.5251,,,,,,,,,,,,,,,03289f04-aa09-4f66-8103-53be35703f50,148,,"[56.1, 16.7]",68320,4,,,,1.0111549,,Right Foot,,,,"[83.1, 59.8]",,High Pass,,50.858727,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,True,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,11,Barcelona,217,"['5b082d4e-b25f-4792-a35d-3d02ea9f3153', 'd7dd020b-32b0-4f42-a09c-ff2c255948d2']",45,,,,,,,,,,,,,,,Barcelona,217,00:04:45.536,Pass,,2005/2006
,,,,,,,,,,,,,,,0.656588,,,,,,,,,,,,,,,d7dd020b-32b0-4f42-a09c-ff2c255948d2,150,,"[37.9, 21.2]",68320,4,,,,0.8058035,,Other,,,,"[45.1, 28.7]",,Low Pass,,10.396634,,,,Juan Pablo Sorín,25938.0,,,,,,Recovery,1,Regular Play,Rodolfo Martín Arruabarrena,25935.0,Left Back,12,Villarreal,222,"['03289f04-aa09-4f66-8103-53be35703f50', 'ca289f28-2d0b-4005-98dd-828b8632321f']",48,,,,,,,,,,,,,,,Villarreal,222,00:04:48.061,Pass,,2005/2006
,,,,,,,,,,,,,,,0.597841,,,,,,,,,,,,,,,88edc236-48c5-4c05-b68a-d9fee7083f56,154,,"[50.1, 26.0]",68320,4,,,,2.226492,,Left Foot,,,,"[43.1, 35.1]",,Ground Pass,,11.480854,,,,José Joaquín Moreno Verdú,25939.0,,,,,,,1,Regular Play,Juan Pablo Sorín,25938.0,Left Wing,12,Villarreal,222,['81580deb-ab6c-4dc3-ab3e-31604551c9a1'],49,,,,,,,,,,,,,,,Villarreal,222,00:04:49.791,Pass,,2005/2006
,,,,,,,,,,,,,,,0.811181,,,,,,,,,,,,,,,b3bd2d06-b732-4555-bb8c-8b1d03d28002,158,,"[48.5, 35.2]",68320,4,,,,1.3098074,,Right Foot,,,,"[52.8, 51.3]",,Ground Pass,,16.664333,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,,1,Regular Play,José Joaquín Moreno Verdú,25939.0,Right Center Midfield,12,Villarreal,222,['627a921b-33f3-4151-b746-b52f77df1927'],52,,,,,,,,,,,,,,,Villarreal,222,00:04:52.370,Pass,,2005/2006
,,,,,,,,,,,,,,,0.656427,,,,,,,,,,,,,,,6a3863b6-7cd6-4204-973c-d5d6248b922b,161,,"[54.8, 49.6]",68320,4,,,,-2.586099,,Right Foot,,,,"[49.0, 46.0]",,Low Pass,,6.8264194,,,,José Joaquín Moreno Verdú,25939.0,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,12,Villarreal,222,['4e93c3cf-40c7-4390-832e-96198a3764d9'],53,,,,,,,,,,,,,,,Villarreal,222,00:04:53.536,Pass,,2005/2006
,,,,,,,,,,,,,,,2.364,,,,,,,,,,,,,,,6a0df854-1ffc-43d6-af14-35a49926d7ed,165,,"[49.0, 47.3]",68320,4,,,,1.0585586,,Right Foot,,,,"[66.6, 78.6]",,Low Pass,,35.908913,,,,Javier Rodríguez Venta,25937.0,,,,,,,1,Regular Play,José Joaquín Moreno Verdú,25939.0,Right Center Midfield,12,Villarreal,222,"['15af9616-e023-432f-8f02-ff32780576fd', 'c004b083-1342-45f2-9e4e-5b802840ba55']",54,,,,,,,,,,,,,,,Villarreal,222,00:04:54.489,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.219673,,,,,,,,,,,,,,,2047e4c5-e91e-4676-979a-b439e0159229,168,,"[69.0, 77.6]",68320,4,,,,-0.5792199,,Right Foot,,,,"[87.5, 65.5]",,Ground Pass,,22.105656,,,,José María Romero Poyón,25940.0,,,,,,,1,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,12,Villarreal,222,['a776a19f-6681-464d-8734-9aefdfd98b72'],59,,,,,,,,,,,,,,,Villarreal,222,00:04:59.810,Pass,,2005/2006
,,,,,,,,,,,,,,,0.879173,,,,,,,,,,,,,,,b7851514-6bdd-439f-b20c-7710d8a78870,176,,"[85.4, 71.6]",68320,5,,,,2.2673204,,Right Foot,,,,"[80.8, 77.1]",,Ground Pass,,7.170077,,,,Javier Rodríguez Venta,25937.0,,,,,,,1,Regular Play,José María Romero Poyón,25940.0,Center Attacking Midfield,12,Villarreal,222,['af455b77-2cab-4a62-b354-dcb7264c4e35'],3,,,,,,,,,,,,,,,Villarreal,222,00:05:03.153,Pass,,2005/2006
,,,,,,,,,,,,,,,0.839422,,,,,,,,,,,,,,,84e0edeb-ba4e-4c8e-8e15-d7f47662e476,180,,"[78.9, 69.9]",68320,5,,,,-1.0199388,,Right Foot,,,,"[83.2, 62.9]",,Ground Pass,,8.21523,,,,Juan Pablo Sorín,25938.0,,,,,,,1,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,12,Villarreal,222,"['1de0fda6-a010-47f0-a5d4-28b5fb13af4a', '88c9e35c-039e-42cd-a846-d3bda357187a']",6,,,,,,,,,,,,,,,Villarreal,222,00:05:06.672,Pass,True,2005/2006
,,,,,,,,,,,,,,,0.626145,,,,,,,,,,,,,,,aac7108e-764e-403c-9774-ec862cc481c7,183,,"[83.2, 62.9]",68320,5,,,,2.7908647,,Right Foot,,,,"[79.1, 64.4]",,Low Pass,,4.365776,,Incomplete,,Javier Rodríguez Venta,25937.0,,,,,,,1,Regular Play,Juan Pablo Sorín,25938.0,Left Wing,12,Villarreal,222,"['710a8d75-c5f0-4574-9e8a-75e7f35164f4', 'd29a82e4-fd43-4887-a379-8c06a837a506']",7,,,,,,,,,,,,,,,Villarreal,222,00:05:07.576,Pass,,2005/2006
,,,,,,,,,True,,,,,,1.07119,,,,,,,,,,,,,,,710a8d75-c5f0-4574-9e8a-75e7f35164f4,185,,"[41.9, 16.6]",68320,5,,,,1.3918792,,Right Foot,,,,"[43.6, 26.0]",,Ground Pass,,9.552486,,,,Thiago Motta,4325.0,,,,,,Interception,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,13,Barcelona,217,"['aac7108e-764e-403c-9774-ec862cc481c7', 'e0621207-d356-44b5-a7c4-15d9ee2a1009']",8,,,,,,,,,,,,,,,Barcelona,217,00:05:08.202,Pass,,2005/2006
,,,,,,,,,,,,,,,1.076308,,,,,,,,,,,,,,,b9d34a33-4c67-4e23-9fc4-e45f54b30f7c,192,,"[48.0, 18.8]",68320,5,,,,-0.7705844,,Left Foot,,,,"[61.7, 5.5]",,Ground Pass,,19.093979,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Thiago Motta,4325.0,Right Center Midfield,13,Barcelona,217,['76e3267b-ef90-4f2b-b010-7494e2cf26f3'],11,,,,,,,,,,,,,,,Barcelona,217,00:05:11.741,Pass,,2005/2006
,,,,,,,,,,,,,,,1.257879,,,,,,,,,,,,,,,320286b5-d715-4964-a631-9f2fd8f8bb7a,203,,"[62.7, 9.6]",68320,5,,,,1.0935837,,Right Foot,,,,"[73.3, 30.1]",,Low Pass,,23.078344,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,"['0b900ed6-6f43-4764-bde0-0fcecee8abca', '3236b05a-9b03-43dc-94a5-a3891ec83055']",16,,,,,,,,,,,,,,,Barcelona,217,00:05:16.203,Pass,True,2005/2006
,,,,,,,,,,,,,,,2.283,,,,,,,,,,,,,,,c1803072-1ee6-4945-912f-fedd37a58a51,207,,"[70.4, 30.6]",68320,5,,,,1.3187479,,Right Foot,,,,"[78.1, 60.5]",,High Pass,,30.875557,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,13,Barcelona,217,['bc46d249-3c8c-4384-a6e1-693f11d97b29'],18,,,,,,,,,,,,,,,Barcelona,217,00:05:18.619,Pass,,2005/2006
,,,,,,,,,,,,,,,0.7264,,,,,,,,,,,,,,,3d8bce7c-c6ff-4e22-ac5c-75a26bbc260d,212,,"[87.2, 51.2]",68320,5,,,,-0.86931276,,Left Foot,,,,"[92.1, 45.4]",,Low Pass,,7.5927596,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['5f9a898b-3423-4308-9b6a-fa7b41360ab4', 'bf5aac85-98eb-4eca-84ed-64b3924c4fcf']",24,,,,,,,,,,,,,,,Barcelona,217,00:05:24.073,Pass,True,2005/2006
,,,,,,,,,,,,,,,3.7435,,,,,,,,,,,,,,,c991b3f3-e8d5-4e20-af52-7dff8bb3e3a4,218,,"[13.3, 49.4]",68320,5,,,,0.10495879,,Drop Kick,,,,"[76.9, 56.1]",,High Pass,,63.951935,,Incomplete,,José María Romero Poyón,25940.0,,,,,,,1,Regular Play,Mario Sebastián Viera Galain,25936.0,Goalkeeper,13,Barcelona,217,"['2ad831b2-4553-43fe-bdb1-ebfc4375d171', '7d77b621-539d-49e9-a7ad-245950525105']",39,,,,,,,,,,,,,,,Villarreal,222,00:05:39.062,Pass,,2005/2006
,,,,,,,,,,,,,,,0.940518,,,,,,,,,,,,,,,7d77b621-539d-49e9-a7ad-245950525105,221,,"[44.1, 24.9]",68320,5,,,True,0.40079346,,,,,,"[55.9, 29.9]",,Low Pass,,12.815616,,,,Thiago Motta,4325.0,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Barcelona,217,"['56d39121-5e18-4460-998b-889507846d26', '81c495af-4b01-44cd-a62d-f2a578511dab', 'c991b3f3-e8d5-4e20-af52-7dff8bb3e3a4']",42,,,,,,,,,,,,,,,Barcelona,217,00:05:42.806,Pass,True,2005/2006
,,,,,,,,,,,,,,,1.6784,,,,,,,,,,,,,,,63b72b4d-b567-4f75-a8ff-4882aeb76649,227,,"[47.7, 34.8]",68320,5,,,,-1.4131204,,Right Foot,,,,"[51.5, 10.9]",,Low Pass,,24.200207,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,Recovery,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,13,Barcelona,217,['041cbd4e-e633-4132-8c50-04fc9117b22f'],46,,,,,,,,,,,,,,,Barcelona,217,00:05:46.068,Pass,,2005/2006
,,,,,,,,,,,,,,,3.2922,,,,,,,,,,,,,,,ee923982-b978-4e10-9dc7-8335c9e4a8a4,238,,"[12.5, 53.0]",68320,6,True,,,0.33230677,,Drop Kick,,,,"[74.8, 74.5]",,High Pass,,65.90554,,Incomplete,,Juan Román Riquelme,25934.0,,,,,,,1,Regular Play,Mario Sebastián Viera Galain,25936.0,Goalkeeper,15,Villarreal,222,"['74372882-9ee8-4127-83d7-6d9e170a8a72', '97a70042-790c-4fb9-a616-603cfdc9ca01']",21,,,,,,,,,,,,,,,Villarreal,222,00:06:21.432,Pass,,2005/2006
,,,,,,,,,,,,,,,0.836209,,,,,,,,,,,,,,,7d1a8063-23fc-4141-90b8-59bb27e41445,241,,"[75.0, 80.0]",68320,6,,,,-1.8394994,,,,,,"[73.1, 73.1]",,High Pass,,7.156815,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,Throw-in,1,From Throw In,Javier Rodríguez Venta,25937.0,Right Back,16,Villarreal,222,['df807891-8702-4588-a144-c6cbb957e363'],36,,,,,,,,,,,,,,,Villarreal,222,00:06:36.720,Pass,,2005/2006
,,,,,,,,,,,,,,,0.888539,,,,,,,,,,,,,,,1e3f074b-b2bc-4da6-8e55-ecd18e482585,243,,"[73.0, 73.1]",68320,6,,,,1.0080591,,Right Foot,,,,"[77.1, 79.6]",,Low Pass,,7.6850505,,,,Javier Rodríguez Venta,25937.0,,,,,,,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,16,Villarreal,222,['2a0bfde3-fbc5-42b7-9684-3371fa8a7c53'],37,,,,,,,,,,,,,,,Villarreal,222,00:06:37.557,Pass,,2005/2006
,,,,,,,,,,,,,,,0.555503,,,,,,,,,,,,,,,9d09244e-4ce5-4d12-bf7f-e2ebce384cb3,248,,"[76.2, 78.3]",68320,6,,,,-0.4497596,,Right Foot,,,,"[82.0, 75.5]",,Ground Pass,,6.440497,,,,Juan Román Riquelme,25934.0,,,,,,,1,From Throw In,Javier Rodríguez Venta,25937.0,Right Back,16,Villarreal,222,"['51de0f26-73ce-41e9-ae60-e5df670974f2', 'd969155f-b81e-49fe-927c-a7d5131af470']",39,,,,,,,,,,,,,,,Villarreal,222,00:06:39.299,Pass,True,2005/2006
,,,,,,,,,,,,,,,0.834544,,,,,,,,,,,,,,,141a81b8-ce63-4368-ba32-9689b571bb73,251,,"[82.2, 75.5]",68320,6,,,,-2.2009902,,Right Foot,,,,"[76.0, 67.0]",,Ground Pass,,10.520931,,,,Marcos Antonio Senna da Silva,20135.0,,,,,,,1,From Throw In,Juan Román Riquelme,25934.0,Right Wing,16,Villarreal,222,['50d8ece7-4c90-49ec-80a0-891918cf2baa'],39,,,,,,,,,,,,,,,Villarreal,222,00:06:39.961,Pass,,2005/2006
,,,,,,,,,,,,,,,4.561694,,,,,,,,,,,,,,,e901f905-06d7-4593-a95c-5c10f308636e,254,,"[78.9, 61.4]",68320,6,,,,-1.2914019,,Right Foot,,,,"[96.2, 1.1]",,High Pass,,62.73261,,Out,,Juan Pablo Sorín,25938.0,,,True,,,,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,16,Villarreal,222,['d0137e2a-c3ef-4ce4-b9dd-9a8be021b7d1'],41,,,,,,,,,,,,,,,Villarreal,222,00:06:41.899,Pass,,2005/2006
,,,,,,,,,,,,,,,1.649066,,,,,,,,,,,,,,,3cb255b1-e0c1-41f1-af8c-5e4548328952,256,,"[31.8, 80.0]",68320,6,,,,-0.77599406,,,,,,"[47.9, 64.2]",,High Pass,,22.557703,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,1,From Throw In,Oleguer Presas Renom,25873.0,Right Back,17,Barcelona,217,"['6637f46c-b07b-4b4a-8e4d-b6b0fc9f556f', '9b13dc5c-0a4c-41f8-b895-48ed4479a14c']",57,,,,,,,,,,,,,,,Barcelona,217,00:06:57.953,Pass,,2005/2006
,,,,,,,,,,,,,,,1.054128,,,,,,,,,,,,,,,9b13dc5c-0a4c-41f8-b895-48ed4479a14c,258,,"[73.1, 16.8]",68320,6,,,,0.8960554,,Head,,,,"[80.3, 25.8]",,Low Pass,,11.525623,,Incomplete,,Juan Pablo Sorín,25938.0,,,,,,Recovery,1,From Throw In,Rodolfo Martín Arruabarrena,25935.0,Left Back,17,Barcelona,217,"['3cb255b1-e0c1-41f1-af8c-5e4548328952', '518b8d92-ef29-466f-a134-b118018f1987', '6b182a31-1dbc-49d3-9fd6-88a9d15bc9f4']",59,,,,,,,,,,,,,,,Villarreal,222,00:06:59.602,Pass,,2005/2006
,,,,,,,,,,,,,,,0.9527,,,,,,,,,,,,,,,9b807ba0-50a8-4cdd-a2dc-cb821a3351f1,262,,"[39.8, 54.1]",68320,7,,,,1.4773196,,Right Foot,,,,"[41.9, 76.5]",,Ground Pass,,22.498222,,,,Oleguer Presas Renom,25873.0,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,17,Barcelona,217,['efccfab0-191c-40ab-b12d-6db33dbd7015'],1,,,,,,,,,,,,,,,Barcelona,217,00:07:01.392,Pass,,2005/2006
,,,,,,,,,,,,,,,1.3239,,,,,,,,,,,,,,,3eafd547-8f04-46f9-9f44-be817b1ddb10,266,,"[42.8, 76.5]",68320,7,,,,-0.8931756,,Right Foot,,,,"[56.4, 59.6]",,Ground Pass,,21.692625,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Back,17,Barcelona,217,"['3d351851-24b7-44fb-b168-a4b638d8e257', 'f80d0f5e-cf21-418a-97ec-0370c0b4c16f']",2,,,,,,,,,,,,,,,Barcelona,217,00:07:02.443,Pass,True,2005/2006
,,,,,,,,,,,,,,,0.0968,,,,,,,,,,,,,,,bc88da1f-9e1c-47f7-af58-da4b6ff31159,269,,"[55.9, 63.4]",68320,7,,,,1.2847449,,Right Foot,,,,"[56.9, 66.8]",,Low Pass,,3.544009,,Incomplete,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,17,Barcelona,217,['840af05d-a9bb-4f27-a824-9303bf2e41ba'],4,,,,,,,,,,,,,,,Barcelona,217,00:07:04.631,Pass,,2005/2006
,,,,,,,,,,,,,,,0.616591,,,,,,,,,,,,,,,ca2bd79e-cc3e-4bd5-a631-ff8a95f87e96,276,,"[53.9, 53.1]",68320,7,,,,-2.3643243,,Right Foot,,,,"[47.7, 47.0]",,Ground Pass,,8.6977005,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,Recovery,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,17,Barcelona,217,"['6bbf6241-897f-418e-a18d-a74b2271598c', 'e8fb0691-a93a-48fd-9dc3-5e9b973fd73d']",7,,,,,,,,,,,,,,,Barcelona,217,00:07:07.600,Pass,True,2005/2006
,,,,,,,,,,,,,,,2.161928,,,,,,,,,,,,,,,77edbafd-9d83-42bf-a0b0-f24d80e5896a,279,,"[47.7, 47.3]",68320,7,,,,-1.5393931,,Right Foot,,,,"[48.9, 9.1]",,Low Pass,,38.218845,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,17,Barcelona,217,['229bf46b-9c10-4913-8bcf-6383ee37319c'],8,,,,,,,,,,,,,,,Barcelona,217,00:07:08.842,Pass,,2005/2006
,,,,,,,,,,,,,,,1.070277,,,,,,,,,,,,,,,8201b7d4-c349-49a7-9040-49d3009a3e3b,282,,"[61.2, 14.4]",68320,7,,,,-1.0621964,,Left Foot,,,,"[67.5, 3.1]",,Ground Pass,,12.937542,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,17,Barcelona,217,['bf8d2d1d-d9e8-4a01-a601-b48112e60b6f'],12,,,,,,,,,,,,,,,Barcelona,217,00:07:12.724,Pass,,2005/2006
,,,,,,,,,,,,,,,1.195,,,,,,,,,,,,,,,38bcaa86-6eb7-4c48-8965-6bcde8942a2a,286,,"[67.9, 3.9]",68320,7,,,,1.360536,,Right Foot,,,,"[71.4, 20.3]",,Ground Pass,,16.769318,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,17,Barcelona,217,"['013e1a7e-f8a6-46e8-94a9-8add29c7820a', 'ea8de1ca-27a3-449c-9f16-6751e9714ca9']",15,,,,,,,,,,,,,,,Barcelona,217,00:07:15.552,Pass,True,2005/2006
,,,,,,,,,,,,,,,0.7375,,,,,,,,,,,,,,,79266cdb-0bd6-4e5e-a52d-57ceeb3da20b,289,,"[71.6, 20.5]",68320,7,,,,-2.4935358,,Left Foot,,,,"[64.6, 15.2]",,Low Pass,,8.780091,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,['44f47896-77e7-4327-8c29-a33dc4a3d724'],16,,,,,,,,,,,,,,,Barcelona,217,00:07:16.828,Pass,,2005/2006
,,,,,,,,,,,,,,,2.3549,,,,,,,,,,,,,,,9a5239e3-6a18-4665-8d63-7262b9b31986,292,,"[64.6, 15.0]",68320,7,,,,0.86360824,,Right Foot,,,,"[94.0, 49.4]",,High Pass,,45.25174,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,17,Barcelona,217,"['ceb894ef-4bb7-42ea-874a-b1e49c643047', 'de5ff30b-f63e-4278-8dc6-7cb57a358744']",17,,,,,,,,,,,,,,,Barcelona,217,00:07:17.606,Pass,,2005/2006
