50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8946a12e-3b9c-4792-829d-4aab15909dba,3403,,"[91.5, 11.5]",68329,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,178,Barcelona,217,['348be877-fc1e-4536-af89-99682af2cda5'],35,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.880,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16891da4-2590-42b1-bbe5-97055a2db85b,3408,,"[30.6, 64.2]",68329,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Dirnei Florencio,26015.0,Left Center Midfield,178,Barcelona,217,['5c393911-da28-45e2-8249-641eecc8b3ff'],38,,,,,,,,,,,,,,,,Sevilla,213,00:38:38.559,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14b90558-df88-45c9-ad79-55c996225d36,3412,,"[92.9, 24.7]",68329,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,178,Barcelona,217,['b49f6e1f-fdc5-4eb5-b72e-9b11ad99be9d'],39,,,,,,,,,,,,,,,,Barcelona,217,00:38:39.650,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7cb6681-38d6-4dbd-bda4-be3e7a794d83,3415,,"[83.9, 26.8]",68329,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,178,Barcelona,217,['47985b8d-fb27-4330-a0ba-82a584461437'],41,,,,,,,,,,,,,,,,Barcelona,217,00:38:41.120,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e7c73db-ec30-4f64-901c-e9c01337a119,3419,,"[93.2, 41.1]",68329,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Pedro Saviola Fernández,25962.0,Center Forward,178,Barcelona,217,"['54f9a2ed-2341-4e92-a44d-96ffb36f00b7', 'd1ac6e0a-3377-489f-aecf-b935dcbd54bc']",42,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.627,Ball Receipt*,True,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e038d2d-a241-4a8a-9edd-46b682209c22,3422,,"[102.8, 45.8]",68329,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,178,Barcelona,217,['3fccc2c7-5cff-47ac-a2f6-2e66844f3271'],44,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.496,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4238fc98-b990-445c-8ca1-61c2fd056503,3424,,"[42.8, 74.3]",68329,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,179,Sevilla,213,['3e5400da-97fa-4ded-9a40-e894fef97c34'],59,,,,,,,,,,,,,,,,Sevilla,213,00:38:59.074,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7c2c19-00c4-499c-8a68-d2060923cf76,3434,,"[40.6, 40.9]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,180,Barcelona,217,['bff6d6ce-f4b2-4ad1-a889-3d3eac22ef54'],14,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.983,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e162ee9f-2eb4-4972-8f59-1c7c2da28a3a,3437,,"[40.2, 58.6]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,180,Barcelona,217,['d01aba86-d7c8-4b89-a47a-0d100ead2a2f'],18,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.067,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7786570d-5c82-44e9-a412-219eaf2ae5b3,3440,,"[41.2, 52.9]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,180,Barcelona,217,['e391b34f-9f31-42a1-8749-9fc24f64c423'],19,,,,,,,,,,,,,,,,Barcelona,217,00:39:19.197,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28bee183-cbaf-4fa4-aa81-fd7a51cff13c,3443,,"[55.1, 60.5]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,180,Barcelona,217,['26f123e0-0ea3-4370-aac4-9757e1827d16'],21,,,,,,,,,,,,,,,,Barcelona,217,00:39:21.203,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493b71f7-cc4e-4558-a595-465562a97590,3446,,"[47.6, 53.3]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,180,Barcelona,217,['677e2e8a-a864-4609-bf07-943468d18389'],24,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.017,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cd82012-e684-477b-95db-5b5076de0c81,3449,,"[53.6, 31.7]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,180,Barcelona,217,['c059fda5-6641-43b7-9b38-4e3885c3d307'],25,,,,,,,,,,,,,,,,Barcelona,217,00:39:25.336,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba95e7d-af1f-4e73-9bf1-43c91e696935,3452,,"[46.7, 15.9]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,180,Barcelona,217,['4368a1e4-5034-4c2c-99f1-da564016c14f'],28,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.788,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84412b4f-996f-4d11-913b-ac97bf6ca8fe,3455,,"[65.2, 5.2]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,180,Barcelona,217,['e9ffee75-1a6b-436c-b9c2-d8c658d7f26b'],31,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.632,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122b3369-5565-4d06-ae84-d7fa45810dea,3461,,"[56.0, 67.0]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Bjørnshøj Poulsen,20150.0,Right Center Midfield,181,Sevilla,213,['cdaf212a-baf8-4a97-a137-fcbde9748ed0'],46,,,,,,,,,,,,,,,,Sevilla,213,00:39:46.956,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68fcad29-55e5-4750-8c1d-3b69be6be094,3465,,"[64.4, 43.4]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jose Luis Martí Soler,25948.0,Left Center Midfield,181,Sevilla,213,['7ccab75d-ef25-45b5-a3a5-2e798ae2ec95'],51,,,,,,,,,,,,,,,,Sevilla,213,00:39:51.347,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf2d6fa-9b08-4604-8d01-b10f3b42acae,3468,,"[79.8, 54.6]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Navas González,6821.0,Right Midfield,181,Sevilla,213,['ac854721-b6e9-4e91-81f7-85e219cafe39'],55,,,,,,,,,,,,,,,,Sevilla,213,00:39:55.891,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e12b305c-0503-470a-877b-e42eba164c6e,3471,,"[79.1, 71.2]",68329,84,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,181,Sevilla,213,['34ef47c4-bf5c-49d1-8f7f-a8f9ebf1f162'],59,,,,,,,,,,,,,,,,Sevilla,213,00:39:59.468,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62a35853-ffd3-4977-9eee-eb5d26186ceb,3475,,"[30.9, 34.6]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,182,Barcelona,217,['0b7dfa30-9b82-4987-9d3b-11552e9a1e4f'],2,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.614,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57bc4b80-c6b6-4283-80a8-82d5c1044103,3478,,"[16.7, 36.1]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,182,Barcelona,217,['b2330183-2fe0-44e4-8697-e20bbfb0665e'],4,,,,,,,,,,,,,,,,Barcelona,217,00:40:04.527,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979b9ccb-25b4-4887-8162-79440bbc69d2,3483,,"[82.6, 19.1]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,182,Barcelona,217,['43f9ad58-6c2c-4a24-a753-13163117e2a0'],10,,,,,,,,,,,,,,,,Barcelona,217,00:40:10.172,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910f03f-03ce-420d-a62f-f8c288798b1b,3487,,"[14.6, 52.9]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,183,Sevilla,213,['878b7c3a-a8ba-44ab-9967-e885c07f5726'],13,,,,,,,,,,,,,,,,Sevilla,213,00:40:13.141,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02a20d72-52ec-4894-990e-c766fd4c53ed,3490,,"[67.8, 59.0]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kepa Blanco Gonzalez,25942.0,Right Center Forward,183,Sevilla,213,['0ba73b88-166c-45c0-9722-3b77fd5ccc1e'],17,,,,,,,,,,,,,,,,Sevilla,213,00:40:17.458,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5d4d852-4ddf-4186-8198-92c03678b62a,3495,,"[92.8, 18.4]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frédéric Oumar Kanouté,25960.0,Left Center Forward,183,Sevilla,213,['d2351021-9ccc-4031-bef4-4bc0ae6dd9e4'],27,,,,,,,,,,,,,,,,Sevilla,213,00:40:27.882,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9504cb0e-43be-41a7-b11a-5d7861f852dd,3498,,"[88.2, 11.1]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frédéric Oumar Kanouté,25960.0,Left Center Forward,184,Barcelona,217,['a9ee3745-8f3f-45ea-84fc-0ad68db9bb10'],47,,,,,,,,,,,,,,,,Sevilla,213,00:40:47.419,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ccdfc90-2f1a-4b79-bf6e-8d0b4bcf46a6,3500,,"[25.1, 59.0]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,184,Barcelona,217,['012e9d74-e165-4b1f-b264-bae589ddf63d'],48,,,,,,,,,,,,,,,,Barcelona,217,00:40:48.569,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97b3d9f4-c4fc-49ca-889a-789711b7ead2,3503,,"[39.6, 26.8]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,184,Barcelona,217,['0a780b84-7e2b-490e-840c-c184c83cb73e'],52,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.634,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f96257ae-69ab-45fb-8d56-cdca1a191cf9,3506,,"[51.8, 14.7]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,184,Barcelona,217,['0b741298-9017-49de-9c00-44f8142473ef'],54,,,,,,,,,,,,,,,,Barcelona,217,00:40:54.610,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168974e6-6576-4e2d-ad1f-1a69815fa2cb,3509,,"[42.7, 22.2]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,184,Barcelona,217,['3ec6972f-4341-4f38-8ed5-2b8fe2c733a8'],56,,,,,,,,,,,,,,,,Barcelona,217,00:40:56.478,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4266e248-a159-470e-a4f9-7b674e82f059,3512,,"[33.3, 35.0]",68329,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,184,Barcelona,217,['37c48d1e-bad5-4996-9290-f5aff0748a20'],58,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.540,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e3bfbfc-7f4b-4d71-a68a-0e7844fa9b56,3515,,"[44.4, 34.0]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,184,Barcelona,217,['b6319541-ad40-4ec6-98fd-c84c7250b8bd'],0,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.531,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4c2bd86-4dc7-4098-99b4-9001e6cbdeb9,3518,,"[41.5, 17.0]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,184,Barcelona,217,['1e4265bb-ab98-43f9-9c26-25ada4224928'],2,,,,,,,,,,,,,,,,Barcelona,217,00:41:02.186,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6264f055-25e8-44ba-b9a5-70c074a31b93,3522,,"[38.3, 31.3]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,184,Barcelona,217,['7944b8a3-33c2-4360-aea8-e42618a8210c'],4,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.526,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa88651-439f-4a52-a4e6-9879df8f5542,3526,,"[44.6, 42.4]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,184,Barcelona,217,['c5288032-2251-4ee7-9522-5f52d06db6d3'],6,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.207,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a86e945f-0e58-4016-a369-a1923d66cb8a,3530,,"[50.7, 55.6]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,184,Barcelona,217,['f9df6d27-6012-45e1-810e-10ced02caa95'],10,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.641,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27ec50c1-41e6-48ab-97a5-48317ff6391d,3533,,"[97.4, 58.4]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ludovic Giuly,25878.0,Right Wing,184,Barcelona,217,['97c52360-d117-4788-8316-b3fb37941836'],17,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.104,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38049665-8450-4fca-b74c-96d1d525498d,3535,,"[33.7, 27.5]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Escudé,26018.0,Left Center Back,185,Sevilla,213,['2009ff44-ff14-4474-85e6-f396de815e3d'],17,,,,,,,,,,,,,,,,Sevilla,213,00:41:17.857,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09149bac-143d-40e0-81d6-79e4313cf02b,3537,,"[42.3, 34.8]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose Luis Martí Soler,25948.0,Left Center Midfield,185,Sevilla,213,['8ced2e50-0ead-409b-93a7-fb2d24b2cb9e'],19,,,,,,,,,,,,,,,,Sevilla,213,00:41:19.040,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1652551-8254-4675-9672-dd564c0d5b63,3540,,"[54.1, 53.7]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,185,Sevilla,213,['4c72f7a2-319d-42ac-9a92-2b642fd7322f'],22,,,,,,,,,,,,,,,,Sevilla,213,00:41:22.514,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26a698f2-0192-4f9e-9595-11353d120332,3544,,"[75.8, 47.8]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kepa Blanco Gonzalez,25942.0,Right Center Forward,185,Sevilla,213,"['55a179e3-a196-46ee-a95c-67e4e26927cb', 'b7f5dfa4-d667-404a-bfbd-e05765aecec5']",25,,,,,,,,,,,,,,,,Sevilla,213,00:41:25.658,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f1beac3-16ba-4ed2-b0f2-b840e37069e8,3549,,"[67.1, 26.2]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Midfield,185,Sevilla,213,['e7bad8db-5cc1-4098-b9b8-59ceecbffabb'],28,,,,,,,,,,,,,,,,Sevilla,213,00:41:28.516,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e515c2ab-dd59-49b6-92ff-d7d4c7ba5554,3552,,"[103.9, 54.2]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kepa Blanco Gonzalez,25942.0,Right Center Forward,185,Sevilla,213,['cd197357-307c-4471-8894-8ac28824594c'],32,,,,,,,,,,,,,,,,Sevilla,213,00:41:32.800,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6146504-31cd-4aa5-b24e-bca6159de2f2,3554,,"[18.3, 34.2]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,186,Barcelona,217,['08b5fc9d-3d61-4dbb-966d-11c215bfd4b9'],34,,,,,,,,,,,,,,,,Barcelona,217,00:41:34.713,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9752fef-08b4-4843-85ef-cc9e04df55d8,3557,,"[34.9, 34.2]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,186,Barcelona,217,['bd66e9d1-ccf3-41d2-913f-81aa40192d59'],35,,,,,,,,,,,,,,,,Barcelona,217,00:41:35.772,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ed5e22-f339-4e63-9a62-831adc6adbe3,3560,,"[23.0, 40.7]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,186,Barcelona,217,['16ac08b1-a94f-429c-96f8-922d1df06cf4'],36,,,,,,,,,,,,,,,,Barcelona,217,00:41:36.454,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a518926-0433-40a9-8349-abe0617fe2dd,3563,,"[31.4, 63.0]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,186,Barcelona,217,['acb2f71a-7668-47f6-a802-a12a0e2e7499'],40,,,,,,,,,,,,,,,,Barcelona,217,00:41:40.170,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a907de6-51f2-41f8-801f-2c9a4cb13c7e,3566,,"[50.1, 69.3]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,186,Barcelona,217,['fc5a9aeb-9795-4998-be56-2cb2e77d101d'],42,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.805,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7723e997-c3ee-4514-8baa-e292553d9552,3569,,"[19.6, 70.1]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,186,Barcelona,217,['d08f99d2-0203-4af6-a49a-5a55c4b4566b'],45,,,,,,,,,,,,,,,,Barcelona,217,00:41:45.450,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe4856f4-0fba-456f-8168-3aff47abb3c8,3572,,"[36.0, 58.8]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,186,Barcelona,217,['b480d94d-e59f-41de-8d4c-62a70e633379'],48,,,,,,,,,,,,,,,,Barcelona,217,00:41:48.885,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34fdb5ef-2033-4dec-87d2-6c68311a5868,3576,,"[43.8, 62.8]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,186,Barcelona,217,['7c7ad853-3c98-470d-a94c-d6c4e0a6b8c6'],50,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.809,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d7ab3a8-e657-4751-a6f9-0033ff1825c5,3581,,"[55.1, 49.3]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,186,Barcelona,217,['73e2f668-1bed-4d4b-91bf-db36235acf82'],52,,,,,,,,,,,,,,,,Barcelona,217,00:41:52.178,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c965f9d3-40fb-42fb-a2d2-1400d2b346b1,3584,,"[46.3, 52.9]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,186,Barcelona,217,['3f7c3780-105f-4662-9a63-b01e47545f71'],52,,,,,,,,,,,,,,,,Barcelona,217,00:41:52.825,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792b81a6-51e4-4732-89bd-2337a50542f2,3587,,"[77.8, 32.5]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Pedro Saviola Fernández,25962.0,Center Forward,186,Barcelona,217,['adcea194-8890-4289-ad4a-d98cc5b16030'],55,,,,,,,,,,,,,,,,Barcelona,217,00:41:55.259,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04645b2b-8655-4cd6-97fa-bdce08fb977d,3591,,"[68.8, 49.5]",68329,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose Luis Martí Soler,25948.0,Left Center Midfield,186,Barcelona,217,['16f062e7-e705-477c-a258-8fee348ca3c3'],57,,,,,,,,,,,,,,,,Sevilla,213,00:41:57.828,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02692abb-bd85-47e9-9f81-e11e60a94f5e,3595,,"[107.5, 52.5]",68329,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frédéric Oumar Kanouté,25960.0,Left Center Forward,186,Barcelona,217,['1ca77089-98e5-404a-9a4e-52bc052b756e'],4,,,,,,,,,,,,,,,,Sevilla,213,00:42:04.460,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25a27176-4fdc-4c5b-a21f-ed06ae84426a,3597,,"[20.2, 15.9]",68329,87,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,187,Barcelona,217,['6f495967-7118-4ef0-b868-f804f6a8235b'],16,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.506,Ball Receipt*,,2006/2007
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861f5180-69bd-40e9-a70c-e7f5d53c2101,3600,,"[69.6, 6.3]",68329,87,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,187,Barcelona,217,['f04ed344-cf79-4794-9f2b-6e8ac0eed50a'],23,,,,,,,,,,,,,,,,Barcelona,217,00:42:23.942,Ball Receipt*,,2006/2007
