bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.7626,,,,,,,,,,,,,,,47d0104c-abc6-429c-bf0a-23f5361ee65c,2723,,"[35.8, 17.4]",266406,66,,,,0.35877067,,Left Foot,,,,"[45.4, 21.0]",Low Pass,10.252805,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,120,Barcelona,217,"['658b542b-d579-4fe2-8761-c28e7b2c72de', 'c90e9936-2e33-47aa-a87a-2c02c74e3c62']",49,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.236,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.5707,,,,,,,,,,,,,,,73093d5e-a684-4c18-86a9-fec2737949da,2725,,"[49.0, 20.8]",266406,66,,,,-0.17349572,,Left Foot,,,,"[58.7, 19.1]",High Pass,9.847842,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,120,Barcelona,217,"['4c4a462c-b651-4f5d-90a7-e312f2c08ca2', '65e16a6f-e5d2-47a5-a427-201c34779697']",49,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.999,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.4555,,,,,,,,,,,,,,,4c4a462c-b651-4f5d-90a7-e312f2c08ca2,2727,,"[62.3, 61.9]",266406,66,,,,-0.47249693,,Left Foot,,,,"[84.8, 50.4]",High Pass,25.268557,,Incomplete,,,,,,,,Recovery,2,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,120,Barcelona,217,"['5b84ef05-22ed-4926-95ec-645ab81efe87', '73093d5e-a684-4c18-86a9-fec2737949da']",51,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:51.569,Pass,,2014/2015
,,,,,,,,,,,,,,,,3.202724,,,,,,,,,,,,,,,72ca6cc8-d35f-4152-9d6c-cc7fe2fcc985,2730,,"[78.3, 33.3]",266406,66,,,,-0.3973637,,Head,,,,"[97.6, 25.2]",High Pass,20.930838,,Incomplete,,,,,,,,Recovery,2,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Center Midfield,120,Barcelona,217,['d18978c4-605a-4115-a81d-4a80c7c5c10a'],53,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:53.706,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.965656,,,,,,,,,,,,,,,5815fc3d-c8db-4445-9539-0da9936876c2,2733,,"[29.7, 58.8]",266406,66,,,,0.8259663,,Right Foot,,,,"[42.7, 72.9]",Ground Pass,19.178373,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,120,Barcelona,217,['d47aa0e4-287d-4eaa-9132-bdb19cace921'],58,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:58.340,Pass,,2014/2015
,,,,,,,,,,,,,,,,3.684112,,,,,,,,,,,,,,,e382bbbe-823c-4459-b548-36e387f747c8,2736,,"[55.5, 70.1]",266406,67,,,,-0.2649013,,Right Foot,,,,"[111.9, 54.8]",High Pass,58.43843,,,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,120,Barcelona,217,['68b8250d-6351-460b-b951-657e58c0565a'],2,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.540,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.58207,,,,,,,,,,,,,,,4b7a1946-6724-4de3-b62c-cdb8b54e32c1,2741,,"[113.7, 55.4]",266406,67,,,,-1.4104209,,Right Foot,True,,,"[115.9, 41.8]",Ground Pass,13.776793,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,120,Barcelona,217,"['128f89ff-764c-45fa-9018-130512faf1cc', 'e0bcf79d-c4a3-45f6-9a28-87c33c7b5504']",6,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.889,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.93593,,,,,,,,,,,,,,,a810dfaf-fe28-4e30-8502-098a52e49c03,2753,,"[77.0, 37.1]",266406,67,,,True,-2.2807078,,,,,,"[66.0, 24.3]",High Pass,16.877203,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,"['1c06c41a-6b7e-41dd-b511-cec5aee0ed3d', 'c555154e-8a96-4b87-861a-45cb57ecf579']",14,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.912,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.819109,,,,,,,,,,,,,,,c0229182-0d46-4682-a95c-92e5a11c1d67,2757,,"[71.9, 22.4]",266406,67,,True,,-1.0261456,,Right Foot,,,,"[84.5, 1.6]",Low Pass,24.318718,,Injury Clearance,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,120,Barcelona,217,,19,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.113,Pass,,2014/2015
,,,,,,,,,,,,,,,,3.7852,,,,,,,,,,,,,,,1b228f9e-67e0-4dcb-9161-25300f5c1ff3,2758,,"[37.9, 80.0]",266406,67,True,,,-0.24044868,,,,,,"[100.3, 64.7]",High Pass,64.248344,,Injury Clearance,,,,,,,,Throw-in,2,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,121,Villarreal,222,,54,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:22:54.810,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.190209,,,,,,,,,,,,,,,fd152a1d-3956-4f4a-8097-f2cf3737d1a9,2760,,"[30.3, 28.1]",266406,68,,,,1.0889689,,Left Foot,,,,"[36.0, 39.0]",Ground Pass,12.300406,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,122,Barcelona,217,['3ccc8391-7976-4c58-8b06-db5263df3870'],2,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:02.855,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.831847,,,,,,,,,,,,,,,761bb11c-b26c-4351-961f-4c3baf32f5d2,2763,,"[46.7, 45.5]",266406,68,,,,-0.7111547,,Right Foot,,,,"[53.2, 39.9]",Ground Pass,8.579627,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,122,Barcelona,217,['4a64bff6-acf0-46ae-8401-33ed751b84b4'],7,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.943,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.854034,,,,,,,,,,,,,,,527239ea-9f86-4a0d-b5c2-7f4147496e5e,2766,,"[54.1, 40.7]",266406,68,,,,1.0656462,,Right Foot,,,,"[73.4, 75.6]",High Pass,39.881073,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,122,Barcelona,217,['962339ef-9d34-48cd-ba8a-fc7a0b85f7e9'],11,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:11.973,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.674413,,,,,,,,,,,,,,,a528f0b4-4e64-4550-97bc-dc8275182b1a,2769,,"[79.1, 73.9]",266406,68,,,,-0.39585045,,Right Foot,,,,"[99.2, 65.5]",High Pass,21.784628,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,122,Barcelona,217,['7b3b56f2-597a-4672-9cfa-401dee596f18'],15,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.587,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.119169,,,,,,,,,,,,,,,64f16d42-ef57-4cbd-85bd-af39079d52c4,2773,,"[102.4, 72.4]",266406,68,,,,2.7273748,,Right Foot,,,,"[90.8, 77.5]",Ground Pass,12.671622,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,122,Barcelona,217,"['68575c99-b6f9-40ed-94dd-dacbe792b688', 'd004e775-c187-43cd-8ad1-645e25258935']",20,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.616,Pass,True,2014/2015
,,,,,,,,,,,,,,,,0.512519,,,,,,,,,,,,,,,fe3793d2-81eb-494b-a999-5d0eeedae02a,2776,,"[90.8, 77.5]",266406,68,,,,-2.009527,,Right Foot,,,,"[84.7, 64.5]",Ground Pass,14.360014,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,122,Barcelona,217,['eebdfba2-7ff1-49c3-9e62-53d38f2a860d'],22,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.297,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.314519,,,,,,,,,,,,,,,b63d2ca8-7484-46e4-a71d-46c9aa4b0a76,2779,,"[90.6, 65.1]",266406,68,,,,1.0278451,,Right Foot,,,,"[97.6, 76.7]",Ground Pass,13.548431,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,122,Barcelona,217,['933035ab-87ea-4025-bf04-eafb24e3bc64'],24,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.435,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.4745,,,,,,,,,,,,,,,ab2aaf45-4f3c-4c15-8b1a-fcd9d18a68b1,2783,,"[104.9, 77.7]",266406,68,,,,-1.925322,,Right Foot,,,,"[98.2, 59.6]",Ground Pass,19.300259,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,122,Barcelona,217,"['180447e4-1b71-4a55-854f-72f4f37ef4e5', '302935f7-1a84-41da-86c5-54d20e101bfd', '51d9aa4c-0f2e-4378-ad62-d398613e2c45']",27,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:27.286,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.1801,,,,,,,,,,,,,,,302935f7-1a84-41da-86c5-54d20e101bfd,2785,,"[22.8, 21.4]",266406,68,,,,-2.9250424,,Right Foot,,,,"[17.8, 20.3]",Ground Pass,5.1195703,,,,Manuel Trigueros Muñoz,6771.0,,,,,Recovery,2,Regular Play,Tomás Pina Isla,6622.0,Right Center Midfield,123,Villarreal,222,"['7be717cf-c211-4e49-94da-9daec35c66ef', 'ab2aaf45-4f3c-4c15-8b1a-fcd9d18a68b1']",28,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:28.760,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.760613,,,,,,,,,,,,,,,c2055e13-a9c9-4ffc-88a7-1433047fc3b2,2788,,"[17.8, 20.3]",266406,68,,,,-0.71386933,,Right Foot,,,,"[35.0, 5.4]",High Pass,22.756317,,,,Giovani dos Santos Ramírez,5987.0,,,,,,2,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Center Midfield,123,Villarreal,222,['bee8c88a-fe8a-421f-add2-5dffed097243'],30,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:30.147,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.0906,,,,,,,,,,,,,,,5a829ee0-d73a-4630-892b-8754473c6378,2792,,"[35.0, 5.2]",266406,68,,,,1.6794575,,Left Foot,,,,"[32.0, 32.7]",Ground Pass,27.663153,,,,Rubén Gracia Calmache,25921.0,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Center Forward,123,Villarreal,222,"['120ec051-7477-4691-b295-b69d5218ad63', '1e13b852-477f-4859-beeb-8f04d709c3ee']",32,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:32.395,Pass,True,2014/2015
,,,,,,,,,,,,,,,,2.857438,,,,,,,,,,,,,,,7e5ec04d-0357-4f08-bf78-2cee7f0b4844,2799,,"[29.3, 36.3]",266406,68,,,,0.90027475,,Right Foot,,,,"[63.8, 79.8]",Low Pass,55.520267,,Out,,Mario Gaspar Pérez Martínez,6772.0,,True,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Center Attacking Midfield,123,Villarreal,222,['365f0dc0-5bfe-481f-90ca-2368bd932425'],35,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:35.232,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.153265,,,,,,,,,,,,,,,4c347463-b096-4ed7-9e45-9d99900a0adf,2803,,"[54.9, 1.0]",266406,69,True,,,1.7423224,,,,,,"[50.5, 26.4]",Low Pass,25.778286,,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,124,Barcelona,217,['cbad59e6-14df-4fad-930f-4a0101488b61'],21,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.632,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.922023,,,,,,,,,,,,,,,16c9f1db-d57e-4af1-ae0e-358e239d271d,2805,,"[50.5, 26.4]",266406,69,,,,0.68410665,,Right Foot,,,,"[67.3, 40.1]",Ground Pass,21.67787,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,124,Barcelona,217,['80f17a28-2382-4049-8b6a-3cfaa9f4a3f2'],23,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.879,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.2365,,,,,,,,,,,,,,,1bf42758-51e0-4163-b0e6-cb4cdd5a1f7b,2809,,"[77.2, 37.4]",266406,69,,,,-1.5544044,,Left Foot,,,True,"[77.4, 25.2]",Ground Pass,12.201639,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,124,Barcelona,217,"['02353cc1-61a4-44b3-9738-25b8205e1289', 'cb8ac8c9-7e3c-4d0b-a6a3-31f7f6add7b8']",27,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.906,Pass,True,2014/2015
,,,,,,,,,,,,,,,,4.661333,,,,,,,,,,,,,,,8dff6e82-3eeb-4443-80dc-f870e0094fd1,2813,,"[94.0, 23.7]",266406,69,,,,1.172527,,Left Foot,,,,"[116.3, 76.7]",High Pass,57.500347,,,,Sandro Ramírez Castillo,3508.0,,True,,,,2,From Throw In,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,124,Barcelona,217,['081417db-c530-472f-9723-ca13b00c15d7'],30,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.861,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.685871,,,,,,,,,,,,,,,224e4532-97e1-4906-a27b-a7371abca9af,2817,,"[117.1, 76.7]",266406,69,,,,3.1415927,,Left Foot,,,,"[100.9, 76.7]",Ground Pass,16.2,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Sandro Ramírez Castillo,3508.0,Right Wing,124,Barcelona,217,['8a35bbf4-2e35-4790-b0c4-2376732908eb'],35,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:35.802,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.413147,,,,,,,,,,,,,,,ab46aa76-0f4f-4005-a7b7-c037c87d00f4,2821,,"[99.5, 77.7]",266406,69,,,,-2.0691893,,Left Foot,,,,"[91.5, 63.0]",Ground Pass,16.73589,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,124,Barcelona,217,['6308566b-c063-414f-9282-f135f360fca9'],38,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:38.261,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.263902,,,,,,,,,,,,,,,a9da5319-1b20-4028-b8ee-5b0241f11fc2,2824,,"[90.4, 62.6]",266406,69,,,,2.2377045,,Right Foot,,,,"[83.0, 72.0]",Ground Pass,11.963277,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,124,Barcelona,217,['f40f448c-fed5-4d68-9a67-92c5628300d9'],44,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:44.150,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.449417,,,,,,,,,,,,,,,f18d1c76-e60d-44da-bd78-9930c156c821,2827,,"[83.0, 72.0]",266406,69,,,,-0.56884784,,Left Foot,,,,"[95.2, 64.2]",Ground Pass,14.480331,,,,Sandro Ramírez Castillo,3508.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,124,Barcelona,217,['e4920482-6920-4ebe-9b39-209837217ac1'],47,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:47.564,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.412343,,,,,,,,,,,,,,,5804c249-99cb-49e4-b266-e0bac5bf80ba,2831,,"[94.0, 65.6]",266406,69,,,,1.3769978,,Left Foot,,,,"[96.1, 76.3]",Ground Pass,10.904128,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Throw In,Sandro Ramírez Castillo,3508.0,Right Wing,124,Barcelona,217,['7e024c5e-7685-4eff-bb85-e6e929977840'],48,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:48.469,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.130086,,,,,,,,,,,,,,,3ce40d51-c814-40b4-b01c-d40a9fea61f0,2834,,"[97.9, 76.7]",266406,69,,,,-2.7689478,,Right Foot,,,,"[86.9, 72.4]",Ground Pass,11.810589,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,124,Barcelona,217,['2a6bd01c-ee98-4617-9e72-afe70282fd9a'],51,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.462,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.973337,,,,,,,,,,,,,,,3fa9849e-146f-4b28-9d17-6551627d9b56,2837,,"[86.9, 72.4]",266406,69,,,,-1.6178205,,Right Foot,,,,"[86.1, 55.4]",Ground Pass,17.018812,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,124,Barcelona,217,['805a57b7-6cca-4cbf-957d-6f9453193c9d'],54,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.187,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.646766,,,,,,,,,,,,,,,0ce08ecf-6853-446c-aad8-c12f4f6eebe5,2840,,"[84.0, 53.6]",266406,69,,,,-0.453066,,Left Foot,,,,"[91.6, 49.9]",Ground Pass,8.45281,,,,Neymar da Silva Santos Junior,4320.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,124,Barcelona,217,['14782ea9-bf38-43bf-bf8e-c235942951fd'],56,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.262,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.107605,,,,,,,,,,,,,,,562fcf0c-f0ba-49c6-895b-5216e5526b18,2843,,"[92.0, 49.9]",266406,69,,,,1.5707964,,Right Foot,,,,"[92.0, 57.3]",Ground Pass,7.4,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,124,Barcelona,217,['326769c1-731f-40d8-a778-e2bed5b7369e'],56,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.989,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.340477,,,,,,,,,,,,,,,dfad0241-cedc-46c2-b235-858bddc1af21,2847,,"[96.3, 55.9]",266406,69,,,,0.19739556,957ad260-7abf-42dc-8d82-04be2c5abaf6,Left Foot,,,,"[105.3, 57.7]",Ground Pass,9.178235,,,,Sandro Ramírez Castillo,3508.0,True,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,124,Barcelona,217,"['0af987d6-9a08-4c3c-9ac2-c7f3fa155e44', 'f1ff6353-26b8-458b-ad21-d74001393bbd']",58,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:58.361,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.425681,,,,,,,,,,,,,,,a0e5c070-aeb0-4930-b5bf-fee0f39e1d8c,2853,,"[109.9, 61.8]",266406,70,,,,-1.507053,9875b4cd-844c-42cc-a81c-969a467d0196,Right Foot,True,,,"[111.4, 38.3]",Low Pass,23.547823,,,,Neymar da Silva Santos Junior,4320.0,True,,,,Recovery,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,124,Barcelona,217,['8beb24ef-2f37-4275-b1b3-5d332c94542f'],3,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.560,Pass,,2014/2015
,,,,,,,,,,,,,,,,3.8398,,,,,,,,,,,,,,,77dae3db-160e-480b-a6df-1de1c778057d,2857,,"[6.0, 36.0]",266406,70,,,,0.18714073,,Right Foot,,,,"[86.8, 51.3]",High Pass,82.23582,,Incomplete,,Tomás Pina Isla,6622.0,,,,,Goal Kick,2,From Goal Kick,Sergio Asenjo Andrés,6755.0,Goalkeeper,125,Villarreal,222,"['344620d2-7c81-49ff-92fe-fcadc1e1091a', 'c400e971-d804-476c-bb7f-714c9573fe6c']",39,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:39.001,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.2197,,,,,,,,,,,,,,,c400e971-d804-476c-bb7f-714c9573fe6c,2859,,"[34.2, 29.7]",266406,70,,,True,1.0676955,,,,,,"[42.4, 44.6]",High Pass,17.00735,,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Villarreal,222,"['77dae3db-160e-480b-a6df-1de1c778057d', 'cec38e71-9508-41ba-840f-fd51ea7be6eb', 'd98880d9-1cca-4f4b-ab81-c0e3a1ae0b71']",42,,,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.841,Pass,True,2014/2015
,,,,,,,,,,,,,,,,0.3816,,,,,,,,,,,,,,,cec38e71-9508-41ba-840f-fd51ea7be6eb,2861,,"[78.6, 36.4]",266406,70,,,,1.6926388,,Head,,,,"[78.0, 41.3]",Low Pass,4.936598,,Incomplete,,Javier Espinosa González,21445.0,,,,,Recovery,2,From Goal Kick,Manuel Trigueros Muñoz,6771.0,Left Center Midfield,125,Villarreal,222,"['3068cc53-9e71-410d-8a3c-b57751a418fd', '7b8b04d8-4fd4-488f-b325-78eaaa71adb2', 'c400e971-d804-476c-bb7f-714c9573fe6c']",45,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:45.061,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.6402,,,,,,,,,,,,,,,4b9443c5-22e8-4a0d-b197-be526446d268,2864,,"[67.2, 44.3]",266406,70,,,,0.350605,,Left Foot,,,,"[84.7, 50.7]",Ground Pass,18.633572,,,,Tomás Pina Isla,6622.0,,,,,Recovery,2,From Goal Kick,Bruno Soriano Llido,22819.0,Center Defensive Midfield,125,Villarreal,222,['e72a8d06-f173-41b7-8824-665e7ecbd466'],46,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:46.814,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.981194,,,,,,,,,,,,,,,312b1cd2-94dc-4eaf-b272-3ab631c67795,2867,,"[84.7, 50.7]",266406,70,,,,0.69089377,,Right Foot,,,,"[107.8, 69.8]",Ground Pass,29.973656,,,,Luciano Vietto,6744.0,,,,,,2,From Goal Kick,Tomás Pina Isla,6622.0,Right Center Midfield,125,Villarreal,222,['66708c53-85dc-4a5b-8831-dee5989b9993'],48,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:48.469,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.219116,,,,,,,,,,,,,,,3362d94f-1b97-49f9-a393-ee46636c16b8,2870,,"[112.5, 71.7]",266406,70,,,,-1.5202066,,Right Foot,True,,,"[113.7, 48.0]",Ground Pass,23.73036,,Incomplete,,,,,,,,,2,From Goal Kick,Luciano Vietto,6744.0,Left Center Forward,125,Villarreal,222,['ec7858a0-c03f-4943-b658-63f6416fd224'],52,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:52.221,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.7152,,,,,,,,,,,,,,,a2813f94-20a9-4377-b48b-e7cca59125d6,2873,,"[107.6, 43.9]",266406,70,,,,2.3104746,9f4bce25-3e0b-454f-87c9-688baba273ec,Left Foot,,,,"[100.3, 51.9]",Ground Pass,10.83005,,,,Tomás Pina Isla,6622.0,True,,,,Recovery,2,From Goal Kick,Giovani dos Santos Ramírez,5987.0,Right Center Forward,125,Villarreal,222,['5dc176b3-9272-4ede-ac40-5cd53d100db9'],55,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:55.098,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.694,,,,,,,,,,,,,,,9d503b15-cceb-4958-b46d-4e297f681af5,2878,,"[87.8, 42.5]",266406,70,,,,0.6181442,,Left Foot,,,,"[101.3, 52.1]",Ground Pass,16.565325,,,,Giovani dos Santos Ramírez,5987.0,,,,,Recovery,2,From Goal Kick,Bruno Soriano Llido,22819.0,Center Defensive Midfield,125,Villarreal,222,['a7ac9e8e-039a-4276-9a77-42dda3728c04'],58,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:58.352,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.539,,,,,,,,,,,,,,,9da755ae-1289-4dc7-a427-c7e4f0ddf822,2881,,"[101.3, 52.1]",266406,71,,,,0.99680334,,Left Foot,,,,"[109.9, 65.4]",Ground Pass,15.838244,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,2,From Goal Kick,Giovani dos Santos Ramírez,5987.0,Right Center Forward,125,Villarreal,222,['b525e964-1a43-483d-9217-7c771bce5e6c'],0,,,,,,,,,,,,,,,,,,,,,,Villarreal,222,00:26:00.046,Pass,,2014/2015
