bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e169ed60-5cc6-4ad7-8423-22209aa92324,1077,,,"[59.2, 44.3]",267327,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['bc773431-241d-4539-9cae-860f4976883e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:53.207,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bba9d39-29f2-448e-94ea-91c8256e0405,1080,,,"[76.1, 27.5]",267327,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,53,Barcelona,217,['5c699ac8-6fac-4151-ad26-f639e41702f9'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:54.782,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f079b507-956b-4c42-bbb7-b96bafea48d1,1083,,,"[98.2, 17.1]",267327,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,53,Barcelona,217,['8d85f71b-6892-4833-a318-7a278bd2b9b0'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:58.065,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4398f4bd-8244-4d5f-a4bf-a4147f7dc436,1086,,,"[104.7, 39.0]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,['f4cf1908-1d70-4dbc-b7d0-ae7ac7eed31e'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.997,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b6be60e-e446-4ca4-925f-0e70b2c7b60e,1090,,,"[83.1, 29.3]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['4bb27046-6a76-42e3-b279-8847e42291ed'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:06.952,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce056cd-e5d4-4c32-8e8b-24f676b771ba,1094,,,"[76.1, 44.9]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['9fbc2cf1-93c7-4f4b-98b6-41aa294188aa'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.064,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec4b932-cd3f-40ba-acb2-c879c1d450a6,1098,,,"[65.6, 76.1]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,53,Barcelona,217,['8e49713d-787a-44c7-bb7a-166bb382b617'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:14.361,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461dd089-8fa1-4073-a4a3-687fa349a2da,1100,,,"[47.9, 65.4]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,53,Barcelona,217,['19899142-8344-45aa-bc69-eb0c7cdb4895'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:15.823,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69cf07b9-c601-46e1-89be-4e97225d9056,1103,,,"[58.1, 54.3]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['5adb4bff-44d1-46cf-b3f6-cec5835055be'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:17.375,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ee853f5-dd71-4b02-be82-41229ea70203,1106,,,"[42.5, 43.8]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,53,Barcelona,217,['4ec8f58d-3dac-49e0-80c1-879f490c76ed'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:19.572,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90bc54af-f274-4b4b-8939-efebe616dd81,1108,,,"[49.1, 39.0]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['78ff117e-62fb-4d00-9d96-d36061d894bf'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.452,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee5ebcb-0ed6-4151-9365-6c66edcc4e8f,1111,,,"[63.3, 47.8]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,53,Barcelona,217,['3ce245e6-269a-43ab-ac06-cf4b5154fa39'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:25.259,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49cd21c3-47bc-4896-aae2-459e6a3996e3,1113,,,"[56.1, 37.0]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['95903b27-375e-4b05-95ff-b9119d9afad5'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:26.160,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443d50f9-3118-4b77-b68f-a52ff93c58f2,1116,,,"[62.7, 21.3]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,53,Barcelona,217,['5df18600-1af5-47e4-ad8d-1b487abbd69f'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.142,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111c8488-16e4-4087-bbac-4431eb6ce4d3,1119,,,"[77.8, 1.4]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,53,Barcelona,217,['bdbdc3d7-6bd2-43ff-803b-d155b01d95d3'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:31.786,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a09d7b92-902a-43ea-855d-0b14d5346865,1123,,,"[81.7, 33.9]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,['a515fb5e-e6fa-4a2e-b59e-c658d4abe04d'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.847,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41f98351-e87d-43b7-9825-4e71aa980083,1125,,,"[96.5, 26.5]",267327,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,53,Barcelona,217,['5720ca35-b95e-4f0d-b468-34cfc4455a80'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.498,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a623f4cc-d41a-4f95-b02c-21858ea178e5,1130,,,"[73.7, 73.6]",267327,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Cejudo Carmona,26723.0,Right Midfield,54,Real Betis,218,"['b4088152-e7ca-43f5-bad4-4ef7f5a0eb7b', 'f9b7bb5d-fe07-4f2c-90ac-f4c0e04380a1']",9,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:09.502,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5648ccd4-eb71-4406-9d27-f3a52e558ab9,1134,,,"[82.1, 77.5]",267327,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricky van Wolfswinkel,27348.0,Right Center Forward,54,Real Betis,218,['e86ffb05-a553-4ea2-9cc8-085a2dc36a93'],12,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:12.342,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317e8c75-febf-4bcb-bac2-382c3cc54621,1137,,,"[102.1, 74.2]",267327,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricky van Wolfswinkel,27348.0,Right Center Forward,55,Real Betis,218,['de8b0784-b0be-4f04-a303-9eb00276b4bd'],26,,,,,,,,,,,,,,,,,,Real Betis,218,00:32:26.760,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddc1346c-5f74-4ce2-a40c-37441b1a205b,1139,,,"[24.0, 3.3]",267327,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jérémy Mathieu,10609.0,Left Back,56,Barcelona,217,['1001bf7d-adc8-4bbf-ad35-97c211f3fc2d'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:27.652,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49242d07-714d-4df1-bed0-86c22255ebf8,1144,,,"[52.7, 4.0]",267327,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Neymar da Silva Santos Junior,4320.0,Left Wing,56,Barcelona,217,"['7cc72bce-762d-4a34-b0f7-e0d229cf6edb', '8dcc0ebe-970b-4540-819e-c7671d121386']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:30.950,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52cb0b48-8587-4378-b2fc-7f6327e94279,1149,,,"[78.6, 19.8]",267327,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,57,Barcelona,217,['8922d195-4cd5-4648-847b-d092a26dfb07'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:47.547,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef8fbca3-d5e8-48b8-9420-3b899523d090,1153,,,"[85.7, 30.6]",267327,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,57,Barcelona,217,['f6cf07ad-d769-47a8-a475-6107aaa22fc3'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.258,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bfbe307-0dce-461a-be0b-095ea21f3507,1156,,,"[99.7, 23.9]",267327,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,57,Barcelona,217,['7487ca09-4008-4987-8c9e-7c4197d6069b'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.323,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84660042-1eae-44ff-a80f-63c3fc06450d,1160,,,"[111.8, 36.9]",267327,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,57,Barcelona,217,['93f14081-5e67-4706-840b-3927d8543b52'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.009,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130f5b40-a25b-4c49-a571-544d24b7b061,1165,,,"[60.8, 42.3]",267327,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rubén Castro Martín,6832.0,Left Center Forward,59,Real Betis,218,['c789860d-bfae-48b0-b96a-84ebed495dcc'],59,,,,,,,,,,,,,,,,,,Real Betis,218,00:33:59.720,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ae76c4a-f3de-4f4c-8158-592f9be8ad37,1167,,,"[47.4, 37.2]",267327,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,59,Real Betis,218,['970c86fa-18fe-4176-a72d-00d648ac9d34'],2,,,,,,,,,,,,,,,,,,Real Betis,218,00:34:02.728,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a64c00a5-4e15-4286-b915-d77978744f13,1169,,,"[41.7, 28.1]",267327,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Manuel Vargas Risco,27347.0,Left Back,59,Real Betis,218,['2a17407a-41e1-4568-a87f-a7d8d61d0a3f'],3,,,,,,,,,,,,,,,,,,Real Betis,218,00:34:03.329,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83662ec8-0807-4a3a-b6c8-7c2b269e67f9,1173,,,"[44.7, 35.4]",267327,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,59,Real Betis,218,"['2c029e97-2090-4b21-aac5-9a4d8e21e63f', '9370eae9-5b26-46b9-9761-0b67450da9a5']",4,,,,,,,,,,,,,,,,,,Real Betis,218,00:34:04.494,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d617c86-61cf-4ef1-83d0-4856fc4acba8,1175,,,"[26.5, 27.2]",267327,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Heiko Westermann,27349.0,Left Center Back,59,Real Betis,218,['ecee2c6c-d484-471e-b6ec-4e9afb5b2fa0'],5,,,,,,,,,,,,,,,,,,Real Betis,218,00:34:05.964,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb23e0dd-bc47-4a64-9cb1-c52d62f8a2b4,1182,,,"[103.7, 75.1]",267327,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,60,Barcelona,217,['ba8c5ae2-26cf-4be8-8602-d2505b00f827'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:23.822,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62bfa818-d7c3-4bb4-9528-3895242ea2e0,1184,,,"[90.3, 69.3]",267327,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,60,Barcelona,217,['35a14175-3efc-4f4a-bdf5-3ed65b0fb23d'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.184,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07ddc9e-59fc-4945-a17d-c0c0aec2cd22,1186,,,"[103.9, 55.8]",267327,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,60,Barcelona,217,['51fe01e0-9b24-4d25-9e46-dded27399cd5'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.435,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac990315-c53c-4de7-a3e7-f9307373d7aa,1197,,,"[44.9, 3.9]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,61,Real Betis,218,['ce81fb8f-5d50-42e8-b8a0-3d8d916f82a0'],10,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:10.327,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260cefe1-42a9-4ea1-813a-3f199a252b27,1199,,,"[49.7, 6.4]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricky van Wolfswinkel,27348.0,Right Center Forward,61,Real Betis,218,['3dc91c06-3729-46ee-8487-654c3eed2f53'],11,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:11.449,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b99c547-81e1-422a-a88e-22faf3974430,1201,,,"[68.4, 68.7]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Real Betis,218,['60aa1ea3-b5e0-423a-87d3-169d07390101'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:12.394,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afb61d28-6ce5-4a44-a376-f4ce18b88cc6,1203,,,"[97.9, 68.3]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,61,Real Betis,218,['27b2bada-d7f0-4cba-9fdb-c0ba865104a7'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:15.305,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d70ce7f-0693-40de-8924-028dfc0f17ec,1208,,,"[11.7, 13.9]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Didier Digard,27345.0,Left Center Back,61,Real Betis,218,['85cf747c-6fd7-4fb9-b594-bd0b9c189a4c'],19,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:19.635,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66159256-e883-4a7f-809d-6bd53625dcbd,1215,,,"[50.9, 9.0]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,62,Real Betis,218,['0b8b5fad-d5b9-47c8-8bc4-aaf219a248b2'],41,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:41.408,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850363f-a50a-4680-9b90-c58f09bc2cfd,1217,,,"[58.0, 11.4]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricky van Wolfswinkel,27348.0,Right Center Forward,62,Real Betis,218,['80bbc36c-5d9f-4600-9075-8f5d52e9bdde'],43,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:43.208,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93f0cd9a-72fc-4945-a435-bb463df1a202,1220,,,"[56.5, 20.4]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Castro Martín,6832.0,Left Center Forward,62,Real Betis,218,['4a910a19-2c42-4798-8f54-ea3e73c5680e'],44,,,,,,,,,,,,,,,,,,Real Betis,218,00:36:44.202,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47ad25f6-b3f3-4cc5-80e1-b022802df33a,1223,,,"[78.0, 62.3]",267327,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,62,Real Betis,218,['faa36e54-ad69-4c3a-abd8-8657485a6a4c'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.537,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10f83820-49f9-477a-a44c-b83e46f3e306,1228,,,"[89.9, 62.9]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,63,Barcelona,217,['c5f76cdf-38e2-4f3c-bd27-9205eae01784'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:00.141,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7d158e0-66b6-4928-94c9-30417edb91d0,1231,,,"[21.5, 29.6]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,64,Real Betis,218,['6cefa979-0bc2-4868-9157-09762c40ce78'],3,,,,,,,,,,,,,,,,,,Real Betis,218,00:37:03.324,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcb9c82b-867a-4320-848f-69ee1969b2d7,1234,,,"[28.4, 28.1]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Right Center Midfield,64,Real Betis,218,"['3719825b-81ae-4e08-bea1-aa3e0f2e9de6', '58fd4c6b-8e93-4c7b-b707-c0e902eae2ee']",4,,,,,,,,,,,,,,,,,,Real Betis,218,00:37:04.140,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56ef5cea-dae3-42da-b787-1c451a9daf28,1237,,,"[24.2, 32.0]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Vargas Risco,27347.0,Left Back,64,Real Betis,218,['b52352d3-e1b4-47ed-bcfd-04989906e779'],5,,,,,,,,,,,,,,,,,,Real Betis,218,00:37:05.797,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e959248-8191-4c3a-8f0f-6edcb669c81d,1240,,,"[19.6, 30.9]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,64,Real Betis,218,['279d4dab-b5bf-4b37-880b-1047d6cc7d48'],6,,,,,,,,,,,,,,,,,,Real Betis,218,00:37:06.602,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d88c5ba3-d3eb-4b14-8373-7044720bcaa9,1249,,,"[74.0, 7.7]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,66,Barcelona,217,['1934bfd8-efae-42ac-9c34-38e0b0d31aa0'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.837,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96c92361-b6aa-4caf-872c-2233e8125a72,1251,,,"[76.6, 5.3]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,66,Barcelona,217,['c18fdb38-2a90-419e-8b71-6d08bd17d84b'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:33.301,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e89fd123-0331-4abb-a1a5-9f9752e74269,1254,,,"[55.5, 26.2]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,66,Barcelona,217,['c751f0ac-e296-4d9e-b915-9eb3e087a52f'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:36.910,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25c88830-2b97-4082-834c-da1c47496840,1257,,,"[53.9, 54.8]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,66,Barcelona,217,['16aab077-1b5f-41e8-8bfb-a3a71cc87013'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.716,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4874d1a3-822f-47cf-9efc-f2cb08e01bd3,1260,,,"[69.2, 73.1]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,66,Barcelona,217,['b168c006-9d19-465b-bdaa-27484b5c43d1'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.982,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62708adf-298d-402d-a1fb-e1456e90da55,1263,,,"[99.9, 64.2]",267327,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,66,Barcelona,217,['623d9456-1e3d-4e76-9b9c-853d7939da9c'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:48.266,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560887af-3884-4bf2-ae4a-4d98eeb50904,1272,,,"[64.5, 9.4]",267327,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfred John Momar N''Diaye,5671.0,Left Center Midfield,67,Real Betis,218,['7110e19f-03ef-4d42-9915-f4d39e348a61'],22,,,,,,,,,,,,,,,,,,Real Betis,218,00:38:22.443,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c4adf0-f790-4540-884c-9027659e5115,1275,,,"[2.6, 33.4]",267327,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,67,Real Betis,218,['ec6d1411-10db-41a4-9396-4ad004f1b84f'],26,,,,,,,,,,,,,,,,,,Real Betis,218,00:38:26.920,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434fa80-f0d0-41a5-952b-f3889306d929,1279,,,"[36.0, 3.6]",267327,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,68,Barcelona,217,['66519ad6-0c70-4ee0-b9df-8fc5df083caa'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.427,Ball Receipt*,,2015/2016
