50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca0ae571-d450-4ae6-9603-03178f7d20dc,1692,,,"[91.6, 9.2]",69275,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,101,Barcelona,217,"['5c7f6ba5-d81f-44f0-b310-5d8c6c90b272', 'f7badaf7-6f72-4bab-8394-50f08be1e837']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:44.858,Ball Receipt*,True,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d7447f9-e708-4ef4-ade6-5fbfed901fc8,1698,,,"[94.8, 33.1]",69275,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Villa Sánchez,12737.0,Left Wing,101,Barcelona,217,['b5883753-f821-40a6-88ff-01986398f446'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:48.394,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d1c66a-f347-4916-bb21-058260dfd267,1704,,,"[106.4, 57.3]",69275,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,101,Barcelona,217,"['1f3271c3-6370-411a-9369-78469caf17a8', 'ce8fe172-710d-493c-b99e-dc3316eaae56']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:51.983,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510073d3-3699-4f4d-9e63-2a0a05cb2d9e,1712,,,"[19.8, 30.2]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Ruíz Torre,6752.0,Left Center Back,102,Espanyol,214,['d17749af-e315-4df6-b735-8655a7a4fc58'],12,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:12.307,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a464c10-c40b-485b-875e-6c7e65d0db4f,1715,,,"[7.1, 41.4]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,102,Espanyol,214,['84ef495d-1a8b-4901-8baf-3b433911fea1'],14,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:14.640,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c48acb12-1be0-4cfb-b433-1235e2f4965e,1718,,,"[69.4, 29.2]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Daniel Osvaldo,26609.0,Center Forward,102,Espanyol,214,['6e944024-a911-4f1c-bd34-4e940fef9c85'],18,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:18.358,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b37b7e7-695b-4c83-ba53-9276e911c592,1723,,,"[97.5, 32.5]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,103,Barcelona,217,"['087633f6-2237-4487-b0d5-b20be7d86f36', 'fc100367-47f9-4d2b-8afa-901570ff9667']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:38.472,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df6578c-8148-4bd8-82e5-7969eb108ed4,1735,,,"[36.6, 18.4]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Right Center Midfield,104,Espanyol,214,"['3f230bbd-c803-4833-bef8-02121810cbb2', '491622fd-f528-4c83-9a70-b8be3c63f43a']",46,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:46.662,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f0b26c2-5830-4091-b62a-aa5c6f4bd42a,1740,,,"[27.9, 28.1]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Center Defensive Midfield,104,Espanyol,214,['598e3313-4ae9-49c3-b5a9-5b1450a3f5de'],49,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:49.358,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe050d2f-181e-46ed-af08-5d40dbd96cb0,1743,,,"[81.1, 11.1]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Daniel Osvaldo,26609.0,Center Forward,104,Espanyol,214,['7002bdb0-0e69-434c-9e8e-a2502931c70b'],55,,,,,,,,,,,,,,,,,,Espanyol,214,00:45:55.440,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0b29454-92f2-429b-8562-73824ec0faf2,1745,,,"[9.5, 52.8]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,105,Barcelona,217,['a8b14508-835e-4c1a-b058-6d62f253ff7a'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:57.510,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc1b5b7-2731-459e-8d3d-4f8d99b55e79,1748,,,"[33.5, 52.4]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,105,Barcelona,217,['eb8bd124-ff35-4eba-9784-bc2bf93a6fa4'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:59.038,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c828689-8c44-420b-bb5a-6b837b992600,1751,,,"[19.9, 74.3]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,105,Barcelona,217,['4de5d640-e375-4e25-a791-a001f912be40'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:00.680,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6db77671-8b82-4db6-9b7c-1eca013f1368,1759,,,"[59.7, 42.2]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,106,Barcelona,217,['8aa686f5-31d8-424e-b1c8-51ecafa47f35'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.737,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f350aa3-71ac-4e53-9a12-31d17254ee47,1762,,,"[35.3, 26.9]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,106,Barcelona,217,['12fc7a64-dd2c-4c60-9a49-425132959693'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.321,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528e199e-d88e-4d0a-9250-abeb57f7b3ea,1765,,,"[91.6, 50.3]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,106,Barcelona,217,['708f4e9b-8c1c-46e4-8ac0-164645f5197d'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.703,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b844042-eaf7-4b15-b028-4b9ed6307511,1767,,,"[42.6, 54.6]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Raúl Baena Urdiales,26607.0,Center Defensive Midfield,106,Barcelona,217,['2b225e64-44f1-49c7-84f5-dae42fca04dc'],10,,,,,,,,,,,,,,,,,,Espanyol,214,00:00:10.695,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,075d5db4-98a5-4fef-9041-3ddc8f6bfcad,1772,,,"[66.9, 7.4]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,106,Barcelona,217,['44b7801e-0a31-4bfb-8f44-a130f8292fa7'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.245,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef52ffc1-a607-4a31-9a38-fc43504498ad,1775,,,"[70.7, 16.5]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,106,Barcelona,217,['a516528f-f900-4057-a018-6f035059cbaf'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.107,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faa81d1c-de26-443a-9cdd-f36401ccf86e,1779,,,"[64.4, 6.6]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,106,Barcelona,217,['667c0ddc-4d54-4f42-903a-b766f37b9d92'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.830,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360eee01-cc3b-4aba-bd2e-8b86116918f3,1783,,,"[73.0, 4.5]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,106,Barcelona,217,"['6b050296-325c-4486-aa40-6b5c8901ba37', 'c99ec5df-dc44-4a38-a944-b69c179cb8ad']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.407,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44921914-f897-4b30-bea0-bd765f12e135,1788,,,"[68.9, 26.7]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,107,Barcelona,217,['8b3c56d3-658e-48af-b472-e70ffd02322d'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.416,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f715609-9171-4874-ae95-a0b438b022d4,1791,,,"[86.6, 68.0]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,107,Barcelona,217,['b908375a-dbbb-4ec9-bad8-aab3430d4bf1'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.702,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57f1d10f-ed55-4f40-8148-b8525a31032b,1797,,,"[84.9, 69.3]",69275,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,108,Barcelona,217,['28d397ef-b4c1-4117-a255-67bb11e5a851'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.664,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043058bc-1d24-4c23-82e6-a02670fcc9a1,1802,,,"[72.9, 61.9]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['e36a6d96-cc82-4678-82e3-aec76086c6a0'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.621,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17dd85de-5b6a-4e6a-9461-da525d164ec8,1805,,,"[71.5, 70.0]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,109,Barcelona,217,['e98eed34-7369-400b-a3e5-a933df270253'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.458,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a32e645-99ae-4c92-8383-72ada91fa73d,1807,,,"[56.9, 11.8]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Daniel Osvaldo,26609.0,Center Forward,109,Barcelona,217,['1e17447f-bf93-442f-be7b-bfc619773073'],8,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:08.336,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0430a17e-28d3-4b82-835f-1b419c333e49,1813,,,"[55.3, 57.4]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,109,Barcelona,217,['72ec49fd-1b45-4241-8501-32821c47efc9'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.677,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c61cf35-c93b-4f20-be1f-20cfa7eb98de,1816,,,"[62.6, 60.9]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['e0c17985-b839-4191-91c7-765b17d5b91b'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.471,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7728e3f6-a260-4e20-9027-4ff30eaff429,1822,,,"[78.0, 50.3]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,109,Barcelona,217,"['ad6d70f6-6ae3-4397-8b3e-3b77a7de17a9', 'c2b25581-538f-4568-bfea-17ca06009092']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.972,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0233176-568a-4c05-82e0-c676761988c4,1828,,,"[50.8, 57.1]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,109,Barcelona,217,['6e4f1e7c-4a17-486f-8259-074d751acff0'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.541,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e1fd28e-edd4-463a-810a-b5cd91f22b7d,1831,,,"[45.0, 25.9]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,109,Barcelona,217,['cfe90f62-3657-4bde-9a64-cd9090e18ba2'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.312,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73118da5-52ad-488a-8546-794d75ff50e5,1834,,,"[66.3, 34.3]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,109,Barcelona,217,['9bc1acc8-d193-400b-82be-ab6ea384b652'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.669,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0db8a12-90a0-4264-91b8-18896cd48832,1838,,,"[61.2, 18.7]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,109,Barcelona,217,['88976305-3017-4666-a2ce-12a5d9650d5d'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.446,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86fcc89e-c83f-4836-9f40-de7b0210b48d,1841,,,"[57.5, 32.4]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,109,Barcelona,217,['60c1239a-f209-428f-8816-f7e41946f933'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.440,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f12fc13-671a-4ba3-9cf8-833cde7f5393,1843,,,"[44.4, 23.9]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,109,Barcelona,217,['e2e1ec7e-ad3b-403c-808d-b00f5b8b33df'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.921,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97e6bcc4-650b-4bc6-a92b-1a209f954ee9,1846,,,"[65.2, 24.5]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,109,Barcelona,217,['fa4d0836-f203-42a0-834b-8d6fed961f60'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.866,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59d1d129-8346-4afd-9c28-a8d710037e79,1849,,,"[53.5, 14.2]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,109,Barcelona,217,['bd26a835-4999-4605-8cbb-967de1af2a5e'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.673,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879363b6-06a2-4acf-abe7-feb39945802a,1852,,,"[87.5, 49.7]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,109,Barcelona,217,['baea8745-5c9b-493c-a342-2161ec8fa49b'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.014,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ec92886-5be9-426c-b620-d1bdd94de3ef,1854,,,"[61.4, 58.0]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Márquez Moreno,24783.0,Right Center Midfield,110,Espanyol,214,['a067c074-ddc4-421f-aa9e-158dc2a84626'],55,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:55.756,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7cfa3b5-cc53-436b-abe6-37afa753727d,1857,,,"[47.4, 64.2]",69275,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Daniel Forlín,24744.0,Right Center Back,110,Espanyol,214,"['60e5269a-88fe-42d2-b366-178a13730c42', 'db695106-2b3a-4ff2-892f-735c51b0b367']",58,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:58.862,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d93a03ec-e214-452c-9291-0da77ff492bc,1862,,,"[63.8, 22.8]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,111,Barcelona,217,['d31f4f9b-d744-4c96-aeff-4ace2ad026e5'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.683,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022e5e1a-89bd-4396-9b0b-a435165319af,1868,,,"[67.0, 45.2]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,112,Barcelona,217,"['a6e574b0-8f5c-4229-8d8c-b209b39d11a4', 'da38d90a-5eee-4ec1-8f2c-e5bb3d267826']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.128,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1fc1d92-ac88-4de4-ad9c-2ef50d2e381a,1874,,,"[61.0, 73.1]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,112,Barcelona,217,['e0391305-3b57-44f7-95ac-913da2afe8d5'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.414,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c127a5-6a24-4bec-a07e-869ef4c8b7e0,1876,,,"[83.2, 69.4]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,112,Barcelona,217,['0733b837-9df6-4ada-8840-50aebd9ddaa6'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.175,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc76aca2-f207-4e37-a712-29f458378332,1879,,,"[88.9, 68.0]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,113,Barcelona,217,['bd4b838e-4af8-48cb-bb54-62cab86f2790'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.785,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97d1fa69-c583-4cec-aefd-633683f3e2c5,1882,,,"[86.2, 76.8]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,113,Barcelona,217,['e8623e35-6f68-4485-b084-1b1fa30fa18d'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.797,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eff3412f-be88-4b27-b3c0-a8e9c3531e12,1886,,,"[86.2, 64.6]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,113,Barcelona,217,['59366709-486c-43ec-975c-aaa7ef103778'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.803,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09f4d766-9f95-4c3c-b01c-5d4e173079a9,1891,,,"[11.0, 43.4]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,113,Barcelona,217,['7718b496-0f4a-4b70-9941-4db2a42f13a2'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.298,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7d837cc-6254-4b10-8abe-580cb01631fe,1894,,,"[65.0, 64.5]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,113,Barcelona,217,['cfbd3d20-22cc-4ad4-910a-c90852be8b69'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.714,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b5c5033-7f8d-4a6a-9398-dcde09ff05f1,1896,,,"[64.8, 20.1]",69275,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Márquez Moreno,24783.0,Right Center Midfield,114,Espanyol,214,['f50033d6-07da-43f4-baae-7aa098c78324'],58,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:58.502,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8c58dcb-bb49-4b56-b97b-043272adfa7d,1901,,,"[50.9, 9.1]",69275,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Back,114,Espanyol,214,"['0d3deb0e-7b1b-4045-944f-07c290ea2d48', 'f4a18ecf-2b10-4b51-9ffe-2fecc885f852']",1,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:01.616,Ball Receipt*,True,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3b622d4-1d5d-4235-9362-359b5476cb48,1904,,,"[57.5, 20.5]",69275,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Márquez Moreno,24783.0,Right Center Midfield,114,Espanyol,214,['926a6174-5b8d-4003-a745-664069812fba'],2,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:02.326,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517909f3-a4eb-4532-848e-eeaf8f686df7,1909,,,"[80.1, 53.7]",69275,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,115,Barcelona,217,['8d77538f-bcb6-4a69-a49d-d37c8bdfb037'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.998,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3634fa9-838a-480c-9c9e-934db339e978,1913,,,"[99.7, 58.8]",69275,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,115,Barcelona,217,['583d499a-abdd-4b2d-a22a-fe2375c4adbf'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.244,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c5d9258-9692-4568-92a6-6110721d3cc4,1917,,,"[82.0, 57.4]",69275,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,115,Barcelona,217,['d34d0075-bc45-4fb0-8164-13b6ff6620f1'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.244,Ball Receipt*,,2010/2011
