50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5544d23b-124d-45cc-971c-da5f09a4f190,1692,,,"[71.1, 14.0]",70225,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,75,Barcelona,217,['270cbc5d-e61f-47df-8029-2ddd7494dfa8'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:20.140,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770fad0-b7a9-4eb9-be8f-11ea11d6eff6,1695,,,"[70.7, 28.5]",70225,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,75,Barcelona,217,['e42eb579-0dc3-4827-9da8-5d64c85fc75b'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:24.932,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cce30590-bb98-4068-a751-f11415bcef1f,1698,,,"[102.5, 42.0]",70225,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,75,Barcelona,217,['9f87f508-b545-4102-9480-36d5d245135b'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.185,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573efd82-31b1-4e81-b5dd-bda6236bfd35,1700,,,"[72.3, 9.6]",70225,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel González Benítez,26779.0,Left Wing,76,Granada,1049,['de33083d-2489-47dc-99a9-65183a024f33'],56,,,,,,,,,,,,,,,,,,Granada,1049,00:36:56.469,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37c56faa-8713-4dc5-b648-0cc7f8b0abe4,1703,,,"[52.9, 70.5]",70225,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,77,Barcelona,217,"['4e5301ea-2071-4fa1-997d-244e9aed8552', '6a0ae4fc-91a0-4efd-8edd-dd4c38a0ab44']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:58.019,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4076dd91-5cb9-46b6-b120-6ba87687846f,1706,,,"[48.0, 62.8]",70225,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,77,Barcelona,217,['241081de-ff38-4870-8c72-e4e8c89386df'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:58.982,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61f7dcb6-b8d8-499f-ab7f-50a3c4f58645,1709,,,"[43.8, 39.4]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,77,Barcelona,217,['c7822f1b-536c-4357-8f33-037e64265fda'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:01.704,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be0a3584-9680-45de-8187-3d0b26ff6648,1712,,,"[69.0, 5.8]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,77,Barcelona,217,['989a7a43-4b35-4586-84fc-0c2e37df529a'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:05.576,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b31f23-9885-42b0-92f2-74d044bca591,1715,,,"[79.1, 23.9]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,77,Barcelona,217,['4473bbb2-62cc-486a-a66f-86b448c8ec63'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:10.504,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5bebf9b-5dcb-48bb-8404-c1e207ab0ade,1718,,,"[78.7, 47.8]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,77,Barcelona,217,['2ceddc2b-49b4-42c8-86f4-21dfaad652cd'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.874,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7a1d17e-8d40-4474-857e-d23929385c26,1721,,,"[104.6, 55.6]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,77,Barcelona,217,['4a119d4d-5ae5-4da8-850a-ff2d6a8ced4c'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.908,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e033a93-6874-48b4-94c5-25b313e5b32a,1727,,,"[44.2, 10.2]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Jorge Neto Martins,26171.0,Center Attacking Midfield,79,Granada,1049,['e6b2a8bb-e22f-419f-964d-9ab27a560c34'],28,,,,,,,,,,,,,,,,,,Granada,1049,00:37:28.658,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f22ae0-5c6d-4f96-8651-bb8559a6e92d,1729,,,"[42.7, 4.6]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,79,Granada,1049,['37af2aa1-fa63-486b-bf1a-3ee1cf69ae79'],29,,,,,,,,,,,,,,,,,,Granada,1049,00:37:29.509,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa137596-1fb0-442f-be5c-5c2f9ed07987,1732,,,"[29.7, 11.9]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Gómez Pérez,26851.0,Left Center Back,79,Granada,1049,['8063156d-68cd-40a4-b277-949ba049146b'],31,,,,,,,,,,,,,,,,,,Granada,1049,00:37:31.729,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b442a80-c927-438b-8468-8165cd7eca19,1735,,,"[44.6, 18.4]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Rico Moreno,6656.0,Left Defensive Midfield,79,Granada,1049,['67038a6b-675d-4842-9f22-fae01cae8184'],34,,,,,,,,,,,,,,,,,,Granada,1049,00:37:34.881,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99214299-8965-4530-92ff-7be9a1322ecc,1738,,,"[52.4, 6.5]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guilherme Magdalena Siqueira,26780.0,Left Back,79,Granada,1049,['c3633bf8-e0be-464b-85f2-7d20a7e0b3e5'],37,,,,,,,,,,,,,,,,,,Granada,1049,00:37:37.147,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dc2e3e2-802e-4cb0-b238-450f4048cf88,1742,,,"[69.9, 58.6]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,79,Granada,1049,['2c9b8b97-5d94-4f3e-9ee0-f69e02e4ea65'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.831,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1d7c377-c9d2-4591-8e82-62ba1d1980a0,1745,,,"[90.9, 27.3]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Left Wing,79,Granada,1049,['f7908af0-6e13-4496-ac2c-8b758355e37f'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:45.690,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db65953e-e753-418f-be69-639b2f41a05f,1748,,,"[23.8, 62.8]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Mainz García,26781.0,Right Center Back,79,Granada,1049,['62ab82fc-8cfd-4f91-b276-2a8012e6c19e'],54,,,,,,,,,,,,,,,,,,Granada,1049,00:37:54.549,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ce2f37e-6e89-480a-9be4-2c49c4779ff3,1750,,,"[16.0, 49.1]",70225,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Júlio César Jacobi,26849.0,Goalkeeper,79,Granada,1049,['853feed5-dbed-4930-ae22-f952e6f7057a'],57,,,,,,,,,,,,,,,,,,Granada,1049,00:37:57.355,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4665178-9896-4290-bb8b-4d3de766fd74,1752,,,"[65.6, 60.1]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Daniel Jara,26850.0,Right Wing,79,Granada,1049,['48fe89c4-6d74-4223-85b5-9b86f8f8f36a'],3,,,,,,,,,,,,,,,,,,Granada,1049,00:38:03.006,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f84003b7-157f-4351-806f-c8409c30f334,1756,,,"[35.4, 49.7]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,80,Barcelona,217,['84dcf466-0a15-47e1-90bd-161ca0c9853f'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:06.950,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b12af972-69ff-48b7-b722-e7906fb2804d,1759,,,"[48.2, 24.1]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,80,Barcelona,217,['402b08e2-735e-492a-8ddf-9a119ca17327'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:09.954,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dec0406-0a20-4cd7-a58f-d34fb35f25f5,1762,,,"[70.1, 23.9]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,80,Barcelona,217,['946dd941-a66c-437d-9fc7-3afc5806b766'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.975,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db0f2621-7bfc-4f51-8d23-97d3f694ec11,1765,,,"[79.8, 5.4]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,80,Barcelona,217,['8c4befac-a2cc-48e9-8fd3-2cbdc9159e40'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:16.073,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6654e4a5-9f50-4484-b1ec-597eee3ee7e2,1769,,,"[70.1, 6.2]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,80,Barcelona,217,"['b7ab39d7-c6ed-428c-8c27-eb65b657c2d9', 'ff54d65f-d8c6-4a17-a7a3-09c0bd2e46bd']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.693,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ffd5747-8607-44cc-8a09-bda06c108c08,1772,,,"[69.9, 15.1]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,80,Barcelona,217,['87ce1570-fa80-4085-b015-7360da1dea82'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:20.558,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661cd5c8-be91-4614-97d3-d3c44a6d2d7b,1775,,,"[65.3, 22.8]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,80,Barcelona,217,['d4c7e5c2-d5da-4e99-85e3-d3335b195a0e'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.049,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4f40e1-2938-4d34-9b50-59df92b6bce1,1778,,,"[70.3, 11.5]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,80,Barcelona,217,['5e06a142-0937-45ac-a8bd-71875e33d155'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.010,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4165f8b5-89a8-4e12-a419-d51e35ea268f,1781,,,"[73.4, 23.1]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,80,Barcelona,217,['100ee381-72d6-4772-ac06-bea2e73c3dd3'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:27.554,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce90b89-bfc6-4ae0-8bd7-7c181bcccfc9,1784,,,"[65.5, 24.7]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,80,Barcelona,217,['c0da9667-8d58-47a7-866c-04079748d282'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.435,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5553387-74b6-4f89-a849-bedfbf60d964,1786,,,"[68.4, 43.4]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,80,Barcelona,217,['29092667-3f52-473c-bb20-f112acdc62e5'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.628,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7b99b25-2fb4-4f87-b894-4b7aff8bf300,1790,,,"[78.1, 43.6]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,80,Barcelona,217,"['14445d6c-0d47-45fc-94fe-6b0949966704', 'b2332ab4-edd7-4396-8f7e-cb0b7b1d5b45']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:31.040,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c63ebae0-03a4-43d4-823b-1bb6d8eca4ec,1793,,,"[97.8, 20.5]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,80,Barcelona,217,['1223047b-ab9b-42c8-acf5-b471b341a10d'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.424,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d54d85f-32a2-48d4-95d7-5ef60dbbab46,1796,,,"[111.7, 41.5]",70225,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,80,Barcelona,217,['6fd7ccd9-bdfb-4f8f-98a3-c9aac176c3f4'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.249,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d64b66a4-6c78-497d-824c-70398f827f8b,1799,,,"[111.5, 35.7]",70225,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,81,Barcelona,217,['b7439783-17b6-441b-9c22-ed00a6795356'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.237,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf37b57e-86fa-4c95-9e85-a90024470c6c,1803,,,"[111.5, 5.8]",70225,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Left Wing,82,Barcelona,217,"['0a8f9cf4-1059-4d39-90ea-7c818ee1c9ff', '818c3608-bd35-414c-9b69-0b53e5f5db60']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.667,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d6808e-4883-4d1b-be48-b278f066736a,1808,,,"[111.7, 7.9]",70225,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,83,Barcelona,217,['12e5eea6-9e4e-4820-b8bf-72b6d41aad3d'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.563,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c1bac56-0e89-479b-94e8-eff190754641,1811,,,"[97.2, 10.0]",70225,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,83,Barcelona,217,['93bf777f-629b-481e-b244-ca769a0e858e'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.999,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a871420-6c7e-45c0-9c7f-55acc36d1f4a,1814,,,"[77.2, 25.2]",70225,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adriano Correia Claro,22102.0,Left Back,83,Barcelona,217,['14cc97a4-1ef8-46a3-93e4-a849ca974f13'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:44.688,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36bd4478-b310-400e-bc19-86af94d9af91,1818,,,"[66.7, 39.2]",70225,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,83,Barcelona,217,"['7be01349-2b14-4e97-b128-c1fe5e0f1433', 'd1a8f0c5-c38f-4305-8e5c-112182fdc4d3']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:47.191,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a6f346-a015-4a99-979e-c967b7d9686b,1821,,,"[31.2, 40.7]",70225,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Víctor Valdés Arribas,20176.0,Goalkeeper,83,Barcelona,217,['ab380b6d-b10c-44e0-812c-1c06f75857ba'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:51.300,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bb0f261-b3c1-409e-acb3-be14d45f24da,1823,,,"[78.1, 68.7]",70225,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,83,Barcelona,217,['6cad1b41-ad52-4b56-bdc4-e68d5ebf833e'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:57.684,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00b8caee-a595-436c-b750-54349fbc10df,1829,,,"[11.2, 23.7]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Gómez Pérez,26851.0,Left Center Back,84,Granada,1049,"['91013383-aded-4fcd-92c1-34459e3da368', 'c99e3321-6e2c-4736-9662-15046d6fc59d']",2,,,,,,,,,,,,,,,,,,Granada,1049,00:40:02.827,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e88b1092-1aad-4323-b7ea-710c1b92422d,1832,,,"[38.1, 5.2]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel González Benítez,26779.0,Left Wing,84,Granada,1049,['cf0e2767-cb85-4b0f-9c8f-78267d55e931'],6,,,,,,,,,,,,,,,,,,Granada,1049,00:40:06.361,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7622a4f3-b1df-45d4-8c63-46815aa42e91,1834,,,"[29.5, 5.2]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,84,Granada,1049,['27fd4305-8d53-4019-b4ee-765aa627321f'],7,,,,,,,,,,,,,,,,,,Granada,1049,00:40:07.182,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12c3b95e-c0b3-41da-9524-c251c627f23c,1836,,,"[57.6, 12.3]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,84,Granada,1049,['e460d653-ba33-448e-9e29-a62ec5ff1714'],8,,,,,,,,,,,,,,,,,,Granada,1049,00:40:08.750,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0e3637b-9f3b-4a81-ac09-500f33166441,1838,,,"[51.5, 9.2]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Jorge Neto Martins,26171.0,Center Attacking Midfield,84,Granada,1049,['722da7f6-31aa-4e2f-b056-1134ca7b5725'],9,,,,,,,,,,,,,,,,,,Granada,1049,00:40:09.438,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bb7d1d2-4833-499a-bf12-47a8315875ca,1841,,,"[71.5, 6.0]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel González Benítez,26779.0,Left Wing,84,Granada,1049,['f1f290a9-5296-4891-b073-6b3d1da652e9'],12,,,,,,,,,,,,,,,,,,Granada,1049,00:40:12.023,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adf20c2c-09a6-4717-9481-4516f1f12294,1844,,,"[113.5, 39.5]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Daniel Jara,26850.0,Right Wing,84,Granada,1049,['df03c5b4-fbaf-4175-906b-38dfbf51b015'],20,,,,,,,,,,,,,,,,,,Granada,1049,00:40:20.110,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5fc46f7-1fd8-4053-903b-3cdf123eb901,1847,,,"[46.8, 29.4]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,84,Granada,1049,['bdaa167a-4789-4144-b3f9-2b23d331bf5f'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:23.603,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61cfea45-f01b-4164-a65d-f476d3fbf975,1850,,,"[85.8, 32.1]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,84,Granada,1049,['4df64071-4e92-4985-973d-742ec19820a9'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:28.347,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947bb39-f59e-4ec8-8a49-743d9653bdfd,1852,,,"[33.7, 25.0]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Gómez Pérez,26851.0,Left Center Back,85,Granada,1049,['ce8c7796-4d85-4344-9138-69439bc264ca'],53,,,,,,,,,,,,,,,,,,Granada,1049,00:40:53.505,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70baed1f-ccea-4f39-94df-50554012dba2,1854,,,"[52.6, 6.7]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,85,Granada,1049,['c0af6dc0-3879-40b6-8f26-5768fed77776'],55,,,,,,,,,,,,,,,,,,Granada,1049,00:40:55.791,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a348320e-6f4a-496c-ab49-b817a44cc25a,1857,,,"[50.3, 21.6]",70225,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Rico Moreno,6656.0,Left Defensive Midfield,85,Granada,1049,"['1fd3c766-e67f-4fff-a4ae-999252eeb0b3', '4e70043e-bbaf-4bde-a72c-c7c082f0832b']",59,,,,,,,,,,,,,,,,,,Granada,1049,00:40:59.001,Ball Receipt*,True,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6255d135-a422-4ae0-bea4-e9673c0f9e99,1860,,,"[56.8, 38.8]",70225,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Jorge Neto Martins,26171.0,Center Attacking Midfield,85,Granada,1049,['fa71857d-7605-457e-a88e-dc4977812779'],0,,,,,,,,,,,,,,,,,,Granada,1049,00:41:00.292,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe74c89a-2a7c-41c3-ad8b-3699039b2cbf,1862,,,"[53.7, 42.4]",70225,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,86,Barcelona,217,['d0a15755-6db2-476e-8840-8064141224cb'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.838,Ball Receipt*,,2011/2012
