50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3d1135a-79f3-4570-ab75-9d92efbd5812,1731,,"[51.0, 11.0]",16265,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Left Wing,76,Barcelona,217,['5a17d951-2220-4afc-887e-a2e0d2bd88a0'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.310,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e906f1c-1a0b-48bc-9585-3ab3f5af7e2b,1734,,"[91.0, 59.0]",16265,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Barcelona,217,['4742c06c-b400-4493-add3-5a5a6e916d8a'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.069,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,99c1c48c-de63-43f3-80ec-b4d6e43fdd25,1737,,"[114.0, 36.0]",16265,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,76,Barcelona,217,['18c933db-e9b4-489d-a4a2-2bd6ed651027'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.357,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,85052d47-8ff4-444b-9267-6d5e0f6275bb,1741,,"[84.0, 34.0]",16265,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,76,Barcelona,217,['8e6e996e-8035-4d10-b1e9-7574b496ff04'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:35:50.993,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,acb890a1-63a8-47b8-a0f4-9accc6bc2758,1744,,"[79.0, 42.0]",16265,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,76,Barcelona,217,['c15cc762-b4d2-4d78-aab0-b7845c4bc42e'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.999,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,9a575853-87b3-44f0-a734-ea82643dbb27,1747,,"[80.0, 66.0]",16265,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,76,Barcelona,217,['49a535e5-48f4-48b6-adc6-2e6558f04eb6'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:35:55.399,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1be9eb-0a2f-4a1d-9673-56f1240d70d8,1750,,"[95.0, 60.0]",16265,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,76,Barcelona,217,['1e733b47-752f-4d9c-ad29-d0434db4cd5f'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:35:57.053,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,bb262332-fc9f-4732-9192-72459d9fb7c1,1752,,"[92.0, 77.0]",16265,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,76,Barcelona,217,['f1dadac0-f5d8-4bad-8623-8224b7ba38a6'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:35:58.333,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,282219a8-3e96-46e6-9f38-b5efce2df65d,1755,,"[79.0, 68.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,76,Barcelona,217,['fcb6d634-adab-4f7f-817b-ccd3a87efc95'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:36:00.373,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf8c177f-0e59-4f1a-b126-9e7aa5d22073,1759,,"[79.0, 53.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,76,Barcelona,217,"['6c0ecd86-557c-4f4c-a43c-635d8e1a31e4', 'f3b4c33e-d1ec-4515-a172-381abbfc8ad8']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:36:01.773,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,91dd53e8-4fd1-48ae-b4a8-5d3195ccb3d9,1762,,"[75.0, 38.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,76,Barcelona,217,['c4b61d33-8288-45ad-8584-0453376552b9'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:36:03.573,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,016c8047-0a2f-438e-a088-fb19d5655c7e,1765,,"[86.0, 14.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,76,Barcelona,217,['60ff5297-59c9-4585-a892-60f44efbf79d'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:36:05.653,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,09fe506e-1e58-436b-b39e-405de1f72f93,1768,,"[78.0, 25.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,76,Barcelona,217,['f482fb82-2769-4db1-a471-385f05df7dca'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:36:08.733,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,e30c1566-33f9-4070-9e35-ec57b36e6278,1771,,"[78.0, 46.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,76,Barcelona,217,['18acab4e-fa01-433b-92e1-07e8af5374c8'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.653,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,9961fc53-2c4a-477b-9e2f-27be69b0ba60,1774,,"[77.0, 47.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,76,Barcelona,217,['78a2a9f9-60e4-4012-8f65-69b4542cabe6'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.360,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,36016922-5f36-4107-81da-631ae740b351,1776,,"[84.0, 60.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,76,Barcelona,217,['ed089663-8d22-422e-9c9d-d5e61a31e92a'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:36:14.608,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,8c050597-c5fa-4204-81f1-9eab2dab5241,1779,,"[91.0, 77.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,76,Barcelona,217,['fadb89bb-801a-4b32-bd14-ca2966ed3483'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:36:16.328,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,717cc340-d03a-4312-a6b1-00018d3785f5,1783,,"[86.0, 62.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,76,Barcelona,217,"['b5fab817-a8f9-483c-8f24-92ac97db38a6', 'bacc32d9-7db1-4ad3-b255-af1f21e4f9d8']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.608,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,52dfdcd8-e56b-4ae0-892a-1bacb9226c43,1787,,"[80.0, 42.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,76,Barcelona,217,"['41c23a8f-7f0b-4380-b2c1-5dc42fd53642', '7debc40c-3eb2-4c1d-b9ae-820e19bb8441']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.171,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,b455f2c8-89d5-4c65-9057-11fc74da43c4,1790,,"[89.0, 76.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,76,Barcelona,217,['fa5dbc0a-350a-4183-b4f1-f313f275e2c0'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.331,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,50be6f1a-91d9-4d33-b1f3-6d5f28d56c67,1793,,"[82.0, 60.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,76,Barcelona,217,['1f80d60c-8d03-400c-b0c1-20b68aea4bcd'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.651,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa21ee80-c2b0-45a1-9476-0ef40339dde7,1797,,"[77.0, 37.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,76,Barcelona,217,"['64b6a482-001d-467d-a28b-2b615d05c742', 'fc7f4ab8-3c02-420f-8c43-a76ac9b70368']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.691,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5f1f6f-c44f-4c05-9cda-cb01d97e2350,1800,,"[84.0, 8.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,76,Barcelona,217,['938e502a-0c23-485a-aae5-e107f1940f49'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.820,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b0e401d-fcc7-449c-8ec9-4046a4e53ec4,1803,,"[100.0, 12.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Left Wing,76,Barcelona,217,['80a0c909-a6b0-40fb-897d-e29c4cdab770'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:36:38.902,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d8418b0-10d3-4f8e-a6ac-ae612c74f41b,1806,,"[84.0, 32.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,76,Barcelona,217,['03107e43-7d9c-4a03-8578-ebcb0afde600'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.222,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fb372168-9b8e-4aff-8350-71d88def13de,1809,,"[83.0, 22.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,76,Barcelona,217,['ebfeb9c8-b152-40e5-8969-646c21cffff7'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:36:45.046,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c45b88a-fadf-4596-836d-0cd701228629,1811,,"[92.0, 24.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Left Wing,76,Barcelona,217,['097feb89-371a-4db7-9453-6462ecc76d2d'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:36:45.886,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,859f280d-c820-457c-b870-e5d9aaf017b0,1814,,"[107.0, 10.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,76,Barcelona,217,['560eee66-9513-45dd-927a-c5ae8650a571'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.934,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1400ba07-ca31-49b6-a48b-b5c9afec7df4,1817,,"[107.0, 29.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,76,Barcelona,217,['179d59e5-48aa-4b17-8028-90f9a40892b5'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:36:52.726,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ddff9b27-298e-4dde-97db-aa69c499c5d4,1822,,"[35.0, 65.0]",16265,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mikel Oyarzabal Ugarte,6685.0,Right Wing,76,Barcelona,217,['00b21eff-62ff-472e-bf13-78f1e73128b2'],56,,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:56.131,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,12cbe831-e53b-409d-a549-7f4f42085e0a,1826,,"[113.0, 15.0]",16265,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,76,Barcelona,217,['ecb34488-d0c9-4add-95c0-767ac6c7f172'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:37:00.131,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1f92b27e-95ce-456e-8657-eb10ccfe0164,1829,,"[115.0, 39.0]",16265,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,76,Barcelona,217,['92eeec40-9cdf-4409-ae5a-2c92298f4a1f'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:37:01.060,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fd5cd0c7-e5f1-4078-9177-ab8b2ff918df,1834,,"[103.0, 76.0]",16265,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,77,Barcelona,217,['2f9b2cda-bd33-49a7-b454-858c400459dd'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:37:38.704,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0a4b4e8e-72c6-44e2-a091-92c3094964e2,1840,,"[51.0, 66.0]",16265,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mikel Oyarzabal Ugarte,6685.0,Right Wing,79,Real Sociedad,210,['129f03f9-baa5-4bde-bfa6-d1e092a26094'],51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:51.048,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc22f1a4-b2c0-4fdd-9b98-fc0dc23ed7cf,1843,,"[64.0, 44.0]",16265,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Merino Zazón,3042.0,Right Center Midfield,80,Real Sociedad,210,['f05699ae-5abb-4893-9b1b-d7db729cf505'],56,,,,,,,,,,,,,,,,,Real Sociedad,210,00:37:56.816,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,1e458956-dd83-4c2d-b379-61924b366c7f,1846,,"[84.0, 7.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aihen Muñoz Capellán,22452.0,Left Back,81,Real Sociedad,210,['3e4c1224-1012-4959-9882-811e6d8bd14b'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:01.730,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a4e75a-5851-4c11-8a78-c3d16342c757,1851,,"[64.0, 11.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,82,Real Sociedad,210,['d28f21eb-4ff5-406a-9b1e-1eb5e8653b7a'],4,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:04.202,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,48636ce2-efb4-4a8c-98d8-290571b22b48,1854,,"[63.0, 28.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Center Defensive Midfield,83,Real Sociedad,210,['ca1e10ba-0c78-4ef5-afcc-07f9197a7f88'],6,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:06.871,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff1390a5-effb-4959-93c6-b4c9aa7cb190,1858,,"[63.0, 12.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,84,Real Sociedad,210,['4c3b6082-abb4-4073-bb89-8d1f3aa6685d'],9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:09.644,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,18f0c774-daf0-4eff-80b3-82cb353b8e5a,1861,,"[47.0, 18.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Center Back,85,Real Sociedad,210,['2a738a19-b787-4181-b284-f7bbbb7edd54'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:11.970,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,da06ec62-0c15-4147-8d26-09619326a517,1864,,"[19.0, 40.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,86,Real Sociedad,210,['d676474a-4833-4666-a0a9-357143f3f82d'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:15.681,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe52e80-e469-4d68-97ee-24deba6682fe,1867,,"[24.0, 54.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Center Back,87,Real Sociedad,210,['748f5530-1f2f-49a6-ab9d-8579149de4b7'],18,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:18.590,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,760d2574-8686-4ab2-99e8-50675f64bdd1,1870,,"[7.0, 42.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerónimo Rulli,6694.0,Goalkeeper,88,Real Sociedad,210,['fe4f42f8-b14f-46f5-8e1f-05b96238324a'],23,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:23.771,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,553f9607-55b9-421e-a6ff-4d856309abd1,1873,,"[13.0, 65.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Center Back,89,Real Sociedad,210,['67a1037d-d79f-4403-bff9-dc61143b24e0'],32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:32.305,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5f56f39d-8f76-4d2c-a7c6-77832449a536,1876,,"[62.0, 71.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Wing,90,Real Sociedad,210,['fda198c7-cdc6-4ec4-bd9b-594f8a4b843b'],37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:37.053,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,893f4850-cbf8-44b5-8fb8-a06b0966a294,1879,,"[65.0, 28.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,90,Real Sociedad,210,['7c3f38b8-627e-44d2-a24b-e6f226a7a861'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:38:38.620,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b5f46efc-8fb3-447d-939e-65c0087664e2,1882,,"[110.0, 78.0]",16265,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Wing,90,Real Sociedad,210,['a0cf21d8-5a79-4ad6-9a86-bb564a9550e7'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:38:44.615,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,45c3c90f-e6da-4a9b-a290-090cb4b08c9e,1888,,"[61.0, 33.0]",16265,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,91,Barcelona,217,['be5b7bde-bf08-40e8-b0ee-ee2cdc51e8c3'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.828,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ab9f7d-33b7-48c3-a9f6-6cba4e409f96,1891,,"[68.0, 40.0]",16265,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian José da Silva,6721.0,Center Forward,92,Real Sociedad,210,['056a5dd7-b9fd-40fa-8b42-e972ef5cfb42'],17,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:17.977,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d2aeacc6-b80f-4d18-9277-c0e01181ce6b,1894,,"[63.0, 39.0]",16265,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Left Center Midfield,92,Real Sociedad,210,['340a3230-1eef-48de-8f91-648d2a0797a1'],18,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:18.401,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,56b7213a-99c3-4717-82e1-3e3bf5affff4,1898,,"[62.0, 11.0]",16265,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aihen Muñoz Capellán,22452.0,Left Back,92,Real Sociedad,210,"['2100cd8d-2033-4e1c-8972-878759258170', '30b2367c-9f92-49cf-88c3-e016cdc3aefd']",21,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:21.574,Ball Receipt*,True,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5c26584e-080e-4b65-89bb-3046bc385b1a,1902,,"[85.0, 3.0]",16265,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Miguel Jiménez López,6695.0,Left Wing,92,Real Sociedad,210,['1133e1bb-1a84-4daf-a38f-15b75be98a0a'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:39:26.229,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,02aa2d87-5f97-4bb2-aff9-fe571d15a3b8,1908,,"[5.0, 48.0]",16265,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,94,Barcelona,217,['1124188c-bd1a-4185-bba9-0ffede973089'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.370,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c1f0b973-bb82-4387-a114-fdda3bbc912f,1911,,"[11.0, 24.0]",16265,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,94,Barcelona,217,['d605fca0-b181-4deb-be98-6e56696cd238'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.370,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c5fa2c1-8a30-4a59-8a63-840fa975450c,1915,,"[17.0, 5.0]",16265,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,94,Barcelona,217,['4683291d-34e4-41e3-b841-871040dce95b'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:39:55.574,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,83ca2b35-a7f2-4cf4-943e-bdc46022a682,1919,,"[41.0, 15.0]",16265,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,94,Barcelona,217,['1a64c176-e7cd-496d-870a-5082be9bbd5a'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:40:00.159,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d1841185-3694-4170-baaa-ee59cb2e30c1,1923,,"[100.0, 76.0]",16265,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,94,Barcelona,217,['f6733ec1-de66-41e1-b37f-ca885c59de27'],2,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:02.286,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9db1f6a4-22c5-4cca-9917-2ef07bdde519,1926,,"[106.0, 53.0]",16265,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian José da Silva,6721.0,Center Forward,94,Barcelona,217,['67500f53-1aab-4092-8447-f64f24663fa1'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:40:05.510,Ball Receipt*,,2018/2019
