50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737ae646-6812-4407-b7a8-b4d1711a43ae,2247,,"[110.4, 76.1]",15973,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ousmane Dembélé,5477.0,Left Wing,103,Barcelona,217,['2cfddd83-03b5-485d-9ba5-03929089121d'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.797,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c81fdfb-9add-4cf3-abf3-e5bbea3f3064,2251,,"[102.2, 76.8]",15973,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,103,Barcelona,217,['df365429-c2f4-4672-94d0-18a56d5bd929'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.727,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86985e2e-a595-4961-8350-598160aff482,2255,,"[106.7, 55.0]",15973,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,103,Barcelona,217,"['95f42234-3fec-40c4-b48a-fdb02c7ef135', 'a3e07fc2-1f93-4cd5-8424-47e7a73e312a']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:36.301,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d343a1b0-76fd-48d9-a49b-892aaab18d50,2261,,"[108.5, 66.8]",15973,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ousmane Dembélé,5477.0,Left Wing,103,Barcelona,217,['be14f498-e907-472a-b264-11804bf26a26'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:40.391,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16eca68d-391e-4aca-b5b9-9c6c45185e74,2264,,"[113.9, 37.5]",15973,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,103,Barcelona,217,['39770896-c381-450a-8ead-f42d58ba789d'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.478,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8b36074-244a-43ba-bdd7-c6d4d6ceb856,2269,,"[27.2, 54.4]",15973,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Pulido Mayoral,11677.0,Right Center Back,104,Huesca,902,['7580aba0-26d5-4156-ab7b-9325381b11ce'],14,,,,,,,,,,,,,,,,,,Huesca,902,00:15:14.583,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9379cfe-7242-44a4-ad70-43b71ba64e8c,2271,,"[50.6, 50.4]",15973,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moisés Gómez Bordonado,11675.0,Center Attacking Midfield,104,Huesca,902,['70423f16-9854-4d43-bf95-53bfae4b3078'],17,,,,,,,,,,,,,,,,,,Huesca,902,00:15:17.431,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62a3f7a4-f734-4b86-976e-54aa78c02bcd,2274,,"[70.8, 5.1]",15973,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Serdar Gürler,12554.0,Left Midfield,104,Huesca,902,['7de3e391-b513-43f9-b041-df046296161d'],21,,,,,,,,,,,,,,,,,,Huesca,902,00:15:21.003,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32e2ad34-6cea-451a-ae92-1579996b74a6,2277,,"[110.7, 10.3]",15973,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Carlos Correia Pinto,6734.0,Left Back,104,Huesca,902,['b455f7ba-ece9-40e4-8559-0259d6b4ab60'],27,,,,,,,,,,,,,,,,,,Huesca,902,00:15:27.448,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dd20595-5cbf-4edd-9408-94778401dc4a,2282,,"[30.5, 37.9]",15973,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Philippe Coutinho Correia,3501.0,Left Center Midfield,105,Barcelona,217,['6a8d959c-820a-4c89-9d4d-672d528e9252'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:32.116,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ef0c1ad-2a4b-4f58-a789-b0457a57d2e6,2285,,"[90.4, 41.3]",15973,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,105,Barcelona,217,['0e928ea5-670f-4a7c-8b78-ea508f9d6850'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:38.641,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f9e55b-e0b5-4acb-adfe-c375214874b1,2290,,"[41.5, 56.3]",15973,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jorge Pulido Mayoral,11677.0,Right Center Back,106,Huesca,902,['33fa3d3c-07fb-4431-95a1-868dd7f19296'],42,,,,,,,,,,,,,,,,,,Huesca,902,00:16:42.626,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2de0e081-b7f3-48a5-8348-af796779c6a3,2292,,"[43.2, 74.8]",15973,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jorge Miramón Santagertrudis,11676.0,Right Back,106,Huesca,902,['f433c31b-ea82-4eb3-b0e8-559651655622'],45,,,,,,,,,,,,,,,,,,Huesca,902,00:16:45.220,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c7ce4d8-b83a-4db2-b192-7b8ac86d6901,2294,,"[58.8, 73.8]",15973,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alejandro Gallar Falguera,11673.0,Right Midfield,106,Huesca,902,['6a47a999-9964-483b-88df-18745db2d9c7'],46,,,,,,,,,,,,,,,,,,Huesca,902,00:16:46.383,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9832e0c-5621-4182-a8bf-e4dfb04570ef,2296,,"[99.4, 31.4]",15973,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,106,Huesca,902,['278ad624-cc96-48a7-bb64-d41504317e47'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.370,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed4b51a-bd5d-4c35-bba1-2bf082ff3673,2298,,"[39.0, 49.1]",15973,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Julián Melero Manzanares,11669.0,Left Defensive Midfield,107,Huesca,902,['ec0fc379-6e07-426d-b232-22a996b4088d'],55,,,,,,,,,,,,,,,,,,Huesca,902,00:16:55.401,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a70fe8c-b532-4f71-bceb-8ca983c93c97,2302,,"[27.8, 56.3]",15973,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Pulido Mayoral,11677.0,Right Center Back,107,Huesca,902,['5f983790-3973-4a20-a66e-3ada5e87803b'],58,,,,,,,,,,,,,,,,,,Huesca,902,00:16:58.782,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce54399-a42d-471a-8e5e-c173c50135ac,2304,,"[44.7, 61.4]",15973,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Gallar Falguera,11673.0,Right Midfield,107,Huesca,902,['5dd36772-c7d2-421c-a859-14f429fc66c2'],0,,,,,,,,,,,,,,,,,,Huesca,902,00:17:00.041,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b2c627-8b3f-43e4-9fa3-8741f3329461,2312,,"[86.0, 30.1]",15973,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,108,Barcelona,217,['04b5bddf-b815-49f9-8f0e-f958c441bce7'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.215,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deedd3cb-d2a4-4256-9382-1c05e287b443,2315,,"[92.9, 18.9]",15973,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Left Wing,108,Barcelona,217,['eb9671bc-2238-4eea-b0fc-429ee95fb029'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.800,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020ae16-a0a5-49f4-af82-70fdf56d21ea,2327,,"[68.1, 48.0]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,109,Barcelona,217,['52568c8f-ba29-4e53-ae19-d8992133609f'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.900,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460d7bcc-0c73-4462-b0a7-6de96e38dc8e,2330,,"[65.9, 26.1]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,['06e47cd2-0da9-4685-8d3d-85ab69305e45'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.311,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ea266c-fdb7-473c-94c1-8fd6dcc17265,2332,,"[56.1, 40.9]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,109,Barcelona,217,['41981dda-4b8f-4b2d-b19d-5017caa2cd95'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:09.570,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bae2fcf6-2fa9-4a18-8505-1ede4b88726a,2335,,"[57.3, 19.8]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,['5a7d7437-9325-4412-88b6-2eb9e48d5866'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:15.150,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ea036db-bfe5-418b-884a-09533f1939e5,2338,,"[67.4, 19.0]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,109,Barcelona,217,['833b55d5-8356-4eaa-87b2-38cbf154472c'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.331,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3b244c9-3a21-41c3-8ea0-4fc7fcda1d12,2341,,"[70.8, 5.8]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Barcelona,217,['47336d57-df7e-4353-9477-078a139b8f2d'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:20.232,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0faea7df-97bb-4a8f-a9ec-aec25b1de4af,2343,,"[61.9, 9.7]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,109,Barcelona,217,['e2c36447-e94b-4d40-9d2c-10542518823a'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:21.264,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f500c055-5c60-4551-9e04-6dcc911950b6,2345,,"[64.5, 5.2]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,109,Barcelona,217,['c16134aa-4318-4045-9875-08bcc39e367a'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:22.126,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e14f7e8c-2aea-43a8-bc71-3f0b4f6d7c54,2348,,"[49.7, 23.2]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,109,Barcelona,217,['c84eb168-03fa-4784-b601-2edc400a39d0'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:25.197,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f97a4cc-d45a-421d-9281-bb62a7f64767,2351,,"[57.3, 52.9]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,109,Barcelona,217,['c62040e8-05aa-4cc0-88e1-83257ef9e063'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:28.292,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa74a330-dbf8-4470-bc65-be865aa29699,2354,,"[64.5, 74.0]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,109,Barcelona,217,['2d74d88b-7bc6-4867-a6de-50ca2c089636'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:30.827,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ae35ce-d327-4996-958d-10e9e056dcea,2357,,"[50.8, 56.9]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,109,Barcelona,217,['2abd308e-08b3-4131-bad4-c36f53b42388'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.332,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37d6fbf6-d647-4807-aede-3b317cc1bff0,2360,,"[63.8, 44.9]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,109,Barcelona,217,['1b2f80ea-6fda-4e81-9ceb-d77e5f3ae171'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:36.198,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f49529ec-d084-4ea7-8eed-fbd0200b1fae,2363,,"[65.3, 30.3]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,109,Barcelona,217,['60ffa253-9017-4eae-904a-58e65409870c'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:38.016,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1a66066-4a4f-4dac-a0f2-de07aad06da6,2374,,"[84.9, 41.3]",15973,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,109,Barcelona,217,['42eb9939-61bc-421c-844b-c423026e4f15'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.550,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d26250e4-12f4-4439-a131-2341255001d3,2386,,"[28.8, 41.7]",15973,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['78cbf097-75d5-4124-a9f1-f22a9e526480'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.816,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0c92eca-27a5-4a8f-96bd-665c679034f7,2389,,"[28.8, 26.3]",15973,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,111,Barcelona,217,['57c502b9-d28b-44c6-b26f-bdc0dede9aed'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:52.934,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ce68084-967f-4fb2-8ece-1b2fef214782,2392,,"[39.8, 8.6]",15973,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,['21521497-ff13-4cb9-9056-1ff907eb8dd1'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.198,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65d113df-7e93-4eb3-a5ec-8625ef70d651,2395,,"[27.1, 52.9]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['0f8003df-2451-474a-9c82-48ee6f58e1d0'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.331,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d5e42c9-6a71-4b2c-982d-0353abd09b49,2398,,"[45.3, 62.0]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,111,Barcelona,217,['49294981-e6af-4fa3-8ab1-ea6b9f32d717'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:04.125,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8edeb123-6c2c-47ec-9310-bde5eb4b76e0,2401,,"[62.8, 78.2]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,111,Barcelona,217,['2ca5864d-b587-477a-baca-e448f966a90d'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.055,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21a40234-02be-4ce8-98dd-e1dd489a8d43,2405,,"[56.4, 59.7]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,"['0bae5a1e-8ada-483b-9305-5615eba87611', '0c6a4f93-3335-4395-b0d3-e6c5f9897e7c']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.099,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143bdce-ccbc-47f9-8fac-61fa16ba9fcd,2408,,"[47.0, 24.2]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,111,Barcelona,217,['e04f121f-ef1c-43a9-91fe-9d607dc5725d'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:13.094,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267968bf-0023-4fc8-aae4-5035d9cff028,2411,,"[73.5, 5.2]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,111,Barcelona,217,['18c5ccc4-2a92-4515-a211-475d8bb90538'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.749,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161f5e0f-13bf-4e50-b1a7-f993f88a683b,2414,,"[87.6, 21.2]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,111,Barcelona,217,['0fe75ab8-aec2-4083-b004-7cb0b304a6f7'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:17.734,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29e41263-bffc-40c4-9a0a-d9ef39538fc4,2417,,"[95.0, 28.0]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,111,Barcelona,217,['c29df064-76ea-4871-b907-4d2f13c19574'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.037,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02cf5e9f-672e-4cc7-baa7-cb3e1a894e64,2425,,"[115.0, 67.0]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Left Wing,111,Barcelona,217,['457da21b-8749-4b02-b657-813223af11db'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.962,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269e097-6363-458b-bb13-f1e2ef3de6f0,2427,,"[91.9, 75.0]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,111,Barcelona,217,['50f5d144-b827-43ad-a9fe-0c78983f03b7'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:29.793,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ed2671-c5c2-473a-8553-40ffb53e14f5,2430,,"[100.1, 78.2]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Left Wing,111,Barcelona,217,['658be571-1dbd-4669-a5c0-8acafbf66560'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.639,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c2625f4-1dd3-426c-a969-182e7b4a5175,2433,,"[84.3, 63.7]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,111,Barcelona,217,['168e9679-0187-424f-8162-c0d98cc92f98'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.445,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90a58bc3-e752-4374-9569-6866499ff9f4,2437,,"[64.5, 57.1]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,111,Barcelona,217,['01bb940d-5f67-41c6-b223-7dc53090b949'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.909,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f94756e9-9724-4881-8af4-e0e71d4f6473,2440,,"[71.2, 41.1]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,['aba9b777-10ba-42cb-9015-85dc2f1512a8'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.222,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fb603ad-1036-4231-bc2f-aa33e302866f,2444,,"[85.3, 37.5]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,111,Barcelona,217,"['59035ff4-5bb8-4a67-a78a-7737916d0783', 'f019da7c-21fe-4456-915d-df9a4d01e7e2']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:44.721,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d1c3494-4dc9-45e4-8070-139924418a04,2450,,"[42.6, 45.5]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Camilo Hernández Suárez,11671.0,Center Forward,111,Barcelona,217,['0d9a3145-a6a0-429f-9053-6488e71b5ce9'],48,,,,,,,,,,,,,,,,,,Huesca,902,00:20:48.917,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78a2d933-31e4-417e-b1c7-fa415ba56c5c,2452,,"[41.7, 36.5]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moisés Gómez Bordonado,11675.0,Center Attacking Midfield,111,Barcelona,217,['9061a515-6714-4b4b-9b96-0943fca47fd0'],49,,,,,,,,,,,,,,,,,,Huesca,902,00:20:49.800,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aef0ad2b-a3e9-4476-8a00-1894829647e0,2454,,"[50.8, 34.6]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,111,Barcelona,217,['f8a94858-e0e6-4382-a0f8-dc30863ea851'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:52.457,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94587654-17ea-4e9a-bcad-6cb5ef469bec,2457,,"[58.6, 48.3]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,111,Barcelona,217,['bbf3043b-a0fc-48ec-885a-089e04312813'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:54.748,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1064119-ead6-472a-b81d-e37c8b13be5e,2461,,"[66.8, 65.3]",15973,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,111,Barcelona,217,['d8296782-ea3b-48d5-b2ac-3ea947c03d0c'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:57.552,Ball Receipt*,,2018/2019
