ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964f55e7-5964-4e5d-8e48-3f7ee7fc6e58,470,,"[107.4, 17.0]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,17,Barcelona,217,['41e162da-11c1-4a7b-9897-193f2c3f8f46'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:09:22.729,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa9df997-4ab4-41a9-9bbd-82fb8854622b,473,,"[110.0, 34.4]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,17,Barcelona,217,['180f883e-f6b7-4760-a092-d164b4a088fc'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.247,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5ada518-8962-4321-8ba6-935b52a71982,476,,"[77.1, 5.7]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,18,Barcelona,217,['4f17da68-15f2-43b5-8b22-226491b65be9'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:09:38.419,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597a81ec-fcfd-4514-9c43-199b4aa166fa,479,,"[64.4, 32.4]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['4c932d6b-660d-4b2d-8576-ca2f806dcc53'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:09:40.783,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a77dd0f-684e-45d5-9f6f-11e6c148563e,482,,"[63.8, 25.0]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,18,Barcelona,217,['7db8559d-2a94-49ce-8fb1-4282546dd2ad'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:09:46.382,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd19b20-fb62-4a2d-98af-24f561109c1c,485,,"[77.7, 6.1]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,18,Barcelona,217,['470cd738-e6e9-41b4-8483-f0d7501f7294'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.623,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7dd9ca9-bec9-42be-bf29-7d7858625435,488,,"[82.0, 11.3]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,18,Barcelona,217,['4f15b326-7793-410e-aeea-803e67009626'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:09:50.140,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a53fd77a-b37c-42fd-acfb-be971fde8efe,491,,"[91.4, 8.7]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anssumane Fati,30756.0,Left Wing,18,Barcelona,217,['60dd4821-09ea-45cd-8a59-ee7cfd672a4b'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.709,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74e34110-dde7-421e-8d41-6664b91f3b91,493,,"[84.8, 8.7]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,18,Barcelona,217,['eef86533-6cb1-40c6-acdd-22eec2cb8844'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.263,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6d3637d-26ed-4fbc-9e60-6d4070a58a0a,496,,"[74.7, 11.7]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,18,Barcelona,217,['7acb4dbb-58bd-4008-8e59-cc68a6cb1b23'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:09:53.917,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588e7f69-c50e-4253-8716-66b22dee4b0f,499,,"[67.2, 49.8]",3773593,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['40d78622-a35d-4b82-877e-420d9a2b9cd0'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.646,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d8902f1-e3cd-46db-be42-2eaf3e70b12e,502,,"[73.2, 66.9]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,18,Barcelona,217,['3815cd1e-76f7-41aa-b755-0170090cfb34'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:10:01.598,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebe4033b-c963-4182-bc08-325d47f85a22,505,,"[77.5, 50.2]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,18,Barcelona,217,['f0858189-2952-48bc-8d59-f331493e2972'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:10:02.674,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f5a575e-c945-409b-885e-9ac32b948521,508,,"[79.0, 34.4]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,18,Barcelona,217,['f10467c2-2030-4ec4-b0d6-81d37954c4c0'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:10:05.440,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f09aead9-77e1-4990-b527-c5278ca96626,510,,"[23.6, 31.6]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,19,Villarreal,222,['0ef009a1-3aa4-4443-9879-bd8e296ef976'],7,,,,,,,,,,,,,,,,,Villarreal,222,00:10:07.842,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc39e25-6cab-4e43-800c-db3c8138f66f,513,,"[65.3, 71.0]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,19,Villarreal,222,['dffc5fc7-d09c-45a3-958d-a0edba923a63'],12,,,,,,,,,,,,,,,,,Villarreal,222,00:10:12.542,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd68af07-2ef3-4653-af13-bde1ae294dfd,516,,"[71.5, 61.8]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,19,Villarreal,222,['78eac003-afed-4f6d-b5e8-1d43224b579d'],23,,,,,,,,,,,,,,,,,Villarreal,222,00:10:23.003,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5e9c25-8b9d-4167-a453-43def6897f1f,518,,"[70.4, 74.0]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,19,Villarreal,222,['c35d5bb8-9704-4ca0-a033-65837e685007'],24,,,,,,,,,,,,,,,,,Villarreal,222,00:10:24.496,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecd93d9d-ae7b-43f5-9dc4-7191e9cb3157,520,,"[55.4, 57.7]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,19,Villarreal,222,['e97598d4-f9ca-4eb9-98ba-adb6dd70676a'],26,,,,,,,,,,,,,,,,,Villarreal,222,00:10:26.228,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ebe566-068b-4ceb-bf99-6993ad0bce3f,523,,"[61.9, 45.3]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Center Midfield,19,Villarreal,222,['379acdad-36de-4198-b707-52454e208eba'],28,,,,,,,,,,,,,,,,,Villarreal,222,00:10:28.759,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b014bf0-e7f0-4ac5-9310-ce2fc371b05e,525,,"[55.2, 58.1]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,19,Villarreal,222,['fb77ae94-8c38-4501-8721-8951607ebee8'],29,,,,,,,,,,,,,,,,,Villarreal,222,00:10:29.863,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f062a995-e370-4cc6-8f68-7f1cacf762e4,532,,"[84.7, 12.1]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,20,Villarreal,222,['f4ebbbfa-b9d0-4780-8d20-492554f1bc0c'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:10:58.349,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caeec81a-f129-4690-9e46-2bc478347164,535,,"[47.8, 51.9]",3773593,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,21,Barcelona,217,['e97d826b-bcf6-4c0f-ba2a-d79c5e961565'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:10:59.910,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0913e056-5cf2-4d71-b82f-e204383075a0,537,,"[43.7, 48.9]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,21,Barcelona,217,['630f05d3-3da1-43b7-8877-355de59d3f6d'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:11:00.381,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415d88bd-cc95-40ff-9c30-a19232196583,540,,"[50.5, 63.9]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,21,Barcelona,217,['c70c7557-69b4-41ad-b1b2-e3f8413ee6b7'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:11:02.229,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243a7ee3-c850-4e30-ab98-6e48dc980f89,545,,"[83.7, 10.4]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,22,Villarreal,222,['50fa20fa-13fa-47fb-acf7-590a85897ecb'],6,,,,,,,,,,,,,,,,,Villarreal,222,00:11:06.179,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0eb1edd-a71a-4808-a7ac-fa408d27a5b4,548,,"[90.1, 24.1]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Center Midfield,22,Villarreal,222,['873a9ac1-c040-493c-b6bd-4e3964038649'],10,,,,,,,,,,,,,,,,,Villarreal,222,00:11:10.707,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d50f30e-63c9-4dcb-88de-de3536e3c5c2,551,,"[101.0, 28.0]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,22,Villarreal,222,['eab9f57c-9b50-428d-90a6-13ec1c39e5ab'],12,,,,,,,,,,,,,,,,,Villarreal,222,00:11:12.246,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e22d818-199a-4843-8e0c-28bc4ce386fe,553,,"[101.0, 33.3]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Left Midfield,22,Villarreal,222,['88a34851-4bd4-4da8-a265-a58afe22736c'],12,,,,,,,,,,,,,,,,,Villarreal,222,00:11:12.683,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5552b7-4fb6-45f3-aaf1-a4d5b7f9226e,558,,"[69.4, 54.9]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,22,Villarreal,222,['ef0d75d7-76cb-4b99-ac71-8487880aaddb'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:11:20.500,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbfdaef1-d979-4405-885b-7bf5a9a951d4,561,,"[93.3, 22.6]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,22,Villarreal,222,['fc15b77d-3ec6-4c1a-ac29-e7ec9aa447f5'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:11:23.736,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5283d3fd-0c8d-4e36-a0b0-113db5e0c4a3,564,,"[24.4, 27.3]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,22,Villarreal,222,['eda78e87-7453-4999-be6f-3a1ddb97b70f'],26,,,,,,,,,,,,,,,,,Villarreal,222,00:11:26.232,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6478c81-d7e8-42e0-84ec-9e7445e7eb3f,567,,"[36.4, 22.2]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,22,Villarreal,222,['49b362ce-d68a-44ae-a6c9-8187f8c4727c'],27,,,,,,,,,,,,,,,,,Villarreal,222,00:11:27.822,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec71cc8c-f18d-4f63-ae40-4ca53f3ecd8b,569,,"[29.8, 29.7]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Left Midfield,22,Villarreal,222,['469dc572-5347-496a-87c9-f0c190abd849'],28,,,,,,,,,,,,,,,,,Villarreal,222,00:11:28.539,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,047c550d-2dd5-48bb-b4e6-81a4c0e4caf3,572,,"[50.1, 33.5]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Center Midfield,22,Villarreal,222,['b2a50096-0df7-4383-9008-1b9dd135348e'],30,,,,,,,,,,,,,,,,,Villarreal,222,00:11:30.932,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e922658-2da3-40c7-b4dc-50d4d29030b8,575,,"[56.1, 73.3]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,22,Villarreal,222,['ab71f7d5-94b4-453f-933c-d93686855c0e'],33,,,,,,,,,,,,,,,,,Villarreal,222,00:11:33.969,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaeb8514-de13-45c8-929b-20ea9063f982,578,,"[45.8, 73.5]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,22,Villarreal,222,['394634cc-3b1d-4fbf-a031-7dae48b5604e'],38,,,,,,,,,,,,,,,,,Villarreal,222,00:11:38.811,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e659395f-4ba5-4cba-9889-ab2a94a196fc,581,,"[42.4, 59.0]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,22,Villarreal,222,['04e908ba-ea47-4ec6-8a86-342005c83b66'],40,,,,,,,,,,,,,,,,,Villarreal,222,00:11:40.797,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76283a85-abd1-4220-980d-62ea4147090f,584,,"[46.5, 41.2]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,22,Villarreal,222,['c829b71e-c560-4908-b290-ad8ded0b2296'],42,,,,,,,,,,,,,,,,,Villarreal,222,00:11:42.361,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bd4b867-ff94-4a5e-8ae5-38341763f3db,587,,"[67.8, 45.5]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Left Midfield,22,Villarreal,222,['679ea85a-5a78-4b39-a3f3-381c3d8b817f'],44,,,,,,,,,,,,,,,,,Villarreal,222,00:11:44.308,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d55f9d57-fff1-4759-9c8b-8e961478f802,590,,"[76.6, 54.1]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,22,Villarreal,222,['ee2fa1b0-5fe7-4baa-b6df-976a989bd59d'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:11:47.451,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29150f12-fcff-4240-bcc0-30db1232c3cc,593,,"[54.4, 70.1]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,22,Villarreal,222,['e67e975a-0bef-48a1-9fe8-5fef7ac3f03a'],50,,,,,,,,,,,,,,,,,Villarreal,222,00:11:50.131,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a57b642-6865-49cb-a9c2-84eb53e4abe5,596,,"[54.8, 47.0]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,22,Villarreal,222,['15292ed0-9bd2-415b-b410-4f1112ffc404'],52,,,,,,,,,,,,,,,,,Villarreal,222,00:11:52.556,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c09c27ba-e7b7-43a9-ad69-a1c2f284b4a8,600,,"[42.8, 69.5]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,22,Villarreal,222,['852cc21d-3ff8-402f-8d06-a5c139ec55e8'],55,,,,,,,,,,,,,,,,,Villarreal,222,00:11:55.551,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb40c0e3-6f70-45fe-b3b1-4a55396048bd,603,,"[33.0, 53.4]",3773593,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,22,Villarreal,222,['07553e9e-3af6-4f12-b28d-cfccff200d90'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:11:58.753,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a1a3242-a7d6-4f2a-9a94-e3636f804911,606,,"[43.0, 14.9]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,22,Villarreal,222,['cbb7052b-4223-4d38-9c37-306dd8a6f5fc'],1,,,,,,,,,,,,,,,,,Villarreal,222,00:12:01.966,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e160812f-bebb-4f8b-bd17-779f96bb2dfe,609,,"[50.5, 6.6]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pervis Josué Estupiñán Tenorio,24085.0,Left Back,22,Villarreal,222,['c04e617c-9d3d-46f2-8b86-7107e7b374b3'],3,,,,,,,,,,,,,,,,,Villarreal,222,00:12:03.291,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254595d-6011-47be-9098-cf34d2fa1a7f,612,,"[55.9, 16.6]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Gómez Bordonado,11675.0,Left Midfield,22,Villarreal,222,['223a28bf-9dfe-4fcb-9ebb-0ca94086fa63'],4,,,,,,,,,,,,,,,,,Villarreal,222,00:12:04.746,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b99b993f-55b5-4192-aeff-d2e874204521,614,,"[37.7, 13.2]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,22,Villarreal,222,['6963b832-59d4-49df-a281-50b3e9795456'],6,,,,,,,,,,,,,,,,,Villarreal,222,00:12:06.125,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678659c3-f9d8-4c5c-a068-82f4d434471b,617,,"[27.4, 32.3]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,22,Villarreal,222,['fa5c22b1-036e-4a79-b7cd-5af94da37eb1'],8,,,,,,,,,,,,,,,,,Villarreal,222,00:12:08.671,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a60f574c-0d22-4168-898f-e3efd3c320fd,621,,"[4.3, 42.7]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Asenjo Andrés,6755.0,Goalkeeper,22,Villarreal,222,['c8477399-3870-465c-a4c7-4c9417c4751f'],13,,,,,,,,,,,,,,,,,Villarreal,222,00:12:13.114,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ae00a89-f644-4501-9b54-ebb1bd009330,626,,"[41.1, 38.0]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,23,Barcelona,217,['d9ed9a24-a6b3-494f-a977-2eb5d15d4eef'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:12:20.762,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24ad97b0-4f6c-4f94-937e-c2b88f31800b,629,,"[53.3, 10.4]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,23,Barcelona,217,['8fbedc58-5bec-4989-92d7-36a2851498d4'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.080,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd2d042-938a-427e-b22d-c0386dfd4e53,632,,"[64.4, 32.0]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,23,Barcelona,217,['9d49a7bd-89d4-4945-99e9-00e64bd42044'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:12:29.361,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e66cd9e0-ce26-429b-8de3-8acaa48bbe90,635,,"[63.8, 13.0]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,23,Barcelona,217,['1375b0cc-54d1-4cc7-ab33-dfeab287a186'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:12:31.768,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b99eb3d1-f139-4898-bf8c-38bb0dceefd4,638,,"[79.0, 4.4]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,23,Barcelona,217,['4f3fe6f5-5892-4184-b03f-33690374b8a0'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:12:34.193,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705f397b-7e43-40d8-a90a-9155a1abbc8e,641,,"[77.9, 7.8]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,23,Barcelona,217,['d7a70ed5-d4eb-4d80-acc6-0de1d2acd435'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:12:38.481,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007b34b9-1f94-4af3-baaf-058160e389cf,644,,"[89.3, 4.2]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,23,Barcelona,217,['18c3e3eb-f42a-45dc-ac91-7839849dd020'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:12:40.467,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6daf1e-51b7-4527-a023-50f08560d7b9,649,,"[70.4, 23.2]",3773593,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,23,Barcelona,217,['af9e59e3-6265-4f8e-a285-eb3ad65c5101'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:12:47.516,Ball Receipt*,,2020/2021
