bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,2.208426,,,,,,,,,,,,,6fc6c0ba-b778-4cd5-8ea4-87413a884e0f,1615,,"[30.8, 63.7]",267058,38,,,,,-2.4311144,,Left Foot,,,"[8.6, 44.6]",Ground Pass,,29.285662,,,,Marc-André ter Stegen,20055.0,,,,,Interception,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,73,Barcelona,217,"['3f4a4ad0-0179-4bf3-9238-53b2381b518f', '860d10e2-bb51-4ce0-9c84-49e57b1621c4']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:38:25.298,Pass,,2016/2017
,,,,,,,,,,,,,,,1.5214,,,,,,,,,,,,,1c423f1e-4c65-44a5-966a-5bc2119a722a,1617,,"[14.2, 45.0]",267058,38,,True,,,0.7037618,,Right Foot,,,"[26.1, 55.1]",Ground Pass,,15.608331,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,73,Barcelona,217,['8edd963d-152b-4d5a-b19a-4da83a1e5d05'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.350,Pass,,2016/2017
,,,,,,,,,,,,,,,1.7555,,,,,,,,,,,,,e27a0218-cedd-45bc-b969-0eb57b1986cd,1619,,"[39.5, 62.3]",267058,38,,,,,0.46530598,,Right Foot,,,"[63.6, 74.4]",Ground Pass,,26.967016,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,73,Barcelona,217,['8a499372-dc7a-4f75-85d6-940fdcbdfc82'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:38:33.696,Pass,,2016/2017
,,,,,,,,,,,,,,,3.1343,,,,,,,,,,,,,658fa6b6-a0aa-4398-8c0d-b18be7319c4f,1622,,"[63.6, 74.4]",267058,38,,,,,-0.02004744,,Right Foot,,,"[103.5, 73.6]",Ground Pass,,39.90802,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,73,Barcelona,217,['a9e74204-9d13-4b76-8dec-c964bb99d490'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.775,Pass,,2016/2017
,,,,,,,,,,,,,,,1.3648,,,,,,,,,,,,,cb0aff19-bdb0-4c79-9666-dabc9eb62ef2,1624,,"[103.5, 73.6]",267058,38,,,,,-1.3923858,,Right Foot,True,,"[109.0, 43.1]",Ground Pass,,30.991934,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,73,Barcelona,217,"['8284fa38-74c5-461a-b8e2-897a5a9a3f63', 'ac3b0076-c507-466c-957a-c070f2dcf25c']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.909,Pass,,2016/2017
,,,,,,,,,,,,,,,2.3989,,,,,,,,,,,,,041e5870-ff2e-43f7-8bd5-e67c0efff2ff,1627,,"[120.0, 80.0]",267058,39,,,,,-2.7451513,,Right Foot,,,"[115.7, 78.2]",Ground Pass,,4.661545,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,74,Barcelona,217,['32157278-458f-40b1-b640-cd8e40dc57c9'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:39:18.751,Pass,,2016/2017
,,,,,,,,,,,,,,,1.4227,,,,,,,,,,,,,a3bc5ad3-2bf8-400b-a439-391f6193d361,1629,,"[115.7, 78.2]",267058,39,,,,,-2.8908432,,Left Foot,,,"[87.2, 70.9]",Low Pass,,29.420061,,,,Denis Suárez Fernández,6609.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Barcelona,217,['a7f79b94-4759-472b-adf6-604fc1067922'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:39:21.150,Pass,,2016/2017
,,,,,,,,,,,,,,,0.2017,,,,,,,,,,,,,cb1ce5dd-d35d-4991-9f30-56e81ddb2f4e,1633,,"[98.7, 66.3]",267058,39,,,,,2.8753407,,Right Foot,,,"[95.4, 67.2]",Ground Pass,,3.4205263,,Unknown,,,,,,,,,1,From Corner,Denis Suárez Fernández,6609.0,Right Center Midfield,74,Barcelona,217,,26,,,,,,,,,,,,,,,,,Barcelona,217,00:39:26.355,Pass,,2016/2017
,,,,,,,,,,,,,,,1.7104,,,,,,,,,,,,,5cfb7212-69e0-4d71-99d8-09f51a84387b,1637,,"[72.7, 41.8]",267058,39,,,,,2.4502556,,Left Foot,,,"[58.2, 53.8]",Low Pass,,18.82153,,,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,1,From Corner,Lucas Digne,6849.0,Left Back,74,Barcelona,217,['9daa9cc0-daff-4d1e-ab74-3f7470c88825'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.341,Pass,,2016/2017
,,,,,,,,,,,,,,,1.9578,,,,,,,,,,,,,98f279fc-10fa-4c94-833e-bc669c7f7c26,1640,,"[58.2, 53.8]",267058,39,,,,,0.8553943,,Right Foot,,,"[70.8, 68.3]",Ground Pass,,19.209633,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,74,Barcelona,217,['39078dd6-3a1c-481a-a6dc-c909f36b9f3d'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:39:34.310,Pass,,2016/2017
,,,,,,,,,,,,,,,0.805,,,,,,,,,,,,,2d62694d-a60e-48d9-9e90-1a99f19f6fe4,1643,,"[72.9, 61.3]",267058,39,,,,,2.2813346,,Right Foot,,,"[69.2, 65.6]",Ground Pass,,5.672742,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,74,Barcelona,217,['fb90b640-4359-40e2-a11d-84b133d6a5a6'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:39:42.155,Pass,,2016/2017
,,,,,,,,,,,,,,,0.6717,,,,,,,,,,,,,8762e8b9-9f07-412e-bda5-e20de2e4c501,1646,,"[78.8, 75.4]",267058,39,,,,,0.35877067,,Right Foot,,,"[81.2, 76.3]",Ground Pass,,2.5632012,,,,Denis Suárez Fernández,6609.0,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,74,Barcelona,217,['5f1d4344-bd16-4990-ae86-350642b5fd1b'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.108,Pass,,2016/2017
,,,,,,,,,,,,,,,1.4887,,,,,,,,,,,,,c5ad0a3e-a148-4bd7-af7b-00f833796e7c,1648,,"[80.2, 76.6]",267058,39,,,,,-2.6251566,,Right Foot,,,"[60.3, 65.3]",Ground Pass,,22.884493,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Corner,Denis Suárez Fernández,6609.0,Right Center Midfield,74,Barcelona,217,['1d6c8dd1-fd21-42ff-84e8-1343ce15ad21'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.780,Pass,,2016/2017
,,,,,,,,,,,,,,,2.0792,,,,,,,,,,,,,91a98ec7-2b1e-44c1-9edf-78a9509e3aa4,1651,,"[70.2, 65.3]",267058,39,,,,,0.76214653,,Left Foot,,,"[81.2, 75.8]",Ground Pass,,15.206906,,,,Denis Suárez Fernández,6609.0,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,74,Barcelona,217,['5b12fa9e-6b91-4bf5-9c4e-699baf821f00'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.208,Pass,,2016/2017
,,,,,,,,,,,,,,,1.391,,,,,,,,,,,,,3f096017-2d0d-4d65-9b1c-976f16f998fa,1654,,"[83.6, 65.9]",267058,39,,,,,2.7738698,,Right Foot,,,"[71.4, 70.6]",Ground Pass,,13.07402,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Corner,Denis Suárez Fernández,6609.0,Right Center Midfield,74,Barcelona,217,['47ab6920-8394-4ad4-85ef-132ea68b9013'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.161,Pass,,2016/2017
,,,,,,,,,,,,,,,1.4638,,,,,,,,,,,,,619d71b8-30e7-4268-b72f-cfb321c91a54,1657,,"[78.3, 72.0]",267058,40,,,,,0.46044248,,Right Foot,,,"[90.8, 78.2]",Ground Pass,,13.9531355,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,74,Barcelona,217,['b1549e5a-021b-4216-add6-976fbb6e17a2'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:40:01.272,Pass,,2016/2017
,,,,,,,,,,,,,,,0.9737,,,,,,,,,,,,,f79a637f-687a-4b83-8d41-0ed9d2ebcd23,1661,,"[90.8, 58.4]",267058,40,,,,,-1.0993364,,Right Foot,,,"[98.6, 43.1]",Low Pass,,17.173527,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,74,Barcelona,217,"['09ffbc13-bce6-435c-a53b-4248fc3cca11', '9bf0e900-6099-47cf-adcf-af7f1b87cb7a']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:40:06.949,Pass,True,2016/2017
,,,,,,,,,,,,,,,0.776517,,,,,,,,,,,,,616a0bbe-7e43-4476-93f4-285572e22182,1663,,"[98.6, 43.1]",267058,40,,,,,2.9782264,,Right Foot,,,"[89.5, 44.6]",Ground Pass,,9.222797,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,74,Barcelona,217,"['60e361ff-afb7-4451-b9e7-8b6110e5af29', '76a65048-3de7-47c7-a033-2372ca5d40ff']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:40:07.923,Pass,,2016/2017
,,,,,,,,,,,,,,,1.704511,,,,,,,,,,,,,c58eccf0-b2a0-4af2-a116-5bc61657d85f,1667,,"[50.1, 43.5]",267058,40,,,,,-1.284051,,Right Foot,,,"[54.7, 27.9]",Ground Pass,,16.26407,,Incomplete,,Jon Miquel Toral Harper,10488.0,,,,,,1,From Corner,Uche Henry Agbo,16338.0,Left Center Midfield,74,Barcelona,217,"['967ba6e5-8557-4b32-8aef-43fa15aaae79', 'e0efcdf5-7c13-4374-9b26-b9e2acfad8fb']",12,,,,,,,,,,,,,,,,,Granada,1049,00:40:12.309,Pass,,2016/2017
,,,,,,,,,,,,,,,2.4054,,,,,,,,,,,,,84cba888-4c0d-4812-a4c1-3d13e50cb7c4,1671,,"[69.9, 39.6]",267058,40,,,,,-1.5432804,,Right Foot,,,"[70.8, 6.9]",High Pass,,32.712383,,,,Lucas Digne,6849.0,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,74,Barcelona,217,['0add1d03-a807-447b-b938-42c2b68cb719'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:40:18.325,Pass,,2016/2017
,,,,,,,,,,,,,,,1.0875,,,,,,,,,,,,,bc32ffc1-0db0-438f-ae60-dcba72eb726b,1674,,"[72.7, 3.9]",267058,40,,,,,-0.1308274,,Left Foot,,,"[84.1, 2.4]",Ground Pass,,11.4982605,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Corner,Lucas Digne,6849.0,Left Back,74,Barcelona,217,['dfc68b9e-391b-4824-9784-d4bca13f78ad'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.681,Pass,,2016/2017
,,,,,,,,,,,,,,,0.6334,,,,,,,,,,,,,13ab504f-2620-4c4a-8e63-fcaf27ebe642,1677,,"[84.1, 2.4]",267058,40,,,,,0.6578886,,Right Foot,,,"[97.3, 12.6]",Ground Pass,,16.681726,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,74,Barcelona,217,"['a8b39a1f-aa20-47d3-b4a7-eb6ae3214bce', 'b11cbaf2-7ec7-4cf2-b049-0102830fde33']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:40:24.486,Pass,,2016/2017
,,,,,,,,,,,,,,,2.9967,,,,,,,,,,,,,e1b450d1-7a7b-4826-89ec-12646ad4df0b,1680,,"[120.0, 0.1]",267058,40,,,,,1.7491243,,Right Foot,,,"[109.6, 57.8]",High Pass,True,58.629772,,,,Lionel Andrés Messi Cuccittini,5503.0,,True,Inswinging,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,75,Barcelona,217,['07b83087-61a2-403f-8a3f-c0a19565dc93'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.360,Pass,,2016/2017
,,,,,,,,,,,,,,,1.315,,,,,,,,,,,,,4cb90908-7283-4ce6-a1a4-176ed83d8457,1688,,"[20.9, 13.0]",267058,40,,,,,0.7814141,,Left Foot,,,"[33.5, 25.5]",High Pass,,17.748522,,,,Andreas Hoelgebaum Pereira,6846.0,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,76,Granada,1049,['a4a9ada7-9ec3-4649-a962-4e3cb1ca35fa'],57,,,,,,,,,,,,,,,,,Granada,1049,00:40:57.306,Pass,,2016/2017
,,,,,,,,,,,,,,,3.9858,,,,,,,,,,,,,c323a36d-3248-4395-b080-f695f69333c0,1691,,"[64.1, 23.9]",267058,41,,,,,1.0265659,,Left Foot,,,"[87.4, 62.4]",High Pass,,45.001556,,,,Artem Kravets,27639.0,,,,,,1,Regular Play,Andreas Hoelgebaum Pereira,6846.0,Left Wing,76,Granada,1049,['751f4047-dee4-4851-9453-7d45a7f0bbf4'],2,,,,,,,,,,,,,,,,,Granada,1049,00:41:02.181,Pass,,2016/2017
,,,,,,,,,,,,,,,2.6681,,,,,,,,,,,,,ae2c400b-15d6-4419-88d1-6547db027457,1695,,"[93.2, 63.6]",267058,41,,,,,-0.8406184,,Right Foot,True,,"[112.0, 42.6]",Ground Pass,,28.185812,,Incomplete,,Mehdi Carcela-González,5725.0,,,,,,1,Regular Play,Artem Kravets,27639.0,Center Forward,76,Granada,1049,"['a5a87ba1-3c37-4800-998b-4038399eae22', 'ab10ffa7-0ba4-4f01-85ea-a630d3d32ca0']",7,,,,,,,,,,,,,,,,,Granada,1049,00:41:07.446,Pass,,2016/2017
,,,,,,,,,,,,,,,2.6645,,,,,,,,,,,,,6b96a8bb-f6d3-4ac4-a17f-240eb27e0d11,1699,,"[14.8, 39.6]",267058,41,,,,,0.8572741,,Keeper Arm,,,"[43.8, 73.1]",High Pass,,44.30858,,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,77,Barcelona,217,['87353c2e-aedd-4f65-88c1-fbf1cf04dc3d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.466,Pass,,2016/2017
,,,,,,,,,,,,,,,1.809,,,,,,,,,,,,,f74067a3-df53-4d38-95a0-6ce933890992,1702,,"[63.2, 72.0]",267058,41,,,,,0.5050985,,Left Foot,,,"[71.7, 76.7]",Ground Pass,,9.712878,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Right Center Midfield,77,Barcelona,217,['2accfba3-5253-4fae-b9ca-6625772983d1'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.671,Pass,,2016/2017
,,,,,,,,,,,,,,,6.6244,,,,,,,,,,,,,c6cf44eb-49fd-4cac-a8f8-faf2f08112ac,1705,,"[72.2, 76.5]",267058,41,,,,,-0.3538756,,Left Foot,,,"[119.3, 59.1]",Ground Pass,,50.211254,,Out,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,77,Barcelona,217,['6cb3ce94-27df-432f-b7aa-1f23c15dba18'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.010,Pass,,2016/2017
,,,,,,,,,,,,,,,3.5286,,,,,,,,,,,,,030019ca-8b6f-4d85-ba71-1d863310be21,1707,,"[7.0, 36.1]",267058,41,,,,,-0.24372448,,Right Foot,,,"[63.3, 22.1]",High Pass,,58.01457,,Incomplete,,Artem Kravets,27639.0,,,,,Goal Kick,1,From Goal Kick,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,78,Granada,1049,"['6fa79fb7-fb80-40ce-bf3e-5babd89cae15', 'b8d49a27-8a54-468f-b100-4752c40ad7f5']",54,,,,,,,,,,,,,,,,,Granada,1049,00:41:54.624,Pass,,2016/2017
,,,,,,,,,,,,,,,3.1048,,,,,,,,,,,,,6fa79fb7-fb80-40ce-bf3e-5babd89cae15,1710,,"[56.8, 58.0]",267058,41,,,,True,-0.7415666,,,,,"[68.7, 47.1]",High Pass,,16.137533,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,78,Granada,1049,"['030019ca-8b6f-4d85-ba71-1d863310be21', '2521aa1a-c7ea-4087-a6c3-e3ac0e5139a3', '52d3fc09-205d-4fcf-909a-0cfc40285e59', 'c07d2931-2143-4141-90dd-1b3cfbb0ae48']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.153,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.9942,,,,,,,,,,,,,c07d2931-2143-4141-90dd-1b3cfbb0ae48,1712,,"[51.4, 33.0]",267058,42,,,,,-1.1260144,,Head,,,"[56.5, 22.3]",High Pass,,11.85327,,Incomplete,,Andreas Hoelgebaum Pereira,6846.0,,,,,Recovery,1,From Goal Kick,Uche Henry Agbo,16338.0,Left Center Midfield,78,Granada,1049,"['06ecff70-37dd-4975-8813-f60aa8e2d2e9', '6fa79fb7-fb80-40ce-bf3e-5babd89cae15', 'a76d8c9b-7b3f-477b-b4bf-969aff302fc9']",1,,,,,,,,,,,,,,,,,Granada,1049,00:42:01.257,Pass,,2016/2017
,,,,,,,,,,,,,,,1.6992,,,,,,,,,,,,,06ecff70-37dd-4975-8813-f60aa8e2d2e9,1714,,"[63.6, 57.8]",267058,42,,,,True,-0.37298772,,,,,"[77.4, 52.4]",High Pass,,14.818907,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Goal Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,78,Granada,1049,"['0eaa123b-3cdd-42b9-ba3d-04041e9e75f8', '82a7878c-af64-446c-87a5-f9f46a3b24c6', 'c07d2931-2143-4141-90dd-1b3cfbb0ae48', 'cbd42638-d8b3-4d90-977b-c1bf824a5c92']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.252,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.8439,,,,,,,,,,,,,cbd42638-d8b3-4d90-977b-c1bf824a5c92,1717,,"[42.7, 27.7]",267058,42,,,,,-1.5359845,,Head,,,"[43.4, 7.6]",Low Pass,,20.112185,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,Recovery,1,From Goal Kick,Matthieu Saunier,13730.0,Left Center Back,78,Granada,1049,"['06ecff70-37dd-4975-8813-f60aa8e2d2e9', 'd6c5d002-30ec-43c2-9a0e-4f7412a5b3e9']",4,,,,,,,,,,,,,,,,,Granada,1049,00:42:04.951,Pass,,2016/2017
,,,,,,,,,,,,,,,2.2048,,,,,,,,,,,,,8dc7908d-d2c4-4f27-816e-36815009e9d1,1721,,"[42.6, 2.4]",267058,42,,,,,0.42172956,,Left Foot,,,"[79.6, 19.0]",High Pass,,40.553173,,Incomplete,,Artem Kravets,27639.0,,,,,,1,From Goal Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,78,Granada,1049,"['b407b908-dfb2-4604-9328-e07d9e18936e', 'b50f7f78-bdab-4590-adcd-2f2a264fb285']",8,,,,,,,,,,,,,,,,,Granada,1049,00:42:08.563,Pass,,2016/2017
,,,,,,,,,,,,,,,2.2235,,,,,,,,,,,,,b407b908-dfb2-4604-9328-e07d9e18936e,1723,,"[40.5, 61.1]",267058,42,,,,,1.9184031,,Head,,,"[35.5, 74.9]",Low Pass,,14.677875,,,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,79,Barcelona,217,"['014b5fae-88a0-44be-bdb6-5d51b283eeb7', '8dc7908d-d2c4-4f27-816e-36815009e9d1']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.767,Pass,,2016/2017
,,,,,,,,,,,,,,,1.3987,,,,,,,,,,,,,af461176-baf5-475f-9764-528011531c02,1726,,"[35.5, 74.9]",267058,42,,,,,0.14324296,,Right Foot,,,"[56.3, 77.9]",Ground Pass,,21.015232,,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,79,Barcelona,217,['ac9701ad-d244-4aac-869a-75b02bac63e5'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.672,Pass,,2016/2017
,,,,,,,,,,,,,,,2.531265,,,,,,,,,,,,,895f6773-0e5f-437c-abb3-7f22197a7a18,1729,,"[55.5, 75.6]",267058,42,,,,,-0.83707625,,Right Foot,,,"[72.0, 57.3]",High Pass,,24.640211,,Pass Offside,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Right Center Midfield,79,Barcelona,217,['7d58ffa1-2d15-4304-b341-83c3da565bc1'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.205,Pass,,2016/2017
,,,,,,,,,,,,,,,2.319458,,,,,,,,,,,,,272de5ec-2155-4bc8-81c8-d14e62633786,1731,,"[28.2, 18.3]",267058,42,,True,,,0.7544004,,Left Foot,,,"[41.5, 30.8]",Ground Pass,,18.252123,,,,Uche Henry Agbo,16338.0,,,,,Free Kick,1,From Free Kick,Matthieu Saunier,13730.0,Left Center Back,80,Granada,1049,['1db6202e-be1c-4f47-86fe-00607fbd7713'],30,,,,,,,,,,,,,,,,,Granada,1049,00:42:30.018,Pass,,2016/2017
,,,,,,,,,,,,,,,3.505702,,,,,,,,,,,,,760e12de-bc51-4138-b8e2-d1af1e8a9b62,1733,,"[48.7, 36.2]",267058,42,,True,,,2.1678383,,Right Foot,,,"[34.9, 56.5]",Ground Pass,,24.546486,,,,Rúben Miguel Nunes Vezo,6592.0,,,,,,1,From Free Kick,Uche Henry Agbo,16338.0,Left Center Midfield,80,Granada,1049,['e656fbdf-1fb5-4918-9b08-d422bd029b51'],32,,,,,,,,,,,,,,,,,Granada,1049,00:42:32.689,Pass,,2016/2017
,,,,,,,,,,,,,,,1.280567,,,,,,,,,,,,,62679cc9-a9fd-4078-9d84-505882770b86,1735,,"[44.5, 66.2]",267058,42,,,,,0.62701374,,Right Foot,,,"[61.2, 78.3]",Ground Pass,,20.622803,,,,Juan Isaac Cuenca López,26776.0,,,,,,1,From Free Kick,Rúben Miguel Nunes Vezo,6592.0,Right Center Back,80,Granada,1049,['875caee1-58ab-4879-a97a-22ed9e2bab5d'],37,,,,,,,,,,,,,,,,,Granada,1049,00:42:37.482,Pass,,2016/2017
,,,,,,,,,,,,,,,0.7404,,,,,,,,,,,,,a5439c19-1171-499c-a3e3-a67a65b1c679,1738,,"[64.1, 69.2]",267058,42,,,,,-0.9197196,,Right Foot,,,"[70.5, 60.8]",Ground Pass,,10.560303,,,,Mehdi Carcela-González,5725.0,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Right Wing Back,80,Granada,1049,['fdbe9878-bdd5-4a31-85c1-1d131cd18fc2'],42,,,,,,,,,,,,,,,,,Granada,1049,00:42:42.064,Pass,,2016/2017
,,,,,,,,,,,,,,,0.6869,,,,,,,,,,,,,d56c3d3f-032f-4a10-92dc-48a783955a4c,1742,,"[65.9, 57.6]",267058,42,,,,,-2.6546934,,Left Foot,,,"[57.4, 53.1]",Ground Pass,,9.617692,,,,Uche Henry Agbo,16338.0,,,,,,1,From Free Kick,Mehdi Carcela-González,5725.0,Right Wing,80,Granada,1049,['b604b261-3f6a-4bd9-ae01-871941a54e3a'],43,,,,,,,,,,,,,,,,,Granada,1049,00:42:43.926,Pass,,2016/2017
,,,,,,,,,,,,,,,0.858234,,,,,,,,,,,,,7cca556e-df67-4199-800b-0a6f6083e796,1745,,"[57.4, 53.1]",267058,42,,,,,-0.6930688,,Right Foot,,,"[63.3, 48.2]",Ground Pass,,7.66942,,,,Mehdi Carcela-González,5725.0,,,,,,1,From Free Kick,Uche Henry Agbo,16338.0,Left Center Midfield,80,Granada,1049,['778e08ff-6bc7-480f-ac53-c01de6570156'],44,,,,,,,,,,,,,,,,,Granada,1049,00:42:44.693,Pass,,2016/2017
,,,,,,,,,,,,,,,2.419433,,,,,,,,,,,,,180697df-ecf0-4d92-80ba-bb2301d952e9,1748,,"[60.9, 42.9]",267058,42,,,,,-1.3864069,,Left Foot,,,"[65.6, 17.7]",Low Pass,,25.634546,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,1,From Free Kick,Mehdi Carcela-González,5725.0,Right Wing,80,Granada,1049,['78abf21d-304e-4202-a0bb-16653bc6fb6a'],46,,,,,,,,,,,,,,,,,Granada,1049,00:42:46.647,Pass,,2016/2017
,,,,,,,,,,,,,,,1.0907,,,,,,,,,,,,,777813ef-2da2-4d61-a647-399194617ccd,1751,,"[72.6, 13.6]",267058,42,,,,,1.7697423,,Left Foot,,,"[70.1, 26.0]",Ground Pass,,12.649506,,,,Jon Miquel Toral Harper,10488.0,,,,,,1,From Free Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,80,Granada,1049,['de31a1ac-b6e3-4e43-b70e-15a04873463f'],50,,,,,,,,,,,,,,,,,Granada,1049,00:42:50.648,Pass,,2016/2017
,,,,,,,,,,,,,,,0.989,,,,,,,,,,,,,8c769cf7-744e-4783-8875-63e718ede351,1755,,"[85.5, 7.7]",267058,42,,,,,-0.4266275,,Left Foot,,,"[96.5, 2.7]",Ground Pass,,12.083046,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,1,From Free Kick,Jon Miquel Toral Harper,10488.0,Right Center Midfield,80,Granada,1049,['0238a91e-2fbd-4e14-a022-2516800a9d6b'],54,,,,,,,,,,,,,,,,,Granada,1049,00:42:54.822,Pass,,2016/2017
