50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc8be4c7-58d0-459e-89cd-4fe1e36afe80,2957,,,"[56.6, 47.4]",69326,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,162,Barcelona,217,['1daa1522-1a27-4981-b2a4-df636f2a30e4'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.403,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,eb321c9d-a058-4b8c-91fe-bc34b1993101,2960,,,"[100.9, 10.3]",69326,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,162,Barcelona,217,['16cccf98-f385-4278-9f05-b08d1c37dfe2'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.101,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d230ea-54d1-41f7-b183-330e284358d8,2963,,,"[106.6, 26.5]",69326,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,162,Barcelona,217,['ec1155c7-90a7-44db-8658-32ced997a67e'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.805,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,728221d1-e351-40ba-8bf4-2b4f5717baea,2966,,,"[93.2, 25.2]",69326,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,162,Barcelona,217,['9727617b-1ff7-4797-ae94-6883dcdb86f1'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.594,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,469b69c1-41c5-429d-9184-534c9bae31d1,2969,,,"[85.4, 40.0]",69326,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,162,Barcelona,217,['f9f01423-f9f3-4795-8c96-c8d3e97c4382'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.691,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d998cb42-9910-469c-bd27-92ffdd787491,2971,,,"[85.1, 28.5]",69326,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,162,Barcelona,217,['fe79a246-75fd-40eb-835e-8292e257b680'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:18:53.696,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,c3883a2a-2bbf-4884-87dd-228790b392b7,2975,,,"[39.4, 35.0]",69326,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piotr Trochowski,26790.0,Left Center Midfield,163,Sevilla,213,['84f11b03-17ee-4d33-af6a-16a0d0e8bfd5'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:18:55.631,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,d46f9f00-d981-4f86-bd1a-4fddcd0bbe4c,2978,,,"[29.5, 11.6]",69326,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,163,Sevilla,213,['a4c8f82f-73be-4ce1-b9df-a0c444731de9'],58,,,,,,,,,,,,,,,,,Sevilla,213,00:18:58.746,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,109da85f-3ccb-4910-a8f9-9db51e9fe6b0,2982,,,"[49.1, 4.6]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel del Moral Fernández,24507.0,Left Center Forward,163,Sevilla,213,['cc93fb1e-8aed-415f-8701-5d03cd641406'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:19:01.006,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,01a51b0b-bfae-42bc-bf6c-2eae322ef906,2985,,,"[34.3, 3.9]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,163,Sevilla,213,['22b91cb7-fb1d-4723-99a9-3ee6e7c95ab5'],2,,,,,,,,,,,,,,,,,Sevilla,213,00:19:02.134,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ae17c6db-8590-4d3b-82fd-f59740274154,2988,,,"[66.6, 3.6]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Perotti,7456.0,Left Midfield,163,Sevilla,213,['53394f6f-6e03-4483-9918-c7d36a09f00c'],3,,,,,,,,,,,,,,,,,Sevilla,213,00:19:03.842,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f6cbeec-bbea-48ef-a14d-61b4880f8ec5,2990,,,"[61.1, 75.1]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,164,Barcelona,217,['7610d3dd-572e-4ea4-b152-e53c896227cd'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:19:09.902,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8ccdcf9e-d2ac-4367-a810-05f6bc8b7d6c,2992,,,"[49.7, 73.7]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,164,Barcelona,217,['c6f464b8-6249-4bb7-b0c4-0ffc0f49c132'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:19:11.854,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,e358e62c-8467-4b9a-afea-777e972a3cf9,2996,,,"[26.7, 48.4]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,164,Barcelona,217,['704eebe5-aff1-4be0-ba1a-7ba8432f1050'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:19:15.284,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a05d0c9d-d1f3-4a1d-b38a-cec0e225c485,2999,,,"[7.4, 42.3]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,164,Barcelona,217,['f9283afc-d769-4cb6-a4ae-9af3055e5bb1'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:19:17.456,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7b563756-fa34-480e-bf80-3e8cd083a84b,3002,,,"[66.2, 72.3]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,164,Barcelona,217,['f18f2500-45ed-44fc-a0be-2007e7a7fd48'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:19:27.677,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,df5d323b-c897-4bcb-8a51-ee61ec814862,3004,,,"[56.5, 3.3]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,165,Sevilla,213,['bc1705ff-98c4-4d20-9073-9410655c9e24'],29,,,,,,,,,,,,,,,,,Sevilla,213,00:19:29.129,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,cef3989d-a955-4ad0-ad85-b16d850a2e76,3007,,,"[64.2, 8.2]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Perotti,7456.0,Left Midfield,165,Sevilla,213,['71e70110-3477-49db-b0ff-10336151f5e1'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:19:30.815,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,fbaa8e34-564d-4994-b94a-93fe66603e0c,3010,,,"[55.9, 25.3]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Center Midfield,165,Sevilla,213,['9b063479-1775-4869-972f-60c71204bf05'],33,,,,,,,,,,,,,,,,,Sevilla,213,00:19:33.767,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,cc56b1df-3f7b-4ebb-9cf9-bc5b32d535bf,3013,,,"[63.6, 38.4]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piotr Trochowski,26790.0,Left Center Midfield,165,Sevilla,213,['ae280c51-b1d2-4948-803d-d212f30b4d50'],34,,,,,,,,,,,,,,,,,Sevilla,213,00:19:34.645,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8291f9a5-714a-4b62-84c6-1dda3e46d5a9,3017,,,"[57.2, 70.7]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Right Back,165,Sevilla,213,"['6c2726f4-644d-4b30-bde3-e4a7b7672e2a', '835f092e-47d5-46de-945e-6903baf23394']",37,,,,,,,,,,,,,,,,,Sevilla,213,00:19:37.662,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc576726-000e-4ec5-b183-51cbbb9bc7da,3020,,,"[68.1, 76.4]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,165,Sevilla,213,['b47d92d0-0834-454e-9806-d92187783e76'],39,,,,,,,,,,,,,,,,,Sevilla,213,00:19:39.390,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,53c1d8e8-d632-41cd-83f2-2c3f10926ae0,3024,,,"[57.3, 66.6]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Right Back,165,Sevilla,213,"['9eaf2cd2-7fda-4f3a-9398-96c0abf5211b', 'dc322914-5a97-41d6-8996-931810953211']",42,,,,,,,,,,,,,,,,,Sevilla,213,00:19:42.981,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3481cf23-e7ec-435e-aa15-82428127489b,3028,,,"[56.1, 40.1]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Center Midfield,165,Sevilla,213,['ae5488d1-2879-431b-8b6f-dad67c5ff531'],45,,,,,,,,,,,,,,,,,Sevilla,213,00:19:45.036,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,84bbca9d-e653-4dde-956c-228f3fa64e64,3031,,,"[74.3, 71.7]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,165,Sevilla,213,['2c1e233a-600e-41af-b97a-95ab3405b1f3'],46,,,,,,,,,,,,,,,,,Sevilla,213,00:19:46.425,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,cbea4c0f-81a4-42f0-8665-fc93b771ae2a,3033,,,"[58.0, 19.1]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,166,Barcelona,217,['e1c71287-c048-4b14-af2b-c2d1912df639'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.266,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,10aa85dd-71df-4283-95f1-95b07c69b582,3037,,,"[52.7, 22.2]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,166,Barcelona,217,['31613d97-c0a3-4d02-a1ce-5eaee0004860'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.732,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8b25a80d-b625-4301-9e10-9f762e7223ca,3040,,,"[62.8, 40.1]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,166,Barcelona,217,['a98dd0c2-cf35-4dae-a7cc-4586b4254b24'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:19:52.280,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,040eb3a5-d4f7-4954-ab9f-c30666dd663d,3043,,,"[78.0, 65.3]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,166,Barcelona,217,['677b2a2e-1cf9-4497-8132-4fbabf5e1e47'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.847,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d822f17b-19a8-45d2-b0c5-cfb59534bcd9,3047,,,"[101.5, 29.8]",69326,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,166,Barcelona,217,['eb73c2a1-f9ff-42da-aa5e-eaffe27117f3'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:19:59.220,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,d5f21880-0fb2-43c7-a62c-7adcc1dbaf30,3052,,,"[26.3, 5.6]",69326,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,167,Sevilla,213,['6fffa1fd-6b87-4f5a-85a9-651c55ed7839'],3,,,,,,,,,,,,,,,,,Sevilla,213,00:20:03.738,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a43b5b0d-29e5-49fc-b66c-eef1f9a4bb4c,3055,,,"[38.2, 30.1]",69326,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piotr Trochowski,26790.0,Left Center Midfield,167,Sevilla,213,['6ce01acc-21b8-496d-ab8d-48cd383d9b7e'],7,,,,,,,,,,,,,,,,,Sevilla,213,00:20:07.584,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a586d070-e134-402e-87c7-82fe5cd55b12,3058,,,"[91.1, 68.3]",69326,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,167,Sevilla,213,['8f54a71a-a462-4fa4-8a84-c8c05607d8e5'],12,,,,,,,,,,,,,,,,,Sevilla,213,00:20:12.872,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,e870d8bb-9fe6-4ff1-a97a-2faf3d55b2ad,3061,,,"[116.1, 33.2]",69326,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel del Moral Fernández,24507.0,Left Center Forward,167,Sevilla,213,['f9be66a9-543d-41dc-bf2d-f9100622c17f'],20,,,,,,,,,,,,,,,,,Sevilla,213,00:20:20.183,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a52ae23d-8911-4184-bee2-23fe906c82a3,3065,,,"[27.4, 60.8]",69326,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,168,Barcelona,217,['5b6e5534-0529-4c2e-9910-03a5cb47d5e4'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.814,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,36ffa694-4774-478d-9dd5-1b7a7f738f3d,3067,,,"[22.5, 75.6]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,168,Barcelona,217,['bbf6462e-adce-4a42-b793-28d19b7efeb4'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:21:00.397,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,e8fae78d-3b18-4ba0-88ec-b2b91251bc8a,3069,,,"[56.3, 68.0]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,168,Barcelona,217,['3c0e2086-6549-473f-aed4-d6d587de9a31'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.343,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,bae61f9c-69aa-42b2-a267-fbf2b4a79e49,3072,,,"[79.3, 69.1]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,168,Barcelona,217,['a683ddd7-a7de-44dd-be66-baf9c3f288b2'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:21:06.933,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,caf02ba2-3c01-4ea6-a97c-05eb7b0c5d48,3075,,,"[73.1, 73.6]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,169,Barcelona,217,['e0a7dc91-188c-42cb-ad82-69ae6e148ee0'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.537,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b6f5dc5-61c0-43eb-bfdf-86b3b2a7ab1e,3078,,,"[80.4, 42.9]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,169,Barcelona,217,['e5c97232-f3c4-484d-a092-1c5b1644a6af'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:21:40.991,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1464ea0a-ba35-442b-92c8-91d509ce1bb0,3082,,,"[70.9, 21.3]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,169,Barcelona,217,['e07ea9e6-c55b-463d-91ba-e153a6c62b87'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.645,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,997d47c8-451b-491a-9580-297d3bba7fb3,3085,,,"[87.3, 15.3]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,169,Barcelona,217,['9326de27-a120-4e15-918f-0ef709f29b64'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:21:44.927,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,8d15077a-69e4-469e-b19c-27fce4161a3d,3087,,,"[77.3, 22.7]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,169,Barcelona,217,['0ae7771a-0942-41e6-b0a7-18b673b75a93'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:21:45.920,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ef27c36-5803-40fb-afc4-02e509975bad,3091,,,"[58.4, 17.1]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,169,Barcelona,217,['29206363-e28f-47dd-a7d4-78b339fc723b'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:21:52.894,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,668419ef-d650-4e80-81db-920e49412e83,3095,,,"[50.7, 65.3]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,169,Barcelona,217,['06bc58ef-5f08-4b93-b918-ea5b7f5ea892'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.608,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d8a8a6e-363f-4005-9152-1187f61801dd,3099,,,"[63.5, 58.0]",69326,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,169,Barcelona,217,"['1834f937-ad01-4aac-8541-23425ca8cac5', '38f1e1f1-d571-4279-b90d-9b5c8f4f287c']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:21:58.534,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a2b08a17-159b-4809-bbd3-78b579dfaa30,3107,,,"[88.9, 5.3]",69326,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel del Moral Fernández,24507.0,Left Center Forward,170,Sevilla,213,"['6083caed-88e7-4929-81b6-2cdd827f25d4', 'fa4af4c8-7421-4dd8-b734-009ce5559efd']",5,,,,,,,,,,,,,,,,,Sevilla,213,00:22:05.925,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,1da8614d-8f0d-44a4-b858-19354593c1ab,3113,,,"[110.7, 50.3]",69326,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Torres Ruiz,6861.0,Right Center Back,171,Sevilla,213,['f6ce30e1-3169-4729-8159-3b77fb54bcf8'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:22:48.032,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,31c9f3cf-3fba-4347-bb7c-e0688e5f80b7,3116,,,"[114.8, 41.7]",69326,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Frédéric Oumar Kanouté,25960.0,Right Center Forward,171,Sevilla,213,['2f0fee9e-b8ab-42cc-936d-3498bb4992ac'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:22:48.727,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,a074be65-aefd-4f98-a3f6-4d1355c56339,3119,,,"[70.5, 16.8]",69326,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,172,Barcelona,217,['3073fc62-47d2-49c1-9348-e33d59938581'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:23:42.430,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ca8ff804-8e4c-4f86-b738-3f5a6e406610,3122,,,"[78.7, 27.3]",69326,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,172,Barcelona,217,['7f7a71d5-ca98-4373-8c02-409fafea05ae'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.819,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,855c01f7-c484-4fa2-9ce3-4c51c685997e,3129,,,"[5.6, 41.7]",69326,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,173,Sevilla,213,['60be7445-efdc-4db5-8813-ed0d66220c45'],6,,,,,,,,,,,,,,,,,Sevilla,213,00:25:06.425,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,7403e55c-7177-4820-9f0b-b759ff410efe,3131,,,"[25.7, 29.8]",69326,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Escudé,26018.0,Left Center Back,173,Sevilla,213,['47b90920-7b97-4d4c-88b4-218f68fc4acb'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:25:08.118,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,2e7abe7d-e889-46e2-ba7d-fcd6628f625f,3134,,,"[45.6, 3.6]",69326,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,173,Sevilla,213,['184bc780-dd03-41cb-bfde-2e1834fa2a24'],13,,,,,,,,,,,,,,,,,Sevilla,213,00:25:13.986,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b3d946-7bfa-46b3-946c-518a7c27dafb,3137,,,"[48.5, 24.5]",69326,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Center Midfield,173,Sevilla,213,['710852a0-4851-419d-b5cf-ed87b6246571'],17,,,,,,,,,,,,,,,,,Sevilla,213,00:25:17.256,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,0051b0bf-09a8-4112-95c9-01f646a1b0c9,3140,,,"[63.9, 53.1]",69326,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frédéric Oumar Kanouté,25960.0,Right Center Forward,173,Sevilla,213,['c7d8bbea-d48b-49c7-a9ff-c9399e632628'],20,,,,,,,,,,,,,,,,,Sevilla,213,00:25:20.279,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e03dbaf-bb68-4a1b-9973-1b2570e36e10,3143,,,"[68.6, 74.5]",69326,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,173,Sevilla,213,['fbc9638a-faa2-495f-ae96-66564eaf3429'],22,,,,,,,,,,,,,,,,,Sevilla,213,00:25:22.697,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,68299af9-da01-45bd-8e52-782b641fa837,3146,,,"[64.4, 40.3]",69326,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Center Midfield,173,Sevilla,213,['b8396fbc-db9b-437f-a348-c92b240d44e0'],28,,,,,,,,,,,,,,,,,Sevilla,213,00:25:28.658,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,d0e0a4ec-e575-45d1-aede-146f8266f300,3149,,,"[65.3, 5.4]",69326,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,173,Sevilla,213,['df3301df-72b6-42b0-b47c-941362e8c807'],31,,,,,,,,,,,,,,,,,Sevilla,213,00:25:31.602,Ball Receipt*,,2011/2012
