50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48142556-83a0-4459-8bc2-816dccd2a33e,2990,,"[62.6, 73.5]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,163,Barcelona,217,['1ff8a900-cac2-4b52-9ff7-19e1c7adce09'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:19.964,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c51b54-067b-46eb-b1ec-d157bdd9614a,2993,,"[64.3, 55.6]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['090dfa8a-19be-458b-a081-72e6ae6d132e'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.372,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cb9a99b-1115-4d22-a7d3-d997a5bb089b,2996,,"[71.2, 67.6]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,163,Barcelona,217,['c9aa6555-7a90-4adb-9824-3296b1682e2b'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.346,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915775d8-56e7-41d6-b7c2-abeb3dd0b735,2999,,"[61.6, 54.2]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['33c1607b-671a-4df6-a536-f4dac5d3b1d4'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.823,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af219c3-0472-4dab-85a7-e4190ba955a8,3003,,"[54.7, 28.7]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,163,Barcelona,217,['924b75d4-4ffa-4b9e-82e9-4445095acd10'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.720,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c567490-2ef1-4de6-82f4-f13d8b1eb5fd,3006,,"[61.6, 4.6]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,163,Barcelona,217,['f671c1f7-717d-47b1-8761-455fe943f37c'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:33.170,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67b9acca-1f44-4c83-bde4-b091a723daf9,3009,,"[71.2, 1.5]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,163,Barcelona,217,['56e3400f-05f4-48f0-af05-ff6098af4893'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.378,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875a9497-c5ae-433f-82a2-2c9ccd1bf467,3012,,"[71.0, 7.6]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,163,Barcelona,217,['557bc4d6-79a9-4fee-aac5-e6f4ec68cea8'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:36.531,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4a391f6-c449-4529-ba62-2871ae853d2d,3015,,"[57.6, 10.5]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,163,Barcelona,217,['e685776b-16a3-47bf-b13f-b349404eb792'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:38.025,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49594ad8-1df8-4825-a0c3-67fcd2f96cd2,3018,,"[64.3, 28.5]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['b7dff85a-ef51-46a6-a7ef-61905dd68f21'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.480,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f1f306-185b-45ed-8746-c951893785f3,3021,,"[51.5, 47.5]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,163,Barcelona,217,['a1448079-f9e5-49c9-9f89-d2ab7be656f7'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.057,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cff4d05-bc34-411f-8c7f-abdfe5ec3278,3024,,"[65.9, 52.9]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,163,Barcelona,217,['c0baceaf-fb13-459e-9072-191b696a6d00'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:44.467,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf3c841b-1e68-4b76-9013-6fe3d4edcd55,3028,,"[61.9, 44.9]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,163,Barcelona,217,['a31f662e-e5b8-4cdc-ae5b-97f38ec4d62c'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:48.075,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e073ce38-a7e1-4567-af6d-d98e8986ed58,3031,,"[72.1, 65.3]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,163,Barcelona,217,['ee0bc772-3232-4e58-9be6-85d80afff43e'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:49.091,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcb77c17-d71a-45c8-b143-7cc64dbda589,3035,,"[100.8, 39.5]",70219,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,163,Barcelona,217,"['06c4dcab-7c34-4167-802b-2969f8f1b3e0', '533f1b3d-97b8-43fa-ad4a-1f97c9761bb0']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.852,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813d2f5c-109e-43a2-9f8b-9d7141201e3f,3043,,"[103.7, 51.0]",70219,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,163,Barcelona,217,['5c7bbcd8-8156-44c7-82f5-ef856e500519'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:02.772,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27214889-7257-47b0-b96d-c45870da9a58,3049,,"[98.9, 39.0]",70219,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,163,Barcelona,217,"['05373ff2-c9bb-44c3-a74a-fdc5e2785205', '282ed5cd-1dac-4d5b-b83e-45cfb72561c5']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:04.675,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2df180b7-4608-49ef-a461-943c234c05ea,3052,,"[102.1, 48.4]",70219,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,163,Barcelona,217,['149e6662-57b2-49f4-80a6-1a148b627fa3'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.629,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6420dce8-ef72-4b44-a1c0-02ad6750f56a,3059,,"[33.1, 32.9]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Paredes Arango,26429.0,Left Center Back,165,Real Zaragoza,395,['b862ffe7-8e79-4bae-89c2-9b16a24235ef'],3,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:03.385,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731ca74-905e-4325-bcb9-64532db24f9a,3062,,"[54.8, 48.5]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ádám Pintér,10815.0,Left Defensive Midfield,165,Real Zaragoza,395,"['c981d8b3-0990-4c5d-9156-e4c44cd0f1e3', 'd7426512-5484-421b-8197-1d151c77b636']",4,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:04.570,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd28d7c9-6c76-4948-99e7-1129f2144f1a,3069,,"[100.2, 46.0]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,166,Barcelona,217,['3430a092-b47f-4544-9095-104f8ef48433'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.104,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b64a1fca-933c-435e-8fbd-9dafc5ec4dc3,3072,,"[96.7, 46.2]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,166,Barcelona,217,['0e461ad0-3806-4491-b8d7-0b047aedcb75'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:11.709,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366d5f35-bdf6-4fba-9839-6e4a2462a5c4,3075,,"[102.1, 52.7]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,166,Barcelona,217,['8516796b-fe2c-4c5d-855f-b7852ecbf0f8'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.108,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11dc0eb3-2dcd-4495-ac90-06ca4a8739c3,3084,,"[36.6, 27.8]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Zuculini,7701.0,Right Defensive Midfield,167,Real Zaragoza,395,['0e1ca34f-fd9a-4a59-8cfd-c01450f820ae'],21,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:21.051,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba2e025-0399-44ba-bc0b-d538156e55fd,3088,,"[58.6, 23.6]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hélder Manuel Marques Postiga,20011.0,Center Forward,167,Real Zaragoza,395,"['4c998a49-8b59-46b2-951c-a96b5b5ecf93', 'fecf1e0e-f471-4ebf-91b6-1f0affb70d12']",23,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:23.702,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1acdc97-4239-45ec-9cda-2d1c86a8ed02,3097,,"[54.0, 43.4]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paulo César Da Silva Barrios,26761.0,Right Center Back,168,Real Zaragoza,395,['46f7e588-efc2-47b2-bc4d-283e8cec8107'],37,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:37.220,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad84b2fc-cd2c-4922-90d3-58042fbfe7c0,3100,,"[70.9, 61.9]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ádám Pintér,10815.0,Left Defensive Midfield,168,Real Zaragoza,395,['135c3378-ffb5-44e3-825d-d0e3ed624ca9'],40,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:40.899,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3fbc49-8cc8-4561-943f-38817cffb6b1,3104,,"[77.7, 78.3]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maurizio Lanzaro,26715.0,Right Back,168,Real Zaragoza,395,['7b46d687-6058-4938-8b71-ce47804dc741'],43,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:43.964,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee1f1f7c-dc86-4b01-b3e0-2b09ac366d4d,3107,,"[56.7, 70.7]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paulo César Da Silva Barrios,26761.0,Right Center Back,168,Real Zaragoza,395,['ff9112ed-08f6-4eec-8bc5-39b264b00a9e'],48,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:48.922,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73e48bc4-d4b7-42be-83ff-40b249a0bc2d,3110,,"[49.2, 50.4]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Paredes Arango,26429.0,Left Center Back,168,Real Zaragoza,395,['481f98cd-4143-4c6c-8da4-3b5f55c3be7e'],50,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:50.904,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c598c5-8ea2-4352-aa90-7658dea8ff74,3113,,"[50.2, 75.3]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paulo César Da Silva Barrios,26761.0,Right Center Back,168,Real Zaragoza,395,['e66fb528-bbcd-4bab-8f4f-4f2fff782b67'],55,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:55.005,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,098fe523-c79d-4bd9-8913-4ef5de731361,3116,,"[98.2, 66.1]",70219,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Franco Zuculini,7701.0,Right Defensive Midfield,168,Real Zaragoza,395,['a66e2cd0-4455-4e57-bb02-68f971fb3de2'],58,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:41:58.687,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d3583e4-ab51-468c-a098-43a3ddb4c51a,3119,,"[96.7, 73.7]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maurizio Lanzaro,26715.0,Right Back,168,Real Zaragoza,395,['36692032-b21f-428c-a981-7367cf6ad657'],0,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:00.461,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a009c86f-d262-4ea2-a8d1-a374350e5932,3122,,"[24.3, 8.7]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,168,Real Zaragoza,395,['0b19ede0-a087-4f28-a835-dedc422fedbc'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:02.705,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c23b0d32-4b3b-439e-8859-3f006336bf84,3124,,"[108.2, 64.6]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hélder Manuel Marques Postiga,20011.0,Center Forward,169,Real Zaragoza,395,['3f498865-f13a-4c49-8c9c-ad551fcc89d2'],10,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:10.335,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0e63c58-637a-47f1-b479-27af993e910d,3128,,"[6.1, 6.8]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,169,Real Zaragoza,395,['f6e02851-d650-4ae0-b4c0-436fe1848952'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:12.273,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fba98c54-8159-42b0-bdbf-3fd88ba6843b,3132,,"[111.1, 77.9]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maurizio Lanzaro,26715.0,Right Back,169,Real Zaragoza,395,['d7d00a3d-742e-4648-9e7a-1678246ecd6a'],17,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:17.665,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874dff69-1b75-4bc0-80ff-e00003984d91,3140,,"[25.2, 77.3]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,169,Real Zaragoza,395,['c8bd19c0-bc3d-44b3-bee4-d86d22d7d6a6'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.075,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa75eb79-59a4-4950-b73a-167b486465c3,3144,,"[75.8, 24.3]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ádám Pintér,10815.0,Left Defensive Midfield,169,Real Zaragoza,395,['c5783444-3e57-4d77-8a2a-19fe782ffaad'],31,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:31.564,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8db303b8-59c4-4ac5-a905-ea9340b4f03f,3148,,"[92.4, 26.8]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hélder Manuel Marques Postiga,20011.0,Center Forward,169,Real Zaragoza,395,['0b91de42-8b6f-462d-8a6b-ff976b1c158e'],33,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:42:33.627,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f5df250-60f6-4645-98f5-aaeaca767107,3154,,"[40.9, 57.5]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,170,Barcelona,217,['90e477c1-758b-4bae-8e0e-f3d7a539f56c'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.586,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05087161-6ab2-4e0b-b7a2-53414f89e793,3158,,"[78.3, 8.4]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,170,Barcelona,217,"['4fe9dda3-e7ac-46de-8847-7b36e635d1ef', 'a05eeddf-8ebe-440e-8cbe-6eefbda39dca']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:41.621,Ball Receipt*,True,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560072e-6337-4b0e-b112-b7c4876ebac2,3161,,"[99.2, 45.1]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,170,Barcelona,217,['290dcb20-0dbe-47eb-a808-debbf4e45b91'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:48.131,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc447a70-9fb7-4a8e-aeab-c1404b062367,3164,,"[56.2, 53.9]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,170,Barcelona,217,['f97d7917-d218-4167-9ec3-392de9545725'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:52.027,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f91cfc1-596d-4711-b289-7337bb48559d,3167,,"[56.2, 46.8]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,170,Barcelona,217,['2974feeb-e495-4306-bcc9-973888c0cc91'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:54.777,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fbb6adb-c5cb-46f4-aed1-291ad3c4622e,3170,,"[52.7, 67.7]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,170,Barcelona,217,['c07fbe6d-b0d6-4719-9610-cf910c0b8626'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:56.236,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d5a2096-1952-4663-b61c-71ea064554eb,3173,,"[46.8, 50.7]",70219,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,170,Barcelona,217,['b58f8685-cac9-4202-96e2-9efe8cc270f8'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.521,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc43ee67-d826-4e14-94ea-f08591eddf68,3176,,"[46.8, 33.8]",70219,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,170,Barcelona,217,['cb77edaf-9d22-49a7-bac7-392789a7dc67'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.631,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4750456-e9cd-4bce-86b9-4093ba9933f0,3179,,"[49.2, 10.5]",70219,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,170,Barcelona,217,['4aac29af-b818-4fd4-ba5a-e6497383e6f4'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.581,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837b0e8d-efc0-4f95-a9c0-765bde454bf5,3182,,"[48.2, 28.8]",70219,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,170,Barcelona,217,['1c8d58f2-cc7a-4edb-9a63-52f11ea01004'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:03.570,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46af4f91-0ffd-406b-8654-01e25a7a513b,3185,,"[50.4, 7.9]",70219,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,170,Barcelona,217,['c2a9be98-b8f0-4d56-bb8d-331ec9c623e3'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:05.644,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24939631-da0c-41a4-8f42-2839c297db42,3188,,"[56.2, 16.4]",70219,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,170,Barcelona,217,['42f0110d-0d5d-49b0-b7ab-904524ecc360'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.083,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600f1d1-8e84-45ca-9536-e0a66b22fe0a,3192,,"[54.6, 6.3]",70219,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,170,Barcelona,217,"['0f79da98-d8f3-4f4b-be58-f77da1a857f2', '1883a4d6-4417-4dd9-bd91-279f855411c9']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:08.334,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778fa95-d866-4c23-8489-ff7a5c6699fa,3195,,"[52.3, 14.3]",70219,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,170,Barcelona,217,['a204494b-0aed-457d-a663-a9933d06bf80'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.907,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bc9d60e-573c-4f18-b6b0-c907162b219c,3199,,"[64.8, 49.4]",70219,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,170,Barcelona,217,['795cab0e-2cd4-4ddd-bb16-0a39b8ed1fed'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.933,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de02dea-fbc8-48da-9c4b-2411528b0f5d,3203,,"[57.5, 22.5]",70219,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Lafita Castillo,26020.0,Left Wing,170,Barcelona,217,['3144a31d-5890-41e7-8be7-6bf146d575e4'],18,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:43:18.814,Ball Receipt*,,2011/2012
