50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.042883,,,,,,,,,,,,,1d2b8f4f-9a89-480a-b47c-748eba23534f,781,,"[110.2, 4.9]",267183,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,33,Barcelona,217,"['18ac2411-2db6-4aeb-9cab-461f39274021', '66eafdee-4a71-4cd0-8ca2-18784ceb37cf']",3,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:03.128,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.149388,,,,,,,,,,,,,f2dc21ff-9697-4d04-ac7f-6fd1eff3a234,797,,"[55.8, 70.6]",267183,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth Frank Bale,6399.0,Right Wing,33,Barcelona,217,['a5ac234b-50ba-40c7-bc5b-3bbd990140ef'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:22.967,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,,1.163567,,,,,,,,,,,,,08c9fcd3-d0e0-494d-bfa8-b02783911ce2,806,,"[86.0, 10.5]",267183,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,34,Real Madrid,220,"['0659e0e1-9183-4829-9811-8e6f91d517c2', '86734622-26a0-4a70-94a4-6cfeb39e8eed']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:16:30.808,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.709972,,,,,,,,,,,,,e4e85803-35e2-404e-a3c2-3463738fc3bf,809,,"[83.5, 8.9]",267183,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,34,Real Madrid,220,"['86734622-26a0-4a70-94a4-6cfeb39e8eed', 'bfdd048d-6715-4a95-91aa-51ab530a0c14']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:16:33.463,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.272202,,,,,,,,,,,,,dbec17fd-16c3-44a5-9ed1-971d15378408,825,,"[44.5, 74.6]",267183,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,34,Real Madrid,220,['b1143ae7-99f3-4186-8a52-09c49acc0193'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.045,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,,0.406543,,,,,,,,,,,,,d8143e9f-9da3-4274-9dda-236d9f45fd72,830,,"[61.9, 5.9]",267183,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,35,Barcelona,217,['8ab99f20-1330-4755-8e84-db56e11595a5'],47,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:47.170,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.497724,,,,,,,,,,,,,073b1122-0619-4159-a09e-719e8e3ef6bf,837,,"[34.1, 24.9]",267183,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,35,Barcelona,217,['76f3e512-a453-42ab-aa0c-13ab53b1a2d1'],52,,,,,,,,,,,,,,,,,Real Madrid,220,00:16:52.527,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,,1.111357,,,,,,,,,,,,,806bde59-2962-4d24-befe-15de7b6d1765,852,,"[49.4, 52.1]",267183,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,37,Barcelona,217,['e4ebb484-5dfa-43ce-b8b7-01c4c6bf8b87'],40,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:40.103,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.064425,,,,,,,,,,,,,ae4badae-c485-4f8d-8cf7-e2581a8e6213,860,,"[40.8, 27.0]",267183,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,37,Barcelona,217,"['08be210b-55ca-4a28-9797-a4962faa9d52', '4dc6d60b-276f-4aa3-9fce-4f952a0f480c', 'f34fc304-df0d-462b-a999-da825053d4ef']",50,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:50.858,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.414408,,,,,,,,,,,,,7f7ec3e4-61bd-478b-8ce6-3d3ff55427a2,872,,"[33.1, 64.9]",267183,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,37,Barcelona,217,"['42683c47-b1a2-4a18-8414-181971471fe9', '592d9b3d-c35d-4ed0-bf05-0e9a41725b40']",58,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:58.987,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.456795,,,,,,,,,,,,,36707e44-484c-4298-8b64-9c612ac65964,885,,"[65.2, 14.4]",267183,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,39,Real Madrid,220,['aa385aeb-c5a0-482a-9143-9860d90689e2'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.671,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.593601,,,,,,,,,,,,,b49b4b33-5cb6-4ce7-b1de-084fdab3e99c,901,,"[35.8, 9.1]",267183,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,39,Real Madrid,220,"['39e78c2f-7d3c-454e-9c71-0b53c5c44a7d', '7927eafc-8108-4767-86a5-7704309635fa']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.951,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.653833,,,,,,,,,,,,,b7cc16a5-b197-4f1a-bcef-0acbdfdc309c,903,,"[31.2, 21.5]",267183,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,39,Real Madrid,220,"['849018fb-48fb-4578-9c09-572970a3904e', 'd40fa6cc-751b-42a4-a23d-55200518af7c']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.916,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,,0.314398,,,,,,,,,,,,,950c69d1-a97b-40c8-a909-ae94876a4b00,916,,"[61.3, 67.9]",267183,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,40,Barcelona,217,,16,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:16.895,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.477041,,,,,,,,,,,,,d6a2672d-79cf-4a97-9664-7e1477fad77d,922,,"[79.5, 26.2]",267183,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,41,Real Madrid,220,"['0079f480-a6b7-4ad8-95b9-8b5c3466654e', '5d917f40-efae-4e56-95cf-0b4983063e18', 'dcdf6709-387b-4a59-abf5-0ca53fd34dbb']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.271,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.122373,,,,,,,,,,,,,23d2904a-c428-48dc-8fcd-fa5a10415d1a,928,,"[61.7, 73.1]",267183,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,41,Real Madrid,220,"['36daad16-1a64-4427-88b9-5e2b4ae87a57', '5b6b8c41-b3ce-4527-ac91-0840fe47134d']",31,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:31.137,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.176666,,,,,,,,,,,,,b42b1026-4cc0-421c-9318-e1c9836b4fe2,934,,"[62.3, 37.2]",267183,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,42,Barcelona,217,"['11ef1027-3d6f-45c2-844a-6bfe6e30bdc7', '169dc70a-cf18-4781-8aa8-818f5236dd14']",37,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:37.223,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.974693,,,,,,,,,,,,,a1772a0f-5cf2-4259-aeb0-ad9d81d9d781,947,,"[34.3, 38.0]",267183,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,42,Barcelona,217,"['095f41f9-087d-49b0-96ae-43cad283b5c1', 'd9068b7d-b304-4a6f-8127-60aaa93a7a26']",52,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:52.522,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.668943,,,,,,,,,,,,,f4658261-eef7-4cfd-be89-b56549b58a44,949,,"[24.4, 46.8]",267183,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,42,Barcelona,217,"['466be51e-12bd-4c5a-8815-c873d495babd', '813c887d-57f8-44a6-8cbc-e82ef8b4112a']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:53.515,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.548036,,,,,,,,,,,,,49aa3bd0-435f-4936-a16f-d488c1ee33f0,976,,"[70.0, 11.0]",267183,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,45,Real Madrid,220,['c614afd4-45ff-4029-acce-f65d2aa58de7'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:23:28.832,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,,0.273217,,,,,,,,,,,,,8054d430-2707-4edc-9dc8-80844be407bd,980,,"[49.9, 57.4]",267183,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Carvajal Ramos,5721.0,Right Back,45,Real Madrid,220,['18e3896b-8f9c-4f4e-bcbe-737cd9f5d660'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:31.359,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.093124,,,,,,,,,,,,,2917e001-1726-48dd-be1b-8362da1e6fbd,988,,"[30.7, 65.9]",267183,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,45,Real Madrid,220,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.202,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.656944,,,,,,,,,,,,,5e173d41-361a-422f-88b3-fb30387ca008,994,,"[21.9, 66.4]",267183,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,45,Real Madrid,220,"['01bf86ff-0749-4a74-91f1-29d1fba4c197', '6eea0cab-a7fa-448a-9a09-91f6e3e5087a']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.999,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.920309,,,,,,,,,,,,,d7931d74-6fe4-4fcf-b6db-dfec515328e8,998,,"[10.7, 69.2]",267183,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,45,Real Madrid,220,"['242696de-a6ef-42c9-8c35-b45c506cae07', '5e4fc218-5ae8-45ed-af1f-63114f00b8dd']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.693,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.74242,,,,,,,,,,,,,17daf9fb-8d79-4cbf-9fe7-af948ffd0e6e,1006,,"[19.5, 54.7]",267183,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,45,Real Madrid,220,"['40aebc38-fe94-4a51-8117-298c95c286fa', '76764b7c-8d43-4361-8b8f-5935228df0a5', 'a6448313-dd6a-4fb3-8917-b801905f8b4c']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:23:52.694,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.736871,,,,,,,,,,,,,191c3fe8-1862-4cfe-9893-07f3fb335b60,1015,,"[31.7, 37.8]",267183,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,45,Real Madrid,220,"['096da6d6-f80e-4f76-8dd0-6663245818a6', '82d61925-7fd5-4e28-852d-b4c930090600']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:23:57.394,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.969294,,,,,,,,,,,,,dc8167cc-e884-49d7-a232-71de90195215,1018,,"[84.2, 29.8]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Toni Kroos,5574.0,Center Defensive Midfield,45,Real Madrid,220,,0,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:00.166,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.075588,,,,,,,,,,,,,6a0692cd-3f22-4a28-90a8-f461b2e3f774,1025,,"[42.7, 30.7]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,45,Real Madrid,220,"['2a1b2a10-20ae-4fe9-87cc-e1ff9c0999f5', 'bf94dafc-47eb-438e-ac93-1c4acc49d507']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.587,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.207821,,,,,,,,,,,,,ffc71335-12d5-4352-ad92-8189a9b4ad76,1026,,"[47.6, 28.9]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Real Madrid,220,"['38c127fb-e747-4713-9cda-eb0814a49f8e', '7f1f3c14-372f-4d35-9dd7-3c59d0549bf3', '9fa25b9d-c402-4d92-8d35-6e09ac631df9', 'bf94dafc-47eb-438e-ac93-1c4acc49d507']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:24:05.249,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.644742,,,,,,,,,,,,,c01b53c4-64f2-4e20-9cec-bcb49533cdf8,1033,,"[40.1, 20.9]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,45,Real Madrid,220,['c27d582f-a355-4065-9d4a-78125b6c32e4'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:24:07.056,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.737702,,,,,,,,,,,,,73231faf-cf96-423b-a7b3-bc60074ea30c,1035,,"[56.5, 18.0]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,45,Real Madrid,220,"['1b0541d9-becc-45ca-8514-84dcd6fa6ce9', '52247b6d-c74c-474d-8959-4663c69dd47a', 'c1a50fce-6cce-4817-955a-2917d8bb8085']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:24:08.401,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.576505,,,,,,,,,,,,,abdb42c0-575b-4cb9-a680-f3728f97d6a9,1050,,"[25.0, 57.8]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,45,Real Madrid,220,"['1b49d89b-e4ef-4e51-a162-966611aee1b2', 'f4e8673a-e267-4814-8522-2718d5eef53e']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:24:17.214,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.666881,,,,,,,,,,,,,cc42c832-74a9-4779-8b64-e09e4493e621,1066,,"[34.3, 53.4]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Real Madrid,220,"['c8330bc7-e2bd-493f-ba08-7df5d0377018', 'f6ede01a-dff9-4f8a-9c36-e2a6f73d7b18']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.181,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.105684,,,,,,,,,,,,,86ad4850-d5cd-4f47-9f13-9fbc59e71b65,1074,,"[35.6, 59.9]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,45,Real Madrid,220,"['8a31c5cf-7436-48b5-b85e-51f049cae4b5', 'e75b8a1b-877b-4340-9b8d-c004e9562401', 'f6d791d4-69a8-4dc5-a3ba-685841cbb130']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:24:35.641,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.981987,,,,,,,,,,,,,037816c4-57c2-4d25-a4a5-006fc08b2455,1084,,"[15.6, 7.3]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,45,Real Madrid,220,"['5b8cbf3b-246c-4c51-8832-21b2b72e3895', '8345d0c5-e571-4546-a0de-a0aed9217ecb']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:24:44.745,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.805318,,,,,,,,,,,,,341f3cc9-d448-44fb-bbf6-efff2bd28a82,1090,,"[18.5, 15.7]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,45,Real Madrid,220,"['0a2287d2-25f7-42f1-926d-879136454cf2', '72a55424-e9b6-4269-b7fc-2b55cabd7a70', '7ae71579-0fef-44b5-b97f-9ecafacc8ae6']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.207,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.430247,,,,,,,,,,,,,62f168f0-7266-47fc-b689-2c54c14cd85f,1097,,"[23.7, 27.6]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,45,Real Madrid,220,"['34e10e39-8eca-4a1d-ab86-ee33cb46b343', '69acf798-9652-44db-b18d-a602d500a6e0', 'd8ca7d56-16a4-494b-996b-0b0e906661da']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.651,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.833873,,,,,,,,,,,,,ad3e5d7e-c8a4-467b-806e-0bd42532c3ae,1103,,"[31.2, 17.5]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,45,Real Madrid,220,['e68c8bb6-9d1d-4aed-964b-f0a72f9e0167'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.781,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.553117,,,,,,,,,,,,,f6b90a4a-8e2f-46a1-9e02-211050c99544,1104,,"[32.0, 18.3]",267183,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,45,Real Madrid,220,['d429bea6-ab17-4bb8-8bdb-70ccfefc2820'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.893,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.935983,,,,,,,,,,,,,076d6474-10bd-43e1-88b0-5903bd37b196,1108,,"[17.2, 10.2]",267183,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,45,Real Madrid,220,"['285f7bc4-3c5d-4d21-b2d9-e722967f63d0', '96f207c0-4484-4561-80c7-c56320555795']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:25:00.668,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.6422,,,,,,,,,,,,,fa5cda58-4aa2-4580-b2f8-5f6d673cc9dd,1112,,"[28.2, 10.9]",267183,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,45,Real Madrid,220,"['4e322423-edeb-4177-b8d0-90458dd1436d', 'afceea11-e749-4a52-a951-e1947aee1fbc']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.419,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.716178,,,,,,,,,,,,,86ec5375-c7de-43db-9a20-9a5958753928,1116,,"[19.9, 60.1]",267183,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,45,Real Madrid,220,"['3fa43cad-c6e9-423f-9573-ae88af75be6d', '8f5e779a-6f65-4755-a193-cffcbfa7d40d', 'ebb143cf-7437-4325-86f1-a94602f62ce1']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.232,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,,0.52694,,,,,,,,,,,,,510f3107-50ed-453e-aa3a-f68b95821276,1128,,"[83.7, 62.9]",267183,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Carvajal Ramos,5721.0,Right Back,45,Real Madrid,220,['0334766b-c4ad-443b-80b7-7948c5cbfe7e'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:25:16.864,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.925703,,,,,,,,,,,,,166f36a0-b114-41b2-8dc6-671b9b68af27,1135,,"[40.3, 19.3]",267183,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,45,Real Madrid,220,['47730cf8-02b2-417b-a6cd-df5f44ed8711'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.285,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.50206,,,,,,,,,,,,,ebcc8187-b659-4684-83df-5be261a34ab4,1143,,"[20.0, 13.3]",267183,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,45,Real Madrid,220,"['17a98bd8-8a0e-462a-876a-8ed9ad39b4a0', 'b6f5881f-7394-4bcb-b1ec-04b96ccf4a75']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.617,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.196425,,,,,,,,,,,,,9b3da8df-c452-48c9-b4cf-dd09e06e72b9,1167,,"[105.0, 15.3]",267183,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,48,Barcelona,217,['abe56b2c-7c91-48f2-b491-9176cb499ac6'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:27:09.505,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,,0.661654,,,,,,,,,,,,,bc1e1b8d-4fb5-4d32-b402-b8b54052752b,1179,,"[90.3, 41.4]",267183,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,49,Real Madrid,220,['ceea2cc2-2a0b-4436-8a68-2a317ae58d5a'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.142,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.925357,,,,,,,,,,,,,f1b195e2-0343-42a2-a403-1e5d76540389,1187,,"[65.8, 68.2]",267183,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Real Madrid,220,"['6750e3b2-cd97-4e25-a4b6-441042351a42', 'e61c07eb-4b0a-40fc-b71d-5baf5c9a1968']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:28:14.806,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.808277,,,,,,,,,,,,,e8289437-2db8-49ef-824e-0134525fbdc1,1189,,"[56.2, 65.3]",267183,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,50,Real Madrid,220,"['4628b573-b7bf-4b91-8698-5b233c2f14c2', '53d8682b-f1a5-4ce7-a13d-3329e4494ab6', 'eac1b3b5-ed84-4652-b3e1-405e716bca28']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:28:16.158,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.60728,,,,,,,,,,,,,b14c334e-2677-4aa1-a963-1d09ed67280b,1195,,"[61.4, 65.3]",267183,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,50,Real Madrid,220,['8b8d0a20-a8a9-41ef-8b8a-2a86133a9497'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:28:18.381,Pressure,,2014/2015
,,,,,,,,,,,,True,,,,,,,1.92369,,,,,,,,,,,,,65af4227-1198-4566-909e-360097d98dc3,1200,,"[36.3, 15.0]",267183,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,50,Real Madrid,220,['8bdf6885-54bc-4b45-b4fd-cc4cd62fcb5a'],21,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:21.842,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,0.535463,,,,,,,,,,,,,66812ce0-cd76-4bb3-8714-29ecb7dac3df,1202,,"[87.7, 69.0]",267183,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,50,Real Madrid,220,"['2bf05e1e-203e-4206-90d8-11da577d90ff', 'd2cf755f-69d7-4e1d-9a1a-88bffe03b880']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:28:26.030,Pressure,,2014/2015
,,,,,,,,,,,,,,,,,,,1.951959,,,,,,,,,,,,,0e196ed1-89bf-44f3-aee1-d1e6441c02bb,1218,,"[24.9, 70.9]",267183,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,51,Barcelona,217,"['493d695a-ddde-404e-92a0-71709f7ef931', 'af7231dc-23dc-4736-842a-ce562a6e3596']",44,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:44.668,Pressure,,2014/2015
