50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,2079decb-f3f8-4053-887c-aca1f3092b86,1066,,"[78.0, 50.0]",9575,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,38,Barcelona,217,"['533fd8ab-ce34-4c13-83f0-6e614d3816d1', '7f582228-d626-41d7-822e-bcb8fe4d80f5']",53,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.135,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb90aa1-45ef-4c40-aa29-c19814d68989,1074,,"[74.0, 30.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Midfield,38,Barcelona,217,"['1d1353ba-e63a-4829-a2b7-5ceefee9505d', '9a6fa91e-80e1-4999-af87-b99170c70e08']",0,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.743,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,f883a54a-6fa6-42cb-bb9d-40650427f355,1076,,"[65.0, 30.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,38,Barcelona,217,['7505fc96-fa19-471e-be09-1b060458cd3e'],1,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.724,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec41207-38c7-46f3-b4fb-263c89f1745e,1080,,"[70.0, 53.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,38,Barcelona,217,['939dd5a8-a67a-4bc1-a8f1-fd5a049630e6'],3,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.849,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,cf3f2510-5257-4d09-8e45-8f8d9f5feafb,1084,,"[72.0, 50.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,38,Barcelona,217,"['3a6038e2-82e3-4c2e-8c77-ddfc3a24361e', 'a7e912e3-6d0a-4a62-9b51-a6712cf12efe']",7,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.628,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b1412fb-b0c8-44fb-9179-e7420be6a16e,1087,,"[77.0, 25.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,38,Barcelona,217,['44cab619-379e-4ef0-a5bd-5d04d02a125c'],10,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.533,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e32780b-47ec-41f7-b567-a044399c2a31,1090,,"[91.0, 8.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,38,Barcelona,217,['5acff99a-56cb-4091-af51-d9aae1fba89c'],13,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.473,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c526d7f-fb57-48d2-89b6-ff20a6e26c37,1092,,"[86.0, 19.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,38,Barcelona,217,['8065b49a-4ba6-4d97-b6bb-cac5a0e842a5'],14,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.727,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,080fd6aa-1891-42cb-a7c3-d6d094e4ceba,1095,,"[80.0, 30.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,38,Barcelona,217,['2a4381f7-e439-4058-8803-e897950e6a26'],17,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.799,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,7de55abc-e6ec-4a96-9503-2be0737ea78e,1098,,"[84.0, 28.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Attacking Midfield,38,Barcelona,217,['ed2831cf-d480-4c58-a254-a1d81e4fcf0e'],18,,,,,,,,,,,,,,,,Barcelona,217,00:22:18.364,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,d6a41f8c-7891-444e-a752-ec072b2a8156,1101,,"[82.0, 26.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,38,Barcelona,217,['90f44b7f-ad5f-4455-aa8f-e90fd95b9e76'],18,,,,,,,,,,,,,,,,Barcelona,217,00:22:18.770,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,37fcc26a-f00b-439c-ac51-a2f4509f74fb,1106,,"[94.0, 33.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Midfield,38,Barcelona,217,['baa9c17c-2c7c-4515-adcd-3d3c39a89984'],20,,,,,,,,,,,,,,,,Barcelona,217,00:22:20.934,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,58cf8f2e-a930-4137-a2ce-28e31ff5917c,1110,,"[20.0, 48.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,39,Real Betis,218,['dce687af-74d7-4340-996e-edd182b03423'],23,,,,,,,,,,,,,,,,Real Betis,218,00:22:23.036,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,025d8d2c-69b5-4c54-928d-1a46e5c4f8e1,1113,,"[26.0, 45.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,39,Real Betis,218,['b98aff25-8193-4a66-8833-19f1bcbd6716'],23,,,,,,,,,,,,,,,,Real Betis,218,00:22:23.917,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,09a3b039-c2dc-42b3-b73a-68f5fb6575f5,1115,,"[31.0, 54.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan José Narváez Solarte,20062.0,Right Center Midfield,39,Real Betis,218,['7644c6b7-8250-41cd-b5f0-22733c5e2e98'],24,,,,,,,,,,,,,,,,Real Betis,218,00:22:24.465,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,9025c933-b82a-46c5-a8eb-591d3fd40dab,1121,,"[57.0, 59.0]",9575,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan José Narváez Solarte,20062.0,Right Center Midfield,40,Real Betis,218,['638ecfb7-0128-4c55-bc9a-bbfdcd549ac3'],55,,,,,,,,,,,,,,,,Real Betis,218,00:22:55.856,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,008bde8a-283a-4b75-8df4-e76dbd3319fb,1125,,"[77.0, 7.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alin Dorinel Toșca,6835.0,Left Back,41,Real Betis,218,['1b02198b-b59f-480e-ac42-86991072c067'],20,,,,,,,,,,,,,,,,Real Betis,218,00:23:20.657,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,97fc4adf-769a-4e6a-bda8-aa7113dac235,1128,,"[70.0, 24.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,41,Real Betis,218,['4eca3f0a-6a9c-4df3-97fa-b2ec55af91e5'],24,,,,,,,,,,,,,,,,Real Betis,218,00:23:24.632,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4c60ef-4f21-4eb1-b3df-6c9059edd12b,1130,,"[59.0, 43.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,41,Real Betis,218,['1e0b8788-4de9-4482-aeb5-fed926a1c644'],25,,,,,,,,,,,,,,,,Real Betis,218,00:23:25.910,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,58eef860-ebff-448e-9d79-50aec0a66528,1133,,"[86.0, 69.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Nahuel Leiva Esquivel,18867.0,Right Wing,41,Real Betis,218,['79d6900e-1249-43e8-98f0-8df5330adee4'],28,,,,,,,,,,,,,,,,Real Betis,218,00:23:28.896,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1aff80bf-45a2-47d6-834e-849e24ef695e,1137,,"[91.0, 53.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,41,Real Betis,218,['99f28db8-f93b-4199-8f79-0434dc286701'],33,,,,,,,,,,,,,,,,Real Betis,218,00:23:33.650,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,a9d6b3ec-e148-4a9c-955e-6691280e5a1c,1142,,"[35.0, 36.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,42,Barcelona,217,['f62a6a62-79da-4b8f-b474-805e33938482'],35,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.402,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,e5506ffd-9e48-4f49-9953-b448ccd5f27b,1146,,"[57.0, 16.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Midfield,42,Barcelona,217,['9cbe4fdc-ed92-4b85-bd2e-6e240011cf77'],38,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.053,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc8aed55-8936-4976-873c-5aa6dcdf17e9,1150,,"[55.0, 27.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,42,Barcelona,217,['c03603fa-b1f0-4c55-b304-843d2cc87aab'],40,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.679,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e520688-dd41-4eeb-9d09-4d5a78656744,1153,,"[59.0, 45.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,"['47d8e12c-0734-484b-a5ec-613916495fc1', 'f3edd191-468d-4725-a6ad-d147b33fba37']",41,,,,,,,,,,,,,,,,Barcelona,217,00:23:41.945,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,70f9242e-0e15-44f8-b465-7b2ef9037181,1155,,"[75.0, 52.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,42,Barcelona,217,['9898ec02-5df3-49f5-9376-c96c17e5a824'],43,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.206,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,47ab436a-2cb7-44b5-85cf-e86f6f8c341b,1158,,"[73.0, 70.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,42,Barcelona,217,['b4863921-0848-4431-820e-5a02e00c4dbb'],44,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.861,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,ecd3cbbc-8c33-4ff7-939a-922e43e294dd,1165,,"[101.0, 70.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,42,Barcelona,217,['9ba334e5-a034-4c4e-b265-4a41fcbab1ee'],51,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.240,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,91081a8d-d7ef-4773-8833-0abc623e0bfe,1170,,"[104.0, 61.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Midfield,42,Barcelona,217,"['3e45e68d-c2a6-4e02-acc9-acea974c6f4f', '51534f52-c01e-4b2b-9a33-bef3d0715213']",54,,,,,,,,,,,,,,,,Barcelona,217,00:23:54.340,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,36842f68-5e3a-4723-aca1-0ad1fbb2f2f1,1172,,"[96.0, 70.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,42,Barcelona,217,['87f61448-962c-4f72-80da-96e565a2344c'],54,,,,,,,,,,,,,,,,Barcelona,217,00:23:54.951,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,d70f1679-bc09-4710-a41e-e19c0f2fdd73,1175,,"[88.0, 50.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,['201cb52f-708c-4a1d-a91e-fe349a46f49a'],57,,,,,,,,,,,,,,,,Barcelona,217,00:23:57.574,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,62657016-0de8-4a75-b42d-b94069bb4b41,1177,,"[82.0, 59.0]",9575,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,42,Barcelona,217,['7a5a4973-b1be-4fa6-a12b-bf5463daaa4f'],58,,,,,,,,,,,,,,,,Barcelona,217,00:23:58.903,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca09218-270c-4e3a-bb9c-3af71bf01b35,1181,,"[88.0, 66.0]",9575,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,42,Barcelona,217,['829a5c41-84db-4602-af41-f50e44c0cb64'],1,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.669,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,6cc21943-f67a-4d7b-bf9a-e5448e72e922,1184,,"[84.0, 54.0]",9575,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,42,Barcelona,217,['452e1044-5116-44b4-896f-22cd05d7883d'],4,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.818,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,98bda995-e992-4a40-8b73-67ccaef2d5f5,1187,,"[87.0, 32.0]",9575,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Attacking Midfield,42,Barcelona,217,['01c98291-0121-47e3-ad06-825e13d5a71d'],7,,,,,,,,,,,,,,,,Barcelona,217,00:24:07.414,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,35260400-ae86-4251-b098-d7389bd0e4f7,1191,,"[89.0, 38.0]",9575,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,42,Barcelona,217,"['753ffec0-7b60-41c9-844b-a1fe2dcf0320', '9ce25cf5-aca4-438d-b8d7-4c7297ffbec6']",11,,,,,,,,,,,,,,,,Barcelona,217,00:24:11.601,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1d610c-1ec7-4394-a53a-8377ef2b8e5a,1195,,"[93.0, 45.0]",9575,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,"['1a20cfc9-355b-4c46-97d3-44a8477efbc7', '435c39f9-fd6a-41b5-8a5c-d32cd5a84590']",12,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.636,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,c63bf808-88e7-408b-b634-57e015ad3aff,1198,,"[97.0, 36.0]",9575,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,42,Barcelona,217,['cf901849-8380-4d76-915a-2a39943da54c'],13,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.536,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba44c6cc-9ceb-46c0-b919-80221a039e9f,1202,,"[102.0, 44.0]",9575,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,"['0302b792-c58a-459f-a5d1-3766b49e859d', '49936862-088c-40a7-af32-5e12251868cc']",14,,,,,,,,,,,,,,,,Barcelona,217,00:24:14.824,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,46b9bd2c-770e-4814-8893-edb0785387dd,1207,,"[44.0, 73.0]",9575,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,43,Barcelona,217,['612315a8-7eb4-4bef-9df8-7c31dd311116'],55,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.294,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,cdcdef32-2192-461b-a447-9b51ea255396,1211,,"[49.0, 17.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,44,Barcelona,217,['b596b87e-2531-45b9-893d-34b70b6dc88a'],3,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.758,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,7bd47cd6-a4b1-4c17-b11b-547af1506b5b,1215,,"[95.0, 13.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Midfield,44,Barcelona,217,"['1458823f-d035-4837-9e94-dace23383b29', '4551c328-1c5b-41d8-a136-c7bce89e4807']",9,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.531,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,1d7aa4a3-7967-4914-a94c-75bf34257af6,1222,,"[15.0, 54.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,45,Real Betis,218,['8c63f36d-9110-4a93-a9a2-5d41c5e3eeaf'],13,,,,,,,,,,,,,,,,Real Betis,218,00:25:13.078,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,3851a76b-adbe-4db8-a9d2-aa7dea93bfa4,1226,,"[6.0, 72.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,45,Real Betis,218,['4de78988-2865-44e6-92d6-8e7bfed89e28'],15,,,,,,,,,,,,,,,,Real Betis,218,00:25:15.826,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,fed11d1c-83a1-43d9-a3b3-462abda376da,1230,,"[34.0, 72.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan José Narváez Solarte,20062.0,Right Center Midfield,45,Real Betis,218,['7acf5a39-3f9c-473a-b98f-fe1e2dba95fc'],19,,,,,,,,,,,,,,,,Real Betis,218,00:25:19.205,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a696ebd-8d13-4a41-adbc-f9fccef11bcc,1232,,"[75.0, 15.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,46,Barcelona,217,['f00bc6ba-cd9a-4e46-a95a-8675bec1b2ab'],21,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.441,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,7d7346cb-cab3-4982-b739-d95d61239bf2,1234,,"[77.0, 30.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,46,Barcelona,217,['4f8fa46f-724d-4294-8fa1-1d07b768b1c9'],22,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.105,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,9176cb07-19d4-461a-a81b-c5cd95246e11,1239,,"[86.0, 27.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,46,Barcelona,217,"['11d9f93b-53db-4b69-a498-dc684ff5c1cc', '69fce418-f331-42a6-8101-a9efebee333b']",23,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.520,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,0856e74f-c61c-46e4-8660-884f965e3dde,1241,,"[90.0, 41.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Midfield,46,Barcelona,217,['d332498f-8539-4a01-97bb-50e95c53cb58'],25,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.365,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,42521aa0-4cb3-468a-8d44-ec7456b72ccd,1251,,"[21.0, 49.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,47,Real Betis,218,['8d9b4ee6-fa1d-434c-b2b2-19f5e25b489c'],27,,,,,,,,,,,,,,,,Real Betis,218,00:25:27.820,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,d4a1d331-cbf2-453b-b2f8-f37fc8dc7e0f,1255,,"[4.0, 39.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,47,Real Betis,218,['6ddafef7-5b7a-46d3-b405-6ae0700ff4e1'],31,,,,,,,,,,,,,,,,Real Betis,218,00:25:31.721,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,9af5d4b8-dce0-4eae-85af-052bac4d6095,1257,,"[25.0, 18.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alin Dorinel Toșca,6835.0,Left Back,47,Real Betis,218,['6a1b6591-1397-4a17-b255-457dcbda9be6'],36,,,,,,,,,,,,,,,,Real Betis,218,00:25:36.584,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a01818-40b5-4046-8596-9c9638f17148,1260,,"[52.0, 6.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,47,Real Betis,218,['468314d5-b8b0-4c8d-9be2-c3f64315217e'],37,,,,,,,,,,,,,,,,Real Betis,218,00:25:37.692,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,e10f54c6-f88b-4341-8767-4ce3418c7368,1264,,"[41.0, 14.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Center Defensive Midfield,47,Real Betis,218,['cea94653-60ec-4269-a7a3-3a65dfcd7dfa'],40,,,,,,,,,,,,,,,,Real Betis,218,00:25:40.666,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,975e6f07-4134-429c-bbf2-f0b12ff78764,1268,,"[30.0, 9.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,47,Real Betis,218,['96ee2a26-3533-480e-988e-679a67e42fbf'],43,,,,,,,,,,,,,,,,Real Betis,218,00:25:43.637,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,9dbe450e-1663-45c0-8b23-54af61cea60d,1271,,"[6.0, 33.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,47,Real Betis,218,['e0752d86-4641-437e-8d7e-9682b0e290dd'],46,,,,,,,,,,,,,,,,Real Betis,218,00:25:46.072,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,53b5bcb1-8303-49cf-8551-d2428c4c98b3,1273,,"[15.0, 47.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,47,Real Betis,218,['933e5091-c97e-4b00-84b4-d3051d7752dd'],47,,,,,,,,,,,,,,,,Real Betis,218,00:25:47.376,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,a06374c0-7d58-4561-b374-d7b3dbf00b3b,1276,,"[36.0, 75.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,47,Real Betis,218,['01e8cc06-17c6-46cb-989a-361884498b87'],50,,,,,,,,,,,,,,,,Real Betis,218,00:25:50.258,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,483c8416-806e-4abe-a359-4077aa47cbce,1280,,"[59.0, 68.0]",9575,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan José Narváez Solarte,20062.0,Right Center Midfield,47,Real Betis,218,['e2873ccf-813d-41b2-a3f1-df7f3305fb93'],52,,,,,,,,,,,,,,,,Real Betis,218,00:25:52.599,Ball Receipt*,,2017/2018
