50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c95461-803f-4af1-874b-07f8e7465e04,3482,,"[96.6, 56.5]",69138,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,179,Barcelona,217,['733b1de5-9add-4a10-b495-8fc6825e7e9e'],1,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:01.498,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5592e533-daf6-4586-9390-2ff01cd95663,3485,,"[109.1, 57.1]",69138,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,179,Barcelona,217,['864a2fc1-c04c-468a-a932-ba06ec7531ad'],5,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:05.959,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37280c6a-8347-409e-b0c6-0189367b638b,3488,,"[110.4, 36.7]",69138,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,179,Barcelona,217,['0a2b4b75-490d-4095-99ce-6b67a05b4549'],6,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:06.796,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2f88fb6-1531-4a48-936b-1617ffb1126c,3492,,"[45.8, 35.8]",69138,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jorge García Torre,25805.0,Left Center Back,180,Sporting Gijón,1041,['9177cb40-a16d-45e6-9a98-8ac886000ad2'],50,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:44:50.821,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee13de08-302e-46a7-abb8-18fb8bd038e1,3494,,"[48.9, 50.6]",69138,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andreu Guerao Mayoral,26237.0,Left Defensive Midfield,180,Sporting Gijón,1041,['f0201d06-fda4-4d2d-9070-224603eeec9f'],52,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:44:52.867,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5808e93-68df-4a91-ae58-fdbdcffe38a3,3498,,"[66.6, 75.7]",69138,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carmelo José González Jiménez,26229.0,Right Wing,180,Sporting Gijón,1041,['4d5236c6-ce6b-475a-a353-5d54e1f0b753'],56,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:44:56.246,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df9f0967-0ecb-489f-a578-c6398d2fef3b,3501,,"[74.6, 58.9]",69138,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andreu Guerao Mayoral,26237.0,Left Defensive Midfield,180,Sporting Gijón,1041,['8f8971da-a725-494f-8b84-1d47a74d07fa'],58,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:44:58.954,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbfa94f2-a066-4f36-965a-b3ac920a4905,3504,,"[104.1, 76.1]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carmelo José González Jiménez,26229.0,Right Wing,180,Sporting Gijón,1041,['6bad3621-6f9e-4e31-bf13-93d05e155d90'],3,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:45:03.688,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a46533d-18ee-4d33-a29c-e26427e336bf,3509,,"[43.1, 23.5]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,181,Barcelona,217,"['160c8608-0179-4cc5-9843-a9997eb2ae0d', '90c9d58f-46a5-4413-b5e6-f5a6e01b1005']",31,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:31.650,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ed6ed3-879a-43f4-b7d5-7fb4ccd9f51c,3511,,"[40.2, 50.0]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Martín Cáceres Silva,5248.0,Center Defensive Midfield,181,Barcelona,217,['f5cb585c-3ea3-405d-ac21-fe013e3c6e82'],34,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:34.496,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a6226de-94c9-43a9-96b8-ffad6a599db2,3514,,"[51.0, 73.7]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,181,Barcelona,217,['8d8ad074-a434-417b-bd91-bd3751357b4d'],37,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:37.247,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eda600c-0952-4bda-9334-24c619fc59de,3517,,"[41.1, 61.6]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Martín Cáceres Silva,5248.0,Center Defensive Midfield,181,Barcelona,217,['a414669c-fe59-4910-95af-d9ff47c3ff6d'],38,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:38.783,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee2cb10a-7530-442a-8f2e-5e0f70d1cce9,3520,,"[35.4, 30.7]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,181,Barcelona,217,['39abce95-7df9-4cbf-a528-49f228d94f62'],42,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:42.082,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aed46b6c-b608-4d1a-a342-cd5e76c30025,3523,,"[60.7, 22.8]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,181,Barcelona,217,['c4347387-a354-4649-881a-9fd2108f5c17'],44,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:44.874,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788fdbef-2728-4f38-bda7-7cd0965af67d,3526,,"[45.1, 41.0]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,181,Barcelona,217,['f643be90-2195-4e9a-b8eb-c2d8f93c2f8c'],46,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:46.660,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f25cc520-e729-4bc5-a618-a7891f5561fd,3529,,"[94.2, 74.8]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bojan Krkíc Pérez,4913.0,Right Wing,181,Barcelona,217,['c3044084-75f2-4454-9f4b-ee856d5705f7'],50,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:50.341,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59a8b5fe-77bb-4fe4-af7b-776eb1c741a6,3538,,"[32.2, 34.3]",69138,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enrique Mateo Montoya,26253.0,Center Attacking Midfield,181,Barcelona,217,['05e25a67-7332-4f84-8177-ead670db12a2'],57,,,,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:45:57.593,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b2c65c6-2824-4cb6-9c7a-fac80a6aa543,3544,,"[79.1, 21.3]",69138,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing,181,Barcelona,217,['715099a4-4bb8-47b0-bd77-5e2c68feadfd'],3,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:03.550,Ball Receipt*,,2008/2009
,,,,,"[59.4, 40.8]",,,,,,,,,,,,0.6682,,,,,,,,,,,,,,,fdeb40fa-3932-4785-bda4-432cc257d701,7,,"[61.4, 39.2]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,2,Barcelona,217,"['0f559781-e95b-4f28-88f7-e8daf439d41e', '326ab6d2-decc-4aab-be7f-3376f3bc851a']",4,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.271,Carry,,2008/2009
,,,,,"[40.1, 75.9]",,,,,,,,,,,,1.280403,,,,,,,,,,,,,,,f2a700a0-a69d-4296-ad2c-72b587b3419a,10,,"[40.1, 75.9]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['a3f314c9-d5bb-4669-96e6-9a681ad571b6', 'b0cd3288-d029-477f-9adb-f327e8b45015']",7,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.037,Carry,,2008/2009
,,,,,"[26.3, 61.0]",,,,,,,,,,,,1.374568,,,,,,,,,,,,,,,95926859-7131-4cc0-b218-cc3b040d91f6,13,,"[26.3, 61.0]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,"['21f85c67-5a6d-4f20-8ba9-4f8c64f32060', '2670b256-1ea1-48d5-9f6c-54e773fada58']",10,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.253,Carry,,2008/2009
,,,,,"[27.4, 28.6]",,,,,,,,,,,,2.960843,,,,,,,,,,,,,,,5fe9eea5-1b5c-405d-8b60-a45c8970552b,16,,"[27.4, 28.6]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,"['3677b1ff-0217-4c20-9abc-9114accab8c4', '506f6419-008f-4a8d-a0bc-5e46887b4101']",13,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.880,Carry,,2008/2009
,,,,,"[36.9, 70.1]",,,,,,,,,,,,2.310166,,,,,,,,,,,,,,,b712f53c-dbe6-48e9-923d-932546bd0eb7,19,,"[28.8, 66.6]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,"['6ec012cf-fda5-44a3-aa92-5c4b3ee57f71', '78909a84-4c13-4de2-a643-a50112e91915', '96c75091-9a0d-42fa-89d2-ef723db01585']",19,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.208,Carry,True,2008/2009
,,,,,"[51.0, 79.4]",,,,,,,,,,,,1.660066,,,,,,,,,,,,,,,ebf7f822-dc0f-487b-98e6-fbaa80ace0d0,24,,"[51.1, 78.4]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['baed0e03-20e6-4475-9479-8467e759a67f', 'd38a7dc0-d101-4624-8343-30ace4e268b3', 'eaba7263-bf93-44ce-bca2-141689d5936f']",22,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.739,Carry,True,2008/2009
,,,,,"[30.2, 70.4]",,,,,,,,,,,,0.1106,,,,,,,,,,,,,,,19daba59-3167-4adf-9ec4-87e07b397c48,27,,"[30.2, 70.4]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,"['7fdd768c-5165-4d8a-a9ad-2c48e3641477', '94b65ec8-ba6f-448e-bb6c-92322409fb5b']",26,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.344,Carry,,2008/2009
,,,,,"[32.5, 30.5]",,,,,,,,,,,,2.308697,,,,,,,,,,,,,,,32036fc9-65ff-47f7-977e-62a2dee037ca,30,,"[27.7, 37.2]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,"['eec9b0bf-98a1-4d88-bd77-bca9f0501549', 'eef27049-5e40-48db-9430-965623cdc7e3']",28,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.946,Carry,,2008/2009
,,,,,"[38.1, 6.4]",,,,,,,,,,,,0.528339,,,,,,,,,,,,,,,c1a53ca9-83e3-484c-bfc6-548fa6a4428c,34,,"[34.2, 4.7]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['688f94e6-0080-456a-82f9-1034701e48d7', '6d69c814-23bf-4286-9cf4-ab241d4fae99', 'dd8f408b-99b9-431c-be04-7298985b4e62']",32,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.915,Carry,True,2008/2009
,,,,,"[54.0, 20.8]",,,,,,,,,,,,0.817627,,,,,,,,,,,,,,,ed2451ce-8fd1-4361-b795-4ddeb8e2948f,37,,"[54.0, 29.7]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['8c86b8bd-5305-4cdd-8973-98dad4499998', 'af3131da-ecfd-4324-830c-5cd47b364c28']",34,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.704,Carry,,2008/2009
,,,,,"[63.1, 7.2]",,,,,,,,,,,,0.921779,,,,,,,,,,,,,,,0882a37f-9811-47f4-89ef-a8286de88cef,41,,"[59.1, 9.2]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,2,Barcelona,217,"['569cb42a-a8ab-4553-9198-11aebc6ea8c9', 'ce31ed8e-ef9a-4fbb-9f0c-6374fa76238b', 'dc05808e-3901-4772-a8b5-b89b998e8cfe']",36,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.582,Carry,True,2008/2009
,,,,,"[71.1, 33.7]",,,,,,,,,,,,1.204303,,,,,,,,,,,,,,,49574f56-4cc3-4f49-ba32-bb9e6322c3bc,44,,"[74.9, 33.9]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,2,Barcelona,217,"['aefc9deb-d053-41be-acf2-1c0880d182ed', 'e84cae84-de09-4f6a-90be-6d483e11b683']",40,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.533,Carry,,2008/2009
,,,,,"[52.9, 48.4]",,,,,,,,,,,,0.487293,,,,,,,,,,,,,,,29a1683b-6797-4112-b74a-032ef3a60496,47,,"[53.7, 47.3]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,"['49317547-ced7-4b83-89b2-b2c8711b8eea', 'da11c280-26df-41d3-9317-35e16d297a34']",43,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.614,Carry,,2008/2009
,,,,,"[73.2, 77.1]",,,,,,,,,,,,0.506027,,,,,,,,,,,,,,,66ab0dc3-26b7-4923-a870-9f1cbee61e33,50,,"[69.7, 74.6]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['6372ea4f-1445-463a-8c51-83b0b5af5e3b', 'b218f4d8-7d6a-46c0-b14f-e21e097c12ce']",46,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.061,Carry,,2008/2009
,,,,,"[85.6, 78.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,68ad9cfd-ef75-439d-95f7-b4ff9b0e6a99,54,,"[83.7, 78.4]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['56443c37-c047-4f4b-acfb-d597fcf98636', '9fb06dcf-728f-4c79-9ebd-c2b66de2df23']",47,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.559,Carry,,2008/2009
,,,,,"[72.7, 77.3]",,,,,,,,,,,,0.039986,,,,,,,,,,,,,,,7c43d081-c044-4abe-bec7-7ef8714d3f2f,57,,"[72.7, 77.3]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['60696f4b-4982-4e9a-9b37-8a8c9d61ef17', '85a436a5-c0c3-440a-9b5e-cdc6c4600a0e']",48,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.728,Carry,,2008/2009
,,,,,"[81.0, 72.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,b566e5e7-8009-4fd0-8ab0-cda374b972c8,61,,"[79.6, 72.8]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,2,Barcelona,217,"['5415ff05-5288-4394-9a6a-3015c3374e30', '9a1835e3-9c39-43b0-81c4-b71e55ef5e98', 'ad21b125-af0d-417c-a3b1-7afb4372b4c7']",49,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.362,Carry,True,2008/2009
,,,,,"[66.5, 68.4]",,,,,,,,,,,,1.005817,,,,,,,,,,,,,,,ed4d9374-cde2-42e4-94b6-06dc0e0fd52e,65,,"[68.7, 74.6]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,2,Barcelona,217,"['43850874-f142-4d5e-8d95-e6ba98ca6c3c', '937f64d2-847c-45fe-a2cf-7fbc9f81bf7d', '9d30babc-ae70-41b2-86be-11cce033bc88']",50,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.822,Carry,True,2008/2009
,,,,,"[48.9, 72.0]",,,,,,,,,,,,1.204684,,,,,,,,,,,,,,,79a9d6f5-2647-4d55-9915-8eaea0b52da2,68,,"[48.9, 72.0]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rafael Márquez Álvarez,5558.0,Right Center Back,2,Barcelona,217,"['2bded839-ec5f-40d6-a861-affa46db2643', 'fb65d83e-06c0-44fd-8976-aecfbe1db7c4']",53,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.639,Carry,,2008/2009
,,,,,"[45.7, 33.9]",,,,,,,,,,,,1.297925,,,,,,,,,,,,,,,28348769-8f90-4fc6-9faf-9038dc2989e4,71,,"[42.4, 35.0]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,"['00858154-e2f0-44d8-ad0e-3b538c90e8b0', '82a7b279-8c0a-40a5-a92a-61547a951ef0']",56,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.834,Carry,,2008/2009
,,,,,"[65.8, 18.7]",,,,,,,,,,,,1.857167,,,,,,,,,,,,,,,24a0b54c-eb38-477c-a1b6-3e010577a682,75,,"[64.7, 11.9]",69138,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['09a7cebb-42b4-4954-aa18-b07aafebb2b7', 'd4f49428-f90f-443b-b162-f3efabd3a081', 'f0cbc423-183e-48a3-a303-f62ffdae63e3']",59,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.858,Carry,True,2008/2009
,,,,,"[67.1, 32.8]",,,,,,,,,,,,0.503061,,,,,,,,,,,,,,,e058382f-2075-4cd2-a938-09890a11c938,79,,"[66.8, 33.9]",69138,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['0be97c60-620b-499a-877b-d255dd6c50bc', '0dcb5ef9-4b7f-4d52-b6d8-22d54aedf2c9', 'a183b271-fff2-46de-8fb4-7f042948f03b']",2,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.658,Carry,True,2008/2009
,,,,,"[63.1, 25.9]",,,,,,,,,,,,0.369017,,,,,,,,,,,,,,,355391dc-bfe4-486f-a5f2-86fe898e4227,82,,"[63.1, 25.9]",69138,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['1b77175e-37d7-4677-855c-6fc5f2711c76', '323871b3-fd07-40cc-a1a2-a2f50f42d424']",4,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:04.589,Carry,,2008/2009
,,,,,"[78.1, 6.8]",,,,,,,,,,,,9.44411,,,,,,,,,,,,,,,85e2e9e6-2b19-4004-8f19-1c7c1257f0a2,86,,"[69.3, 7.7]",69138,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,2,Barcelona,217,"['3256705d-392e-4cc0-833d-fd4ac5a5feab', '38e7fa3c-3b75-4669-84e4-a177a86fdfab', '6d4a134c-d144-4dc6-b8a2-aeaa065d3528', 'dbcd60fa-ba6d-44c1-ae54-92b997f68ae2']",6,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.306,Carry,True,2008/2009
,,,,,"[73.0, 4.8]",,,,,,,,,,,,0.363926,,,,,,,,,,,,,,,e3737122-80de-4903-b3ba-bcce6fb836a3,91,,"[71.4, 6.0]",69138,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['72458831-6048-4782-8407-018c8eebeb4b', '787a832f-da6c-4d81-9ff8-4d4c0e162801']",17,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:17.361,Carry,,2008/2009
,,,,,"[72.9, 23.7]",,,,,,,,,,,,1.105982,,,,,,,,,,,,,,,eb8b8d43-a75a-4c76-8b04-804894a7c18e,95,,"[70.3, 26.0]",69138,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['2c26b4f6-d8f1-4a6d-9728-08377c10af41', '450a5f88-9660-4b7f-82aa-71e0134ad81a', 'dc8dd5ee-d3be-40e2-878f-6d4ed597253f']",18,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.778,Carry,True,2008/2009
,,,,,"[87.1, 5.2]",,,,,,,,,,,,1.396496,,,,,,,,,,,,,,,3fcaa1aa-2f5f-431a-94ed-fc10a89772ec,98,,"[87.1, 5.2]",69138,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Seydou Kéita,20169.0,Left Center Midfield,2,Barcelona,217,"['0a40aaf1-74a5-4700-a859-db16f084422c', 'c1bc4cf0-b4c7-4b59-ba2b-b170a09e6602']",20,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.854,Carry,,2008/2009
,,,,,"[115.0, 15.7]",,,,,,,,,,,,0.26693,,,,,,,,,,,,,,,9337de6a-b683-4dba-8d9e-19b838dc1e9c,101,,"[115.0, 15.7]",69138,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Wing,2,Barcelona,217,"['42637358-f898-45db-92cf-a3aee6d72983', '5836adf7-641b-4c62-ac11-13256cb76116']",25,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.498,Carry,,2008/2009
,,,,,"[117.5, 23.8]",,,,,,,,,,,,0.039982,,,,,,,,,,,,,,,931012f7-9142-4f19-8287-b4814069741e,113,,"[117.5, 23.8]",69138,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,"['7967c730-60c3-46f5-9556-6abaf9011abf', 'ee515f9e-f21f-41fd-839d-4bfd902c4891']",1,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.291,Carry,,2008/2009
,,,,,"[102.4, 19.2]",,,,,,,,,,,,1.166227,,,,,,,,,,,,,,,13592726-6b91-4152-ac2c-042b4634cfa9,117,,"[101.4, 17.3]",69138,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,"['1df595cc-6e8e-45f0-8658-acddc03b37d8', '63ef99b4-8084-46f0-83d1-36deb1d90ca8', '84243726-6058-4464-a193-38c9833869e5', 'ff5bc6cd-fdba-40db-aeac-bf0a86864c46']",3,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.258,Carry,True,2008/2009
,,,,,"[106.8, 24.8]",,,,,,,,,,,,3.6289,,,,,,,,,,,,,,,ee1dbf4b-d0f1-414c-9438-8e74bc81e586,120,,"[102.4, 19.2]",69138,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,"['63ef99b4-8084-46f0-83d1-36deb1d90ca8', '72b316d0-0336-4891-807a-bc446a43df39', 'ff5bc6cd-fdba-40db-aeac-bf0a86864c46']",4,,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.425,Carry,True,2008/2009
