50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f8ed833-2357-4065-8840-bc23d7b4a6db,2467,,"[34.2, 74.5]",265857,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,126,Barcelona,217,['9e932df6-4638-4143-9898-7173f47a5f4a'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.876,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744835e4-3009-4390-b00b-490ad20895c4,2471,,"[50.5, 75.6]",265857,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Right Wing,126,Barcelona,217,['a389a789-7670-4c43-a542-546465d2c1f7'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:07:28.698,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85680f99-fd14-4581-9192-bf02f03fc9f1,2474,,"[66.3, 20.4]",265857,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,127,Real Madrid,220,['d1acff8c-bbcc-4592-a2f3-7187bc2b75c3'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:31.766,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6223b397-fc08-441c-9a31-74be17bc1398,2477,,"[68.0, 38.3]",265857,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,127,Real Madrid,220,['a29dcdd3-a30a-463b-a28f-4ae551a4ed01'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:34.100,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c164a9-7204-4b51-b913-07e60d04a297,2481,,"[74.9, 42.6]",265857,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,127,Real Madrid,220,['42e134b1-5a9d-49c9-9290-24e2b20496e6'],41,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:41.980,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b19e643-3d23-4fbf-affd-3e70a73777f8,2484,,"[70.5, 51.6]",265857,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,127,Real Madrid,220,['f24eb798-14c9-4003-9997-a0f328ddd2ad'],43,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:43.281,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af9bd6d-cbd9-4b47-928c-37c2fb41258b,2487,,"[66.3, 30.4]",265857,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,127,Real Madrid,220,['873b63ec-774b-4d98-8bb9-66be5883900c'],44,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:44.769,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826740f0-1bc5-41b4-be49-5e7acd0ffab4,2490,,"[93.2, 3.7]",265857,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,127,Real Madrid,220,['5921c6f3-5021-4606-a5b9-b0f957e1fae3'],48,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:48.154,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb001a9a-1770-43ca-b691-f3779a454ff9,2495,,"[35.8, 75.2]",265857,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,128,Barcelona,217,['0011413c-db71-40ab-83f3-78dc29f49195'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:08:14.840,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5628bd9d-502e-4969-95ed-2e2e623c5560,2497,,"[86.6, 11.5]",265857,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,129,Real Madrid,220,['46858a18-8ca2-49b6-8dd6-ecad12a606d1'],17,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:17.973,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68c8a6c8-7122-41cc-9eac-abb0d7d5cd67,2499,,"[91.9, 4.4]",265857,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,129,Real Madrid,220,['c0909cfc-2a43-4edd-bc4c-cb27c24d4240'],19,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:19.040,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad4b8a3-19cf-4bb9-97b9-aa3f90e561f2,2503,,"[92.7, 25.3]",265857,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Benzema,19677.0,Center Forward,129,Real Madrid,220,['0c0f71bc-815a-4df2-a94e-47ed5f0ef3cf'],23,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:23.861,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2a5760-1a34-4b0a-84cc-8bcf4f3d3afc,2506,,"[93.2, 19.0]",265857,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,129,Real Madrid,220,['e0f01a3c-0214-4dc5-b56f-e564fa9c56d6'],25,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:25.032,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bdc798c-8023-4a9e-9541-461ab0a87393,2514,,"[58.9, 42.3]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,131,Barcelona,217,['0fb18abb-504e-409f-9e09-215ec7e8a631'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:10:18.432,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c582cd78-bd4c-4c85-ba3a-301a232990cb,2516,,"[33.6, 21.3]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,131,Barcelona,217,['617d6384-62b1-4464-be1e-fdfa67c339d2'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:10:23.283,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a3220d5-0f1b-4449-aae1-559affeb917c,2518,,"[44.4, 47.4]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,131,Barcelona,217,['6e9b3c5f-0a82-4046-a1f0-1d27951a85a0'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:10:27.834,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91a885d9-92c0-4e2d-9fa1-52f635324aaf,2522,,"[48.4, 29.9]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,131,Barcelona,217,['d5903af0-c073-460e-b227-f98055b90d33'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.950,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81951692-e1c0-4efc-b633-d4756299e09b,2525,,"[34.9, 20.8]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Left Center Back,131,Barcelona,217,['ad377352-5544-4bc1-ba98-9f256b7a2dc0'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:10:31.214,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07b0e4ca-78e0-46b5-9de6-3e28f660d1c0,2529,,"[41.9, 76.1]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['5cc4d33a-4ec3-47ac-a651-bec2d0aa8088'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.928,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92d66c7d-22be-435b-bf48-56a5532b8861,2538,,"[84.8, 42.3]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Karim Benzema,19677.0,Center Forward,131,Barcelona,217,['96fb44e9-4a07-4411-b6b6-f195edb116dd'],44,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:44.311,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ff6e893-1d41-47ca-91b8-00da697acf2c,2542,,"[55.6, 26.5]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Wing,131,Barcelona,217,['ebb1f6b5-c350-4646-8eb9-8a516799ec54'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:10:46.673,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319bf1a5-d5d1-4fd4-9367-c1d84eacfaca,2546,,"[75.7, 43.8]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,131,Barcelona,217,['f6131d3b-8cd3-4f4f-999d-d4b088241d93'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.449,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c60fd4b3-a850-4937-a59c-a42a0f657f36,2554,,"[78.1, 64.2]",265857,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['5ed7422f-12ea-49fa-a4b3-651f6ebc6aac'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:10:55.452,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e6d9144-505a-4499-a186-1d3620d1badc,2561,,"[78.1, 49.1]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,131,Barcelona,217,['5d0c91ee-e056-46b6-86a9-4e332b1fc06a'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:11:00.167,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9943883-7db7-4032-b5fa-fedd9496c00d,2568,,"[73.0, 38.4]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,132,Barcelona,217,['73e73d90-4c2f-40ab-8d76-5c529a3244b2'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:11:18.542,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96c97b07-c4e8-4f9b-9488-d1307e20e4ee,2570,,"[78.0, 49.2]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,132,Barcelona,217,['d7d233d5-45a5-4cfb-9ec3-db48960b30d4'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:11:19.645,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bcee482-d54d-49a4-be13-b678c4eff431,2574,,"[69.2, 30.7]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,132,Barcelona,217,['5cc9cbe8-02d7-466c-9d0e-c178ff18b1c7'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:11:24.983,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e3bbb27-777b-4209-918b-607731166baf,2577,,"[80.4, 18.4]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,132,Barcelona,217,['0f5d54f4-0189-49f4-99a1-ee746f29b19c'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:11:26.583,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd4bb566-db96-4341-aaef-10d5304a83a3,2581,,"[70.3, 10.3]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,132,Barcelona,217,"['3296bc3f-171b-47d8-8c65-c9ca516612dc', '3a749a3a-b109-40cc-a6e5-3edd1942d124']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:11:28.788,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68478a08-1686-4b4f-a1a2-bdfb1975feb1,2584,,"[47.3, 13.6]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,132,Barcelona,217,['96689b26-f847-4f50-b238-458cbc9a550f'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:11:32.259,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cea100ea-f3bc-4061-ad32-677eb51a85d7,2587,,"[5.2, 23.0]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,132,Barcelona,217,['d58112c6-b3f9-4c36-a9bd-091a1df57827'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:11:35.175,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3abe9264-eaac-4c37-a498-ac2773f2e803,2590,,"[69.6, 17.4]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,132,Barcelona,217,['6942088e-1e67-47e5-9d73-4ebf70d20e75'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:11:38.498,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a61ee9ca-64f8-44ed-9d8b-804126b199f5,2596,,"[62.6, 26.7]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,132,Barcelona,217,['4a180d59-7404-486b-900f-300edf0064f7'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:11:44.813,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99d7b617-915a-43ec-ae20-92eafedd644c,2599,,"[69.0, 23.5]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,132,Barcelona,217,['2691bf43-fdbc-4fb7-99cf-af9ffa6acce4'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.736,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eee5ae4-b630-4e6a-96e9-8b58643b6ca9,2602,,"[67.8, 42.6]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,132,Barcelona,217,['7bb6e9a8-2400-4d15-af3b-a213bbc9f67b'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.217,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fa306a4-6833-4622-b234-52c3d20f1baf,2605,,"[63.2, 35.0]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,132,Barcelona,217,['e7be9a82-fc78-4aa9-8a3b-a0f9b8f413c4'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.884,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413fb961-fd42-4e74-ba48-fee1182ae91b,2608,,"[77.8, 43.2]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,132,Barcelona,217,['7df88ba5-e56f-4c05-b45a-8676c03bba4e'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:11:53.253,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17c128f9-8e29-43c5-b42f-91a09dd76d88,2612,,"[83.8, 42.3]",265857,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,132,Barcelona,217,['0ab047b7-94d6-4467-ac6b-180ec15ea74e'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:11:55.758,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caee33e7-7352-46ac-bd85-426bfdc00443,2619,,"[44.3, 13.1]",265857,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,133,Real Madrid,220,['21e8c935-5202-49a0-903b-dc8853580fd0'],2,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:02.856,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa18ae0-5c75-4a79-b692-b82189077a53,2622,,"[50.3, 13.9]",265857,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,133,Real Madrid,220,['aed621e6-1a49-4bde-b73f-eb665c265dfa'],6,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:06.082,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a4c0ff-1b05-40c6-a005-820762215753,2627,,"[44.1, 27.9]",265857,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,133,Real Madrid,220,['a20a2793-f770-4b51-ae50-5110668db16b'],9,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:09.716,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d58d0ca5-a491-4ae8-87ae-fa9963b73637,2638,,"[118.3, 9.7]",265857,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Left Center Midfield,134,Real Madrid,220,['0b31528e-5426-4e54-9933-a5383c35fcb0'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:34.112,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75c871d9-295b-49bd-95f4-1633952e456f,2640,,"[106.3, 42.9]",265857,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,134,Real Madrid,220,['28089b26-0229-4536-9b16-02af7ee2711b'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:36.153,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44789830-f18c-405e-a39c-daac7ac2340c,2642,,"[116.4, 54.8]",265857,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,134,Real Madrid,220,['bd59739e-b688-42ae-bb85-7507001dfbda'],38,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:38.677,Ball Receipt*,,2013/2014
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a43409f-2d31-415f-baed-1275df4bb450,2646,,"[112.0, 40.9]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,135,Real Madrid,220,['e2497baa-f831-4b54-854d-da6e61a20318'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:15.751,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fa97751-176d-469e-b9ce-3c210d19e4d9,2656,,"[63.2, 63.6]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,136,Barcelona,217,['f4267140-0c32-4242-b9bb-295a67030b53'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:13:32.120,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384f54bf-3292-4bcf-a7eb-6b85d4e39561,2660,,"[64.7, 53.1]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,136,Barcelona,217,['92a2a0cc-27d0-48be-b220-cce1547bf513'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:13:33.952,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d9c908-f4ce-4660-8da0-9ca08d5568ab,2663,,"[71.0, 56.8]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,136,Barcelona,217,['5d835129-f077-4358-89c0-7173b380fa2e'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:13:37.470,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f158e072-7c22-471d-b06e-abd5eeffc025,2666,,"[86.6, 73.1]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,136,Barcelona,217,['146ed314-8d24-49cb-a791-93a48cd7d99f'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:13:39.642,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9effd25c-8073-4dd2-b5a4-f9de71df370f,2669,,"[82.3, 64.2]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,136,Barcelona,217,['bea55cb9-e5d0-4208-aa9e-67fc2c7d77b4'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:13:43.277,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66c1917f-295e-4f66-90fe-99fdbc356f5a,2672,,"[78.0, 46.7]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,136,Barcelona,217,['885f166b-4342-4fe5-bfba-568d466bb0ef'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:13:45.986,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cef019aa-42db-4bbf-a2be-9519de7f67ff,2675,,"[85.8, 11.0]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,136,Barcelona,217,['d1e3067b-a2c0-4fe7-8b0b-171ea2b6df63'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:13:48.380,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac32d8da-74a8-44d5-b0f6-eb5cf745a436,2678,,"[99.7, 4.8]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Right Wing,136,Barcelona,217,['d0e1778c-ed9c-43e8-8dac-6d439bc18e8a'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.684,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef54830d-444f-486a-8c65-ae52d2251ba4,2681,,"[84.9, 13.0]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,136,Barcelona,217,['50d52b86-968c-4202-b362-0aee74409cdb'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.232,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cb906e8-a772-4c14-a651-f4bcbed412a4,2684,,"[92.8, 4.5]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,136,Barcelona,217,['c09c571b-a888-4e76-a2e1-7cd48dcc519a'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.323,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fd6b765-4e87-4b41-80b0-17df12f7b765,2687,,"[81.4, 11.6]",265857,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,136,Barcelona,217,['1c5a0cc2-fd7a-43fd-98d6-3d16629ad895'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:13:59.459,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756ba43b-4b1e-4753-9559-4ed3baa208d8,2691,,"[92.9, 4.2]",265857,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,136,Barcelona,217,['fe8513c3-c0a9-4f03-b709-840a01d82fc6'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:14:03.754,Ball Receipt*,,2013/2014
