50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c1601c9d-3a3b-464b-b089-c2ae7da380a0,3734,,"[21.3, 39.6]",303493,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,153,Barcelona,217,['209510ea-e76b-4462-b879-60a675458d9c'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:14.571,Block,,2019/2020
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,624615a7-742b-41b2-9096-dc59272a2092,3796,,"[17.1, 42.6]",303493,88,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,158,Barcelona,217,['0eadfd3a-f3c8-4642-b424-247f40c19f97'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:10.965,Block,,2019/2020
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70560d19-4fab-46dd-bb4c-369e4c61ece0,3959,,"[15.6, 29.8]",303493,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,169,Barcelona,217,['c4ada3e2-9be1-4b0b-aaec-effb0c701185'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:50:20.941,Block,,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,c7ed035d-36b1-4930-aac9-899ff17fa313,94,,"[21.5, 5.2]",303493,1,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,4,Athletic Club,215,['fd439760-4fd8-43d3-88c3-5298eeea6e75'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.766,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,a832cd98-e85f-45b0-9f69-2a5b7e8cd54d,187,,"[3.5, 46.7]",303493,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yeray Álvarez López,6877.0,Left Center Back,9,Barcelona,217,,8,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:08.231,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,9058093a-7583-496c-ac6e-31f6734d713a,365,,"[56.0, 40.2]",303493,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yeray Álvarez López,6877.0,Left Center Back,14,Barcelona,217,['b67faef9-2c00-48a7-aa3c-a647f1df9b71'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:55.276,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,cf0ba598-91f9-47da-bb56-5c429a703cfd,379,,"[2.4, 31.0]",303493,7,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Athletic Club,215,['bc6aafe2-668c-4dd8-8c8f-4a5df229eb52'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.129,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,9816b0b4-bfbd-48d5-8a96-7072f9f77586,670,,"[20.6, 38.8]",303493,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yeray Álvarez López,6877.0,Left Center Back,28,Barcelona,217,['462dc954-fd87-47af-bc9a-57f5a1fae0da'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:32.271,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,dcbf7719-cfff-4286-849c-bb05bb862848,702,,"[46.8, 44.3]",303493,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Unai Núñez Gestoso,6397.0,Right Center Back,30,Barcelona,217,['09aa8254-2a15-4c44-9961-50b23a84fc45'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:03.796,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,7f7a483d-b488-410d-bce2-d5e2d88b866d,856,,"[16.8, 2.0]",303493,16,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,39,Athletic Club,215,,40,,,,,,,,,,,,,,,,,Barcelona,217,00:16:40.661,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,14d1de68-f03f-462b-83a6-d428a2c01464,1034,,"[44.2, 40.4]",303493,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,54,Athletic Club,215,['612b5487-fb1a-4fa3-82aa-44ac8d1d0085'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:22:18.776,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,6925ed63-c902-4441-94ef-5b36f5679e41,1062,,"[6.1, 32.6]",303493,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,54,Athletic Club,215,['d8d99636-1d8b-4b28-9fce-221fc6749721'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:22:42.927,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,e3879173-f132-4863-9b5a-db48725522fa,1074,,"[73.2, 47.6]",303493,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,55,Barcelona,217,['687a3796-ad53-48d5-ae42-260d9896423c'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:53.575,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,76914fd6-cbf3-477c-b357-353b88faa597,1091,,"[7.3, 40.7]",303493,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,55,Barcelona,217,"['7c2a828f-772d-4343-b8f8-812d6edc4200', '8548cf1a-dde3-4316-a663-51c16fcf669b']",7,,,,,,,,,,,,,,,,,Athletic Club,215,00:23:07.856,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,fc5a9f02-2389-43b5-a664-e56212d67114,1160,,"[20.4, 27.2]",303493,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,58,Barcelona,217,,49,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:49.174,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,75d88c33-111b-473f-8cf4-6a5004efdf11,1181,,"[5.8, 48.1]",303493,25,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,58,Barcelona,217,['fa8e5bba-216b-416c-80c1-0deb163d39c3'],9,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:09.090,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,ca68723e-fc20-4081-aa39-ef99128fc514,1356,,"[8.2, 45.4]",303493,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,71,Athletic Club,215,['d8e832f7-c7f9-4022-bc7e-569b7c6bddba'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.072,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,2182aeca-0270-426e-9847-6b2100134c9b,1382,,"[12.4, 31.6]",303493,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yeray Álvarez López,6877.0,Left Center Back,72,Barcelona,217,['3dc357cb-b3d5-44f7-8c6e-d5a3e87acead'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:55.299,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,5347826d-0c4e-477f-9dd1-67f2fe5ab713,1391,,"[9.0, 34.2]",303493,33,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,72,Barcelona,217,['e7c57e5d-b83e-4761-a107-552e2ca7bc4a'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:01.450,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,53800094-d923-4f59-bcbb-7a989c3bf485,1393,,"[4.9, 35.5]",303493,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iñaki Williams Arthuer,6393.0,Center Forward,73,Barcelona,217,['d43ab187-5d4a-4944-8870-e432b2c8e592'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:35.519,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,cd525605-6302-48f0-a6eb-7ed63e1dce3a,1394,,"[2.2, 16.6]",303493,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mikel Balenziaga Oruesagasti,6789.0,Left Back,73,Barcelona,217,,37,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:37.899,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,73bb5b54-c18f-4907-bdba-e433a2b160a3,1439,,"[61.6, 20.4]",303493,34,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai López Cabrera,11746.0,Right Defensive Midfield,75,Barcelona,217,['d7da4515-ac56-481c-a716-421f2ea0414b'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:16.409,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,1172885f-b8f5-4319-be9a-99c5d1f50560,1441,,"[34.5, 74.9]",303493,34,,True,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,75,Barcelona,217,,26,,,,,,,,,,,,,,,,,Barcelona,217,00:34:26.718,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,1971e4b2-9753-49a0-8cda-c22a929f4879,1707,,"[24.8, 44.0]",303493,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeray Álvarez López,6877.0,Left Center Back,84,Barcelona,217,['ac427144-0e0a-467d-b509-7afaed24b7ea'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:59.524,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,a4cd5998-fe5c-4ca3-8601-e4d4e0821fe8,1937,,"[35.4, 45.2]",303493,44,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Unai Núñez Gestoso,6397.0,Right Center Back,97,Barcelona,217,"['2492ac46-54b6-49ef-8b83-225fb56e3b9a', 'dc2a5e40-c938-4039-8803-3bbf6efba644']",18,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:18.698,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,650c5afd-a6cf-407d-ad40-96caec69eb9f,1994,,"[20.9, 69.6]",303493,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,99,Athletic Club,215,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:46:13.385,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,705e23ee-3329-49bf-9d5a-cc7795836a3e,2036,,"[8.6, 45.7]",303493,47,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yeray Álvarez López,6877.0,Left Center Back,100,Barcelona,217,['b3a06a6d-88c0-4f69-b649-f056313716bf'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:47:02.620,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,9f6656cf-1b21-4929-8545-a1cfa278b8c9,2110,,"[14.8, 22.4]",303493,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yeray Álvarez López,6877.0,Left Center Back,101,Barcelona,217,['66a920f2-b51b-4796-a448-2c0a7d854705'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:10.356,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,82777a45-70ef-41a4-b532-6758a3d60301,2113,,"[28.7, 2.9]",303493,46,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,101,Barcelona,217,,15,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:15.180,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,89d55fae-1e86-46a6-8cd2-9548e776e8ad,2247,,"[26.6, 29.0]",303493,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Left Center Back,106,Barcelona,217,['5e6312de-9cfb-4fd9-b10b-1ed3ce43b318'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:22.972,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,14964962-25a5-441a-ad55-423338b9d956,2380,,"[34.5, 52.1]",303493,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,113,Athletic Club,215,['42f85191-beda-467a-84e3-e4d435cf9ec4'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:04.190,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,faf38801-883b-469a-8526-10d4104188df,2416,,"[21.7, 48.9]",303493,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,114,Barcelona,217,['608caca4-1b24-424f-bf5d-b58a1c53e9e3'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:45.009,Clearance,True,2019/2020
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,4fbaff8a-47ad-4ebf-a48d-08516c36b93d,2774,,"[25.9, 10.2]",303493,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,122,Athletic Club,215,"['861f5175-6de4-4757-b8f7-f05f5de074b8', 'f4a0f8e1-dd9d-476e-886e-c129c1412220']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.395,Clearance,True,2019/2020
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,b30aa7d9-d09f-47f4-9f0b-70053a5f62de,2858,,"[43.2, 38.9]",303493,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Athletic Club,215,"['050316d2-5899-4d09-aadc-dee031202f7a', 'd553b78d-1c38-477b-8662-cbb48c684e54']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.750,Clearance,True,2019/2020
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,dc2e1511-262e-412e-9d84-cbabd4d9c1cb,2941,,"[41.1, 31.2]",303493,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,130,Athletic Club,215,"['067bcee8-f6a2-4f79-8a91-e3098de2e362', '890f1c0d-f3bd-4776-ba83-d14472602851']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:20:02.805,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,b7ea5044-cfa8-4e76-9701-2fc779fb6344,2997,,"[25.3, 26.9]",303493,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,133,Barcelona,217,['0e2b4cf0-c0c0-4790-991d-9051028a17fe'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:58.477,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,a09e41f7-2295-47df-9c28-73125d9ff754,3036,,"[24.4, 37.8]",303493,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Left Center Back,133,Barcelona,217,['32beb984-bce2-4ef4-9ae5-0ec9ed3b9f57'],34,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:34.353,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,cef1910e-16dc-416f-8116-ce1409cf54dd,3110,,"[10.1, 43.8]",303493,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Núñez Gestoso,6397.0,Right Center Back,135,Barcelona,217,['55378f5b-08ad-4884-8adc-b89db05aa723'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:38.073,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,67fa93fc-291b-4fa9-9f96-67b7257fa394,3129,,"[18.7, 37.8]",303493,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Left Center Back,135,Barcelona,217,['4a49ebab-489c-46d8-a068-e4b2ec06a9aa'],0,,,,,,,,,,,,,,,,,Athletic Club,215,00:23:00.006,Clearance,True,2019/2020
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,3d8b5ac8-3d43-437e-9aa4-34f324a694d8,3137,,"[34.3, 19.6]",303493,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,136,Athletic Club,215,"['560e14c5-8e2d-4c40-a3d3-b6bf8eed78fc', '5fb9521b-0da1-4bb0-b873-8c45e2e81736']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:24:18.592,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,39de0a90-68b7-45d0-9855-7641080d7d9e,3202,,"[22.1, 22.8]",303493,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yeray Álvarez López,6877.0,Left Center Back,137,Barcelona,217,['aaea70fa-f644-472d-a82a-e8699594da03'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:26.558,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,d47de173-5ef9-4650-acb7-d3d03da5f1d5,3217,,"[9.0, 27.1]",303493,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,137,Barcelona,217,,39,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:39.744,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,f277c471-69a6-4c7d-8956-00748f3af250,3295,,"[5.2, 42.7]",303493,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,139,Barcelona,217,,1,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:01.615,Clearance,True,2019/2020
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,d7f7ecc9-d4df-42bf-9794-6e282825d42d,3316,,"[8.8, 35.7]",303493,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Unai Núñez Gestoso,6397.0,Right Center Back,140,Barcelona,217,"['4487d0e8-a9f9-4c72-b038-d11361aaadbb', 'ea1fd286-d1a5-4b9f-afd8-75eb27c7d2d6']",46,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:46.949,Clearance,True,2019/2020
,,,,,,,,Other,,,True,,,,,,,,0.0,,,,,,,,,,,,872e676d-02ba-478a-837b-906bf37efe4a,3318,,"[4.8, 45.3]",303493,73,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Óscar de Marcos Arana,6649.0,Right Back,140,Barcelona,217,,49,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:49.182,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,28210404-c605-40b3-9713-1345e435a526,3320,,"[3.5, 47.4]",303493,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Unai Núñez Gestoso,6397.0,Right Center Back,141,Barcelona,217,['ed89d512-fc04-4f87-ac41-5aa2340ad4a0'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:18.888,Clearance,True,2019/2020
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,ad2c8d53-6801-44e6-9a77-8f536ff901cc,3505,,"[51.6, 19.8]",303493,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anssumane Fati,30756.0,Left Wing,145,Athletic Club,215,"['027a6130-6ee1-4819-8106-44f84673c78e', '6df627e4-7818-4362-b8f4-78ec8eedadc4']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.043,Clearance,True,2019/2020
,,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,26ff852d-108f-491f-957d-64d429edf470,3531,,"[9.7, 43.6]",303493,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,148,Athletic Club,215,"['d26914aa-0370-4292-a92b-5d3cb07183c7', 'fa80b52a-edf8-4082-8ce4-5d8f51b5e387']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:36:18.252,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,cf7bc74d-b10a-46bf-9a19-1e7a00a910ce,3584,,"[5.4, 45.1]",303493,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anssumane Fati,30756.0,Left Wing,150,Athletic Club,215,['5311a042-5748-4bd3-b96b-d6ca9ae7d4ec'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.953,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,390cc4e9-fabe-42c7-8e42-e9ba2477e5ec,3657,,"[74.3, 72.7]",303493,84,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Óscar de Marcos Arana,6649.0,Right Back,151,Barcelona,217,['b17538bf-d691-480b-9faf-84b0cd835549'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:14.999,Clearance,True,2019/2020
,,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,86430025-27d8-45aa-8948-72ed64f2fda9,3745,,"[50.8, 73.7]",303493,86,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,153,Barcelona,217,['91b075d5-f646-4b50-a86d-a5e5853ce839'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:26.924,Clearance,True,2019/2020
,,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,2b80ddf5-6a77-4536-86aa-ca3de1c3fae0,3824,,"[34.1, 24.7]",303493,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yeray Álvarez López,6877.0,Left Center Back,162,Barcelona,217,['e181ec19-6e75-4cd0-ad33-00e86f4e7ce0'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:20.536,Clearance,True,2019/2020
,,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,a6802777-9a57-4187-8db3-f0fa0346fc18,3929,,"[19.7, 30.1]",303493,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yeray Álvarez López,6877.0,Left Center Back,168,Barcelona,217,['cd25e559-164f-4241-9825-1d62a7c417f7'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:49:01.005,Clearance,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d0975ccc-3abd-4449-b939-5628fc801e50,110,Won,"[9.6, 67.2]",303493,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Athletic Club,215,"['3e7672d3-7b36-480b-8567-593b5a039e90', 'f0aa94ea-4437-4bd1-aed3-38368b5acea2']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.051,Interception,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,49c06ac9-d215-443a-9578-15a2fe0e3531,431,Success In Play,"[20.2, 37.5]",303493,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,17,Barcelona,217,['a04de68c-c39c-47a1-883a-cb07e1fba97b'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:18.588,Interception,,2019/2020
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7e463ce3-4c4b-4460-88f1-68db36d095a0,577,Success In Play,"[53.0, 46.1]",303493,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Unai Núñez Gestoso,6397.0,Right Center Back,26,Barcelona,217,['06d3b82d-e9d5-4987-a143-745aeabc1e1e'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:11.621,Interception,,2019/2020
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b7e883db-5204-4595-860a-80219da98ab6,699,Lost In Play,"[46.8, 38.2]",303493,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Unai Núñez Gestoso,6397.0,Right Center Back,30,Barcelona,217,['562a946c-70da-47ef-9a54-b3d707c68bdd'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:01.463,Interception,,2019/2020
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fbb38dae-d11f-45f0-842a-b67fe1642154,847,Success In Play,"[58.1, 44.4]",303493,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,38,Barcelona,217,['fe2efeee-8fd7-49fa-ad87-6c67c747563b'],31,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:31.096,Interception,,2019/2020
