ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,2.996334,,,,,,,,,,,,,,6e81612f-36a2-4893-905a-e7a6d948b751,1065,,"[49.4, 44.6]",69319,23,,,,0.10019249,,Right Foot,,,"[87.2, 48.4]",,High Pass,,37.990524,,,Rubén Castro Martín,6832.0,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,57,Real Betis,218,"['11f2ed0c-6703-4346-a956-731ccfd615a3', '925b5a09-406c-4a82-b449-32e2bd6de0b0']",21,,,,,,,,,,,,,,,,,Real Betis,218,00:23:21.657,Pass,True,2011/2012
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,debaa676-063a-470a-a587-10717669ee00,1072,,"[25.6, 29.9]",69319,23,,,,0.6324178,,Left Foot,,,"[38.7, 39.5]",,Ground Pass,,16.240997,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,58,Barcelona,217,['e4a7ace2-c0a4-4bdf-aee1-ab23999bc41e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.287,Pass,,2011/2012
,,,,,,,,,,,,,,0.799803,,,,,,,,,,,,,,64523d74-e5a5-4f83-a55c-932f9bf25274,1074,,"[38.7, 39.5]",69319,23,True,,,0.9143089,,Right Foot,,,"[48.1, 51.7]",,Ground Pass,,15.4012985,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,['3cdd53e3-cd1c-4d85-8198-e9989454c82f'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.744,Pass,,2011/2012
,,,,,,,,,,,,,,0.8288,,,,,,,,,,,,,,0e2c7896-b9aa-457b-8942-583480c9c80e,1076,,"[50.1, 44.9]",69319,23,True,,,-2.0760865,,Right Foot,,,"[44.9, 35.5]",,Ground Pass,,10.742439,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,58,Barcelona,217,['c189b78c-6b9e-4378-a69a-622ec6ceab11'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.044,Pass,,2011/2012
,,,,,,,,,,,,,,1.4209,,,,,,,,,,,,,,d3752570-a0fc-4f1d-949e-314177d562c6,1078,,"[44.9, 35.5]",69319,23,,,,-0.78052014,,Left Foot,,,"[55.2, 25.3]",,Ground Pass,,14.495861,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,['d426d001-47f6-409c-863f-40d73ff2ccff'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.893,Pass,,2011/2012
,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,d17e40de-10b2-4332-bb31-665bae9d5b18,1081,,"[62.3, 21.6]",69319,23,,,,-0.8045041,,Right Foot,,,"[77.7, 5.6]",,Ground Pass,,22.207207,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,58,Barcelona,217,['d8d22a6b-476f-4438-bb73-7c59a94e9d52'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.560,Pass,,2011/2012
,,,,,,,,,,,,,,1.5255,,,,,,,,,,,,,,899e13c4-3b14-40db-a18c-ac9aa8500f6a,1084,,"[80.8, 14.2]",69319,23,,,,2.0368652,,Right Foot,,,"[64.2, 47.2]",,Ground Pass,,36.939953,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,58,Barcelona,217,['7fecb8d4-9528-4708-a89b-0e9d37828f99'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:23:39.776,Pass,,2011/2012
,,,,,,,,,,,,,,0.8776,,,,,,,,,,,,,,d430f1d7-7c6c-4f85-a762-d6934ae78817,1087,,"[64.2, 47.2]",69319,23,,,,0.20374468,,Left Foot,,,"[76.3, 49.7]",,Ground Pass,,12.355565,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,58,Barcelona,217,['78c30160-11fe-4e95-bdf3-fc1c91471b43'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:23:42.394,Pass,,2011/2012
,,,,,,,,,,,,,,0.4623,,,,,,,,,,,,,,55a3ecd5-a85a-459f-a5a1-44687844719e,1090,,"[84.1, 52.9]",69319,23,,,,0.48405293,,Left Foot,,,"[93.8, 58.0]",,Ground Pass,,10.959015,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,58,Barcelona,217,"['06c95b06-794f-42ae-972e-e989389fd1c2', '41ef9c1a-a468-4df4-a213-8c9684a008d8']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.149,Pass,,2011/2012
,,,,,,,,,,,,,,2.2845,,,,,,,,,,,,,,1e22030c-c5a4-464d-9e8d-6ad639ec77b9,1099,,"[55.0, 10.0]",69319,24,True,,,1.4091424,,Right Foot,,,"[65.6, 75.0]",,High Pass,,65.858635,,,Francisco Javier Chica Torres,26170.0,,,True,,,Free Kick,1,From Free Kick,Jefferson Antonio Montero Vite,7063.0,Left Midfield,60,Real Betis,218,['959e7870-bc05-4b36-b7e3-78eec295dd43'],11,,,,,,,,,,,,,,,,,Real Betis,218,00:24:11.518,Pass,,2011/2012
,,,,,,,,,,,,,,1.62729,,,,,,,,,,,,,,773e5895-efb6-445d-a0b6-95c424a79cdb,1101,,"[65.2, 75.6]",69319,24,,,,-2.8644319,,Right Foot,,,"[42.0, 69.0]",,Ground Pass,,24.120531,,,Paulo Afonso Santos Júnior,26784.0,,,,,,,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Right Back,60,Real Betis,218,['b1867eec-b0e6-4644-ab0b-a24d1b9336c2'],15,,,,,,,,,,,,,,,,,Real Betis,218,00:24:15.020,Pass,,2011/2012
,,,,,,,,,,,,,,0.4139,,,,,,,,,,,,,,b5608827-02ca-4de7-a34b-57d70915d9ae,1104,,"[42.0, 69.0]",69319,24,,,,-0.99503803,,Right Foot,,,"[45.7, 63.3]",,Ground Pass,,6.7955866,Incomplete,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,,1,From Free Kick,Paulo Afonso Santos Júnior,26784.0,Right Center Back,60,Real Betis,218,"['513b0ae6-2fe5-493c-bf2a-54c2dd29e4d6', '80be6801-eab0-4186-9363-f93fbc76dc9b']",18,,,,,,,,,,,,,,,,,Real Betis,218,00:24:18.062,Pass,,2011/2012
,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,28dbea9b-2231-4c1d-b38d-5ed3fe47f44a,1109,,"[64.5, 20.1]",69319,24,,,,-0.7786869,,Right Foot,,,"[72.0, 12.7]",,Ground Pass,,10.536128,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,61,Barcelona,217,['ef170d72-97fe-4581-a0b6-0807759814c2'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.539,Pass,,2011/2012
,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,b377e3f4-46fb-41fd-a876-46f2c890edff,1111,,"[72.0, 12.7]",69319,24,,,,2.284887,,Left Foot,,,"[66.8, 18.7]",,Ground Pass,,7.939773,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,61,Barcelona,217,['dc351d75-bd08-4672-a04a-77c84f671c53'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.099,Pass,,2011/2012
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,68fddd23-5134-4409-9aca-cdbe1c680190,1114,,"[80.5, 17.6]",69319,24,,,,-2.803037,,Right Foot,,,"[73.4, 15.1]",,Ground Pass,,7.5272837,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,61,Barcelona,217,['14eaf327-695e-44e4-abda-039c4c7329b3'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.175,Pass,,2011/2012
,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,14ac123e-45f2-4f3f-a040-8e5a4836d099,1117,,"[73.4, 15.1]",69319,24,,,,-2.774955,,Right Foot,,,"[60.9, 10.3]",,Ground Pass,,13.389921,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,61,Barcelona,217,['b86639fd-e7f1-4b0c-a249-612172308d53'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.695,Pass,,2011/2012
,,,,,,,,,,,,,,1.863101,,,,,,,,,,,,,,9c1972c3-0644-40b6-bd83-6783ede94422,1122,,"[74.3, 15.0]",69319,24,,,,0.9704232,,Right Foot,,,"[81.9, 26.1]",,Ground Pass,,13.452509,Incomplete,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,61,Barcelona,217,"['7fe3ee5c-18b1-4b69-805b-d2504caab214', 'f84f9be5-b48f-4a07-9212-5f5b45e510cc']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:24:32.139,Pass,True,2011/2012
,,,,,,,,,,,,,,0.645739,,,,,,,,,,,,,,fc73b043-36d0-4139-911b-8d302b1a1606,1125,,"[38.6, 54.5]",69319,24,,,,0.91580147,,Left Foot,,,"[43.9, 61.4]",,Ground Pass,,8.700575,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,,1,Regular Play,Paulo Afonso Santos Júnior,26784.0,Right Center Back,62,Real Betis,218,['466e8b9f-d78c-4d54-95d3-676b83fda6de'],35,,,,,,,,,,,,,,,,,Real Betis,218,00:24:35.258,Pass,,2011/2012
,,,,,,,,,,,,,,0.913884,,,,,,,,,,,,,,7ed132c7-5f58-4fc4-b8ff-7d69791814fd,1128,,"[43.7, 64.6]",69319,24,,,,1.4288993,,Left Foot,,,"[45.1, 74.4]",,Ground Pass,,9.899495,,,Jonathan Pereira Rodríguez,23804.0,,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,62,Real Betis,218,['0c5c066f-9d87-4032-ab6b-7f84e3db25b5'],38,,,,,,,,,,,,,,,,,Real Betis,218,00:24:38.671,Pass,,2011/2012
,,,,,,,,,,,,,,0.728112,,,,,,,,,,,,,,31a1501c-eb54-4a4a-b357-7a3c4ae65b79,1132,,"[69.2, 76.8]",69319,24,,,,0.048349388,,Right Foot,,,"[75.4, 77.1]",,Ground Pass,,6.207254,,,Rubén Castro Martín,6832.0,,,,,,,1,Regular Play,Jonathan Pereira Rodríguez,23804.0,Right Midfield,62,Real Betis,218,"['4b47fe55-975f-4364-a4cd-94ff0c47356e', '650c2c14-1da7-48bd-a40f-ee4efaf014e0']",42,,,,,,,,,,,,,,,,,Real Betis,218,00:24:42.930,Pass,True,2011/2012
,,,,,,,,,,,,,,1.042255,,,,,,,,,,,,,,2956ca76-60fc-4c54-b5fe-1815cbb5fb16,1138,,"[54.7, 15.3]",69319,24,,,,1.5707964,,Right Foot,,,"[54.7, 28.5]",,Ground Pass,,13.2,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,63,Barcelona,217,['a1b6d365-01a2-414d-ba90-5682fb66a773'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.680,Pass,,2011/2012
,,,,,,,,,,,,,,1.4863,,,,,,,,,,,,,,f50308c8-2fcb-441e-a1ed-f2e7e747f936,1141,,"[56.6, 28.1]",69319,24,,,,1.2292997,7e2edf9b-5352-42e0-b0a7-c7c48a4d8523,Right Foot,,,"[62.5, 44.7]",,Ground Pass,,17.617321,,,Seydou Kéita,20169.0,True,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,63,Barcelona,217,['bffb056c-a5cb-4667-89d8-0e3bc510cb18'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:24:47.984,Pass,,2011/2012
,,,,,,,,,,,,,,2.473733,,,,,,,,,,,,,,a7432e8d-f5e5-4657-940b-c32cf25bf4a2,1148,,"[11.5, 43.2]",69319,24,True,,,-0.4266275,,Keeper Arm,,,"[29.1, 35.2]",,Ground Pass,,19.332874,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,,1,Regular Play,Casto Espinosa Barriga,23815.0,Goalkeeper,64,Real Betis,218,['7e68790c-e61f-4719-a0a3-87e49aa71286'],59,,,,,,,,,,,,,,,,,Real Betis,218,00:24:59.124,Pass,,2011/2012
,,,,,,,,,,,,,,0.942224,,,,,,,,,,,,,,53a07a4c-4ee7-4887-b23b-df1cb8333420,1150,,"[38.6, 33.9]",69319,25,,,,1.7748142,,Right Foot,,,"[36.2, 45.5]",,Ground Pass,,11.8456745,,,José Alberto Cañas Ruiz Herrera,18407.0,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,64,Real Betis,218,['8ee59c9d-3c8c-4717-a46a-8f147d2c9252'],4,,,,,,,,,,,,,,,,,Real Betis,218,00:25:04.637,Pass,,2011/2012
,,,,,,,,,,,,,,0.4195,,,,,,,,,,,,,,4dec40a2-ed5d-4368-8706-ff644d8e81d7,1154,,"[36.0, 47.7]",69319,25,,,,-0.4514531,,Right Foot,,,"[39.3, 46.1]",,Ground Pass,,3.6674242,Incomplete,,Jonathan Pereira Rodríguez,23804.0,,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,64,Real Betis,218,"['6beefdfe-6875-4d72-9d85-14dc24b47e7f', '7609af9d-9caa-4b84-9758-d5a0d3842836']",6,,,,,,,,,,,,,,,,,Real Betis,218,00:25:06.469,Pass,,2011/2012
,,,,,,,,,,,,,,1.0891,,,,,,,,,,,,,,9f77a2b3-d85d-4878-8823-3ecc182fb35e,1158,,"[76.6, 31.0]",69319,25,,,,2.501823,,Right Foot,,,"[63.7, 40.6]",,Ground Pass,,16.080112,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['e2739ff8-d4c2-449d-ab76-f013cd9986c6'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:25:08.417,Pass,,2011/2012
,,,,,,,,,,,,,,1.014998,,,,,,,,,,,,,,574bc9cd-8263-4621-804e-8533ba1d6501,1161,,"[66.2, 39.6]",69319,25,,,,-0.9852268,,Right Foot,,,"[72.5, 30.1]",,Ground Pass,,11.399123,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,['525c5cf7-829c-469d-94b3-6c9b5a4b522a'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.632,Pass,,2011/2012
,,,,,,,,,,,,,,1.277654,,,,,,,,,,,,,,3ff691b2-be80-48ac-91b8-c09e9b09dfbd,1164,,"[72.5, 30.1]",69319,25,,,,1.5942662,,Right Foot,,,"[72.0, 51.4]",,Ground Pass,,21.305868,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['c8855f76-6791-45f8-8143-ed6839b30691'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.880,Pass,,2011/2012
,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,d4234c5a-08c4-4211-b4b2-7fd054f1fec7,1167,,"[75.9, 55.5]",69319,25,,,,2.6727638,,Left Foot,,,"[68.2, 59.4]",,Ground Pass,,8.631338,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,65,Barcelona,217,['872f91a9-5c28-4fa1-9d23-7f845a489dcb'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.176,Pass,,2011/2012
,,,,,,,,,,,,,,0.5533,,,,,,,,,,,,,,882c5025-4fe7-4d9f-990a-7b188d2a2564,1170,,"[68.3, 54.5]",69319,25,,,,-0.6933513,,Right Foot,,,"[75.4, 48.6]",,Ground Pass,,9.231468,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['ad4f712b-aa03-467d-9ee8-8648295b5267'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.001,Pass,,2011/2012
,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,88f46bf5-0283-4491-868b-fddd3f79128d,1173,,"[75.3, 48.6]",69319,25,,,,2.7400122,,Left Foot,,,"[68.0, 51.7]",,Ground Pass,,7.930952,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Barcelona,217,['f69835b0-65f3-4cc2-98eb-4f919532e485'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.635,Pass,,2011/2012
,,,,,,,,,,,,,,0.9219,,,,,,,,,,,,,,485e0e2d-014c-4ebc-9e93-4007ec2ae96d,1176,,"[68.0, 51.7]",69319,25,,,,0.9478873,,Right Foot,,,"[73.1, 58.8]",,Ground Pass,,8.741854,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['ce68e552-2cb4-4108-af8f-90ac2d85289e'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.555,Pass,,2011/2012
,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,8b3a63a9-9e13-4226-ac92-fbb459661177,1179,,"[73.1, 58.8]",69319,25,,,,3.0217986,,Left Foot,,,"[51.5, 61.4]",,Ground Pass,,21.755919,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Barcelona,217,['8a56adc4-9fd3-4e39-87de-270ded925738'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.589,Pass,,2011/2012
,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,f566d6c0-7095-46ce-8a0f-4839f49c732d,1182,,"[53.2, 61.2]",69319,25,,,,-0.17526637,,Right Foot,,,"[62.8, 59.5]",,Ground Pass,,9.749359,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['a5965155-5ee8-4a3b-9843-0d77cc0f4bb3'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.709,Pass,,2011/2012
,,,,,,,,,,,,,,1.1537,,,,,,,,,,,,,,0e011585-ea1c-4f1c-980e-361d6cd15537,1185,,"[62.8, 59.5]",69319,25,,,,0.48484585,,Left Foot,,,"[74.0, 65.4]",,Ground Pass,,12.658989,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Barcelona,217,['4d6d6328-e6d8-4b8e-8508-e7cc90fa11a7'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.326,Pass,,2011/2012
,,,,,,,,,,,,,,0.7136,,,,,,,,,,,,,,a6c87db5-ac2f-49be-ba69-0bf61ddf8d69,1188,,"[74.0, 65.4]",69319,25,,,,-1.5837826,,Right Foot,,,"[73.9, 57.7]",,Ground Pass,,7.7006493,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['b3ebebc4-28d9-46cf-a496-1a62e9900b8e'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.792,Pass,,2011/2012
,,,,,,,,,,,,,,1.177,,,,,,,,,,,,,,e9563440-27b6-4cd6-853d-4d83eaaa1c8f,1191,,"[80.8, 60.3]",69319,25,,,,0.47689188,,Left Foot,,,"[86.8, 63.4]",,Ground Pass,,6.7535176,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Barcelona,217,['bd80051c-1028-4370-9ae9-bff33947348c'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.602,Pass,,2011/2012
,,,,,,,,,,,,,,1.0178,,,,,,,,,,,,,,0b44d7aa-b434-4af8-9383-ea6dd0a63bf5,1194,,"[87.3, 63.4]",69319,25,,,,1.6865555,,Right Foot,,,"[86.8, 67.7]",,Ground Pass,,4.3289723,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['1872e576-8fdf-42d0-ae45-facc537ba9aa'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.779,Pass,,2011/2012
,,,,,,,,,,,,,,1.6157,,,,,,,,,,,,,,061c7f90-e3af-4072-bff4-c0c567b073a8,1197,,"[101.2, 57.1]",69319,25,,,,0.027515989,,Left Foot,,,"[112.1, 57.4]",,Ground Pass,,10.904128,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Barcelona,217,"['c221d7e8-5748-4d6e-a800-44caed6673ad', 'e61724f1-2cb0-4bc7-a603-feab37abeb37']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:25:37.301,Pass,,2011/2012
,,,,,,,,,,,,,,1.3471,,,,,,,,,,,,,,481f3f47-16e9-4cc6-9e8c-3a76be5bb465,1203,,"[1.3, 8.0]",69319,25,,,,0.023644242,,Left Foot,,,"[30.9, 8.7]",,High Pass,,29.608276,Incomplete,,,,,,,,,,1,Regular Play,Ignacio Pérez Santamaría,25892.0,Left Back,65,Barcelona,217,"['693b2c25-7fda-4d3c-8f0f-58c5107e0074', 'c9c5e37d-b52b-41a9-8828-6fa56c2e2d76']",42,,,,,,,,,,,,,,,,,Real Betis,218,00:25:42.724,Pass,True,2011/2012
,,,,,,,,,,,,,,2.8087,,,,,,,,,,,,,,693b2c25-7fda-4d3c-8f0f-58c5107e0074,1204,,"[90.1, 72.3]",69319,25,,,,3.0676537,,Head,,,"[71.2, 73.7]",,High Pass,,18.95178,,,Seydou Kéita,20169.0,,,,,,Recovery,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,65,Barcelona,217,"['481f3f47-16e9-4cc6-9e8c-3a76be5bb465', '7ea5297e-0031-463e-8cf6-5d7c30f317f5']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.071,Pass,,2011/2012
,,,,,,,,,,,,,,0.8002,,,,,,,,,,,,,,3c6ee6ed-d731-4b95-8eda-0a16792c08a5,1207,,"[71.2, 73.7]",69319,25,,,,-0.8288491,,Right Foot,,,"[81.1, 62.9]",,Ground Pass,,14.650939,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,65,Barcelona,217,['af161a35-0cac-4e6d-9fc6-5bc089ab6207'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.200,Pass,,2011/2012
,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,78fa2cfa-5859-459c-9f28-a8b064c9c575,1209,,"[81.1, 62.9]",69319,25,,,,2.3936102,,Right Foot,,,"[71.4, 71.9]",,Ground Pass,,13.232158,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,65,Barcelona,217,['bfbecec0-5f5f-49ef-964b-ae4ce9109acc'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:25:50.000,Pass,,2011/2012
,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,263757bd-d84e-47e8-9ee1-f7fea956d98b,1212,,"[71.4, 71.9]",69319,25,,,,-1.2164164,,Left Foot,,,"[75.1, 61.9]",,Ground Pass,,10.662551,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,65,Barcelona,217,['6f8f60d9-5bf3-4a6c-836a-3acdf7fac5e4'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:25:52.360,Pass,,2011/2012
,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,0733d9d9-0917-407a-a7e8-e07b023d2875,1215,,"[70.6, 50.6]",69319,25,,,,-0.61401904,,Right Foot,,,"[82.8, 42.0]",,Ground Pass,,14.926487,,,Ibrahim Afellay,4891.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,65,Barcelona,217,['712c797f-228e-499f-bf68-2d9a1a1c643b'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:25:56.400,Pass,,2011/2012
,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,722bad67-f767-41f1-b483-bd05cb3443b3,1218,,"[73.3, 52.3]",69319,26,,,,1.0211285,,Right Foot,,,"[88.8, 77.6]",,Ground Pass,,29.670525,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,65,Barcelona,217,['cfde10c8-fd52-4db5-8c1b-e6689c1731f1'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.840,Pass,,2011/2012
,,,,,,,,,,,,,,5.51813,,,,,,,,,,,,,,b2ab93d6-0620-465e-a3a5-00c65371e7a9,1221,,"[89.3, 76.8]",69319,26,,,,-1.2127554,,Right Foot,True,,"[117.4, 1.7]",,High Pass,,80.18491,Out,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,65,Barcelona,217,['9c204a9c-2747-4e97-80e4-a8d443c3b1b0'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:26:05.052,Pass,,2011/2012
,,,,,,,,,,,,,,1.727955,,,,,,,,,,,,,,838ff119-7726-4f45-a866-6aca5b7c2ea8,1223,,"[4.1, 80.0]",69319,26,,,,-0.16272737,,,,,"[30.9, 75.6]",,High Pass,,27.158792,Incomplete,,Rubén Castro Martín,6832.0,,,,,,Throw-in,1,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,66,Real Betis,218,"['4f581758-2372-4f0a-bd73-2b761262e57d', 'dae0768b-c01c-44bd-bbc7-0cd097b8f9da']",30,,,,,,,,,,,,,,,,,Real Betis,218,00:26:30.386,Pass,,2011/2012
