bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.491626,,,,,,,,,,,,,df5ebb2c-15ac-4b87-99fb-75eebfcf7f6b,2890,,"[58.4, 80.0]",9948,70,True,,,-2.8881276,,,,,"[41.8, 75.7]",,Low Pass,,17.147886,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,141,Barcelona,217,['4a5d101f-60f9-4dfc-a372-a8b62636f3a4'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.629,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.021226,,,,,,,,,,,,,b255b4ac-1cfc-4424-b161-280723ef270d,2892,,"[41.8, 73.6]",9948,71,,,,-0.7853982,,Right Foot,,,"[50.4, 65.0]",,Ground Pass,,12.162236,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,141,Barcelona,217,['b2654da3-e53b-4fce-9359-e7c33c5fccd5'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:26:04.150,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.415906,,,,,,,,,,,,,5ca0e8d5-feac-400f-b05f-ece6a96e2d67,2894,,"[50.4, 65.0]",9948,71,,,,0.5427505,,Right Foot,,,"[63.0, 72.6]",,High Pass,,14.714619,,,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,141,Barcelona,217,['a8d11f0d-8fa7-4732-86b4-800a344e215d'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:26:05.172,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.738647,,,,,,,,,,,,,5c285f4e-85b1-4ef0-a28e-ade0460ccdbb,2898,,"[63.2, 69.1]",9948,71,,,,0.18697926,,Right Foot,,,"[70.6, 70.5]",,Ground Pass,,7.531268,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,141,Barcelona,217,"['315a8971-e7cf-4fa0-9082-c6109ecd0f4c', '55498fe9-c0f1-45da-8c94-92ad3032abf9']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.072,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.647172,,,,,,,,,,,,,928bbb14-1c66-456e-a4b8-e27f229ddea9,2901,,"[71.2, 53.9]",9948,71,,,,-1.364697,,Left Foot,,,"[79.5, 14.2]",,High Pass,,40.558353,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,141,Barcelona,217,['b7413569-63cc-44de-a9e6-0a52f55fc69d'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.323,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.693152,,,,,,,,,,,,,74ac51e6-b2c3-44e1-85d7-3c663c81baf5,2904,,"[82.2, 13.3]",9948,71,,,,2.1293957,,Left Foot,,,"[78.2, 19.7]",,Ground Pass,,7.547185,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,141,Barcelona,217,['8d7a1584-2ff1-4b75-88f4-2e84e76324f3'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:26:15.556,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.869218,,,,,,,,,,,,,eb37f311-cea9-4d61-a82d-63613711156d,2906,,"[78.2, 19.7]",9948,71,,,,-0.5016041,,Right Foot,,,"[84.4, 16.3]",,Ground Pass,,7.071068,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,141,Barcelona,217,['2ab0ad4b-f283-4e37-8f5f-9d43d59e30f7'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.249,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.789813,,,,,,,,,,,,,92581aa5-d76a-418b-bb4b-4a78f2452fab,2908,,"[84.1, 16.2]",9948,71,,,,2.9599438,,Left Foot,,,"[79.2, 17.1]",,Ground Pass,,4.9819674,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,141,Barcelona,217,['b708323d-74e1-4e49-b104-4e5973d12096'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.118,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.5732,,,,,,,,,,,,,4d87d03b-fc07-4a6b-b17a-111afe510906,2911,,"[78.8, 13.9]",9948,71,,,,0.88187194,,Right Foot,,,"[84.4, 20.7]",,Ground Pass,,8.809086,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,141,Barcelona,217,['e265b70a-e067-41bb-9a15-5068b229d728'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.552,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.739859,,,,,,,,,,,,,a164209e-118e-4201-9413-5ceaa997c332,2913,,"[84.4, 20.7]",9948,71,,,,-1.3352513,,Left Foot,,,"[86.8, 10.7]",,Ground Pass,,10.283968,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,141,Barcelona,217,['4e3ddaa4-c4fe-430f-9da7-2cac13494f6e'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.125,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.809566,,,,,,,,,,,,,92763e6a-f4e7-47a3-a4ac-37fdb3306e3c,2916,,"[93.3, 21.7]",9948,71,,,,1.4341532,,Left Foot,,,"[94.4, 29.7]",,Ground Pass,,8.075271,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,141,Barcelona,217,['4da62f46-ee9d-4b25-b047-21ebe006af97'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.326,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.574921,,,,,,,,,,,,,c405cf03-345f-4602-b521-27f87993a487,2918,,"[94.5, 30.5]",9948,71,,,,-0.97493225,,Right Foot,,,"[104.4, 15.9]",,High Pass,,17.64001,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,141,Barcelona,217,['e6f47172-cda2-4ce1-b25b-2a6876398e39'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.135,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.413417,,,,,,,,,,,,,8b8621bb-8ca8-4680-b873-423b5da7f65b,2921,,"[108.3, 16.3]",9948,71,,,,1.5201151,,Left Foot,True,,"[109.7, 43.9]",,High Pass,,27.635485,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,141,Barcelona,217,"['f28d4418-c188-4284-b45f-395b0ca427d7', 'fe3c1982-d55a-4a59-ba60-748d9c966075']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.647,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.220969,,,,,,,,,,,,,f28d4418-c188-4284-b45f-395b0ca427d7,2923,,"[10.4, 36.2]",9948,71,,,,1.1226513,,Head,,,"[15.4, 46.6]",,Low Pass,,11.539497,,,,,David Zurutuza Veillet,6669.0,,,,,Recovery,2,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,142,Real Sociedad,210,"['15f481a8-b6b9-4731-bcb0-0c010e29618a', '8b8621bb-8ca8-4680-b873-423b5da7f65b']",27,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:27.060,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.151038,,,,,,,,,,,,,fd092ffd-bd33-4ce1-9e08-da826079f174,2926,,"[15.4, 46.6]",9948,71,,,,0.7338973,,Right Foot,,,"[25.6, 55.8]",,High Pass,,13.736084,,,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Defensive Midfield,142,Real Sociedad,210,['624b41d6-1c39-4186-8c5a-6e5eec1a28a7'],28,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:28.321,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.858218,,,,,,,,,,,,,c54e6425-2958-4661-b6df-083ae33c69b2,2933,,"[27.0, 55.6]",9948,71,True,,,0.06307412,,Right Foot,,,"[36.5, 56.2]",,Ground Pass,,9.518929,,,,,Asier Illarramendi Andonegi,6671.0,,,,,Free Kick,2,From Free Kick,Diego Javier Llorente Ríos,6713.0,Right Center Back,143,Real Sociedad,210,['c90cd399-f731-488f-8dcd-89b05ebd18b2'],57,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:57.387,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.924928,,,,,,,,,,,,,8063d9d7-75b5-4d96-8c4a-48c2acd8b75e,2935,,"[49.9, 59.7]",9948,72,,,,0.04024671,,Right Foot,,,"[64.8, 60.3]",,Ground Pass,,14.912076,,,,,Sergio Canales Madrazo,6673.0,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,143,Real Sociedad,210,['641f9a89-2a1c-4019-b796-f325de1f7eec'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:01.177,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.13136,,,,,,,,,,,,,54098eb0-1732-4803-8905-0020fad9b9ce,2938,,"[66.9, 61.6]",9948,72,,,,0.5645694,,Left Foot,,,"[69.9, 63.5]",,Low Pass,,3.5510561,,,Incomplete,,Álvaro Odriozola Arzallus,6689.0,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Right Midfield,143,Real Sociedad,210,"['382ac30c-64ee-4eb1-8000-c9e9c29005b5', '6c0e8430-3f90-4d69-9905-d4c70c153c42']",2,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:02.629,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.664454,,,,,,,,,,,,,2f67a3ea-4775-454a-9022-4c3db4e87831,2944,,"[44.5, 19.5]",9948,72,,,,0.6783707,,Right Foot,,,"[51.2, 24.9]",,Ground Pass,,8.605231,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,144,Barcelona,217,['9fc0abb5-e78b-4465-89ab-e2564004a502'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:27:05.115,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.60143,,,,,,,,,,,,,28dd6bd7-4b8b-47fc-a300-c5317af2e1e8,2948,,"[50.6, 25.5]",9948,72,,,,1.5978168,,Right Foot,,,"[50.4, 32.9]",,Ground Pass,,7.4027023,,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,144,Barcelona,217,['ae8c7bdd-7b1a-4eee-b676-ecf5961446c7'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.744,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.292966,,,,,,,,,,,,,07f6198e-f059-4023-ab38-a87a068bad14,2954,,"[86.5, 42.0]",9948,72,,,,0.41241044,,Right Foot,,,"[91.3, 44.1]",,Low Pass,,5.239275,,,Incomplete,,Sergio Canales Madrazo,6673.0,,,Through Ball,True,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Defensive Midfield,145,Real Sociedad,210,"['6e35cbb7-1240-4b50-86f3-ea70d61465d8', 'ee4a38e4-4275-4477-8af8-c11f767262de']",12,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:12.167,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.313088,,,,,,,,,,,,,fb54fb56-219a-46a6-a23d-f02be6077ae6,2959,,"[84.6, 33.8]",9948,72,,,,-1.3686275,,Right Foot,,,"[87.9, 17.7]",,Ground Pass,,16.43472,,,,,Alberto De La Bella Madureño,6674.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,145,Real Sociedad,210,['d15d4736-7e13-46f5-803c-7734de25e886'],16,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:16.727,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.006913,,,,,,,,,,,,,caadbe28-2c8c-4c5a-9be9-fdcc8c0b3838,2962,,"[89.0, 14.1]",9948,72,,,,2.5829933,,Left Foot,,,"[81.8, 18.6]",,Ground Pass,,8.490583,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,145,Real Sociedad,210,['2e886dd3-6396-45d5-b390-f587674bffb9'],19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:19.283,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.636851,,,,,,,,,,,,,0292d566-9340-4f91-8c90-1bcb84b04f2f,2966,,"[54.9, 13.3]",9948,72,,,,1.8755387,,Right Foot,,,"[44.3, 47.0]",,Ground Pass,,35.32775,,,,,Diego Javier Llorente Ríos,6713.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,145,Real Sociedad,210,['b5ebbc90-75bb-422a-a80b-c50d1d18bd12'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:26.594,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.927136,,,,,,,,,,,,,c32ff6f0-dde5-4bd0-9cd5-89efb2940691,2969,,"[43.7, 52.4]",9948,72,,,,0.9852659,,Right Foot,,,"[56.1, 71.1]",,Ground Pass,,22.43769,,,,,Álvaro Odriozola Arzallus,6689.0,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,145,Real Sociedad,210,['9eff8d9d-3cba-4555-9ef6-202058cfa8ce'],29,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:29.576,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.872453,,,,,,,,,,,,,2cb06858-5d33-41db-9343-b6e35a5e2bff,2972,,"[64.3, 75.8]",9948,72,,,,-1.8985348,,Right Foot,,,"[60.9, 65.8]",,Ground Pass,,10.562197,,,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,145,Real Sociedad,210,['eb05f683-3ad0-4d37-af5b-46f000b1258d'],33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:33.950,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.803537,,,,,,,,,,,,,227123a8-5fc2-4137-8076-16d409bfd333,2975,,"[53.0, 59.4]",9948,72,,,,-2.1412387,,Left Foot,,,"[38.5, 36.8]",,Ground Pass,,26.85163,,,,,Asier Illarramendi Andonegi,6671.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,145,Real Sociedad,210,['02432392-e4c4-4bf5-8015-e4c77e420292'],37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:37.683,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.26025,,,,,,,,,,,,,d6112880-bd60-4283-9df7-4592173b0b7c,2978,,"[40.7, 31.9]",9948,72,,,,-0.67770827,,Right Foot,,,"[53.0, 22.0]",,Ground Pass,,15.789237,,,,,David Zurutuza Veillet,6669.0,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Right Defensive Midfield,145,Real Sociedad,210,['247e06e0-870a-48fd-80d9-aa02c382ef1c'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:41.048,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.500638,,,,,,,,,,,,,cfc91335-5c30-437e-bd29-25335ff2fdb8,2982,,"[61.4, 13.9]",9948,72,,,,-3.1069245,,Right Foot,,,"[44.1, 13.3]",,Ground Pass,,17.310402,,,,,Raúl Rodríguez Navas,6693.0,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Defensive Midfield,145,Real Sociedad,210,"['a9815b0a-fe65-44cb-aa0d-914dce350295', 'e8961cf5-0052-427d-8655-396dfa73f1b4']",47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:47.937,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.989852,,,,,,,,,,,,,afc3e966-672a-40c7-a740-3a6c0d5c4824,2985,,"[41.9, 32.8]",9948,72,,,,1.0937567,,Right Foot,,,"[51.1, 50.6]",,Ground Pass,,20.036966,,,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,145,Real Sociedad,210,['9edb417e-29b7-4c6f-8699-8b2ea3d67485'],54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:54.200,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.945508,,,,,,,,,,,,,a2061146-0328-4a4e-8a76-21a6b907a255,2988,,"[54.5, 62.4]",9948,72,,,,-0.5128503,,Left Foot,,,"[64.8, 56.6]",,Ground Pass,,11.8207445,,,,,Mikel Oyarzabal Ugarte,6685.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,145,Real Sociedad,210,['980d97e5-e638-4615-acdb-6419406427c1'],56,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:56.998,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.478166,,,,,,,,,,,,,e3a16880-eb80-4f83-8358-5fbdeef28470,2992,,"[61.7, 62.0]",9948,73,,,,-2.4822826,,Left Foot,,,"[41.7, 46.5]",,Ground Pass,,25.303162,,,,,Raúl Rodríguez Navas,6693.0,,,,,,2,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,145,Real Sociedad,210,['aff8b83b-8aaa-46ef-b3f0-a4f4fe7dd958'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:00.813,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.68893,,,,,,,,,,,,,6f2698ef-3fd8-4131-a5fd-95ffd585a54f,2995,,"[47.3, 49.4]",9948,73,,,,1.0325747,,Right Foot,,,"[63.3, 76.2]",,High Pass,,31.212818,,,,,Álvaro Odriozola Arzallus,6689.0,,,,,,2,Regular Play,Raúl Rodríguez Navas,6693.0,Left Center Back,145,Real Sociedad,210,['6b77c705-6a0e-4e54-817c-7893a2a8dd02'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:03.642,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.687859,,,,,,,,,,,,,92515338-e44c-4ef0-b29d-423fda717562,2998,,"[75.1, 71.0]",9948,73,,,,1.0240074,,Right Foot,,,"[77.9, 75.6]",,Ground Pass,,5.3851647,,,,,Sergio Canales Madrazo,6673.0,,,,,,2,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,145,Real Sociedad,210,['8c86f81e-4371-491e-8124-8e74d367f1b2'],7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:07.798,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.514507,,,,,,,,,,,,,3d036cac-0b7c-4d2a-b68b-1686c1bb6ea6,3000,,"[77.9, 75.6]",9948,73,,,,-0.8655183,,Left Foot,,,"[84.2, 68.2]",,Ground Pass,,9.718539,,,,,Álvaro Odriozola Arzallus,6689.0,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,145,Real Sociedad,210,['c26bf788-f3d7-46c5-bf79-7b5e64213f5c'],8,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:08.485,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.107311,,,,,,,,,,,,,ce7482c7-88c6-466c-998c-fc1363ed7515,3003,,"[115.4, 57.9]",9948,73,,,,-1.9023505,,Right Foot,,True,"[113.3, 51.8]",,Ground Pass,,6.4513564,,,Incomplete,,Juan Miguel Jiménez López,6695.0,,,,,,2,Regular Play,Álvaro Odriozola Arzallus,6689.0,Right Back,145,Real Sociedad,210,"['2c65cdf1-2c03-4de6-be18-14cee5bc2fc5', '8af52abc-aefc-4bb9-ab14-6dada21ca073']",13,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:13.118,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.736471,,,,,,,,,,,,,71750e9a-765b-46b1-89e2-6f4eec0987fb,3006,,"[120.0, 80.0]",9948,73,,,,-1.771484,add8c582-7be9-4d7b-927f-bb681234b7e1,Left Foot,,,"[110.5, 33.3]",,High Pass,,47.65648,,,,True,Raúl Rodríguez Navas,6693.0,True,True,Outswinging,,Corner,2,From Corner,Sergio Canales Madrazo,6673.0,Right Midfield,146,Real Sociedad,210,['dc4300c5-a2c3-45e3-9621-3b1f5b2661a4'],34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:34.761,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.485808,,,,,,,,,,,,,a9bd3aca-541b-4e68-af38-a8512d53029a,3010,,"[7.0, 36.1]",9948,73,,,,-1.6092389,,Right Foot,,,"[6.2, 15.3]",,Ground Pass,,20.815378,,,,,Yerry Fernando Mina González,6196.0,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,147,Barcelona,217,['60b7b5c7-52dd-4594-ac49-3489323f8c53'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:28:57.093,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.900654,,,,,,,,,,,,,47bd1833-8108-444c-aa69-f7a5ebd243b8,3013,,"[15.1, 13.9]",9948,74,,,,-1.5927708,,Right Foot,,,"[14.9, 4.8]",,Ground Pass,,9.102198,,,,,Jordi Alba Ramos,5211.0,,,,,,2,From Goal Kick,Yerry Fernando Mina González,6196.0,Left Center Back,147,Barcelona,217,['89f20c11-a6f4-43be-b731-afb593c4caa8'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:29:01.333,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.155998,,,,,,,,,,,,,e395cbdb-f64c-4c6e-8eb0-abe0a415d77e,3016,,"[8.9, 4.9]",9948,74,,,,0.0,,Left Foot,,,"[11.8, 4.9]",,Ground Pass,,2.9,,,Incomplete,,Yerry Fernando Mina González,6196.0,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,147,Barcelona,217,"['d16cdd96-6d2f-43da-b36d-92cd6d794a21', 'e9240672-8f4d-4d62-801c-453095570e51']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:29:04.021,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.305297,,,,,,,,,,,,,61d7fc65-b205-48f0-991c-fa62d3a4eeb6,3019,,"[17.5, 0.1]",9948,74,,,,0.37564024,,,,,"[31.7, 5.7]",,High Pass,,15.264338,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,148,Barcelona,217,['cb8993d6-beda-4cf3-b7cb-05545a384ded'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.711,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.36118,,,,,,,,,,,,,67f450e1-e957-4e08-a7f4-25f2f35b96de,3021,,"[31.7, 5.7]",9948,74,,,,1.6214775,,Right Foot,,,"[30.3, 33.3]",,Low Pass,,27.635485,,,Incomplete,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,148,Barcelona,217,['d0e80460-d6f5-42c8-bff1-5d07e3bf69e6'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.016,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.684783,,,,,,,,,,,,,00ba317a-cb91-40cc-ad98-111bd1ae0af7,3029,,"[76.6, 43.6]",9948,74,,,,-1.0081582,,Left Foot,,,"[90.6, 21.4]",,Ground Pass,,26.245762,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,148,Barcelona,217,['f377d337-2a05-4396-a647-ca993221b2ef'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:29:30.748,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.252013,,,,,,,,,,,,,4319e56e-69e9-4a92-a407-5c83f1499394,3032,,"[90.3, 24.5]",9948,74,,,,1.9703119,,Left Foot,,,"[86.5, 33.5]",,Ground Pass,,9.76934,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,148,Barcelona,217,['8d332fca-4cb9-4a95-aab8-b1782f753a45'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:29:32.472,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.36886,,,,,,,,,,,,,774e13eb-2fcd-42cf-9c18-6f6b14947914,3036,,"[104.5, 16.2]",9948,74,,,,-0.74340606,,Right Foot,,,"[110.7, 10.5]",,Ground Pass,,8.421995,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,148,Barcelona,217,['5770de07-9491-4044-9a30-6799fba01422'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.866,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.118539,,,,,,,,,,,,,6e29a133-cf85-43af-b2d7-85c01b1d0d41,3040,,"[109.9, 11.1]",9948,74,,,,-0.2837941,,Right Foot,,,"[114.7, 9.7]",,Ground Pass,,5.0,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,148,Barcelona,217,"['129afb0b-0fbb-4fc6-ba08-424e5dd5a5bc', 'c6ffe4fc-f85e-4f3b-a594-d2ac1b265888']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:29:40.867,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.880246,,,,,,,,,,,,,080e6189-6aef-47a1-a321-1b9547cdef26,3043,,"[111.7, 16.9]",9948,74,,,,1.7415315,,Right Foot,True,,"[108.7, 34.3]",,Ground Pass,,17.656727,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,148,Barcelona,217,['7517cffc-ee2b-4e51-a174-4a8be4d74754'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:29:44.753,Pass,,2017/2018
