50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.3283,,,,,,,,,,,,cc300739-c87b-48f5-9edf-6f8ab2c0c1a9,795,,"[63.2, 10.1]",265837,16,,,,,2.2536147,,Left Foot,,,,"[57.1, 17.6]",,Ground Pass,,9.667471,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['c2bcac7f-e53e-46ec-8ebe-969e471f7b6f'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.039,Pass,,2013/2014
,,,,,,,,,,,,,,,1.358776,,,,,,,,,,,,e174a55b-ec11-4497-a5d4-d56e7bb7e794,798,,"[54.5, 24.6]",265837,16,,,,,2.1132278,,Right Foot,,,,"[50.1, 31.9]",,Ground Pass,,8.523497,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,42,Barcelona,217,['a3050ef6-cb71-48f2-b9ca-a6cac56060ff'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:16:55.356,Pass,,2013/2014
,,,,,,,,,,,,,,,1.754613,,,,,,,,,,,,fc9d7112-9906-472f-89a1-62e338c3bd45,801,,"[56.2, 45.1]",265837,16,,,,,1.2284302,,Right Foot,,,,"[66.5, 74.0]",,Ground Pass,,30.680613,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Midfield,42,Barcelona,217,['8e35335e-2d0e-4dba-ab56-d89d0fd4e567'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:16:59.310,Pass,,2013/2014
,,,,,,,,,,,,,,,0.667052,,,,,,,,,,,,bdabcfc7-dc55-497e-b9b4-f3eb8046f9ed,804,,"[67.5, 72.8]",265837,17,,,,,-0.8318763,,Right Foot,,,,"[71.6, 68.3]",,Ground Pass,,6.0876927,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,42,Barcelona,217,['f40929da-b8e2-4bc8-a87e-331e50ba5b57'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:17:01.895,Pass,,2013/2014
,,,,,,,,,,,,,,,0.47374,,,,,,,,,,,,57de463c-8ce0-4f0c-8270-c7e7232e380b,807,,"[72.0, 70.7]",265837,17,,,,,2.6507409,,Left Foot,,,,"[66.2, 73.8]",,Ground Pass,,6.576473,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,42,Barcelona,217,['a0c4bd68-c305-40d4-b724-41fecec4424f'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.602,Pass,,2013/2014
,,,,,,,,,,,,,,,1.9344,,,,,,,,,,,,3661b7f7-1ff1-4036-aa75-20d6ee6ac381,810,,"[65.1, 73.1]",265837,17,,,,,-2.6066375,,Right Foot,,,,"[48.9, 63.5]",,Ground Pass,,18.830826,,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,42,Barcelona,217,['4f1deab0-01de-461f-b240-5fc6df0326e7'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:17:03.652,Pass,,2013/2014
,,,,,,,,,,,,,,,2.40436,,,,,,,,,,,,0ff1c187-a0ec-4b08-a4de-4dcf48f5c059,813,,"[54.0, 50.2]",265837,17,,,,,-1.6020361,,Right Foot,,,,"[52.5, 2.2]",,High Pass,,48.023434,,,,Adriano Correia Claro,22102.0,,True,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,42,Barcelona,217,['2eaca2f9-f783-4297-8173-5662080deec7'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:17:09.921,Pass,,2013/2014
,,,,,,,,,,,,,,,1.725604,,,,,,,,,,,,c5c99c70-cb3c-4a3d-9a85-24cf372e9577,816,,"[55.6, 12.0]",265837,17,,,,,1.9216158,,Left Foot,,,,"[47.0, 35.5]",,Ground Pass,,25.024189,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['d0fe7753-bbe9-420c-a6a5-c392136c10bf'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.447,Pass,,2013/2014
,,,,,,,,,,,,,,,0.715407,,,,,,,,,,,,69755461-abdf-4d45-b5b8-fc975d363113,819,,"[56.1, 44.4]",265837,17,,,,,0.727492,,Right Foot,,,,"[63.4, 50.9]",,Ground Pass,,9.774457,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Midfield,42,Barcelona,217,['782776d3-c21e-4145-be7a-f7deab58c349'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:17:19.831,Pass,,2013/2014
,,,,,,,,,,,,,,,1.180906,,,,,,,,,,,,71c61b51-c5cb-49b4-86e6-5747e9643f3f,822,,"[57.1, 36.2]",265837,17,,,,,-1.1513907,,Left Foot,,,,"[64.1, 20.5]",,Ground Pass,,17.189823,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,['e4ede3dd-49b9-4c6e-bc9a-4c4ccda8b8cc'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:17:23.276,Pass,,2013/2014
,,,,,,,,,,,,,,,1.029047,,,,,,,,,,,,adea15eb-cbfd-410d-90f5-97d45a424824,825,,"[70.6, 9.4]",265837,17,,,,,-0.5971767,,Right Foot,,,,"[78.1, 4.3]",,Ground Pass,,9.06973,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['c5bdb337-d5bd-4715-951b-b8423059dcc9'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.414,Pass,,2013/2014
,,,,,,,,,,,,,,,1.175625,,,,,,,,,,,,cfec17a1-ced9-48b8-a1f5-dc33a09df7ad,828,,"[77.9, 3.9]",265837,17,,,,,2.8765497,,Right Foot,,,,"[70.9, 5.8]",,Ground Pass,,7.253275,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['548ae526-46e0-4303-bef6-b2d19bf6c783'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:17:30.483,Pass,,2013/2014
,,,,,,,,,,,,,,,0.947946,,,,,,,,,,,,15eb12df-e7cb-46cd-9ed7-f9e884acc161,831,,"[67.0, 3.7]",265837,17,,,,,1.744357,,Right Foot,,,,"[64.3, 19.1]",,Ground Pass,,15.634897,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['e173386e-015f-49c7-8222-84503b5cfcef'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:17:33.853,Pass,,2013/2014
,,,,,,,,,,,,,,,1.448101,,,,,,,,,,,,86851a31-e5f5-4a3c-9e98-0877f86626d4,834,,"[64.1, 21.2]",265837,17,,,,,-2.9927027,,Right Foot,,,,"[50.1, 19.1]",,Ground Pass,,14.156624,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Midfield,42,Barcelona,217,['d782d2f9-791e-43a5-83ce-1d8f3cda1681'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:17:35.081,Pass,,2013/2014
,,,,,,,,,,,,,,,2.4109,,,,,,,,,,,,971726ee-dff9-4227-848f-6a5ac5d7a9d5,837,,"[48.0, 23.7]",265837,17,,,,,1.524488,,Right Foot,,,,"[49.9, 64.7]",,Ground Pass,,41.044003,,,,Marc Bartra Aregall,7068.0,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,42,Barcelona,217,['c55fea33-1c06-429e-a791-a02d93a017a9'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:17:39.009,Pass,,2013/2014
,,,,,,,,,,,,,,,1.293564,,,,,,,,,,,,4f4ed351-5166-4079-9879-237e0da4a3ec,840,,"[49.9, 65.4]",265837,17,,,,,0.8243395,,Right Foot,,,,"[57.3, 73.4]",,Ground Pass,,10.897706,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,42,Barcelona,217,['a97573e3-70b5-4c4f-9017-d82fd2579c45'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:17:41.460,Pass,,2013/2014
,,,,,,,,,,,,,,,0.732187,,,,,,,,,,,,85cbec52-df5e-4edb-9cc5-3153c179c7c8,843,,"[58.1, 71.9]",265837,17,,,,,-1.6852366,,Right Foot,,,,"[57.1, 63.2]",,Ground Pass,,8.757282,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,42,Barcelona,217,['22f3b586-4e97-4717-9d68-046843abd1a1'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.329,Pass,,2013/2014
,,,,,,,,,,,,,,,0.266724,,,,,,,,,,,,d7af4ee8-3d2d-4ebd-8172-717122c95de6,845,,"[56.9, 64.4]",265837,17,,,,,1.3918792,,Right Foot,,,,"[58.6, 73.8]",,Ground Pass,,9.552486,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,42,Barcelona,217,['bab603e8-6b68-4fe4-a931-d2d621844135'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.061,Pass,,2013/2014
,,,,,,,,,,,,,,,0.592758,,,,,,,,,,,,29fbd48d-dd04-47a5-844a-732120541d9c,848,,"[58.3, 73.1]",265837,17,,,,,-1.7204623,,Right Foot,,,,"[56.4, 60.5]",,Ground Pass,,12.742449,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,42,Barcelona,217,['325e7910-d10d-4d54-8913-2120399b81fd'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:17:45.528,Pass,,2013/2014
,,,,,,,,,,,,,,,0.865822,,,,,,,,,,,,64cf235f-6291-409e-be64-302aeb89a2db,851,,"[57.3, 57.2]",265837,17,,,,,-2.5148497,,Right Foot,,,,"[51.5, 53.0]",,Ground Pass,,7.1610055,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,42,Barcelona,217,['b4b2729d-cf14-4a61-9f6f-d2029a44149e'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:17:46.990,Pass,,2013/2014
,,,,,,,,,,,,,,,0.82752,,,,,,,,,,,,1619ddc6-a0c9-440f-843b-d35075baf5be,854,,"[51.5, 53.3]",265837,17,,,,,-0.61355615,,Right Foot,,,,"[58.6, 48.3]",,Ground Pass,,8.683893,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,['1c8acf36-8971-40ae-89c5-f3930d4fdb91'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:17:48.675,Pass,,2013/2014
,,,,,,,,,,,,,,,1.324728,,,,,,,,,,,,1a854544-bfea-4d7e-867c-6a99a68aeba5,857,,"[55.4, 37.1]",265837,17,,,,,-1.207973,,Right Foot,,,,"[63.6, 15.5]",,Ground Pass,,23.104113,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Midfield,42,Barcelona,217,['941bd536-b019-4d08-bb3b-eef7e62d7a6b'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.502,Pass,,2013/2014
,,,,,,,,,,,,,,,0.771969,,,,,,,,,,,,43dd4095-1ed4-46a4-9a56-4dfa0d1d0ff5,861,,"[71.6, 4.8]",265837,17,,,,,-0.25070927,,Right Foot,,,,"[79.8, 2.7]",,Ground Pass,,8.464632,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['cb2d4ffd-fc71-4365-916b-f3209f434a57'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.234,Pass,,2013/2014
,,,,,,,,,,,,,,,0.956881,,,,,,,,,,,,1e76c581-b586-456d-adea-f75e2b5e1f22,864,,"[79.8, 2.7]",265837,17,,,,,2.946012,,Right Foot,,,,"[69.2, 4.8]",,Ground Pass,,10.806017,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['c7dfa6f8-aee3-47fe-9836-f48d5e6123ae'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.563,Pass,,2013/2014
,,,,,,,,,,,,,,,1.755387,,,,,,,,,,,,781866cf-7630-4830-a122-b53e598c6d45,867,,"[68.5, 5.5]",265837,18,,,,,2.5434036,,Right Foot,,,,"[55.0, 14.7]",,Ground Pass,,16.33677,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['61f7e8e4-c6d9-4a7e-b5a5-914b9aa31412'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.823,Pass,,2013/2014
,,,,,,,,,,,,,,,1.864906,,,,,,,,,,,,b726a27f-3d96-4295-956f-3c3033a2f853,870,,"[53.2, 28.0]",265837,18,,,,,1.2566687,,Right Foot,,,,"[67.3, 71.4]",,High Pass,,45.63299,,,,Martín Montoya Torralbo,6593.0,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,42,Barcelona,217,['e4850a3e-034e-4025-89cf-23a74e14cb31'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:18:06.826,Pass,,2013/2014
,,,,,,,,,,,,,,,0.782464,,,,,,,,,,,,7b8cf1ee-91cb-4a56-a39f-02c9efad6183,873,,"[77.4, 69.0]",265837,18,,,,,-1.5113426,,Right Foot,,,,"[77.9, 60.6]",,Ground Pass,,8.414867,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,42,Barcelona,217,['1457c2c9-226b-4797-a6ae-8fb5c523be89'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:18:10.570,Pass,,2013/2014
,,,,,,,,,,,,,,,2.866424,,,,,,,,,,,,87d472d2-f6fb-46f6-b64c-546f6309d4e3,876,,"[77.9, 57.0]",265837,18,,,,,-1.4640607,,Right Foot,,,,"[83.6, 3.8]",,High Pass,,53.504486,,,,Adriano Correia Claro,22102.0,,True,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,42,Barcelona,217,['641cdeaf-7a00-469f-a9c9-5ac00e044261'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.396,Pass,,2013/2014
,,,,,,,,,,,,,,,1.068004,,,,,,,,,,,,35bfe3c4-5d2d-440a-82fe-07cf81a99438,878,,"[83.6, 3.8]",265837,18,,,,,2.2499297,,Head,,,,"[76.9, 12.1]",,Low Pass,,10.666771,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['06d2583d-e1bb-4d78-a42d-3642881bf60a'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.342,Pass,,2013/2014
,,,,,,,,,,,,,,,0.812084,,,,,,,,,,,,d77e23a7-72fe-499e-bbae-a74d6bdd48a0,883,,"[92.5, 22.4]",265837,18,,,,,1.0740726,,Right Foot,,,,"[98.3, 33.1]",,Ground Pass,,12.170867,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['ec1e6dd3-ae66-4cff-87fc-4477766d6466'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:18:26.691,Pass,,2013/2014
,,,,,,,,,,,,,,,0.485858,,,,,,,,,,,,e0df8793-c9b8-4266-a4ac-05cc4b424a24,886,,"[98.4, 33.0]",265837,18,,,,,-0.69044644,,Right Foot,,,,"[105.3, 27.3]",,Ground Pass,,8.949861,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,42,Barcelona,217,['68425d0a-ab92-4af9-9244-2aa5c945b543'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:18:27.587,Pass,,2013/2014
,,,,,,,,,,,,,,,0.9164,,,,,,,,,,,,0ef04f2e-e8d6-498b-bda5-ad299645fa6e,889,,"[105.3, 27.3]",265837,18,,,,,1.6902252,8a4f7c14-6dfd-4e46-98b9-95da6a721d14,Right Foot,,,,"[104.4, 34.8]",,Ground Pass,,7.553807,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,True,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['0764db70-411c-440e-8152-14e1f7d67e8a'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:18:28.193,Pass,,2013/2014
,,,,,,,,,,,,,,,3.400166,,,,,,,,,,,,4e3d77ef-5db5-4bf1-8dfd-9aa66568bc09,894,,"[7.0, 45.0]",265837,19,,True,,,0.33986282,,Right Foot,,,,"[71.2, 67.7]",,High Pass,,68.09501,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,43,Real Sociedad,210,['7914c106-c0b2-421f-90e5-ff8f075d73c3'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:00.502,Pass,,2013/2014
,,,,,,,,,,,,,,,2.615213,,,,,,,,,,,,2a95a79c-f8d0-492a-ac8d-f164e5c28689,901,,"[56.7, 67.3]",265837,19,,,,,-2.7337875,,Right Foot,,,,"[23.6, 53.0]",,Ground Pass,,36.0569,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Recovery,1,From Goal Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,43,Real Sociedad,210,['3f93f650-226e-405d-a310-a5cf0385db0e'],8,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:08.731,Pass,,2013/2014
,,,,,,,,,,,,,,,3.4714,,,,,,,,,,,,41db4615-8cbf-4bbc-a4ac-a21da745439d,904,,"[27.2, 53.0]",265837,19,,,,,-0.43133423,,Right Foot,,,,"[86.3, 25.8]",,High Pass,,65.05882,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,43,Real Sociedad,210,['9a2792ca-4337-4d2c-9669-cd1590afac5a'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:15.032,Pass,,2013/2014
,,,,,,,,,,,,,,,1.030811,,,,,,,,,,,,89d17cab-2e2b-4912-864e-033868bbfd0d,908,,"[15.3, 80.0]",265837,19,,,,,-0.8139618,,,,,,"[22.1, 72.8]",,Low Pass,,9.903535,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,44,Barcelona,217,['82f7b1e1-2bab-4cad-9bde-fa8a241ba189'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:19:29.396,Pass,,2013/2014
,,,,,,,,,,,,,,,3.2775,,,,,,,,,,,,a786b140-9516-4a56-8513-674991994aa1,912,,"[22.8, 73.8]",265837,19,,,,,-0.21472308,,Right Foot,,,,"[41.6, 69.7]",,High Pass,,19.241882,,Incomplete,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,44,Barcelona,217,"['55bf272c-248c-4e22-affb-b9949be7753b', 'd3198131-066a-40c0-8ffb-49cc03067f15']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:19:30.507,Pass,True,2013/2014
,,,,,,,,,,,,,,,3.032698,,,,,,,,,,,,55bf272c-248c-4e22-affb-b9949be7753b,913,,"[79.4, 11.3]",265837,19,,,,,3.1415927,,Head,,,,"[55.4, 11.3]",,High Pass,,24.0,,,,Íñigo Martínez Berridi,6665.0,,,,,Recovery,1,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,45,Real Sociedad,210,"['5cc89e89-6cac-4676-af3f-4f1204e5ea6c', 'a786b140-9516-4a56-8513-674991994aa1']",33,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:33.785,Pass,,2013/2014
,,,,,,,,,,,,,,,0.970028,,,,,,,,,,,,673b893b-be50-49e5-bea5-f65872fbcc44,916,,"[65.1, 10.5]",265837,19,,,,,1.1589891,,Left Foot,,,,"[68.9, 19.2]",,Ground Pass,,9.493682,,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,45,Real Sociedad,210,['6dc81c1f-2294-42e0-8062-f96bd39093b2'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:40.189,Pass,,2013/2014
,,,,,,,,,,,,,,,1.057035,,,,,,,,,,,,8444fc2d-9096-4882-b9d4-6592fce91699,919,,"[71.1, 23.3]",265837,19,,,,,2.0736396,,Left Foot,,,,"[63.4, 37.3]",,Ground Pass,,15.9777975,,,,Gorka Elustondo Urkola,12191.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Wing,45,Real Sociedad,210,['36840968-8046-4c6d-9878-2319dd3a4b8a'],43,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:43.305,Pass,,2013/2014
,,,,,,,,,,,,,,,1.184365,,,,,,,,,,,,bba43b5f-3184-425a-87c7-12f2a5915094,922,,"[64.8, 34.0]",265837,19,,,,,-1.507053,,Right Foot,,,,"[66.6, 5.8]",,Ground Pass,,28.25739,,,,José Ángel Valdés Díaz,6705.0,,,,,,1,Regular Play,Gorka Elustondo Urkola,12191.0,Left Defensive Midfield,45,Real Sociedad,210,['f7411159-2bd3-46ab-a042-a4caf17cec56'],46,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:46.754,Pass,,2013/2014
,,,,,,,,,,,,,,,2.49817,,,,,,,,,,,,bbe5b0f6-18b4-4149-b12c-f7859b017d8a,925,,"[62.7, 7.2]",265837,19,,,,,2.4971778,,Left Foot,,,,"[27.7, 33.5]",,Low Pass,,43.780018,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,45,Real Sociedad,210,['8f7a90bc-4748-4fc3-8137-bb44a792ce4c'],51,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:51.876,Pass,,2013/2014
,,,,,,,,,,,,,,,1.301831,,,,,,,,,,,,6c1be0a5-1d04-4f6d-a833-687096da512e,928,,"[27.5, 37.3]",265837,19,,,,,0.072599456,,Right Foot,,,,"[38.5, 38.1]",,Ground Pass,,11.029053,,,,Markel Bergara Larrañaga,6633.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,45,Real Sociedad,210,['ac25707e-68f1-48c2-a7a8-1108748b876d'],55,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:55.520,Pass,,2013/2014
,,,,,,,,,,,,,,,1.254271,,,,,,,,,,,,6118b10e-0340-4e95-a45e-feb76434c84c,931,,"[44.4, 38.3]",265837,20,,,,,-0.75861883,,Right Foot,,,,"[55.9, 27.4]",,Ground Pass,,15.844873,,,,David Zurutuza Veillet,6669.0,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,45,Real Sociedad,210,['fb064b00-7e4c-490b-aea5-68baf0f01f51'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:00.253,Pass,,2013/2014
,,,,,,,,,,,,,,,1.522317,,,,,,,,,,,,790770c0-324c-424a-9d36-61102d307be2,935,,"[60.0, 22.8]",265837,20,,,,,-1.9195673,,Right Foot,,,,"[55.2, 9.6]",,Ground Pass,,14.04564,,,,José Ángel Valdés Díaz,6705.0,,,,,,1,Regular Play,David Zurutuza Veillet,6669.0,Center Attacking Midfield,45,Real Sociedad,210,['877d8bd8-0504-470a-a40c-87131f4379bf'],3,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:03.213,Pass,,2013/2014
,,,,,,,,,,,,,,,1.025003,,,,,,,,,,,,a1f73592-f487-48c1-9d21-67afafa08716,938,,"[56.4, 10.6]",265837,20,,,,,1.4735432,,Left Foot,,,,"[57.6, 22.9]",,Ground Pass,,12.3583975,,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,45,Real Sociedad,210,['c9cc61e2-9cc0-4822-b0da-3b48159c0ac0'],5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:05.537,Pass,,2013/2014
,,,,,,,,,,,,,,,0.725296,,,,,,,,,,,,1700f954-aca3-4d4b-b7da-a2c3241d45ad,942,,"[58.4, 25.0]",265837,20,,,,,2.196843,,Left Foot,,,,"[49.0, 38.0]",,Ground Pass,,16.042444,,,,Markel Bergara Larrañaga,6633.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Wing,45,Real Sociedad,210,"['1e63a0df-10e8-4a15-a3f8-263613f7bcf1', '6bdb6bc3-314d-4a22-bcd6-eb1838254a3e']",7,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:07.437,Pass,True,2013/2014
,,,,,,,,,,,,,,,1.728405,,,,,,,,,,,,92034471-0b43-4de5-ad60-c1ee85bcfdc8,945,,"[49.0, 39.2]",265837,20,,,,,0.9134606,,Right Foot,,,,"[64.9, 59.8]",,Low Pass,,26.02249,,,,Gorka Elustondo Urkola,12191.0,,,,,,1,Regular Play,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,45,Real Sociedad,210,['e5af3e0c-f5d7-4602-b5c4-bef0f373da5f'],9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:09.111,Pass,,2013/2014
