50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54126adc-e1f1-484b-b6f2-726e53b6adab,3614,,"[85.7, 35.4]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dejan Lekić,23975.0,Center Forward,197,Osasuna,422,['1123507c-fd48-4dd5-91b4-40fa837b4974'],3,,,,,,,,,,,,,,,,,Osasuna,422,00:41:03.040,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcb56f8a-5ffc-4563-a4b2-4bd3b00eab21,3617,,"[41.1, 43.6]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,198,Barcelona,217,"['7dff87d5-91c5-4d83-b838-df680e077f4b', '90c22cb8-e77e-4f59-b53d-28b4fc2010b9']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.037,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd22a9b-6eea-49b3-9a43-0ee90d98bad8,3623,,"[46.3, 22.6]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,198,Barcelona,217,['0bf809e9-c9e2-40fe-ad1d-408f08ba21e2'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:41:08.028,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c2739b2-c7de-49c9-ab69-2fa87454a0b2,3626,,"[71.1, 6.9]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,198,Barcelona,217,['c9cbdc98-2524-4cf0-b26f-ccf657aa4eff'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.465,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403d99a4-ffcc-4b05-9dc4-db3058133d12,3629,,"[70.9, 13.6]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,198,Barcelona,217,['8d2401cd-fb38-49ef-91cc-6578a8f57a13'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.946,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09bf2650-d855-497d-bd16-ca10efc6bae5,3632,,"[80.8, 7.1]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,198,Barcelona,217,['f406151c-20cf-479b-9736-b8b12d80d222'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.472,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5d0a009-cbfe-43cf-a169-3790bd1837c1,3634,,"[64.4, 6.2]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,198,Barcelona,217,['ac88fb7d-fea5-4611-a053-0d91dcb0a6e0'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.468,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10c708a-e566-48df-a1de-6d8ed5cc5923,3637,,"[66.3, 15.3]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,198,Barcelona,217,['d6be4b20-c074-4d49-a03b-e74f8bf58868'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:41:18.662,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d27f4553-fae9-40e5-b4c6-904494998208,3640,,"[73.2, 13.8]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,198,Barcelona,217,['5abee433-48e6-4beb-8ea2-d20a54a5cfc2'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.333,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43899049-af2d-4147-96d4-68a83f2f48e0,3643,,"[64.2, 14.0]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,198,Barcelona,217,['1116746c-eeda-4329-b7c3-8cc0e0af5231'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.911,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d99bc647-2657-4806-b601-0c9bbbf4c34f,3647,,"[57.1, 36.3]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,198,Barcelona,217,"['1b474ab8-1d76-4cab-aa3c-06528a20b3e5', '236fd17a-cd14-4008-bab9-50ad50fae312']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.121,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e2625bd-9449-40d5-87c8-42bb9a89b1a1,3650,,"[64.8, 67.4]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,198,Barcelona,217,['0aca2bb5-6080-4c94-bc9c-88eba6cc68f6'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:41:27.491,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8e4561c-4740-4aad-b424-a109b9297dcb,3653,,"[71.3, 75.8]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,198,Barcelona,217,['2c88b69e-19b5-4bb9-b5d6-bf74fb6bf2fe'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.554,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726d7ba5-b68a-404e-a69d-fee00b42b3e0,3656,,"[65.3, 66.1]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,198,Barcelona,217,['9167093f-3480-477b-bcc6-d47f1b98c22a'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.319,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99d8f0de-2bf6-4d2c-aac4-27db87c1073b,3660,,"[72.6, 75.4]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,198,Barcelona,217,"['10e66433-ad05-4e44-8bbe-1254385aaaa9', 'f5f600f0-a3eb-4b38-94a5-0e77e2254e1b']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:41:33.837,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c91d8b10-b5ed-49e6-b53d-9fa709785ab6,3663,,"[81.6, 71.0]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,198,Barcelona,217,['26a22354-f1bc-4eab-8a17-d87a3aededc4'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:41:35.097,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d5efea-3554-47b3-8bf4-dff0598af6d6,3666,,"[76.6, 66.6]",69307,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,198,Barcelona,217,['2d97e325-f4de-45eb-85ea-5de61ba2eae3'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:41:35.737,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67d0154b-ac39-43b5-a3a3-8bbb3ef448af,3672,,"[64.9, 25.3]",69307,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dejan Lekić,23975.0,Center Forward,199,Osasuna,422,['d4cd46de-5e59-4594-b67d-c30434660e05'],42,,,,,,,,,,,,,,,,,Osasuna,422,00:42:42.497,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a8b336e-769e-49f6-b696-37d6bf8c601f,3676,,"[63.2, 44.9]",69307,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,200,Barcelona,217,"['71699127-e23e-492d-b37d-d143413db474', '9768fea1-c63e-4011-baaf-7e543c9a11fc']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.945,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31184079-b8b9-4d27-9580-bce586f4ff8b,3680,,"[88.6, 54.8]",69307,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,200,Barcelona,217,"['06925630-5c6d-429c-88d0-bd817f667d11', 'e74c9932-834b-4256-b0b6-e8c0e22d7891']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:42:47.063,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c5681c8-c2a1-4bd9-828b-a04f04e03a69,3683,,"[88.2, 65.3]",69307,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,200,Barcelona,217,['df8867cc-81ab-4f44-ba04-8305071d2f96'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:42:50.012,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bd54664-18a2-4631-a3d1-a297c4a358f0,3692,,"[80.2, 76.6]",69307,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,200,Barcelona,217,['69e87122-fd4a-4a02-88db-efb82ddcc3b5'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.147,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3b2d00-d4c9-40cd-afc6-1689d8939dc7,3694,,"[77.4, 64.9]",69307,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,200,Barcelona,217,['41d06f7a-26ec-433a-a3d9-bb864d2ce94d'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.462,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e16bf0ef-e6c0-4e5d-8b19-8bfa24d3e1dd,3698,,"[84.8, 76.6]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,201,Barcelona,217,['b68f3d9f-166b-4587-9271-4b941ed360b1'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:43:05.515,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b72e466-2180-44cc-8a18-21664a205219,3700,,"[75.8, 76.6]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,201,Barcelona,217,['e51cc16d-439a-4722-8b06-6954e54b2fbc'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.597,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96ef2bfa-5ec0-4a67-8a5f-1982e57e5b8a,3703,,"[51.8, 69.3]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,201,Barcelona,217,['d46a5c17-1f92-44b9-a733-50467bea7004'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:43:09.482,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0c78184-77f1-48dc-8319-d8579d4ed9c6,3706,,"[38.1, 39.7]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,201,Barcelona,217,['e7d5025d-89d3-4160-b522-32f87dcb84fb'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:43:12.324,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6265b181-acff-48b6-8ba8-0b270f7d7e79,3709,,"[43.0, 13.8]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,201,Barcelona,217,['b7743d88-05d2-4101-9df0-2d50ae1daedd'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.898,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce97256b-0e67-481b-ad9a-3911cce3e553,3712,,"[62.9, 9.2]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,201,Barcelona,217,['c3fc2dc2-1ba6-4daa-bb78-22c5f4f00101'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:43:18.393,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d166d98-ce3b-447d-80ae-e1ef7fa0561d,3715,,"[84.6, 3.3]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeffren Isaac Suárez Bermúdez,26624.0,Left Wing,201,Barcelona,217,['96aa8ccc-3c59-47b4-8029-7814f5eb1e75'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.978,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42cee842-2aa3-4bc4-932b-b70d9be520b2,3717,,"[56.6, 6.4]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,201,Barcelona,217,['8aaaae02-4d05-478f-b1c4-71cbce01ff73'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:43:24.601,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c81c0d8-b6d2-41f1-ac08-7d06071620ac,3720,,"[44.4, 29.1]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,201,Barcelona,217,['a40e11a2-e17e-4652-8870-255fdd60747c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:43:27.094,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0791f7eb-ff2e-447a-b3f3-cc8f1ebb15ca,3723,,"[42.3, 58.8]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,201,Barcelona,217,['d1f2a7f0-f623-4118-a6f0-40c1ddeb756d'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:43:29.891,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bdeb759-1afd-4598-8c94-3061228e8ed2,3726,,"[68.0, 75.8]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,201,Barcelona,217,['a2797224-fc00-429f-97d6-51c4b0bf1063'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:43:32.505,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929dcb2-8990-46c9-a163-820e82a35832,3729,,"[39.8, 70.5]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,202,Barcelona,217,['01b5466c-8c62-4d13-9c5d-790a3635c455'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.723,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09cb2621-ffcb-4a02-ad1d-ed20811e702d,3732,,"[27.6, 48.7]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,202,Barcelona,217,['772fd71c-e424-40ed-86df-8c7808a95dd7'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:43:43.916,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f029850a-881c-4991-b983-466bcc147d1f,3735,,"[31.0, 21.4]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,202,Barcelona,217,['d9883916-4816-495a-831b-0428f5315082'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.853,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab10dae2-3969-4b7d-9f03-0807206a2b9e,3738,,"[29.3, 33.6]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,202,Barcelona,217,['d6fdf81d-faaf-41ae-92d6-f8460ca9d5b6'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.620,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611933c3-6245-4332-9d01-6a654f204fd0,3741,,"[37.9, 15.1]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,202,Barcelona,217,['98c098f3-5588-40fa-97c3-7f724018608f'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:43:53.390,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40caf30e-dc01-433b-a2e2-08d85e3b81f3,3744,,"[31.8, 26.0]",69307,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,202,Barcelona,217,['2c543102-7084-4847-b323-6dee78ac5110'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:43:57.577,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b5c3f8c-b147-45f7-87ab-a79f425bec2e,3747,,"[37.3, 10.4]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,202,Barcelona,217,['684c6ff6-7248-4f74-b18d-2e3c0d2d4157'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:44:00.741,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7191746d-1201-4bd8-a79a-abccde23bf02,3750,,"[69.2, 5.2]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,202,Barcelona,217,['c0927028-eccc-4d3d-87c2-f42c84f3dda6'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:44:04.579,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2be1593e-12c0-4460-a358-07fd9e4d798f,3753,,"[62.3, 35.0]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,202,Barcelona,217,['b2b87e28-4473-45fb-bc67-a0cc89c0fec6'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.643,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de5cffbb-eff5-4557-921d-39223ed1b11a,3755,,"[73.9, 64.5]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,202,Barcelona,217,['a11857a2-2906-4bc9-b2a9-13c07f9ee0b7'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:44:12.764,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,099245d8-6ffd-4d1c-a13d-fdbea7dd0f23,3757,,"[43.7, 33.5]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Right Defensive Midfield,203,Osasuna,422,['53f1c413-a951-4c89-93e6-dd9f568ca326'],14,,,,,,,,,,,,,,,,,Osasuna,422,00:44:14.092,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14a8c09d-ac2b-4fd3-b5e2-5ef9e925699d,3761,,"[57.2, 47.4]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Jesús Ortiz Toribio,26254.0,Left Defensive Midfield,203,Osasuna,422,['797c0dd8-fc84-4b60-842d-eab1e897a554'],20,,,,,,,,,,,,,,,,,Osasuna,422,00:44:20.947,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064c8f9-4f11-4198-b45f-0e783810e281,3763,,"[36.6, 49.5]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Fernández González,25969.0,Right Center Back,203,Osasuna,422,['35f77afe-1cc0-450e-8f39-b28d165c2743'],22,,,,,,,,,,,,,,,,,Osasuna,422,00:44:22.046,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554220b6-d902-427d-9825-a0c49cfb79f1,3768,,"[47.7, 41.3]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Right Defensive Midfield,203,Osasuna,422,"['03104764-d45b-441c-a13d-c7f8d8883d39', '3fadfc6c-5f23-4351-899d-c3663a028593']",25,,,,,,,,,,,,,,,,,Osasuna,422,00:44:25.106,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17312091-bd1c-43a3-b83c-d25a765f9551,3772,,"[51.5, 76.6]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,203,Osasuna,422,"['707d701c-4f9f-447f-8efd-543d80529bae', '940d8811-0ff6-4e2a-807c-0173c13d53b7']",28,,,,,,,,,,,,,,,,,Osasuna,422,00:44:28.368,Ball Receipt*,True,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3337869-0f95-4ec7-baad-60d46a1b193f,3780,,"[69.7, 19.7]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,204,Barcelona,217,['fcbf75ee-150b-4b6d-bffd-8dda71010ba9'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:44:42.953,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28c16516-8859-4c09-bbad-6cd6e5fefaa0,3783,,"[78.5, 20.3]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,204,Barcelona,217,['2fc6ea68-f1df-4bd8-b3c2-ca5f9daa9f40'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:44:44.400,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb6f5ec-0ae7-443f-a524-ed8b1e86573a,3785,,"[72.4, 17.8]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,204,Barcelona,217,['ea7fe684-faf1-490f-827d-b2d2e6997882'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:44:45.455,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aec7efdd-5e18-49c8-9937-88ff8bf354f8,3788,,"[58.7, 47.4]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,204,Barcelona,217,['695cbba2-ef03-4500-91f7-33ac95dcaae1'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:44:48.714,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08467da6-69a0-426a-a54d-1e4ccb9b26a7,3791,,"[82.5, 32.7]",69307,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,204,Barcelona,217,['66baaddc-f6cf-4a34-b8e3-83637c087bea'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:44:52.658,Ball Receipt*,,2010/2011
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdc75b8d-d563-42f7-9747-88e6a2581a78,3796,,"[67.2, 28.0]",69307,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dejan Lekić,23975.0,Center Forward,205,Osasuna,422,['44a84ffd-004d-476d-ba4c-0681a5e224d2'],26,,,,,,,,,,,,,,,,,Osasuna,422,00:45:26.581,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482afee7-af4a-4e2a-8ec3-4bab0da96969,3808,,"[43.6, 22.8]",69307,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,206,Barcelona,217,['0b403b81-01df-4225-984b-708af106ddd4'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:45:33.014,Ball Receipt*,,2010/2011
