50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,"[64.5, 48.5]",,,,,,,,,,,1.112361,,,,,,,,,,,,,,196d1fc6-ad9b-46cd-8e7b-38344f0db2b7,147,,"[63.7, 48.0]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,"['b2fa3141-b2f7-43da-a5c2-5bbf07418d30', 'dc8d6d45-9818-4c42-818a-f5c098ed1f29']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.503,Carry,,2019/2020
,,,,,,,"[70.7, 34.4]",,,,,,,,,,,0.722235,,,,,,,,,,,,,,2ce63dcd-33bc-4ef8-955d-27bd4204fa4d,151,,"[66.6, 35.8]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,"['00a68f88-ed83-4840-b182-3217145beb07', '375f0594-d66f-46c8-894b-9744ee8bab49', 'c6cda486-d4a7-4098-8044-cc2f8f916777']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.928,Carry,True,2019/2020
,,,,,,,"[75.7, 28.9]",,,,,,,,,,,1.005101,,,,,,,,,,,,,,357be2dd-ecf0-43f6-a783-3cf07659e0be,154,,"[81.0, 30.3]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['1d42ab6c-94c1-4ab5-968c-f93cac19435e', '9a54357c-a692-4a6a-82de-a26342822105']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.262,Carry,,2019/2020
,,,,,,,"[77.4, 9.3]",,,,,,,,,,,0.909948,,,,,,,,,,,,,,86379fc9-11e4-4472-81f2-9a4f997a316d,157,,"[73.7, 14.8]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ricard Puig Martí,24841.0,Left Center Midfield,2,Barcelona,217,"['6b965610-e72a-45ed-bd02-a38a2c5ea4f1', 'a1308167-6466-41a5-94c0-50d4cebd1497']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.226,Carry,,2019/2020
,,,,,,,"[77.2, 15.7]",,,,,,,,,,,1.254312,,,,,,,,,,,,,,f88df003-5ed6-4fc7-9635-0470e9a7103e,162,,"[78.1, 7.2]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ricard Puig Martí,24841.0,Left Center Midfield,2,Barcelona,217,"['1b674785-52ed-4080-b932-116e8f555016', 'd4cc5c38-130d-4d53-9c64-07787afd2594']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.690,Carry,,2019/2020
,,,,,,,"[74.8, 31.8]",,,,,,,,,,,2.89193,,,,,,,,,,,,,,d83b7db0-6954-4c03-aee2-cef3dcd61336,165,,"[70.7, 29.1]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,"['50cf9668-0d1f-4b79-8c04-dbf3a11ea7ed', 'b9932c50-c607-46e2-b469-639230e3e961']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.884,Carry,,2019/2020
,,,,,,,"[69.3, 52.3]",,,,,,,,,,,1.560757,,,,,,,,,,,,,,2cf7a08a-1baf-4a03-8193-3bab20ded6e8,168,,"[68.6, 53.3]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,"['19582c66-de52-4c5e-8257-46dfff27cb3d', '6f1dd929-90c7-4b8c-b80c-b49007ad8106']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.042,Carry,,2019/2020
,,,,,,,"[62.8, 22.7]",,,,,,,,,,,1.083298,,,,,,,,,,,,,,28389473-51fb-440e-959f-3a180cae2a3f,171,,"[63.7, 29.8]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,"['8f417586-f45f-400d-80c2-b9fb6ade2173', 'abaffe50-dd27-4089-9274-e1e2057e54c6']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.478,Carry,,2019/2020
,,,,,,,"[68.1, 24.2]",,,,,,,,,,,1.831335,,,,,,,,,,,,,,47676b41-6266-430a-9e11-77f703199bd0,174,,"[72.1, 12.7]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ricard Puig Martí,24841.0,Left Center Midfield,2,Barcelona,217,"['2cb2ce95-7b87-49f4-ae50-1f28347ec6ec', '796dd851-f32a-4438-8969-aaeeeb773659']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.450,Carry,,2019/2020
,,,,,,,"[62.8, 52.9]",,,,,,,,,,,1.520184,,,,,,,,,,,,,,9a430eb1-253a-48f2-87c2-187ada35dc68,177,,"[62.8, 52.9]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,"['0b013866-6808-478d-8675-663ef6f339d7', '35a279d2-e172-4863-9eb5-3282b62e6562']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.254,Carry,,2019/2020
,,,,,,,"[56.0, 8.1]",,,,,,,,,,,1.151505,,,,,,,,,,,,,,cd5de6b2-79d9-468a-bc57-a834c526e2cf,183,,"[61.9, 6.3]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['2429d8a1-322e-4c38-8017-db3597854371', 'ed0bc49a-c019-4fa9-85c6-e3a7d2af4fef']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.796,Carry,,2019/2020
,,,,,,,"[30.3, 24.2]",,,,,,,,,,,2.097122,,,,,,,,,,,,,,929389ea-5fe7-48e9-857a-c57d56367afe,186,,"[26.2, 24.5]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,2,Barcelona,217,"['2a6f2f54-ec10-494f-b5d4-f931c36d1f80', 'a9e81b52-625d-4e84-9215-98ed93e2fc0f']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.079,Carry,,2019/2020
,,,,,,,"[40.5, 7.4]",,,,,,,,,,,1.332396,,,,,,,,,,,,,,eb15ec0b-affe-4b44-ac5b-6ab185267ef0,189,,"[40.5, 7.7]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,"['61434409-096b-4494-b97b-792dbc842046', 'a29cb63a-24ae-42a9-bd45-4c5f0d5c32c0']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.922,Carry,,2019/2020
,,,,,,,"[50.8, 3.7]",,,,,,,,,,,1.494267,,,,,,,,,,,,,,340f4ff4-3af6-4974-a739-662fe4db0511,192,,"[49.9, 2.5]",303516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['39ae5d18-34f0-41d3-8083-3cb813239168', 'ad8697fe-8500-4c5c-b478-2dfccd80e7a8']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.119,Carry,,2019/2020
,,,,,,,"[54.1, 13.0]",,,,,,,,,,,2.876388,,,,,,,,,,,,,,38db48bb-5ec9-40d9-be5f-d813ab8fb0c7,195,,"[47.0, 15.1]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,"['40a6c03d-003a-498c-87eb-e23b2fb958c9', '9c7fc822-6208-42ce-8aed-960d4704e6f3', 'ae41d5e7-9a4c-499d-bd58-e076348616e7']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.341,Carry,True,2019/2020
,,,,,,,"[40.8, 24.5]",,,,,,,,,,,1.720668,,,,,,,,,,,,,,25fde38c-6cf4-4e3b-96f0-f085ca21dfd2,202,,"[39.4, 20.3]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,"['85cfd608-2721-4dba-a659-834c6c916804', 'dcd4f2b6-c26b-4fbd-bf6e-e23cdbd45a68']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.383,Carry,,2019/2020
,,,,,,,"[56.0, 54.9]",,,,,,,,,,,2.967582,,,,,,,,,,,,,,3ac35106-5cd6-47b7-ac6a-a49c11840591,205,,"[42.3, 60.5]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Barcelona,217,"['90d22f1b-1f6a-4f49-ba2d-7a203baca51a', 'b520755b-afd7-4a62-8ca3-46dd3bbfcebe']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.193,Carry,,2019/2020
,,,,,,,"[62.2, 37.4]",,,,,,,,,,,2.076478,,,,,,,,,,,,,,369a3969-347c-441f-8181-50698ba38468,210,,"[60.1, 38.8]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Center Defensive Midfield,2,Barcelona,217,"['953ec093-4f6a-43cd-9487-c9eb59ba59d3', 'fcc9d920-936b-4c8f-83c5-3f12293468ca']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.376,Carry,,2019/2020
,,,,,,,"[84.3, 2.5]",,,,,,,,,,,0.798387,,,,,,,,,,,,,,94d1ac10-1952-452e-a98f-c5ae6960a197,213,,"[82.5, 2.2]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['34ecd0ff-f47d-4cb9-afbb-5ddc978b55ab', '50c53276-c40a-4ae5-811d-32d29b055562']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.614,Carry,,2019/2020
,,,,,,,"[100.6, 1.9]",,,,,,,,,,,1.898739,,,,,,,,,,,,,,de663664-2a89-479c-aceb-0a7b5e4cf278,217,,"[104.4, 4.2]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anssumane Fati,30756.0,Left Wing,2,Barcelona,217,"['12c4a909-5238-41da-9149-2986b8636682', '9cc2d0ac-c714-45ce-8696-ae5b195d29b1', 'fabc9bbc-285d-4680-b345-b82c937149db']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.546,Carry,True,2019/2020
,,,,,,,"[85.9, 10.7]",,,,,,,,,,,3.751458,,,,,,,,,,,,,,de311d03-04dc-461a-82ee-3e8f15a1bb3c,222,,"[85.7, 7.2]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ricard Puig Martí,24841.0,Left Center Midfield,2,Barcelona,217,"['88496b6e-5469-478a-875f-a3aeac64dccf', '9c4d4f64-d395-4283-8f69-1b1936b2c9fd']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.198,Carry,,2019/2020
,,,,,,,"[103.9, 4.2]",,,,,,,,,,,1.538486,,,,,,,,,,,,,,7ff5c8da-d77a-47e4-a386-d7159599a4e6,225,,"[95.4, 2.8]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['1bc419d7-4633-409b-b3d1-a5311deace84', '27056ebd-0274-477f-a576-1d13641a627e', 'cf509680-3385-4f71-a239-6743c8ed199d']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.988,Carry,True,2019/2020
,,,,,,,"[58.1, 42.3]",,,,,,,,,,,1.588601,,,,,,,,,,,,,,1e59e578-8b10-47ca-8f87-02a905b47773,233,,"[57.5, 39.1]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,"['0b63d535-5e17-4290-89fb-59bf626b53a7', '439e47d0-a8cd-442a-9cb7-ae9fddc9dfdd']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.453,Carry,,2019/2020
,,,,,,,"[67.7, 32.7]",,,,,,,,,,,0.446121,,,,,,,,,,,,,,b2c558ac-94ca-45de-8678-20c0ee701e28,236,,"[71.0, 32.1]",303516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,3,Barcelona,217,"['575803e2-19d9-44d2-afdd-645c8fd51432', '7e35cc23-3ef8-4ed7-ad36-00c0d3014b1c']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.594,Carry,,2019/2020
,,,,,,,"[62.8, 15.1]",,,,,,,,,,,3.755396,,,,,,,,,,,,,,a20cc324-0e10-4bcd-adce-45ce77be11d6,239,,"[62.8, 15.1]",303516,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,3,Barcelona,217,"['77e69f2b-5a33-4d58-a723-867c8cac3dd2', '85030c75-d16e-4c43-b3a5-36311199e6ec']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.806,Carry,,2019/2020
,,,,,,,"[51.1, 26.8]",,,,,,,,,,,1.146584,,,,,,,,,,,,,,de322f23-1d5d-4a89-9ebe-3552a9a7e5e2,242,,"[55.5, 25.4]",303516,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,3,Barcelona,217,"['6d79ff34-7a6e-4f4d-a5de-786b6e5b0eca', 'c05acd9c-7aa8-4b37-afea-7b4407cb62c4']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.374,Carry,,2019/2020
,,,,,,,"[64.9, 57.9]",,,,,,,,,,,1.803381,,,,,,,,,,,,,,b5b07f81-1dd4-47be-9ea9-ae6f91312238,245,,"[57.3, 54.9]",303516,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,"['a6d095af-4421-452f-8573-e8f64c00ef58', 'b78aa3a1-8407-4ade-ae2e-6e75810435cf']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.569,Carry,,2019/2020
,,,,,,,"[71.6, 68.7]",,,,,,,,,,,1.174234,,,,,,,,,,,,,,31c4eaa5-b54c-44ba-9dd0-a39857f5dc68,248,,"[72.8, 71.7]",303516,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,"['80dad804-b695-4c55-8895-fe5a6f74a274', 'fd2cea08-dadc-4050-ac04-35e4cbfa9ad4']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.146,Carry,,2019/2020
,,,,,,,"[92.4, 69.6]",,,,,,,,,,,2.99387,,,,,,,,,,,,,,6f205843-67ab-4315-91e4-cc5705bfc683,251,,"[72.8, 56.7]",303516,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Center Defensive Midfield,3,Barcelona,217,"['07b8256f-8612-4bd3-b711-fe069eab06ef', '622dda3a-4245-4cd6-b2fb-362e93fc5409']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.578,Carry,,2019/2020
,,,,,,,"[99.5, 70.8]",,,,,,,,,,,1.214607,,,,,,,,,,,,,,9104697f-cfb7-4139-9ebf-1b29dbb03475,255,,"[97.7, 75.7]",303516,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,3,Barcelona,217,"['1ec2a028-9d6e-4f87-ab53-a570249e84d6', '6ab616dc-b9f4-4f86-bb50-076f920183d3', '74165574-2b31-438f-906a-d4e39d86b2ee', 'ea0efec1-9e1a-484e-916a-913051cd3388']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.707,Carry,True,2019/2020
,,,,,,,"[114.7, 5.1]",,,,,,,,,,,1.056165,,,,,,,,,,,,,,4336c37b-66a1-4f08-979a-9323f3fd0622,265,,"[107.1, 4.0]",303516,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,"['0c6f1089-6ddf-4a89-87fc-2a18271bf90f', '5f685a1f-9150-4555-b3cf-44bdd9352709', '9e8fc771-dbd6-4f96-950a-f9283105c671']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.322,Carry,True,2019/2020
,,,,,,,"[91.5, 46.2]",,,,,,,,,,,0.335141,,,,,,,,,,,,,,04177297-3306-4cc2-b74c-5b27d471f11a,276,,"[90.1, 47.1]",303516,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ricard Puig Martí,24841.0,Left Center Midfield,6,Barcelona,217,"['3fba0388-5f42-4355-9618-69ed4133c8ad', '5bd38ebd-8df9-4937-b6d9-1b26afd12bd6', '5dec88eb-3e1d-404a-a607-013f7335def2', '71b3b377-2919-4308-b321-b6fd5882f791']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.077,Carry,True,2019/2020
,,,,,,,"[91.2, 40.0]",,,,,,,,,,,0.769995,,,,,,,,,,,,,,fd4d5303-9157-4fab-929c-4d072e583140,279,,"[91.5, 46.2]",303516,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ricard Puig Martí,24841.0,Left Center Midfield,6,Barcelona,217,"['1feb40fa-be42-4804-a6d8-cab16990122c', '2f31a936-bcf3-4a8d-964e-4507608c370a', '5dec88eb-3e1d-404a-a607-013f7335def2', '71b3b377-2919-4308-b321-b6fd5882f791']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.413,Carry,True,2019/2020
,,,,,,,"[98.3, 3.7]",,,,,,,,,,,1.327777,,,,,,,,,,,,,,ac18d1ba-603b-47c6-8aef-e9b0f0dee00b,286,,"[93.9, 5.8]",303516,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Center Defensive Midfield,6,Barcelona,217,"['23b8e687-742f-4da6-b8e8-015d11f2f103', '6fbbbf86-7af8-4487-bc04-b9f591ccd5f4', 'fcc7d370-6224-425f-8fc1-6dc1d65003e4']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.064,Carry,True,2019/2020
,,,,,,,"[81.0, 9.3]",,,,,,,,,,,1.629772,,,,,,,,,,,,,,d2ade31d-60e1-49bd-a115-eb3aa60760bc,289,,"[81.3, 6.3]",303516,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,"['9ce495e3-23c6-4172-b7fe-5b66cf67cbc6', 'dcb10231-3b10-4ba8-ad6e-fd33a0aa24d5']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.734,Carry,,2019/2020
,,,,,,,"[27.1, 68.0]",,,,,,,,,,,0.225147,,,,,,,,,,,,,,61e71f19-07e4-4e21-b00b-dad3a982404f,294,,"[27.1, 68.0]",303516,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Vázquez Comesaña,22029.0,Right Wing Back,7,Celta Vigo,209,"['5856a5e9-0166-427b-bb7b-77edbd71df6f', '9e8190b8-5b08-4e5d-a89a-206a6d6284b5', 'ec9d66d6-b37f-4840-a0ec-d1bcad654102']",20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:20.377,Carry,True,2019/2020
,,,,,,,"[108.8, 26.1]",,,,,,,,,,,5.377498,,,,,,,,,,,,,,766d7aa4-df3e-4940-be00-b355f8e9332e,301,,"[96.6, 31.0]",303516,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fyodor Smolov,5194.0,Left Center Forward,8,Celta Vigo,209,"['2475ff95-2251-484c-b47b-38a8dc8e843e', '9f8f4fba-7aa5-44d3-8abb-e6c1f57a8e86']",31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:31.003,Carry,,2019/2020
,,,,,,,"[98.3, 28.1]",,,,,,,,,,,3.046748,,,,,,,,,,,,,,ea111d53-dc10-4281-bcaa-e6786b5271a4,307,,"[98.0, 21.9]",303516,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Denis Suárez Fernández,6609.0,Left Center Midfield,9,Celta Vigo,209,"['84daf16b-e283-43ea-b5ee-c873fd8b19fb', 'e40e91ff-39f5-428d-8455-45dc80eef43e', 'ef2f4c57-d6b9-4229-8059-3eb3d3f619af']",4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:04.871,Carry,True,2019/2020
,,,,,,,"[99.5, 52.4]",,,,,,,,,,,0.150576,,,,,,,,,,,,,,aabd128a-a1b1-47de-b7f8-bb013c7358eb,312,,"[99.2, 53.6]",303516,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iago Aspas Juncal,5217.0,Right Center Forward,9,Celta Vigo,209,"['c154a759-7363-4f16-9fb1-b9276c2a3b88', 'd8ff1879-ff15-44ca-971e-bc46d12612a3', 'f343a41e-f40b-47aa-a52d-63edc62a073e']",9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:09.339,Carry,True,2019/2020
,,,,,,,"[94.2, 49.2]",,,,,,,,,,,0.568321,,,,,,,,,,,,,,0c705ba3-3885-4126-ac30-2af7c152df44,315,,"[94.2, 49.2]",303516,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jorge Sáenz de Miera Colmeiro,24273.0,Left Center Back,9,Celta Vigo,209,"['27caa272-fc6a-4e64-abec-f34de4db59c6', '62db8536-ea83-4c47-a137-2c01dd446e4e']",10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:10.222,Carry,,2019/2020
,,,,,,,"[119.2, 73.6]",,,,,,,,,,,4.717174,,,,,,,,,,,,,,a067f247-8042-4f9a-8a46-698551f3f22b,319,,"[110.0, 67.1]",303516,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iago Aspas Juncal,5217.0,Right Center Forward,9,Celta Vigo,209,"['85b6f296-0577-43b8-b519-57876c9678b6', 'a9623c10-392e-4b53-9ae9-f167b80e8203', 'f952470d-374b-4872-95dd-52eb3210ec8f', 'fac0f2dd-84a6-4b26-85f0-6d3ea53dcc39']",13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:13.078,Carry,True,2019/2020
,,,,,,,"[2.2, 9.8]",,,,,,,,,,,0.879344,,,,,,,,,,,,,,5d810982-e055-4b30-9e3c-2c1e1594320a,324,,"[1.3, 9.8]",303516,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Nélson Cabral Semedo,6374.0,Right Back,10,Barcelona,217,"['b568c2fc-ef31-45bf-99c5-8fb72673cfc1', 'efebd433-863b-4a8a-812b-6daadde6f227', 'fe5274ae-1fd9-4e85-8a83-82c5a077df4e']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:07:18.244,Carry,True,2019/2020
,,,,,,,"[19.7, 11.3]",,,,,,,,,,,0.924407,,,,,,,,,,,,,,699c67ed-47c5-4f21-899f-24b6cdb047cc,330,,"[13.5, 9.8]",303516,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,"['00cd3006-6590-4ff6-ab41-d1c4dc101346', 'cc6991f7-61ed-443b-9b6c-50dc1a96461e']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:07:20.929,Carry,,2019/2020
,,,,,,,"[77.8, 2.8]",,,,,,,,,,,5.260001,,,,,,,,,,,,,,137d48f7-d7ee-494a-99f2-04952d44bf63,333,,"[49.9, 1.6]",303516,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Anssumane Fati,30756.0,Left Wing,10,Barcelona,217,"['a38a343c-9d63-41f8-aff9-11f409688da7', 'c8835a24-913d-43db-bccc-12644e2eb021']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:07:24.565,Carry,,2019/2020
,,,,,,,"[9.3, 31.4]",,,,,,,,,,,2.253561,,,,,,,,,,,,,,d8ccbb94-95a4-4e10-855d-5d1600ecb078,340,,"[7.7, 39.2]",303516,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Néstor Alejandro Araújo Razo,11388.0,Center Back,11,Celta Vigo,209,"['0a65b6ee-492b-4376-820d-aba981d34c39', '8d07a950-bfca-4381-b027-cc3693072f8c', 'b850a3f3-d373-4efe-96a0-697ed5f414f2']",54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:54.834,Carry,True,2019/2020
,,,,,,,"[69.8, 50.5]",,,,,,,,,,,1.327331,,,,,,,,,,,,,,80dfba7d-f1f0-4a7d-bfcc-6a93bfb187c2,350,,"[68.1, 55.8]",303516,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,12,Barcelona,217,"['1d58672e-ccba-42c2-8f98-bb609e12dbad', 'd2866c15-7c49-4cdb-8eb9-b5940f84821b']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.236,Carry,,2019/2020
,,,,,,,"[68.6, 51.2]",,,,,,,,,,,0.906356,,,,,,,,,,,,,,529f178b-4781-4cce-9ccb-ba638142add4,355,,"[68.9, 49.4]",303516,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,12,Barcelona,217,"['92777d69-e530-44f8-aad1-9bcd814ebd69', '98513a2e-5ec4-4811-91aa-e3244e158660']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.720,Carry,,2019/2020
