ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b4f544-638f-4cd4-8543-a1ba4c214546,3761,,"[22.1, 20.3]",3773477,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Ruíz Torre,6752.0,Left Center Back,165,Real Betis,218,['e2ed6dc8-bdd1-490c-99c0-6921ea6f7f93'],20,,,,,,,,,,,,,,,,,,,Real Betis,218,00:49:20.734,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fea57a0-546b-4d85-985e-0b243e5ff17b,3763,,"[18.5, 54.3]",3773477,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marc Bartra Aregall,7068.0,Right Center Back,165,Real Betis,218,['b5c1a9f6-9361-49b0-92c9-e130e6390eac'],26,,,,,,,,,,,,,,,,,,,Real Betis,218,00:49:26.349,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9d2a9f9-543a-4195-a54f-c24c22de8408,3766,,"[28.3, 69.7]",3773477,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,165,Real Betis,218,['2f0a85c1-a8d3-4274-bf7d-82b377de9e54'],28,,,,,,,,,,,,,,,,,,,Real Betis,218,00:49:28.515,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fb8d681-5b31-4dd4-a76d-459250a71473,3769,,"[42.0, 76.0]",3773477,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aitor Ruibal García,6851.0,Right Wing,165,Real Betis,218,['597c1e3b-6681-43d5-b92d-be9f2e5595c4'],30,,,,,,,,,,,,,,,,,,,Real Betis,218,00:49:30.866,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c81b508-f4d1-4148-82fd-41f3f2457a8f,3772,,"[70.9, 67.9]",3773477,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lorenzo Jesús Morón García,7910.0,Center Forward,165,Real Betis,218,['9fd1bfa2-267e-4039-8b80-d57fc5fdc840'],33,,,,,,,,,,,,,,,,,,,Real Betis,218,00:49:33.971,Ball Receipt*,,2020/2021
,,,,"[63.7, 45.1]",,,,,,,,,,,,1.199999,,,,,,,,,,,,,,ba0db357-2817-4e76-a3dd-d2684ed75975,7,,"[56.1, 42.3]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,2,Real Betis,218,"['195352ca-956f-4e43-81e8-a799ac796257', 'bf0b4d4a-8e3a-4238-8d94-14e51c91683f']",1,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:01.901,Carry,,2020/2021
,,,,"[52.4, 5.3]",,,,,,,,,,,,1.865888,,,,,,,,,,,,,,d44fe173-f6c9-4caa-8a8b-18bd58326ed7,10,,"[41.0, 4.2]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,"['72747368-8e8f-492f-bb6e-29e5d7bc8965', 'a7b301e0-dae3-4e1e-9ae7-a09caad31381', 'd8628c5b-9bc7-403d-b229-ba34d9f21062']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.128,Carry,True,2020/2021
,,,,"[11.5, 37.3]",,,,,,,,,,,,1.161472,,,,,,,,,,,,,,76ce1cd9-9223-41a1-ba05-b1f5b79c277f,16,,"[12.9, 36.8]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,3,Barcelona,217,"['9c50a626-10aa-4017-a474-80449879e62e', 'fbd1dee6-4490-493c-9073-f4d4f8ba4853']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.028,Carry,,2020/2021
,,,,"[31.5, 19.3]",,,,,,,,,,,,5.155278,,,,,,,,,,,,,,9692c535-e7bb-4aa9-a596-637383500a03,19,,"[20.2, 19.3]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,"['21d65e3e-44ab-4f7e-a1bd-bc42bbe9983f', '9f33a75b-29ac-42da-8346-ac12cb37ee9a']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.515,Carry,,2020/2021
,,,,"[22.8, 40.3]",,,,,,,,,,,,0.923455,,,,,,,,,,,,,,42dbe88c-06aa-4739-8d96-b7f7bcd5344c,22,,"[22.7, 41.1]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,3,Barcelona,217,"['b9176565-4bc6-4d46-9c0f-f8931357e7e0', 'cf9ea11b-69c2-4b76-8eeb-d5f8d7bf473d']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.171,Carry,,2020/2021
,,,,"[35.2, 16.8]",,,,,,,,,,,,1.774303,,,,,,,,,,,,,,823fd392-f9d4-44ea-b167-2530132cc512,25,,"[28.4, 18.4]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,"['3bd28302-eeab-4f03-adf6-080a193ee628', '93604377-ab81-43b0-9c37-98cde83e81f9']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.587,Carry,,2020/2021
,,,,"[52.9, 14.1]",,,,,,,,,,,,0.939629,,,,,,,,,,,,,,00649f1e-8358-4b9b-942c-46d30573109d,28,,"[55.5, 15.7]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Midfield,3,Barcelona,217,"['85b06331-956d-4d57-a65a-135083d38c02', 'ad1b7a2a-a3a0-4bf5-90e2-1feace220503', 'e4224fae-8e9e-40f6-9eb3-b48f8cc056a6']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.224,Carry,True,2020/2021
,,,,"[76.1, 72.3]",,,,,,,,,,,,1.125268,,,,,,,,,,,,,,41a5d203-6bc4-46dd-9a65-c6f45be6890e,33,,"[72.8, 72.6]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,4,Real Betis,218,"['093e1353-7143-41c5-a66d-37b289a2ef38', '1eeeef75-f205-4408-8786-4af3243afa92']",27,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:27.414,Carry,,2020/2021
,,,,"[74.9, 60.6]",,,,,,,,,,,,0.367969,,,,,,,,,,,,,,af048054-f01f-438e-ae65-462d0d929ca1,38,,"[75.5, 60.6]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,4,Real Betis,218,"['41a0d61c-d21c-4af0-b59d-0711a8c63fc8', '8b1175eb-7078-4618-b8db-8b934d15fa42']",29,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:29.978,Carry,,2020/2021
,,,,"[55.8, 45.6]",,,,,,,,,,,,2.966261,,,,,,,,,,,,,,f98384ac-73ee-4167-b6e1-672cd93594b6,41,,"[55.0, 40.4]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,4,Real Betis,218,"['e3688456-695d-46c5-8a54-1450dfdeedc0', 'f547ccf4-a3ca-4749-951f-36a582d9c951']",32,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:32.314,Carry,,2020/2021
,,,,"[61.4, 74.1]",,,,,,,,,,,,1.796575,,,,,,,,,,,,,,b7a5f77e-2a21-44ce-a01b-6e2c1b951f2c,44,,"[56.3, 71.3]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Right Center Midfield,4,Real Betis,218,"['474b3e4f-e824-49c5-a2c1-1664578dcb2e', 'c3f5e92b-d9a8-4c13-a0cd-b13e43d3f3aa']",36,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:36.101,Carry,,2020/2021
,,,,"[70.2, 79.1]",,,,,,,,,,,,1.304427,,,,,,,,,,,,,,16858186-1056-4561-abb1-4b67c0c0739a,47,,"[70.2, 79.1]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,4,Real Betis,218,"['64d40463-e776-48c1-842b-d5601a98efa8', '8799c670-db6e-49ab-b27b-0b972176af60']",38,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:38.978,Carry,,2020/2021
,,,,"[62.9, 78.1]",,,,,,,,,,,,1.325217,,,,,,,,,,,,,,1c8a6c0a-59f7-4451-8a69-e2746c012efe,50,,"[62.9, 78.3]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Right Center Midfield,4,Real Betis,218,"['bc853dcd-5d13-40a9-b355-6e0ccdc44e30', 'dfdf4074-b00e-447f-933a-72914264fce3']",41,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:41.532,Carry,,2020/2021
,,,,"[42.6, 35.4]",,,,,,,,,,,,0.302819,,,,,,,,,,,,,,30156318-7992-4af7-8093-b65e3b624b0e,53,,"[42.3, 35.7]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,4,Real Betis,218,"['5f810a2a-db97-4689-ae74-9f896736c2fb', '8d778c57-95e3-4245-af7c-559e93b58be0']",44,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:44.960,Carry,,2020/2021
,,,,"[50.5, 12.9]",,,,,,,,,,,,0.924897,,,,,,,,,,,,,,bb8118c6-aa87-46dc-905e-a3dfcd80c377,56,,"[50.6, 7.4]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Moreno Lopera,11538.0,Left Back,4,Real Betis,218,"['180e3f3f-460f-4514-a602-0bec737d468a', '407c3049-d0ae-486d-bc9b-19755c530f2b']",47,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:47.247,Carry,,2020/2021
,,,,"[35.0, 33.7]",,,,,,,,,,,,2.984147,,,,,,,,,,,,,,dccc9b6c-b43f-4e2d-93d2-a387a8e75c04,59,,"[30.9, 31.5]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,4,Real Betis,218,"['84f779bf-1762-40de-b7da-f7999a6b1c4f', 'e06b874b-9d66-495b-a61c-d23446e21dbf']",51,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:51.005,Carry,,2020/2021
,,,,"[28.9, 50.0]",,,,,,,,,,,,0.514356,,,,,,,,,,,,,,73e90fd5-d233-4aa0-a1e4-54119e9e490c,62,,"[29.1, 49.4]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,4,Real Betis,218,"['bbcbfeeb-1b12-431c-8324-2c88ac2fcaf3', 'beb7915d-4e9f-468c-9bea-063a98efd43a']",55,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:55.495,Carry,,2020/2021
,,,,"[33.9, 44.6]",,,,,,,,,,,,1.540257,,,,,,,,,,,,,,0fd66585-bb6a-4a7c-965e-496092db0b14,67,,"[31.1, 42.2]",3773477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,4,Real Betis,218,"['3134e978-2521-4366-abe1-8c150fba2470', 'deedc0d3-b298-4d42-9863-5b88d05107b6']",57,,,,,,,,,,,,,,,,,,,Real Betis,218,00:00:57.829,Carry,,2020/2021
,,,,"[48.2, 77.8]",,,,,,,,,,,,1.165615,,,,,,,,,,,,,,ec5b7e02-6af0-4fa4-9d2d-0e0ffd4c1575,70,,"[41.6, 75.6]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,4,Real Betis,218,"['0a36aad1-4af1-4ee4-8fec-e68aeb131a6f', '286ca16a-2ce5-4c80-b0a7-7609a067a8f6']",1,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:01.721,Carry,,2020/2021
,,,,"[43.0, 16.8]",,,,,,,,,,,,1.613667,,,,,,,,,,,,,,bb7bd487-3afb-445c-8f2c-cad75e63eb57,78,,"[37.5, 18.5]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,5,Barcelona,217,"['514b9b02-7782-4ad1-8a21-6cd9d156df90', 'fdc53cec-4f92-477f-80e2-f40e55766133']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.284,Carry,,2020/2021
,,,,"[53.3, 1.0]",,,,,,,,,,,,1.131957,,,,,,,,,,,,,,f2c7b5a5-0888-4347-a0b5-492b2240e902,83,,"[51.7, 0.8]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,"['52873a36-8ce8-4c41-af70-a9e7800df268', 'ec6ef6ec-1f5e-449f-8d4f-46ff01934ee4']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.660,Carry,,2020/2021
,,,,"[63.7, 23.1]",,,,,,,,,,,,3.29232,,,,,,,,,,,,,,78f58dbc-6806-476b-8e3c-203cde4fc9ca,86,,"[62.9, 6.4]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Midfield,5,Barcelona,217,"['38671b9f-c86c-4fe2-b09b-784411a5a99c', '6b4aaff4-5430-44b6-b845-460915917d6f', '8a840616-bbbc-481b-a1ed-2d1ef049960f']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.240,Carry,True,2020/2021
,,,,"[43.3, 41.1]",,,,,,,,,,,,1.173323,,,,,,,,,,,,,,16e40fee-0b1c-4ee9-8c06-eea77a3d45a8,93,,"[44.6, 40.3]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['95aaf67c-46dc-40a8-83d6-64626a71ba2c', 'f9b0afae-eb4a-43ae-86c8-0006f29c2a23']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.990,Carry,,2020/2021
,,,,"[48.5, 60.8]",,,,,,,,,,,,0.649008,,,,,,,,,,,,,,fb284c2f-ed2c-457f-a3f2-d5751677bd2b,96,,"[48.5, 59.6]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['127c0a5d-2cfd-4175-8306-2ace5416d78f', 'b1adca63-6787-43db-8f17-269230c27679']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.382,Carry,,2020/2021
,,,,"[70.1, 69.9]",,,,,,,,,,,,2.610063,,,,,,,,,,,,,,a7da5720-995b-4a3f-92ce-2080e13d9492,99,,"[62.7, 76.3]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,5,Barcelona,217,"['730728ee-f93d-42bb-b03d-eb725e62c5bb', 'da7b6101-7fe2-4163-ac5c-51b38e399a2a']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:28.393,Carry,,2020/2021
,,,,"[91.8, 58.1]",,,,,,,,,,,,2.3702,,,,,,,,,,,,,,b2770628-1610-4102-b6d5-9542296ebca9,102,,"[83.0, 53.4]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,5,Barcelona,217,"['421ea14d-13c7-4fb2-9f7b-fdb9f6e9edcd', 'd7ce72dc-9841-4222-b96e-d55ef73df32a']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.674,Carry,,2020/2021
,,,,"[104.3, 74.3]",,,,,,,,,,,,3.137033,,,,,,,,,,,,,,718329d8-e1c7-42eb-a904-6fd41737e893,105,,"[110.1, 71.9]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,5,Barcelona,217,"['aedd3063-e8ad-4670-840f-58c79c8e2ac0', 'd907680e-4fda-4f1e-b8ef-01ae6fbe14ee']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.679,Carry,,2020/2021
,,,,"[94.2, 59.6]",,,,,,,,,,,,0.149134,,,,,,,,,,,,,,7dfba838-2e8c-468a-b31e-4b0ad4331cdc,109,,"[97.2, 60.8]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,5,Barcelona,217,"['92a2c55d-ba8d-42ed-8f3f-05e075f31735', '995b91a1-887d-49be-9c2f-2d44d153ec66', 'bda6af96-9d5c-4919-a25d-36babe53f51a']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.781,Carry,True,2020/2021
,,,,"[26.3, 21.7]",,,,,,,,,,,,0.247544,,,,,,,,,,,,,,266f544a-c019-453f-93c1-1b763979ca4e,114,,"[23.3, 22.3]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guido Rodríguez,26404.0,Left Center Midfield,6,Real Betis,218,"['11ef576d-69ff-4fa1-ac57-09088a7b5be3', '1e082ab7-9243-4be5-9c21-672fa004faf2']",42,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:42.174,Carry,,2020/2021
,,,,"[16.6, 27.9]",,,,,,,,,,,,1.499235,,,,,,,,,,,,,,56743958-90d2-4376-a637-854861fbf7e7,119,,"[16.6, 23.5]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Moreno Lopera,11538.0,Left Back,6,Real Betis,218,"['7c729c6c-12a6-4e99-bbe6-10a58b1d44d7', '896b7af6-1d42-4451-a465-664eeabdcf70', 'ac354250-8cad-44a9-b847-d556d4d45321']",43,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:43.668,Carry,True,2020/2021
,,,,"[28.7, 33.2]",,,,,,,,,,,,0.042534,,,,,,,,,,,,,,402af8c3-bec5-4e3b-8865-8b83f95ebd66,123,,"[26.7, 33.2]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Right Center Midfield,6,Real Betis,218,"['182fe225-7ed3-426f-bd5a-fc256a82debc', '1a1b3ab9-4279-4427-874d-023c20e78c0e', '61556855-7562-42bb-960f-f2175d290612']",45,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:45.763,Carry,True,2020/2021
,,,,"[19.6, 39.0]",,,,,,,,,,,,0.354241,,,,,,,,,,,,,,d53ba174-0a73-42ad-8788-9be0cee7fca8,126,,"[19.1, 40.0]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,6,Real Betis,218,"['3164c475-e0c4-4ce8-bf76-40d47fa3429a', 'e0ffc5a1-78bd-496e-8a6c-d3283b7558b1']",46,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:46.662,Carry,,2020/2021
,,,,"[33.1, 41.2]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,00eb91bb-d63a-4f3e-85b4-ead5bf2749d4,129,,"[33.1, 41.2]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,6,Real Betis,218,"['2699a6bb-dd60-4bf3-b92b-22e823f59962', '50b8534e-9b33-4c7f-bd0e-551f86d7cf92']",47,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:47.754,Carry,,2020/2021
,,,,"[5.4, 79.3]",,,,,,,,,,,,0.210339,,,,,,,,,,,,,,4fb572c4-2179-44e9-a9c7-5820d1d4a6fb,132,,"[5.4, 79.1]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emerson Aparecido Leite de Souza Junior,23522.0,Right Back,6,Real Betis,218,"['018d2c7e-a861-414a-8d75-73fb2c375caa', 'c291a00b-7527-46d1-99c5-8a723f4deb04']",52,,,,,,,,,,,,,,,,,,,Real Betis,218,00:01:52.291,Carry,,2020/2021
,,,,"[93.0, 0.8]",,,,,,,,,,,,1.957913,,,,,,,,,,,,,,cb54c685-1b7a-4de6-802f-fa29bd54e92e,136,,"[93.4, 0.8]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['221c8c0b-896c-46ed-8ef9-3212f018d1af', '30a4ec2a-0b26-43ae-b795-bfc13e0b587f', 'b21d4cf4-aabc-4344-bd75-b687b465960d']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.398,Carry,True,2020/2021
,,,,"[93.1, 7.5]",,,,,,,,,,,,0.970626,,,,,,,,,,,,,,e598e366-6f92-425b-8e77-d2b819aab26d,141,,"[90.1, 5.2]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Midfield,7,Barcelona,217,"['17f3942c-1ace-44fa-911f-d237c03dc8e5', 'c582e389-a35c-4182-aa33-62e46e89ec34', 'f50417e0-beaf-499b-8781-5c2e4e7a52d5']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.491,Carry,True,2020/2021
,,,,"[85.4, 25.9]",,,,,,,,,,,,1.297905,,,,,,,,,,,,,,0fb8ae78-e2b3-43f2-8c6b-a6121136bad9,145,,"[85.8, 25.9]",3773477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,7,Barcelona,217,"['1a04d1fc-901f-45c2-be87-73549a19951a', 'beae1218-cf3f-4c74-9f6a-32f63fceea82']",59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.785,Carry,,2020/2021
,,,,"[70.4, 44.4]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,5c90c14f-9dc8-4c87-ab4a-d5a00ea1cc1d,148,,"[72.5, 42.5]",3773477,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,"['5cc27af6-853b-4dcf-b11b-d3ef3b3affac', '92208ae3-2582-4194-8c87-7c968fa9676b']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.690,Carry,,2020/2021
,,,,"[64.3, 35.5]",,,,,,,,,,,,1.198464,,,,,,,,,,,,,,91eb5646-68e9-485f-bb38-d3c665b1d2e1,151,,"[64.3, 33.5]",3773477,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,"['73181b6c-a779-4eed-a052-0dc7c7175f13', 'aa1b7926-b70b-4922-88e1-604b1c6f7e7e']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.569,Carry,,2020/2021
,,,,"[68.7, 9.7]",,,,,,,,,,,,1.178914,,,,,,,,,,,,,,96fee0a6-59be-46aa-8258-4cf1ad77ca0c,154,,"[64.7, 16.2]",3773477,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,"['835d679d-f5fc-400b-bc1d-c3557a119c0f', '92f95aa4-49c5-4e5f-a981-5df14436789c']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.825,Carry,,2020/2021
,,,,"[71.5, 2.8]",,,,,,,,,,,,3.155186,,,,,,,,,,,,,,7495de53-24cd-4e12-8bfd-bf317c531729,157,,"[74.1, 4.5]",3773477,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,7,Barcelona,217,"['79a7bea4-dfef-4755-9219-05cced7c15be', 'cad8b01c-b739-4bc1-b42a-c4a274c96164']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.633,Carry,,2020/2021
,,,,"[58.0, 2.8]",,,,,,,,,,,,2.192628,,,,,,,,,,,,,,d8d3046e-b1aa-40ad-99f3-0dc9b1cdec65,160,,"[61.7, 2.6]",3773477,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,"['76d7f697-fa39-4749-ab12-7d1ba0a08218', 'dd9836ce-91e2-4914-9f56-3a042700475b', 'fb566fe2-2cfc-4bd2-b413-1e2d46266d72']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.181,Carry,True,2020/2021
,,,,"[20.6, 21.1]",,,,,,,,,,,,1.152388,,,,,,,,,,,,,,979adba2-3d47-4be4-a4c2-d7c89bdcfdd2,164,,"[20.5, 22.0]",3773477,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,7,Barcelona,217,"['83d9edf6-2e05-4433-92df-5ef149ab658d', 'cd526bf2-d679-4390-9bda-a9fea370ee8c']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.306,Carry,,2020/2021
,,,,"[40.8, 3.4]",,,,,,,,,,,,2.351983,,,,,,,,,,,,,,906438a3-1aa1-4c3a-baee-132097fe5755,167,,"[30.2, 7.0]",3773477,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,"['1b390fb6-69ec-42cb-b64d-9e655a2c2fc3', '59c63edd-45f7-4bc3-bf5a-16d0a7c4bf28']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.612,Carry,,2020/2021
