ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b403e7d4-77c7-4a92-917a-217dfcae161d,2658,,"[78.1, 71.4]",9774,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,149,Barcelona,217,['49719f23-cba5-4614-bf4a-5facfcfc3ee2'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.366,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44e1384b-8d74-4ee7-8f4c-13e404318874,2661,,"[86.4, 78.0]",9774,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,149,Barcelona,217,['545876b2-4af1-40f4-9c06-bfc6e6d699eb'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:37.603,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad288a6-daa5-4af7-9ef9-f4bc13cf160b,2665,,"[90.9, 29.2]",9774,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,149,Barcelona,217,['8eb89dd8-c7d1-491c-aacc-8e2c347aa3d2'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:43.482,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9bfdf34-2e24-4e4f-ad4c-a383f071930a,2668,,"[112.1, 26.9]",9774,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,149,Barcelona,217,['5235d87f-2a4d-4215-8a26-15a84accc0ee'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.807,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f62193ba-1313-4d2a-b1ea-5985af79e141,2672,,"[24.7, 57.7]",9774,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Right Defensive Midfield,150,Deportivo Alavés,206,"['adab3872-7fd9-40b9-ae34-cda83d9ec833', 'c5066e17-ad05-44a2-829d-42037240c21e']",48,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:20:48.439,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5281f4ed-0b04-4c6f-a7bd-d808f7071b77,2679,,"[52.6, 55.4]",9774,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Guidetti,6038.0,Right Center Forward,150,Deportivo Alavés,206,['656ab429-4112-4ebd-9f29-259f74b6ef36'],54,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:20:54.840,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c68355d6-c16d-40a9-98d8-4ff2f390fba2,2682,,"[53.5, 51.2]",9774,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Medrán Just,6736.0,Right Defensive Midfield,150,Deportivo Alavés,206,['345c26b9-3036-49c3-9c57-49560476a005'],55,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:20:55.860,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c9f3480-9ca4-421d-b950-a6ac328dbeba,2686,,"[65.2, 13.0]",9774,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,150,Deportivo Alavés,206,['fe374129-116e-4c89-beb6-c808bf9d9706'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:59.244,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6910c26-e3fc-4ce7-8919-522952ec1832,2689,,"[106.1, 29.7]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,150,Deportivo Alavés,206,['210155ca-6d37-4994-80b3-6aa7821b90d1'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.110,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf34a76-9abc-424c-a4ba-bab5d41acdbf,2693,,"[85.4, 66.5]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Sobrino Pozuelo,6613.0,Left Center Forward,150,Deportivo Alavés,206,['f85577de-88f2-4261-a1a7-301e6adbe59d'],15,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:21:15.758,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,46dda51b-f2f5-48a7-8393-9f98d15a8716,2696,,"[98.9, 34.9]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Guidetti,6038.0,Right Center Forward,150,Deportivo Alavés,206,['c6c4ee6d-4b6a-41f9-96d2-e9da0c6bf584'],21,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:21:21.164,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a3c41d7-d5bf-4b9d-9b70-e613e9482a06,2699,,"[91.6, 51.4]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibai Gómez Pérez,6617.0,Right Midfield,150,Deportivo Alavés,206,['36b43aa2-3f99-4a0f-80aa-34b345922670'],27,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:21:27.075,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ec916a-5cfa-438c-8d03-cc0550405b34,2705,,"[61.2, 57.2]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,150,Deportivo Alavés,206,['d23fcd45-8124-4c6a-8e6d-ce5b7711e98b'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.333,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,333fc991-0b15-4b63-b19e-da4b3d74b409,2708,,"[100.9, 41.5]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,150,Deportivo Alavés,206,['2f5855be-2cf1-42b9-8f64-3d1085dbb256'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:42.501,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb93339f-b0b9-4898-ade0-2ba73a3f3d86,2711,,"[37.2, 21.5]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfonso Pedraza Sag,6737.0,Left Midfield,150,Deportivo Alavés,206,['c658fdcc-007c-4680-baaf-7e38ec1b7b98'],45,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:21:45.662,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,963cedbb-0a59-4ec8-a588-da4377487101,2714,,"[94.8, 69.0]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibai Gómez Pérez,6617.0,Right Midfield,150,Deportivo Alavés,206,['85c8546c-7021-4626-9ec3-b2ef68405da3'],54,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:21:54.925,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9f94134-0536-45d0-9e1f-061eb9efcf1c,2717,,"[107.2, 21.5]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Guidetti,6038.0,Right Center Forward,150,Deportivo Alavés,206,['d23c5b55-944c-4a4e-85c6-7081372a3960'],58,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:21:58.184,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a940e67b-52eb-4ad0-8713-2d818e840fb8,2719,,"[14.2, 40.0]",9774,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,151,Barcelona,217,['d3848807-f930-49eb-a2cc-7a183d781668'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:59.296,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ec0f084-50cd-4736-a465-94ba7e249b94,2722,,"[21.2, 40.5]",9774,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,151,Barcelona,217,['4b04b6a1-e2e0-49f3-9538-875caf748a31'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.185,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cad3d564-b0e2-4dbb-97f2-a33c5fce06d1,2725,,"[33.3, 61.3]",9774,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,151,Barcelona,217,['9b5d7202-1418-40fb-94a9-8ca538808d13'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.640,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed74b42-12c8-4ea1-a149-bb6113ee3b23,2728,,"[65.4, 78.0]",9774,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,151,Barcelona,217,['db2006f4-5e7e-4b23-86e7-63521b1a9220'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.594,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43031622-245d-4530-92d4-ee2dca4ae2a5,2731,,"[81.4, 57.1]",9774,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,151,Barcelona,217,['52137f28-d431-4733-bdca-9cd85eddf482'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.418,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d17d232-3ec7-41e0-8f46-c60f93f686fc,2734,,"[84.7, 63.9]",9774,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,151,Barcelona,217,['d9000456-1789-4b77-b43d-2615c648d500'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.002,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27c57104-ddb7-4b52-85cb-5496557096aa,2737,,"[111.5, 53.3]",9774,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,151,Barcelona,217,['46bbef83-6af5-4bee-bfc7-e405441fc396'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.748,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc795114-1827-4a26-a514-504e1fba5de8,2746,,"[83.9, 40.8]",9774,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Midfield,152,Barcelona,217,['3784ff2e-db7f-4713-924b-d07cf730bc3c'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:55.827,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbbab966-a096-45fc-bf81-449ba33e93af,2749,,"[115.3, 24.3]",9774,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Left Defensive Midfield,152,Barcelona,217,['4999a393-4cab-475a-9875-8e01ddecf888'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.071,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40cae1d5-2d88-4751-a315-39663f41b425,2754,,"[50.8, 24.1]",9774,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,154,Barcelona,217,['33b1529e-5c46-44ae-a8a8-b27b98f4d618'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.578,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c3974f-568f-47ed-9ac3-3ec7169c5a85,2756,,"[58.2, 8.4]",9774,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,154,Barcelona,217,['5ece2b56-22e6-42b1-b09b-b833ba4d9213'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.510,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b5baf0-0947-49b6-a70e-21fc4d2b2dc9,2759,,"[57.0, 21.5]",9774,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,154,Barcelona,217,['486393f9-3250-4be1-8142-b0a3e919e544'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:42.926,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,348866a9-cb01-4b35-b12c-1fc5a1564388,2762,,"[53.6, 41.5]",9774,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,154,Barcelona,217,['fb4e885c-c772-4247-aa25-b088bdf83357'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.958,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae217a20-d93a-4547-9e98-6b85d501f8b1,2765,,"[58.4, 61.1]",9774,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,154,Barcelona,217,['385ef9d9-0be2-4fe0-afc8-5ef8f0ea6927'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.837,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b577ea-e0df-4275-b0ce-7ba3db3f467b,2768,,"[69.3, 77.8]",9774,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,154,Barcelona,217,['da919ba9-4269-45b8-af65-d0b6ff703446'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:50.138,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c487357-7e12-454b-84fc-505fb7de12f2,2771,,"[80.9, 77.8]",9774,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,154,Barcelona,217,['3ad1c0fd-cee4-4fa5-9d70-5f74a95cb9f5'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:53.486,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79482a5e-4e83-4fc2-89b0-8b1f045dd50d,2774,,"[111.5, 58.6]",9774,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,154,Barcelona,217,['878d5661-6f64-4787-8727-1b1df46e5c9c'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:57.284,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ddf1e0c-9684-4b96-8c57-17d5d86f48bc,2784,,"[68.6, 23.3]",9774,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,155,Barcelona,217,['620966bf-05e4-46d0-8644-f848734b3e9e'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.416,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ec971e0-7634-485f-8451-985587e75ac5,2787,,"[69.9, 51.6]",9774,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,155,Barcelona,217,['711dd5ff-321d-4393-8686-bf341f51803a'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.932,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96df138c-e441-42a7-8fd9-18949200e02e,2794,,"[106.2, 37.3]",9774,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Barcelona,217,['bb893d21-8931-486f-baa4-564260625438'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.655,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dccaf47-e31a-497d-a8d2-5c4dd5e3aada,2797,,"[111.1, 43.0]",9774,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,155,Barcelona,217,['d64bed01-eda3-4154-b7aa-e4e9f239a0b6'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.063,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35211d60-7b50-4c04-a66d-37265b057adb,2806,,"[35.8, 11.8]",9774,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén Sobrino Pozuelo,6613.0,Left Center Forward,155,Barcelona,217,['1ca51b04-5842-4d8d-8da0-d6fd66a913ac'],46,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:24:46.749,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4094af60-f798-4870-b7a5-c6a269c31f51,2810,,"[70.0, 11.9]",9774,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alfonso Pedraza Sag,6737.0,Left Midfield,155,Barcelona,217,['f0aca2d7-c1df-4a40-81ef-0250c98f785c'],50,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:24:50.470,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2617f28-95dd-4c39-b89d-4e18273007fc,2816,,"[105.5, 2.7]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Guidetti,6038.0,Right Center Forward,156,Deportivo Alavés,206,"['6c5c9671-e0f5-4851-990c-d645d02e8e23', '956033c1-4eaa-475c-983b-ac96957e9024']",26,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:25:26.943,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0d9e69-0643-4505-992f-3f52f55aa5f8,2821,,"[14.7, 75.2]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,157,Barcelona,217,['c5d5045e-5d7c-43a8-9aad-e49b4f017cb5'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.418,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a05edbc-faee-4e46-9108-df77e7d99cdc,2823,,"[11.7, 62.1]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,157,Barcelona,217,['3d74e879-8b1b-4446-a6c1-19d05d657df6'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.564,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,743fe948-d77c-4908-9431-58838c8a8986,2826,,"[6.5, 40.8]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,157,Barcelona,217,['5eea7cda-f959-4b41-8b9b-5925c11d95f1'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.606,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09d2ebff-5d2c-4950-945f-60a35feed900,2829,,"[20.2, 40.4]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,157,Barcelona,217,['174344ec-0409-4460-bcfc-fdd76c436133'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.374,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e964e07d-b450-4188-b5fd-b3d35e6408c5,2832,,"[37.1, 20.1]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,157,Barcelona,217,['aa1550a1-8b3d-43a3-aa84-3238123efb78'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:45.241,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df48b476-1c4b-41a7-8a4d-458f95761719,2835,,"[57.0, 20.1]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,157,Barcelona,217,['df02ef48-6f25-4a59-a04c-2fd0c15c4cf9'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:47.506,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01db2d5d-536f-4831-bdf4-efbdcdf96839,2838,,"[42.9, 28.9]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,157,Barcelona,217,['6686914e-cdd3-4d04-ae86-f15dbc937190'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:49.355,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b02f22c9-e147-481f-b0e6-3e4c3247857d,2841,,"[61.4, 55.4]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,157,Barcelona,217,['ca96bbd5-d437-4340-820c-2e650525031d'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.443,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25ca675f-50fa-4d73-8949-ce1e43e5399a,2844,,"[86.0, 51.0]",9774,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Right Midfield,157,Barcelona,217,['553adfe6-8c2e-488b-a138-b72d5d8e5494'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.133,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9e6841a-aa82-4da3-9ac8-d643daa789f3,2847,,"[76.3, 71.0]",9774,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,157,Barcelona,217,['f2b8f95a-e8ec-4639-8560-ce9b6a492f21'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.332,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac4d8777-3363-4883-98c6-de86957828fb,2850,,"[92.9, 78.0]",9774,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,157,Barcelona,217,['69d8f3bb-d8c5-4f84-ba73-28fab267d406'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:02.130,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94098cce-2c6d-4171-b531-295ecfb23608,2854,,"[96.4, 56.5]",9774,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,157,Barcelona,217,['d4349f9d-0b42-4790-99a1-629c3cdc2eba'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.309,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54552268-75f7-4c24-9d28-25ebcab091e0,2857,,"[77.6, 50.9]",9774,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,157,Barcelona,217,['80b49514-8d13-40e2-8dfa-03bf32b8d989'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.987,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca2ce70-f78d-4b80-afcf-1bc33a8102e2,2860,,"[84.7, 28.5]",9774,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,157,Barcelona,217,['5ac4b980-4fa7-48b0-af73-5f93cddbf743'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.449,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f44482e6-6f25-49c2-a125-8d7e8a67e1f2,2863,,"[100.0, 13.2]",9774,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,157,Barcelona,217,['fb0f9d94-a0c0-4b94-abd5-3f890bfa4528'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.578,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,17cbb144-c500-43ad-a60f-c4fcf9466d5b,2866,,"[108.3, 33.5]",9774,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,157,Barcelona,217,['4ae17604-6789-4e83-b825-3eff9669f277'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.267,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,226fa720-e591-4cf3-9f74-ed379c1b66bb,2870,,"[88.4, 18.1]",9774,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,157,Barcelona,217,['809e28a4-705c-4f34-a027-a6363c483e23'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.719,Ball Receipt*,,2017/2018
