50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321e15d7-3143-4dc2-a552-5384e959fa06,1179,,"[66.5, 15.4]",69164,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,75,Barcelona,217,['e607838a-1c3b-47d8-a592-fb0ff0382b70'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.504,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64962567-ffd5-4db1-901b-186475acb2d7,1184,,"[80.9, 2.9]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,75,Barcelona,217,['bde7b157-2e43-49c1-9fba-02a82fbbc54b'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.678,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5617168d-2505-4ac4-aa19-2a823b97ddcb,1187,,"[88.5, 2.2]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,75,Barcelona,217,['2ea8c01d-8ac4-46cb-a243-87bcbc80405e'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:06.451,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9f880f1-8a6c-463a-93e3-547e29d1ccb2,1191,,"[36.9, 59.0]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerardo García León,26462.0,Right Center Midfield,76,Málaga,223,['5f246852-c8e4-4022-9352-72c288ea2ed2'],9,,,,,,,,,,,,,,,,,,,Málaga,223,00:32:09.095,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09b3e9cf-d991-41b7-8cb9-03dfad26a96f,1195,,"[35.2, 76.1]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Right Back,76,Málaga,223,['bb1b92e7-48ee-4516-9884-28a1b89e9bb3'],14,,,,,,,,,,,,,,,,,,,Málaga,223,00:32:14.758,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bf175a8-7c02-4bb1-afb4-36dcf03321c9,1198,,"[50.5, 72.8]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Center Midfield,76,Málaga,223,['890e0ca3-8dd8-40b6-ab21-2fb2769651b6'],15,,,,,,,,,,,,,,,,,,,Málaga,223,00:32:15.949,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11718c77-8673-4c4d-ac82-4ec159bd677a,1202,,"[61.0, 75.0]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Patricio De Carvalho Pacheco,25882.0,Right Midfield,76,Málaga,223,['246f5866-18de-45e0-8d76-08dff7be80a3'],18,,,,,,,,,,,,,,,,,,,Málaga,223,00:32:18.147,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba7e1bc-3e02-4987-ad99-72417be90a64,1205,,"[92.4, 75.2]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salvador Ballesta Vialcho,26246.0,Right Center Forward,77,Málaga,223,['fcd2a2ff-0ab3-4393-a673-f68ea84fac93'],34,,,,,,,,,,,,,,,,,,,Málaga,223,00:32:34.924,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf517eb4-67d9-42f3-984e-7c5a3410c11b,1211,,"[29.5, 20.6]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,78,Barcelona,217,['1f9fa3fe-0951-4ff4-a525-0597db6f8e11'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:43.405,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf767481-81aa-4fbc-ad6c-ac5190c40bfe,1213,,"[32.6, 60.3]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,78,Barcelona,217,['64ec6f68-48b9-40f7-9dc6-d78451a21c0c'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:45.832,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f59b8cce-dd00-4c5c-8e86-2e74dae129e6,1216,,"[32.7, 46.8]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,78,Barcelona,217,['164d4cd6-99ca-4b83-8f72-84a38665854a'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.049,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f97c12c8-3162-495f-95e4-83f425db68e7,1219,,"[37.8, 25.2]",69164,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,78,Barcelona,217,['d6745244-65e3-4cee-bb34-8f98d90cebfe'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.137,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0184330-e3db-47a6-bcef-41d06f05f0a8,1225,,"[57.4, 59.8]",69164,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,79,Barcelona,217,['ec25cb5a-1236-46e3-b23e-a9fa74df3480'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:29.095,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567c2b62-2615-46f4-919e-ca21a696af5e,1227,,"[65.0, 48.5]",69164,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,['3e60fb3f-6d19-4077-9896-55ce6e1a043e'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:32.564,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6efa9978-c380-4a3c-aa05-c0d48d608b8e,1230,,"[69.2, 74.3]",69164,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,79,Barcelona,217,['7c8aa911-130d-43b5-9c24-add73929ecf4'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:35.673,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082b7c3a-62ca-4584-94fd-4fde2bfbc41b,1233,,"[99.6, 46.6]",69164,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,79,Barcelona,217,['9d607b8b-4594-42f6-bff6-cd2e322fb518'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.524,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38e91867-e436-4288-8401-59ac12a546cc,1237,,"[49.6, 52.2]",69164,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,79,Barcelona,217,['093c53a2-c329-425d-b59b-bb59abea8ded'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:46.075,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2d4c31d-530c-41b2-a58e-5de723db881f,1240,,"[47.3, 50.7]",69164,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,['6d9e46d0-cfa5-41e3-8789-6c66a4f8a7e1'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:51.055,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e806ca64-bd21-42cc-a685-552d07ac8e3f,1243,,"[53.5, 15.5]",69164,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,79,Barcelona,217,['af23c373-1452-4b39-bc23-e6cab5f32133'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:54.603,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b2d6439-9386-4350-8fb3-6a0ec8fe280b,1247,,"[45.9, 33.9]",69164,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,79,Barcelona,217,['2929d17b-e0d6-4e22-b7c4-22915189d893'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:02.872,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cee726ed-126f-4ca0-b68e-a38eeb06c84e,1250,,"[56.0, 45.6]",69164,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,['958b9a59-a752-416e-bcde-7d4cae444e3f'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:06.791,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fa203de-910d-4cb1-a6f6-97106ca2ee8a,1253,,"[78.8, 50.5]",69164,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,79,Barcelona,217,['292d3e0f-6ebe-46b7-bc51-c04ab610357e'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:09.351,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b264a651-fc42-4dba-9253-1fefcdb40ce9,1256,,"[88.0, 60.6]",69164,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,79,Barcelona,217,['6e0332bf-7126-4acc-97f3-33786d021ffc'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:10.990,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee36987-6c29-4dc4-bf73-776980e4e150,1267,,"[32.0, 25.0]",69164,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ignacio Pérez Santamaría,25892.0,Left Midfield,80,Barcelona,217,['47fb032c-ca89-4190-8dbd-72da4ca4b8d0'],41,,,,,,,,,,,,,,,,,,,Málaga,223,00:34:41.774,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b36fa04e-dcbb-4e17-bc64-e895dc96fa7f,1278,,"[77.6, 53.9]",69164,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pablo González Couñago,26461.0,Left Center Forward,82,Málaga,223,['c2737e27-f5a9-4c2d-97dc-cb93ccdada59'],51,,,,,,,,,,,,,,,,,,,Málaga,223,00:35:51.999,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951c224d-46c7-4817-a984-840a22125b30,1281,,"[30.4, 29.9]",69164,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,83,Barcelona,217,['8ee8b219-e4ef-475f-98b6-cc00e114df74'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:54.352,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c489a94d-cef1-4ed7-9d42-f9226ba6d664,1284,,"[37.8, 30.7]",69164,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carles Puyol i Saforcada,20125.0,Right Center Back,83,Barcelona,217,['960d2251-0b82-465e-a83e-b69cd83e17ab'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:55.901,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d93b8e4-93c7-4829-a1ec-918eb3082bc9,1286,,"[81.4, 35.5]",69164,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ignacio Pérez Santamaría,25892.0,Left Midfield,83,Barcelona,217,['3e6f9bd2-d861-4576-b215-1a7052420878'],57,,,,,,,,,,,,,,,,,,,Málaga,223,00:35:57.037,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a916f7d0-cdd3-4eed-bb3a-d69284de05b0,1295,,"[87.8, 55.7]",69164,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,84,Barcelona,217,['cda8724a-439a-4578-ad2b-08630934c4a2'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:08.191,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441cf835-5f44-4877-9856-974bda3bb82a,1299,,"[96.6, 75.5]",69164,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,85,Barcelona,217,['214c6b2d-d75f-4545-bd40-e79d80090425'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:23.375,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fbf6d36-cba7-4116-a810-b4b4cff546b9,1302,,"[88.3, 71.3]",69164,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,85,Barcelona,217,['3c840703-4a23-473b-9cc3-afd9575bf51b'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:24.158,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d641241-690e-4590-beef-9feef25abefc,1305,,"[109.8, 44.6]",69164,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ludovic Giuly,25878.0,Right Wing,85,Barcelona,217,['7ee318d5-80f7-4e28-aeb8-41f2165ea5cf'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:27.219,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ac82a72-3ca2-4bcc-b9b6-f6ac90684973,1308,,"[70.1, 54.9]",69164,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,85,Barcelona,217,['140bf246-a3f9-4cd8-9f36-919cdd0c18fb'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.329,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab6a5d7c-e714-4bc7-9aba-ab1796268054,1311,,"[67.7, 29.9]",69164,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,85,Barcelona,217,['a02bc984-1749-4d98-bd66-a05bc459eea7'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.456,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa2bd6a9-ef98-4060-9ac8-7746f9ec7d68,1314,,"[85.1, 34.6]",69164,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,85,Barcelona,217,['38c20509-8d45-417a-833d-f5ace721c22c'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.504,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea174b06-fdf1-44ab-8f33-819178928776,1319,,"[98.9, 68.9]",69164,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,85,Barcelona,217,['561ca607-30d5-4b19-9567-c490aff51bf4'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.617,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca8c514c-2218-4b98-8d3f-cf550b3ca93f,1323,,"[105.7, 40.5]",69164,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,85,Barcelona,217,['91e42631-56ae-4f7b-8852-03a84f3e4966'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.703,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70247759-cc3b-4773-8dc3-fd4513e1ec07,1332,,"[88.5, 48.4]",69164,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salvador Ballesta Vialcho,26246.0,Right Center Forward,87,Málaga,223,['47eb626a-c98b-4980-a71e-fa8a52deb128'],24,,,,,,,,,,,,,,,,,,,Málaga,223,00:37:24.382,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28a6f05c-d3ed-42a2-8ef7-acc2b9bb2f11,1335,,"[106.1, 52.2]",69164,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo González Couñago,26461.0,Left Center Forward,87,Málaga,223,['cbce9e41-c8e5-45c3-9c52-f461aba8360c'],27,,,,,,,,,,,,,,,,,,,Málaga,223,00:37:27.980,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656169e-1b87-461e-9a2a-3215cd907372,1344,,"[21.1, 61.6]",69164,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,88,Barcelona,217,['0937f6b8-a51b-47a7-bf3e-861995fa5c03'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.040,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c1e432-8eb2-48c8-9eb0-e57fd4738d9f,1347,,"[32.6, 38.3]",69164,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,88,Barcelona,217,"['0db8eb61-c064-4e7a-807f-6f70c4c11404', 'f99791eb-c511-415d-8fc4-4059d3871dba']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.354,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f200f0bf-e5b8-4fb2-a0c7-839e076794b9,1350,,"[29.5, 60.6]",69164,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,88,Barcelona,217,['92ad5115-7052-46d7-908f-48f34cff533d'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.628,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5d32826-b366-4406-92b8-fbc1a27077e2,1353,,"[78.8, 43.7]",69164,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,88,Barcelona,217,['927e4666-d7ff-4343-aaa7-dc0a13f83e35'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.242,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbfa64e5-7690-4527-b63e-4d891e12a864,1357,,"[69.6, 19.5]",69164,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salvador Ballesta Vialcho,26246.0,Right Center Forward,88,Barcelona,217,['511538ef-77b0-4e76-9913-a079239ae400'],52,,,,,,,,,,,,,,,,,,,Málaga,223,00:37:52.045,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5960bb2-e0f9-4a14-949b-4929119cc0dc,1360,,"[98.7, 48.9]",69164,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Patricio De Carvalho Pacheco,25882.0,Right Midfield,88,Barcelona,217,['9d2929f8-9b95-498f-a193-ce2e371e5c89'],57,,,,,,,,,,,,,,,,,,,Málaga,223,00:37:57.624,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56ecf7a7-443e-40e8-be37-a824462b5769,1366,,"[50.6, 20.1]",69164,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,"['2c4fddeb-304c-4a71-8da5-4aa86eebfb95', 'b4fa48bd-9f2a-434b-beab-dc660d2d9f17']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.029,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d0bc9c7-183b-4582-b60a-8ab9b4c1f10a,1371,,"[40.8, 10.3]",69164,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,89,Barcelona,217,['dd3cabf9-f176-4e3f-8052-c5e1649f2d3e'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.662,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee9a17e1-507c-463d-a45a-62467d592eb2,1373,,"[35.6, 20.4]",69164,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,89,Barcelona,217,['b84faf1a-9360-4b4f-9019-d1f713c2b6ea'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.215,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,088c97ae-f6f0-45a1-91f3-ee0e5a94222b,1376,,"[93.0, 76.0]",69164,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ludovic Giuly,25878.0,Right Wing,89,Barcelona,217,"['4b53febb-48d4-498f-8c24-75bc5ef7cae1', '5c6369d7-9dbe-43f6-a16c-6807ab1bdbc0']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.682,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd0d364-4951-4611-ac81-a0426af11147,1384,,"[8.0, 13.2]",69164,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vicente Valcarce Cano,26459.0,Left Back,89,Barcelona,217,['a21ef7d0-bf6a-497c-be82-819ad388f95d'],34,,,,,,,,,,,,,,,,,,,Málaga,223,00:38:34.071,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90f79973-718f-4b3c-84ea-0a72b5e0a35f,1390,,"[92.4, 65.2]",69164,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,89,Barcelona,217,['c0e75d4e-8b10-45ea-a037-0a8e6784edf1'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:37.884,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcdf4b4f-8f2a-4d5c-a68c-3268fd1935d1,1400,,"[101.5, 39.0]",69164,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,90,Barcelona,217,['fba971a1-646e-41fc-bfda-f32845959778'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:02.878,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d76a237d-a02d-4afa-a215-d0aa6f1b8955,1405,,"[107.0, 74.0]",69164,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,90,Barcelona,217,['bed2f04e-37d2-4458-93f9-9c70f26ab532'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:06.731,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9700c0d5-3e8e-4054-b158-9d397c744e51,1408,,"[108.6, 35.8]",69164,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,90,Barcelona,217,['50450030-4b61-483f-a1cf-7420b2b17605'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:09.959,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cdbe829-1982-41a2-b767-23b6b02f2290,1417,,"[72.8, 29.6]",69164,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo González Couñago,26461.0,Left Center Forward,91,Málaga,223,['96533b35-6664-47e3-a6b1-4e5d7da1c59c'],49,,,,,,,,,,,,,,,,,,,Málaga,223,00:39:49.796,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7d2e46c-6afd-4e16-9dc4-cc777075d870,1420,,"[80.9, 36.5]",69164,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salvador Ballesta Vialcho,26246.0,Right Center Forward,91,Málaga,223,['56cc6e7c-dbc3-4088-9704-7d57ed72e56d'],51,,,,,,,,,,,,,,,,,,,Málaga,223,00:39:51.040,Ball Receipt*,,2005/2006
